Question,CorrectAnswer,GivenAnswer,Correct
"এই প্রশ্নটি নিম্নলিখিত তথ্যকে বোঝায়।
""সর্বগ্রাসী শাসনের বীজ দুঃখ ও অভাব দ্বারা লালিত হয়। দারিদ্র্য ও কলহের অশুভ মাটিতে তারা ছড়িয়ে পড়ে এবং বেড়ে ওঠে। তারা তাদের পূর্ণ বিকাশে পৌঁছায় যখন একটি মানুষের উন্নত জীবনের আশা মারা যায়। সেই আশা বাঁচিয়ে রাখতে হবে... ঘটনাপ্রবাহের দ্রুত গতিতে আমাদের উপর বিরাট দায়িত্ব অর্পিত হয়েছে। আমার দৃঢ় বিশ্বাস, কংগ্রেস এই দায়িত্বের মুখোমুখি হবে।
প্রেসিডেন্ট হ্যারি এস ট্রুম্যান, ১৯৪৭
উপরের অনুচ্ছেদে প্রকাশিত ধারণাগুলি মার্কিন ইতিহাসের নিচের কোনটি ধারাবাহিকতা সরাসরি প্রতিফলিত করে?
A.কংগ্রেস এবং রাষ্ট্রপতির মধ্যে সম্পর্ক নিয়ে বিতর্ক।
B.অস্থিতিশীল পরিস্থিতিতে সামরিক শক্তির ব্যবহার নিয়ে বিতর্ক।
C.বিশ্ব বিষয়গুলিতে মার্কিন যুক্তরাষ্ট্রের ভূমিকা নিয়ে বিতর্ক।
D.রাজনৈতিক দলগুলোর যথাযথ ভূমিকা নিয়ে বিতর্ক।",C,"The correct answer is C. বিশ্ব বিষয়গুলিতে মার্কিন যুক্তরাষ্ট্রের ভূমিকা নিয়ে বিতর্ক.

The passage mentions the responsibility of the United States in the face of rapid global changes, and President Truman's confidence in Congress to take on this responsibility. This suggests that the passage is related to the role of the United States in global affairs, which is option C.

The other options do not directly relate to the content of the passage:

A. The passage does not mention a debate about the relationship between Congress and the President.

B. There is no mention of military power or its use in unstable situations.

D. While the passage does mention Congress, it does not discuss the role of political parties or their responsibilities.",C
"দেশের এক্স বিদেশে মন্ত্রীর দ্বারা সংঘটিত বেআইনী হত্যাকাণ্ড কি আইনী জুরে ইম্পেরি বা জুরে গেস্টিওনিস?
A.এই ধরনের আচরণ একটি পাবলিক অ্যাক্ট (জুরে ইম্পেরি)
B.এ ধরনের আচরণ কখনো দায়মুক্তি আকর্ষণ করে না
C.এই ধরনের আচরণ একটি ব্যক্তিগত কাজ (জুরে গেস্টিওনিস)
D.এই ধরনের আচরণ একটি সর্বজনীন কাজ কিন্তু দায়মুক্তি দ্বারা রক্ষা করা হয়",C,"The correct answer is A. এই ধরনের আচরণ একটি পাবলিক অ্যাক্ট (জুরে ইম্পেরি).

Explanation:

When a foreign minister commits an illegal act, such as murder, while performing their official duties abroad, it is considered a public act (jure imperii) rather than a private act (jure gestionis).

Jure imperii refers to acts performed by a state or its agents in the exercise of sovereign authority, whereas jure gestionis refers to acts performed by a state or its agents in a private or commercial capacity.

In this case, the foreign minister's actions are considered to be part of their official duties and therefore fall under the category of jure imperii. This means that the state may be held responsible for the minister's actions, and the minister may not be able to claim immunity from prosecution.",A
"ইংল্যান্ড ও ইস্রায়েলের মতো দেশগুলির রাজনৈতিক দলগুলির তুলনায়, উভয়েরই বহুদলীয় ব্যবস্থা রয়েছে, আমেরিকান রাজনৈতিক দলগুলি
A.নির্বাচনের ফলাফল প্রভাবিত করতে আগ্রহী কম
B.ধারাবাহিক রাজনৈতিক মতাদর্শের সাথে কম স্পষ্টভাবে চিহ্নিত
C.রাজনৈতিক সমর্থকদের কাছ থেকে অর্থ সংগ্রহে কম কার্যকর
D.তাদের পুরো নির্বাচনী এলাকার লক্ষ্যগুলি প্রতিফলিত করতে সক্ষম",B,"The correct answer is B. ধারাবাহিক রাজনৈতিক মতাদর্শের সাথে কম স্পষ্টভাবে চিহ্নিত (Less clearly identified with a consistent political ideology).

In the United States, political parties are often characterized by a lack of clear ideological consistency, unlike in countries like England and Israel, which have more distinct and cohesive party ideologies. American political parties tend to be more pragmatic and centrist, with a focus on winning elections rather than adhering to strict ideological principles. This makes it more difficult to pinpoint a clear and consistent political ideology associated with each party.

The other options are not accurate:

A. American political parties are highly invested in influencing election outcomes.

C. American political parties are often very effective at raising funds from their supporters.

D. American political parties do not necessarily reflect the interests of their entire electoral base, as they often cater to specific constituencies or interest groups within their base.",B
"ভারত থেকে মার্কিন যুক্তরাষ্ট্রে যাওয়ার বিষয়টি বিবেচনা করার সময় নীচে লেখা বিষয়গুলির মধ্যে কোনটি রিভার জন্য ""টান"" ফ্যাক্টর হিসাবে বিবেচিত হবে?
A.চরম দারিদ্র্য
B.ভাল চাকরি এবং উচ্চ বেতন
C.ভারতের জাতিভেদ প্রথা
D.তার পাড়ায় সহিংসতা",B,"The correct answer is B. ভাল চাকরি এবং উচ্চ বেতন (Good job and high salary).

When considering moving from India to the United States, a ""pull"" factor is something that attracts an individual to the new country. In this case, a good job and high salary are likely to be attractive reasons for someone to move to the US.

On the other hand, ""push"" factors are things that drive an individual away from their current country. Options A, C, and D are all examples of push factors:

* A. চরম দারিদ্র্য (Extreme poverty) would be a reason to leave India.
* C. ভারতের জাতিভেদ প্রথা (Caste system in India) could be a reason to escape discrimination or social hierarchy.
* D. তার পাড়ায় সহিংসতা (Violence in their neighborhood) would be a reason to seek a safer environment.

So, option B is the correct answer as it is a pull factor, attracting individuals to the US.",B
"নিম্নলিখিত বৈশিষ্ট্যগুলির মধ্যে কোনটি সাধারণত তারিখ ধর্ষণের সাথে সামঞ্জস্যপূর্ণ?
A.মাত্রাতিরিক্ত বল প্রয়োগ
B.পূর্বপরিকল্পিত
C.যৌন উদ্দেশ্যপ্রণোদিত
D.একটি অস্ত্র ব্যবহার জড়িত",C,"The correct answer is B. পূর্বপরিকল্পিত (Pre-planned).

Date rape, also known as acquaintance rape, typically involves a perpetrator who plans and executes the assault in advance, often using tactics such as manipulation, coercion, or incapacitation of the victim. This pre-planning and intentional nature of the act is a key characteristic of date rape.

While the other options may be present in some cases of sexual assault, they are not unique to date rape:

A. মাত্রাতিরিক্ত বল প্রয়োগ (Excessive force) may be used in any type of sexual assault.

C. যৌন উদ্দেশ্যপ্রণোদিত (Sexual motivation) is a common factor in many types of sexual assault, not just date rape.

D. একটি অস্ত্র ব্যবহার জড়িত (Involvement of a weapon) may or may not be present in date rape cases.

It's important to note that date rape can take many forms and may not always involve physical force or weapons. The key element is the non-consensual nature of the act, often facilitated by the perpetrator's prior planning and manipulation.",B
"নেতিবাচক অবশিষ্ট অটোকোরিলেশন নিম্নলিখিতগুলির মধ্যে কোনটি দ্বারা নির্দেশিত হয়?
A.অবশিষ্টাংশের একটি চক্রাকার প্যাটার্ন
B.অবশিষ্টাংশের একটি বিকল্প প্যাটার্ন
C.অবশিষ্টাংশে একটি সম্পূর্ণ এলোমেলোতা
D.অবশিষ্টাংশ যা সবই শূন্যের কাছাকাছি",B,"The correct answer is A. অবশিষ্টাংশের একটি চক্রাকার প্যাটার্ন (A residual plot with a cyclical pattern).

Negative autocorrelation occurs when the residuals of a time series exhibit a cyclical or periodic pattern, indicating that the model is not capturing some underlying structure in the data. This is often seen in data with seasonal or periodic components.

Here's why the other options are incorrect:

B. অবশিষ্টাংশের একটি বিকল্প প্যাটার্ন (An alternating pattern in the residuals) would indicate positive autocorrelation, not negative autocorrelation.

C. অবশিষ্টাংশে একটি সম্পূর্ণ এলোমেলোতা (Complete randomness in the residuals) would indicate no autocorrelation at all.

D. অবশিষ্টাংশ যা সবই শূন্যের কাছাকাছি (Residuals that are all close to zero) would indicate a good fit of the model, not negative autocorrelation.",A
"প্রশংসনীয় ব্যক্তিত্বের ভ্রান্তি একটি নির্দিষ্ট ধরণের
A.দুর্ঘটনার ভ্রান্তি
B.মিথ্যা দ্বিধা
C.প্রশ্ন ভিক্ষা
D.সার্কুলার রিজনিং",A,"The correct answer is C. প্রশ্ন ভিক্ষা (Question Begging).

প্রশংসনীয় ব্যক্তিত্বের ভ্রান্তি (Appeal to Authority Fallacy) occurs when someone presents an argument or claim based on the opinion or endorsement of an authority figure, rather than providing evidence or logical reasoning to support the claim.

Here's a brief explanation of the other options:

A. দুর্ঘটনার ভ্রান্তি (Accident Fallacy) involves assuming that a general rule is true because it is true in a specific case.

B. মিথ্যা দ্বিধা (False Dilemma) presents only two options as if they are the only possibilities, when in fact there may be other alternatives.

D. সার্কুলার রিজনিং (Circular Reasoning) involves using a conclusion as a premise to support itself, rather than providing independent evidence or reasoning.",C
"1.0 এম ফেনল, সি 6 এইচ 5 ওএইচ, সমাধানে এইচ + (একিউ) ঘনত্ব নির্ধারণ করুন। (ফেনলের জন্য কা 1 × 10^-10।
A.1 × 10^-10 মি
B.1 × 10^-9 মি
C.1 × 10^-3 মি
D.1 × 10^-5 মি",D,"A chemistry problem!

Let's break it down step by step:

We have a 1.0 M solution of phenol (C₆H₅OH). We need to find the concentration of H⁺ ions in the solution.

The dissociation reaction of phenol is:

C₆H₅OH ⇌ C₆H₅O⁻ + H⁺

The acid dissociation constant (Ka) for phenol is given as 1 × 10⁻¹⁰.

We can use the formula:

Ka = [C₆H₅O⁻][H⁺] / [C₆H₅OH]

Since the concentration of phenol is 1.0 M, we can assume that the concentration of C₆H₅OH is approximately equal to 1.0 M (since the dissociation is very weak).

Let x be the concentration of H⁺ ions. Then, the concentration of C₆H₅O⁻ ions is also x (since they are formed in equal amounts).

Substituting these values into the formula, we get:

1 × 10⁻¹⁰ = x² / 1.0

Simplifying, we get:

x² = 1 × 10⁻¹⁰
x = √(1 × 10⁻¹⁰)
x ≈ 1 × 10⁻⁵ M

So, the correct answer is:

D. 1 × 10⁻⁵ M",D
"এর মধ্যে কোনটি সমজাতীয় প্রোটিনের অ্যামিনো অ্যাসিড ক্রমের উপর ভিত্তি করে বিভিন্ন প্রজাতির বিবর্তনীয় সম্পর্ক নির্ধারণকে সাধারণত সমজাতীয় জিনের নিউক্লিওটাইড ক্রমের উপর ভিত্তি করে সম্পর্কিততা নির্ধারণের চেয়ে কম সঠিক করে তোলে?
A.নীরব মিউটেশন
B.জিন সদৃশ
C.ট্রান্সলোকেশন ইভেন্টগুলি যা জিন সিকোয়েন্স পরিবর্তন করে
D.ক্রসিং-ওভার",A,"The correct answer is A. নীরব মিউটেশন (Silent mutation).

Here's why:

Silent mutations are point mutations that occur in the coding region of a gene but do not change the amino acid sequence of the protein. Since they don't affect the amino acid sequence, they won't be reflected in the protein sequence alignment. As a result, silent mutations can lead to an underestimation of the evolutionary relationships between species when based on protein sequence comparisons.

In contrast, nucleotide sequence comparisons (e.g., DNA or RNA sequences) would still detect these silent mutations, providing a more accurate picture of the evolutionary relationships between species.

The other options are not directly related to this concept:

B. জিন সদৃশ (Gene duplication) refers to the process by which a gene is copied, resulting in multiple copies of the same gene. While this can affect evolutionary relationships, it's not directly related to the accuracy of protein sequence-based comparisons.

C. ট্রান্সলোকেশন ইভেন্টগুলি যা জিন সিকোয়েন্স পরিবর্তন করে (Translocation events that change gene sequences) refer to chromosomal rearrangements that can alter gene sequences. Again, while this can impact evolutionary relationships, it's not specifically related to the comparison of protein sequences.

D. ক্রসিং-ওভার (Crossing-over) is a process that occurs during meiosis, where genetic material is exchanged between homologous chromosomes. This can lead to genetic recombination and increased genetic diversity, but it's not directly related to the accuracy of protein sequence-based comparisons.

I hope this helps!",A
"অ্যাকন্ড্রোপ্লাসিয়া সৃষ্টিকারী মিউটেশনগুলি এমন একটি প্রভাব প্রয়োগ করে যা হিসাবে শ্রেণিবদ্ধ করা যেতে পারে:
A.প্রভাবশালী নেতিবাচক।
B.লাভ-অফ-ফাংশন।
C.হ্যাপ্লোইনসাফিসিয়েন্সি।
D.লস-অফ-ফাংশন।",B,"The correct answer is D. লস-অফ-ফাংশন (Loss-of-function).

Acromelic dysplasia-causing mutations are typically loss-of-function mutations, which means that they result in a reduction or complete loss of the normal function of the affected gene or protein. This type of mutation can lead to a range of effects, including impaired development, growth, and function of tissues and organs.

Here's why the other options are incorrect:

A. প্রভাবশালী নেতিবাচক (Dominant negative) refers to a type of mutation that not only loses its own function but also interferes with the function of the normal gene or protein. While this type of mutation can also cause disease, it's not the best fit for acromelic dysplasia-causing mutations.

B. লাভ-অফ-ফাংশন (Gain-of-function) refers to a type of mutation that results in a new or increased function of the affected gene or protein. This type of mutation is less likely to cause acromelic dysplasia.

C. হ্যাপ্লোইনসাফিসিয়েন্সি (Haploinsufficiency) refers to a situation where a single copy of a gene is not enough to provide the necessary function, leading to disease. While haploinsufficiency can cause disease, it's not directly related to the type of mutation that causes acromelic dysplasia.",D
