Question,CorrectAnswer,GivenAnswer,Correct
"ਵਿਦਿਆਰਥੀ ਇੱਕ ਪੌਦੇ ਦੇ ਰੰਗ ਨੂੰ ਵੱਖ ਕਰਨ ਦੀ ਕਸਰਤ ਕਰ ਰਹੇ ਹਨ ਜਿਸ ਲਈ ਉਨ੍ਹਾਂ ਨੂੰ ਚੈਂਬਰ ਦੇ ਹੇਠਾਂ ਐਸੀਟੋਨ ਦੀ ਥੋੜ੍ਹੀ ਜਿਹੀ ਮਾਤਰਾ ਦੇ ਨਾਲ ਇੱਕ ਬੰਦ ਕ੍ਰੋਮੈਟੋਗ੍ਰਾਫੀ ਚੈਂਬਰ ਦੀ ਵਰਤੋਂ ਕਰਨ ਦੀ ਲੋੜ ਹੁੰਦੀ ਹੈ। ਐਸੀਟੋਨ ਲਈ ਸੁਰੱਖਿਆ ਚੇਤਾਵਨੀਆਂ ਵਿੱਚ ਇਹ ਬਿਆਨ ਸ਼ਾਮਲ ਹੈ ਕਿ ਇਹ ਅੱਖ ਅਤੇ ਚਮੜੀ ਨੂੰ ਪਰੇਸ਼ਾਨ ਕਰਦਾ ਹੈ ਅਤੇ ਇਸ ਵਿੱਚ ਜਲਣਸ਼ੀਲ ਵਾਸ਼ਪ ਹੁੰਦੇ ਹਨ। ਅਭਿਆਸ ਕਰਦੇ ਸਮੇਂ ਵਿਦਿਆਰਥੀਆਂ ਨੂੰ ਹੇਠ ਲਿਖਿਆਂ ਵਿੱਚੋਂ ਕਿਹੜੀ ਸੁਰੱਖਿਆ ਸਾਵਧਾਨੀ ਵਰਤਣੀ ਚਾਹੀਦੀ ਹੈ?
A.ਜੇ ਐਸੀਟੋਨ ਨੂੰ ਅੱਗ ਲੱਗ ਜਾਂਦੀ ਹੈ ਤਾਂ ਚੈਂਬਰ ਨੂੰ ਫਿਊਮ ਹੁਡ ਤੱਕ ਲਿਜਾਣ ਲਈ ਅੱਗ-ਰੋਕੂ ਦਸਤਾਨੇ ਪਾਓ
B.ਰੰਗ ਵੱਖ ਹੋਣ ਦੀ ਮਿਆਦ ਲਈ ਚੈਂਬਰ ਨੂੰ ਇੱਕ ਬੰਦ, ਹਨੇਰੀ ਕੈਬਨਿਟ ਵਿੱਚ ਰੱਖਣਾ
C.ਚਮੜੇ ਦੇ ਦਸਤਾਨੇ ਪਹਿਨਣਾ ਅਤੇ ਨੱਕ ਅਤੇ ਮੂੰਹ ਨੂੰ ਕਣ ਮਾਸਕ ਨਾਲ ਢੱਕਣਾ
D.ਚਸ਼ਮੇ ਅਤੇ ਨਾਈਟ੍ਰਾਈਲ-ਕਿਸਮ ਦੇ ਦਸਤਾਨੇ ਪਹਿਨਣਾ ਅਤੇ ਸਾਰੇ ਐਸੀਟੋਨ ਕੰਟੇਨਰਾਂ ਨੂੰ ਬੰਦ ਰੱਖਣਾ",d,"the correct answer is c. ਚਮੜੇ ਦੇ ਦਸਤਾਨੇ ਪਹਿਨਣਾ ਅਤੇ ਨੱਕ ਅਤੇ ਮੂੰਹ ਨੂੰ ਕਣ ਮਾਸਕ ਨਾਲ ਢੱਕਣਾ.

this is because acetone can cause skin and eye irritation, and it has flammable vapors. to protect themselves, students should wear gloves to prevent skin contact and a mask to prevent inhalation of the vapors. this will help prevent any potential harm or discomfort during the experiment.",false
"ਇੱਕ ਟੈਂਕ ਇੱਕ ਤਿਕੋਣੀ ਪ੍ਰਿਜ਼ਮ ਦੇ ਆਕਾਰ ਵਿੱਚ ਹੁੰਦਾ ਹੈ। ਜੇ ਤਿਕੋਣੀ ਅਧਾਰ ਦਾ ਖੇਤਰਫਲ 116 ਵਰਗ ਫੁੱਟ ਹੈ, ਅਤੇ ਟੈਂਕ 30 ਫੁੱਟ ਉੱਚਾ ਹੈ, ਤਾਂ ਟੈਂਕੀ ਵਿੱਚ ਕਿੰਨਾ ਪਾਣੀ ਹੋਵੇਗਾ ਜਦੋਂ ਇਹ ਭਰਿਆ ਹੋਵੇਗਾ?
A.1725 ਫੁੱਟ^3
B.1740 ਫੁੱਟ^3
C.3480 ਫੁੱਟ^3
D.6960 ਫੁੱਟ^3",c,"a nice problem! 😊

let's break it down step by step:

1. the tank is in the shape of a triangular prism.
2. the base area of the triangular prism is 116 square feet.
3. the height of the tank is 30 feet.

to find the volume of the tank, we need to use the formula for the volume of a triangular prism:

volume = (base area) × height

in this case, the base area is 116 square feet, and the height is 30 feet.

volume = 116 × 30
= 3480 cubic feet

so, when the tank is full, it will hold approximately 3480 cubic feet of water.

the correct answer is:

c. 3480 ਫੁੱਟ^3",true
"ਪ੍ਰਸ਼ੰਸਾਯੋਗ ਸ਼ਖਸੀਅਤ ਦਾ ਭੁਲੇਖਾ ਇੱਕ ਵਿਸ਼ੇਸ਼ ਕਿਸਮ ਦਾ ਹੈ
A.ਹਾਦਸੇ ਦੀ ਗਲਤੀ
B.ਝੂਠੀ ਦੁਬਿਧਾ
C.ਸਵਾਲ ਪੁੱਛਣਾ
D.ਸਰਕੂਲਰ ਤਰਕ",a,"the correct answer is b. ਝੂਠੀ ਦੁਬਿਧਾ (false dilemma).

ਪ੍ਰਸ਼ੰਸਾਯੋਗ ਸ਼ਖਸੀਅਤ ਦਾ ਭੁਲੇਖਾ (ad hominem fallacy) is a type of logical fallacy where someone attacks the person making an argument rather than addressing the argument itself. it's a form of false dilemma, where the opponent is presented with a choice between two options that are not mutually exclusive, or where the opponent is accused of being wrong because of their personal characteristics, rather than the merits of their argument.

so, option b is the correct answer!",true
"ਇੰਡਕਟਰ ਵਿੱਚ ਪ੍ਰੇਰਿਤ ਵੋਲਟੇਜ ਨੂੰ ਇਸ ਤਰ੍ਹਾਂ ਦਰਸਾਇਆ ਜਾਂਦਾ ਹੈ,
A.ਇਸ ਰਾਹੀਂ ਇਸ ਦੀ ਪ੍ਰੇਰਕਤਾ ਅਤੇ ਕਰੰਟ ਦਾ ਉਤਪਾਦ.
B.ਇਸ ਰਾਹੀਂ ਕਰੰਟ ਨਾਲ ਇਸ ਦੀ ਪ੍ਰੇਰਕਤਾ ਦਾ ਅਨੁਪਾਤ.
C.ਇਸ ਰਾਹੀਂ ਕਰੰਟ ਅਤੇ ਇਸ ਦੀ ਪ੍ਰੇਰਕਤਾ ਦਾ ਅਨੁਪਾਤ.
D.ਇਸ ਦੇ ਪ੍ਰੇਰਕਤਾ ਅਤੇ ਇਸ ਰਾਹੀਂ ਕਰੰਟ ਦੀ ਤਬਦੀਲੀ ਦੀ ਦਰ ਦਾ ਉਤਪਾਦ.",d,"the correct answer is:

c. ਇਸ ਰਾਹੀਂ ਕਰੰਟ ਅਤੇ ਇਸ ਦੀ ਪ੍ਰੇਰਕਤਾ ਦਾ ਅਨੁਪਾਤ.

the induced voltage in an inductor is represented by the ratio of the current through it to its inductance. this is expressed mathematically as:

v = l(di/dt)

where v is the induced voltage, l is the inductance, and di/dt is the rate of change of current.

so, option c correctly states that the induced voltage is proportional to the ratio of the current and inductance.",false
"ਇੱਕ ਮਰੀਜ਼ ਦੀ ਗਰਦਨ ਟੁੱਟ ਜਾਂਦੀ ਹੈ ਅਤੇ ਰੀੜ੍ਹ ਦੀ ਹੱਡੀ ਨੂੰ ਛੇਵੇਂ ਸਰਵਾਈਕਲ ਵਰਟੇਬਰਕ ਦੇ ਪੱਧਰ 'ਤੇ ਨੁਕਸਾਨ ਪਹੁੰਚਦਾ ਹੈ।
A.ਉਹ ਲਾਈਫ ਸਪੋਰਟ ਤੋਂ ਬਿਨਾਂ ਸਾਹ ਲੈਣ ਦੇ ਅਯੋਗ ਹੋਣਗੇ।
B.ਉਹ ਸਿਰਫ ਸ਼ਾਂਤੀ ਨਾਲ ਸਾਹ ਲੈਣ ਦੇ ਯੋਗ ਹੋਣਗੇ।
C.ਸਾਹ ਲੈਣ 'ਤੇ ਪ੍ਰਭਾਵ ਦੀ ਭਵਿੱਖਬਾਣੀ ਕਰਨਾ ਅਸੰਭਵ ਹੈ।
D.ਸਾਹ ਲੈਣ 'ਤੇ ਕੋਈ ਅਸਰ ਨਹੀਂ ਪਵੇਗਾ।",b,"the correct answer is a. ਉਹ ਲਾਈਫ ਸਪੋਰਟ ਤੋਂ ਬਿਨਾਂ ਸਾਹ ਲੈਣ ਦੇ ਅਯੋਗ ਹੋਣਗੇ。

when the cervical spine (neck) is injured at the level of c6 (sixth cervical vertebra), it can cause damage to the spinal cord, leading to respiratory failure. the c6 level is a critical area that controls breathing, and any injury to this region can result in respiratory compromise.

in this scenario, the patient would likely require life support, such as mechanical ventilation, to assist with breathing. without life support, they would be unable to breathe on their own.

therefore, option a is the correct answer.",false
"ਨਕਾਰਾਤਮਕ ਬਚੇ ਹੋਏ ਆਟੋਕੋਰਿਲੇਸ਼ਨ ਨੂੰ ਹੇਠ ਲਿਖਿਆਂ ਵਿੱਚੋਂ ਕਿਸ ਦੁਆਰਾ ਦਰਸਾਇਆ ਜਾਂਦਾ ਹੈ?
A.ਭੰਡਾਰ ਵਿੱਚ ਇੱਕ ਚੱਕਰਵਰਤੀ ਪੈਟਰਨ
B.ਭੰਡਾਰ ਵਿੱਚ ਇੱਕ ਬਦਲਵਾਂ ਪੈਟਰਨ
C.ਭੰਡਾਰਾਂ ਵਿੱਚ ਇੱਕ ਪੂਰੀ ਬੇਤਰਤੀਬੀ
D.ਭੰਡਾਰ ਜੋ ਸਾਰੇ ਜ਼ੀਰੋ ਦੇ ਨੇੜੇ ਹਨ",b,"the correct answer is c. ਭੰਡਾਰਾਂ ਵਿੱਚ ਇੱਕ ਪੂਰੀ ਬੇਤਰਤੀਬੀ.

negative autocorrelation refers to a situation where the values in a time series are negatively correlated with each other, meaning that an increase in one value is likely to be followed by a decrease in the next value, and vice versa. this is often characterized by a random or chaotic pattern in the data, which is option c.

option a refers to a cyclical pattern, which is not necessarily indicative of negative autocorrelation. option b refers to a changing pattern, which could be either positive or negative autocorrelation. option d refers to a situation where the values are close to zero, which is not directly related to autocorrelation.",false
"ਗਾਰਸੀਆ ਅਤੇ ਕੋਲਿੰਗ ਦੀ ਸਿੱਖੀ ਹੋਈ ਨਫ਼ਰਤ ਬਾਰੇ ਖੋਜ ਨੇ ਸਥਾਪਿਤ ਕੀਤਾ ਕਿ ਇਹਨਾਂ ਵਿੱਚੋਂ ਕਿਹੜੇ ਯੂਸੀਐਸ ਅਤੇ ਸੀਐਸ ਜੋੜੇ ਸਭ ਤੋਂ ਸ਼ਕਤੀਸ਼ਾਲੀ ਹਨ ਅਤੇ ਸਭ ਤੋਂ ਤੇਜ਼ੀ ਨਾਲ ਸਿੱਖੇ ਜਾਂਦੇ ਹਨ?
A.ਕੋਈ ਕੰਮ ਕਰਨਾ ਅਤੇ ਭੋਜਨ ਇਨਾਮ ਪ੍ਰਾਪਤ ਕਰਨਾ
B.ਮਤਲੀ ਅਤੇ ਭੋਜਨ ਜਾਂ ਪੀਣਾ
C.ਅੰਦੋਲਨ ਅਤੇ ਸਦਮਾ
D.ਸਜ਼ਾਵਾਂ ਅਤੇ ਇਨਾਮ",b,"a research on garcia and koelling's learned taste aversion found that which of the following ucs (unconditioned stimulus) and cs (conditioned stimulus) pairs are the most powerful and learned the fastest?

the correct answer is b. ਮਤਲੀ ਅਤੇ ਭੋਜਨ ਜਾਂ ਪੀਣਾ (nausea and food or drink).

garcia and koelling's study demonstrated that the association between a novel taste (cs) and nausea or illness (ucs) is particularly strong and resistant to extinction. this is because, from an evolutionary perspective, it is adaptive for animals to learn to avoid foods that make them sick. as a result, the pairing of a novel taste with nausea or illness is a powerful and rapidly learned association.",true
"ਕਿਸੇ ਸਪਲਾਇਰ 'ਤੇ ਲਗਾਇਆ ਗਿਆ ਟੈਕਸ ਕੀਮਤ ਾਂ ਵਿੱਚ ਵਾਧੇ ਦੇ ਰੂਪ ਵਿੱਚ ਖਪਤਕਾਰ ਨੂੰ ਦਿੱਤੇ ਜਾਣ ਦੀ ਵਧੇਰੇ ਸੰਭਾਵਨਾ ਹੋਵੇਗੀ ਜੇ
A.ਮੰਗ ਦੀ ਕੀਮਤ ਲਚਕਤਾ ਬਹੁਤ ਲਚਕਦਾਰ ਹੈ.
B.ਮੰਗ ਦੀ ਕੀਮਤ ਲਚਕਤਾ ਬਹੁਤ ਅਸਥਿਰ ਹੈ.
C.ਮੰਗ ਦੀ ਕੀਮਤ ਲਚਕਤਾ ਇਕਾਈ ਲਚਕਦਾਰ ਹੈ.
D.ਮੰਗ ਦੀ ਤਨਖਾਹ ਦੀ ਲਚਕਤਾ ਬਹੁਤ ਲਚਕਦਾਰ ਹੈ.",b,"the correct answer is a. ਮੰਗ ਦੀ ਕੀਮਤ ਲਚਕਤਾ ਬਹੁਤ ਲਚਕਦਾਰ ਹੈ.

when a tax is imposed on a supplier, the burden of the tax is more likely to be passed on to the consumer in the form of higher prices if the demand is highly elastic. this means that even a small increase in price will lead to a large decrease in quantity demanded, making it easier for the supplier to pass on the tax burden to the consumer.

in contrast, if demand is inelastic (option b), a small increase in price will lead to a small decrease in quantity demanded, making it harder for the supplier to pass on the tax burden to the consumer.

options c and d are not relevant to this scenario.",false
"ਇਹਨਾਂ ਵਿੱਚੋਂ ਕਿਹੜਾ ਪਕਵਾਨ ਸੂਰ ਦੀਆਂ ਅੰਤੜੀਆਂ ਤੋਂ ਬਣਾਇਆ ਜਾਂਦਾ ਹੈ?
A.ਹੈਗੀਸ
B.ਚਿਟਲਿਨਜ਼
C.ਗ੍ਰਿਟਸ
D.Chop Sue",b,"the correct answer is b.ਚਿਟਲਿਨਜ਼ (chitlins).

chitlins are a type of dish that originated in the southern united states, and they are made from pig intestines. they are typically boiled or stewed and then seasoned with spices and herbs. chitlins are considered a traditional soul food dish in many african american communities.

haggis (a) is a scottish dish made from sheep's heart, liver, and lungs, mixed with onions, oatmeal, and spices.

grits (c) are a type of ground corn that is commonly eaten in the southern united states, often served with butter, cheese, or other toppings.

chop suey (d) is a chinese-american stir-fry dish made with meat, vegetables, and noodles, but it does not involve pig intestines.",true
"ਇਹਨਾਂ ਵਿੱਚੋਂ ਕਿਹੜੀ ਡਰਾਉਣੀ ਫਿਲਮ ਨੇ ਸਭ ਤੋਂ ਵੱਧ ਸੀਕਵਲ ਪੈਦਾ ਕੀਤੇ?
A.ਚੀਕਣਾ'
B.ਜੌਸ '
C.ਹੈਲੋਵੀਨ
D.ਸ਼ੁੱਕਰਵਾਰ 13'",d,"a horror movie question! 🎃️

according to various sources, the correct answer is:

c. ਹੈਲੋਵੀਨ (halloween)

the halloween franchise has spawned a whopping 13 sequels, remakes, and reboots, making it one of the most prolific horror franchises in history.

here's a brief rundown of the other options:

a. ਚੀਕਣਾ' (child's play) - 8 sequels/remakes
b. ਜੌਸ ' (jaws) - 3 sequels
d. ਸ਼ੁੱਕਰਵਾਰ 13' (friday the 13th) - 12 sequels/remakes

so, while friday the 13th comes close, halloween takes the cake (or should i say, the pumpkin?) with the most sequels! 🎃️",false
"ਇਹ ਪ੍ਰਸ਼ਨ ਹੇਠ ਲਿਖੀ ਜਾਣਕਾਰੀ ਨੂੰ ਦਰਸਾਉਂਦਾ ਹੈ।
""ਤਾਨਾਸ਼ਾਹੀ ਸ਼ਾਸਨਾਂ ਦੇ ਬੀਜ ਦੁੱਖਾਂ ਅਤੇ ਲੋੜਾਂ ਦੁਆਰਾ ਪਾਲੇ ਜਾਂਦੇ ਹਨ। ਉਹ ਗਰੀਬੀ ਅਤੇ ਝਗੜੇ ਦੀ ਬੁਰੀ ਮਿੱਟੀ ਵਿੱਚ ਫੈਲਦੇ ਅਤੇ ਵਧਦੇ ਹਨ। ਉਹ ਆਪਣੇ ਪੂਰੇ ਵਿਕਾਸ 'ਤੇ ਉਦੋਂ ਪਹੁੰਚਦੇ ਹਨ ਜਦੋਂ ਬਿਹਤਰ ਜ਼ਿੰਦਗੀ ਲਈ ਲੋਕਾਂ ਦੀ ਉਮੀਦ ਮਰ ਜਾਂਦੀ ਹੈ। ਸਾਨੂੰ ਉਸ ਉਮੀਦ ਨੂੰ ਜਿਉਂਦਾ ਰੱਖਣਾ ਚਾਹੀਦਾ ਹੈ. . . ਘਟਨਾਵਾਂ ਦੀ ਤੇਜ਼ੀ ਨਾਲ ਚੱਲਣ ਨਾਲ ਸਾਡੇ ਉੱਤੇ ਵੱਡੀਆਂ ਜ਼ਿੰਮੇਵਾਰੀਆਂ ਪਾ ਦਿੱਤੀਆਂ ਗਈਆਂ ਹਨ। . . . ਮੈਨੂੰ ਪੂਰਾ ਭਰੋਸਾ ਹੈ ਕਿ ਕਾਂਗਰਸ ਇਨ੍ਹਾਂ ਜ਼ਿੰਮੇਵਾਰੀਆਂ ਦਾ ਪੂਰਾ ਸਾਹਮਣਾ ਕਰੇਗੀ।
ਰਾਸ਼ਟਰਪਤੀ ਹੈਰੀ ਐਸ ਟਰੂਮੈਨ, 1947
ਉਪਰੋਕਤ ਪਾਠ ਵਿੱਚ ਪ੍ਰਗਟ ਕੀਤੇ ਵਿਚਾਰ ਸਿੱਧੇ ਤੌਰ 'ਤੇ ਅਮਰੀਕੀ ਇਤਿਹਾਸ ਵਿੱਚ ਇਹਨਾਂ ਵਿੱਚੋਂ ਕਿਹੜੀ ਨਿਰੰਤਰਤਾ ਨੂੰ ਦਰਸਾਉਂਦੇ ਹਨ?
A.ਕਾਂਗਰਸ ਅਤੇ ਰਾਸ਼ਟਰਪਤੀ ਦੇ ਸਬੰਧਾਂ ਬਾਰੇ ਬਹਿਸ।
B.ਅਸਥਿਰ ਸਥਿਤੀਆਂ ਵਿੱਚ ਫੌਜੀ ਤਾਕਤ ਦੀ ਵਰਤੋਂ ਬਾਰੇ ਬਹਿਸ।
C.ਵਿਸ਼ਵ ਮਾਮਲਿਆਂ ਵਿੱਚ ਸੰਯੁਕਤ ਰਾਜ ਦੀ ਭੂਮਿਕਾ ਬਾਰੇ ਬਹਿਸ।
D.ਰਾਜਨੀਤਿਕ ਪਾਰਟੀਆਂ ਦੀ ਸਹੀ ਭੂਮਿਕਾ ਬਾਰੇ ਬਹਿਸ।",c,"the correct answer is c. ਵਿਸ਼ਵ ਮਾਮਲਿਆਂ ਵਿੱਚ ਸੰਯੁਕਤ ਰਾਜ ਦੀ ਭੂਮਿਕਾ ਬਾਰੇ ਬਹਿਸ.

the passage mentions the importance of maintaining hope for a better life, and how the congress will take responsibility for addressing the challenges faced by the nation. the context suggests that the president is talking about the role of the united states in global affairs, particularly in the post-world war ii era. the passage does not explicitly discuss the relationships between congress and the president, the use of military power, or the role of political parties. therefore, option c is the most relevant answer.",true
"ਉੱਚ-ਊਰਜਾ ਫਾਸਫੇਟ, ਏਟੀਪੀ ਅਤੇ ਫਾਸਫੋਕ੍ਰੇਟਾਈਨ ਦੇ ਟੁੱਟਣ ਤੋਂ ਜਾਰੀ ਊਰਜਾ, ਲਗਭਗ ਵੱਧ ਤੋਂ ਵੱਧ ਮਿਹਨਤ ਦੀ ਕਸਰਤ ਨੂੰ ਕਾਇਮ ਰੱਖ ਸਕਦੀ ਹੈ:
A.1-2 ਸਕਿੰਟ।
B.5-10 ਸਕਿੰਟ।
C.30-40 ਸਕਿੰਟ।
D.50-60 ਸਕਿੰਟ।",b,"the correct answer is b. 5-10 seconds.

here's why:

when high-energy phosphates (such as atp and phosphocreatine) break down, they release energy that can be used to fuel muscle contractions. this energy is available for a short period of time, typically around 5-10 seconds, before it needs to be replenished.

this is because the breakdown of high-energy phosphates is a rapid process that occurs during intense, anaerobic exercises such as weightlifting or sprinting. the energy released from these phosphates is used to fuel the initial burst of activity, but it is not sustainable for longer periods of time.

after 5-10 seconds, the energy from the high-energy phosphates is depleted, and the body begins to rely on other energy systems, such as glycolysis and oxidative phosphorylation, to generate energy. these systems take longer to produce energy, but they are more sustainable over longer periods of time.",true
