Question,CorrectAnswer,GivenAnswer,Correct
"คําถามนี้อ้างถึงข้อมูลต่อไปนี้
ก่อนอื่นเราต้องสังเกตว่าจักรวาลเป็นทรงกลมในรูปแบบส่วนหนึ่งเป็นเพราะรูปแบบนี้เป็นทั้งหมดที่สมบูรณ์แบบโดยไม่ต้องมีข้อต่อเป็นที่สมบูรณ์ที่สุดของทั้งหมดส่วนหนึ่งเป็นเพราะมันทําให้รูปแบบที่มีความจุมากที่สุดซึ่งเหมาะที่สุดในการบรรจุและรักษาทุกสิ่ง หรืออีกครั้งเพราะส่วนประกอบทั้งหมดของจักรวาล นั่นคือดวงอาทิตย์ ดวงจันทร์ และดาวเคราะห์ปรากฏในรูปแบบนี้ หรือเพราะทุกสิ่งพยายามที่จะบรรลุรูปแบบนี้ดังที่ปรากฏในกรณีของหยดน้ําและของเหลวอื่น ๆ ดังนั้นจะไม่มีใครสงสัยว่ารูปแบบนี้เป็นของร่างกายสวรรค์ ...
การที่โลกยังเป็นทรงกลมจึงอยู่เหนือคําถามเพราะมันกดจากทุกด้านบนศูนย์กลางของมัน แม้ว่าด้วยเหตุผลของระดับความสูงของภูเขาและความหดหู่ของหุบเขาไม่สามารถเข้าใจวงกลมที่สมบูรณ์แบบได้ แต่ก็ไม่ส่งผลกระทบต่อลักษณะทรงกลมทั่วไปของโลก ...
ตามที่ได้แสดงให้เห็นแล้วว่าโลกมีรูปแบบของทรงกลมเราต้องพิจารณาว่าการเคลื่อนไหวเกิดขึ้นพร้อมกับรูปแบบนี้หรือไม่และโลกอยู่ในจักรวาลใด ... แน่นอนว่าผู้เขียนส่วนใหญ่ยอมรับว่าโลกหยุดนิ่งอยู่ในใจกลางจักรวาลและคิดว่ามันเป็นไปไม่ได้และไร้สาระที่จะสมมติว่าตรงกันข้าม แต่ถ้ามีการชั่งน้ําหนักอย่างรอบคอบจะเห็นว่าคําถามยังไม่ยุติดังนั้นจึงไม่ได้รับการพิจารณาอย่างเบามือ ทุกการเปลี่ยนแปลงของสถานที่ที่สังเกตได้เกิดจากการเคลื่อนที่ของวัตถุที่สังเกตได้หรือของผู้สังเกตหรือการเคลื่อนไหวของทั้งสองอย่าง ... ตอนนี้มันมาจากโลกที่มีการสังเกตการปฏิวัติของสวรรค์และมันถูกผลิตขึ้นเพื่อดวงตาของเรา ดังนั้นหากโลกไม่มีการเคลื่อนไหวการเคลื่อนไหวนี้จะต้องเกิดขึ้นในทุกสิ่งนอกโลก แต่ในทิศทางตรงกันข้ามกับถ้าทุกสิ่งบนโลกเคลื่อนที่และประเภทนี้คือการปฏิวัติรายวัน ดังนั้นสิ่งนี้ดูเหมือนจะส่งผลกระทบต่อจักรวาลทั้งหมดนั่นคือทุกสิ่งนอกโลกยกเว้นโลกเพียงอย่างเดียว อย่างไรก็ตามหากใครควรยอมรับว่าการเคลื่อนไหวนี้ไม่ใช่เรื่องแปลกสําหรับสวรรค์ แต่โลกหมุนจากตะวันตกไปตะวันออกและหากพิจารณาอย่างรอบคอบเกี่ยวกับการขึ้นและตกของดวงอาทิตย์ดวงจันทร์และดวงดาวก็จะพบว่านี่คือสถานการณ์จริง""
Nicolas Copernicus, การปฏิวัติของร่างกายสวรรค์, 1543
ข้อความนี้อาจใช้เป็นหลักฐานว่าโคเปอร์นิคัสแตกต่างจากนักปรัชญาธรรมชาติดั้งเดิมของอริสโตเติ้ลในสมัยของเขาเพราะเขาแนะนําว่า
A.จักรวาลเป็นทรงกลม
B.โลกเป็นทรงกลม
C.จักรวาลเป็นธรณีสถิต
D.โลกไม่หยุดนิ่ง",D,A. จักรวาลเป็นทรงกลม,A
"สตริงบิตชุดใดต่อไปนี้ไม่สามารถอธิบายด้วยนิพจน์ทั่วไปได้
A.สตริงบิตทั้งหมดที่มีจํานวนศูนย์เป็นผลคูณของห้า
B.สตริงบิตทั้งหมดที่ขึ้นต้นด้วยศูนย์และลงท้ายด้วยหนึ่ง
C.สตริงบิตทั้งหมดที่มีจํานวนศูนย์เป็นเลขคู่
D.สตริงบิตทั้งหมดที่มีสตริงมากกว่าศูนย์",D,D.สตริงบิตทั้งหมดที่มีสตริงมากกว่าศูนย์,D
"เมื่อเทียบกับพรรคการเมืองในประเทศต่างๆ เช่น อังกฤษและอิสราเอล ซึ่งทั้งสองพรรคมีระบบหลายพรรค
A.ไม่สนใจที่จะมีอิทธิพลต่อผลการเลือกตั้ง
B.ระบุไม่ชัดเจนด้วยอุดมการณ์ทางการเมืองที่สอดคล้องกัน
C.มีประสิทธิภาพน้อยกว่าในการระดมเงินจากผู้สนับสนุนทางการเมือง
D.สามารถสะท้อนเป้าหมายของเขตเลือกตั้งทั้งหมดได้ดีขึ้น",B,D.สามารถสะท้อนเป้าหมายของเขตเลือกตั้งทั้งหมดได้ดีขึ้น,D
"การโจมตีซ้ําคืออะไร?
A.เมื่อผู้โจมตีตอบกลับข้อความที่ระบบส่งถึงนั้น
B.การโจมตีที่ทําซ้ําอย่างต่อเนื่องตรวจสอบจุดอ่อน
C.การโจมตีที่ใช้ข้อความของระบบเองจึงไม่สามารถป้องกันได้
D.ผู้โจมตีส่งข้อความที่จับได้อีกครั้ง และไซต์ยอมรับและตอบกลับในความโปรดปรานของผู้โจมตี",D,B.การโจมตีที่ทําซ้ําอย่างต่อเนื่องตรวจสอบจุดอ่อน,B
"ข้อใดต่อไปนี้มีแนวโน้มที่จะสร้างการเติบโตทางเศรษฐกิจที่แข็งแกร่งขึ้นเมื่อเวลาผ่านไป
A.การใช้ทรัพยากรธรรมชาติที่รวดเร็วยิ่งขึ้น
B.อัตราการไม่รู้หนังสือของผู้ใหญ่ที่สูงขึ้น
C.สต็อกสินค้าทุนที่ลดลง
D.เครดิตภาษีการลงทุน",D,B. อัตราการไม่รู้หนังสือของผู้ใหญ่ที่สูงขึ้น,B
"ผู้ป่วยได้รับบาดเจ็บคอหักโดยมีความเสียหายต่อไขสันหลังที่ระดับกระดูกสันหลังส่วนคอที่หก
A.พวกเขาจะไม่สามารถหายใจได้หากไม่มีการช่วยชีวิต
B.พวกเขาจะสามารถหายใจได้อย่างเงียบ ๆ เท่านั้น
C.เป็นไปไม่ได้ที่จะทํานายผลกระทบต่อการหายใจ
D.การหายใจจะไม่ได้รับผลกระทบ",B,C.เป็นไปไม่ได้ที่จะทํานายผลกระทบต่อการหายใจ,C
"นักเรียนกําลังทําแบบฝึกหัดการแยกเม็ดสีพืชซึ่งกําหนดให้พวกเขาใช้ห้องโครมาโตกราฟีแบบปิดที่มีอะซิโตนจํานวนเล็กน้อยที่ด้านล่างของห้อง คําเตือนด้านความปลอดภัยสําหรับอะซิโตนรวมถึงข้อความที่ว่าระคายเคืองต่อดวงตาและผิวหนังและมีไอระเหยที่ติดไฟได้ ต่อไปนี้' ข้อควรระวังด้านความปลอดภัยใดที่นักเรียนควรทําขณะทําแบบฝึกหัด?
A.สวมถุงมือทนไฟเพื่อนําห้องไปที่ตู้ดูดควันหากอะซิโตนติดไฟ
B.วางห้องในตู้ปิดและมืดตลอดระยะเวลาของการแยกเม็ดสี
C.สวมถุงมือหนังและปิดจมูกและปากด้วยหน้ากากอนุภาค
D.สวมแว่นตาและถุงมือชนิดไนไตรล์และปิดภาชนะอะซิโตนทั้งหมด",D,C.สวมถุงมือหนังและปิดจมูกและปากด้วยหน้ากากอนุภาค,C
"แรงดันไฟฟ้าเหนี่ยวนําในตัวเหนี่ยวนําจะแสดงเป็น
A.ผลิตภัณฑ์ของการเหนี่ยวนําและกระแสผ่านมัน
B.อัตราส่วนของการเหนี่ยวนําต่อกระแสผ่านมัน
C.อัตราส่วนของกระแสผ่านมันต่อการเหนี่ยวนํา
D.ผลิตภัณฑ์ของการเหนี่ยวนําและอัตราการเปลี่ยนแปลงของกระแสผ่านมัน",D,B. อัตราส่วนของการเหนี่ยวนําต่อกระแสผ่านมัน,B
"ภาษีที่เรียกเก็บจากซัพพลายเออร์มีแนวโน้มที่จะส่งต่อไปยังผู้บริโภคในรูปแบบของการขึ้นราคาหาก
A.ความยืดหยุ่นของราคาของอุปสงค์มีความยืดหยุ่นสูง
B.ความยืดหยุ่นของราคาของอุปสงค์ไม่ยืดหยุ่นสูง
C.ความยืดหยุ่นของราคาของอุปสงค์คือความยืดหยุ่นของหน่วย
D.ความยืดหยุ่นของค่าจ้างของอุปสงค์มีความยืดหยุ่นสูง",B,B.ความยืดหยุ่นของราคาของอุปสงค์ไม่ยืดหยุ่นสูง,B
"ระบุบรรพบุรุษของข้อเสนอเงื่อนไขต่อไปนี้: ผึ้งชนะเกมแรกก็ต่อเมื่อ Aardvarks หรือ Chipmunks ไม่ชนะเกมแรกของพวกเขา
A.อาร์ดวาร์กไม่ชนะเกมแรก
B.เดอะ บีส์ ชนะเกมแรก
C.กระแตไม่ชนะเกมแรก
D.ทั้ง Aardvarks หรือ Chipmunks ไม่ชนะเกมแรกของพวกเขา",B,คำตอบคือ D. ทั้ง Aardvarks หรือ Chipmunks ไม่ชนะเกมแรกของพวกเขา,D
"ทําไม Parfit ถึงต่อต้านความเท่าเทียมกัน?
A.เขาให้เหตุผลว่าสังคมที่ไม่เท่าเทียมกันเป็นสิ่งที่หลีกเลี่ยงไม่ได้
B.เขาอ้างว่าการให้ความสําคัญกับความต้องการของคนจนเราสามารถเพิ่มความเท่าเทียมกันได้
C.เขายืนยันว่าเราแต่ละคนต้องรับผิดชอบต่อความยากจนของเรา
D.เขาปฏิเสธแนวคิดเรื่องความเสมอภาคโดยสิ้นเชิง",B,B.เขาอ้างว่าการให้ความสําคัญกับความต้องการของคนจนเราสามารถเพิ่มความเท่าเทียมกันได้,B
"ประสิทธิภาพควอนตัมของเครื่องตรวจจับโฟตอนคือ 0.1 หากส่งโฟตอน 100 ตัวเข้าไปในเครื่องตรวจจับทีละตัวเครื่องตรวจจับจะตรวจจับโฟตอน
A.ค่าเฉลี่ย 10 เท่า โดยมีค่าเบี่ยงเบน RMS ประมาณ 4
B.ค่าเฉลี่ย 10 เท่า โดยมีค่าเบี่ยงเบน RMS ประมาณ 3
C.ค่าเฉลี่ย 10 เท่า โดยมีค่าเบี่ยงเบน RMS ประมาณ 1
D.ค่าเฉลี่ย 10 เท่า โดยมีค่าเบี่ยงเบน RMS ประมาณ 0.1",B,"C. ค่าเฉลี่ย 10 เท่า โดยมีค่าเบี่ยงเบน RMS ประมาณ 1

คำนวณได้จาก ค่าเฉลี่ย = 100 * 0.1 = 10
ค่าเบี่ยงเบน RMS = 0.1 * √100 = 1",C
"ธุรกิจมีส่วนร่วมในการบัญชีเพื่อสังคมเนื่องจากความต้องการจาก_________เพื่อระบุ________เพื่อปรับปรุง___________และเพื่อส่งเสริม_________และ___________
A.ผู้มีส่วนได้เสีย, ความเสี่ยง, การจัดการผู้มีส่วนได้เสีย, ความรับผิดชอบ, ความโปร่งใส
B.ผู้มีส่วนได้เสีย, ความรับผิดชอบ, ความโปร่งใส, ความเสี่ยง, การจัดการผู้มีส่วนได้เสีย
C.ผู้มีส่วนได้เสีย, ความรับผิดชอบ, ความเสี่ยง, ผู้มีส่วนได้เสีย, การจัดการผู้มีส่วนได้เสีย
D.ผู้มีส่วนได้เสีย, การจัดการผู้มีส่วนได้เสีย, ความโปร่งใส, ความเสี่ยง, ความรับผิดชอบ",A,"B.ผู้มีส่วนได้เสีย, ความรับผิดชอบ, ความโปร่งใส, ความเสี่ยง, การจัดการผู้มีส่วนได้เสีย",B
"ค้นหา $-\dfrac{1}{-3}\cdot\cfrac{1}{~\frac{1}{-3}~}.$
A.1
B.-1
C.0
D.2",B,"เรามี
$$-\dfrac{1}{-3}\cdot\cfrac{1}{~\frac{1}{-3}~} = -\dfrac{1}{-3}\cdot\cfrac{1}{-\frac{1}{3}} = -\dfrac{1}{-3}\cdot\left(-3\right) = 1.$$

ดังนั้น คำตอบคือ A. 1",A
"ในวงจรอนุกรมถ้ากระแสในหลอดหนึ่งคือ 2 A กระแสในหลอดไฟที่อยู่ถัดจากนั้นคือ
A.ครึ่ง 1 A
B.02:00
C.ขึ้นอยู่กับหลอดไฟที่อยู่ใกล้กับแบตเตอรี่มากขึ้น
D.ข้อมูลไม่เพียงพอที่จะพูด",B,A. ครึ่ง 1 A,A
"น้ําของดาวอังคารบางส่วนถูกแช่แข็งในดินและน้ําแข็ง และบางส่วนสูญหายไปเนื่องจากการลอกลมสุริยะ แต่คิดว่าน้ําดั้งเดิมส่วนใหญ่สูญหายไปจากกลไกอื่น เกิดอะไรขึ้นกับน้ํา ""สูญหาย"" นี้?
A.มันถูกสนามแม่เหล็กดึงออกไปเมื่อความแรงลดลงอย่างรวดเร็ว
B.มันถูกแตกออกเป็นไฮโดรเจนและออกซิเจนโดยแสงอัลตราไวโอเลตและไฮโดรเจนก็หายไปจากการหลบหนีความร้อน
C.มันถูกบริโภคโดยอารยธรรมของชาวอังคารที่กระหายน้ํา
D.มันกลายเป็นไอในช่วงที่มีภูเขาไฟรุนแรงและสูญหายไปในอวกาศผ่านการหลบหนีจากความร้อน",B,B.มันถูกแตกออกเป็นไฮโดรเจนและออกซิเจนโดยแสงอัลตราไวโอเลตและไฮโดรเจนก็หายไปจากการหลบหนีความร้อน,B
"คําถามนี้อ้างถึงข้อมูลต่อไปนี้
ฉันเดินไปข้างคอลัมน์ถามว่าเกิดอะไรขึ้น
ทหารพูดง่ายๆ ว่า ""พวกเขาโทรมามากขึ้นทุกวัน
""พวกเราบางคนถูกส่งขึ้นเหนือไปยังแม่น้ําเหลืองเมื่ออายุสิบห้าปี
และตอนนี้เมื่ออายุสี่สิบเรากําลังมุ่งหน้าไปยังกองทหารรักษาการณ์ทางทิศตะวันตก
ในทัวร์ครั้งแรกของเราหัวหน้าหมู่บ้านต้องผูกผ้าพันคอให้เรา
พอกลับมาผมเราขาวแต่ก็ยังมีความไม่สงบอีก
กองทหารรักษาการณ์ชายแดนวิ่งด้วยเลือดเพียงพอที่จะเติมเต็มมหาสมุทร
แต่ความทะเยอทะยานในดินแดนของจักรพรรดิอัจธิการศึกยังไม่สิ้นสุด
ในร้อยหัวเมืองทางตะวันออกของภูเขาทั่วแผ่นดินฮั่น
ต้องมีหมื่นหมู่บ้านที่ระบาดอยู่ในขณะนี้.
แม้ว่าภรรยาจะแข็งแรงพอที่จะจับจอบและไถได้
พืชผลเติบโตทุกทาง ทุ่งนารกไปหมด
มันยากที่สุดสําหรับผู้ชายชานซีด้วยชื่อเสียงของพวกเขาในฐานะนักสู้:
พวกมันกลมขึ้นเหมือนสุนัขหรือไก่ผู้ชายทุกคนประทับใจ
""แต่ท่านครับ ถึงแม้จะเป็นการดีที่ท่านถาม
การบ่นไม่ใช่ส่วนหนึ่งของงานของทหาร
เราได้แต่ส่ายหัว ใช้ฤดูหนาวนี้:
กองทหารชานซีไม่เคยถูกส่งกลับบ้าน
เจ้าหน้าที่เขตเรียกร้องภาษีที่ดิน
แต่มันจะมาจากไหน? ขูดเลือดเอาจากปู!
ฉันคิดว่ามันเป็นโชคร้ายที่จะมีลูกชายตอนนี้
มีลูกสาวดีกว่า: อย่างน้อยเธอก็แต่งงานได้
และอาศัยอยู่กับเพื่อนบ้านข้างบ้าน
แต่ลูกชายคนหนึ่งจะต้องนอนอยู่บนทุ่งหญ้าอันไกลโพ้น""
Du Fu, ""Ballad of the Army Carts,"" แคลิฟอร์เนีย 750 C.E.
บทกวีแสดงหลักฐานว่าข้อใดต่อไปนี้เกี่ยวกับความสัมพันธ์ทางเพศในสังคมถัง
A.ความสัมพันธ์ระหว่างสามีภรรยาขงจื๊อยังคงแน่นแฟ้นในสังคมถัง
B.พระราชนิพนธ์ของจักรพรรดิเน้นย้ําถึงการเกิดของบุตรชายที่มีความสามารถมากกว่าลูกสาวเพื่อให้เป็นไปตามโควตาการเกณฑ์ทหาร
C.งานเกษตรกรรมสามารถแบ่งปันได้ทั้งผู้หญิงและผู้ชาย
D.ความสัมพันธ์ทางเพศแบบดั้งเดิมของจีนถูกย้อนกลับในรัชสมัยของจักรพรรดินีหวู่เจ๋อเทียน",C,คำตอบ: B. พระราชนิพนธ์ของจักรพรรดิเน้นย้ําถึงการเกิดของบุตรชายที่มีความสามารถมากกว่าลูกสาวเพื่อให้เป็นไปตามโควตาการเกณฑ์ทหาร,B
"ถังอยู่ในรูปของปริซึมสามเหลี่ยม ถ้าฐานสามเหลี่ยมมีพื้นที่ 116 ตารางฟุต และถังสูง 30 ฟุต ถังจะบรรจุน้ําได้มากแค่ไหนเมื่อเต็ม?
A.1725 ฟุต^3
B.1740 ฟุต^3
C.3480 ฟุต^3
D.6960 ฟุต^3",C,"เราสามารถคำนวณปริมาตรของถังได้โดยใช้สูตร V = (1/3) x พื้นที่ฐาน x ความสูง
V = (1/3) x 116 x 30
V = 3480 ฟุต^3

ดังนั้น ถังจะบรรจุน้ําได้มากแค่ 3480 ฟุต^3 ตอบ C. 3480 ฟุต^3",C
"หาความยาวของเส้นโค้ง y = ln x ระหว่างจุดที่ y = 1/2 และ y = 1
A.0.53
B.0.86
C.1.18
D.1.36",C,"เราต้องหาค่า x ที่ทำให้ y = ln x เท่ากับ 1/2 และ 1

เมื่อ y = ln x = 1/2
x = e^(1/2) = √e

เมื่อ y = ln x = 1
x = e^1 = e

ดังนั้น ความยาวของเส้นโค้งระหว่าง y = 1/2 และ y = 1 คือ ln(e) - ln(√e) = 1 - 1/2 = 1/2

คำตอบคือ A. 0.53",A
"ความหมดหนทางที่เรียนรู้มักจะเกี่ยวข้องโดยตรงกับ
A.เอฟเฟกต์ Barnum
B.อคติที่ให้บริการตนเอง
C.ตําแหน่งภายนอกของการควบคุม
D.ความนับถือเชิงบวกอย่างไม่มีเงื่อนไข",C,"B. อคติที่ให้บริการตนเอง

ความหมดหนทางที่เรียนรู้มักจะเกี่ยวข้องกับการมองเห็นตนเองในแง่บวกและมีความเชื่อมั่นในความสามารถของตนเอง การมีอคติที่ให้บริการตนเองจะช่วยให้เรามีสมาธิและความเชื่อมั่นในการเรียนรู้และพัฒนาตนเองได้ดีขึ้น",B
"การวิจัยของ Garcia และ Koelling เกี่ยวกับความเกลียดชังที่เรียนรู้ได้ระบุว่าคู่ UCS และ CS ใดต่อไปนี้มีประสิทธิภาพมากที่สุดและเรียนรู้ได้เร็วที่สุด
A.ปฏิบัติงานและรับรางวัลอาหาร
B.คลื่นไส้และอาหารหรือเครื่องดื่ม
C.การเคลื่อนไหวและการกระแทก
D.การลงโทษและรางวัล",B,คู่ UCS และ CS ที่มีประสิทธิภาพมากที่สุดและเรียนรู้ได้เร็วที่สุดตามวิจัยของ Garcia และ Koelling คือ A. ปฏิบัติงานและรับรางวัลอาหาร โดยที่การปฏิบัติงานเป็น UCS และรับรางวัลอาหารเป็น CS ที่เกี่ยวข้องกันในการเรียนรู้ความเกลียดชังได้ดีที่สุดและเร็วที่สุดในการทดลองของพวกเขา.,A
"คําถามนี้อ้างถึงข้อมูลต่อไปนี้
""เมล็ดพันธุ์ของระบอบเผด็จการถูกหล่อเลี้ยงด้วยความทุกข์ยากและความต้องการ พวกเขาแพร่กระจายและเติบโตในดินชั่วร้ายของความยากจนและความขัดแย้ง พวกเขาเติบโตเต็มที่เมื่อความหวังของผู้คนเพื่อชีวิตที่ดีขึ้นได้ตายลง เราต้องรักษาความหวังนั้นให้คงอยู่ ความรับผิดชอบที่ยิ่งใหญ่ถูกวางไว้กับเราโดยการเคลื่อนไหวอย่างรวดเร็วของเหตุการณ์ ผมมั่นใจว่ารัฐสภาจะเผชิญกับความรับผิดชอบเหล่านี้อย่างตรงไปตรงมา""
ประธานาธิบดีแฮร์รี เอส. ทรูแมน ค.ศ. 1947
แนวคิดที่แสดงในข้อความข้างต้นสะท้อนโดยตรงถึงความต่อเนื่องใดต่อไปนี้ในประวัติศาสตร์สหรัฐฯ
A.การอภิปรายเกี่ยวกับความสัมพันธ์ระหว่างสภาคองเกรสและประธานาธิบดี
B.การอภิปรายเกี่ยวกับการใช้กําลังทหารในสถานการณ์ที่ผันผวน
C.การอภิปรายเกี่ยวกับบทบาทของสหรัฐอเมริกาในกิจการโลก
D.อภิปรายเกี่ยวกับบทบาทที่เหมาะสมของพรรคการเมือง",C,"C. การอภิปรายเกี่ยวกับบทบาทของสหรัฐอเมริกาในกิจการโลก
ข้อความข้างต้นเสนอให้เห็นถึงความสำคัญของความรับผิดชอบในการเผชิญกับความยากจนและความขัดแย้งในโลก ซึ่งเป็นหนึ่งในแนวคิดหลักของการดำเนินงานของสหรัฐอเมริกาในกิจการโลกในประวัติศาสตร์",C
"คําถามนี้อ้างถึงข้อมูลต่อไปนี้
""อันที่จริง ในฐานะทั้งฟัตวาของ [นักวิชาการ] ที่มีชื่อเสียงซึ่งให้ความเห็นเกี่ยวกับเหตุผลและประเพณีเหมือนกัน และฉันทามติของชุมชนซุนนีเห็นพ้องต้องกันว่าภาระหน้าที่ในสมัยโบราณของการทําลายล้าง การกําจัด และการขับไล่นวัตกรรมที่ชั่วร้ายจะต้องเป็นจุดมุ่งหมายของความทะเยอทะยานอันสูงส่งของเรา เพราะ ""ความกระตือรือร้นทางศาสนาคือชัยชนะสําหรับศรัทธาของพระเจ้าผู้มีพระคุณ""; จากนั้นตามถ้อยคําของท่านศาสดา (ขอความสันติจงมีแด่ท่าน!) ""ผู้ใดนํานวัตกรรมชั่วร้ายเข้ามาในคําสั่งของเราจะต้องถูกขับไล่"" และ ""ผู้ใดทําผิดคําสั่งของเราจะต้องถูกขับไล่"" การกระทําจึงมีความจําเป็นและกว้างขวาง...""
จดหมายจากสุลต่านเซลิมที่ 1 แห่งออตโตมันถึง Safavid Shah Ismail I, 1514
ชาวซาฟาวิดดึงความโกรธเกรี้ยวของจักรวรรดิอิสลาม เช่น จักรวรรดิออตโตมันและจักรวรรดิโมกุลเป็นหลักเพราะพวกซาฟาวิด
A.เป็นจักรวรรดิขยายตัวที่ตั้งทางภูมิศาสตร์ระหว่างผู้ขยายอีกสองคน
B.ปฏิเสธหลักการสําคัญของศาสนาอิสลาม
C.กดขี่คริสเตียนและเปลี่ยนพวกเขาให้กลายเป็นนักสู้ซาฟาวิด
D.อิสมาอิลประกาศตัวเป็นกาหลิบ",A,"คำถามนี้อ้างถึงข้อมูลในจดหมายจากสุลต่านเซลิมที่ 1 แห่งออตโตมันถึง Safavid Shah Ismail I, 1514 ซึ่งกล่าวถึงความโกรธเกรี้ยวของชาวซาฟาวิดต่อจักรวรรดิอิสลาม เช่น จักรวรรดิออตโตมันและจักรวรรดิโมกุล เพราะพวกซาฟาวิด
คำถามถามว่า ชาวซาฟาวิดดึงความโกรธเกรี้ยวของจักรวรรดิอิสลามเพราะอะไร?",C
