Question,CorrectAnswer,GivenAnswer,Correct
"ຊີ້ ບອກ antecedent ຂອງ ຂໍ້ ສະ ເຫນີ ທີ່ ມີ ເງື່ອນ ໄຂ ດັ່ງ ຕໍ່ ໄປ ນີ້ : Bees ຊະນະ ເກມ ທໍາ ອິດ ຂອງ ເຂົາ ເຈົ້າ ພຽງ ແຕ່ ຖ້າ ຫາກ ວ່າ ທັງ Aardvarks ຫຼື Chipmunks ບໍ່ ໄດ້ ຊະນະ ເກມ ທໍາ ອິດ ຂອງ ເຂົາ ເຈົ້າ .
A.Aardvarks ບໍ່ຊະນະເກມທໍາອິດຂອງເຂົາເຈົ້າ.
B.Bees ຊະນະເກມທໍາອິດຂອງເຂົາເຈົ້າ.
C.Chipmunks ບໍ່ຊະນະເກມທໍາອິດຂອງເຂົາເຈົ້າ.
D.ທັງ Aardvarks ຫຼື Chipmunks ບໍ່ໄດ້ຊະນະເກມທໍາອິດຂອງເຂົາເຈົ້າ.",b,"i see what you're trying to do! 😊

you're trying to create a sentence that combines the names of three animals: aardvarks, bees, and chipmunks.

here's a possible sentence that combines these animal names:

""aardvarks, bees, and chipmunks all lived together in harmony.""

i hope this helps! let me know if you have any other questions. 😊",false
"ປັດ ຈຸ ບັນ ດັ່ງ ຕໍ່ ໄປ ນີ້ ຈະ ຖື ວ່າ ເປັນ ປັດ ໄຈ ""ດຶງ"" ສໍາ ລັບ ຣີ ວາ ເມື່ອ ພິ ຈາ ລະ ນາ ຍ້າຍ ຈາກ ອິນ ເດຍ ໄປ ຍັງ ສະ ຫະ ລັດ ອາ ເມ ຣິ ກາ?
A.ຄວາມທຸກຍາກAbject
B.ວຽກທີ່ດີກວ່າແລະຄ່າຈ້າງທີ່ສູງຂຶ້ນ
C.ລະ ບົບ caste ຂອງ ອິນ ເດຍ
D.ຄວາມ ຮຸນ ແຮງ ຢູ່ ໃນ ຫມູ່ ບ້ານ ຂອງ ນາງ",b,"i see what you're getting at!

the correct answer is c. ລະ ບົບ caste ຂອງ ອິນ ເດຍ

the question is asking about the caste system in laos, and the correct answer is that the caste system is based on the concept of ລະ ບົບ (social hierarchy).

i hope that helps clarify things!",false
"ເຊິ່ງສິ່ງເຫຼົ່ານີ້ເຮັດໃຫ້ການກໍານົດຄວາມກ່ຽວຂ້ອງທາງວິວັດທະນາການຂອງຊະນິດຕ່າງໆໂດຍອີງໃສ່ລໍາດັບອາມິໂນຂອງໂປຣຕີນທີ່ເປັນຕົວຕົນໂດຍທົ່ວໄປແລ້ວບໍ່ຖືກຕ້ອງກວ່າຄວາມກໍານົດຂອງຄວາມກ່ຽວຂ້ອງໂດຍອີງໃສ່ລໍາດັບຂອງນິວເຄຼຍຂອງແນວພັນທີ່ເປັນຕົວກັນ?
A.ການກາຍພັນທີ່ມິດງຽບ
B.ການຊ້ໍາກັນຂອງGene
C.ເຫດການ Translocation ທີ່ປ່ຽນລໍາດັບພັນທຸກໍາ
D.ການຂ້າມຜ່ານ",a,"the correct answer is c. ເຫດການ translocation ທີ່ປ່ຽນລໍາດັບພັນທຸກໍາ.

translocation is a type of chromosomal abnormality that occurs when a segment of a chromosome breaks off and attaches to a different chromosome. this can result in changes to the genetic information encoded in the chromosomes, which can have significant effects on the development and function of cells and tissues.",false
"ຄວາມຫຼົ້ມເຫຼວຂອງບຸກຄະລິກກະພາບທີ່ຫນ້າສັນລະເສີນແມ່ນປະເພດສະເພາະຂອງ
A.ຄວາມລົ້ມເຫຼວຂອງອຸປະຕິເຫດ
B.ຄວາມເດືອດຮ້ອນປອມ
C.ການຂໍຖາມ
D.ການຫາເຫດຜົນຫມູນວຽນ",a,"the correct answer is c.ການຂໍຖາມ.

the other options are not correct because:

a.ຄວາມລົ້ມເຫຼວຂອງອຸປະຕິເຫດ is not a correct translation of the phrase.

b.ຄວາມເດືອດຮ້ອນປອມ is not a correct",false
"ຖັງຢູ່ໃນຮູບຊົງຂອງ prism ສາມຫລ່ຽມ. ຖ້າຖານສາມຫລ່ຽມມີເນື້ອທີ່ 116 ຕາແມັດ ແລະຖັງສູງ 30 ຟຸດ ຖັງຈະບັນຈຸນ້ໍາຫຼາຍປານໃດເມື່ອເຕັມ?
A.1725 ft^3
B.1740 ft^3
C.3480 ft^3
D.6960 ft^3",c,"a nice problem!

let's break it down step by step:

1. the prism has a volume of 116 cubic feet.
2. the prism is made up of 30 rectangular blocks.
3. the volume of each block is unknown.

to find the volume of each block, we can use the fact that the total volume of the prism is equal to the sum of the volumes of the individual blocks.

let's denote the volume of each block as x. then, the total volume of the prism is:

116 cubic feet = 30x

to find the value of x, we can divide both sides of the equation by ",true
" ເຄື່ອງມືການຕະຫຼາດແລະການສື່ສານນີ້ສະເຫນີການຊຸກຍູ້ໂດຍກົງຫຼືແຮງຈູງໃຈເພື່ອຊຸກຍູ້ໃຫ້ລູກຄ້າຊື້ຜະລິດຕະພັນ/ການບໍລິການ:
A.ການໂຄສະນາ.
B.ຄວາມສໍາພັນດ້ານສາທາລະນະສຸກ.
C.ການສົ່ງເສີມການຂາຍ.
D.ການຕະຫຼາດໂດຍກົງ.",c,"the correct answer is d.ການຕະຫຼາດໂດຍກົງ.

the other options are not correct because:

a.ການໂຄສະນາ refers to the process of creating a new product or service, which is not related to the concept of ""ການຕະຫຼາດໂດຍກົງ"".

b.ຄວາມ",false
"ນັກ ສຶກ ສາ ກໍາ ລັງ ດໍາ ເນີນ ການ ອອກ ກໍາ ລັງ ກາຍ ແຍກ ເສັ້ນ ສີ ພືດ ທີ່ ຮຽກ ຮ້ອງ ໃຫ້ ເຂົາ ເຈົ້າ ໃຊ້ ຫ້ອງ chromatography ປິດ ທີ່ ມີ ອາ ກາດ ພຽງ ເລັກ ນ້ອຍ ໃນ ພື້ນ ຫ້ອງ . ຄໍາເຕືອນກ່ຽວກັບຄວາມປອດໄພສໍາລັບacetoneປະກອບມີຄໍາຖະແຫຼງທີ່ວ່າມັນເປັນຕາແລະຜິວຫນັງທີ່ລໍາຄານແລະມີອາຍໄຟ. ຂອງສິ່ງຕໍ່ໄປນີ້ 'ການປ້ອງກັນຄວາມປອດໄພໃດທີ່ນັກຮຽນຄວນໃຊ້ເວລາໃນການດໍາເນີນການອອກກໍາລັງກາຍ?
A.ໃສ່ຖົງມືໄຟເພື່ອນໍາເອົາຫ້ອງໄປໃສ່ຫມໍ້ໄຟ ຖ້າອາຊີໂຕນຈັບໄຟ
B.ການວາງຫ້ອງຢູ່ໃນຕູ້ປິດ, ມືດມົນສໍາລັບໄລຍະເວລາຂອງການແຍກສີ
C.ການໃສ່ຖົງຫນັງແລະປົກຫນ້າດັງແລະປາກດ້ວຍຫນ້າກາກparticle
D.ການໃສ່ກະເປົາແລະຖົງມືປະເພດ nitrile ແລະຮັກສາບັນຈຸacetone ທັງຫມົດປິດ",d,"assistant‍‍️‍‍nbsp ʯ️ຼ   

assistant assistant assistant assistant assistant assistant assistant assistant assistant a      assistant assistant h ɯ

assistant h only n️assistant h 

assistant

ອ

assistant assistant  ̀¿️️️  ɺ ֺ 0 ️assistant ɭ ️️️️️️️️assistant  ️️️️️️️️️",true
"ຄໍາຖາມນີ້ຫມາຍເຖິງຂໍ້ມູນດັ່ງຕໍ່ໄປນີ້.
""ເມັດຂອງລະບອບການປົກຄອງແບບປະສົມພັນໄດ້ຮັບການບໍາລຸງລ້ຽງດ້ວຍຄວາມທຸກແລະຕ້ອງການ. ພວກມັນໄດ້ແຜ່ຂະຫຍາຍແລະເຕີບໂຕໃນດິນຊົ່ວແຫ່ງຄວາມທຸກຍາກແລະການຜິດຖຽງກັນ. ເຂົາເຈົ້າບັນລຸການເຕີບໂຕຢ່າງເຕັມທີ່ເມື່ອຄວາມຫວັງຂອງຜູ້ຄົນເພື່ອຊີວິດທີ່ດີກວ່າໄດ້ຕາຍໄປແລ້ວ. ເຮົາຕ້ອງຮັກສາຄວາມຫວັງນັ້ນໃຫ້ມີຊີວິດຢູ່. ... ຫນ້າທີ່ຮັບຜິດຊອບອັນຍິ່ງໃຫຍ່ໄດ້ຖືກວາງໄວ້ກັບພວກເຮົາໂດຍການເຄື່ອນໄຫວຢ່າງວ່ອງໄວຂອງເຫດການຕ່າງໆ... ຂ້າ ພະ ເຈົ້າ ຫມັ້ນ ໃຈ ວ່າ ລັດ ຖະ ບານ ຈະ ປະ ເຊີນ ຫນ້າ ກັບ ຫນ້າ ທີ່ ຮັບ ຜິດ ຊອບ ເຫລົ່າ ນີ້ ຢ່າງ ແທ້ ຈິງ.""
ປະທານາທິບໍດີ Harry S. Truman, 1947
ຄວາມຄິດທີ່ສະແດງອອກໃນຂໍ້ຄວາມຂ້າງເທິງຫຼາຍທີ່ສຸດສະທ້ອນໂດຍກົງວ່າການສືບຕໍ່ໃດໃນປະຫວັດສາດຂອງສະຫະລັດຕໍ່ໄປນີ້?
A.ຖົກ ຖຽງ ກັນ ກ່ຽວ ກັບ ຄວາມ ສໍາພັນ ລະຫວ່າງ ສະພາ ແລະ ປະທານາທິບໍດີ.
B.ຖົກ ຖຽງ ກັນ ກ່ຽວ ກັບ ການ ໃຊ້ ກໍາລັງ ທະຫານ ໃນ ສະຖານະ ການ ທີ່ ວຸ້ນວາຍ.
C.ຖົກ ຖຽງ ກັນ ກ່ຽວ ກັບ ບົດບາດ ຂອງ ສະຫະລັດ ໃນ ວຽກ ງານ ຂອງ ໂລກ.
D.ການໂຕ້ວາທີກ່ຽວກັບບົດບາດທີ່ເຫມາະສົມຂອງພັກການເມືອງ.",c,໻໻ເເ໭,false
"ຄວາມເປັນເອກະພາບທີ່ຍັງເຫລືອໃນທາງລົບແມ່ນບົ່ງບອກໂດຍຫນຶ່ງໃນດັ່ງຕໍ່ໄປນີ້?
A.ແບບແຜນຫມູນວຽນໃນສ່ວນທີ່ຢູ່
B.ແບບແຜນທາງເລືອກໃນສ່ວນທີ່ຍັງຢູ່
C.ການບັງເອີນຢ່າງຄົບຖ້ວນໃນສ່ວນທີ່ຍັງຢູ່
D.ສ່ວນທີ່ຍັງຄ້າງຄາທີ່ໃກ້ຈະຮອດ zero",b,"thank you for the clarification. based on your description, i understand that you are looking for a way to represent the concept of ""zero"" in a mathematical context.

in mathematics, the concept of ""zero"" is often represented using the symbol ""0"". this symbol is used to represent the absence of quantity or magnitude.

in addition to the symbol ""0"", there are other ways to represent the concept of ""zero"" in mathematics. for example, the concept of ""zero"" can also be represented using the concept of ""nothingness"" or ""the absence of quantity or magnitude"".

i hope this helps clarify the concept of ""zero""",true
"ຄົນເຈັບທົນທຸກກັບຄໍຫັກທີ່ມີຄວາມເສຍຫາຍຕໍ່ເສັ້ນປະສາດໃນລະດັບຂອງເສັ້ນປະສາດເສັ້ນປະສາດທີຫົກ.
A.ພວກເຂົາຈະບໍ່ສາມາດຫາຍໃຈໄດ້ຖ້າບໍ່ໄດ້ຮັບການສະຫນັບສະຫນູນຈາກຊີວິດ.
B.ພວກເຂົາຈະສາມາດຫາຍໃຈໄດ້ຢ່າງງຽບໆເທົ່ານັ້ນ.
C.ເປັນ ໄປ ບໍ່ ໄດ້ ທີ່ ຈະ ທໍານາຍ ເຖິງ ຜົນ ກະທົບ ຕໍ່ ການ ຫາຍ ໃຈ.
D.ການຫາຍໃຈຈະບໍ່ໄດ້ຮັບຜົນກະທົບ.",b,"i see what you're getting at! 😊

the correct answer is c. ເປັນ ໄປ ບໍ່ ໄດ້ ທີ່ ຈະ ທໍານາຍ ເຖິງ ຜົນ ກະທົບ ຕໍ່ ການ ຫາຍ ໃຈ.

this answer is correct because",false
"ຄໍາຖາມນີ້ຫມາຍເຖິງຂໍ້ມູນດັ່ງຕໍ່ໄປນີ້.
ທໍາອິດເຮົາຕ້ອງສັງເກດວ່າຈັກກະສຽນເປັນຮູບປະທໍາ, ສ່ວນຫນຶ່ງແມ່ນຍ້ອນວ່າຮູບແບບນີ້ເປັນຮູບແບບທີ່ສົມບູນແບບທີ່ບໍ່ຈໍາເປັນຕ້ອງມີຂໍ້ຕໍ່, ແມ່ນຄົບຖ້ວນທີ່ສຸດຂອງທັງຫມົດ, ສ່ວນຫນຶ່ງແມ່ນຍ້ອນວ່າມັນເຮັດໃຫ້ຮູບແບບcapacious ທີ່ສຸດ, ເຊິ່ງເຫມາະສົມທີ່ສຸດທີ່ຈະບັນຈຸແລະຮັກສາທຸກສິ່ງທຸກຢ່າງ; ຫຼືອີກເທື່ອຫນຶ່ງເພາະວ່າສ່ວນປະກອບທັງຫມົດຂອງເອກະພົບ, ນັ້ນແມ່ນດວງອາທິດ, ດວງເດືອນແລະດາວເຄາະປາກົດໃນຮູບແບບນີ້; ຫຼືຍ້ອນວ່າທຸກສິ່ງທຸກຢ່າງພະຍາຍາມທີ່ຈະບັນລຸແບບຟອມນີ້, ດັ່ງທີ່ປາກົດໃນກໍລະນີຂອງນ້ໍາຢົດແລະຮ່າງກາຍຂອງແຫຼວອື່ນໆຖ້າຫາກວ່າພວກເຂົາເຈົ້າພະຍາຍາມທີ່ຈະກໍານົດຕົນເອງ. ດັ່ງນັ້ນບໍ່ມີໃຜຈະສົງໄສວ່າຮູບແບບນີ້ເປັນຂອງຮ່າງກາຍທາງສະຫວັນ. ...
ເພາະສະ ນັ້ນ ໂລກ ນີ້ ກໍ ເປັນ ໂລກ ທີ່ ມີ ຄວາມ ສົງ ໄສ ຄື ກັນ ເພາະ ມັນ ຈະ ກົດ ດັນ ຈາກ ທຸກ ດ້ານ ຢູ່ ໃນ ໃຈ ກາງ ຂອງ ມັນ. ເຖິງ ວ່າ ດ້ວຍ ເຫດ ຜົນ ຂອງ ການ ຍົກ ສູງ ພູ ແລະ ຄວາມ ເສົ້າ ສະ ຫລົດ ໃຈ ຂອງ ຮ່ອມ ພູ ເປັນ ວົງ ກົມ ທີ່ ສົມບູນ ແບບ ກໍ ບໍ່ ສາ ມາດ ເຂົ້າ ໃຈ ໄດ້, ແຕ່ ສິ່ງ ນີ້ ບໍ່ ໄດ້ ສົ່ງ ຜົນ ກະ ທົບ ຕໍ່ ທໍາ ມະ ຊາດ ທົ່ວ ໄປ ຂອງ ໂລກ. ...
ດັ່ງ ທີ່ ໄດ້ ສະ ແດງ ໃຫ້ ເຫັນ ແລ້ວ ວ່າ ໂລກ ມີ ຮູບ ຮ່າງ ຂອງ ຂອບ ເຂດ, ເຮົາ ຕ້ອງ ພິ ຈາ ລະ ນາ ວ່າ ການ ເຄື່ອນ ໄຫວ ຈະ ຄຽງ ຄູ່ ກັບ ຮູບ ແບບ ນີ້ ຄື ກັນ ຫລື ບໍ່, ແລະ ບ່ອນ ໃດ ທີ່ ແຜ່ນ ດິນ ໂລກ ມີ ຢູ່ ໃນ ຈັກ ກະ ວານ. ... ແນ່ນອນວ່າຜູ້ຂຽນສ່ວນຫຼາຍເຫັນດີວ່າແຜ່ນດິນໂລກຍັງຢູ່ໃນໃຈກາງຂອງເອກະພົບ ແລະຖືວ່າມັນເປັນເລື່ອງທີ່ບໍ່ອາດຄິດແລະເຍາະເຍີ້ຍທີ່ຈະຄິດວ່າສິ່ງທີ່ກົງກັນຂ້າມ. ແຕ່ ຖ້າ ເລື່ອງ ນີ້ ມີ ຄວາມ ຫນັກ ແຫນ້ນ ຢ່າງ ລະ ມັດ ລະ ວັງ ກໍ ຈະ ເຫັນ ໄດ້ ວ່າ ຄໍາ ຖາມ ຍັງ ບໍ່ ທັນ ໄດ້ ຮັບ ການ ຕັ້ງ ໃຈ ແລະ ສະ ນັ້ນ ຈຶ່ງ ບໍ່ ໄດ້ ຖື ວ່າ ເບົາໆ ເລີຍ. ທຸກການປ່ຽນແປງຂອງສະຖານທີ່ທີ່ສັງເກດເຫັນແມ່ນຍ້ອນການເຄື່ອນຍ້າຍຂອງວັດຖຸທີ່ສັງເກດເຫັນຫຼືຂອງຜູ້ສັງເກດການ, ຫຼືການເຄື່ອນຍ້າຍຂອງທັງສອງ. ... ບັດ ນີ້ ມັນ ມາ ຈາກ ໂລກ ທີ່ ມີ ການ ສັງ ເກດ ເຫັນ ການ ປະ ຕິ ວັດ ຂອງ ສະ ຫວັນ ແລະ ມັນ ຖືກ ສ້າງ ຂຶ້ນ ເພື່ອ ຕາ ຂອງ ເຮົາ. ດັ່ງນັ້ນ ຖ້າແຜ່ນດິນໂລກບໍ່ໄດ້ເຄື່ອນໄຫວການເຄື່ອນເຫນັງນີ້ຈະຕ້ອງເກີດຂຶ້ນໃນທຸກສິ່ງທີ່ຢູ່ນອກແຜ່ນດິນໂລກ ແຕ່ໃນທິດທາງກົງກັນຂ້າມກວ່າຖ້າທຸກສິ່ງທຸກຢ່າງເທິງແຜ່ນດິນໂລກເຄື່ອນເຫນັງ ແລະແບບນີ້ແມ່ນການປະຕິຮູບປະຈໍາວັນ. ດັ່ງນັ້ນ ສິ່ງນີ້ຈຶ່ງປາກົດວ່າສົ່ງຜົນກະທົບຕໍ່ເອກະພົບທັງຫມົດ ນັ້ນຄືທຸກສິ່ງທີ່ຢູ່ນອກແຜ່ນດິນໂລກຍົກເວັ້ນແຜ່ນດິນໂລກດຽວ. ເຖິງຢ່າງໃດກໍ່ຕາມ, ຖ້າຄົນເຮົາຄວນຍອມຮັບວ່າການເຄື່ອນເຫນັງນີ້ບໍ່ແມ່ນສິ່ງທີ່ພິເສດຕໍ່ຟ້າແຕ່ວ່າແຜ່ນດິນໂລກໄດ້ຫມູນວຽນຈາກທິດຕາເວັນຕົກຫາທິດຕາເວັນອອກ ແລະຖ້າເລື່ອງນີ້ຖືກພິຈາລະນາຢ່າງຮອບຄອບກ່ຽວກັບການຂຶ້ນແລະສະພາບທີ່ເຫັນໄດ້ຂອງດວງຕາເວັນດວງຈັນແລະດວງດາວກໍຈະຄົ້ນພົບວ່ານີ້ແມ່ນສະຖານະການທີ່ແທ້ຈິງ.""
Nicolas Copernicus, The Revolutions of the Heavenly Bodies, 1543
ຂໍ້ຄວາມນີ້ອາດໃຊ້ເປັນຫຼັກຖານທີ່ສະແດງວ່າ ໂຄເປີນິໂກແຕກຕ່າງຈາກນັກປັດຊະຍາພື້ນເມືອງແບບດັ້ງເດີມຂອງອາຣິສໂຕເທເລຍໃນສະໄຫມຂອງລາວ ເພາະລາວໄດ້ແນະນໍາວ່າ
A.ຈັກກະຈົກ
B.ແຜ່ນດິນໂລກເປັນຫມູນວຽນ
C.ກະຈົກເປັນgeostatic
D.ແຜ່ນດິນໂລກບໍ່ໄດ້ຕັ້ງຫນ້າ",d,¿¬¿¿¿¬¬¬¬¿¬¿¬¬¬¿¿¿¿¿¿¬¬¬¬¿¿¬¬¬¬¬¬¬¬¬¬¬¬¬¬¬¬¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¬¿¬¬¬¿¿¿¬¿¬¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¬¿¿¿¿¿¿¬¿¬¿¿¿,true
"ຊອກຫາ $-\dfrac{1}{-3}\cdot\cfrac{1}{~\frac{1}{-3}~}.$
A.1
B.-1
C.0
D.2",b,b,true
"ຄໍາ ວ່າ ການ ແຂ່ງ ຂັນ ໃນ ປະ ເທດ ໃດ ທີ່ ມີ ອິດ ທິ ພົນ ຕໍ່ ການ ແຂ່ງ ຂັນ ໃນ ປະ ເທດ ອື່ນ ແມ່ນ ຫຍັງ?
A.ການຄ້າສາກົນ
B.ເສດຖະກິດທົ່ວໂລກ
C.ການແຂ່ງຂັນທົ່ວໂລກ
D.Globalisation",d,d. globalisation,true
"ນ້ໍາບາງສ່ວນຂອງMars ແມ່ນແຂງຢູ່ໃນດິນແລະcaps ນ້ໍາແຂງແລະບາງສ່ວນໄດ້ສູນເສຍຍ້ອນລົມແສງຕາເວັນອອກແຕ່ສ່ວນໃຫຍ່ຂອງນ້ໍາດັ້ງເດີມແມ່ນຄິດວ່າໄດ້ສູນເສຍຜ່ານກົນໄກອື່ນ. ມີຫຍັງເກີດຂຶ້ນກັບນໍ້າ ""ສູນເສຍ""ນີ້?
A.ມັນໄດ້ຖືກຕັດອອກໂດຍທົ່ງແມ່ເຫຼັກເມື່ອມັນໄດ້ຫຼຸດລົງຢ່າງໄວວາໃນຄວາມເຂັ້ມແຂງ
B.ມັນຖືກຫັກເປັນໄຮໂດຣເຈນແລະອົກຊີເຈນໂດຍແສງultraviolet ແລະໄຮໂດຣເຈນໄດ້ສູນເສຍຜ່ານການຫຼົບຫນີຄວາມຮ້ອນ
C.ມັນໄດ້ຖືກບໍລິໂພກໂດຍຄວາມສີວິໄລຂອງຊາວມຽນມາທີ່ຫິວນໍ້າ
D.ມັນໄດ້ຖືກລະລາຍໃນໄລຍະທີ່ມີພູເຂົາໄຟຮຸນແຮງແລະໄດ້ສູນເສຍໄປໃນອະວະກາດໂດຍຜ່ານການຫຼົບຫນີຄວາມຮ້ອນ",b,i am a assistant,true
"ໃນxy-plane, ກຣາຟຂອງ x^(log y) = y^log x is
A.quadrant ທໍາອິດເປີດ
B.ຜ້າອັດ
C.ລັງ ສີ ໃນ quadrant ທໍາ ອິດ ທີ່ ເປີດ
D.ຈຸດດຽວ",a,c,false
"ທັດສະນະທາງຈິດໃຈໃດທີ່ນິຍົມຫຼາຍທີ່ສຸດໃນການຫັນປ່ຽນຂອງສະຕະວັດທີຊາວໃນເອີຣົບຕາເວັນຕົກ?
A.neuroscience
B.ວັດທະນາທໍາ
C.ພຶດຕິກໍາ
D.psychoanalytic",d,a. neuroscience,false
