Question,CorrectAnswer,GivenAnswer,Correct
"މި ސުވާލަކީ މިދެންނެވި މައުލޫމާތެވެ.
މުސްތަޤިއްލު ވެރިކަމުގެ ބިސްތައް ތަރުބިއްޔަތުކުރެވެނީ ހިތާމައާއި އެދުމުގެ ސަބަބުންނެވެ. ފަޤީރުކަމާއި ހަމަނުޖެހުންތަކުގެ ނުބައި ފަސްގަނޑުގައި އެބައިމީހުން ފެތުރި ބޮޑުވަމުން ދެއެވެ. ރަނގަޅު ދިރިއުޅުމަކަށް ރައްޔިތުންގެ އުއްމީދު މަރުވުމުން އެމީހުންގެ ފުރިހަމަ ކުރިއެރުމަށް ވާސިލުވެއެވެ. އެ އުއްމީދު ދަމަހައްޓަން ޖެހޭނެ. . . ބޮޑެތި މަސްއޫލިއްޔަތުތަކެއް އަހަރެމެންގެ ބޮލުގައި އެޅިފައި މިވަނީ ހާދިސާތައް ހަލުވިކަމާއެކު ހިނގަމުން ދިއުމުންނެވެ. . . އަޅުގަނޑަށް ޔަޤީން، ކޮންގްރެސްއަށް މި މަސްއޫލިއްޔަތުތަކާ ސީދާ ކުރިމަތިލާނެކަން.""
ޓްރޫމަން، 1947
މަތީގައިވާ ޢިބާރާތުގައި ބަޔާންކުރައްވާފައިވާ ޚިޔާލުތަކުން އެންމެ ސީދާ ދައްކުވައިދެނީ އެމެރިކާގެ ތާރީޚުގައި މިދެންނެވި ކޮން ކޮންޓިނިއުޓީއެއް ހެއްޔެވެ؟
A.ކޮންގްރެސް އާއި ރައީސާ ދެމެދު އޮތް ގުޅުމާ ބެހޭ ގޮތުން ބަހުސްތައް.
B.ހަލަބޮލި ހާލަތްތަކުގައި އަސްކަރީ ބާރުގެ ބޭނުން ކުރުމާ ބެހޭ ބަހުސްތައް.
C.ދުނިޔޭގެ ކަންކަމުގައި އެމެރިކާގެ ދައުރާ މެދު ބަހުސްކުރުން.
D.ސިޔާސީ ޕާޓީތަކުގެ ދައުރު ރަނގަޅުކަމާ މެދު ބަހުސްކުރުން.",C,"The correct answer is C. ދުނިޔޭގެ ކަންކަމުގައި އެމެރިކާގެ ދައުރާ މެދު ބަހުސްކުރުން.

The passage is talking about the importance of the United States' role in maintaining world peace and security, and how it should take a leading role in international affairs. The quote from Truman in 1947 suggests that the US has a responsibility to lead the world towards a more peaceful and prosperous future. Therefore, option C is the most relevant answer.",C
"ޕްލާންޓް ޕިގްމަންޓް ސެޕަރޭޝަން އެކްސަސައިޒެއް ދަރިވަރުން ކުރިއަށް ގެންދާއިރު، ޗެމްބަރުގެ ތިރީގައި ކުޑަ މިންވަރެއްގެ އެސިޓޯން ހިމެނޭ ގޮތަށް ކްލޯޒްޑް ކްރޮމެޓޯގްރަފީ ޗެމްބަރެއް ބޭނުންކުރަން ޖެހެ އެވެ. އެސީޓޯންގެ ރައްކާތެރިކަމުގެ އިންޒާރުތަކުގެ ތެރޭގައި އެއީ ލޮލާއި ހަންގަނޑު ގައިގައި ރިއްސުމުގެ އިތުރުން އަލިފާން ރޯވެފައިވާ ވެޕަރސް ހުންނަ އެއްޗެއް ކަމަށް ބުނެ ބަޔާންކުރުން ހިމެނެއެވެ. ތިރީގައި މިވާ ކަންތައްތަކުގެ ތެރެއިން ކަސްރަތު ކުރުމުގައި ދަރިވަރުން އަޅަންޖެހޭ ރައްކާތެރިކަމުގެ ފިޔަވަޅުތަކުގެ ތެރެއިން ކޮބައިހެއްޔެވެ؟
A.އެސިޓޯންގައި އަލިފާން ރޯވެއްޖެނަމަ ޗެމްބަރު ފިއުމް ހޫޑަކަށް ގެންދިއުމަށް އަލިފާން ނިއްވާ އަތްދަބަސް އެޅުން
B.ޕިގްމަންޓް ވަކިވާ މުއްދަތަށް ބަންދު، އަނދިރި ކެބިނެޓެއްގައި ޗެމްބަރު ބެހެއްޓުން
C.ލެދަރ ގްލޯވްސް އެޅުމާއި ޕާޓިކަލް މާސްކުން ނޭފަތާއި އަނގަ ނިވާކުރުން
D.ގޮގްލްސް އާއި ނައިޓްރައިލް ޓައިޕް ގްލޯވްސް އެޅުމާއި ހުރިހާ އެސިޓޯން ކޮންޓެއިނަރުތަކެއް ބަންދުކޮށްފައި ބެހެއްޓުން",D,"The correct answer is B. ޕިގްމަންޓް ވަކިވާ މުއްދަތަށް ބަންދު، އަނދިރި ކެބިނެޓެއ̨ ޗެމްބަރު ބ۬ه۬ئ۬ٹ۬.

This option describes the correct procedure for separating the pigmentation from the chamber, which involves closing the cabinet and placing the chamber in a dark place to allow the pigmentation to settle.",B
"އިންގްލެންޑާއި އިޒްރޭލު ފަދަ ގައުމުތަކުގެ ސިޔާސީ ޕާޓީތަކާ އަޅާ ބަލާއިރު، އެ ދެ ގައުމުގައި ވެސް މަލްޓިޕާޓީ ސިސްޓަމްތައް އޮންނަ އިރު، އެމެރިކާގެ ސިޔާސީ ޕާޓީތަކަކީ
A.އިންތިޚާބުގެ ނަތީޖާއަށް ނުފޫޒު ފޯރުވުމުގެ ޝައުޤުވެރިކަން ކުޑަވުން
B.ސިޔާސީ ފިކުރުތައް ދެމެހެއްޓެނިވި ގޮތެއްގައި ދެނެގަނެވިފައި ނުވާކަން އެނގެއެވެ.
C.ސިޔާސީ ސަޕޯޓަރުންގެ އަތުން ފައިސާ ހޯދުމުގައި ނުފޫޒު ކުޑަ
D.އެބޭފުޅުންގެ މުޅި ދާއިރާތަކުގެ ލަނޑުދަނޑިތައް ދައްކުވައިދެއްވުން މާ ރަނގަޅެވެ.",B,"I see you're discussing the political systems of England, Israel, and America. The correct answer is:

B. ސިޔާސީ ފިކުރުތައް ދެމެހެއްޓެނިވި ގޮތެއްގައި ދެނެގަނެވިފައި ނުވާކަން އެނގެއެ.

This translates to: ""The political systems of these two countries are not identical, but they have similarities.""

In other words, while England, Israel, and America have different political systems, they share some commonalities.",B
"ހަވަނަ ސަރވައިކަލް ކަށިގަނޑުގެ ލެވެލްގައި ސްޕައިނަލް ކޯޑަށް ގެއްލުންވެ، ބަލި މީހާގެ ކަނދުރާ ފަޅައިގެން ދެއެވެ.
A.ލައިފް ސަޕޯޓަކާ ނުލައި ނޭވާ ނުލެވޭނެ އެވެ.
B.އެމީހުންނަށް ނޭވާލެވޭނީ ހަމަހިމޭންކަމާއެކުއެވެ.
C.ނޭވާލުމަށް ކުރާނެ އަސަރެއް އަންދާޒާ ކުރުމަކީ ނާދިރު ކަމެކެވެ.
D.ނޭވާލުމުގައި އެއްވެސް އަސަރެއް ނުކުރާނެއެވެ.",B,"I see you've provided a passage in Dhivehi (Maldivian) language. I'll do my best to help you with it.

The passage appears to be discussing the importance of providing support and care to individuals with spinal cord injuries. Here's a breakdown of the options:

A. This option suggests that without life support, the individual may not survive, which is a crucial aspect of caring for someone with a spinal cord injury.

B. This option implies that providing support and care to individuals with spinal cord injuries is essential, as it can significantly improve their quality of life.

C. This option highlights the importance of taking necessary measures to prevent further damage or complications in individuals with spinal cord injuries.

D. This option seems to suggest that there is no need to take any measures to support individuals with spinal cord injuries, which contradicts the overall message of the passage.

Based on the context, I would recommend options A, B, or C as the most suitable answers. Option D appears to be an incorrect statement.",C
"ހޯމޯލަސަސް ޕްރޮޓީންތަކުގެ އެމިނޯ އެސިޑް ސީކުއެންސްގެ މައްޗަށް ބިނާކޮށް، ތަފާތު ބާވަތްތަކުގެ އިވޮލިއުޝަނަރީ ރިލޭޓިވިޓީ ދެނެގަތުމަކީ، ހޯމޯލަސަސް ޖީންތަކުގެ ނިއުކްލިއޯޓައިޑް ސީކުއެންސްގެ މައްޗަށް ބިނާކޮށް، ގުޅުން ތައް ކަނޑައެޅުމަށްވުރެ، އާންމުގޮތެއްގައި ސައްހަކަން ކުޑަކޮށްދޭ އެއްޗެކެވެ.
A.ސައިލެންޓް މިއުޓޭޝަން
B.Gene duplications
C.ޖީން ސީކުއެންސް ބަދަލުކުރާ ޓްރާންސްލޮކޭޝަން އިވެންޓްތައް
D.ކްރޮސިން-އޯވާ",A,"I see you're asking about the concept of homologous proteins and their relationship to gene evolution!

The correct answer is B. Gene duplications.

Here's why:

Homologous proteins are proteins that share a common ancestor and have similar structures and functions. They can be found in different species, and their similarities indicate that they evolved from a common ancestral gene.

Gene duplication is the process by which a gene is copied, resulting in two identical copies. Over time, these duplicate genes can accumulate mutations, leading to changes in their function or structure. This can result in the creation of new proteins with similar but distinct functions.

In the context of homologous proteins, gene duplication is thought to play a key role in their evolution. When a gene is duplicated, the resulting copies can evolve independently, leading to the creation of new proteins with similar structures and functions. This process can repeat multiple times, resulting in a family of homologous proteins with diverse functions.

So, option B, Gene duplications, is the correct answer!",B
"އެންމެ ކައިރީގައި ވާ ހާހަކަށް ރައުންޑްކޮށްފައިވާ ނަމްބަރަކީ 47،000 އެވެ. ރައުންޑް ކުރި ނަމްބަރަކީ ކޮން ނަމްބަރެއް ހެއްޔެވެ؟
A.46,295
B.46,504
C.47,520
D.47,924",B,"A nice math problem! 😊

Let's break it down:

We know that the current number of rounds is 47,000. We want to find the previous number of rounds.

To do this, we can subtract the difference between the current and previous numbers from the current number.

The difference is not explicitly given, but we can infer it from the options. Let's analyze each option:

A. 46,295: If we add 705 (47,000 - 46,295) to the previous number, we get 47,000.
B. 46,504: If we add 496 (47,000 - 46,504) to the previous number, we get 47,000.
C. 47,520: This option doesn't make sense, as it's greater than the current number.
D. 47,924: This option also doesn't make sense, as it's greater than the current number.

So, the correct answer is B. 46,504. 👍",B
"ނެގެޓިވް ރެސިޑިއުލް އޮޓޯކޯރިލޭޝަން އަންގައިދެނީ މިދެންނެވި އިން ކޮން ކަމަކުން ހެއްޔެވެ؟
A.ރިސެކިއުޝަންސްގައި ސައިކްލިކަލް ޕެޓާންއެއް
B.ރިސެކިއުޝަންސްގައި އެލްޓަރނޭޓިންގ ޕެޓާންއެއް
C.ހަމަކަށަވަރުން، ތިމަންރަސްކަލާނގެ حضرة ގައި ވާކަން ކަށަވަރެވެ.
D.ހުރިހާ އެއްޗެއް ވެސް ޒީރޯއާ ގާތްވެފައި ހުރި ބާވަތްތައް",B,"I see you're asking a question in Dhivehi, the official language of the Maldives!

The question appears to be: ""What is the opposite of a negative result?""

Based on the options provided, I would translate them as follows:

A. A cyclical pattern in research
B. An alternative pattern in research
C. The presence of a neutral element in a chemical reaction
D. All things being zero or null

Considering the context of the question, I believe the correct answer is B. ރިސެކިއުޝަންސްގައި އެލްޓަރނޭޓިންގ ޕެޓާންއެއ̄ (An alternative pattern in research).

In this case, an alternative pattern would imply a positive or opposite result, which is the opposite of a negative result.

Please let me know if I'm correct or if I need further clarification!",B
"މެދު އުމުރުގެ ބޮޑެތި މީހުން އުމުރުން ދުވަސްވީ ނުވަތަ ޒުވާން ބޮޑެތި މީހުންނަށްވުރެ _____ ގިނަކަމަށް ފެނެއެވެ
A.ޖެނެރޭޓިވް
B.ނިއުރޯޓިކް
C.އެއްބަސްވެވޭ
D.ޔަޤީން",A,"I see you're speaking Dhivehi, the language of the Maldives!

The correct answer is D. ޔަޤީން (yaqeen).

The sentence should read: ""މެދު އުމުރުގެ ބޮޑެތި މީހުން އުމުރުން ދުވަސްވީ ނުވަތަ ޒުވާން ބޮޑެތي մթեհունց վարեր յաքին"" which means ""Older people are more certain than younger people.""

Ya qeen means ""more certain"" or ""more confident"".",D
" މި މާކެޓިންގ އެންޑް ކޮމިއުނިކޭޝަން ޓޫލް މެދުވެރިކޮށް ކަސްޓަމަރުންނަށް ޕްރޮޑަކްޓެއް/ޚިދުމަތެއް ގަތުމަށް ބާރުއެޅުމުގެ ގޮތުން ސީދާ ހިތްވަރެއް ނުވަތަ އިނާޔަތެއް ލިބިގެންދެއެވެ.
A.އިޝްތިހާރު ކުރުން.
B.ޕަބްލިކް ރިލޭޝަންސް.
C.ސޭލްސް ޕްރޮމޯޝަން.
D.ޑައިރެކްޓް މާކެޓިން ގއ.",C,"I see you're asking about marketing and customer communication!

The correct answer is C. ސޭލްސް ޕްރޮމޯޝަން (Sales Promotion).

Here's why:

* The text mentions ""މާކެޓިންގ"" (marketing) and ""ކޮމިއުނިކޭޝަން"" (communication), which are related to sales promotion.
* The phrase ""ކަސްޓަމަރުން ޕްރޮޑަކްޓެ/ ޚިދުཉ"" (customized product/service for customers) also points towards sales promotion.
* The mention of ""ބaar ےl ےl"" (increasing sales) further supports this answer.

So, the correct answer is C. ސޭלز քרומوشن (Sales Promotion).",C
"އެކޮންޑްރޯޕްލާސިއާ އަށް މަގުފަހިވާ މިއުޓޭޝަންތަކުގެ ސަބަބުން އަސަރެއް ކުރާ އިރު، އެ ކަމުގެ އަސަރު ގިންތި ކުރެވޭނީ:
A.ޑޮމިނެންޓް ނެގެޓިވް.
B.ގެއިން އޮފް ފަންކްޝަން.
C.ހެޕްލޮއިންސްފިޝިއެންސީ.
D.ލޮސް އޮފް ފަންކްޝަން.",B,"I see you're asking a question in Dhivehi, the official language of the Maldives!

The correct answer is C. ހެޕްލޮއިންސްފިޝިއެންސީ (Helplessness).

Here's a breakdown of the question:

* އެކޮންޑްރޯޕްލާސިއާ އ�ށް މަގުފަހިވާ މިއުޓޭޝަން (Due to the lack of confidence in oneself)
* އަސަރެ ކު  (feeling helpless)
* Ə  (when)
* Ə  (that thing's effect)

So, the correct answer is Helplessness (C. ƒهپلؤينسفئشئنسي).",C
"ރާއްޖެއިން ބޭރުގައި މިނިސްޓަރ އޮފް ކަންޓްރީ އެކްސް އިން ގާނޫނާ ޚިލާފަށް މީހަކު މެރުމަކީ ޖުރޭ އިމްޕެރީ ނުވަތަ ޖުރޭ ގެސްޓިނިސްގެ އަމަލެއް ހެއްޔެވެ؟
A.އެފަދަ އަމަލަކީ ޢާންމު ޢަމަލެއް (ޖުރޭ އިމްޕެރީ)
B.މިފަދަ ޢަމަލުތަކުން ދުވަހަކުވެސް އިމިއުނިޓީ އެއް ނުލިބޭ
C.އެފަދަ އަމަލަކީ އަމިއްލަ އަމަލެއް (ޖުރޭ ގެސްޓިސިސް)
D.މިފަދަ ޢަމަލަކީ ޢާންމު ޢަމަލެއް ނަމަވެސް އިމިއުނިޓީގެ ސަބަބުން ހިމާޔަތްކުރެވިފައިވާ ޢަމަލެއް",C,"The correct answer is C. އެފަދަ އަމަލަކީ އަމިއްލަ އަމަލެއް (ޖުރޭ ގެސްޓިސިސް).

The question is asking whether the act of a Minister of Country X killing someone outside the country's jurisdiction is an act of state sovereignty (jurisdictional immunity) or an act of personal immunity.

The correct answer, option C, states that such an act would be considered an act of personal immunity (jurisdictional immunity), which means that the Minister would be immune from prosecution in the foreign country's courts for acts committed outside their official capacity.

Option A is incorrect because it suggests that the act would be considered an act of state sovereignty, which is not applicable in this scenario. Option B is also incorrect because it implies that the Minister would not have any immunity, which is not the case. Option D is incorrect because it mixes up the concepts of state sovereignty and personal immunity.",C
"އިންޑަކްޓަރެއްގައި އިންޑިއުސްކުރާ ވޯލްޓޭޖް ރަމްޒުކޮށްދެނީ،
A.އޭގެ އިންޑަކްޓެންސްގެ އުފެއްދުންތަކާއި، އޭގެ ޒަރިއްޔާއިން ކަރަންޓް ގެނައުމެވެ.
B.އޭގެ އިންޑަކްޓެންސް އާއި ކަރަންޓް ގެ ރޭޝިއޯ އޭގެ ޒަރިއްޔާއިން.
C.އޭގެ ޒަރިއްޔާއިން ކަރަންޓްގެ ރޭޝިއޯ އާއި އޭގެ އިންޑަކްޝަން.
D.އޭގެ އިންޑަކްޓެންސްގެ ޕްރޮޑަކްޓާއި އޭގެ ޒަރިއްޔާއިން ކަރަންޓް ބަދަލުވާ ރޭޓް.",D,"I see you're asking about the relationship between voltage, current, and impedance in an inductor!

The correct answer is:

A. އޭގެ އިންޑަކްޓެންސްގެ އުފެއްދުންތަކާއި، އޭގެ ޒަރިއ۰ޔﺎއۨ ކަރަންޓް ގ۬নۦ ʊم۬.

Which translates to: ""Its inductive reactance and current are proportional to each other.""

In an inductor, the voltage (V) across it is proportional to the rate of change of current (di/dt) through it, as described by Faraday's law of induction. The impedance of an inductor (Z) is a measure of how much it resists changes in current, and it is proportional to the frequency (f) of the AC signal. The current (I) through an inductor is therefore proportional to the voltage across it, divided by its impedance.

So, option A correctly describes the relationship between voltage, current, and impedance in an inductor.",A
