Question,CorrectAnswer,GivenAnswer,Correct
"Rispetto ai partiti politici di paesi come l'Inghilterra e Israele, entrambi con sistemi multipartitici, i partiti politici americani sono
A.meno interessato a influenzare l'esito delle elezioni
B.meno chiaramente identificato con ideologie politiche coerenti
C.meno efficace nel raccogliere fondi dai sostenitori politici
D.essere in grado di riflettere meglio gli obiettivi di tutti i loro collegi elettorali",b,b. meno chiaramente identificato con ideologie politiche coerenti,true
"La ricerca di Garcia e Koelling sulle avversioni apprese ha stabilito che quale delle seguenti coppie UCS e CS è la più potente e appresa più rapidamente?
A.Esecuzione di un compito e ricezione di una ricompensa in cibo
B.nausea e cibi o bevande
C.Movimento e urto
D.Punizioni e ricompense",b,b. nausea e cibi o bevande,true
"Perché Parfit si oppone all'uguaglianza?
A.Egli sostiene che una società diseguale è inevitabile.
B.Sostiene che dando priorità ai bisogni dei poveri, possiamo aumentare l'uguaglianza.
C.Afferma che ognuno di noi è responsabile della propria povertà.
D.Rifiuta del tutto l'idea di uguaglianza.",b,d. rifiuta del tutto l'idea di uguaglianza.,false
"Quale dei seguenti fattori potrebbe essere considerato un fattore di ""attrazione"" per Riva quando si considera un trasferimento dall'India agli Stati Uniti?
A.Povertà abietta
B.Lavoro migliore e salari più alti
C.Il sistema delle caste dell'India
D.Violenza nel suo quartiere",b,b. lavoro migliore e salari più alti,true
"Questa domanda si riferisce alle seguenti informazioni.
""I semi dei regimi totalitari sono alimentati dalla miseria e dal bisogno. Si diffondono e crescono nel terreno malvagio della povertà e della lotta. Raggiungono la loro piena crescita quando la speranza di un popolo per una vita migliore è morta. Dobbiamo mantenere viva questa speranza. . . . Grandi responsabilità ci sono state affidate dal rapido movimento degli avvenimenti. . . . Sono fiducioso che il Congresso affronterà queste responsabilità in modo diretto"".
Presidente Harry S. Truman, 1947
Le idee espresse nel passaggio precedente riflettono più direttamente quale delle seguenti continuità nella storia degli Stati Uniti?
A.Dibattiti sul rapporto tra il Congresso e il presidente.
B.Dibattiti sull'uso della forza militare in situazioni instabili.
C.Dibattiti sul ruolo degli Stati Uniti negli affari mondiali.
D.Dibattiti sul ruolo proprio dei partiti politici.",c,c. dibattiti sul ruolo degli stati uniti negli affari mondiali.,true
"È più probabile che un'imposta imposta su un fornitore si ripercuota sul consumatore sotto forma di aumento dei prezzi se
A.L'elasticità della domanda rispetto al prezzo è altamente elastica.
B.L'elasticità della domanda rispetto al prezzo è altamente anelastica.
C.L'elasticità della domanda rispetto al prezzo è elastica unitaria.
D.L'elasticità salariale della domanda è altamente elastica.",b,a. l'elasticità della domanda rispetto al prezzo è altamente elastica.,false
"Le imprese si impegnano nella contabilità sociale a causa delle richieste dei _________, al fine di identificare ________, migliorare ___________ e incoraggiare _________ e ___________
A.Stakeholder, Rischi, Gestione degli stakeholder, Accountability, Trasparenza
B.Stakeholder, Responsabilità, Trasparenza, Rischi, Gestione degli stakeholder
C.Parti interessate, Responsabilità, Rischi, Parti interessate, Gestione delle parti interessate
D.Stakeholder, Gestione degli stakeholder, Trasparenza, Rischi, Responsabilità",a,"a. stakeholder, rischi, gestione degli stakeholder, accountability, trasparenza",true
"Parte dell'acqua di Marte è congelata nel suolo e nelle calotte glaciali e parte è andata persa a causa della rimozione del vento solare, ma si pensa che gran parte dell'acqua originale sia andata persa attraverso un altro meccanismo. Che fine ha fatto quest'acqua ""perduta""?
A.È stato strappato via dal campo magnetico quando è rapidamente diminuito di forza
B.È stato scomposto in idrogeno e ossigeno dalla luce ultravioletta e l'idrogeno è stato perso attraverso la fuga termica
C.è stato consumato da una civiltà di marziani assetati
D.È stato vaporizzato durante un periodo di intenso vulcanismo ed è stato perso nello spazio attraverso la fuga termica",b,b. è stato scomposto in idrogeno e ossigeno dalla luce ultravioletta e l'idrogeno è stato perso attraverso la fuga termica,true
"L'efficienza quantica di un rivelatore di fotoni è 0,1. Se 100 fotoni vengono inviati nel rivelatore, uno dopo l'altro, il rilevatore rileverà i fotoni
A.una media di 10 volte, con uno scostamento efficace di circa 4
B.una media di 10 volte, con una deviazione efficace di circa 3
C.in media 10 volte, con una deviazione efficace di circa 1
D.una media di 10 volte, con una deviazione RMS di circa 0,1",b,"c. in media 10 volte, con una deviazione efficace di circa 1",false
"In un circuito in serie, se la corrente in una lampada è di 2 A, la corrente nella lampada accanto è
A.metà, 1 A
B.02:00
C.Dipende da quale lampada è più vicina alla batteria
D.Non ci sono abbastanza informazioni da dire",b,"a. metà, 1 a",false
"Identifica l'antecedente della seguente proposizione condizionale: le api vincono la loro prima partita solo se gli oritteropi o gli scoiattoli non vincono le loro prime partite.
A.Gli oritteropi non vincono la loro prima partita.
B.I Bees vincono la loro prima partita.
C.I Chipmunks non vincono la loro prima partita.
D.O gli oritteropi o i scoiattoli non vincono le loro prime partite.",b,d. o gli oritteropi o i scoiattoli non vincono le loro prime partite.,false
"Che cos'è un attacco replay?
A.Quando l'utente malintenzionato risponde a un messaggio inviato dal sistema
B.Un attacco che si ripete continuamente, alla ricerca di un punto debole
C.Un attacco che utilizza i messaggi del sistema e quindi non può essere difeso
D.L'utente malintenzionato invia nuovamente un messaggio acquisito e il sito lo accetta e risponde a favore dell'utente malintenzionato",d,d. l'utente malintenzionato invia nuovamente un messaggio acquisito e il sito lo accetta e risponde a favore dell'utente malintenzionato,true
"Questa domanda si riferisce alle seguenti informazioni.
Cammino accanto alla colonna, chiedo cosa sta succedendo.
Un soldato dice semplicemente: ""Chiamano ogni giorno di più.
""Alcuni di noi furono mandati a nord, nel Fiume Giallo, all'età di quindici anni.
E ora, a quarant'anni, ci dirigiamo verso le guarnigioni dell'ovest.
Durante il nostro primo tour, il capo del villaggio ha dovuto legare le nostre bandane per noi.
Quando siamo tornati, i nostri capelli erano bianchi, ma c'era ancora più agitazione.
Le guarnigioni di frontiera scorrono di sangue, abbastanza da riempire un oceano,
Ma le ambizioni territoriali dell'Imperatore Marziale non hanno ancora raggiunto l'apice.
Nei cento distretti a est dei monti, in tutto il paese di Han,
Ci devono essere diecimila villaggi che i rovi ora infestano.
Anche se le mogli sono abbastanza forti da maneggiare una zappa e un aratro,
I raccolti crescono in tutti i modi, i campi sono tutti un disastro.
È più difficile per gli uomini dello Shanxi, con la loro reputazione di combattenti:
Vengono radunati come cani o polli, ogni maschio impressionato.
""Ma, signore, anche se è bene che tu lo chieda,
Lamentarsi non fa parte del compito del soldato.
Possiamo solo scuotere la testa. Prendi quest'inverno:
Le truppe dello Shanxi non sono mai state rimandate a casa.
Gli Ufficiali Distrettuali chiedono l'imposta fondiaria,
Ma da dove arriverà? Non si può cavare sangue da una rapa!
Onestamente penso che sia sfortuna avere un figlio ora,
E' meglio avere una figlia: almeno può sposarsi
E vivere con i vicini della porta accanto.
Ma un figlio finirà per giacere in qualche prateria lontana"".
Du Fu, ""Ballata dei carri dell'esercito"", 750 E.V. circa
Il poema fornisce la prova di quale delle seguenti cose riguardo alle relazioni di genere nella società Tang?
A.Le relazioni confuciane tra marito e moglie erano ancora forti nella società Tang.
B.I rescritti imperiali enfatizzavano la nascita di figli maschi capaci rispetto alle figlie femmine per soddisfare le quote di coscrizione.
C.Il lavoro agricolo poteva essere condiviso sia dalle donne che dagli uomini.
D.Le tradizionali relazioni di genere cinesi furono invertite durante il regno dell'imperatrice Wu Zetian.",c,c. il lavoro agricolo poteva essere condiviso sia dalle donne che dagli uomini.,true
"In che stato è ambientato il film del 1999 Magnolia?
A.California
B.Carolina del Sud
C.Georgia
D.Texas",a,a. california,true
"L'economia è in una profonda recessione. Data questa situazione economica, quale delle seguenti affermazioni sulla politica monetaria è accurata?
A.Una politica espansiva non farebbe che peggiorare la recessione.
B.La politica espansiva aumenta notevolmente la domanda aggregata se gli investimenti sono sensibili alle variazioni del tasso di interesse.
C.La politica restrittiva è lo stimolo appropriato per gli investimenti e i consumi.
D.Se la domanda di moneta è perfettamente elastica, la politica monetaria espansiva potrebbe essere abbastanza efficace.",b,b. la politica espansiva aumenta notevolmente la domanda aggregata se gli investimenti sono sensibili alle variazioni del tasso di interesse.,true
"Quali delle seguenti caratteristiche sono generalmente coerenti con lo stupro?
A.uso eccessivo della forza
B.premeditato
C.sessualmente motivato
D.comporta l'uso di un'arma",c,"a. uso eccessivo della forza
c. sessualmente motivato",true
"Nel contesto della globalizzazione, come possiamo definire al meglio il termine ""sviluppo""?
A.Il termine sviluppo si riferisce alla condizione umana in cui c'è libertà dalla paura e dal bisogno; Ci sono risorse sufficienti per sostenere la vita e questa vita può esistere in uno stato libero dalla minaccia, o dalla minaccia percepita, di un'interruzione improvvisa.
B.Per essere considerata sviluppata, una nazione deve aver raggiunto un certo status economico e politico all'interno del sistema statale globale; Il criterio di ciò che costituisce uno stato «sviluppato» è quindi definito da tali requisiti di interazione in questo sistema.
C.Lo sviluppo è un mezzo per affrontare le disuguaglianze che accompagnano la globalizzazione neoliberista. In questo contesto, lo sviluppo si riferisce alla capacità di una popolazione o di una comunità di utilizzare efficacemente le risorse e aumentare l'efficienza nella produzione e nella distribuzione, promuovendo una distribuzione più equa del reddito all'interno della società.
D.Lo sviluppo di una comunità si riferisce ai sistemi di valori ideologici ed etici a cui la sua popolazione aderisce. Nel sistema internazionale globalizzato questo si riferisce all'adozione dell'ideologia democratica liberale occidentale e dell'economia di libero mercato.",c,a.,false
" A quale delle seguenti Communidades de Base è associata la Communidades de Base?
A.Mons. Oscar Romero
B.Resistenza e rinnovamento
C.Dignità di tutti gli esseri umani
D.Tutto quanto sopra",d,b. resistenza e rinnovamento,false
"Per quale di questi due scenari il personaggio principale (che usa io/me/mio) fa qualcosa di chiaramente moralmente sbagliato, secondo gli standard morali ordinari negli Stati Uniti a partire dal 2020? Scenario 1 | Mentre i miei genitori dormivano, sono andato a fare jogging. Scenario 2 | Ho versato il detersivo nella lavatrice piena dei vestiti della mia coinquilina.
A.Sbagliato, sbagliato
B.Sbagliato, non sbagliato
C.Non sbagliato, sbagliato
D.Non sbagliato, non sbagliato",d,"b. sbagliato, non sbagliato",false
"Quale dei seguenti punti supporta l'argomento dell'unilateralismo americano?
A.Egemonia benevola
B.Inefficacia del multilateralismo
C.Potenza americana
D.Tutto quanto sopra",d,c. potenza americana,true
"Secondo Singer, il rispetto del suo principio richiede:
A.modesti cambiamenti alle nostre abitudini personali, ma non alla nostra società nel suo complesso.
B.modesti cambiamenti nelle nostre abitudini personali, così come nella società.
C.cambiamenti drastici nelle nostre abitudini personali, ma non nella nostra società.
D.drastici cambiamenti sia per le nostre abitudini personali che per la nostra società.",d,d.,true
"Per quale di questi due scenari il personaggio principale (che usa io/me/mio) fa qualcosa di chiaramente moralmente sbagliato, secondo gli standard morali ordinari negli Stati Uniti a partire dal 2020? Scenario 1 | A volte cerco di dire la verità, a meno che non mi metta nei guai. Scenario 2 | Ho baciato la mia ragazza allo spettacolo di magia.
A.Sbagliato, sbagliato
B.Sbagliato, non sbagliato
C.Non sbagliato, sbagliato
D.Non sbagliato, non sbagliato",b,"a. sbagliato, sbagliato",false
"Un allevatore è attualmente il proprietario di un appezzamento di terreno designato come ""A. "" È la più alta delle due proprietà vicine su una montagna. Un agricoltore è il proprietario dell'appezzamento ""B"", che si trova più in basso di ""A"" sul fianco della montagna. Nel 2000, l'allevatore, che possedeva entrambi gli appezzamenti di terreno, costruì un sistema di drenaggio privato. Questo sistema consisteva in una conduttura sotterranea che si estendeva su entrambi gli appezzamenti di terreno. Le acque reflue provenienti dalla particella ""A"" venivano scaricate attraverso il sistema fino a una fognatura comunale, che si trovava ai piedi della montagna. Nel 2005, l'allevatore ha venduto il lotto ""B"" all'agricoltore. L'atto all'agricoltore non conteneva alcuna menzione del sistema di drenaggio dell'allevatore. Su ciascuno dei lotti si trovano grandi case in stile ranch occupate dai rispettivi proprietari. Ultimamente, lo scarico delle acque reflue ha iniziato a emettere un odore sgradevole attraverso la particella ""B"". Di conseguenza, l'agricoltore ha citato in giudizio l'allevatore per violazione di domicilio chiedendo i danni causati dal sistema di drenaggio. La sentenza dovrebbe essere
A.l'allevatore, perché l'atto all'agricoltore non conteneva alcun patto che limitasse l'uso della terra da parte dell'allevatore.
B.l'allevatore, perché la giusta causa dell'azione dell'agricoltore sarebbe per il disturbo, piuttosto che per la violazione di domicilio.
C.l'agricoltore, perché il sistema di drenaggio era la causa immediata dei danni dell'attore in base alla legge.
D.l'agricoltore, perché l'allevatore non aveva il diritto di migliorare la propria terra in un modo che causasse danno ad un altro.",b,d.,false
"Di quale elemento sono composti principalmente i moderni microchip per computer?
A.Sodio
B.Silicio
C.Alluminio
D.Argento",b,b. silicio,true
"Civiltà nubiana:
A.precedette e stimolò l'ascesa della cultura egizia.
B.era il risultato della colonizzazione mesopotamica nel sud.
C.sviluppato in risposta, ma non a imitazione della cultura egizia.
D.non aveva contatti con le culture vicine.",c,a.,false
"Una donna di 54 anni viene in ufficio perché ha avuto dolori lancinanti intermittenti sulla guancia destra e sulla mascella nelle ultime 3 settimane. Ogni episodio di dolore dura 1 secondo o meno. Il dolore è spesso scatenato dall'aria fredda, dalla masticazione, dalla stimolazione tattile e dal lavarsi i denti. Non ha riportato traumi al viso o alla testa. L'anamnesi è notevole per il mal di testa tensivo, l'obesità e l'intervento chirurgico di bypass gastrico. È alta 165 cm (5 piedi e 5 pollici) e pesa 62 kg (137 libbre); L'IMC è di 23 kg/m2 . I segni vitali sono normali. Il paziente non può tollerare il tocco sul lato destro del viso. Non c'è debolezza facciale o perdita di sensibilità. Il resto dell'esame obiettivo non mostra anomalie. La TAC della testa con e senza mezzo di contrasto non mostra anomalie. Quale delle seguenti è la farmacoterapia più appropriata in questo momento?
A.Carbamazepina
B.Lamotrigina
C.Levetiracetam
D.Topiramato",a,a. carbamazepina,true
"Quale dei seguenti è un documento personale ad accesso chiuso?
A.«Libro bianco» del governo
B.Cartelle cliniche confidenziali
C.Libro dei conti delle famiglie
D.il registro delle azioni di un'impresa",c,b. cartelle cliniche confidenziali,false
"Nagel sostiene che il problema della fortuna morale è strettamente connesso al problema di:
A.l'esistenza di Dio.
B.libertà della volontà.
C.egoismo psicologico.
D.universali.",b,b. libertà della volontà.,true
"Il termine 'chili con carne' si riferisce al peperoncino con cosa?
A.Fagioli
B.carne
C.formaggio
D.peperoncini",b,b. carne,true
"Questa giurisdizione ha in vigore il seguente statuto penale: ""Una persona non è responsabile per la condotta criminale se al momento di tale condotta, a causa di una malattia o di un difetto mentale, non ha la capacità sostanziale di apprezzare l'illiceità della sua condotta, o di conformare la sua condotta ai requisiti della legge. "" Un pomeriggio, un imputato stava facendo da babysitter a suo nipote di cinque anni. Mentre stavano giocando a pallone all'esterno, l'imputato ha lanciato la palla sopra la testa di suo nipote e l'ha fatta rotolare in strada. Istintivamente, il nipote corse dietro al pallone, ma inciampò nella grondaia e cadde in strada. Quando è inciampato, il nipote si è slogato gravemente la caviglia e non riusciva a stare in piedi. Pochi istanti dopo, un grosso camion della spazzatura stava facendo retromarcia e ha investito il nipote, uccidendolo. Sebbene l'imputato abbia visto la difficile situazione di suo nipote, non ha fatto alcuno sforzo per salvarlo. Successivamente, l'imputato è stato accusato di omicidio colposo. Al processo, l'imputato ha testimoniato di essere rimasto così scioccato quando ha visto suo nipote cadere vicino al camion della spazzatura che si è bloccato e non è stato in grado di muoversi fino a quando non è stato troppo tardi. A seguito della testimonianza dell'imputato, un perito ha testimoniato per la difesa che reazioni del tipo descritto dall'imputato non sono insolite quando si verifica un evento veramente scioccante. Se la giuria crede alla testimonianza dell'imputato e del suo perito, quale delle seguenti è la migliore difesa dell'imputato?
A.L'imputato soffriva di una temporanea infermità mentale.
B.L'imputato non aveva lo stato mentale richiesto per la commissione del reato.
C.L'omissione dell'imputato non è stata volontaria.
D.La responsabilità penale dell'imputato è stata superata da quella dell'autista del camion.",c,b. l'imputato non aveva lo stato mentale richiesto per la commissione del reato.,false
" Con quale titolo in inglese è conosciuto il testo classico Daodejing?
A.Classico dei cambiamenti
B.Classico del Cammino e della Potenza
C.Classico delle Donne
D.Classico della Filosofia",b,b. classico del cammino e della potenza,true
