Question,CorrectAnswer,GivenAnswer,Correct
"本问题涉及以下信息。
首先，我们必须指出，宇宙的形状是球形的，部分原因是这种形式是一个不需要关节的完美整体，是最完整的，部分是因为它形成了最宽广的形式，最适合容纳和保存一切;或者再次因为宇宙的所有组成部分，即太阳、月亮和行星都以这种形式出现;或者因为万物都在努力达到这种形式，就像水滴和其他流体试图定义自己一样。所以没有人会怀疑这种形式属于天体。...
因此，地球也是球形的，这是毋庸置疑的，因为它从四面八方压在它的中心。虽然由于山脉的海拔和山谷的凹陷，无法理解一个完美的圆，但这并不影响地球的一般球形性质。...
由于已经表明地球具有球体的形状，我们必须考虑运动是否也与这种形式相吻合，以及地球在宇宙中的位置。...当然，绝大多数作者都同意地球静止在宇宙的中心，并认为相反的假设是不可思议和荒谬的。但是，如果仔细权衡此事，就会发现问题尚未解决，因此绝不能掉以轻心。观察到的每一个位置的变化都是由于被观察对象或观察者的运动，或两者的运动。...现在，从地球上观察到了天堂的公转，并为我们的眼睛生产了它。因此，如果地球没有运动，这种运动必然发生在地球以外的一切事物中，但方向与地球上的一切事物运动的方向相反，这就是每天的公转。因此，这似乎影响了整个宇宙，也就是说，除了地球本身之外，地球以外的一切。但是，如果人们承认这种运动不是天所特有的，而是地球从西向东旋转的，如果仔细考虑太阳、月亮和星星的明显升起和落下，就会发现这就是真实情况。
尼古拉斯·哥白尼，《天体的革命》，1543年
这段话可以作为哥白尼与他那个时代传统的亚里士多德自然哲学家不同的证据，因为他认为
A.宇宙是球形的
B.地球是球形的
C.宇宙是地静力的
D.地球不是静止的",d,d,true
"赞美型人格的谬误是一种特殊类型的
A.事故谬误
B.虚假困境
C.乞求问题
D.循环推理",a,a,true
"与英国和以色列等国的政党相比，这两个国家的政党都是多党制的，而美国的政党则
A.对影响选举结果不太感兴趣
B.不太明确地认同一致的政治意识形态
C.从政治支持者那里筹集资金的效果较差
D.能够更好地反映其整个选区的目标",b,b,true
"负残差自相关由以下哪一项表示？
A.残差中的周期性模式
B.残差的交替模式
C.残差的完全随机性
D.残差都接近于零",b,a,false
"1999年的电影《木兰花》的背景是什么？
A.加州
B.南卡罗来纳州
C.格鲁吉亚
D.得克萨斯州",a,"none of the above. the movie ""mulan"" (1999) is set in ancient china.",true
"电感器中感应的电压表示为：
A.其电感和通过它的电流的乘积。
B.其电感与通过它的电流之比。
C.通过它的电流与其电感之比。
D.其电感和通过它的电流变化率的乘积。",d,d,true
"本问题涉及以下信息。
“事实上，正如以理性和传统为基础的杰出[学者]的教令和逊尼派社区的共识一样，灭绝、消灭和驱逐邪恶创新的古老义务必须是我们崇高愿望的目标，因为”宗教热情是仁慈的上帝信仰的胜利“;然后，按照先知的话（愿他安息！“谁把邪恶的创新引入我们的秩序，谁就必须被驱逐”和“谁违背我们的秩序，谁就必须被驱逐”，行动已经变得必要和紧迫......”
奥斯曼帝国苏丹塞利姆一世致萨法维·沙阿·伊斯梅尔一世的信，1514 年
萨法维王朝引起了奥斯曼帝国和莫卧儿帝国等伊斯兰帝国的愤怒，主要是因为萨法维王朝
A.是一个扩张主义帝国，在地理上位于另外两个扩张主义者之间
B.拒绝伊斯兰教的核心教义
C.奴役基督徒，把他们变成萨法维战士
D.伊斯梅尔宣称自己是哈里发",a,a,true
"随着时间的推移，以下哪项最有可能产生更强劲的经济增长？
A.自然资源消耗速度更快。
B.成人文盲率较高。
C.资本货物存量下降。
D.投资税收抵免。",d,d,true
"如果出现以下情况，对供应商征收的税款更有可能以价格上涨的形式转嫁给消费者
A.需求的价格弹性很强。
B.需求的价格弹性是高度无弹性的。
C.需求的价格弹性是单位弹性的。
D.需求的工资弹性是高度弹性的。",b,b,true
"在串联电路中，如果一个灯中的电流为 2 A，则旁边的灯中的电流为
A.半，1 A
B.凌晨 2：00
C.取决于哪个灯离电池更近
D.没有足够的信息可以说",b,d,false
"以下哪个国家在2017年人均二氧化碳排放量最高？
A.日本
B.加拿大
C.俄罗斯
D.伊朗",b,c,false
"由于_________的需求，企业从事社会会计，以识别________，改善___________并鼓励_________和___________
A.利益相关者， 风险， 利益相关者管理， 问责制， 透明度
B.利益相关者， 问责制， 透明度， 风险， 利益相关者管理
C.利益相关者， 问责制， 风险， 利益相关者， 利益相关者管理
D.利益相关者、利益相关者管理、透明度、风险、问责制",a,a,true
"Garcia 和 Koelling 关于习得性厌恶的研究确定，以下哪一对 UCS 和 CS 最强大且学习速度最快？
A.执行任务并获得食物奖励
B.恶心和食物或饮料
C.运动和冲击
D.惩罚和奖励",b,b,true
"质子以 1.5 × 10^6 m/s 的初始速度行进，进入 1.5 T 级恒定磁场区域。如果质子的初始速度矢量与磁场成 30° 角，则计算质子进入磁场后 4 秒的速度。
A.5.0 × 10^6 米/秒
B.7.5 × 10^6 米/秒
C.1.5 × 10^6 米/秒
D.3.0 × 10^6 米/秒",c,c,true
"本问题涉及以下信息。
我走在柱子旁边，问发生了什么事。
一名士兵简单地说：“他们每天都会打电话。
“我们中的一些人在十五岁时被送到北方的黄河，
现在四十岁了，我们正前往西部的驻军。
在我们的第一次旅行中，村长不得不为我们系头巾。
当我们回来时，我们的头发已经白了，但仍然有更多的动荡。
边防驻军鲜血淋漓，足以填满一片海洋，
但武皇的领土野心尚未达到顶峰。
在山东百区，遍及汉国，
现在肯定有一万个村庄被荆棘侵扰。
即使妻子足够强壮，可以拿起锄头和犁，
庄稼四处生长，田地里一片狼藉。
对于山西人来说，这是最难的，他们以战士的名声而闻名：
他们像狗或鸡一样被围捕，每个男性都留下了深刻的印象。
“可是，先生，虽然你问得好，
抱怨不是士兵任务的一部分。
我们只能摇摇头。就拿这个冬天来说：
山西军队从未被遣送回国。
地区官员要求征收土地税，
但它从何而来？不可能！
老实说，我现在生儿子是不吉利的，
最好有一个女儿：至少她可以结婚
和隔壁的邻居住在一起。
但儿子最终会躺在遥远的草原上。
杜甫，《军车歌谣》，约公元750年
这首诗提供了以下关于唐代社会性别关系的证据？
A.在唐代社会中，儒家夫妻关系仍然很牢固。
B.帝国诏书强调生能干的儿子而不是女儿，以完成征兵配额。
C.农业工作可以由妇女和男子共同承担。
D.中国传统的两性关系在武则天皇后统治时期被颠倒过来。",c,c,true
"高能磷酸盐 ATP 和磷酸肌酸分解释放的能量可以维持大约：
A.1-2秒。
B.5-10秒。
C.30-40秒。
D.50-60秒。",b,a,false
"在二十世纪之交的西欧，哪种心理学观点最受欢迎？
A.神经
B.进化
C.行为主义者
D.精神分析",d,d,true
"一个国家的竞争在多大程度上受到其他国家的竞争的影响，用什么术语来形容？
A.国际贸易
B.全球经济
C.全球竞争
D.全球化",d,d,true
"为什么帕菲特反对平等？
A.他认为，不平等的社会是不可避免的。
B.他声称，通过优先考虑穷人的需要，我们可以增加平等。
C.他断言，我们每个人都要为我们的贫困负责。
D.他完全拒绝平等的观念。",b,b,true
"声明 1 |在组中 （ab）^{-2} = b^{-2}a^{-2}。声明 2 |在组中 （ab）^n = a^nb^n。
A.没错，没错
B.假的，假的
C.对，错
D.假的，真的",b,c,true
"求 $-\dfrac{1}{-3}\cdot\cfrac{1}{~\frac{1}{-3}~}.$
A.1
B.-1
C.0
D.2",b,a,false
"什么是重放攻击？
A.当攻击者回复系统发送给它的消息时
B.不断重复的攻击，探测弱点
C.使用系统自身消息的攻击，因此无法防御
D.攻击者重新发送捕获的消息，站点接受该消息并做出有利于攻击者的响应",d,d,true
"光子探测器的量子效率为0.1。如果将 100 个光子一个接一个地送入探测器，探测器将检测到光子
A.平均 10 次，均方根偏差约为 4
B.平均 10 次，均方根偏差约为 3
C.平均 10 次，RMS 偏差约为 1
D.平均10次，均方根偏差约0.1",b,b,true
"一位程序员编写了下面的程序。该程序使用一个名为 numList 的数字列表。该程序旨在显示列表中数字的总和。
 sum ← numList [1]
 对于 numList 中的每个值
 总和 ← 总和 + 值
 显示总和
 为了测试程序，程序员将 numList 初始化为 [0 ， 1 ， 4 ， 5]。程序显示 10，程序员得出结论，程序按预期工作。以下哪项是正确的？
A.结论是正确的;该程序按预期工作。
B.结论是不正确的;程序未显示测试用例 [0， 1， 4， 5] 的正确值。
C.结论是不正确的;使用测试用例 [0， 1， 4， 5] 不足以得出程序正确的结论。
D.结论是不正确的;使用测试用例 [0， 1， 4， 5] 只能确认程序是否按递增顺序适用于列表。",c,c,true
"经济正处于深度衰退之中。鉴于这种经济形势，以下关于货币政策的陈述中哪一项是准确的？
A.扩张性政策只会加剧经济衰退。
B.如果投资对利率变化敏感，扩张性政策会大大增加总需求。
C.紧缩政策是对投资和消费的适当刺激。
D.如果对货币的需求是完全有弹性的，那么扩张性货币政策可能非常有效。",b,b,true
"在 xy 平面中，x^（log y） = y^log x 的图形为
A.开放第一象限
B.闭合曲线
C.开放第一象限中的光线
D.单点",a,a,true
"习得性无助最有可能与以下因素直接相关
A.巴纳姆效应。
B.自私自利的偏见。
C.外部控制点。
D.无条件的积极关注。",c,c,true
"求 y = 1/2 和 y = 1 之间的曲线长度 y = ln x。
A.0.53
B.0.86
C.1.18
D.1.36",c,c,true
"氯化氘 （DCl） 的红外吸收频率与氯化氢 （HCl） 的红外吸收频率偏移这一事实是由于它们的差异
A.电子分布
B.偶极矩
C.力常数
D.减少质量",d,d,true
"火星上的一些水被冻结在土壤和冰盖中，一些由于太阳风剥离而丢失，但大部分原始水被认为是通过另一种机制流失的。这“失去”的水怎么了？
A.当它的强度迅速下降时，它被磁场剥离
B.它被紫外线分解成氢气和氧气，氢气通过热逃逸而损失
C.它被一个口渴的火星文明吞噬了
D.它在强烈的火山活动期间蒸发，并通过热逃逸消失在太空中",b,b,true
"以下哪一组位字符串不能用正则表达式来描述？
A.零个数是 5 的倍数的所有位字符串
B.所有以 0 开头并以 1 结尾的位字符串
C.所有具有偶数个零的位字符串
D.1 多于 0 的所有位字符串",d,d,true
"根据努斯鲍姆的说法，将某人视为对象是
A.足以进行性客体化。
B.性客体化所必需的。
C.性客体化不是必需的。
D.以上所有。",c,b,false
"在讨论战争中的歧视时，瓦尔斯认为
A.战斗人员和非战斗人员之间没有区别。
B.战斗人员和非战斗人员之间的区别是一个程度问题。
C.战斗人员和非战斗人员之间的区别是明确而明确的。
D.“恐怖主义”应定义为不分青红皂白的暴力。",b,c,false
"突变是DNA中的错误：
A.总是有害的。
B.仅在存在致癌物的情况下发生。
C.增加肿瘤生长。
D.以低速率自发发生。",d,d,true
"以下哪项是甲状腺功能减退症的正确之处？
A.减肥
B.胫骨前粘液水肿
C.TSH水平升高
D.厌恶温暖的地方",c,bc,false
"在高温环境中，植物为尽量减少水分流失而进行的适应包括以下哪一项？
A.气孔众多
B.薄角质层
C.刺而不是叶子
D.大面积体积比",c,b,false
"努比亚文明：
A.早于并刺激了埃及文化的兴起。
B.是美索不达米亚在南部殖民的结果。
C.发展是为了回应埃及文化，而不是模仿埃及文化。
D.与邻近文化没有接触。",c,a,false
"一个城市房屋的评估价值平均为 125,000 美元，标准差为 23,000 美元。由于新的教师合同，与上一年相比，学区需要额外 10% 的资金。为了筹集这笔额外的资金，该市指示评估办公室将所有评估的房屋价值提高 5,000 美元。城市房屋评估价值的新标准差是多少？
A.23,000美元
B.$25,300
C.$28,000
D.30,300美元",a,a,true
"政府实体必须在以下哪项财务报表中包括现金流量表？
A.政府基金财务报表。
B.政府范围的财务报表。
C.自有基金财务报表。
D.信托基金财务报表。",c,b,false
"以下哪项是人类最后占领的？
A.新几内亚
B.澳大利亚
C.新西兰
D.东帝汶",c,c,true
"内格尔声称，道德运气问题与以下问题密切相关：
A.上帝的存在。
B.意志自由。
C.心理利己主义。
D.共性。",b,b,true
"为了鼓励大学入学，一个州为州内大学的全日制学生提供 200 美元的州税免税。参加半日制的女学生仍然可以免税 100 美元，而参加半日制的男学生不再允许任何免税。以下哪项最准确地总结了宪法关于半日制学生免税的正确规则？
A.免税将因拒绝正当程序而无效。
B.免税将因违反平等保护条款而无效。
C.在实质性正当程序的范围内，税收措施将得到支持。
D.这项税收措施将得到支持，因为市政当局有权对不同阶层的人不平等地征税。",b,b,true
"一位书面候选人是墨西哥裔美国人，他认为他需要大量的墨西哥选民才能赢得选举。因此，他的竞选经理决定向每位登记的墨西哥选民邮寄一张撕纸，上面印有候选人的姓名和他所竞选的办公室。由于许多墨西哥本地人不精通英语阅读和写作，竞选经理认为，许多选民将难以在选票上写下候选人的姓名和职位。因此，竞选经理发起了一场广泛的媒体宣传活动，告知选民如何将贴纸贴在选票上。在选举前五个月，选举官员通知候选人的竞选委员会，撕下的贴纸不符合州法规。这位官员在信中解释说，州选举官员认为，潜在选民有必要用墨水写下候选人的名字。因此，她得出结论，这些贴纸不符合法定要求。三周后，这位候选人在联邦地区法院对州选举官员提起诉讼，声称他们对州法规的解释违反了美国宪法。以下哪项如果成立，就提出了支持选举官员对法规解释的最有力的宪法论据？
A.在最近的选举中，缺乏英语能力的墨西哥裔美国选民的投票率不到整个州总数的1%。
B.州法规要求每个投票站配备一支墨水笔，以方便书写选票。
C.由于大量的书面投票通常会增加计算所有选票所需的时间，因此有必要以统一的方式投票。
D.使用预印贴纸进行投票欺诈的可能性要大得多。",d,c,false
"根据 2020 年美国的普通道德标准，主角（使用 I/me/my）在这两种情况下的哪一种做了明显道德错误的事情？方案 1 |我在演唱会场外看到了著名的埃尔顿·约翰，没有问他就给他拍了一张照片。方案 2 |我报告了另一名警卫，他偷偷将麻醉药品带入监狱并出售给囚犯。
A.错了，错了
B.错了，没有错
C.没有错，错了
D.没有错，没有错",d,c,false
"根据 2020 年美国的普通道德标准，主角（使用 I/me/my）在这两种情况下的哪一种做了明显道德错误的事情？方案 1 |当我餐厅的冰柜坏了时，即使我知道这非常不安全，我还是端上了热肉。方案 2 |我决定在森林里生火。
A.错了，错了
B.错了，没有错
C.没有错，错了
D.没有错，没有错",a,b,false
"牛奶消费量增加

A.据报道，在一些研究中，骨折发生率较高和死亡率较高
B.在青春期，似乎与以后生活中较高的骨矿物质密度有关
C.始终与较低的骨折率相关
D.在骨折率最高的国家，饮用牛奶对骨骼有益。",a,c,false
"根据 2020 年美国的普通道德标准，主角（使用 I/me/my）在这两种情况下的哪一种做了明显道德错误的事情？方案 1 |我有时会试着说实话，除非这给我带来麻烦。方案 2 |我在魔术表演中亲吻了我的女朋友。
A.错了，错了
B.错了，没有错
C.没有错，错了
D.没有错，没有错",b,b,true
"根据 2020 年美国的普通道德标准，主角（使用 I/me/my）在这两种情况下的哪一种做了明显道德错误的事情？方案 1 |当我的父母睡觉时，我去慢跑。方案 2 |我把洗涤剂倒进装满室友衣服的洗衣机里。
A.错了，错了
B.错了，没有错
C.没有错，错了
D.没有错，没有错",d,c,false
"以下哪项陈述与会计估计的变化有关？
A.会计估计的大多数变化都是追溯性的。
B.当无法确定是发生了估计变更还是会计原则变更时，应将变更视为原则变更。
C.当无法确定是发生了会计估计的变化还是会计原则的变化时，应将该变化视为估计的变化。
D.区分会计估计的变更和会计原则的变更比区分会计估计的变更和错误更正更容易。",c,c,true
"根据 2020 年美国的普通道德标准，主角（使用 I/me/my）在这两种情况下的哪一种做了明显道德错误的事情？方案 1 |我在休息时猛烈抨击，错过了球，因为它进入了道路。方案 2 |我教我的孩子们演奏木琴。
A.错了，错了
B.错了，没有错
C.没有错，错了
D.没有错，没有错",d,b,false
"以下关于葡萄糖代谢的陈述中哪一项是正确的？

A.胰高血糖素增加糖酵解速率
B.糖酵解需要 NADP+
C.在糖酵解中，葡萄糖被裂解成两个三碳产物
D.红细胞糖酵解的最终产物是丙酮酸",c,c,true
"根据 Singer 的说法，遵守他的原则需要：
A.适度改变我们的个人习惯，但不是改变我们整个社会。
B.适度改变我们的个人习惯以及社会。
C.我们的个人习惯发生了巨大变化，但对我们的社会却没有。
D.我们的个人习惯和社会都发生了翻天覆地的变化。",d,b,false
"一名驾驶者的疏忽驾驶严重伤害了另一名司机。驾驶者因在错误的车道上行驶而被传唤并支付了罚款。驾驶者的保险单上的第三方责任限额仅为 15,000 美元。在向驾驶者的保险公司提供完整的医疗报告、所有医疗账单、医疗记录和其他所需的损害证明后，受伤的索赔人要求保单限额。索赔人通知说，如果不立即支付保单限额，将提出恶意索赔。保险公司拒绝付款，没有解释。陪审团判给受伤的索赔人200,000美元。受伤的索赔人从疏忽的驾驶者那里获得了一份签署的转让书，该转让书赋予了索赔人驾驶者对其保险公司可能拥有的任何权利。根据这些事实，法院是否会强制保险公司向受害人支付陪审团裁决的全部金额？
A.保单限额为 15,000 美元，这就是受伤者可以收取的全部金额，保险合同上没有恶意诉讼。
B.保险公司违反了每份保险合同中隐含的诚信和公平交易的默示契约，必须全额支付判决金额。
C.恶意是被保险人及其保险人的个人行为，转让无效，受害人无权要求保险人付款。
D.受害方必须对驾驶者执行其全部判决，并且不得向保险公司索要该金额。",c,b,false
"该司法管辖区有以下有效的刑事法规：“如果一个人在犯罪行为发生时，由于精神疾病或缺陷，他缺乏充分的能力来理解其行为的不法性，或使其行为符合法律要求，则不对犯罪行为负责。一天下午，一名被告正在照看他五岁的侄子。当他们在外面玩接球游戏时，被告将球扔到他侄子的头上，球滚到街上。本能地，侄子追着球跑，但被排水沟绊倒了，摔倒在街上。当他被绊倒时，侄子严重扭伤了脚踝，无法站立。过了一会儿，一辆大型垃圾车倒车，碾过了侄子，杀死了他。被告虽然看到了侄子的困境，却没有努力去营救他。其后，被告被控非自愿误杀罪。在审讯中，被告作证说，当他看到侄子摔倒在垃圾车附近时，他非常震惊，以至于他僵住了，无法动弹，直到为时已晚。在被告作证后，一名专家证人为辩方作证说，当真正令人震惊的事件发生时，被告所描述的那种反应并不罕见。如果陪审团相信被告及其专家证人的证词，被告的最佳辩护是以下哪一项？
A.被告人患有暂时性精神错乱。
B.被告人缺乏犯罪所需的必要精神状态。
C.被告人不作为并非自愿。
D.被告的刑事责任被卡车司机的刑事责任所取代。",c,b,false
"一家住房公司拥有一块土地。住房公司制定了一项开发计划，将土地划分为100个地块，并在该地区创建一个住宅社区。《盟约宣言》设立了房主协会，这是一个行政实体，负责管理和执行盟约中规定的条例和限制。《盟约宣言》中规定的一项限制是：“任何时候都不得在财产的任何部分建造、允许或维护任何设计用于或用作销售或制造麦芽、葡萄酒或烈酒的沙龙或场所的建筑物。《圣约宣言》已妥为记录，并已包含在一名教师购买发展项目第62号地段时所取得的契约中。老师立即记录了他的行为。这位老师把自己的房子租给了一位图书管理员，租期为一年。租约包括与《盟约宣言》和教师契约中相同的限制。图书管理员立即开始在每周的“下班后”聚会上出售酒类。房主协会在损害赔偿诉讼中起诉图书管理员。以下哪项是图书管理员的最佳论据？
A.斯宾塞案中的规则阻止了图书馆员的责任。
B.图书管理员与房主协会没有合同关系。
C.图书管理员与教师没有财产关系。
D.附近的其他地段用于商业目的。",b,b,true
"根据 2020 年美国的普通道德标准，主角（使用 I/me/my）在这两种情况下的哪一种做了明显道德错误的事情？方案 1 |我用割草机碾过新鲜的地毯。方案 2 |我把尿尿到我的手上，这样我就可以测试它是否感染了。
A.错了，错了
B.错了，没有错
C.没有错，错了
D.没有错，没有错",a,b,false
"以下哪项是封闭式访问的个人文档？
A.政府“白皮书”
B.机密医疗记录
C.家庭账簿
D.企业股份登记册",c,b,false
"大型制造公司的员工觉得工作很枯燥，只是为了钱而从事这份工作。员工的表现最低，没有动力，因此生产最高数量或更好的质量。根据 F. Herzberg 的双因素理论，10 增加工人自我激励的最好方法是
A.为提高生产力提供加薪和激励性薪酬
B.重新设计工作，提供挑战和成就感
C.增加知情社交互动的机会
D.为员工提供具有更大声望的工作浪潮",b,b,true
"“chili con carne”一词指的是辣椒和什么？
A.豆
B.肉
C.奶酪
D.辣椒",b,b,true
"对第二语言习得的研究表明，以下哪一项是关于习得第二语言的儿童的
A.他们的认知发展延迟
B.他们的发音比不会双语的孩子更好
C.他们的母语能力对获得第二语言的速度没有影响
D.他们提高了认知灵活性",d,d,true
"双盲或双盲研究的目的是：
A.实现治疗和未治疗受试者的可比性
B.减少抽样变化的影响
C.避免观察者和受试者偏见
D.避免观察者偏差和抽样变化",b,c,false
"在公共关系的哪个领域可能涉及游说？
A.企业
B.财务关系
C.公共事务
D.企业对企业",c,c,true
"一名 54 岁的女性来到办公室，因为她在过去 3 周内右脸颊和下巴出现间歇性射击疼痛。每次疼痛持续 1 秒或更短时间。疼痛通常是由冷空气、咀嚼、触觉刺激和刷牙引发的。她的面部或头部没有外伤。紧张性头痛、肥胖和胃旁路手术的病史是显著的。她身高 165 厘米（5 英尺 5 英寸），体重 62 公斤（137 磅）;BMI 是 23 kg/m2 .生命体征正常。患者不能忍受右侧面部的触摸。没有面部无力或感觉丧失。其余的体格检查未见异常。有和没有造影剂的头部 CT 扫描未显示异常。以下哪项是目前最合适的药物治疗？
A.卡马西平
B.拉莫三嗪
C.左乙拉西坦
D.托吡酯",a,a,true
"总检察长是以下哪个实体的负责人？
A.参议院司法委员会
B.律政司
C.美国国务院
D.总检察长团",b,b,true
"以下哪项理论侧重于社会如何设法开展维持秩序和稳定的必要活动？
A.功能主义
B.互动主义
C.理性选择理论
D.冲突理论",a,a,true
"现代计算机微芯片主要由什么元素组成？
A.钠
B.硅
C.铝
D.银",b,b,true
"一家超市在关闭两周进行装修后刚刚重新开业。在重新开放的那天早上，一名妇女在购物时突然摔倒，腿部骨折。其后，该女子以人身伤害为由起诉超市。在她的西装中，这名女子声称她被一个躺在过道上的油漆桶绊倒了。在审判中，这名女子打电话给另一名顾客作证说，当他购物时，他听到砰的一声，转过身来，看到该女子倒在地上。他还作证说，他看到一个空油漆桶躺在离女人腿几英尺远的地方。在盘问中，顾客与超市的律师进行了争论。当被问及他对导致该女子跌倒的原因的看法时，该顾客作证说：“她摔倒是因为她被水桶绊倒了。然而，他在盘问中承认，他实际上并没有看到这名女子在水桶上绊倒。超市的律师随后向顾客提出了以下问题：“如果你没有看到那个女人在水桶上绊倒，你怎么知道她因此而摔倒？顾客回答说：“因为和我一起购物的女朋友后来告诉我，她看到那个女人被桶绊倒了。超市的律师采取行动，要求顾客做出最后的回答。如果主审法官推翻了被告的动议并允许客户的回答成立，那很可能是因为
A.顾客的回答是由超市的律师提问邀请的。
B.客户的回答是基于第一手知识。
C.客户的回答是最近的看法。
D.客户的回答是当下的感觉印象。",a,a,true
"Communidades de Base 与以下哪项相关联？
A.奥斯卡·罗梅罗主教
B.抵抗与更新
C.所有人的尊严
D.以上所有",d,d,true
"以下哪项最能描述需求缺乏弹性的产品涨价后的情况？
A.需求量不会改变。
B.需求量将会增加。
C.总收入将减少。
D.总收入不会改变。",a,a,true
"经典文本《道德经》英文以什么标题为人所知？
A.经典的变化
B.经典之道与力量
C.女性经典
D.哲学经典",b,b,true
"在全球化的背景下，我们如何才能最好地定义“发展”一词？
A.发展一词是指免于恐惧和匮乏的人类状况;有足够的资源来维持生命，这种生命可以存在于一种没有突然中断的威胁或感知威胁的状态中。
B.要被视为发达国家，一个国家必须在全球国家体系中取得一定的经济和政治地位;因此，构成“发达”国家的标准是由这个系统中的互动要求来定义的。
C.发展是解决伴随新自由主义全球化而来的不平等现象的一种手段。在这方面，发展是指人口或社区有效利用资源和提高生产和分配效率的能力，促进社会内部更公平的收入分配。
D.一个社区的发展是指其人口所认同的意识形态和道德价值体系。在全球化的国际体系中，这是指采用西方自由民主意识形态和自由市场经济。",c,c,true
"以下哪项最能描述与前治疗客户发生性亲密关系的道德准则？
A.在任何情况下，心理学家都不得与以前的治疗对象发生性亲密关系。
B.在治疗终止后至少一年内，心理学家被禁止与以前的治疗对象发生性亲密关系。
C.在某些情况下（例如，当存在剥削风险时），心理学家被禁止与以前的治疗对象发生性亲密关系。
D.心理学家不被禁止与以前的治疗客户发生性亲密关系。",c,a,false
