Question,A,B,C,D,Answer
"ਇਹ ਪ੍ਰਸ਼ਨ ਹੇਠ ਲਿਖੀ ਜਾਣਕਾਰੀ ਨੂੰ ਦਰਸਾਉਂਦਾ ਹੈ।
""ਤਾਨਾਸ਼ਾਹੀ ਸ਼ਾਸਨਾਂ ਦੇ ਬੀਜ ਦੁੱਖਾਂ ਅਤੇ ਲੋੜਾਂ ਦੁਆਰਾ ਪਾਲੇ ਜਾਂਦੇ ਹਨ। ਉਹ ਗਰੀਬੀ ਅਤੇ ਝਗੜੇ ਦੀ ਬੁਰੀ ਮਿੱਟੀ ਵਿੱਚ ਫੈਲਦੇ ਅਤੇ ਵਧਦੇ ਹਨ। ਉਹ ਆਪਣੇ ਪੂਰੇ ਵਿਕਾਸ 'ਤੇ ਉਦੋਂ ਪਹੁੰਚਦੇ ਹਨ ਜਦੋਂ ਬਿਹਤਰ ਜ਼ਿੰਦਗੀ ਲਈ ਲੋਕਾਂ ਦੀ ਉਮੀਦ ਮਰ ਜਾਂਦੀ ਹੈ। ਸਾਨੂੰ ਉਸ ਉਮੀਦ ਨੂੰ ਜਿਉਂਦਾ ਰੱਖਣਾ ਚਾਹੀਦਾ ਹੈ. . . ਘਟਨਾਵਾਂ ਦੀ ਤੇਜ਼ੀ ਨਾਲ ਚੱਲਣ ਨਾਲ ਸਾਡੇ ਉੱਤੇ ਵੱਡੀਆਂ ਜ਼ਿੰਮੇਵਾਰੀਆਂ ਪਾ ਦਿੱਤੀਆਂ ਗਈਆਂ ਹਨ। . . . ਮੈਨੂੰ ਪੂਰਾ ਭਰੋਸਾ ਹੈ ਕਿ ਕਾਂਗਰਸ ਇਨ੍ਹਾਂ ਜ਼ਿੰਮੇਵਾਰੀਆਂ ਦਾ ਪੂਰਾ ਸਾਹਮਣਾ ਕਰੇਗੀ।
ਰਾਸ਼ਟਰਪਤੀ ਹੈਰੀ ਐਸ ਟਰੂਮੈਨ, 1947
ਉਪਰੋਕਤ ਪਾਠ ਵਿੱਚ ਪ੍ਰਗਟ ਕੀਤੇ ਵਿਚਾਰ ਸਿੱਧੇ ਤੌਰ 'ਤੇ ਅਮਰੀਕੀ ਇਤਿਹਾਸ ਵਿੱਚ ਇਹਨਾਂ ਵਿੱਚੋਂ ਕਿਹੜੀ ਨਿਰੰਤਰਤਾ ਨੂੰ ਦਰਸਾਉਂਦੇ ਹਨ?",ਕਾਂਗਰਸ ਅਤੇ ਰਾਸ਼ਟਰਪਤੀ ਦੇ ਸਬੰਧਾਂ ਬਾਰੇ ਬਹਿਸ।,ਅਸਥਿਰ ਸਥਿਤੀਆਂ ਵਿੱਚ ਫੌਜੀ ਤਾਕਤ ਦੀ ਵਰਤੋਂ ਬਾਰੇ ਬਹਿਸ।,ਵਿਸ਼ਵ ਮਾਮਲਿਆਂ ਵਿੱਚ ਸੰਯੁਕਤ ਰਾਜ ਦੀ ਭੂਮਿਕਾ ਬਾਰੇ ਬਹਿਸ।,ਰਾਜਨੀਤਿਕ ਪਾਰਟੀਆਂ ਦੀ ਸਹੀ ਭੂਮਿਕਾ ਬਾਰੇ ਬਹਿਸ।,C
ਇੱਕ ਮਰੀਜ਼ ਦੀ ਗਰਦਨ ਟੁੱਟ ਜਾਂਦੀ ਹੈ ਅਤੇ ਰੀੜ੍ਹ ਦੀ ਹੱਡੀ ਨੂੰ ਛੇਵੇਂ ਸਰਵਾਈਕਲ ਵਰਟੇਬਰਕ ਦੇ ਪੱਧਰ 'ਤੇ ਨੁਕਸਾਨ ਪਹੁੰਚਦਾ ਹੈ।,ਉਹ ਲਾਈਫ ਸਪੋਰਟ ਤੋਂ ਬਿਨਾਂ ਸਾਹ ਲੈਣ ਦੇ ਅਯੋਗ ਹੋਣਗੇ।,ਉਹ ਸਿਰਫ ਸ਼ਾਂਤੀ ਨਾਲ ਸਾਹ ਲੈਣ ਦੇ ਯੋਗ ਹੋਣਗੇ।,ਸਾਹ ਲੈਣ 'ਤੇ ਪ੍ਰਭਾਵ ਦੀ ਭਵਿੱਖਬਾਣੀ ਕਰਨਾ ਅਸੰਭਵ ਹੈ।,ਸਾਹ ਲੈਣ 'ਤੇ ਕੋਈ ਅਸਰ ਨਹੀਂ ਪਵੇਗਾ।,B
ਨਕਾਰਾਤਮਕ ਬਚੇ ਹੋਏ ਆਟੋਕੋਰਿਲੇਸ਼ਨ ਨੂੰ ਹੇਠ ਲਿਖਿਆਂ ਵਿੱਚੋਂ ਕਿਸ ਦੁਆਰਾ ਦਰਸਾਇਆ ਜਾਂਦਾ ਹੈ?,ਭੰਡਾਰ ਵਿੱਚ ਇੱਕ ਚੱਕਰਵਰਤੀ ਪੈਟਰਨ,ਭੰਡਾਰ ਵਿੱਚ ਇੱਕ ਬਦਲਵਾਂ ਪੈਟਰਨ,ਭੰਡਾਰਾਂ ਵਿੱਚ ਇੱਕ ਪੂਰੀ ਬੇਤਰਤੀਬੀ,ਭੰਡਾਰ ਜੋ ਸਾਰੇ ਜ਼ੀਰੋ ਦੇ ਨੇੜੇ ਹਨ,B
ਹੇਠ ਲਿਖੇ ਸ਼ਰਤਾਂ ਵਾਲੇ ਪ੍ਰਸਤਾਵ ਦੇ ਪਿਛੋਕੜ ਦੀ ਪਛਾਣ ਕਰੋ: ਮਧੂਮੱਖੀਆਂ ਆਪਣੀ ਪਹਿਲੀ ਗੇਮ ਤਾਂ ਹੀ ਜਿੱਤਦੀਆਂ ਹਨ ਜੇ ਆਰਡਵਰਕਸ ਜਾਂ ਚਿਪਮੰਕ ਆਪਣੀਆਂ ਪਹਿਲੀਆਂ ਖੇਡਾਂ ਨਹੀਂ ਜਿੱਤਦੇ.,ਆਰਡਵਰਕਸ ਆਪਣੀ ਪਹਿਲੀ ਗੇਮ ਨਹੀਂ ਜਿੱਤ ਸਕੇ।,ਮਧੂ ਮੱਖੀਆਂ ਆਪਣੀ ਪਹਿਲੀ ਖੇਡ ਜਿੱਤਦੀਆਂ ਹਨ।,ਚਿਪਮੰਕ ਆਪਣੀ ਪਹਿਲੀ ਗੇਮ ਨਹੀਂ ਜਿੱਤ ਸਕੇ।,ਜਾਂ ਤਾਂ ਆਰਡਵਰਕਸ ਜਾਂ ਚਿਪਮੁੰਕ ਆਪਣੀਆਂ ਪਹਿਲੀਆਂ ਖੇਡਾਂ ਨਹੀਂ ਜਿੱਤਦੇ.,B
ਵਿਦਿਆਰਥੀ ਇੱਕ ਪੌਦੇ ਦੇ ਰੰਗ ਨੂੰ ਵੱਖ ਕਰਨ ਦੀ ਕਸਰਤ ਕਰ ਰਹੇ ਹਨ ਜਿਸ ਲਈ ਉਨ੍ਹਾਂ ਨੂੰ ਚੈਂਬਰ ਦੇ ਹੇਠਾਂ ਐਸੀਟੋਨ ਦੀ ਥੋੜ੍ਹੀ ਜਿਹੀ ਮਾਤਰਾ ਦੇ ਨਾਲ ਇੱਕ ਬੰਦ ਕ੍ਰੋਮੈਟੋਗ੍ਰਾਫੀ ਚੈਂਬਰ ਦੀ ਵਰਤੋਂ ਕਰਨ ਦੀ ਲੋੜ ਹੁੰਦੀ ਹੈ। ਐਸੀਟੋਨ ਲਈ ਸੁਰੱਖਿਆ ਚੇਤਾਵਨੀਆਂ ਵਿੱਚ ਇਹ ਬਿਆਨ ਸ਼ਾਮਲ ਹੈ ਕਿ ਇਹ ਅੱਖ ਅਤੇ ਚਮੜੀ ਨੂੰ ਪਰੇਸ਼ਾਨ ਕਰਦਾ ਹੈ ਅਤੇ ਇਸ ਵਿੱਚ ਜਲਣਸ਼ੀਲ ਵਾਸ਼ਪ ਹੁੰਦੇ ਹਨ। ਅਭਿਆਸ ਕਰਦੇ ਸਮੇਂ ਵਿਦਿਆਰਥੀਆਂ ਨੂੰ ਹੇਠ ਲਿਖਿਆਂ ਵਿੱਚੋਂ ਕਿਹੜੀ ਸੁਰੱਖਿਆ ਸਾਵਧਾਨੀ ਵਰਤਣੀ ਚਾਹੀਦੀ ਹੈ?,ਜੇ ਐਸੀਟੋਨ ਨੂੰ ਅੱਗ ਲੱਗ ਜਾਂਦੀ ਹੈ ਤਾਂ ਚੈਂਬਰ ਨੂੰ ਫਿਊਮ ਹੁਡ ਤੱਕ ਲਿਜਾਣ ਲਈ ਅੱਗ-ਰੋਕੂ ਦਸਤਾਨੇ ਪਾਓ,"ਰੰਗ ਵੱਖ ਹੋਣ ਦੀ ਮਿਆਦ ਲਈ ਚੈਂਬਰ ਨੂੰ ਇੱਕ ਬੰਦ, ਹਨੇਰੀ ਕੈਬਨਿਟ ਵਿੱਚ ਰੱਖਣਾ",ਚਮੜੇ ਦੇ ਦਸਤਾਨੇ ਪਹਿਨਣਾ ਅਤੇ ਨੱਕ ਅਤੇ ਮੂੰਹ ਨੂੰ ਕਣ ਮਾਸਕ ਨਾਲ ਢੱਕਣਾ,ਚਸ਼ਮੇ ਅਤੇ ਨਾਈਟ੍ਰਾਈਲ-ਕਿਸਮ ਦੇ ਦਸਤਾਨੇ ਪਹਿਨਣਾ ਅਤੇ ਸਾਰੇ ਐਸੀਟੋਨ ਕੰਟੇਨਰਾਂ ਨੂੰ ਬੰਦ ਰੱਖਣਾ,D
ਇਹਨਾਂ ਵਿੱਚੋਂ ਕਿਹੜੀ ਚੀਜ਼ ਸਮਲਿੰਗੀ ਪ੍ਰੋਟੀਨ ਦੇ ਅਮੀਨੋ ਐਸਿਡ ਕ੍ਰਮ ਦੇ ਅਧਾਰ ਤੇ ਵੱਖ-ਵੱਖ ਪ੍ਰਜਾਤੀਆਂ ਦੇ ਵਿਕਾਸਵਾਦੀ ਸੰਬੰਧਾਂ ਨੂੰ ਨਿਰਧਾਰਤ ਕਰਨ ਨੂੰ ਆਮ ਤੌਰ 'ਤੇ ਸਮਲਿੰਗੀ ਜੀਨਾਂ ਦੇ ਨਿਊਕਲੀਓਟਾਈਡ ਕ੍ਰਮ ਦੇ ਅਧਾਰ ਤੇ ਸੰਬੰਧਿਤਤਾ ਦੇ ਨਿਰਧਾਰਨ ਨਾਲੋਂ ਘੱਟ ਸਹੀ ਬਣਾਉਂਦੀ ਹੈ?,ਚੁੱਪ ਪਰਿਵਰਤਨ,ਜੀਨ ਨਕਲ,ਟ੍ਰਾਂਸਲੋਕੇਸ਼ਨ ਘਟਨਾਵਾਂ ਜੋ ਜੀਨ ਕ੍ਰਮ ਨੂੰ ਬਦਲਦੀਆਂ ਹਨ,ਕਰਾਸਿੰਗ-ਓਵਰ,A
ਕੀ ਵਿਦੇਸ਼ ਵਿੱਚ ਦੇਸ਼ X ਦੇ ਮੰਤਰੀ ਦੁਆਰਾ ਕੀਤਾ ਗਿਆ ਗੈਰ-ਕਾਨੂੰਨੀ ਕਤਲ ਇੱਕ ਜੁਰਮ ਜਾਂ ਜੁਰਮ ਹੈ?,ਅਜਿਹਾ ਵਿਵਹਾਰ ਇੱਕ ਜਨਤਕ ਕਾਰਜ ਹੈ (ਜੁਰੇ ਇਮਪੀਰੀ),ਅਜਿਹਾ ਵਿਵਹਾਰ ਕਦੇ ਵੀ ਇਮਿਊਨਿਟੀ ਨੂੰ ਆਕਰਸ਼ਿਤ ਨਹੀਂ ਕਰਦਾ,ਅਜਿਹਾ ਵਿਵਹਾਰ ਇੱਕ ਨਿੱਜੀ ਕਾਰਜ ਹੈ (ਜੁਰੇ ਗੈਸਟੀਨਿਸ),ਅਜਿਹਾ ਵਿਵਹਾਰ ਇੱਕ ਜਨਤਕ ਕਾਰਜ ਹੈ ਪਰ ਇਮਿਊਨਿਟੀ ਦੁਆਰਾ ਰੱਖਿਆ ਜਾਂਦਾ ਹੈ,C
"ਇਹ ਪ੍ਰਸ਼ਨ ਹੇਠ ਲਿਖੀ ਜਾਣਕਾਰੀ ਨੂੰ ਦਰਸਾਉਂਦਾ ਹੈ।
ਸਭ ਤੋਂ ਪਹਿਲਾਂ ਸਾਨੂੰ ਇਹ ਟਿੱਪਣੀ ਕਰਨੀ ਚਾਹੀਦੀ ਹੈ ਕਿ ਬ੍ਰਹਿਮੰਡ ਰੂਪ ਵਿੱਚ ਗੋਲਾਕਾਰ ਹੈ, ਅੰਸ਼ਕ ਤੌਰ 'ਤੇ ਕਿਉਂਕਿ ਇਹ ਰੂਪ ਇੱਕ ਸੰਪੂਰਨ ਸੰਪੂਰਨ ਹੈ ਜਿਸ ਲਈ ਜੋੜਾਂ ਦੀ ਲੋੜ ਨਹੀਂ ਹੈ, ਸਭ ਤੋਂ ਸੰਪੂਰਨ ਹੈ, ਅੰਸ਼ਕ ਤੌਰ 'ਤੇ ਕਿਉਂਕਿ ਇਹ ਸਭ ਤੋਂ ਵੱਧ ਸੰਵੇਦਨਸ਼ੀਲ ਰੂਪ ਬਣਾਉਂਦਾ ਹੈ, ਜੋ ਹਰ ਚੀਜ਼ ਨੂੰ ਸ਼ਾਮਲ ਕਰਨ ਅਤੇ ਸੁਰੱਖਿਅਤ ਕਰਨ ਲਈ ਸਭ ਤੋਂ ਢੁਕਵਾਂ ਹੈ; ਜਾਂ ਫਿਰ ਕਿਉਂਕਿ ਬ੍ਰਹਿਮੰਡ ਦੇ ਸਾਰੇ ਭਾਗ ਹਨ, ਅਰਥਾਤ ਸੂਰਜ, ਚੰਦਰਮਾ ਅਤੇ ਗ੍ਰਹਿ ਇਸ ਰੂਪ ਵਿੱਚ ਪ੍ਰਗਟ ਹੁੰਦੇ ਹਨ; ਜਾਂ ਕਿਉਂਕਿ ਹਰ ਚੀਜ਼ ਇਸ ਰੂਪ ਨੂੰ ਪ੍ਰਾਪਤ ਕਰਨ ਦੀ ਕੋਸ਼ਿਸ਼ ਕਰਦੀ ਹੈ, ਜਿਵੇਂ ਕਿ ਪਾਣੀ ਅਤੇ ਹੋਰ ਤਰਲ ਸਰੀਰਾਂ ਦੀਆਂ ਬੂੰਦਾਂ ਦੇ ਮਾਮਲੇ ਵਿੱਚ ਦਿਖਾਈ ਦਿੰਦੀ ਹੈ ਜੇ ਉਹ ਆਪਣੇ ਆਪ ਨੂੰ ਪਰਿਭਾਸ਼ਿਤ ਕਰਨ ਦੀ ਕੋਸ਼ਿਸ਼ ਕਰਦੇ ਹਨ. ਇਸ ਲਈ ਕਿਸੇ ਨੂੰ ਵੀ ਸ਼ੱਕ ਨਹੀਂ ਹੋਵੇਗਾ ਕਿ ਇਹ ਰੂਪ ਸਵਰਗੀ ਸਰੀਰਾਂ ਦਾ ਹੈ। ...
ਇਸ ਲਈ ਧਰਤੀ ਵੀ ਗੋਲਾਕਾਰ ਹੈ, ਇਹ ਸਵਾਲ ਤੋਂ ਪਰੇ ਹੈ, ਕਿਉਂਕਿ ਇਹ ਆਪਣੇ ਕੇਂਦਰ 'ਤੇ ਹਰ ਪਾਸਿਓਂ ਦਬਾਉਂਦੀ ਹੈ. ਹਾਲਾਂਕਿ ਪਹਾੜਾਂ ਦੀ ਉਚਾਈ ਅਤੇ ਘਾਟੀਆਂ ਦੇ ਉਦਾਸੀਨਤਾ ਦੇ ਕਾਰਨ ਇੱਕ ਸੰਪੂਰਨ ਚੱਕਰ ਨੂੰ ਸਮਝਿਆ ਨਹੀਂ ਜਾ ਸਕਦਾ, ਫਿਰ ਵੀ ਇਹ ਧਰਤੀ ਦੇ ਆਮ ਗੋਲਾਕਾਰ ਸੁਭਾਅ ਨੂੰ ਪ੍ਰਭਾਵਤ ਨਹੀਂ ਕਰਦਾ. ...
ਜਿਵੇਂ ਕਿ ਇਹ ਪਹਿਲਾਂ ਹੀ ਦਿਖਾਇਆ ਜਾ ਚੁੱਕਾ ਹੈ ਕਿ ਧਰਤੀ ਦਾ ਇੱਕ ਗੋਲੇ ਦਾ ਰੂਪ ਹੈ, ਸਾਨੂੰ ਇਸ ਗੱਲ 'ਤੇ ਵਿਚਾਰ ਕਰਨਾ ਚਾਹੀਦਾ ਹੈ ਕਿ ਕੀ ਕੋਈ ਅੰਦੋਲਨ ਵੀ ਇਸ ਰੂਪ ਨਾਲ ਮੇਲ ਖਾਂਦਾ ਹੈ, ਅਤੇ ਬ੍ਰਹਿਮੰਡ ਵਿੱਚ ਧਰਤੀ ਦਾ ਕੀ ਸਥਾਨ ਹੈ। ... ਬੇਸ਼ਕ ਬਹੁਤ ਸਾਰੇ ਲੇਖਕ ਇਸ ਗੱਲ ਨਾਲ ਸਹਿਮਤ ਹਨ ਕਿ ਧਰਤੀ ਅਜੇ ਵੀ ਬ੍ਰਹਿਮੰਡ ਦੇ ਕੇਂਦਰ ਵਿੱਚ ਖੜ੍ਹੀ ਹੈ, ਅਤੇ ਇਸਦੇ ਉਲਟ ਮੰਨਣਾ ਅਕਲਪਣਯੋਗ ਅਤੇ ਹਾਸੋਹੀਣਾ ਮੰਨਦੇ ਹਨ. ਪਰ ਜੇ ਇਸ ਮਾਮਲੇ ਨੂੰ ਧਿਆਨ ਨਾਲ ਤੋਲਿਆ ਜਾਵੇ, ਤਾਂ ਇਹ ਵੇਖਿਆ ਜਾਵੇਗਾ ਕਿ ਪ੍ਰਸ਼ਨ ਅਜੇ ਹੱਲ ਨਹੀਂ ਹੋਇਆ ਹੈ ਅਤੇ ਇਸ ਲਈ ਇਸ ਨੂੰ ਕਿਸੇ ਵੀ ਤਰ੍ਹਾਂ ਹਲਕੇ ਵਿੱਚ ਨਹੀਂ ਲਿਆ ਜਾਣਾ ਚਾਹੀਦਾ. ਸਥਾਨ ਦੀ ਹਰ ਤਬਦੀਲੀ ਜੋ ਵੇਖੀ ਜਾਂਦੀ ਹੈ, ਅਰਥਾਤ, ਵੇਖੀ ਗਈ ਵਸਤੂ ਜਾਂ ਨਿਰੀਖਕ ਦੀ ਗਤੀ, ਜਾਂ ਦੋਵਾਂ ਦੀਆਂ ਗਤੀਵਿਧੀਆਂ ਦੇ ਕਾਰਨ ਹੁੰਦੀ ਹੈ. ... ਹੁਣ ਇਹ ਧਰਤੀ ਤੋਂ ਹੈ ਕਿ ਅਕਾਸ਼ ਦੀ ਕ੍ਰਾਂਤੀ ਵੇਖੀ ਜਾਂਦੀ ਹੈ ਅਤੇ ਇਹ ਸਾਡੀਆਂ ਅੱਖਾਂ ਲਈ ਪੈਦਾ ਹੁੰਦੀ ਹੈ. ਇਸ ਲਈ ਜੇ ਧਰਤੀ ਕੋਈ ਗਤੀ ਨਹੀਂ ਕਰਦੀ ਤਾਂ ਇਹ ਗਤੀ ਧਰਤੀ ਤੋਂ ਬਾਹਰ ਹਰ ਚੀਜ਼ ਵਿੱਚ ਹੋਣੀ ਚਾਹੀਦੀ ਹੈ, ਪਰ ਇਸ ਦੇ ਉਲਟ ਦਿਸ਼ਾ ਵਿੱਚ ਹੋਣੀ ਚਾਹੀਦੀ ਹੈ ਜੇ ਧਰਤੀ 'ਤੇ ਹਰ ਚੀਜ਼ ਚਲਦੀ ਹੈ, ਅਤੇ ਇਸ ਕਿਸਮ ਦੀ ਰੋਜ਼ਾਨਾ ਕ੍ਰਾਂਤੀ ਹੈ. ਇਸ ਲਈ ਇਹ ਪੂਰੇ ਬ੍ਰਹਿਮੰਡ ਨੂੰ ਪ੍ਰਭਾਵਤ ਕਰਦਾ ਜਾਪਦਾ ਹੈ, ਭਾਵ, ਧਰਤੀ ਤੋਂ ਬਾਹਰ ਦੀ ਹਰ ਚੀਜ਼, ਧਰਤੀ ਨੂੰ ਛੱਡ ਕੇ. ਪਰ, ਜੇ ਕਿਸੇ ਨੂੰ ਇਹ ਸਵੀਕਾਰ ਕਰਨਾ ਚਾਹੀਦਾ ਹੈ ਕਿ ਇਹ ਗਤੀ ਅਕਾਸ਼ ਲਈ ਅਜੀਬ ਨਹੀਂ ਸੀ, ਬਲਕਿ ਧਰਤੀ ਪੱਛਮ ਤੋਂ ਪੂਰਬ ਵੱਲ ਘੁੰਮਦੀ ਸੀ, ਅਤੇ ਜੇ ਸੂਰਜ, ਚੰਦਰਮਾ ਅਤੇ ਤਾਰਿਆਂ ਦੇ ਸਪੱਸ਼ਟ ਚੜ੍ਹਨ ਅਤੇ ਡੁੱਬਣ ਦੇ ਸੰਬੰਧ ਵਿੱਚ ਇਸ 'ਤੇ ਧਿਆਨ ਨਾਲ ਵਿਚਾਰ ਕੀਤਾ ਜਾਂਦਾ ਹੈ, ਤਾਂ ਇਹ ਪਤਾ ਲੱਗੇਗਾ ਕਿ ਇਹ ਅਸਲ ਸਥਿਤੀ ਸੀ।
ਨਿਕੋਲਸ ਕੋਪਰਨਿਕਸ, ਸਵਰਗੀ ਸਰੀਰਾਂ ਦੇ ਇਨਕਲਾਬ, 1543
ਇਸ ਹਵਾਲੇ ਨੂੰ ਇਸ ਗੱਲ ਦੇ ਸਬੂਤ ਵਜੋਂ ਵਰਤਿਆ ਜਾ ਸਕਦਾ ਹੈ ਕਿ ਕੋਪਰਨਿਕਸ ਆਪਣੇ ਸਮੇਂ ਦੇ ਰਵਾਇਤੀ, ਐਰਿਸਟੋਟੇਲੀਅਨ ਕੁਦਰਤੀ ਦਾਰਸ਼ਨਿਕਾਂ ਤੋਂ ਵੱਖਰਾ ਸੀ ਕਿਉਂਕਿ ਉਸਨੇ ਸੁਝਾਅ ਦਿੱਤਾ ਸੀ ਕਿ",ਬ੍ਰਹਿਮੰਡ ਗੋਲਾਕਾਰ ਹੈ,ਧਰਤੀ ਗੋਲਾਕਾਰ ਹੈ,ਬ੍ਰਹਿਮੰਡ ਜੀਓਸਟੇਟਿਕ ਹੈ,ਧਰਤੀ ਸਥਿਰ ਨਹੀਂ ਹੈ,D
"1.0 M ਫਿਨੋਲ, C6H5OH, ਘੋਲ ਵਿੱਚ H+(aq) ਇਕਾਗਰਤਾ ਨਿਰਧਾਰਤ ਕਰੋ। (ਫਿਨੋਲ ਲਈ ਕਾ 1 × 10^-10 ਹੈ.)",1 × 10^-10 M,1 × 10^-9 M,1 × 10^-3 M,1 × 10^-5 M,D
"ਭਾਰਤ ਤੋਂ ਸੰਯੁਕਤ ਰਾਜ ਅਮਰੀਕਾ ਜਾਣ ਬਾਰੇ ਵਿਚਾਰ ਕਰਦੇ ਸਮੇਂ ਇਹਨਾਂ ਵਿੱਚੋਂ ਕਿਹੜੇ ਕਾਰਕਾਂ ਨੂੰ ਰੀਵਾ ਲਈ ""ਖਿੱਚ"" ਕਾਰਕ ਮੰਨਿਆ ਜਾਵੇਗਾ?",ਬੇਹੱਦ ਗਰੀਬੀ,ਬਿਹਤਰ ਨੌਕਰੀ ਅਤੇ ਉੱਚ ਤਨਖਾਹ,ਭਾਰਤ ਦੀ ਜਾਤੀ ਪ੍ਰਣਾਲੀ,ਉਸਦੇ ਗੁਆਂਢ ਵਿੱਚ ਹਿੰਸਾ,B
