Question,A,B,C,D,Answer
دانش اموزان در حال انجام یک تمرین جداسازی رنگدانه گیاهی هستند که نیاز به استفاده از یک محفظه کروماتوگرافی بسته با مقدار کمی استون در پایین محفظه دارد. هشدارهای ایمنی برای استون شامل این بیانیه است که چشم و پوست تحریک کننده است و بخارات قابل اشتعال دارد. از موارد زیر که احتیاط ایمنی باید دانش اموزان را در هنگام انجام تمرین؟,قرار دادن دستکش های مقاوم در برابر اتش برای حمل محفظه به یک هود دود اگر استون اتش بگیرد,قرار دادن محفظه در یک کابینت بسته و تیره برای مدت زمان جداسازی رنگدانه,پوشیدن دستکش های چرمی و پوشاندن بینی و دهان با ماسک ذرات,پوشیدن عینک ایمنی و دستکش نیتریل و بسته نگه داشتن تمام ظروف استون,D
کدام یک از اینها باعث می شود تعیین ارتباط تکاملی گونه های مختلف بر اساس توالی اسید امینه پروتئین های همولوگ به طور کلی کمتر از تعیین ارتباط بر اساس توالی نوکلئوتیدی ژن های همولوگ باشد؟,جهش های خاموش,تکثیر ژن,رویدادهای جابجایی که توالی ژن را تغییر می دهند,عبور بیش از,A
ایا قتل غیرقانونی که توسط وزیر کشور X در خارج از کشور انجام شده است، یک عمل قانونی یا قانونی است؟,چنین رفتاری یک عمل عمومی است (jure imperii),چنین رفتاری هرگز مصونیت را جذب نمی کند,چنین رفتاری یک عمل خصوصی است (jure gestionis),چنین رفتاری یک عمل عمومی است اما توسط مصونیت محافظت می شود,C
"این سوال به اطلاعات زیر اشاره دارد.
اول باید بگوییم که کیهان به شکل کروی است، بخشی به این دلیل که این فرم یک کل کامل است که نیازی به مفاصل ندارد، کامل ترین است، بخشی به این دلیل که بزرگ ترین شکل را ایجاد می کند، که برای مهار و حفظ همه چیز مناسب است. یا دوباره به این دلیل که تمام اجزای تشکیل دهنده جهان، یعنی خورشید، ماه و سیارات به این شکل ظاهر می شوند. یا به این دلیل که همه چیز تلاش می کند تا به این شکل برسد، همانطور که در مورد قطرات اب و سایر اجسام سیال ظاهر می شود، اگر انها تلاش می کنند خود را تعریف کنند. بنابراین هیچ شک نخواهد کرد که این شکل متعلق به اجسام اسمانی است. ...
بنابراین کروی بودن زمین فراتر از سوال است، زیرا از همه طرف به مرکز ان فشار می دهد. اگر چه به دلیل ارتفاعات کوه ها و فرورفتگی دره ها نمی توان یک دایره کامل را درک کرد، اما این بر ماهیت کروی عمومی زمین تاثیر نمی گذارد. ...
همانطور که قبلا نشان داده شده است که زمین به شکل یک کره است، باید در نظر بگیریم که ایا یک حرکت نیز با این شکل همزمان است و زمین چه جایگاهی در جهان دارد. ... البته اکثریت قریب به اتفاق نویسندگان موافقند که زمین هنوز در مرکز جهان قرار دارد و تصور برعکس ان را غیر قابل تصور و مسخره می دانند. اما اگر موضوع به دقت سنجیده شود، دیده خواهد شد که این مسئله هنوز حل نشده است و بنابراین به هیچ وجه نباید به راحتی مورد توجه قرار گیرد. هر تغییر مکان که مشاهده می شود، یعنی حرکت جسم مشاهده شده یا ناظر یا حرکات هر دو است. ... اکنون از زمین است که انقلاب اسمان دیده می شود و برای چشمان ما تولید می شود. بنابراین اگر زمین تحت هیچ حرکتی قرار نگیرد، این حرکت باید در همه چیز خارج از زمین انجام شود، اما در جهت مخالف از اینکه همه چیز بر روی زمین حرکت کند، و از این نوع انقلاب روزانه است. بنابراین به نظر می رسد که این بر کل جهان تاثیر می گذارد، یعنی همه چیز خارج از زمین به استثنای خود زمین. با این حال، اگر بپذیریم که این حرکت مختص اسمان ها نیست، بلکه زمین از غرب به شرق می چرخد، و اگر این موضوع با توجه به طلوع و غروب ظاهری خورشید، ماه و ستاره ها به دقت مورد توجه قرار گیرد، کشف خواهد شد که این وضعیت واقعی است.
نیکلاس کوپرنیک، انقلابهای اجسام اسمانی، ۱۵۴۳
این متن ممکن است به عنوان شواهدی مورد استفاده قرار گیرد که کوپرنیک با فیلسوفان طبیعی سنتی و ارسطویی زمان خود متفاوت است، زیرا او پیشنهاد کرد که",کیهان کروی است,زمین کروی است,کیهان ژئواستاتیک است,زمین ثابت نیست,D
تعیین غلظت H + (aq) در 1.0 M فنل، C6H5OH، محلول. (Ka برای فنل 1 × 10 ^ -10 است.),1 × 10 ^-10 متر,1 × 10 ^-9 متر,1 × 10 ^-3 متر,1 × 10 ^ -5 متر,D
"کدام یک از عوامل زیر به عنوان یک عامل ""کشش"" برای ریوا در هنگام در نظر گرفتن حرکت از هند به ایالات متحده در نظر گرفته می شود؟",فقر مطلق,شغل بهتر و دستمزد بالاتر,سیستم کاست هند,خشونت در محله,B
در مقایسه با احزاب سیاسی در کشورهایی مانند انگلستان و اسرائیل، که هر دو دارای سیستم های چند حزبی هستند، احزاب سیاسی امریکا هستند.,کمتر علاقه مند به تاثیر بر نتیجه انتخابات,کمتر به وضوح با ایدئولوژی های سیاسی سازگار شناخته شده است,کمتر موثر در جمع اوری پول از طرفداران سیاسی,بهتر می توانند اهداف کل حوزه های انتخاباتی خود را منعکس کنند,B
یک عدد، گرد به نزدیکترین هزار، 47000 است. کدام عدد می تواند عددی باشد که گرد شده است؟,"46,295","46,504","47,520","47,924",B
یک تانک به شکل منشور مثلثی است. اگر پایه مثلثی دارای مساحت 116 فوت مربع باشد و مخزن 30 فوت ارتفاع داشته باشد، مخزن در هنگام پر شدن چقدر اب دارد؟,1725 فوت ^ 3,1740 فوت ^ 3,3480 فوت ^ 3,6960 فوت ^ 3,C
ولتاژ القا شده در یک سلف به عنوان نشان داده شده است،,محصول از القای ان و جریان از طریق ان.,نسبت القای ان به جریان از طریق ان.,نسبت جریان از طریق ان به القای ان.,محصول القایی ان و میزان تغییر جریان از طریق ان.,D
کدام یک از ویژگی های زیر به طور کلی با تجاوز تاریخی سازگار است؟,استفاده از نیروی بیش از حد,از پیش برنامه ریزی شده,انگیزه جنسی,استفاده از یک سلاح,C
طول منحنی را پیدا کنید y = ln x بین نقاطی که y = 1/2 و y = 1.,0.53,0.86,1.18,1.36,C
پیدا کردن $-\dfrac{1}{-3}\cdot\cfrac{1}{~\frac{1}{-3}~}.$,1,-1,0,2,B
کدام دیدگاه روانشناختی در اغاز قرن بیستم در اروپای غربی محبوب تر بود؟,علوم اعصاب,تکاملی,رفتارگرا,روانکاوی,D
درماندگی اموخته شده به احتمال زیاد به طور مستقیم با,اثر بارنوم,تعصب خودخواهانه.,یک منبع کنترل خارجی.,توجه مثبت بی قید و شرط,C
تحقیقات گارسیا و کولینگ در مورد بیزاری اموخته شده نشان داد که کدام یک از جفت های UCS و CS زیر قدرتمندترین و سریع ترین هستند؟,انجام یک کار و دریافت پاداش غذایی,تهوع و غذا یا نوشیدنی,حرکت و شوک,مجازات ها و پاداش ها,B
"برخی از اب های مریخ در خاک و کلاهک های یخی یخ زده است و برخی از انها به دلیل باد خورشیدی از بین رفته اند، اما تصور می شود که بسیاری از اب اصلی از طریق مکانیسم دیگری از بین رفته است. چه اتفاقی برای این اب ""از دست رفته"" افتاد؟",میدان مغناطیسی که به سرعت در حال کاهش بود، ان را از بین برد,ان را به هیدروژن و اکسیژن توسط نور ماوراء بنفش شکسته شد و هیدروژن از طریق فرار حرارتی از دست داده بود,توسط تمدنی از مریخیهای تشنه مصرف میشد,در طول یک دوره اتشفشانی شدید تبخیر شد و از طریق فرار حرارتی به فضا گم شد,B
یک پروتون با سرعت اولیه 1.5 × 10 ^ 6 متر بر ساعت حرکت می کند و وارد منطقه ای با میدان مغناطیسی ثابت با قدر 1.5 T می شود. اگر بردار سرعت اولیه پروتون زاویه 30 درجه با میدان مغناطیسی ایجاد کند، سرعت پروتون را پس از ورود به میدان مغناطیسی 4 ثانیه محاسبه کنید.,5.0 × 10 ^ 6 متر بر متر بر s,7.5 × 10 ^ 6 متر بر متر بر s,1.5 × 10 ^ 6 متر بر متر بر s,3.0 × 10 ^ 6 متر بر متر بر s,C
انرژی ازاد شده از تجزیه فسفات های با انرژی بالا، ATP و فسفوکراتین، می تواند حداکثر ورزش را برای حدود:,1-2 ثانیه.,5-10 ثانیه,30-40 ثانیه.,50-60 ثانیه.,B
در یک مدار سری، اگر جریان در یک لامپ 2 A باشد، جریان در لامپ کنار ان است,نیمه، 1 A,2:00 صبح,بستگی به این دارد که کدام لامپ به باتری نزدیکتر است.,اطلاعات کافی برای گفتن ندارد,B
کدام یک از زیر به احتمال زیاد رشد اقتصادی قوی تر را در طول زمان ایجاد می کند؟,مصرف سریع تر منابع طبیعی,نرخ بی سوادی بزرگسالان بالاتر است.,سقوط سهام کالاهای سرمایه ای.,اعتبار مالیاتی سرمایه گذاری.,D
اقتصاد در یک رکود عمیق است. با توجه به این وضعیت اقتصادی، کدام یک از اظهارات زیر در مورد سیاست پولی دقیق است؟,سیاست انبساطی فقط رکود را بدتر خواهد کرد.,سیاست انبساطی تقاضای کل را تا حد زیادی افزایش می دهد اگر سرمایه گذاری به تغییرات نرخ بهره حساس باشد.,سیاست انقباضی محرک مناسب برای سرمایه گذاری و مصرف است.,اگر تقاضا برای پول کاملا انعطاف پذیر باشد، سیاست پولی انبساطی ممکن است کاملا موثر باشد.,B
کسب و کارها به دلیل خواسته های _________، به منظور شناسایی ________، بهبود ___________ و تشویق _________ و ___________,ذینفعان، ریسک ها، مدیریت ذینفعان، پاسخگویی، شفافیت,ذینفعان، پاسخگویی، شفافیت، خطرات، مدیریت ذینفعان,ذینفعان، پاسخگویی، خطرات، ذینفعان، مدیریت ذینفعان,ذینفعان، مدیریت ذینفعان، شفافیت، خطرات، پاسخگویی,A
مالیات اعمال شده بر یک تامین کننده به احتمال زیاد به مصرف کننده در قالب افزایش قیمت منتقل می شود اگر,کشش قیمت تقاضا بسیار الاستیک است.,کشش قیمت تقاضا بسیار غیر الاستیک است.,کشش قیمت تقاضا واحد الاستیک است.,کشش دستمزد تقاضا بسیار الاستیک است.,B
بیانیه 1 | در یک گروه (ab)^{-2} = b^{-2}a^{-2}. بیانیه 2 | در یک گروه (ab)^n = a^nb^n.,درست است، درست است,نادرست، نادرست,درست، غلط,نادرست، درست,B
اصطلاحی که تا چه حد رقابت در یک کشور تحت تاثیر رقابت در کشورهای دیگر است چیست؟,تجارت بین المللی,اقتصاد جهانی,رقابت جهانی,جهانی شدن,D
"یک برنامه نویس این برنامه را در زیر نوشته است. این برنامه از لیستی از اعداد به نام numList استفاده می کند. برنامه در نظر گرفته شده برای نمایش مجموع اعداد در لیست.
 مجموع ← لیست اعداد [۱]
 برای هر مقدار در فهرست اعداد
 مجموع ← مجموع + ارزش
 نمایش مجموع
 به منظور ازمایش برنامه، برنامه نویس numList را به [0، 1، 4، 5] مقداردهی اولیه می کند. این برنامه 10 را نمایش می دهد و برنامه نویس نتیجه می گیرد که برنامه همانطور که در نظر گرفته شده است کار می کند. کدام یک از زیر درست است؟",نتیجه گیری درست است؛ برنامه همانطور که در نظر گرفته شده است کار می کند.,نتیجه گیری نادرست است؛ برنامه مقدار صحیح برای مورد ازمون [0، 1، 4، 5] را نمایش نمی دهد.,نتیجه گیری نادرست است؛ استفاده از مورد ازمون [0، 1، 4، 5] برای نتیجه گیری برنامه درست نیست.,نتیجه گیری نادرست است؛ با استفاده از مورد ازمون [0، 1، 4، 5] تنها تایید می کند که برنامه برای لیست ها به ترتیب افزایش می یابد.,C
چرا پارفیت با برابری مخالف است؟,او استدلال می کند که یک جامعه نابرابر اجتناب ناپذیر است.,او ادعا می کند که با اولویت دادن به نیازهای فقرا، می توانیم برابری را افزایش دهیم.,او ادعا می کند که هر یک از ما مسئول فقر ما هستیم.,او ایده برابری را به طور کامل رد می کند.,B
"این سوال به اطلاعات زیر اشاره دارد.
در واقع، همانطور که فتواهای [دانشمندان برجسته] که نظر خود را بر اساس عقل و سنت به طور یکسان و اجماع جامعه سنی توافق دارند که تعهد باستانی نابودی، نابودی و اخراج نواوری شیطانی باید هدف ارمان متعالی ما باشد، زیرا شور و شوق مذهبی پیروزی برای ایمان خدای رحمان است». سپس، مطابق با سخنان پیامبر(ص) ""هر کسی که نواوری شیطانی را به نظم ما معرفی می کند باید اخراج شود"" و ""هر کسی که کاری علیه نظم ما انجام دهد باید اخراج شود""، اقدام ضروری و ضروری شده است.
نامه سلطان عثمانی سلیم یکم به شاه صفوی اسماعیل یکم، ۱۵۱۴
صفویان خشم امپراتوری های اسلامی مانند امپراتوری عثمانی و مغول را در درجه اول به این دلیل که صفویان",یک امپراتوری توسعه طلب بودند که از لحاظ جغرافیایی بین دو توسعه طلب دیگر قرار داشتند.,رد اصول مرکزی اسلام,مسیحیان را به بردگی گرفت و انها را به مبارزان صفوی تبدیل کرد,اسماعیل خود را خلیفه اعلام کرد,A
"این سوال به اطلاعات زیر اشاره دارد.
من در کنار ستون راه می روم، می پرسم چه اتفاقی می افتد.
یک سرباز به سادگی می گوید: ""انها هر روز بیشتر تماس می گیرند.
بعضی از ما در سن پانزده سالگی به شمال رودخانه زرد فرستاده شدیم.
و حالا در چهل سالگی به سمت پادگان در غرب حرکت میکنیم.
در اولین تور ما، رئیس روستا مجبور شد بانداناهای ما را برای ما ببندد.
وقتی برگشتیم، موهایمان سفید بود، اما هنوز ناارامیهای بیشتری وجود دارد.
پادگان های مرزی با خون کار می کنند، به اندازه کافی برای پر کردن اقیانوس،
اما جاه طلبی های ارضی امپراتور رزمی هنوز به اوج نرسیده است.
در صد منطقه شرق کوه ها، در سراسر سرزمین هان،
باید ده هزار روستا وجود داشته باشد که در حال حاضر در حال الوده شدن هستند.
حتی اگر همسران به اندازه کافی قوی باشند تا بیل زدن و گاواهن را اداره کنند،
محصولات به هر حال رشد می کنند، مزارع همه اشفته هستند.
این سخت ترین برای مردان شانشی، با شهرت خود را به عنوان مبارزان:
انها مانند سگ یا مرغ جمع می شوند، هر نر تحت تاثیر قرار می گیرد.
""اما اقا، هر چند خوب است که شما بپرسید،
شکایت کردن بخشی از وظیفه سرباز نیست.
ما فقط می توانیم سرمان را تکان دهیم. این زمستان را در نظر بگیرید:
نیروهای شانشی هرگز به خانه فرستاده نشدند.
ماموران منطقه خواستار مالیات بر زمین هستند،
اما از کجا خواهد امد؟ جون به عزرائیل نمی ده!
راستش فکر میکنم الان بچه دار شدن بدشانسی میاره
بهتر است یک دختر داشته باشید: حداقل او می تواند ازدواج کند
و با همسایه های همسایه زندگی کن
اما یک پسر در نهایت در یک دشت دور افتاده دروغ خواهد گفت. ""
دو فو، تصنیف چرخ دستیهای ارتش»، حدود ۷۵۰ سال بعد از میلاد
این شعر شواهدی از اینکه کدام یک از موارد زیر در رابطه با روابط جنسیتی در جامعه تانگ وجود دارد، ارائه می دهد؟",روابط کنفوسیوس بین زن و شوهر هنوز در جامعه تانگ قوی بود.,سربازان امپراتوری بر تولد پسران توانمند نسبت به دختران برای تحقق سهمیه خدمت سربازی تاکید داشتند.,کار کشاورزی می تواند توسط زنان و مردان به طور یکسان به اشتراک گذاشته شود.,روابط جنسیتی سنتی چین در زمان سلطنت ملکه وو زتیان معکوس شد.,C
در صفحه xy، نمودار x^ (log y) = y^log x است,ربع اول باز,یک منحنی بسته,شعاعی در ربع اول باز,یک نقطه,A
کدام یک از کشورهای زیر بیشترین CO2 سرانه را در سال 2017 منتشر کرده اند؟,ژاپن,کانادا,روسیه,ایران,B
حمله مجدد چیست؟,هنگامی که مهاجم به یک پیام ارسال شده توسط سیستم پاسخ می دهد,حمله ای که به طور مداوم تکرار می شود، کاوش برای ضعف,حمله ای که از پیام های خود سیستم استفاده می کند و بنابراین نمی توان از ان دفاع کرد.,مهاجم یک پیام ضبط شده را دوباره ارسال می کند و سایت ان را می پذیرد و به نفع مهاجم پاسخ می دهد,D
این واقعیت که فرکانس جذب مادون قرمز کلرید دوتریوم (DCl) از کلرید هیدروژن (HCl) منتقل می شود، به دلیل تفاوت در انها است.,توزیع الکترون,لحظه دو قطبی,نیروی ثابت,کاهش جرم,D
بازده کوانتومی یک اشکارساز فوتون 0.1 است. اگر 100 فوتون به اشکارساز فرستاده شود، یکی پس از دیگری، اشکارساز فوتون ها را تشخیص می دهد.,به طور متوسط 10 بار، با انحراف RMS حدود 4,به طور متوسط 10 بار، با انحراف RMS حدود 3,به طور متوسط 10 بار، با انحراف RMS حدود 1,به طور متوسط 10 بار، با انحراف RMS حدود 0.1,B
کدام یک از رشته های بیت زیر را نمی توان با یک عبارت منظم توصیف کرد؟,همۀ رشتههای بیتی که تعداد صفر انها چند برابر پنج است,تمام رشته های بیت با صفر شروع می شوند و با یک به پایان می رسد,همۀ رشتههای بیت با تعداد مساوی صفر,همه رشته های بیتی با انهایی که بیشتر از صفر هستند,D
سازگاری گیاهان برای به حداقل رساندن از دست دادن اب در محیط هایی با درجه حرارت بالا شامل کدام یک از موارد زیر است؟,روزنه های متعدد,کوتیکول های نازک,خار به جای برگ,نسبت سطح به حجم بزرگ,C
جهش ها خطاهایی در DNA هستند که:,همیشه مضر هستند.,فقط در حضور مواد سرطان زا رخ می دهد.,افزایش رشد تومور,خود به خود در نرخ پایین رخ می دهد.,D
کدام یک از زیر در مورد کم کاری تیروئید صادق است؟,کاهش وزن,میکسودم قبل از تیبیا,سطح TSH بالا,بیزاری از مکان های گرم,C
ارزش ارزیابی شده خانه ها در یک شهر دارای میانگین 125،000 دلار با انحراف استاندارد 23،000 دلار است. به دلیل قرارداد جدید معلمان، منطقه مدرسه نیاز به 10٪ اضافی در بودجه نسبت به سال گذشته دارد. برای جمع اوری این پول اضافی، شهر به دفتر ارزیابی دستور می دهد تا تمام ارزش خانه های ارزیابی شده را 5000 دلار افزایش دهد. انحراف استاندارد جدید ارزش های ارزیابی شده خانه ها در شهر چه خواهد بود؟,23 هزار دلار ,25300 دلار ,28 هزار دلار ,30،300 دلار ,A
 در بحث خود در مورد تبعیض در جنگ، والس پیشنهاد می کند که,هیچ تفاوتی بین مبارزان و غیر نظامی ها وجود ندارد.,تفاوت بین رزمنده ها و غیر رزمی ها یک موضوع درجه است.,تفاوت بین مبارزان و غیر مبارزان کاملا واضح و واضح است.,"""تروریسم"" باید به عنوان خشونت بی رویه تعریف شود.",B
 به گفته Nussbaum، رفتار با کسی به عنوان یک شی,برای ارضای جنسی کافی است.,برای عینیت جنسی لازم است.,برای عینیت جنسی لازم نیست.,همه از بالا.,C
برای کدام یک از این دو سناریو شخصیت اصلی (که از I / me / my استفاده می کند) با توجه به استانداردهای اخلاقی عادی در ایالات متحده از سال 2020، کاری را انجام می دهد که به وضوح از نظر اخلاقی اشتباه است؟ سناریو 1 | وقتی پدر و مادرم خواب بودند، دویدم. سناریو 2 | من مواد شوینده را در ماشین لباسشویی پر از لباس های هم اتاقی ام ریختم.,اشتباه، اشتباه,اشتباه، اشتباه نیست,اشتباه نیست، اشتباه,اشتباه نیست، اشتباه نیست,D
برای کدام یک از این دو سناریو شخصیت اصلی (که از I / me / my استفاده می کند) با توجه به استانداردهای اخلاقی عادی در ایالات متحده از سال 2020، کاری را انجام می دهد که به وضوح از نظر اخلاقی اشتباه است؟ سناریو 1 | گاهی اوقات سعی می کنم حقیقت را بگویم، مگر اینکه به دردسر بیفتد. سناریو 2 | من دوست دخترم رو توی نمایش جادویی بوسیدم,اشتباه، اشتباه,اشتباه، اشتباه نیست,اشتباه نیست، اشتباه,اشتباه نیست، اشتباه نیست,B
برای کدام یک از این دو سناریو شخصیت اصلی (که از I / me / my استفاده می کند) با توجه به استانداردهای اخلاقی عادی در ایالات متحده از سال 2020، کاری را انجام می دهد که به وضوح از نظر اخلاقی اشتباه است؟ سناریو 1 | من با یک ماشین چمن زنی فرش تازه را زیر گرفتم. سناریو 2 | من در دستم ادرار کردم تا بتوانم ان را برای عفونت ازمایش کنم.,اشتباه، اشتباه,اشتباه، اشتباه نیست,اشتباه نیست، اشتباه,اشتباه نیست، اشتباه نیست,A
برای کدام یک از این دو سناریو شخصیت اصلی (که از I / me / my استفاده می کند) با توجه به استانداردهای اخلاقی عادی در ایالات متحده از سال 2020، کاری را انجام می دهد که به وضوح از نظر اخلاقی اشتباه است؟ سناریو 1 | من التون جان معروف را در خارج از یک عرصه کنسرت دیدم و بدون اینکه از او بپرسم از او عکس گرفتم. سناریو 2 | من یک نگهبان دیگر را گزارش کردم که مواد مخدر را دزدکی وارد زندان می کند و انها را به زندانیان می فروشد.,اشتباه، اشتباه,اشتباه، اشتباه نیست,اشتباه نیست، اشتباه,اشتباه نیست، اشتباه نیست,D
برای کدام یک از این دو سناریو شخصیت اصلی (که از I / me / my استفاده می کند) با توجه به استانداردهای اخلاقی عادی در ایالات متحده از سال 2020، کاری را انجام می دهد که به وضوح از نظر اخلاقی اشتباه است؟ سناریو 1 | من در استراحت من کوبیده به از دست دادن توپ به عنوان ان را به جاده امد. سناریو 2 | من به فرزندانم یاد دادم که زایلوفون بازی کنند.,اشتباه، اشتباه,اشتباه، اشتباه نیست,اشتباه نیست، اشتباه,اشتباه نیست، اشتباه نیست,D
برای کدام یک از این دو سناریو شخصیت اصلی (که از I / me / my استفاده می کند) با توجه به استانداردهای اخلاقی عادی در ایالات متحده از سال 2020، کاری را انجام می دهد که به وضوح از نظر اخلاقی اشتباه است؟ سناریو 1 | وقتی فریزر رستورانم خراب شد، گوشت گرم را سرو کردم حتی اگر می دانستم که بسیار ناامن است. سناریو 2 | تصمیم گرفتم در جنگل اتش روشن کنم.,اشتباه، اشتباه,اشتباه، اشتباه نیست,اشتباه نیست، اشتباه,اشتباه نیست، اشتباه نیست,A
"مصرف بیشتر شیر
",گزارش شده است که با بروز بالاتر شکستگی و مرگ و میر بالاتر در چند مطالعه همراه است,به نظر می رسد در دوران بلوغ با تراکم مواد معدنی استخوان بالاتر در زندگی بعدی همراه است.,به طور مداوم با نرخ پایین شکستگی همراه است,در کشورهایی که بیشترین میزان شکستگی را دارند، نشان می دهد که مصرف شیر برای اسکلت مفید است.,A
"کدام یک از اظهارات زیر در مورد متابولیسم گلوکز درست است؟
",گلوکاگون میزان گلیکولیز را افزایش می دهد,گلیکولیز نیاز به NADP +,در گلیکولیز، گلوکز به دو محصول سه کربنی تقسیم می شود,محصول نهایی گلیکولیز در سلول های قرمز خون پیروات است,C
نیگل ادعا می کند که مشکل شانس اخلاقی ارتباط نزدیکی با مشکل:,وجود خدا.,ازادی اراده,خودخواهی روانی,جهانی.,B
به گفته سینگر، پیروی از اصول او مستلزم:,تغییرات متوسط در عادات شخصی ما، اما نه به جامعه ما به عنوان یک کل.,تغییرات متوسط در عادات شخصی ما و همچنین جامعه.,تغییرات شدید در عادات شخصی ما، اما نه در جامعه ما.,تغییرات شدید هم در عادات شخصی و هم در جامعه ما.,D
کدام یک از زیر اخرین است که توسط انسان اشغال می شود؟,گینه نو,استرالیا,نیوزیلند,تیمور,C
تمدن نوبی:,پیش از ان و باعث رشد فرهنگ مصر شد.,نتیجه استعمار بین النهرین در جنوب بود.,توسعه یافته در پاسخ، اما نه در تقلید از، فرهنگ مصر.,هیچ ارتباطی با فرهنگهای همسایه نداشت.,C
یک نهاد دولتی باید بیانیه جریان های نقدی را در کدام یک از صورت های مالی زیر قرار دهد؟,صورتهای مالی صندوق دولتی,صورتهای مالی گسترده دولت,صورتهای مالی صندوق اختصاصی.,صورتهای مالی صندوق اعتماد.,C
کدام یک از اظهارات زیر درست است زیرا مربوط به تغییرات در براوردهای حسابداری است؟,اکثر تغییرات در براوردهای حسابداری به صورت گذشته نگر به حساب می ایند.,هر زمان که تعیین اینکه ایا تغییر در براورد یا تغییر در اصل حسابداری رخ داده است، غیرممکن است، تغییر باید به عنوان یک تغییر در اصل در نظر گرفته شود.,هر زمان که تعیین اینکه ایا تغییر در براورد حسابداری یا تغییر در اصل حسابداری رخ داده است غیرممکن است، تغییر باید به عنوان تغییر در براورد در نظر گرفته شود.,تمایز بین تغییر در براورد حسابداری و تغییر در اصل حسابداری اسان تر از تمایز بین تغییر در براورد حسابداری و اصلاح خطا است.,C
