Question,A,B,C,D,Answer
"Aquesta pregunta fa referència a la informació següent.
En primer lloc hem de remarcar que el cosmos té forma esfèrica, en part perquè aquesta forma en ser un tot perfecte que no requereix articulacions, és la més completa de totes, en part perquè fa la forma més àmplia, la més adequada per contenir-ho i conservar-ho tot; o de nou perquè totes les parts constitutives de l'univers, és a dir, el sol, la lluna i els planetes apareixen d'aquesta forma; o perquè tot s'esforça per assolir aquesta forma, com apareix en el cas de les gotes d'aigua i altres cossos fluids si intenten definir-se. Per tant, ningú dubtarà que aquesta forma pertany als cossos celestes. ...
Que la terra també és esfèrica és, per tant, inqüestionable, perquè pressiona per tots els costats sobre el seu centre. Tot i que per raó de les elevacions de les muntanyes i les depressions de les valls no es pot entendre un cercle perfecte, això no afecta la naturalesa esfèrica general de la terra. ...
Com ja s'ha demostrat que la Terra té forma d'esfera, hem de plantejar-nos si un moviment coincideix també amb aquesta forma, i quin lloc ocupa la Terra a l'univers. ... La gran majoria d'autors, per descomptat, estan d'acord que la Terra es troba quieta al centre de l'univers, i consideren inconcebible i ridícul suposar el contrari. Però si es sospesa acuradament l'assumpte, es veurà que la qüestió encara no està resolta i, per tant, de cap manera s'ha de considerar a la lleugera. Tot canvi de lloc que s'observa es deu, és a dir, a un moviment de l'objecte observat o de l'observador, o a moviments d'ambdós. ... Ara és des de la terra que s'observa la revolució del cel i es produeix per als nostres ulls. Per tant, si la terra no pateix cap moviment, aquest moviment ha de tenir lloc en tot el que està fora de la terra, però en la direcció contrària a si tot a la terra es mogués, i d'aquest tipus és la revolució quotidiana. Per tant, això sembla afectar tot l'univers, és a dir, tot el que està fora de la terra amb l'única excepció de la terra mateixa. No obstant això, si s'ha d'admetre que aquest moviment no era peculiar del cel, sinó que la terra girava d'oest a est, i si això es considerava acuradament pel que fa a l'aparent sortida i posta del sol, la lluna i les estrelles, es descobriria que aquesta era la situació real.
Nicolau Copèrnic, Les revolucions dels cossos celestials, 1543
El passatge es pot utilitzar com a prova que Copèrnic es diferenciava dels filòsofs naturals aristotèlics tradicionals del seu temps perquè suggeria que",El cosmos és esfèric,la Terra és esfèrica,El cosmos és geostàtic,la Terra no és estacionària,D
"Determineu la concentració d'H+(aq) en solució de fenol 1,0 M, C6H5OH. (El Ka per al fenol és 1 × 10^-10.)",1 × 10^-10 M,1 × 10^-9 M,1 × 10^-3 M,1 × 10^-5 M,D
Quin dels següents factors es consideraria un factor d'atracció per Riva a l'hora de considerar un trasllat de l'Índia als Estats Units?,Pobresa abjecta,Millor ocupació i salaris més alts,El sistema de castes de l'Índia,Violència al seu barri,B
"En comparació amb els partits polítics de països com Anglaterra i Israel, que tenen sistemes multipartidistes, els partits polítics nord-americans són",menys interessat a influir en el resultat de les eleccions,menys clarament identificat amb ideologies polítiques consistents,menys eficaç per recaptar diners dels partidaris polítics,més capaç de reflectir els objectius de tota la seva circumscripció,B
"Un nombre, arrodonit al miler més proper, és de 47.000. Quin número podria ser el número que es va arrodonir?","46,295","46,504","47,520","47,924",B
"Un tanc té forma de prisma triangular. Si la base triangular té una superfície de 116 peus quadrats i el dipòsit té 30 peus d'alçada, quanta aigua contindria el dipòsit quan estigui ple?",1725 peus^3,1740 peus^3,3480 peus ^3,6960 peus^3,C
"La tensió induïda en un inductor es representa com,",producte de la seva inductància i corrent a través d'ella.,relació entre la seva inductància i el corrent a través d'ella.,relació del corrent a través d'ell amb la seva inductància.,producte de la seva inductància i velocitat de canvi de corrent a través d'ella.,D
Quines de les següents característiques són generalment consistents amb la violació de cites?,Ús excessiu de la força,premeditat,Motivació sexual,implica l'ús d'una arma,C
Trobeu la longitud de la corba y = ln x entre els punts on y = 1/2 i y = 1.,0.53,0.86,1.18,1.36,C
Find $-\dfrac{1}{-3}\cdot\cfrac{1}{~\frac{1}{-3}~}.$,1,-1,0,2,B
Quina perspectiva psicològica va ser més popular al tombant del segle XX a Europa occidental?,Neurociència,evolutiu,Conductista,Psicoanalítica,D
És probable que la indefensió apresa estigui directament relacionada amb,l'efecte Barnum.,Biaix egoista.,un locus extern de control.,Consideració positiva incondicional.,C
La investigació de Garcia i Koelling sobre les aversions apreses va establir que quins dels següents parells UCS i CS són els més poderosos i apresos més ràpidament?,Realitzar una tasca i rebre una recompensa alimentària,nàusees i menjar o beguda,Moviment i xoc,Càstigs i recompenses,B
"Part de l'aigua de Mart està congelada al sòl i als casquets polars i una altra es va perdre a causa de l'extracció del vent solar, però es creu que gran part de l'aigua original es va perdre a través d'un altre mecanisme. Què ha passat amb aquesta aigua ""perduda""?",Va ser despullat pel camp magnètic quan va disminuir ràpidament de força,Es va trencar en hidrogen i oxigen per llum ultraviolada i l'hidrogen es va perdre per fuita tèrmica,era consumida per una civilització de marcians assedegats,Es va vaporitzar durant un període d'intens vulcanisme i es va perdre a l'espai a través de la fuita tèrmica,B
"Viatjant a una velocitat inicial d'1,5 × 10^6 m/s, un protó entra en una regió de camp magnètic constant de magnitud 1,5 T. Si el vector velocitat inicial del protó fa un angle de 30° amb el camp magnètic, calculeu la velocitat del protó 4 s després d'entrar al camp magnètic.","5,0 × 10^6 m/s","7,5 × 10^6 m/s","1,5 × 10^6 m/s","3,0 × 10^6 m/s",C
"L'energia alliberada de la descomposició dels fosfats d'alta energia, ATP i fosfocreatina, pot mantenir l'exercici d'esforç màxim durant aproximadament :",1-2 segons.,5-10 segons.,30-40 segons.,50-60 segons.,B
"En un circuit en sèrie, si el corrent d'una làmpada és de 2 A, el corrent de la làmpada del costat és","meitat, 1 A",02:00,Depèn de quina làmpada estigui més a prop de la bateria,No hi ha prou informació per dir,B
Quina de les opcions següents té més probabilitats de produir un creixement econòmic més fort al llarg del temps?,Consum més ràpid de recursos naturals.,Majors taxes d'analfabetisme adult.,Una caiguda de l'estoc de béns d'equipament.,Deduccions fiscals per a inversions.,D
"L'economia està en una profunda recessió. En aquest context econòmic, quina de les afirmacions següents sobre política monetària és encertada?",La política expansiva no faria més que empitjorar la recessió.,La política expansiva augmenta molt la demanda agregada si la inversió és sensible a canvis en el tipus d'interès.,La política contractiva és l'estímul adequat per a la inversió i per al consum.,"Si la demanda de diners és perfectament elàstica, la política monetària expansiva pot ser força efectiva.",B
"Les empreses es dediquen a la comptabilitat social a causa de les demandes de _________, per tal d'identificar ________, millorar ___________ i fomentar _________ i ___________","Grups d'interès, Riscos, Gestió de grups d'interès, Rendició de comptes, Transparència","Grups d'interès, Rendició de comptes, Transparència, Riscos, Gestió de grups d'interès","Parts interessades, Rendició de comptes, Riscos, Parts interessades, Gestió de grups d'interès","Grups d'interès, gestió de grups d'interès, transparència, riscos, rendició de comptes",A
És més probable que un impost imposat a un proveïdor es repercuteixi al consumidor en forma d'augment de preus si,L'elasticitat preu de la demanda és molt elàstica.,L'elasticitat preu de la demanda és molt inelàstica.,L'elasticitat preu de la demanda és elàstica unitària.,L'elasticitat salarial de la demanda és molt elàstica.,B
Enunciat 1 | En un grup (ab)^{-2} = b^{-2}a^{-2}. Enunciat 2 | En un grup (ab)^n = a^nb^n.,"Cert, cert","Fals, Fals","Cert, Fals","Fals, Cert",B
Quin és el terme fins a quin punt la competència en un país està influenciada per la competència en altres països?,Comerç internacional,Economia global,Competència global,Globalització,D
"Un programador va escriure el programa a continuació. El programa utilitza una llista de números anomenada numList. El programa està pensat per mostrar la suma dels números de la llista.
 suma ← numList [1]
 PER A CADA VALOR A NUMList
 Suma ← suma + valor
 MOSTRAR SUMA
 Per tal de provar el programa, el programador inicialitza numList a [0 , 1 , 4 , 5]. El programa mostra 10, i el programador conclou que el programa funciona com es pretén. Quina de les següents coses és certa?",La conclusió és correcta; El programa funciona com es pretén.,"La conclusió és incorrecta; El programa no mostra el valor correcte per al cas de prova [0, 1, 4, 5].","La conclusió és incorrecta; L'ús del cas de prova [0, 1, 4, 5] no és suficient per concloure que el programa és correcte.","La conclusió és incorrecta; L'ús del cas de prova [0, 1, 4, 5] només confirma que el programa funciona per a llistes en ordre creixent.",C
Per què Parfit s'oposa a la igualtat?,Argumenta que una societat desigual és inevitable.,"Afirma que donant prioritat a les necessitats dels pobres, podem augmentar la igualtat.",Afirma que cadascú som responsables de la nostra pobresa.,Rebutja del tot la idea d'igualtat.,B
"Aquesta pregunta fa referència a la informació següent.
""De fet, com que tant les fàtues de distingits [erudits] que basen la seva opinió en la raó i la tradició per igual com en el consens de la comunitat sunnita estan d'acord que l'antiga obligació d'extirpació, extermini i expulsió de la innovació maligna ha de ser l'objectiu de la nostra aspiració exaltada, perquè ""el zel religiós és una victòria de la fe de Déu benèfic""; després, d'acord amb les paraules del Profeta (Pau sobre ell!) ""Qui introdueixi la innovació maligna en el nostre ordre ha de ser expulsat"" i ""Qui faci contra el nostre ordre ha de ser expulsat"", l'acció s'ha tornat necessària i exigent...""
Carta del sultà otomà Selim I al xa safàvida Ismail I, 1514
Els safàvides van provocar la ira dels imperis islàmics com l'otomà i el mogol, principalment perquè els safàvides",eren un imperi expansionista situat geogràficament entre altres dos expansionistes,va rebutjar els principis centrals de l'islam,va esclavitzar els cristians i els va convertir en combatents safàvides,Ismaïl es va proclamar califa,A
"Aquesta pregunta fa referència a la informació següent.
Camino al costat de la columna, pregunto què passa.
Un soldat diu simplement: ""Cada dia criden més.
""Alguns de nosaltres vam ser enviats al nord al riu Groc als quinze anys,
I ara, a les quaranta, ens dirigim a les guarnicions de l'oest.
En la nostra primera excursió, el cap del poble ens va haver de lligar les bandannes.
Quan vam tornar, els cabells eren blancs, però encara hi havia més malestar.
Les guarnicions frontereres corren amb sang, suficient per omplir un oceà,
Però les ambicions territorials de l'Emperador Marcial encara no han crescut.
Als cent districtes a l'est de les muntanyes, al llarg de la terra de Han,
Hi deu haver deu deu ser deu mil pobles que ara s'esbargeixen infestats.
Fins i tot si les dones són prou fortes per manejar una aixada i llaurar,
Els cultius creixen de totes maneres, els camps són tot un desastre.
És el més difícil per als homes Shanxi, amb la seva reputació com a lluitadors:
Estan arrodonits com gossos o gallines, tots els mascles impressionats.
""Però senyor, encara que és bo de vostè preguntar,
Queixar-se no forma part de la tasca del soldat.
Només ens pot tremolar el cap. Agafeu aquest hivern:
Les tropes de Shanxi mai van ser enviades a casa.
Els oficials del districte exigeixen l'impost sobre la terra,
Però, d'on sortirà? D'on no n'hi ha, no se'n pot traure!
Sincerament, crec que és mala sort tenir un fill ara,
És millor tenir una filla: almenys es pot casar
I viure amb els veïns del costat.
Però un fill acabarà estirat en alguna praderia llunyana"".
Du Fu, ""Balada dels carros de l'exèrcit"", ca. 750 C.E.
El poema evidencia quin dels següents aspectes respecte a les relacions de gènere en la societat Tang?",Les relacions confucianes entre marit i muller eren encara fortes en la societat Tang.,Els rescriptes imperials emfatitzaven el naixement de fills capaços sobre filles per complir les quotes de reclutament.,El treball agrícola podia ser compartit tant per dones com per homes.,Les relacions tradicionals xineses de gènere es van invertir durant el regnat de l'emperadriu Wu Zetian.,C
"En el pla xy, la gràfica de x^(log y) = y^log x és",El primer quadrant obert,una corba tancada,Un raig al primer quadrant obert,un sol punt,A
Quins dels següents països van emetre més CO2 per càpita el 2017?,El Japó,Canadà,Rússia,L'Iran,B
Què és un atac de repetició?,Quan l'atacant respon a un missatge que li ha enviat el sistema,"Un atac que es repeteix contínuament, sondejant una debilitat","Un atac que utilitza els propis missatges del sistema i, per tant, no es pot defensar",L'atacant reenvia un missatge capturat i el lloc accepta el seu i respon a favor de l'atacant,D
El fet que la freqüència d'absorció infraroja del clorur de deuteri (DCl) es desplaci de la del clorur d'hidrogen (HCl) es deu a les diferències en la seva,Distribució d'electrons,Moment dipolar,constant de força,Massa reduïda,D
"L'eficiència quàntica d'un detector de fotons és 0,1. Si s'envien 100 fotons al detector, un darrere l'altre, el detector detectarà fotons","una mitjana de 10 vegades, amb una desviació RMS d'aproximadament 4","una mitjana de 10 vegades, amb una desviació RMS d'aproximadament 3","una mitjana de 10 vegades, amb una desviació RMS d'aproximadament 1","una mitjana de 10 vegades, amb una desviació RMS d'aproximadament 0,1",B
Quin dels següents conjunts de cadenes de bits NO es pot descriure amb una expressió regular?,Totes les cadenes de bits el nombre de zeros de les quals és múltiple de cinc,Totes les cadenes de bits que comencen amb un zero i acaben amb un,Totes les cadenes de bits amb un nombre parell de zeros,Totes les cadenes de bits amb més d'uns que zeros,D
Les adaptacions de les plantes per minimitzar la pèrdua d'aigua en ambients amb altes temperatures inclouen quina de les següents?,Nombrosos estomes,Cutícules fines,Espines en lloc de fulles,Grans relacions superfície-volum,C
Les mutacions són errors en l'ADN que:,sempre són perjudicials.,només es produeixen en presència de cancerígens.,Augmentar el creixement tumoral.,ocorren espontàniament a un ritme baix.,D
Quina de les següents coses és certa per a l'hipotiroïdisme?,Pèrdua de pes,Mixoedema pretibial,Un nivell de TSH elevat,Aversió als llocs càlids,C
"Els valors de taxació de les cases d'una ciutat tenen una mitjana de 125,000 dòlars amb una desviació estàndard de 23,000 dòlars. A causa d'un nou contracte de professors, el districte escolar necessita un 10% addicional en fons en comparació amb l'any anterior. Per recaptar aquests diners addicionals, la ciutat ordena a l'oficina d'avaluació que augmenti tots els valors de la casa taxada en 5.000 dòlars. Quina serà la nova desviació estàndard dels valors de taxació dels habitatges a la ciutat?","$ 23,000 ","$ 25,300 ","$ 28,000 ","$ 30,300 ",A
" En la seva discussió sobre la discriminació en la guerra, Valls suggereix que",No hi ha diferència entre combatents i no combatents.,La diferència entre combatents i no combatents és una qüestió de grau.,La diferència entre combatents i no combatents és categòrica i clara.,"El ""terrorisme"" s'ha de definir com a violència indiscriminada.",B
" Segons Nussbaum, tractar algú com un objecte és",suficient per a l'objectivació sexual.,necessari per a la cosificació sexual.,no és necessari per a la cosificació sexual.,tot això.,C
"Per a quin d'aquests dos escenaris el personatge principal (que utilitza I/me/my) fa alguna cosa clarament moralment incorrecta, segons els estàndards morals ordinaris als EUA a partir del 2020? Escenari 1 | Mentre els meus pares dormien, vaig sortir a córrer. Escenari 2 | Vaig abocar detergent a la rentadora plena de roba del meu company de pis.","Malament, incorrecte","Malament, No està malament","No està malament, Malament","No està malament, no està malament",D
"Per a quin d'aquests dos escenaris el personatge principal (que utilitza I/me/my) fa alguna cosa clarament moralment incorrecta, segons els estàndards morals ordinaris als EUA a partir del 2020? Escenari 1 | De vegades intento dir la veritat, tret que em posi en problemes. Escenari 2 | Vaig besar la meva xicota a l'espectacle de màgia.","Malament, incorrecte","Malament, No està malament","No està malament, Malament","No està malament, no està malament",B
"Per a quin d'aquests dos escenaris el personatge principal (que utilitza I/me/my) fa alguna cosa clarament moralment incorrecta, segons els estàndards morals ordinaris als EUA a partir del 2020? Escenari 1 | Vaig córrer per sobre de la catifa fresca amb una tallagespa. Escenari 2 | Vaig orinar a la mà per poder provar-ne la infecció.","Malament, incorrecte","Malament, No està malament","No està malament, Malament","No està malament, no està malament",A
"Per a quin d'aquests dos escenaris el personatge principal (que utilitza I/me/my) fa alguna cosa clarament moralment incorrecta, segons els estàndards morals ordinaris als EUA a partir del 2020? Escenari 1 | Vaig veure el famós Elton John fora d'una sala de concerts i li vaig fer una foto sense preguntar-li. Escenari 2 | Vaig denunciar un altre guàrdia que s'està colant estupefaents en una presó i els ven als presos.","Malament, incorrecte","Malament, No està malament","No està malament, Malament","No està malament, no està malament",D
"Per a quin d'aquests dos escenaris el personatge principal (que utilitza I/me/my) fa alguna cosa clarament moralment incorrecta, segons els estàndards morals ordinaris als EUA a partir del 2020? Escenari 1 | Vaig colpejar en els meus descansos per perdre la pilota quan entrava a la carretera. Escenari 2 | Vaig ensenyar als meus fills a tocar el xilòfon.","Malament, incorrecte","Malament, No està malament","No està malament, Malament","No està malament, no està malament",D
"Per a quin d'aquests dos escenaris el personatge principal (que utilitza I/me/my) fa alguna cosa clarament moralment incorrecta, segons els estàndards morals ordinaris als EUA a partir del 2020? Escenari 1 | Quan es va trencar el congelador del meu restaurant, vaig servir la carn calenta tot i que sabia que era molt insegura. Escenari 2 | Vaig decidir iniciar un incendi al bosc.","Malament, incorrecte","Malament, No està malament","No està malament, Malament","No està malament, no està malament",A
"Major consum de llet
",S'ha informat que s'associa amb una major incidència de fractura i una major mortalitat en alguns estudis,Durant la pubertat sembla estar associat amb una major densitat mineral òssia en la vida posterior,S'associa consistentment amb una menor taxa de fractures,En els països amb major taxa de fractura suggereix que el consum de llet és beneficiós per a l'esquelet.,A
"Quina de les següents afirmacions sobre el metabolisme de la glucosa és correcta?
",El glucagó augmenta la taxa de glucòlisi,La glicòlisi requereix NADP+,"En la glucòlisi, la glucosa es divideix en dos productes de tres carbonis",El producte final de la glicòlisi en els glòbuls vermells és el piruvat,C
Nagel afirma que el problema de la sort moral està estretament relacionat amb el problema de:,l'existència de Déu.,llibertat de la voluntat.,egoisme psicològic.,universals.,B
"Segons Singer, el compliment del seu principi requereix:","Canvis modestos en els nostres hàbits personals, però no en el conjunt de la nostra societat.","canvis modestos en els nostres hàbits personals, així com en la societat.","canvis dràstics en els nostres hàbits personals, però no en la nostra societat.",canvis dràstics tant en els nostres hàbits personals com en la nostra societat.,D
Quina de les següents és l'última ocupada per éssers humans?,Nova Guinea,Austràlia,Nova Zelanda,Timor,C
Civilització de Núbia:,precedí i esperonà l'auge de la cultura egípcia.,va ser el resultat de la colonització mesopotàmica al sud.,"desenvolupat en resposta, però no a imitació, de la cultura egípcia.",no va tenir contactes amb cultures veïnes.,C
Una entitat governamental està obligada a incloure un estat de fluxos d'efectiu en quin dels estats financers següents?,Estats financers de fons governamentals.,Estats financers d'àmbit públic.,Estats financers de fons propis.,Estats financers de fons fiduciaris.,C
Quina de les afirmacions següents és correcta pel que fa als canvis en les estimacions comptables?,La majoria dels canvis en les estimacions comptables es comptabilitzen retrospectivament.,"Quan sigui impossible determinar si s'ha produït un canvi en una estimació o un canvi en el principi comptable, el canvi s'ha de considerar un canvi de principi.","Quan no sigui impossible determinar si s'ha produït un canvi en l'estimació comptable o un canvi en el principi comptable, el canvi s'ha de considerar un canvi d'estimació.",És més fàcil diferenciar entre un canvi en l'estimació comptable i un canvi en el principi comptable que diferenciar entre un canvi en l'estimació comptable i una correcció d'un error.,C
"La conducció negligent d'un motorista va ferir greument un altre conductor. El motorista va ser citat per circular pel carril equivocat i va pagar una multa. El motorista tenia un límit de pòlissa de només 15,000 dòlars per responsabilitat civil a la seva pòlissa d'assegurança. Després de lliurar a l'asseguradora del motorista un informe mèdic complet, totes les factures mèdiques, històries clíniques i altres proves necessàries de danys, el reclamant lesionat va exigir els límits de la pòlissa. El reclamant va avisar que es presentaria una reclamació de mala fe si no es pagaven immediatament els límits de la pòlissa. La companyia d'assegurances es va negar a pagar sense explicació. Un jurat va atorgar al reclamant ferit 200.000 dòlars. El perjudicat va obtenir una cessió signada del motorista negligent donant al reclamant els drets que el motorista hagués pogut tenir contra la seva asseguradora. És probable que el tribunal obligui la companyia d'assegurances a pagar l'import íntegre del veredicte del jurat al perjudicat per aquests fets?",El límit de la pòlissa és de 15.000 dòlars i això és tot el que pot cobrar la persona perjudicada: no hi ha cap acció per mala fe en un contracte d'assegurança.,La companyia asseguradora va incomplir el pacte implícit de bona fe i tracte just implícit en tot contracte d'assegurança i ha de pagar l'import íntegre de la sentència.,"La mala fe és personal de l'assegurat i de la seva asseguradora l'encàrrec no era vàlid, i el perjudicat no té cap pretensió d'obligar l'asseguradora a pagar.",El perjudicat ha de fer complir tota la seva sentència contra el motorista i mai podrà perseguir a l'asseguradora per aquesta quantitat.,C
"Una corporació d'habitatges posseïa una extensió de terreny. La corporació d'habitatge va preparar un pla de desenvolupament per dividir el sòl en 100 solars i crear una comunitat residencial al tracte. La Declaració dels Pactes va crear la comunitat de propietaris, una entitat administrativa que administraria i faria complir les normes i restriccions recitades entre els pactes. Una de les restriccions establertes a la Declaració dels Pactes diu: ""Mai no s'aixecarà, permetrà o mantindrà en cap moment sobre cap part de la propietat cap estructura dissenyada o utilitzada com a saló o lloc per a la venda o fabricació de licors de malta, vinosos o espirituosos"". La declaració de pactes va quedar degudament registrada i es va incloure en l'escriptura que va prendre un professor quan va adquirir el lot 62 de la promoció. El professor va deixar constància immediata de la seva obra. El professor va arrendar la seva casa a un bibliotecari per un període d'un any. L'arrendament incloïa les mateixes restriccions que les de la declaració de pactes i de l'escriptura del professor. La bibliotecària va començar immediatament a vendre licor al local durant les festes setmanals ""fora d'horari"". La comunitat de propietaris demanda la bibliotecària en una acció per danys i perjudicis. Quin dels següents és el millor argument per al bibliotecari?",La regla del cas de Spencer impedeix que el bibliotecari sigui responsable.,El bibliotecari no té contracte amb la comunitat de propietaris.,El bibliotecari no està en la intimitat del professor.,Altres lots als voltants s'utilitzen amb finalitats comercials.,B
"Per tal de fomentar la matrícula universitària, un estat proporciona una exempció fiscal de 200 dòlars per als impostos estatals per a aquells que són estudiants a temps complet a les universitats de l'estat. A les estudiants que assisteixen a mitja jornada encara se'ls permet una exempció d'impostos de 100 dòlars, mentre que als estudiants homes que assisteixen a mitja jornada ja no se'ls permet cap exempció fiscal. Quina de les següents resumeix amb més precisió la regla correcta del dret constitucional pel que fa a l'exempció tributària estatal per als estudiants que es matriculen a mitja jornada?",L'exempció fiscal quedaria invalidada com a denegació del degut procés.,L'exempció fiscal quedaria invalidada com a violativa de la clàusula d'igualtat de protecció.,La mesura tributària es mantindria dins de l'àmbit del degut procés substantiu.,La mesura tributària es mantindria com a competència d'un municipi gravar de manera desigual diferents classes de persones.,B
"Aquesta jurisdicció té en vigor el següent estatut penal:""Una persona no és responsable de conductes delictives si en el moment d'aquesta conducta, com a conseqüència de malaltia o defecte mental, manca de capacitat substancial per apreciar la il·licitud de la seva conducta, o per ajustar la seva conducta als requisits de la llei."" Una tarda, un acusat estava fent de cangur al seu nebot de cinc anys. Mentre jugaven a capturar fora, l'acusat va llançar la pilota per sobre del cap del seu nebot i aquesta va rodar al carrer. Instintivament, el nebot va córrer darrere de la pilota, però va ensopegar amb la cuneta i va caure al carrer. Quan va ensopegar, el nebot es va torçar greument el turmell i no es va poder aixecar. Instants després, un camió d'escombraries de grans dimensions s'estava fent enrere i va atropellar el nebot, matant-lo. Tot i que l'acusat va veure la situació del seu nebot, no va fer cap esforç per rescatar-lo. Posteriorment, l'acusat va ser acusat d'homicidi involuntari. Al judici, l'acusat va declarar que es va quedar tan impactat quan va veure caure el seu nebot a prop del camió d'escombraries que es va congelar i no es va poder moure fins que ja era massa tard. Després del testimoni de l'acusat, un testimoni pericial va declarar per a la defensa que les reaccions del tipus descrites per l'acusat no són inusuals quan es produeix un fet realment impactant. Si el jurat creu el testimoni de l'acusat i el seu testimoni pericial, la millor defensa de l'acusat és quina de les següents?",L'acusat patia una bogeria temporal.,L'acusat no tenia l'estat mental requerit per a la comissió del delicte.,La falta d'actuació de l'acusat no va ser voluntària.,La responsabilitat penal de l'acusat va ser substituïda per la del camioner.,C
