Question,A,B,C,D,Answer
A autocorrelação residual negativa é indicada por qual das seguintes opções?,Um padrão cíclico nos resíduos,Um padrão alternado nos resíduos,Uma aleatoriedade completa nos resíduos,Resíduos próximos de zero,B
Identifique o antecedente da seguinte proposição condicional: As Bees só vencem seu primeiro jogo se os Aardvarks ou os Chipmunks não vencerem seus primeiros jogos.,Os Aardvarks não vencem o primeiro jogo.,As Abelhas vencem seu primeiro jogo.,Os Chipmunks não vencem seu primeiro jogo.,Ou os Aardvarks ou os Chipmunks não vencem seus primeiros jogos.,B
Os alunos estão conduzindo um exercício de separação de pigmentos vegetais que exige que eles usem uma câmara de cromatografia fechada com uma pequena quantidade de acetona no fundo da câmara. Os avisos de segurança para a acetona incluem a afirmação de que ela é irritante para os olhos e a pele e tem vapores inflamáveis. Quais cuidados de segurança os alunos devem tomar durante a realização do exercício?,Colocar luvas retardadoras de fogo para levar a câmara a um exaustor se a acetona pegar fogo,Colocação da câmara num armário fechado e escurecido durante a separação dos pigmentos,Usar luvas de couro e cobrir o nariz e a boca com uma máscara de partículas,Usar óculos e luvas do tipo nitrilo e manter todos os recipientes de acetona fechados,D
Qual delas torna a determinação do parentesco evolutivo de diferentes espécies com base na sequência de aminoácidos de proteínas homólogas geralmente menos precisa do que determinações de parentesco baseadas nas sequências de nucleotídeos de genes homólogos?,Mutações silenciosas,Duplicações gênicas,Eventos de translocação que alteram sequências gênicas,Travessia,A
O homicídio ilícito cometido pelo Ministro do país X no exterior é um ato jure imperii ou jure gestionis?,Tal conduta é ato público (jure imperii),Tal conduta nunca atrai imunidade,Tal conduta é um ato privado (jure gestionis),"Tal conduta é um ato público, mas está blindada pela imunidade",C
"Esta pergunta refere-se às seguintes informações.
Em primeiro lugar, devemos observar que o cosmos é esférico em forma, em parte porque esta forma sendo um todo perfeito que não requer articulações, é a mais completa de todas, em parte porque faz a forma mais ampla, que é mais adequada para conter e preservar tudo; ou ainda porque todas as partes constituintes do universo, isto é, o sol, a lua e os planetas aparecem dessa forma; ou porque tudo se esforça para atingir essa forma, como aparece no caso de gotas de água e outros corpos fluidos se tentarem se definir. Portanto, ninguém duvidará de que essa forma pertence aos corpos celestes. ...
Que a Terra também é esférica é, portanto, inquestionável, porque ela pressiona de todos os lados sobre seu centro. Embora por causa das elevações das montanhas e das depressões dos vales um círculo perfeito não possa ser compreendido, isso não afeta a natureza esférica geral da terra. ...
Como já foi mostrado que a Terra tem a forma de uma esfera, devemos considerar se um movimento também coincide com essa forma, e que lugar a Terra ocupa no universo. ... A grande maioria dos autores, é claro, concorda que a Terra está parada no centro do universo, e considera inconcebível e ridículo supor o contrário. Mas se a questão for cuidadosamente ponderada, ver-se-á que a questão ainda não está resolvida e, portanto, de modo algum deve ser encarada de ânimo leve. Toda mudança de lugar que se observa deve-se, ou seja, a um movimento do objeto observado ou do observador, ou a movimentos de ambos. ... Ora, é da terra que se observa a revolução dos céus e se produz aos nossos olhos. Portanto, se a terra não sofre nenhum movimento, esse movimento deve ocorrer em tudo fora da terra, mas na direção oposta do que se tudo na terra se movesse, e desse tipo é a revolução diária. Então, isso parece afetar todo o universo, ou seja, tudo fora da Terra, com a única exceção da própria Terra. Se, no entanto, se admitisse que esse movimento não era peculiar aos céus, mas que a terra girava de oeste para leste, e se isso fosse cuidadosamente considerado em relação ao aparente nascer e pôr-se do sol, da lua e das estrelas, descobrir-se-ia que essa era a situação real.""
Nicolau Copérnico, As Revoluções dos Corpos Celestiais, 1543
A passagem pode ser usada como evidência de que Copérnico diferia dos filósofos naturais tradicionais e aristotélicos de sua época porque ele sugeriu que",O cosmos é esférico,a Terra é esférica,O cosmos é geostático,a Terra não está estacionária,D
"Determinar a concentração de H+(aq) em solução de fenol 1,0 M, C6H5OH. (O Ka para fenol é 1 × 10^-10.)",1 × 10^-10 M,1 × 10^-9 milh,1 × 10^-3 milh,1 × 10^-5 milh,D
"Qual dos seguintes fatores seria considerado um fator de ""puxada"" para Riva ao considerar uma mudança da Índia para os Estados Unidos?",Pobreza abjeta,Melhor emprego e salários mais altos,O sistema de castas da Índia,Violência em seu bairro,B
"Em comparação com partidos políticos em países como Inglaterra e Israel, ambos com sistemas multipartidários, os partidos políticos americanos são",menos interessados em influenciar o resultado das eleições,menos claramente identificados com ideologias políticas consistentes,menos eficaz na angariação de dinheiro junto de apoiantes políticos,mais capazes de refletir os objetivos de todo o seu eleitorado,B
"Um número, arredondado para o milhar mais próximo, é 47.000. Qual número poderia ser o número que foi arredondado?","46,295","46,504","47,520","47,924",B
"Um tanque tem a forma de um prisma triangular. Se a base triangular tem uma área de 116 metros quadrados, e o tanque tem 30 metros de altura, quanta água o tanque conteria quando estiver cheio?",1725 ft^3,1740 ft^3,3480 pés^3,6960 ft^3,C
"A tensão induzida em um indutor é representada como,",produto de sua indutância e corrente através dele.,relação entre sua indutância e corrente através dela.,relação entre a corrente que a atravessa e a sua indutância.,produto de sua indutância e taxa de mudança de corrente através dele.,D
Quais das seguintes características são geralmente consistentes com estupro de namoro?,uso de força excessiva,premeditado,sexualmente motivado,envolve o uso de uma arma,C
Encontre o comprimento da curva y = ln x entre os pontos onde y = 1/2 e y = 1.,0.53,0.86,1.18,1.36,C
Encontre $-\dfrac{1}{-3}\cdot\cfrac{1}{~\frac{1}{-3}~}.$,1,-1,0,2,B
Qual perspectiva psicológica era mais popular na virada do século XX na Europa Ocidental?,neurociência,evolutivo,Behaviorista,psicanalítico,D
O desamparo aprendido provavelmente está diretamente relacionado a,o efeito Barnum.,viés interesseiro.,um locus de controle externo.,consideração positiva incondicional.,C
A pesquisa de Garcia e Koelling sobre aversões aprendidas estabeleceu que qual dos seguintes pares UCS e CS são os mais poderosos e aprendidos mais rapidamente?,realizar uma tarefa e receber uma recompensa alimentar,náuseas e alimentos ou bebidas,movimento e choque,punições e recompensas,B
"Parte da água de Marte está congelada no solo e nas calotas polares e parte foi perdida devido ao vento solar, mas acredita-se que grande parte da água original tenha sido perdida por outro mecanismo. O que aconteceu com essa água ""perdida""?",foi arrancado pelo campo magnético quando diminuiu rapidamente em força,Ele foi quebrado em hidrogênio e oxigênio por luz ultravioleta e o hidrogênio foi perdido por escape térmico,foi consumida por uma civilização de marcianos sedentos,Foi vaporizado durante um período de intenso vulcanismo e foi perdido para o espaço através do escape térmico,B
"Viajando a uma velocidade inicial de 1,5 × 10^6 m/s, um próton entra em uma região de campo magnético constante de magnitude 1,5 T. Se o vetor de velocidade inicial do próton fizer um ângulo de 30° com o campo magnético, calcule a velocidade do próton 4 s depois de entrar no campo magnético.","5,0 × 10^6 m/s","7,5 × 10^6 m/s","1,5 × 10^6 m/s","3,0 × 10^6 m/s",C
"A energia liberada pela quebra dos fosfatos de alta energia, ATP e fosfocreatina, pode sustentar o exercício de esforço máximo por cerca de:",1-2 segundos.,5-10 segundos.,30-40 segundos.,50-60 segundos.,B
"Em um circuito em série, se a corrente em uma lâmpada é 2 A, a corrente na lâmpada ao lado é","metade, 1 A",02:00,Depende de qual lâmpada está mais próxima da bateria,Não há informação suficiente para dizer,B
Qual dos seguintes tem maior probabilidade de produzir um crescimento econômico mais forte ao longo do tempo?,Consumo mais rápido de recursos naturais.,Maiores taxas de analfabetismo adulto.,Um estoque em queda de bens de capital.,Créditos tributários de investimento.,D
"A economia está em profunda recessão. Diante dessa situação econômica, qual das afirmações a seguir sobre política monetária é correta?",Uma política expansionista só agravaria a recessão.,A política expansionista aumenta muito a demanda agregada se o investimento for sensível às mudanças na taxa de juros.,A política contracionista é o estímulo adequado ao investimento e ao consumo.,"Se a demanda por moeda for perfeitamente elástica, a política monetária expansionista pode ser bastante eficaz.",B
"As empresas se engajam na contabilidade social devido às demandas dos _________, a fim de identificar ________, melhorar ___________ e incentivar _________ e ___________","Stakeholders, Riscos, Gestão de stakeholders, Prestação de contas, Transparência","Stakeholders, Prestação de Contas, Transparência, Riscos, Gestão de Stakeholders","Partes Interessadas, Prestação de Contas, Riscos, Partes Interessadas, Gestão de Partes Interessadas","Stakeholders, Gestão de Stakeholders, Transparência, Riscos, Prestação de Contas",A
É mais provável que um imposto imposto a um fornecedor seja repercutido no consumidor sob a forma de aumento de preços se:,A elasticidade-preço da demanda é altamente elástica.,A elasticidade-preço da demanda é altamente inelástica.,A elasticidade-preço da demanda é elástica unitária.,A elasticidade salarial da demanda é altamente elástica.,B
Declaração 1 | Em um grupo (ab)^{-2} = b^{-2}a^{-2}. Declaração 2 | Em um grupo (ab)^n = a^nb^n.,"Verdade, Verdade","Falso, Falso","Verdadeiro, Falso","Falso, Verdadeiro",B
Qual é o termo para determinar até que ponto a concorrência num país é influenciada pela concorrência noutros países?,Comércio internacional,Economia global,Competição global,Globalização,D
"Um programador escreveu o programa abaixo. O programa usa uma lista de números chamada numList. O programa destina-se a exibir a soma dos números na lista.
 soma ← numList [1]
 PARA CADA valor EM numList
 soma ← soma + valor
 EXIBIR soma
 Para testar o programa, o programador inicializa numList para [0 , 1 , 4 , 5]. O programa exibe 10, e o programador conclui que o programa funciona como pretendido. Qual das seguintes afirmações é verdadeira?",A conclusão está correta; O programa funciona como pretendido.,"A conclusão está incorreta; O programa não exibe o valor correto para o caso de teste [0, 1, 4, 5].","A conclusão está incorreta; O uso do caso de teste [0, 1, 4, 5] não é suficiente para concluir que o programa está correto.","A conclusão está incorreta; O uso do caso de teste [0, 1, 4, 5] apenas confirma que o programa funciona para listas em ordem crescente.",C
Por que o Parfit se opõe à igualdade?,Ele argumenta que uma sociedade desigual é inevitável.,"Ele afirma que, dando prioridade às necessidades dos pobres, podemos aumentar a igualdade.",Ele afirma que cada um de nós é responsável pela nossa pobreza.,Ele rejeita completamente a ideia de igualdade.,B
"Esta pergunta refere-se às seguintes informações.
""De fato, tanto os fatwas de ilustres [estudiosos] que baseiam sua opinião na razão e na tradição quanto o consenso da comunidade sunita concordam que a antiga obrigação de extirpação, extermínio e expulsão da inovação maligna deve ser o objetivo de nossa exaltada aspiração, pois ""O zelo religioso é uma vitória para a Fé de Deus, o Beneficente""; depois, de acordo com as palavras do Profeta (Paz sobre ele!) ""Quem introduzir a inovação maligna em nossa ordem deve ser expulso"" e ""Quem fizer algo contra nossa ordem deve ser expulso"", a ação tornou-se necessária e exigente...""
Carta do sultão otomano Selim I ao xá safávida Ismail I, 1514
Os safávidas atraíram a ira de impérios islâmicos como o Império Otomano e o Império Mogol, principalmente porque os safávidas",eram um império expansionista geograficamente localizado entre dois outros expansionistas,rejeitou os princípios centrais do Islã,escravizou cristãos e os transformou em combatentes safávidas,Ismail proclamou-se califa,A
"Esta pergunta refere-se às seguintes informações.
Ando ao lado da coluna, pergunto o que está acontecendo.
Um soldado diz simplesmente: ""Eles ligam mais a cada dia.
""Alguns de nós fomos enviados para o norte para o rio Amarelo aos quinze anos,
E agora aos quarenta estamos indo para as guarnições no oeste.
Em nossa primeira turnê, o chefe da aldeia teve que amarrar nossas bandanas para nós.
Quando voltamos, nossos cabelos estavam brancos, mas ainda há mais agitação.
As guarnições fronteiriças correm com sangue, o suficiente para encher um oceano,
Mas as ambições territoriais do Imperador Marcial ainda não se concretizaram.
Nos cem distritos a leste das montanhas, em toda a terra de Han,
Deve haver dez mil aldeias que agora infestam.
Mesmo que as esposas sejam fortes o suficiente para manusear uma enxada e arado,
As lavouras crescem de todas as formas, os campos são todos uma bagunça.
É mais difícil para os homens Shanxi, com suas reputações como lutadores:
Eles são cercados como cães ou galinhas, todos os machos impressionados.
""Mas senhor, embora seja bom da sua parte perguntar,
Reclamar não faz parte da tarefa do soldado.
Só podemos abanar a cabeça. Tome este inverno:
As tropas de Shanxi nunca foram mandadas para casa.
Os Oficiais Distritais estão exigindo o imposto predial,
Mas de onde virá? Não dá para tirar leite de pedra!
Eu sinceramente acho que é azar ter um filho agora,
É melhor ter uma filha: pelo menos ela pode se casar
E morar com os vizinhos ao lado.
Mas um filho acabará deitado em alguma pradaria distante.""
Du Fu, ""Balada das Carretas do Exército"", cerca de 750 d.C.
O poema fornece evidências de qual dos seguintes com relação às relações de gênero na sociedade Tang?",As relações confucionistas entre marido e mulher ainda eram fortes na sociedade Tang.,Os rescripts imperiais enfatizavam o nascimento de filhos capazes sobre filhas para cumprir cotas de alistamento militar.,O trabalho agrícola poderia ser partilhado por mulheres e homens.,As relações tradicionais de gênero chinesas foram invertidas durante o reinado da imperatriz Wu Zetian.,C
"No plano xy, o gráfico de x^(log y) = y^log x é",o primeiro quadrante aberto,uma curva fechada,um raio no primeiro quadrante aberto,um único ponto,A
Qual dos seguintes países emitiu mais CO2 per capita em 2017?,Japão,Canadá,Rússia,Irã,B
O que é um ataque de replay?,Quando o invasor responde a uma mensagem enviada pelo sistema,"Um ataque que se repete continuamente, sondando uma fraqueza","Um ataque que usa as próprias mensagens do sistema e, portanto, não pode ser defendido","O invasor reenvia uma mensagem capturada, e o site a aceita e responde a favor do invasor",D
O fato de que a frequência de absorção no infravermelho do cloreto de deutério (DCl) é deslocada daquela do cloreto de hidrogênio (HCl) é devido às diferenças em seus,Distribuição de elétrons,momento dipolo,constante de força,massa reduzida,D
"A eficiência quântica de um detector de fótons é de 0,1. Se 100 fótons forem enviados para o detector, um após o outro, o detector detectará fótons","Uma média de 10 vezes, com um desvio RMS de cerca de 4","Uma média de 10 vezes, com um desvio RMS de cerca de 3","Uma média de 10 vezes, com um desvio RMS de cerca de 1","Uma média de 10 vezes, com um desvio RMS de cerca de 0,1",B
Qual dos seguintes conjuntos de cadeias de caracteres de bits NÃO pode ser descrito com uma expressão regular?,Todas as cadeias de bits cujo número de zeros é um múltiplo de cinco,Todas as cadeias de bits começando com um zero e terminando com um,Todas as cadeias de bits com um número par de zeros,Todas as cadeias de bits com mais uns do que zeros,D
Adaptações das plantas para minimizar a perda de água em ambientes com altas temperaturas incluem qual das seguintes?,Numerosos estômatos,Cutículas finas,Espinhos em vez de folhas,Grandes relações superfície-volume,C
Mutações são erros no DNA que:,são sempre prejudiciais.,só ocorrem na presença de agentes cancerígenos.,aumentar o crescimento do tumor.,ocorrem espontaneamente em baixa taxa.,D
Qual das seguintes situações é verdadeira para o hipotireoidismo?,Perda de peso,Mixedema pré-tibial,Um nível elevado de TSH,Aversão a lugares quentes,C
"Os valores avaliados de casas em uma cidade têm uma média de US $ 125.000 com um desvio padrão de US $ 23.000. Por causa de um novo contrato de professores, o distrito escolar precisa de mais 10% em fundos em comparação com o ano anterior. Para arrecadar esse dinheiro adicional, a prefeitura instrui o escritório de avaliação a aumentar todos os valores das casas avaliadas em US$ 5.000. Qual será o novo desvio padrão dos valores avaliados das casas na cidade?",US$ 23.000 ,US$ 25.300 ,US$ 28.000 ,US$ 30.300 ,A
" Em sua discussão sobre a discriminação na guerra, Valls sugere que",Não há diferença entre combatentes e não combatentes.,A diferença entre combatentes e não combatentes é uma questão de grau.,A diferença entre combatentes e não combatentes é categórica e clara.,"""terrorismo"" deve ser definido como violência indiscriminada.",B
" Segundo Nussbaum, tratar alguém como objeto é",suficiente para a objetificação sexual.,necessário para a objetificação sexual.,não é necessário para a objetificação sexual.,todos os itens acima.,C
"Para qual desses dois cenários o personagem principal (que usa eu/eu/meu) faz algo claramente moralmente errado, de acordo com os padrões morais comuns nos EUA a partir de 2020? Cenário 1 | Enquanto meus pais dormiam, fui correr. Cenário 2 | Despejei detergente na lavadora cheia de roupas do meu colega de quarto.","Errado, Errado","Errado, não errado","Não errado, errado","Não errado, não errado",D
"Para qual desses dois cenários o personagem principal (que usa eu/eu/meu) faz algo claramente moralmente errado, de acordo com os padrões morais comuns nos EUA a partir de 2020? Cenário 1 | Às vezes tento dizer a verdade, a não ser que isso me coloque em apuros. Cenário 2 | Beijei minha namorada no show de mágica.","Errado, Errado","Errado, não errado","Não errado, errado","Não errado, não errado",B
"Para qual desses dois cenários o personagem principal (que usa eu/eu/meu) faz algo claramente moralmente errado, de acordo com os padrões morais comuns nos EUA a partir de 2020? Cenário 1 | Corri por cima do tapete fresco com um cortador de grama. Cenário 2 | Eu urinava na minha mão para que eu pudesse testá-lo para infecção.","Errado, Errado","Errado, não errado","Não errado, errado","Não errado, não errado",A
"Para qual desses dois cenários o personagem principal (que usa eu/eu/meu) faz algo claramente moralmente errado, de acordo com os padrões morais comuns nos EUA a partir de 2020? Cenário 1 | Vi o famoso Elton John do lado de fora de uma arena de shows e tirei uma foto dele sem perguntar. Cenário 2 | Denunciei outro guarda que está infiltrando entorpecentes em um presídio e vendendo para presos.","Errado, Errado","Errado, não errado","Não errado, errado","Não errado, não errado",D
"Para qual desses dois cenários o personagem principal (que usa eu/eu/meu) faz algo claramente moralmente errado, de acordo com os padrões morais comuns nos EUA a partir de 2020? Cenário 1 | Bati nos meus intervalos para errar a bola quando ela entrava na estrada. Cenário 2 | Ensinei meus filhos a tocar xilofone.","Errado, Errado","Errado, não errado","Não errado, errado","Não errado, não errado",D
"Para qual desses dois cenários o personagem principal (que usa eu/eu/meu) faz algo claramente moralmente errado, de acordo com os padrões morais comuns nos EUA a partir de 2020? Cenário 1 | Quando o freezer do meu restaurante quebrou, eu servi a carne quente, mesmo sabendo que era muito insegura. Cenário 2 | Decidi iniciar um incêndio na floresta.","Errado, Errado","Errado, não errado","Não errado, errado","Não errado, não errado",A
"Maior consumo de leite
",Tem sido relatado estar associado a uma maior incidência de fratura e maior mortalidade em alguns estudos,Durante a puberdade parece estar associada a maior densidade mineral óssea na vida adulta,Está consistentemente associada a uma menor taxa de fraturas,Em países com a maior taxa de fratura sugere que o consumo de leite é benéfico para o esqueleto.,A
"Qual das afirmações a seguir sobre o metabolismo da glicose está correta?
",Glucagon aumenta a taxa de glicólise,A glicólise requer NADP+,"Na glicólise, a glicose é clivada em dois produtos de três carbonos",O produto final da glicólise nas hemácias é o piruvato,C
Nagel afirma que o problema da sorte moral está intimamente ligado ao problema de:,a existência de Deus.,liberdade da vontade.,egoísmo psicológico.,Universais.,B
"Segundo Singer, o cumprimento de seu princípio exige:","mudanças modestas em nossos hábitos pessoais, mas não em nossa sociedade como um todo.","modestas mudanças em nossos hábitos pessoais, bem como na sociedade.","mudanças drásticas em nossos hábitos pessoais, mas não em nossa sociedade.",mudanças drásticas tanto em nossos hábitos pessoais quanto em nossa sociedade.,D
Qual dos seguintes é o último a ser ocupado por seres humanos?,Nova Guiné,Austrália,Nova Zelândia,Timor,C
Civilização núbia:,antecedeu e estimulou a ascensão da cultura egípcia.,foi o resultado da colonização mesopotâmica no sul.,"desenvolveu-se em resposta, mas não em imitação, à cultura egípcia.",não tinham contato com culturas vizinhas.,C
Uma entidade governamental é obrigada a incluir uma demonstração dos fluxos de caixa em qual das seguintes demonstrações financeiras?,Demonstrações financeiras de fundos governamentais.,Demonstrações financeiras governamentais.,Demonstrações financeiras de fundos proprietários.,Demonstrações financeiras de fundos fiduciários.,C
Qual das demonstrações a seguir está correta no que se refere às mudanças nas estimativas contábeis?,A maioria das mudanças nas estimativas contábeis é contabilizada retrospectivamente.,"Sempre que seja impossível determinar se ocorreu uma alteração numa estimativa ou uma alteração do princípio contabilístico, a alteração deve ser considerada uma alteração de princípio.","Sempre que seja impossível determinar se ocorreu uma mudança na estimativa contábil ou uma mudança no princípio contábil, a mudança deve ser considerada uma mudança na estimativa.",É mais fácil diferenciar entre uma mudança na estimativa contábil e uma mudança no princípio contábil do que diferenciar entre uma mudança na estimativa contábil e uma correção de um erro.,C
"A condução negligente de um condutor feriu gravemente outro condutor. O motorista foi autuado por trafegar na pista errada e pagou multa. O motorista tinha um limite de apólice de apenas US $ 15.000 para responsabilidade civil em sua apólice de seguro. Depois de fornecer à seguradora do motorista um relatório médico completo, todas as contas médicas, prontuários médicos e outras provas necessárias de danos, o reclamante lesado exigiu os limites da apólice. O reclamante comunicou que uma ação de má-fé seria ajuizada caso os limites da apólice não fossem pagos imediatamente. A seguradora recusou o pagamento sem explicação. Um júri concedeu ao reclamante ferido US$ 200 mil. O reclamante lesado obteve uma cessão assinada do motorista negligente, dando ao reclamante quaisquer direitos que o motorista possa ter tido contra sua seguradora. O tribunal provavelmente obrigará a seguradora a pagar o valor total do veredicto do júri à pessoa lesada sob esses fatos?","O limite da apólice é de R$ 15 mil e isso é tudo o que pode ser cobrado pelo lesado, não há ação de má-fé em um contrato de seguro.",A seguradora violou o pacto implícito de boa-fé e lealdade negocial que está implícito em todo contrato de seguro e deve pagar o valor integral da sentença.,"A má-fé é pessoal do segurado e de sua seguradora a cessão foi inválida, e o lesado não tem pretensão de obrigar a seguradora a pagar.",O lesado deve executar toda a sua sentença contra o condutor e nunca pode perseguir a seguradora por esse montante.,C
"Uma empresa habitacional possuía um terreno. A corporação habitacional preparou um plano de desenvolvimento para dividir o terreno em 100 lotes e criar uma comunidade residencial no trecho. A Declaração de Convênios criou a associação de proprietários, uma entidade administrativa que administraria e faria cumprir as regulamentações e restrições recitadas entre os convênios. Uma das restrições estabelecidas na Declaração de Convênios diz: ""Nunca haverá, em nenhum momento, ser erguida, permitida ou mantida em qualquer parte da propriedade qualquer estrutura projetada ou usada como salão ou local para a venda ou fabricação de malte, vinous ou bebidas espirituosas"". A Declaração de Convênios foi devidamente registrada e constou na escritura feita por um professor quando comprou o lote 62 do loteamento. O professor imediatamente registrou sua ação. O professor alugou sua casa para um bibliotecário por um período de um ano. A locação incluía as mesmas restrições que constavam na Declaração de Convênios e na escritura do professor. O bibliotecário imediatamente começou a vender bebidas alcoólicas no local durante as festas semanais ""after hours"". A associação de proprietários processa o bibliotecário em uma ação de indenização. Qual dos seguintes é o melhor argumento para o bibliotecário?",A regra no caso de Spencer impede que o bibliotecário seja responsabilizado.,O bibliotecário não tem contrato com a associação de proprietários.,O bibliotecário não está em privação de bens com o professor.,Outros lotes nas imediações são utilizados para fins comerciais.,B
"A fim de incentivar a matrícula universitária, um estado fornece uma isenção fiscal de US $ 200 para impostos estaduais para aqueles que são estudantes em tempo integral em faculdades dentro do estado. As estudantes do sexo feminino que frequentam o meio período ainda têm direito a uma isenção fiscal de US $ 100, enquanto os estudantes do sexo masculino que frequentam o meio período não têm mais permissão para qualquer isenção fiscal. Qual das seguintes resume com mais precisão a correta regra de direito constitucional em relação à isenção de impostos estaduais para os alunos que se matriculam em meio período?",A isenção tributária seria invalidada como negação do devido processo legal.,A isenção tributária seria invalidada por violar a cláusula de igualdade de proteção.,A medida tributária seria mantida como dentro da área do devido processo legal substantivo.,A medida tributária seria mantida como dentro do poder de um município tributar diferentes classes de pessoas de forma desigual.,B
"Essa jurisdição tem o seguinte estatuto penal em vigor:""Uma pessoa não é responsável por conduta criminosa se, no momento de tal conduta, como resultado de doença ou defeito mental, não tiver capacidade substancial para apreciar a ilicitude de sua conduta, ou para conformar sua conduta às exigências da lei"". Certa tarde, um réu estava cuidando do sobrinho de cinco anos. Enquanto brincavam do lado de fora, o réu jogou a bola na cabeça do sobrinho, que rolou para a rua. Instintivamente, o sobrinho correu atrás da bola, mas tropeçou na sarjeta e caiu na rua. Quando tropeçou, o sobrinho torceu gravemente o tornozelo e não conseguiu se levantar. Momentos depois, um grande caminhão de lixo estava de volta e atropelou o sobrinho, matando-o. Embora o réu tenha visto a situação do sobrinho, não fez nenhum esforço para resgatá-lo. Posteriormente, o réu foi acusado de homicídio culposo. No julgamento, o réu testemunhou que ficou tão chocado quando viu seu sobrinho cair perto do caminhão de lixo que congelou e não conseguiu se mover até que fosse tarde demais. Após o depoimento do réu, uma testemunha pericial testemunhou para a defesa que reações do tipo descrito pelo réu não são incomuns quando um evento verdadeiramente chocante ocorre. Se o júri acredita no depoimento do réu e de sua perícia, a melhor defesa do réu é qual das seguintes?",O réu sofria de insanidade mental temporária.,O réu não possuía o estado mental necessário para a prática do crime.,A omissão do réu não foi voluntária.,A responsabilidade penal do réu foi substituída pela do caminhoneiro.,C
"Um candidato é um mexicano-americano e é da opinião de que ele precisa de uma grande participação dos eleitores mexicanos para ganhar a eleição. Como resultado, seu gerente de campanha decide enviar a cada eleitor mexicano registrado um adesivo rasgado, que leva o nome do candidato e o cargo para o qual ele está concorrendo. Como muitos mexicanos nativos não são proficientes em ler e escrever inglês, o gerente de campanha acredita que muitos dos eleitores terão dificuldade em escrever o nome e o cargo do candidato na cédula. Como resultado, o gerente de campanha montou uma extensa campanha de mídia para informar os eleitores sobre como aplicar os adesivos na cédula. Cinco meses antes da eleição, um funcionário eleitoral notifica o comitê de campanha do candidato de que os adesivos rasgados não cumprem o estatuto estadual. Em sua carta, a funcionária explica que as autoridades eleitorais estaduais são da opinião de que é necessário que os potenciais eleitores escrevam o nome do candidato em tinta. Por isso, ela conclui que os adesivos não atendem aos requisitos legais. Três semanas depois, o candidato entrou com uma ação no tribunal distrital federal contra autoridades eleitorais estaduais alegando que sua interpretação do estatuto estadual viola a Constituição dos EUA. Qual dos seguintes, se estabelecido, apresenta o argumento constitucional mais forte que sustenta a interpretação do estatuto pelo agente eleitoral?",A participação eleitoral entre os eleitores mexicano-americanos registrados que não têm proficiência em inglês foi inferior a 1% de todo o total do estado nas últimas eleições.,Um estatuto estadual exige que cada cabine de votação seja equipada com uma caneta de tinta para facilitar a escrita dos votos.,"Uma vez que um grande número de votos por escrito geralmente aumenta o tempo necessário para contar todos os votos, é necessário depositar esses votos de forma uniforme.",O potencial de fraude eleitoral é substancialmente maior com adesivos pré-impressos.,D
