Question,A,B,C,D,Answer
"Cette question fait référence aux informations suivantes.
Tout d’abord, nous devons remarquer que le cosmos est de forme sphérique, en partie parce que cette forme, étant un tout parfait ne nécessitant pas d’articulations, est la plus complète de toutes, en partie parce qu’elle forme la forme la plus spacieuse, qui est la plus propre à tout contenir et à tout conserver ; ou encore parce que toutes les parties constitutives de l’univers, c’est-à-dire le soleil, la lune et les planètes apparaissent sous cette forme ; ou parce que tout s’efforce d’atteindre cette forme, comme on le voit dans le cas des gouttes d’eau et d’autres corps fluides s’ils tentent de se définir. Personne ne doutera donc que cette forme appartient aux corps célestes. ...
Que la terre soit aussi sphérique, c’est donc hors de doute, parce qu’elle appuie de tous côtés sur son centre. Bien qu’en raison de l’élévation des montagnes et des dépressions des vallées, un cercle parfait ne puisse pas être compris, cela n’affecte cependant pas la nature sphérique générale de la terre. ...
Comme il a déjà été démontré que la terre a la forme d’une sphère, nous devons examiner si un mouvement coïncide aussi avec cette forme, et quelle place la terre occupe dans l’univers. ... La grande majorité des auteurs s’accordent bien sûr à dire que la terre est immobile au centre de l’univers, et considèrent qu’il est inconcevable et ridicule de supposer le contraire. Mais si l’on pèse la question avec soin, on verra que la question n’est pas encore réglée et qu’elle ne doit donc pas être prise à la légère. Tout changement de lieu qui est observé est dû, c’est-à-dire à un mouvement de l’objet observé ou de l’observateur, ou aux mouvements des deux. ... Or, c’est de la terre que l’on observe la révolution des cieux et qu’elle se produit pour nos yeux. Par conséquent, si la terre ne subit aucun mouvement, ce mouvement doit avoir lieu dans tout ce qui est en dehors de la terre, mais dans le sens opposé à celui où tout se meut sur la terre, et c’est de ce genre que se trouve la révolution quotidienne. Cela semble donc affecter tout l’univers, c’est-à-dire tout ce qui se trouve en dehors de la terre, à la seule exception de la terre elle-même. Cependant, si l’on admettait que ce mouvement n’était pas particulier aux cieux, mais que la terre tournait de l’ouest à l’est, et si l’on considérait attentivement cela en ce qui concerne le lever et le coucher apparents du soleil, de la lune et des étoiles, on découvrirait que c’était là la situation réelle.
Nicolas Copernic, Les révolutions des corps célestes, 1543
Ce passage peut être utilisé comme preuve que Copernic différait des philosophes de la nature aristotéliciens traditionnels de son époque parce qu’il a suggéré que",Le cosmos est sphérique,la Terre est sphérique,Le cosmos est géostatique,la Terre n’est pas stationnaire,D
"Déterminer la concentration de H+(aq) dans une solution de phénol 1,0 M, C6H5OH. (Le Ka pour le phénol est de 1 × 10^-10.)",1 × 10^-10 m,1 × 10^-9 m,1 × 10^-3 m,1 × 10^-5 m,D
Lequel des facteurs suivants serait considéré comme un facteur d’attraction pour Riva lorsqu’il envisage de déménager de l’Inde aux États-Unis ?,Pauvreté extrême,De meilleurs emplois et des salaires plus élevés,Le système des castes de l’Inde,Violence dans son quartier,B
"Comparés aux partis politiques de pays comme l’Angleterre et Israël, qui ont tous deux des systèmes multipartites, les partis politiques américains sont plus nombreux.",moins intéressé à influencer le résultat des élections,moins clairement identifiés à des idéologies politiques cohérentes,moins efficace pour recueillir des fonds auprès de sympathisants politiques,mieux à même de refléter les objectifs de l’ensemble de leurs circonscriptions,B
"Un nombre, arrondi au millier le plus proche, est 47 000. Quel nombre pourrait être le nombre qui a été arrondi ?","46,295","46,504","47,520","47,924",B
"Un réservoir a la forme d’un prisme triangulaire. Si la base triangulaire a une superficie de 116 pieds carrés et que le réservoir mesure 30 pieds de haut, quelle quantité d’eau le réservoir contiendrait-il lorsqu’il est plein ?",1725 pi^3,1740 pi^3,3480 pi^3,6960 pi^3,C
"La tension induite dans une inductance est représentée comme,",produit de son inductance et de son courant à travers elle.,rapport de son inductance au courant qui le traverse.,rapport entre le courant qui le traverse et son inductance.,produit de son inductance et du taux de variation du courant qui le traverse.,D
Laquelle des caractéristiques suivantes est généralement compatible avec un viol par rendez-vous ?,Recours à une force excessive,prémédité,sexuellement motivé,implique l’utilisation d’une arme,C
Déterminer la longueur de la courbe y = ln x entre les points où y = 1/2 et y = 1.,0.53,0.86,1.18,1.36,C
Recherchez $-\dfrac{1}{-3}\cdot\cfrac{1}{~\frac{1}{-3}~}.$,1,-1,0,2,B
Quelle perspective psychologique était la plus populaire au tournant du XXe siècle en Europe occidentale ?,neurosciences,évolutif,Comportement,psychanalytique,D
L’impuissance apprise est plus susceptible d’être directement liée à,l’effet Barnum.,préjugés égoïstes.,un locus de contrôle externe.,un regard positif inconditionnel.,C
Les recherches de Garcia et Koelling sur les aversions apprises ont établi que laquelle des paires UCS et CS suivantes est la plus puissante et apprise le plus rapidement ?,l’exécution d’une tâche et la réception d’une récompense alimentaire ;,nausées et nourriture ou boisson,Mouvement et choc,Punitions et récompenses,B
"Une partie de l’eau de Mars est gelée dans le sol et les calottes glaciaires et une autre partie a été perdue en raison du décapage du vent solaire, mais on pense qu’une grande partie de l’eau d’origine a été perdue par un autre mécanisme. Qu’est-il arrivé à cette eau « perdue » ?",Il a été dépouillé par le champ magnétique lorsqu’il a rapidement diminué en force,Il a été brisé en hydrogène et en oxygène par la lumière ultraviolette et l’hydrogène a été perdu par échappement thermique,il a été consumé par une civilisation de Martiens assoiffés,Il a été vaporisé au cours d’une période de volcanisme intense et a été perdu dans l’espace par échappement thermique,B
"Se déplaçant à une vitesse initiale de 1,5 × 10^6 m/s, un proton pénètre dans une région de champ magnétique constant de magnitude 1,5 T. Si le vecteur vitesse initial du proton fait un angle de 30° avec le champ magnétique, calculez la vitesse du proton 4 s après être entré dans le champ magnétique.","5,0 × 10^6 m/s","7,5 × 10^6 m/s","1,5 × 10^6 m/s","3,0 × 10^6 m/s",C
"L’énergie libérée par la dégradation des phosphates à haute énergie, l’ATP et la phosphocréatine, peut soutenir un exercice d’effort maximal pendant environ :",1 à 2 secondes.,5 à 10 secondes.,30 à 40 secondes.,50 à 60 secondes.,B
"Dans un circuit en série, si le courant dans une lampe est de 2 A, le courant dans la lampe à côté est","moitié, 1 A",02 :00,Dépend de la lampe la plus proche de la batterie,Pas assez d’informations pour le dire,B
Lequel des éléments suivants est le plus susceptible de produire une croissance économique plus forte au fil du temps ?,Consommation plus rapide des ressources naturelles.,Taux d’analphabétisme des adultes plus élevé.,Une baisse du stock de biens d’équipement.,Crédits d’impôt à l’investissement.,D
"L’économie est en profonde récession. Compte tenu de la situation économique actuelle, laquelle des affirmations suivantes concernant la politique monétaire est exacte ?",Une politique expansionniste ne ferait qu’aggraver la récession.,La politique expansionniste accroît considérablement la demande globale si l’investissement est sensible aux variations des taux d’intérêt.,La politique de contraction est le stimulant approprié pour l’investissement et la consommation.,"Si la demande de monnaie est parfaitement élastique, une politique monétaire expansionniste pourrait être très efficace.",B
"Les entreprises s’engagent dans la comptabilité sociale en raison des demandes des _________, afin d’identifier les ________, d’améliorer ___________ et d’encourager les _________ et les ___________","Parties prenantes, Risques, Gestion des parties prenantes, Responsabilité, Transparence","Parties prenantes, Responsabilité, Transparence, Risques, Gestion des parties prenantes","Parties prenantes, Responsabilité, Risques, Parties prenantes, Gestion des parties prenantes","Parties prenantes, Gestion des parties prenantes, Transparence, Risques, Responsabilité",A
Une taxe imposée à un fournisseur sera plus susceptible d’être répercutée sur le consommateur sous forme d’augmentation de prix si :,L’élasticité-prix de la demande est très élastique.,L’élasticité-prix de la demande est très inélastique.,L’élasticité-prix de la demande est élastique unitaire.,L’élasticité-salaire de la demande est très élastique.,B
Énoncé 1 | Dans un groupe (ab)^{-2} = b^{-2}a^{-2}. Énoncé 2 | Dans un groupe (ab)^n = a^nb^n.,"Vrai, vrai","Faux, Faux","Vrai, Faux","Faux, vrai",B
Comment désigne-t-on la mesure dans laquelle la concurrence dans un pays est influencée par la concurrence dans d’autres pays ?,Commerce international,Economie mondiale,Concurrence mondiale,Mondialisation,D
"Un programmeur a écrit le programme ci-dessous. Le programme utilise une liste de nombres appelée numList. Le programme est destiné à afficher la somme des nombres de la liste.
 somme ← numList [1]
 FOR EACH valeur IN numList
 somme ← somme + valeur
 Somme DISPLAY
 Afin de tester le programme, le programmeur initialise numList à [0 , 1 , 4 , 5]. Le programme affiche 10 et le programmeur conclut que le programme fonctionne comme prévu. Laquelle des affirmations suivantes est vraie ?",La conclusion est correcte ; Le programme fonctionne comme prévu.,"La conclusion est erronée ; Le programme n’affiche pas la valeur correcte pour le cas de test [0, 1, 4, 5].","La conclusion est erronée ; L’utilisation du cas de test [0, 1, 4, 5] n’est pas suffisante pour conclure que le programme est correct.","La conclusion est erronée ; L’utilisation du cas de test [0, 1, 4, 5] ne fait que confirmer que le programme fonctionne pour les listes dans l’ordre croissant.",C
Pourquoi Parfit s’oppose-t-il à l’égalité ?,Il soutient qu’une société inégalitaire est inévitable.,"Il affirme qu’en donnant la priorité aux besoins des pauvres, nous pouvons accroître l’égalité.",Il affirme que nous sommes tous responsables de notre pauvreté.,Il rejette complètement l’idée d’égalité.,B
"Cette question fait référence aux informations suivantes.
« En effet, comme les fatwas d’éminents [savants] qui fondent leur opinion sur la raison et la tradition et le consensus de la communauté sunnite s’accordent à dire que l’ancienne obligation d’extirpation, d’extermination et d’expulsion de l’innovation maléfique doit être le but de notre aspiration exaltée, car « le zèle religieux est une victoire pour la foi de Dieu le Miséricordieux » ; puis, conformément aux paroles du Prophète (paix et bénédictions d’Allah soient sur lui) « Quiconque introduit une innovation maléfique dans notre ordre doit être expulsé » et « Quiconque fait quoi que ce soit contre notre ordre doit être expulsé », l’action est devenue nécessaire et exigeante...
Lettre du sultan ottoman Selim Ier au safavide Shah Ismail I, 1514
Les Safavides se sont attirés les foudres des empires islamiques tels que l’Empire ottoman et l’Empire moghol, principalement parce que les Safavides",étaient un empire expansionniste géographiquement situé entre deux autres expansionnistes,rejeté les principes centraux de l’islam,réduits en esclavage des chrétiens et les transformèrent en combattants safavides,Ismaïl se proclama calife,A
"Cette question fait référence aux informations suivantes.
Je longe la colonne, je demande ce qui se passe.
Un soldat dit simplement : « Ils appellent de plus en plus chaque jour.
« Certains d’entre nous ont été envoyés au nord du fleuve Jaune à l’âge de quinze ans.
Et maintenant, à quarante heures, nous nous dirigeons vers les garnisons de l’ouest.
Lors de notre première tournée, le chef du village a dû nouer nos bandanas pour nous.
Quand nous sommes revenus, nos cheveux étaient blancs, mais il y avait encore plus d’agitation.
Les garnisons de la frontière ruissellent de sang, assez pour remplir un océan,
Mais les ambitions territoriales de l’Empereur Martial n’ont pas encore atteint leur apogée.
Dans les cent districts à l’est des montagnes, dans tout le pays des Han,
Il doit y avoir dix mille villages que les ronces infestent maintenant.
Même si les femmes sont assez fortes pour manier une houe et une charrue,
Les cultures poussent dans tous les sens, les champs sont tous en désordre.
C’est le plus difficile pour les hommes du Shanxi, avec leur réputation de combattants :
Ils sont rassemblés comme des chiens ou des poulets, tous les mâles sont impressionnés.
— Mais, monsieur, bien qu’il soit bon de votre part de demander,
Se plaindre ne fait pas partie de la tâche du soldat.
Nous ne pouvons que secouer la tête. Prenez cet hiver :
Les troupes du Shanxi n’ont jamais été renvoyées chez elles.
Les officiers de district réclament l’impôt foncier,
Mais d’où viendra-t-il ? Il est avare comme un rat!
Honnêtement, je pense que c’est de la malchance d’avoir un fils maintenant,
C’est mieux d’avoir une fille : au moins elle peut se marier
Et vivre avec les voisins d’à côté.
Mais un fils finira couché dans une prairie lointaine.
Du Fu, « Ballade des charrettes de l’armée », vers 750 de notre ère.
Le poème fournit des preuves de ce qui suit en ce qui concerne les relations entre les sexes dans la société Tang ?",Les relations confucéennes entre mari et femme étaient encore fortes dans la société Tang.,Les rescrits impériaux mettaient l’accent sur la naissance de fils valides plutôt que sur les filles pour remplir les quotas de conscription.,Le travail agricole pourrait être partagé entre les femmes et les hommes.,Les relations traditionnelles entre les sexes en Chine ont été inversées sous le règne de l’impératrice Wu Zetian.,C
"Dans le plan xy, le graphe de x^(log y) = y^log x est",Le premier quadrant ouvert,une courbe fermée,un rayon dans le premier quadrant ouvert,un seul point,A
Lequel des pays suivants a émis le plus de CO2 par habitant en 2017 ?,Japon,Canada,Russie,Iran,B
Qu’est-ce qu’une attaque par rejeu ?,Lorsque l’attaquant répond à un message qui lui est envoyé par le système,"Une attaque qui se répète continuellement, à la recherche d’une faiblesse",Une attaque qui utilise les propres messages du système et contre laquelle on ne peut donc pas se défendre,"L’attaquant renvoie un message capturé, et le site l’accepte et répond en sa faveur",D
Le fait que la fréquence d’absorption infrarouge du chlorure de deutérium (DCl) soit décalée par rapport à celle du chlorure d’hydrogène (HCl) est dû aux différences de leur,Distribution d’électrons,Moment dipolaire,constante de force,masse réduite,D
"L’efficacité quantique d’un détecteur de photons est de 0,1. Si 100 photons sont envoyés dans le détecteur, l’un après l’autre, le détecteur détectera les photons","en moyenne 10 fois, avec un écart efficace d’environ 4","en moyenne 10 fois, avec un écart efficace d’environ 3","en moyenne 10 fois, avec un écart efficace d’environ 1","en moyenne 10 fois, avec un écart efficace d’environ 0,1",B
Lequel des ensembles de chaînes de bits suivants NE PEUT PAS être décrit avec une expression régulière ?,Toutes les chaînes de bits dont le nombre de zéros est un multiple de cinq,Toutes les chaînes de bits commençant par un zéro et se terminant par un un,Toutes les chaînes de bits avec un nombre pair de zéros,Toutes les chaînes de bits avec plus de uns que de zéros,D
Les adaptations des plantes pour minimiser la perte d’eau dans les environnements à températures élevées comprennent lesquelles des options suivantes ?,Nombreux stomates,Cuticules minces,Des épines au lieu de feuilles,Rapports surface/volume élevés,C
Les mutations sont des erreurs dans l’ADN qui :,sont toujours nuisibles.,ne se produisent qu’en présence de substances cancérigènes.,augmenter la croissance tumorale.,se produisent spontanément à un faible rythme.,D
Lequel des énoncés suivants est vrai pour l’hypothyroïdie ?,Perte de poids,Myxoedème pré-tibial,Un taux de TSH élevé,Une aversion pour les endroits chauds,C
"La valeur estimative des maisons dans une ville a une moyenne de 125 000 $ avec un écart-type de 23 000 $. En raison d’un nouveau contrat avec les enseignants, le district scolaire a besoin de 10 % de fonds supplémentaires par rapport à l’année précédente. Pour recueillir ces fonds supplémentaires, la Ville demande au bureau d’évaluation d’augmenter de 5 000 $ la valeur estimative des maisons. Quel sera le nouvel écart-type des valeurs estimées des maisons dans la ville ?",23 000 $ ,25 300 $ ,28 000 $ ,30 300 $ ,A
" Dans son analyse de la discrimination en temps de guerre, Valls suggère que",Il n’y a pas de différence entre les combattants et les non-combattants.,La différence entre les combattants et les non-combattants est une question de degré.,La différence entre les combattants et les non-combattants est catégorique et claire.,Le « terrorisme » doit être défini comme la violence aveugle.,B
" Selon Nussbaum, traiter quelqu’un comme un objet est",suffisante pour l’objectivation sexuelle.,nécessaire à l’objectivation sexuelle.,n’est pas nécessaire à l’objectivation sexuelle.,tout ce qui précède.,C
"Pour lequel de ces deux scénarios le personnage principal (qui utilise je/moi/mon) fait-il quelque chose de clairement moralement répréhensible, selon les normes morales ordinaires aux États-Unis en 2020 ? Scénario 1 | Pendant que mes parents dormaient, je suis allé faire du jogging. Scénario 2 | J’ai versé du détergent dans la laveuse pleine des vêtements de mon colocataire.","Faux, faux","Faux, pas faux","Pas faux, faux","Pas faux, pas faux",D
"Pour lequel de ces deux scénarios le personnage principal (qui utilise je/moi/mon) fait-il quelque chose de clairement moralement répréhensible, selon les normes morales ordinaires aux États-Unis en 2020 ? Scénario 1 | J’essaie parfois de dire la vérité, à moins que cela ne m’attire des ennuis. Scénario 2 | J’ai embrassé ma copine au spectacle de magie.","Faux, faux","Faux, pas faux","Pas faux, faux","Pas faux, pas faux",B
"Pour lequel de ces deux scénarios le personnage principal (qui utilise je/moi/mon) fait-il quelque chose de clairement moralement répréhensible, selon les normes morales ordinaires aux États-Unis en 2020 ? Scénario 1 | J’ai couru sur le tapis frais avec une tondeuse à gazon. Scénario 2 | J’ai uriné dans ma main pour pouvoir tester l’infection.","Faux, faux","Faux, pas faux","Pas faux, faux","Pas faux, pas faux",A
"Pour lequel de ces deux scénarios le personnage principal (qui utilise je/moi/mon) fait-il quelque chose de clairement moralement répréhensible, selon les normes morales ordinaires aux États-Unis en 2020 ? Scénario 1 | J’ai vu le célèbre Elton John à l’extérieur d’une salle de concert et je l’ai pris en photo sans lui demander. Scénario 2 | J’ai dénoncé un autre gardien qui introduit des stupéfiants dans une prison et les vend aux prisonniers.","Faux, faux","Faux, pas faux","Pas faux, faux","Pas faux, pas faux",D
"Pour lequel de ces deux scénarios le personnage principal (qui utilise je/moi/mon) fait-il quelque chose de clairement moralement répréhensible, selon les normes morales ordinaires aux États-Unis en 2020 ? Scénario 1 | J’ai claqué sur mes freins pour rater la balle alors qu’elle arrivait sur la route. Scénario 2 | J’ai appris à mes enfants à jouer du xylophone.","Faux, faux","Faux, pas faux","Pas faux, faux","Pas faux, pas faux",D
"Pour lequel de ces deux scénarios le personnage principal (qui utilise je/moi/mon) fait-il quelque chose de clairement moralement répréhensible, selon les normes morales ordinaires aux États-Unis en 2020 ? Scénario 1 | Lorsque le congélateur de mon restaurant est tombé en panne, j’ai servi la viande chaude même si je savais que c’était très dangereux. Scénario 2 | J’ai décidé d’allumer un feu dans la forêt.","Faux, faux","Faux, pas faux","Pas faux, faux","Pas faux, pas faux",A
"Augmentation de la consommation de lait
",Il a été rapporté qu’il était associé à une incidence plus élevée de fracture et à une mortalité plus élevée dans quelques études,Pendant la puberté semble être associée à une densité minérale osseuse plus élevée plus tard dans la vie,Est systématiquement associé à un taux plus faible de fractures,"Dans les pays où le taux de fracture est le plus élevé, la consommation de lait est bénéfique pour le squelette.",A
"Laquelle des affirmations suivantes sur le métabolisme du glucose est correcte ?
",Le glucagon augmente le taux de glycolyse,La glycolyse nécessite NADP+,"Dans la glycolyse, le glucose est clivé en deux produits à trois atomes de carbone",Le produit final de la glycolyse dans les globules rouges est le pyruvate,C
Nagel affirme que le problème de la chance morale est étroitement lié au problème de :,l’existence de Dieu.,la liberté de la volonté.,l’égoïsme psychologique.,universaux.,B
"Selon Singer, le respect de son principe exige :","des changements modestes dans nos habitudes personnelles, mais pas dans notre société dans son ensemble.","changements modestes dans nos habitudes personnelles, ainsi que dans la société.","changements drastiques dans nos habitudes personnelles, mais pas dans notre société.",changements drastiques à la fois dans nos habitudes personnelles et dans notre société.,D
Lequel des éléments suivants est le dernier à être occupé par des êtres humains ?,Nouvelle-Guinée,Australie,Nouvelle-Zélande,Timor,C
Civilisation nubienne :,a précédé et stimulé l’essor de la culture égyptienne.,était le résultat de la colonisation mésopotamienne dans le sud.,"développé en réponse à la culture égyptienne, mais non en l’imitant.",n’avait aucun contact avec les cultures voisines.,C
Une entité gouvernementale est tenue d’inclure un état des flux de trésorerie dans lequel des états financiers suivants ?,États financiers des fonds gouvernementaux.,États financiers pangouvernementaux.,États financiers de fonds propres.,États financiers des fonds fiduciaires.,C
Lequel des énoncés suivants est correct en ce qui concerne les changements dans les estimations comptables ?,La plupart des changements dans les estimations comptables sont comptabilisés rétrospectivement.,"Lorsqu’il est impossible de déterminer s’il y a eu un changement dans une estimation ou un changement de principe comptable, le changement doit être considéré comme un changement de principe.","Lorsqu’il est impossible de déterminer s’il y a eu un changement d’estimation comptable ou un changement de principe comptable, le changement doit être considéré comme un changement d’estimation.",Il est plus facile de faire la différence entre un changement d’estimation comptable et un changement de principe comptable que de faire la différence entre un changement d’estimation comptable et une correction d’une erreur.,C
"La conduite négligente d’un automobiliste a grièvement blessé un autre conducteur. L’automobiliste a été cité pour avoir circulé dans la mauvaise voie et a payé une amende. L’automobiliste n’avait qu’une limite de 15 000 $ pour la responsabilité civile sur sa police d’assurance. Après avoir fourni à l’assureur de l’automobiliste un rapport médical complet, toutes les factures médicales, les dossiers médicaux et les autres preuves requises des dommages, le demandeur blessé a exigé les limites de la police. Le prestataire a donné avis qu’une réclamation de mauvaise foi serait déposée si les limites de la police n’étaient pas payées immédiatement. La compagnie d’assurance a refusé le paiement sans explication. Un jury a accordé 200 000 $ au prestataire blessé. Le demandeur d’indemnité blessé a obtenu de l’automobiliste négligent une cession signée lui conférant tous les droits qu’il aurait pu avoir à l’égard de son assureur. Le tribunal obligera-t-il vraisemblablement la compagnie d’assurance à payer le montant total du verdict du jury à la personne lésée compte tenu de ces faits ?","La limite de la police est de 15 000 $ et c’est tout ce qui peut être perçu par la personne blessée, il n’y a pas d’action pour mauvaise foi sur un contrat d’assurance.",La compagnie d’assurance a violé l’engagement implicite de bonne foi et d’utilisation équitable qui est implicite dans tout contrat d’assurance et doit payer le montant total du jugement.,"La mauvaise foi est personnelle à l’assuré et à son assureur la cession était invalide, et la personne lésée n’a aucun droit pour contraindre l’assureur à payer.",La personne lésée doit faire exécuter l’intégralité de son jugement contre l’automobiliste et ne peut jamais poursuivre l’assureur pour ce montant.,C
"Une société de logement possédait une parcelle de terrain. La société de logement a préparé un plan d’aménagement visant à diviser le terrain en 100 lots et à créer une communauté résidentielle sur la parcelle. La Déclaration des engagements a créé l’association des propriétaires, une entité administrative chargée d’administrer et d’appliquer les règlements et les restrictions énumérés dans les engagements. L’une des restrictions énoncées dans la Déclaration d’alliances se lit comme suit : « Il ne sera jamais érigé, permis ou entretenu sur aucune partie de la propriété une structure conçue ou utilisée comme salon ou lieu de vente ou de fabrication de liqueurs de malt, de vin ou de spiritueux. » La déclaration d’alliances a été dûment enregistrée et incluse dans l’acte pris par un enseignant lorsqu’il a acheté le lot 62 de l’aménagement. L’enseignant a immédiatement enregistré son acte. L’enseignant a loué sa maison à un bibliothécaire pour une durée d’un an. Le bail comportait les mêmes restrictions que celles de la Déclaration d’engagements et de l’acte de propriété de l’enseignant. Le bibliothécaire a immédiatement commencé à vendre de l’alcool sur place lors de fêtes hebdomadaires « après les heures d’ouverture ». L’association des propriétaires poursuit le bibliothécaire dans le cadre d’une action en dommages-intérêts. Lequel des énoncés suivants est le meilleur argument en faveur du bibliothécaire ?",La règle énoncée dans l’arrêt Spencer empêche la responsabilité du bibliothécaire.,Le bibliothécaire n’a pas de lien contractuel avec l’association des propriétaires.,Le bibliothécaire n’a pas de lien de parenté avec l’enseignant.,D’autres terrains à proximité immédiate sont utilisés à des fins commerciales.,B
"Afin d’encourager l’inscription à l’université, un État accorde une exonération fiscale de 200 $ pour les taxes d’État à ceux qui sont des étudiants à temps plein dans les collèges de l’État. Les étudiantes qui assistent à mi-temps bénéficient toujours d’une exonération fiscale de 100 $, tandis que les étudiants masculins qui assistent à la mi-temps n’ont plus droit à aucune exonération fiscale. Lequel des énoncés suivants résume le mieux la règle correcte du droit constitutionnel concernant l’exonération fiscale de l’État pour les étudiants qui s’inscrivent à mi-temps ?",L’exonération fiscale serait invalidée en tant que déni de procédure régulière.,L’exonération fiscale serait invalidée parce qu’elle viole la clause d’égalité de protection.,La mesure fiscale serait maintenue parce qu’elle relève de l’application régulière de la loi.,La mesure fiscale serait maintenue parce qu’une municipalité a le pouvoir d’imposer différentes catégories de personnes de façon inégale.,B
