Question,A,B,C,D,Answer
זהה את ההקדמה של ההצעה המותנית הבאה: הדבורים מנצחות את המשחק הראשון שלהן רק אם הארדוורקס או הצ'יפמאנקס לא מנצחים את המשחקים הראשונים שלהם.,הארדווארקים לא מנצחים את המשחק הראשון שלהם.,הדבורים מנצחות את המשחק הראשון שלהן.,הצ'יפמאנקס לא מנצחים את המשחק הראשון שלהם.,או שהארדווארקים או הצ'יפמאנקס לא מנצחים את המשחקים הראשונים שלהם.,B
"התלמידים עורכים תרגיל הפרדת פיגמנטים צמחי הדורש מהם להשתמש בתא כרומטוגרפיה סגור עם כמות קטנה של אצטון בתחתית החדר. אזהרות בטיחות עבור אצטון כוללות את ההצהרה כי הוא מגרה את העיניים והעור ויש לו אדים דליקים. מבין אלה, אילו אמצעי זהירות על התלמידים לנקוט בעת ביצוע התרגיל?",לבישת כפפות מעכבות בעירה כדי לשאת את התא למכסה אדים אם האצטון עולה באש,הנחת החדר בארון סגור וחשוך למשך הפרדת הפיגמנטים,לבישת כפפות עור וכיסוי האף והפה במסכת חלקיקים,הרכבת משקפי מגן וכפפות מסוג ניטריל ושמירה על כל מיכלי האצטון סגורים,D
איזה מאלה הופך את קביעת הקשר האבולוציוני של מינים שונים בהתבסס על רצף חומצות האמינו של חלבונים הומולוגיים לבדרך כלל לפחות מדויקת מאשר קביעת קרבה משפחתית המבוססת על רצפי הנוקלאוטידים של גנים הומולוגיים?,מוטציות שקטות,שכפולי גנים,אירועי טרנסלוקציה המשנים רצפי גנים,מעבר חצייה,A
"האם רצח בלתי חוקי שבוצע על ידי שר מדינה X בחו""ל הוא מעשה jure imperii או jure gestionis?",התנהגות כזו היא מעשה ציבורי (jure imperii),התנהלות כזו לעולם אינה מושכת חסינות,התנהגות כזו היא מעשה פרטי (jure gestionis),התנהלות כזו היא מעשה ציבורי אך חוסה תחת חסינות,C
"שאלה זו מתייחסת למידע הבא.
ראשית עלינו להעיר שהקוסמוס הוא כדורי בצורתו, בין השאר משום שצורה זו היא שלם מושלם שאינו דורש מפרקים, היא השלמה מכולן, בין השאר משום שהיא יוצרת את הצורה הרחבה ביותר, המתאימה ביותר להכיל ולשמר הכל; או שוב משום שכל החלקים המרכיבים את היקום, כלומר השמש, הירח וכוכבי הלכת מופיעים בצורה זו; או משום שהכל שואף להשיג צורה זו, כפי שמופיע במקרה של טיפות מים וגופים נוזליים אחרים אם הם מנסים להגדיר את עצמם. אז אף אחד לא יטיל ספק בכך שהצורה הזו שייכת לגופים השמימיים. ...
העובדה שכדור הארץ הוא גם כדורי אינה מוטלת אפוא בספק, משום שהיא לוחצת מכל צדדיה על מרכזה. אמנם בגלל הגבהים של ההרים והשקעים של העמקים לא ניתן להבין מעגל מושלם, אך זה לא משפיע על הטבע הכדורי הכללי של כדור הארץ. ...
מכיוון שכבר הוכח שלכדור הארץ יש צורה של כדור, עלינו לשקול אם תנועה חופפת גם לצורה זו, ומה מקומה של האדמה ביקום. ... הרוב הגדול של המחברים מסכימים כמובן שכדור הארץ עומד דומם במרכז היקום, ורואים בכך בלתי נתפס ומגוחך להניח את ההפך. אך אם העניין נשקל בכובד ראש, ייראה שהשאלה עדיין לא הוכרעה ולכן בשום אופן אין להקל בה ראש. כל שינוי של מקום שנצפה נובע, כלומר, מתנועה של האובייקט הנצפה או של הצופה, או מתנועות של שניהם. ... עתה מן הארץ מתבוננת מהפכת השמים והיא נוצרת לעינינו. לכן, אם האדמה לא עוברת שום תנועה, התנועה הזאת חייבת להתרחש בכל מה שמחוץ לאדמה, אלא בכיוון ההפוך מאשר אם כל דבר על פני האדמה זז, וכזו היא המהפכה היומיומית. אז נראה שזה משפיע על כל היקום, כלומר, על כל מה שמחוץ לכדור הארץ, למעט הכדור הארץ עצמו. אולם אם נודה שתנועה זו לא הייתה ייחודית לשמים, אלא שהארץ סבבה ממערב למזרח, ואם הדבר נשקל היטב ביחס לזריחתם ושקיעתם לכאורה של השמש, הירח והכוכבים, יתגלה שזהו המצב האמיתי"".
ניקולס קופרניקוס, מהפכות גרמי השמים, 1543
ניתן להשתמש בקטע זה כראיה לכך שקופרניקוס היה שונה מפילוסופי הטבע המסורתיים והאריסטוטליים של זמנו משום שהציע כי",היקום הוא כדורי,כדור הארץ הוא כדורי,היקום הוא גיאוסטטי,כדור הארץ אינו נייח,D
"קבע את ריכוז H+(aq) בתמיסת 1.0 M פנול, C6H5OH. (Ka עבור פנול הוא 1 × 10^-10.)",1 × 10^-10 M,1 × 10^-9 מ ',1 × 10^-3 M,1 × 10^-5 M,D
"איזה מהגורמים הבאים ייחשב כגורם ""משיכה"" עבור ריבה כאשר שוקלים מעבר מהודו לארצות הברית?",עוני מחפיר,עבודה טובה יותר ושכר גבוה יותר,מערכת הקאסטות של הודו,אלימות בשכונה שלה,B
"בהשוואה למפלגות פוליטיות במדינות כמו אנגליה וישראל, שלשתיהן יש מערכות רב-מפלגתיות, מפלגות פוליטיות אמריקאיות הן",פחות מעוניין להשפיע על תוצאות הבחירות,פחות מזוהה עם אידיאולוגיות פוליטיות עקביות,פחות אפקטיבי בגיוס כספים מתומכים פוליטיים,מסוגל לשקף טוב יותר את המטרות של כל הבוחרים שלהם,B
"מספר, מעוגל לאלף הקרוב ביותר, הוא 47,000. איזה מספר יכול להיות המספר שעוגל?","46,295","46,504","47,520","47,924",B
"טנק הוא בצורת מנסרה משולשת. אם לבסיס המשולש יש שטח של 116 רגל רבוע, וגובה המיכל הוא 30 רגל, כמה מים יכיל המיכל כשהוא מלא?",1725 רגל^3,1740 רגל^3,3480 רגל^3,6960 רגל^3,C
"המתח המושרה במשרן מיוצג כ,",תוצר של השראתו וזרמו באמצעותו.,היחס בין השראתו לזרם דרכו.,יחס הזרם דרכו להשראתו.,תוצר של השראתו וקצב שינוי הזרם באמצעותו.,D
אילו מהמאפיינים הבאים עולים בקנה אחד עם אונס בדייט?,שימוש בכוח מופרז,מתוכנן מראש,מניעים מיניים,כרוך בשימוש בנשק,C
מצא את אורך העקומה y = ln x בין הנקודות שבהן y = 1/2 ו- y = 1.,0.53,0.86,1.18,1.36,C
Find $-\dfrac{1}{-3}\cdot\cfrac{1}{~\frac{1}{-3}~}.$,1,-1,0,2,B
איזו נקודת מבט פסיכולוגית הייתה הפופולרית ביותר בתחילת המאה העשרים במערב אירופה?,מדעי המוח,אבולוציונית,ביהביוריסט,פסיכואנליטית,D
חוסר אונים נרכש קשור ככל הנראה ישירות ל,אפקט ברנום.,הטיה בשירות עצמי.,מוקד שליטה חיצוני.,יחס חיובי ללא תנאי.,C
מחקרם של גרסיה וקולינג בנוגע לסלידה מלומדת קבע כי איזה מהזוגות הבאים של UCS ו-CS הוא החזק ביותר ונלמד במהירות הרבה ביותר?,ביצוע משימה וקבלת פרס מזון,בחילה ואוכל או שתייה,תנועה והלם,עונשים ופרסים,B
"חלק מהמים של מאדים קפואים באדמה ובכיפות הקרח וחלק אבדו בגלל רוח השמש, אך רוב המים המקוריים אבדו ככל הנראה באמצעות מנגנון אחר. מה קרה למים ה""אבודים"" האלה?",הוא הופשט על ידי השדה המגנטי כאשר כוחו פחת במהירות,הוא נשבר למימן ולחמצן על ידי אור אולטרה סגול והמימן אבד באמצעות בריחה תרמית,הוא נאכל על ידי ציוויליזציה של אנשי מאדים צמאים,הוא התאדה במהלך תקופה של געשיות עזה ואבד לחלל באמצעות בריחה תרמית,B
"בנסיעה במהירות התחלתית של 1.5 × 10^6 מטר לשנייה, פרוטון נכנס לאזור של שדה מגנטי קבוע בעוצמה 1.5 T. אם וקטור המהירות ההתחלתית של הפרוטון יוצר זווית של 30° עם השדה המגנטי, חשב את מהירות הפרוטון 4 שניות לאחר הכניסה לשדה המגנטי.","5.0 × 10^6 מ""ש","7.5 × 10^6 מ""ש","1.5 × 10^6 מ""ש","3.0 × 10^6 מ""ש",C
"האנרגיה המשתחררת מפירוק הפוספטים עתירי האנרגיה, ATP ופוספוקריאטין, יכולה לקיים תרגיל מאמץ מקסימלי בערך:",1-2 שניות.,5-10 שניות.,30-40 שניות.,50-60 שניות.,B
"במעגל סדרתי, אם הזרם במנורה אחת הוא 2 A, הזרם במנורה שלידה הוא","חצי, 1 א",2:00 לפנות בוקר,תלוי איזו מנורה קרובה יותר לסוללה,אין מספיק מידע לומר,B
איזה מהבאים הוא בעל הסבירות הגבוהה ביותר לייצר צמיחה כלכלית חזקה יותר לאורך זמן?,צריכה מהירה יותר של משאבי טבע.,שיעורי אנאלפביתיות גבוהים יותר בקרב מבוגרים.,מלאי יורד של מוצרי הון.,זיכויי מס השקעה.,D
"המשק נמצא במיתון עמוק. בהינתן מצב כלכלי זה, אילו מההצהרות הבאות לגבי המדיניות המוניטרית מדויקות?",מדיניות מרחיבה רק תחריף את המיתון.,מדיניות מרחיבה מגדילה מאוד את הביקוש המצרפי אם ההשקעה רגישה לשינויים בריבית.,מדיניות מצמצמת היא התמריץ המתאים להשקעה וצריכה.,"אם הביקוש לכסף הוא אלסטי לחלוטין, מדיניות מוניטרית מרחיבה עשויה להיות יעילה למדי.",B
"עסקים עוסקים בחשבונאות חברתית עקב דרישות _________, על מנת לזהות ________, לשפר ___________ ולעודד _________ ___________","בעלי עניין, סיכונים, ניהול בעלי עניין, אחריותיות, שקיפות","בעלי עניין, אחריותיות, שקיפות, סיכונים, ניהול בעלי עניין","בעלי עניין, אחריותיות, סיכונים, בעלי עניין, ניהול בעלי עניין","בעלי עניין, ניהול בעלי עניין, שקיפות, סיכונים, אחריות",A
סביר יותר להניח שמס שיוטל על ספק יועבר לצרכן בצורה של עליית מחירים אם,גמישות המחיר של הביקוש היא אלסטית מאוד.,גמישות המחיר של הביקוש היא מאוד לא גמישה.,גמישות המחיר של הביקוש היא אלסטית יחידה.,גמישות השכר של הביקוש היא אלסטית מאוד.,B
הצהרה 1 | בקבוצה (ab)^{-2} = b^{-2}a^{-2}. הצהרה 2 | בקבוצה (ab)^n = a^nb^n.,"נכון, נכון","לא נכון, לא נכון","נכון, לא נכון","לא נכון, נכון",B
מהו המונח עד כמה התחרות במדינה אחת מושפעת מהתחרות במדינות אחרות?,סחר בינלאומי,כלכלה גלובלית,תחרות עולמית,גלובליזציה,D
"מתכנת כתב את התוכנית למטה. התוכנית משתמשת ברשימת מספרים בשם numList. התוכנית נועדה להציג את סכום המספרים ברשימה.
 סכום ← numList [1]
 עבור כל ערך ב- NUMList
 סכום ← סכום + ערך
 סכום תצוגה
 כדי לבדוק את התוכנית, המתכנת מאתחל numList ל [0 , 1 , 4 , 5]. התוכנית מציגה 10, והמתכנת מסיק כי התוכנית פועלת כמתוכנן. איזה מהדברים הבאים נכון?",המסקנה נכונה; התוכנית פועלת כמתוכנן.,"המסקנה אינה נכונה; התוכנית אינה מציגה את הערך הנכון עבור מקרה הבדיקה [0, 1, 4, 5].","המסקנה אינה נכונה; שימוש במקרה המבחן [0, 1, 4, 5] אינו מספיק כדי להסיק שהתוכנית נכונה.","המסקנה אינה נכונה; שימוש במקרה המבחן [0, 1, 4, 5] רק מאשר שהתוכנית פועלת עבור רשימות בסדר הולך וגדל.",C
מדוע פרפית מתנגדת לשוויון?,"לטענתו, חברה לא שוויונית היא בלתי נמנעת.","הוא טוען שעל ידי מתן עדיפות לצרכי העניים, נוכל להגדיל את השוויון.",הוא טוען שכל אחד מאיתנו אחראי לעוני שלו.,הוא דוחה את רעיון השוויון מכל וכל.,B
"שאלה זו מתייחסת למידע הבא.
אכן, כפי שגם פסקי ההלכה של [חוקרים] מכובדים המבססים את דעתם על התבונה והמסורת כאחד והן הקונצנזוס של העדה הסונית מסכימים כי החובה העתיקה של השמדה, השמדה וגירוש של חדשנות רעה חייבת להיות מטרת שאיפתנו הנעלה, שכן ""קנאות דתית היא ניצחון לאמונתו של אלוהים המיטיב""; ואז, בהתאם לדברי הנביא (עליו השלום!) ""מי שמכניס חדשנות רעה לסדר שלנו חייב להיות מגורש"" ו""מי שעושה מעשים נגד הסדר שלנו חייב להיות מגורש"", פעולה הפכה הכרחית והכרחית...""
מכתב מהסולטאן העות'מאני סלים הראשון אל השאה הספווי אסמאעיל הראשון, 1514
הספווים עוררו את חמתן של אימפריות אסלאמיות כמו האימפריה העות'מאנית והאימפריה המוגולית, בעיקר בגלל הספווים",היו אימפריית התפשטות הממוקמת גיאוגרפית בין שני תומכי התפשטות אחרים,דחה את עיקרי האסלאם,שיעבדו נוצרים והפכו אותם ללוחמים ספווים,אסמאעיל הכריז על עצמו כח'ליף,A
"שאלה זו מתייחסת למידע הבא.
אני הולך לצד הטור, שואל מה קורה.
חייל אומר בפשטות: ""הם מתקשרים יותר כל יום.
""חלקנו נשלחנו צפונה לנהר הצהוב בגיל חמש עשרה,
ועכשיו, בגיל ארבעים, אנחנו יוצאים לחיל המצב במערב.
בסיור הראשון שלנו, ראש הכפר היה צריך לקשור לנו את הבנדנות שלנו.
כשחזרנו, השיער שלנו היה לבן, אבל עדיין יש יותר אי שקט.
חילות המצב זורמים בדם, מספיק כדי למלא אוקיינוס,
אך שאיפותיו הטריטוריאליות של הקיסר הצבאי טרם הגיעו לשיאן.
במאה המחוזות שממזרח להרים, ברחבי ארץ האן,
בטח יש עשרת אלפים כפרים ששורצים עכשיו.
גם אם נשים חזקות מספיק כדי להתמודד עם מעדר ומחרשה,
הגידולים גדלים לכל עבר, השדות כולם בלגן.
זה הכי קשה לאנשי שאנשי, עם המוניטין שלהם כלוחמים:
הם מעוגלים כמו כלבים או תרנגולות, כל זכר מתרשם.
""אבל אדוני, למרות שזה טוב מצידך לשאול,
להתלונן זה לא חלק מהמשימה של החייל.
אנחנו יכולים רק לנענע את ראשנו. קחו את החורף הזה:
חיילי שאנשי מעולם לא נשלחו הביתה.
קציני המחוז דורשים את מס הקרקע,
אבל מאיפה זה יבוא? לא תוכל להוציא דם מאבן!
אני באמת חושבת שזה מזל רע ללדת בן עכשיו,
עדיף שתהיה לה בת: לפחות היא יכולה להתחתן
ולגור עם השכנים הסמוכים.
אבל בסופו של דבר בן ישכב באיזו ערבה רחוקה"".
דו פו, ""בלדה על עגלות הצבא"", 750 לספירה לערך
השיר מספק ראיה לאיזה מהדברים הבאים ביחס ליחסי מגדר בחברת טאנג?",היחסים הקונפוציאניים בין בעל ואישה היו עדיין חזקים בחברת טאנג.,כתבי הקודש הקיסריים הדגישו את לידת הבנים הכשירים על פני הבנות כדי למלא את מכסות הגיוס.,העבודה החקלאית יכולה להיות משותפת לנשים וגברים כאחד.,יחסי המינים הסיניים המסורתיים התהפכו בתקופת שלטונה של הקיסרית וו דזה-טיאן.,C
"במישור xy, הגרף של x^(log y) = y^log x הוא",הרבע הראשון הפתוח,עקומה סגורה,קרן ברביע הראשון הפתוח,נקודה אחת,A
איזו מהמדינות הבאות פלטה הכי הרבה CO2 לנפש בשנת 2017?,יפן,קנדה,רוסיה,איראן,B
מהי התקפת שידור חוזר?,כאשר התוקף משיב להודעה שנשלחה אליו על-ידי המערכת,"התקפה שחוזרת על עצמה שוב ושוב, מחפשת חולשה",התקפה שמשתמשת במסרים של המערכת עצמה ולכן לא ניתן להתגונן מפניה,"התוקף שולח מחדש הודעה שנלכדה, והאתר מקבל אותה ומגיב לטובת התוקף",D
העובדה שתדירות הבליעה התת-אדומה של דאוטריום כלוריד (DCl) מוסטת מזו של מימן כלורי (HCl) נובעת מההבדלים ביניהם,התפלגות אלקטרונים,רגע דיפול,קבוע כוח,מסה מופחתת,D
"היעילות הקוונטית של גלאי פוטונים היא 0.1. אם 100 פוטונים נשלחים לגלאי, בזה אחר זה, הגלאי יגלה פוטונים","ממוצע של 10 פעמים, עם סטיית RMS של כ -4","ממוצע של 10 פעמים, עם סטיית RMS של כ -3","ממוצע של 10 פעמים, עם סטיית RMS של כ -1","ממוצע של 10 פעמים, עם סטיית RMS של כ -0.1",B
אילו מהקבוצות הבאות של מחרוזות סיביות אינן ניתנות לתיאור באמצעות ביטוי רגולרי?,כל מחרוזות הסיביות שמספר האפסים שלהן הוא כפולה של חמש,כל מחרוזות הסיביות המתחילות באפס ומסתיימות ב- אחת,כל מחרוזות הסיביות עם מספר זוגי של אפסים,כל מחרוזות הסיביות עם יותר מחרוזות מאפסים,D
התאמות של צמחים כדי למזער אובדן מים בסביבות עם טמפרטורות גבוהות כוללות איזה מהבאים?,פיוניות רבות,ציפורניים דקות,קוצים במקום עלים,יחסי שטח-נפח גדולים,C
"מוטציות הן טעויות בדנ""א אשר:",הם תמיד מזיקים.,להתרחש רק בנוכחות חומרים מסרטנים.,להגדיל את צמיחת הגידול.,להתרחש באופן ספונטני בקצב נמוך.,D
איזה מהדברים הבאים נכון לגבי תת-פעילות של בלוטת התריס?,במשקל,מיקסואדמה טרום טיביאלית,רמת TSH מוגברת,סלידה ממקומות חמים,C
"הערכים המוערכים של בתים בעיר הם בממוצע $125,000 עם סטיית תקן של $23,000. בגלל חוזה מורים חדש, מחוז בית הספר זקוק לתוספת של 10% בכספים בהשוואה לשנה הקודמת. כדי לגייס את הכסף הנוסף, העירייה מורה למשרד השומה להעלות את כל ערכי הבתים המוערכים ב-5,000 דולר. מה תהיה סטיית התקן החדשה של ערכי השווי המוערכים של בתים בעיר?","$23,000 ","$25,300 ","$28,000 ","$30,300 ",A
" בדיון שלו על אפליה במלחמה, ואלס מציע כי",אין הבדל בין לוחמים ללא-לוחמים.,ההבדל בין לוחמים ללא-לוחמים הוא עניין של מידה.,ההבדל בין לוחמים ללא-לוחמים הוא קטגורי וברור.,"""טרור"" צריך להיות מוגדר כאלימות חסרת הבחנה.",B
" לדברי נוסבאום, התייחסות למישהו כחפץ היא",מספיק להחפצה מינית.,הכרחי להחפצה מינית.,לא הכרחי להחפצה מינית.,כל האמור לעיל.,C
"עבור איזה משני התרחישים האלה הדמות הראשית (שמשתמשת באני/אני/שלי) עושה משהו שגוי מוסרית בעליל, על פי אמות מידה מוסריות רגילות בארה""ב נכון לשנת 2020? תרחיש 1 | בזמן שההורים שלי ישנו יצאתי לריצה. תרחיש 2 | שפכתי חומר ניקוי למכונת הכביסה המלאה בבגדים של שותפי לדירה.","לא נכון, לא נכון","לא נכון, לא נכון","לא טועה, לא נכון","לא טועה, לא טועה",D
"עבור איזה משני התרחישים האלה הדמות הראשית (שמשתמשת באני/אני/שלי) עושה משהו שגוי מוסרית בעליל, על פי אמות מידה מוסריות רגילות בארה""ב נכון לשנת 2020? תרחיש 1 | לפעמים אני מנסה לומר את האמת, אלא אם כן זה מסבך אותי. תרחיש 2 | נישקתי את החברה שלי במופע הקסמים.","לא נכון, לא נכון","לא נכון, לא נכון","לא טועה, לא נכון","לא טועה, לא טועה",B
"עבור איזה משני התרחישים האלה הדמות הראשית (שמשתמשת באני/אני/שלי) עושה משהו שגוי מוסרית בעליל, על פי אמות מידה מוסריות רגילות בארה""ב נכון לשנת 2020? תרחיש 1 | רצתי על השטיח הטרי עם מכסחת דשא. תרחיש 2 | השתנתי לתוך היד שלי כדי שאוכל לבדוק אם יש בה זיהום.","לא נכון, לא נכון","לא נכון, לא נכון","לא טועה, לא נכון","לא טועה, לא טועה",A
"עבור איזה משני התרחישים האלה הדמות הראשית (שמשתמשת באני/אני/שלי) עושה משהו שגוי מוסרית בעליל, על פי אמות מידה מוסריות רגילות בארה""ב נכון לשנת 2020? תרחיש 1 | ראיתי את אלטון ג'ון המפורסם מחוץ לאולם קונצרטים וצילמתי אותו בלי לשאול אותו. תרחיש 2 | דיווחתי על סוהר אחר שמתגנב עם סמים נרקוטיים לכלא ומוכר אותם לאסירים.","לא נכון, לא נכון","לא נכון, לא נכון","לא טועה, לא נכון","לא טועה, לא טועה",D
"עבור איזה משני התרחישים האלה הדמות הראשית (שמשתמשת באני/אני/שלי) עושה משהו שגוי מוסרית בעליל, על פי אמות מידה מוסריות רגילות בארה""ב נכון לשנת 2020? תרחיש 1 | טרקתי בהפסקות שלי כדי להחמיץ את הכדור כשהוא נכנס לכביש. תרחיש 2 | לימדתי את ילדיי לנגן בקסילופון.","לא נכון, לא נכון","לא נכון, לא נכון","לא טועה, לא נכון","לא טועה, לא טועה",D
"עבור איזה משני התרחישים האלה הדמות הראשית (שמשתמשת באני/אני/שלי) עושה משהו שגוי מוסרית בעליל, על פי אמות מידה מוסריות רגילות בארה""ב נכון לשנת 2020? תרחיש 1 | כשהמקפיא של המסעדה שלי התקלקל, הגשתי את הבשר החם למרות שידעתי שהוא מאוד לא בטוח. תרחיש 2 | החלטתי להדליק אש ביער.","לא נכון, לא נכון","לא נכון, לא נכון","לא טועה, לא נכון","לא טועה, לא טועה",A
"צריכת חלב גדולה יותר
",דווח כקשור לשכיחות גבוהה יותר של שברים ותמותה גבוהה יותר במספר מחקרים,במהלך ההתבגרות המינית נראה קשור לצפיפות מינרלים גבוהה יותר בעצם בהמשך החיים,קשורה באופן עקבי לשיעור נמוך יותר של שברים,במדינות עם שיעור השברים הגבוה ביותר מצביע על כך שצריכת חלב מועילה לשלד.,A
"אילו מההצהרות הבאות לגבי מטבוליזם של גלוקוז נכונות?
",גלוקגון מגביר את שיעור הגליקוליזה,גליקוליזה דורשת NADP+,"בגליקוליזה, גלוקוז הוא שסע לשני מוצרים שלושה פחמן",התוצר הסופי של גליקוליזה בכדוריות הדם האדומות הוא פירובט,C
נגל טוען כי בעיית המזל המוסרי קשורה קשר הדוק לבעיה של:,קיומו של אלוהים.,חופש הרצון.,אגואיזם פסיכולוגי.,אוניברסלים.,B
"לדברי זינגר, עמידה בעיקרון שלו מחייבת:","שינויים צנועים בהרגלים האישיים שלנו, אבל לא בחברה כולה.","שינויים צנועים בהרגלים האישיים שלנו, כמו גם בחברה.","שינויים דרסטיים בהרגלים האישיים שלנו, אבל לא בחברה שלנו.",שינויים דרסטיים הן בהרגלים האישיים שלנו והן בחברה שלנו.,D
איזה מהבאים הוא האחרון שנכבש על ידי בני אדם?,החדשה,אוסטרליה,ניו זילנד,טימור,C
הציוויליזציה הנובית:,קדם ודרבן את עלייתה של התרבות המצרית.,הייתה תוצאה של קולוניזציה מסופוטמית בדרום.,"התפתחה כתגובה לתרבות המצרית, אך לא כחיקוי שלה.",לא היו לו קשרים עם תרבויות שכנות.,C
גוף ממשלתי נדרש לכלול דוח על תזרימי מזומנים באיזה מהדוחות הכספיים הבאים?,דוחות כספיים של הקרן הממשלתית.,דוחות כספיים כלל-ממשלתיים.,דוחות כספיים של קרן קניינית.,דוחות כספיים של קרן נאמנות.,C
איזה מהמשפטים הבאים נכון ביחס לשינויים באומדנים חשבונאיים?,רוב השינויים באומדנים החשבונאיים נלקחים בחשבון בדיעבד.,"כל אימת שלא ניתן לקבוע אם חל שינוי באומדן או שינוי בעיקרון החשבונאי, יש לראות בשינוי שינוי עקרוני.","כל אימת שלא ניתן לקבוע אם חל שינוי באומדן החשבונאי או שינוי בעיקרון החשבונאי, יש לראות בשינוי האומדן.",קל יותר להבחין בין שינוי באומדן חשבונאי לבין שינוי בעיקרון חשבונאי מאשר להבחין בין שינוי באומדן חשבונאי לבין תיקון טעות.,C
"נהיגה רשלנית של נהג גרמה לפציעתו הקשה של נהג אחר. הנהג צוטט על כך שנסע בנתיב הלא נכון ושילם קנס. לנהג הייתה מגבלת פוליסה של 15,000 דולר בלבד בגין אחריות צד ג' בפוליסת הביטוח שלו. לאחר שמסר למבטח הנהג דו""ח רפואי מלא, כל החשבונות הרפואיים, הרשומות הרפואיות והוכחות נזקיות נדרשות אחרות, דרש התובע הנפגע את גבולות הפוליסה. התובע הודיע כי תוגש תביעת חוסר תום לב אם גבולות הפוליסה לא ישולמו באופן מיידי. חברת הביטוח סירבה לשלם ללא הסבר. חבר מושבעים פסק לתובע הפצוע 200,000 דולר. התובע הנפגע השיג המחאה חתומה מהנהג הרשלן המעניקה לתובע כל זכות שעשויה להיות לנהג כלפי מבטחו. האם סביר להניח שבית המשפט יחייב את חברת הביטוח לשלם את מלוא סכום פסק הדין של חבר המושבעים לנפגע על פי עובדות אלה?","מגבלת הפוליסה היא 15,000$ וזה כל מה שניתן לגבות על ידי הנפגע אין תביעה בגין חוסר תום לב על חוזה ביטוח.",חברת הביטוח הפרה את האמנה המשתמעת של תום לב והתנהלות הוגנת המשתמעת מכל חוזה ביטוח ועליה לשלם את מלוא סכום פסק הדין.,"חוסר תום לב הוא אישי למבוטח ולמבטחו ההקצאה לא הייתה תקפה, ולנפגע אין כל טענה לחייב את המבטח לשלם.",על הנפגע לאכוף את מלוא פסק דינו נגד הנהג ולעולם לא יוכל לתבוע את המבטח בסכום זה.,C
