Question,A,B,C,D,Answer
እዚ ዝስዕብ ኣብ ኵነት እተመርኰሰ ሓሳብ እንታይ ምዃኑ ፍለጥ - እቶም ንህቢ ነቲ ናይ መጀመርታ ጸወታኦም ዝዕወቱ እቶም ኣርድቫርክስ ወይ ቺፕሙንክ ኣብቲ ናይ መጀመርታ ጸወታኦም እንተ ዘይተዓዊቶም ጥራይ ኢዩ።,እቶም ኣርድቫርክስ ነቲ ናይ መጀመርታ ጸወታኦም ኣይዕወቱን እዮም።,ንህቢ ናይ መጀመርታ ጸወታኦም ይዕወቱ ።,እቶም ቺፕሙንክ ነቲ ናይ መጀመርታ ጸወታኦም ኣይዕወቱን እዮም።,እቶም ኣርድቫርክስ ወይ ቺፕሙንክ ነቲ ናይ መጀመርታ ጸወታታቶም ኣይዕወቱን እዮም።,B
ተመሃሮ ነቲ ኣብ ታሕተዋይ ክፋል እቲ ኽፍሊ ዚርከብ ሒደት ኣሰቶን ዘለዎ ዕጹው ክሮማቶግራፊ ኽፍሊ ኺጥቀሙሉ ዚሓትት ሕብሪ ተኽሊ ይፈላለዩ ኣለዉ። ንኣሰቶን ብዛዕባ ድሕንነት ዚገልጽ መጠንቀቕታ ዓይንን ቈርበትን ከም ዜሕርቕን ዚነድድ ሃፋ ኸም ዘለዎን ዚገልጽ ሓሳብ የጠቓልል ። ካብዚ ዝስዕብ እቶም ተማሃሮ ነቲ ምውስዋስ ኣካላት ክመርሑ ኸለዉ ኣየናይ ናይ ድሕንነት ጥንቃቐ ክገብሩ ኣለዎም?,እቲ ኣሰቶን ሓዊ እንተ ነዲዱ ነቲ ኽፍሊ ናብ ትኪ ንምስካም መጥፍኢ ሓዊ ዘለዎ ኣእዳው ምልባስ,ነቲ ኽፍሊ ኣብ ዕጹውን ጸልማትን ከብሒ ምእታው,ብቘርበት እተሰርሐ ጁባ ምኽዳንን ኣፍንጫን ኣፍን ብናይ ንጥረ ነገር ማስኬራ ምሽፋንን,መነጸርን ናይትሪል ዓይነት ኢድን ምኽዳንን ንዅሉ ኣሰቶን ኮንተይነራት ምዕጻውን,D
ካብዞም እተፈላለዩ ጅር እዚኣቶም ኣብ መስርዕ ኣሚኖ ኣሲድ ተመርኲሶም ኣብ ፍልቀት ከም ዚተኣሳሰር ዚውስን ኣየናይ እዩ ?,ድምጺ ዘይብሉ ምዩቴሽን,ምደጋገሚ ጂን,መስርዕ ጂን ዚቕይር ፍጻመታት ምትርጓም,መስቀላዊ መገዲ,A
እቲ ኣብ ወጻኢ ሃገር ሚኒስተር ኤክስ ዝፈጸሞ ዘይሕጋዊ ቕትለት ጁረ ኢምፐርየ ድዩ ወይስ ጁር ጌስቲስ?,ከምዚ ዝኣመሰለ ተግባር ህዝባዊ ተግባር እዩ (ጁር ኢምፐሪ),ከምዚ ዝኣመሰለ ኣካይዳ ናይ ምክልኻል ዓቕሚ ፈጺሙ ኣይስሕብን ኢዩ,ከምዚ ዝኣመሰለ ተግባር ናይ ብሕቲ ተግባር ኢዩ (መጋባእያ ጌስቲስ),ከምዚ ዝኣመሰለ ኣካይዳ ህዝባዊ ተግባር እኳ እንተ ዀነ ካብ ሕማም ናጻ እዩ,C
"እዛ ሕቶ እዚኣ ነዚ ዚስዕብ ሓበሬታ እያ እተመልክት ።
ፈለማ ቆዝሞስ ከበብቲ ኸም ዝዀነ ኽንገልጽ ኣሎና ፣ ከመይሲ እዚ ቕርጺ እዚ መላግቦ ዘየድልየና ፍጹም ምሉእ ብምሉእ ስለ ዝዀነ ልዕሊ ዅሉ እተማልአ እዩ ፣ ከመይሲ ንዅሉ ነገራት ኪሕዝን ኪዕቅቦን ዚበቅዕ ኣዝዩ ማራኺ መልክዕ ስለ ዚህልዎ እዩ ፣ ወይ ከኣ ኵሉ ኽፋል ዩኒቨርስ ማለት ጸሓይን ወርሕን ፕላነታትን በዚ መልክዕ እዚ ስለ ዚርአ፣ ወይ ከኣ ከምቲ ኣብ ነጠብጣብ ማይን ካልእ ፈሳሲ ኣካላትን ዚርአ ንገዛእ ርእሶም ኪገልጹ እንተ ፈቲኖም ኵሉ ነገር ነዚ መልክዕ እዚ ኺበጽሖ ስለ ዚጽዕር እዩ። ስለዚ እዚ መልክዕ እዚ ናይ ሰማያዊ ኣካላት ምዃኑ ዝጠራጠር ዋላ ሓደ የለን ። ...
ስለዚ ምድሪ ኸቢብ ምዃና ዜተሓታትት ኣይኰነን ፣ ከመይሲ ካብ ኵሉ ሸነኽ ናብ ማእከላ ትጽቀጥ እያ ። ብምኽንያት ክብ ዝበለ ኣኽራንን ጭንቀትን እቲ ስንጭሮታት ፍጹም ዑደት ከም ዘሎ ኽንርድኦ ዘይንኽእል እኳ እንተ ዀነ እዚ ግን ነቲ ኸቢብ ባህርይ ምድሪ ኣይትንክፎን እዩ። ...
ምድሪ ኽቢ ኸም ዘለዋ ኣቐዲሙ ኸም እተራእየ ሓደ ምንቅስቓስ ምስዚ መልክዕ እዚ ዚመሳሰል እንተ ዀይኑን ምድሪ ኣብ ዩኒቨርስ እንታይ ቦታ ኸም ዘለዋን ክንምርምር ኣሎና። ... መብዛሕትኦም ደረስቲ ምድሪ ኣብ ማእከል ዩኒቨርስ ከም ዘላ ይሰማምዑሉ እዮም ፣ ብኣንጻሩ ጌርካ ምሕሳብ ከኣ ዘይሕሰብን ዕሽነትን ከም ዝዀነት ገይሮም እዮም ዚርእይዋ ። እንተዀነ ግን እቲ ጕዳይ ብጥንቃቐ እንተ ተመዚኑ እቲ ሕቶ ገና መዕለቢ ስለ ዘይረኸበ ኣፍኲስካ ዝርአ ከም ዘይኰነ ክርአ ኢዩ። ኵሉ እቲ ዚርአ ለውጢ ቦታ ማለት ምንቅስቓስ እቲ እተዓዘበ ነገር ወይ ተዓዛቢ ወይ ምንቅስቓስ ክልቲኡ እዩ ። ... ሕጂ ሰውራ ሰማያት ካብ ምድሪ እዩ ዚርአ ንኣዒንትና ድማ እዩ ዚፍጠር ። ስለዚ ምድሪ ምንቅስቓስ እንተ ዘይገይራ እዚ ምንቅስቓስ እዚ ኻብ ምድሪ ወጻኢ ኣብ ዘሎ ዅሉ ነገራት ክግበር ኣለዎ የግዳስ ካብቲ ኣብ ምድሪ ዘሎ ዅሉ ዝንቀሳቐስ ናብ ኣንጻሩ ኣንፈት ኢዩ ዝግበር ከምዚ ዝኣመሰለ ምንቅስቓስ ከኣ መዓልታዊ ሰውራ ኢዩ። ስለዚ እዚ ንብምሉኡ ዩኒቨርስ ማለት ንምድሪ ሓዲግካ ንዅሉ እቲ ኻብ ምድሪ ወጻኢ ዘሎ ነገራት ዚጸሉ እዩ ዚመስል ። ይኹን እምበር እዚ ምንቅስቓስ እዚ ኻብ ሰማይ ፍልይ ዝበለ ኸም ዘይኰነ የግዳስ ምድሪ ኻብ ምዕራብ ናብ ምብራቕ ከም እትዘውር እንተ ዚእመን ከምኡውን ብዛዕባ ምብራቕን ምዕራብን ጸሓይን ወርሕን ከዋኽብትን ብጥንቃቐ እንተ ዚምርመር ነይሩ እቲ ናይ ሓቂ ዅነታት እዚ ምዃኑ ኺግንዘብ ይኽእል እዩ።""
ኒኮላስ ኮፐርኒከስ ሰውራታት ሰማያዊ ኣካላት 1543
እዛ ጥቕሲ እዚኣ ኮፐርኒከስ ካብቶም ኣብቲ ግዜ እቲ ዝነበሩ ባህላዊ ፈላስፋታት ኣሪስቶተል ከም እተፈልየት መርትዖ ኽትከውን ትኽእል እያ ፣ ከመይሲ ከምኡ ኺገብር ሓሳብ ሂቡ ነይሩ እዩ",ኣድማስ ክቢታዊ እዩ,ምድሪ ኸቢብ እያ,ቆዝሞስ ጂኦስቲክ እዩ,ምድሪ ዘየቋርጽ ኣይኰነትን,D
ነቲ ኣብ 1.0 ሜ ፈኖል C6H5OH ዚርከብ መጠን H+(aq) ወስኖ። (ካ ፎር ፈኖል 1 × 10^-10 እዩ።),1 × 10^-10 M,1 × 10^-9 መ.,1 × 10^-3 መ.,1 × 10^-5 መ.,D
"ካብ ህንዲ ናብ ሕቡራት መንግስትታት ኣመሪካ ኽትግዕዝ ክትሓስብ ከለኻ ካብዚ ዚስዕብ ረቛሒታት ኣየናይ እዩ ንሪቫ ኸም ""ዝጐሓፋ"" ረቛሒ ጌርካ ዚርአ?",ክቱር ድኽነት,ዝሓሸ ስራሕን ዝለዓለ ደሞዝን,ስርዓት ህንዲ,ኣብ ጐረባብታ እተፈጸመ ዓመጻ,B
ፖለቲካዊ ሰልፊ ኣመሪካ ምስተን ኣብ ከም ዓዲ እንግሊዝን እስራኤልን ዝኣመሰላ ሃገራት ዚርከባ ፖለቲካዊ ሰልፊ ኺነጻጸር ከሎ,ኣብ ውጽኢት ምርጫ ጽልዋ ኺህልወካ ኣይደልን እዩ,ምስ ዘይቀያየር ፖለቲካዊ ስነ-ሓሳባት ብንጹር ኣይሰማማዕን እዩ,ካብ ፖለቲካውያን ደገፍቲ ገንዘብ ኣብ ምእካብ ዝወሓደ ውጽኢት,ንሸቶታት ብምሉኡ እቲ ዚምረጹሉ ቦታ ብዝሓሸ መገዲ ኼንጸባርቑ ይኽእሉ እዮም,B
"ቍጽሪ እቶም ዝቐርቡ ሽሕ 47,000 እዩ ። ቍጽሪ እቲ ኸቢብ ዝነበረ ቝጽሪ ኣየናይ ኪኸውን ይኽእል?","46,295","46,504","47,520","47,924",B
ሓደ ታንክ ስሉስ ኵርናዕ ዝቕርጹ ፕሪዝም እዩ ። እቲ ስሉስ ኵርናዕ ዝቕርጹ ባይታ 116 ትርብዒት ሜትሮ ዝቝመቱ እቲ መዕቈሪ ድማ 30 ሜትሮ ዝቝመቱ እንተ ዀይኑ እቲ መዕቈሪ ምስ መልአ ኽንደይ ዚኣክል ማይ እዩ ዚሕዝ?,1725 ft^3,1740 ft^3,3480 ft^3,6960 ft^3,C
እቲ ኣብ ሓደ መተንፈሲ ማኪና ዚለዓዓል ቮልተጅ ከም,ብውሕሉል መገዲ እዩ ዚስራሕ።,መጠነ ዝምድና እቲ ብእኡ ኣቢሉ ዚመሓላለፈሉ መገዲ።,መጠነ ዝምድና ውሒዝ ብእኡ ኣቢሉ ምስ መፍሰሲኡ እዩ።,ውጽኢት እቲ ብእኡ ኣቢሉ ዚመሓላለፍ ለውጢ እዩ ።,D
ካብዚ ዚስዕብ ባህርያት ኣየናይ እዩ ብሓፈሻኡ ምስ ዕለት ምግሳስ ዚሰማማዕ?,መጠኑ ዝሓለፈ ሓይሊ ምጥቃም,ኣቐዲምካ እተገብረ,ብጾታዊ ድራኸ ተለዓዒልካ,ኣጽዋር ምጥቃም ዘጠቓልል ኢዩ,C
ንውሓት እቲ ጥውይዋይ y = ln x ኣብ መንጎ እቲ y = 1/2 ከምኡውን y = 1 ዘሎ ነጥብታት ርኸብ ።,0.53,0.86,1.18,1.36,C
$-\\dfrac{1}{-3}\cdot\cfrac{1}{~\\frac{1}{-3}~~.$,1,-1,0,2,B
ኣብ መጀመርታ መበል ዕስራ ዘመን ኣብ ምዕራባዊ ኣውሮጳ ኣየናይ ስነ-ኣእምሮኣዊ ኣረኣእያ እዩ ብዝያዳ ህቡብ ኰይኑ?,ስነ መትኒ,ፍልቀት,ጠባይ ዜንቀሳቕስ,ሳይኮኣናሊቲክ,D
እተማህርካዮ ተስፋ ምቝራጽ ምስ ብቐጥታ እተተሓሓዘ ክኸውን ይኽእል ኢዩ,ውጽኢት ባርነም ።,ርእስኻ ምግታእ።,ደጋዊ መቈጻጸሪ።,ብዘይ ቅድመ ዅነት ኣወንታዊ ኣረኣእያ ።,C
ጋርስያ ከምኡውን ኮሊንግን ብዛዕባ እቲ እተማህርዎ ጽልኢ እተገብረ መጽናዕቲ ከም ዝሕብሮ ካብዚ ዝስዕብ ጽምዲ ዩሲኤስ ከምኡውን ሲ. ኤስ.,ዕዮ ምዕያይን ዓስቢ ምግቢ ምቕባልን,ዕግርግር ምባልን ምግብን መስተን,ምንቅስቓስን ስምባድን,መቕጻዕትን ዓስብን,B
"ገለ ኻብቲ ኣብ ማርስ ዘሎ ማይ ኣብ ሓመድ መዝሓሊ ዀይኑ እቲ በረድ ከኣ ብሰንኪ ንፋስ ጸሓይ ጠፊኡ ኢዩ መብዛሕትኡ እቲ ናይ መጀመርታ ማይ ግን ብኻልእ መስርሕ ከም ዝጠፍአ ኢዩ ዝግመት። እዚ ""ዝጠፍአ"" ማይ እዚ እንታይ ኰነ?",ብርታዐኡ ብቕልጡፍ ምስ ነከየ ብማግነታዊ ዓውዲ ተቐንጠጠ,ኣልትራቫዮለት ብርሃን ናብ ሃይድሮጅንን ኦክስጅንን ሰበረ እቲ ሃይድሮጅን ከኣ ካብ ምዉቕ ኣየር ኣምለጠ,ስልጣነ ጽምኢ ዘለዎም ማርስ በልዓ,ብርቱዕ እሳተ-ጎመራ ኣብ ዝነበረሉ እዋን ሃፊፋ ካብ ምዉቕ ኣየር ብምምላጥ ድማ ካብ ህዋ ጠፍአት,B
ሓደ ፕሮቶን ብ1.5 × 10^ 6 ሜተር ብናህሪ እናተጓዕዘ ናብቲ 1.5 ቲ. እቲ ናይ መጀመርታ ፍጥነት ፕሮቶን ምስቲ ማግነታዊ ዓውዲ ዅርናዕ 30 ዲግሪ እንተ ዀይኑ ናብ ማግነታዊ ዓውዲ ምስ ኣተኻ ፍጥነት እቲ ፕሮቶን 4 s ቀመር።,5.0 × 10^6 ሜተር,7.5 × 10^6 ሜተር,1.5 × 10^6 ሜተር,3.0 × 10^6 ሜተር,C
እቲ ልዑል ሓይሊ ዘለዎ ፎስፌት ኤ ቲፒ ከምኡውን ፎስፎክሬቲን ካብ ምብትታን ዝወጽእ ጸዓት ነዚ ዝስዕብ ንምግባር ዝያዳ ጻዕሪ ኽገብር ይኽእል ኢዩ -,1-2 ካልኢት።,5-10 ካልኢት።,30-40 ካልኢት።,50-60 ካልኢት።,B
ኣብ ተኸታታሊ ወረዳ እቲ ኣብ ሓንቲ መብራህቲ ዘሎ ዋሕዚ 2 A እንተ ዀይኑ እቲ ኣብ ጥቓኡ ዘሎ ዋሕዚ መብራህቲ,ፍርቂ 1 A,2 00 ናይ ንግሆ,መብራህቲ ናብ ባትሪ ዝቐረበሉ ቦታ እዩ ዚምርኰስ,እኹል ሓበሬታ ኣይህብን እዩ,B
ካብዚ ዝስዕብ ድሕሪ ግዜ ዝሓየለ ቝጠባዊ ዕቤት ከምጽእ ዝኽእል ኣየናይ ኢዩ ?,ዝያዳ ቕልጡፍ ምውህላል ተፈጥሮኣዊ ሃብቲ ።,ዝለዓለ ገምጋም መሃይምነት ዓበይቲ።,እናነከየ ዚኸይድ ዘሎ ኣቕሑ ርእሰ ኸተማ።,ናይ ወፍሪ ግብሪ ክረዲት ካርድ ።,D
ቍጠባ ኣብ ዓሚቝ ቍጠባዊ ቕልውላው እዩ ዘሎ ። ነዚ ቝጠባዊ ዅነታት እዚ ኣብ ግምት ብምእታው ካብዚ ዚስዕብ ብዛዕባ ናይ ገንዘብ ፖሊሲ ዚገልጽ ሓሳባት ኣየናይ ቅኑዕ እዩ?,ናይ ምስፍሕፋሕ ፖሊሲ ነቲ ቝጠባዊ ቕልውላው መሊሱ እዩ ዜጋድዶ።,ወፍሪ ነቲ ኣብ ወለድ ዚርአ ለውጥታት ዚጥንቀቐሉ እንተ ዀይኑ ናይ ምስፍሕፋሕ ፖሊሲ ሓፈሻዊ ጠለብ ከም ዚውስኽ እዩ ዚገብር።,ናይ ውዕል ፖሊሲ ንወፍርን ንኣጠቓቕማን ግቡእ መነቓቕሒ ኢዩ ።,ጠለብ ገንዘብ ብቐሊሉ ዝሰፍሕ እንተድኣ ዀይኑ ናይ ገንዘብ ፖሊሲ ኣዝዩ ውጽኢታዊ ክኸውን ይኽእል ኢዩ።,B
ንግዳዊ ትካላት ________ ምእንቲ ኼለልያ ___________ ምእንቲ ኼመሓይሻ ከምኡውን _________ ምእንቲ ኼተባብዓ _________ ኣብ ማሕበራዊ ሕሳብ ይካፈላ ___________,እተዋፈሩ ሰባት ሓደጋታት ምምሕዳር እተዋፈሩ ሰባት ተሓታትነት ጽሬት,እተዋፈሩ ሰባት ተሓታትነት ጽሬት ሓደጋታት ምምሕዳር እተዋፈሩ,እተዋፈሩ ሰባት ተሓታትነት ሓደጋታት ተሳትፎ ዘለዎም ኣካየድቲ ምምሕዳር,እተዋፈሩ ሰባት ኣካየድቲ ስራሕ ጽሬት ሓደጋታት ተሓታትነት,A
ንሓደ ኣቕሓ ዜቕርብ ሰብ ዚኽፈል ግብሪ ዋጋ ብምውሳኽ ናብ ዓዳጊ ኺመሓላለፍ ይኽእል እዩ,ዋጋታት ምቅይያር ጠለብ ኣዝዩ ምልኩዕ ኢዩ ።,ዋጋታት ምቅይያር ጠለብ ኣዝዩ ውሕሉል ኢዩ ።,ዋጋ ናይ ጠለብ ቀጢን ኢዩ ።,ናይ ደሞዝ ምቅይያር ጠለብ ኣዝዩ ምልኩዕ ኢዩ።,B
መግለጺ 1 | ብጕጅለ (ab^8-2} = b{^-2^ a^ -2} መግለጺ 2 | ብጕጅለ (ab)^ n = a^ nb^ ን።,ሓቂ ሓቂ,ሓሶት ሓሶት,ሓቂ ሓሶት,ሓሶት ሓቂ,B
ኣብ ሓንቲ ሃገር ዚግበር ውድድር ኣብ ካልኦት ሃገራት ብዚግበር ውድድር ክሳዕ ክንደይ እዩ ዚጽሎ?,ኣህጉራዊ ንግዲ,ዓለምለኻዊ ቝጠባ,ዓለምለኻዊ ውድድር,ዓለምለኻዊ ምዕባለ,D
"ሓደ ፕሮግራም ዘዳሉ ሰብ ነዚ ፕሮግራም እዚ ኣብ ታሕቲ ጸሓፎ ። እቲ ፕሮግራም ዝርዝር ናይቲ ኑምሊስት ዝበሃል ቍጽርታት ኢዩ ዝጥቀም ። እቲ ፕሮግራም ቍጽሪ ናይቲ ኣብዚ ተዘርዚሩ ዘሎ ቝጽርታት ንምርኣይ ኢዩ ።
 ጽማቝ ← numList [1]
 ንነፍሲ ወከፍ ዋጋ ኣብ ዝርዝር መዘኻኸሪ
 sum ← sum + ዋጋ
 ድምር
 እቲ ፕሮግራም ዘዳሉ ሰብ ነቲ ፕሮግራም ንምፍታን ነቲ ናይ መጀመርታ ዝርዝር ናብ [0, 1, 4, 5] ይጽሕፎ። እቲ ፕሮግራም 10 የርኢ እቲ ፕሮግራም ዘዳሉ ሰብ ከኣ እቲ ፕሮግራም ከምቲ እተሓስበ ኸም ዝዓዪ ደምደመ ። ካብዚ ዚስዕብ ኣየናይ ሓቂ እዩ ?",እቲ መደምደምታ ቕኑዕ እዩ፣ እቲ ፕሮግራም ከምቲ እተሓስበ እዩ ዚዓዪ ።,"እቲ መደምደምታ ጌጋ እዩ፣ እቲ ፕሮግራም ነቲ ናይ ፈተና ጕዳይ ቅኑዕ ዋጋ የብሉን [0, 1, 4, 5] ።","እቲ መደምደምታ ጌጋ እዩ፣ ነቲ ናይ ፈተና ጕዳይ ምጥቃም [0, 1, 4, 5] እቲ ፕሮግራም ቅኑዕ ምዃኑ ንምድምዳም እኹል ኣይኰነን።","እቲ መደምደምታ ጌጋ እዩ፣ ነቲ ናይ ፈተና ቦርሳ [0, 1, 4, 5] ምጥቃምና እቲ ፕሮግራም በብደረጃኡ ነቲ ዝርዝር ከም ዝዓዪ ጥራይ ኢዩ ዘረጋግጽ።",C
ፐርፊት ንማዕርነት እትጻረሮ ስለምንታይ እያ?,ማዕርነት ዘይብሉ ሕብረተሰብ ዘይተርፍ ምዃኑ ይማጐት ።,ንድኻታት ቀዳምነት ብምሃብ ማዕርነት ከነስፍሕ ከም እንኽእል ገለጸ ።,ነፍሲ ወከፍና ብድኽነትና ተሓተትቲ ምዃንና ገለጸ ።,ነቲ ማዕርነት ዚብልዎ ሓሳብ ምሉእ ብምሉእ ይነጽጎ እዩ ።,B
"እዛ ሕቶ እዚኣ ነዚ ዚስዕብ ሓበሬታ እያ እተመልክት ።
""እወ እቶም ኣረኣእያኦም ኣብ ርትዓዊ ኣተሓሳስባን ልምድን ከምኡውን ኣብ ሓባራዊ ስምምዕ ማሕበረሰብ ሱኒ እተመርኰሱ ምርኡያት ምሁራት ከም ምዃኖም መጠን እቲ ናይ ጥንቲ ግዴታ ምጽናት ምጽናት ከምኡውን እኩይ ሓድሽ ምህዞታት ምስጓጕ ዕላማ ናይቲ ልዑል ትምኒትና ክኸውን ከም ዘለዎ ይሰማምዑሉ ኢዮም ከመይሲ ""ሃይማኖታዊ ቅንኣት ንእምነት እቲ ተጠቃሚ ኣምላኽ ዓወት ኢዩ""፣ ድሕሪኡ ብመሰረት ቃላት እቲ ነብዪ (ሰላም ኣብ ልዕሊኡ!) ""እኩይ ሓድሽ ምህዞታት ኣብ ትእዛዝና ዜእቱ ዘበለ ኺስጐጕ ኣለዎ"" ኸምኡውን ""ንትእዛዝና ዚጥሕስ ዘበለ ኺስጐጕ ኣለዎ"" ዚብል ስጕምቲ ኣድላዪን ህርኩትን ኰይኑ ኣሎ።""
ካብ ኦቶማን ሱልታንን ሰሊም ቀዳማይ ናብ ሳፋቪድ ሻህ ኢስማኤል ቀዳማይ እተላእከት ደብዳበ 1514
ሳፋቪድ ብቐዳምነት ሳፋቪድ ስለ ዝነበሩ ከም ኦቶማንን ሃጸያዊ ግዝኣት ሙጋልን ዝኣመሰላ ሃጸያዊ ግዝኣታት እስላም ተቘጥዓ",ኣብ ጂኦግራፍያዊ ኣቀማምጣ ኣብ መንጎ ኽልተ ኻልኦት ሰባት ዚርከብ ሰፊሕ ሃጸያዊ ግዝኣት እዩ ነይሩ,ነቲ ቐንዲ ሰረተ እምነት ምስልምና ነጸጎ,ባሮት ክርስትያናት ኰኑ ተዋጋእቲ ሳፋቪድ ድማ ኰኑ,ኢስማኢል ከሊፍ ምዃኑ ኣወጀ,A
