Question,A,B,C,D,Answer
"Энэ асуулт нь дараах мэдээллийг хэлнэ.
""Тоталитар дэглэмийн үрийг зовлон зүдгүүр, хүсэлд хүмүүжүүлдэг. Тэд ядуурал, хэрүүл маргааны бузар хөрсөнд тарж, өсдөг. Хүмүүс нь сайн сайхан амьдрах найдвараа алдахад тэд өсөж томроо бүрэн дүүрэн өсдөг. Бид энэ найдварыг амьд байлгах ёстой... Үйл явдлын түргэн шуурхай хөдөлгөөнөөс болж бидэнд асар их үүрэг хариуцлага онхолджээ... Конгресс эдгээр үүрэг хариуцлагатай шууд тулгарна гэдэгт би итгэлтэй байна.""
Ерөнхийлөгч Харри С.Труман, 1947
Дээрх хэсэгт илэрхийлэгдсэн санаанууд нь АНУ-ын түүхэн дэх дараах үргэлжлэлүүдийн алийг нь хамгийн шууд тусгасан байдаг вэ?",Конгресс болон ерөнхийлөгч хоорондын харилцааны талаарх маргаан.,Эмх замбараагүй нөхцөлд цэргийн хүч хэрэглэх тухай маргаан.,Дэлхийн үйл хэрэгт АНУ-ын гүйцэтгэх үүргийн талаарх маргаан.,Улс төрийн намуудын зохих үүргийн талаарх маргаан.,C
Өвчтөн 6-р умайн хүзүүний үе мөчний түвшинд нуруу нугасны гэмтэлтэй хүзүү нь хугарч өвчилж байна.,Тэд амьдралын дэмжлэггүйгээр амьсгалж чадахгүй.,Тэд зөвхөн чимээгүй амьсгалж чадна.,Амьсгалахад нөлөөлөхийг урьдчилан тааварлах боломжгүй.,Амьсгалд нөлөөлөхгүй.,B
Сөрөг үлдэгдэл автокорреляци нь дараах зүйлсийн аль нэгээр нь заасан байдаг вэ?,Үлдэгдэлд циклийн загвар,Үлдэгдэл дэх өөр загвар,Үлдэгдэлд бүрэн тохиолдлын,Бүгд 0-д ойр байдаг үлдэгдэл,B
Дараах нөхцөлтэй саналуудын аль нэгийг нь тодорхойл: Аардваркс эсвэл Чипмункс аль аль нь эхний тоглолтондоо хожихгүй тохиолдолд л Bees анхны тоглолтоо хождог.,Аардваркууд анхны тоглолтоо хийдэггүй.,"""Bees"" анхны тоглолтоо хийж ялалт байгууллаа.",Чипмункс анхны тоглолтоо хийдэггүй.,"Аардваркс ч юм уу, Чипмункууд эхний тоглолтондоо хожоогүй.",B
"Сурагчид ургамлын пигментийг тусгаарлах дасгал хийж байна. Тэд танхимын доод хэсэгт бага хэмжээний ацетон бүхий хаалттай хроматографийн өрөөг ашиглах шаардлагатай. Ацетоны аюулгүй байдлын сэрэмжлүүлэгт нүд, арьсны уур уцаартай, шатамхай агаартай гэсэн мэдэгдэл ордог. Суралцагчид дасгалыг хийж байхдаа аюулгүй байдлын ямар урьдчилан сэргийлэх арга хэмжээ авах ёстой вэ?",Ацетон гал асаавал өрөөг фум хантаазанд авч явахын тулд гал унтраагч бээлий өмсөх,"Өрөөг пигментийн тусгаарлалтын хугацаанд хаалттай, харанхуй шүүгээнд байрлуулах","Арьсан бээлий өмсөж, хамар, амыг жижиг хэсгийн маскаар бүрхэх","Нүдний шил, нитрилийн төрлийн бээлий өмсөж, бүх ацетон савыг хаалттай байлгах",D
Эдгээрийн аль нь ижил хүйстэнтэйгээ явалдах генийн нуклеотидын дараалал дээр үндэслэсэн харилцан хамааралыг тодорхойлохоос ерөнхийдөө бага оновчтой болгодог вэ?,Чимээгүй мутацууд,Жин хуулбарлах,Генийн дарааллыг өөрчлөх транслокацийн үйл явдлууд,Гатлах,A
Гадаадад байгаа Х сайдын хууль бус аллагыг үйлдэх нь империд буюу журе дохио зангаа мөн үү?,Ийм үйлдэл нь олон нийтийн үйлдэл (jure imperii),Ийм үйлдэл дархлааг хэзээ ч татдаггүй,Ийм үйлдэл нь хувийн үйлдэл (jure gestionis),Ийм үйлдэл нь олон нийтийн үйлдэл боловч дархлаагаар хамгаалагддаг,C
"Энэ асуулт нь дараах мэдээллийг хэлнэ.
Эхлээд бид сансар огторгуй хэлбэр нь spherical байна гэдгийг анхаарах ёстой. Яагаад гэвэл энэ хэлбэр нь ямар ч үе мөч шаарддаг төгс бүхэл бүтэн байх нь хамгийн бүрэн бүтэн байдаг, нэг хэсэг нь хамгийн их акцик хэлбэртэй болгодог, энэ нь бүх зүйлийг агуулж, хадгалахад хамгийн тохиромжтой байдаг; эсвэл дахин учир нь орчлонгийн бүх бүрэлдэхүүн хэсгүүд, тэр нь нар, сар, гаригууд энэ хэлбэрээр гарч ирдэг; эсвэл бүх зүйл энэ хэлбэрт хүрэхийг хичээдэг учраас, хэрэв тэд өөрсдийгөө тодорхойлохыг оролдвол усны дусал болон бусад шингэн биед илэрдэг. Тэгэхлээр, энэ хэлбэр тэнгэрийн эрхсийнх гэдэгт эргэлзэх хүн гарахгүй. ...
Тиймээс дэлхий бүх талаас нь төв дээрээ шахдаг учраас эргэлзэхийн аргагүй юм. Хэдийгээр уулсын өндрөөс болон хөндийд сэтгэл гутралын улмаас төгс тойрог гэж ойлгож болохгүй ч энэ нь дэлхийн ерөнхий сперитик мөн чанарт нөлөөлдөггүй. ...
Дэлхий бөмбөрцөг хэлбэртэйг аль хэдийн харуулсан шиг хөдөлгөөн нь бас энэ хэлбэртэй давхцаж байгаа эсэхийг, мөн дэлхий орчлонт ертөнцөд ямар байр суурь эзэлдэгийг авч үзэх хэрэгтэй. ... Мэдээж зохиогчдын дийлэнх нь дэлхий орчлонгийн төвд байсаар байгаа гэдэгтэй санал нийлж, эсрэгээр нь төсөөлөхийн аргагүй, инээдтэй гэж үзжээ. Гэхдээ асуудлыг анхааралтай авч үзвэл, асуудлыг хараахан шийдээгүй байгаа учраас огт хөнгөн хуумгай хандахгүй байгаа нь харагдана. Ажиглагдсан газрын өөрчлөлт бүр нь ажиглагдсан биетийн эсвэл ажиглагчийн хөдөлгөөн, эсвэл хоёулангийнх нь хөдөлгөөнд байх ёстой. ... Одоо дэлхийгээс л тэнгэрийн хувьсгал ажиглагдаж, бидний нүдэнд бий болдог. Тиймээс хэрэв дэлхий ямар ч хөдөлгөөнгүй бол энэ хөдөлгөөн дэлхийн гаднах бүх зүйлд болох ёстой. Харин дэлхий дээрх бүх зүйл хөдөлснөөс эсрэг зүгт явагдах ёстой бөгөөд иймэрхүү хөдөлгөөн нь өдөр тутмын хувьсгал юм. Тэгэхлээр энэ нь бүх орчлонт ертөнц буюу дэлхийгээс гадуурх бүх зүйлд нөлөөлж байгаа бололтой. Харин энэ хөдөлгөөн нь тэнгэртэй огтлолцоогүй, харин дэлхий баруунаас зүүн тийш эргэсэн гэдгийг хүлээн зөвшөөрөх хэрэгтэй. Хэрэв нар, сар, одны мандаж, жаргахтай холбоотой энэ хөдөлгөөнийг анхааралтай авч үзвэл энэ нь бодит нөхцөл байдал байсан нь илрэх болно"" гэж хэлсэн байна.
Николас Коперник, Тэнгэрлэг биесийн хувьсгал, 1543
Энэ хэсгийг Коперник тухайн үеийнхээ уламжлалт, Аристотелийн байгалийн философичдоос ялгаатай байсныг нотлох баримт болгон ашиглаж болох юм. Учир нь тэрээр үүнийг санал болгосон байна",огторгуй нь spherical,дэлхий бол сперитик,огторгуй нь геостатик,дэлхий зогсолтгүй,D
"H+(aq) концентрацийг 1.0 М фенол, C6H5OH, шийдэлд тодорхойлно. (Фенолын Ка нь 1 × 10^-10 байна.)",1 × 10^-10 М,1 × 10^-9 М,1 × 10^-3 М,1 × 10^-5 М,D
"Энэтхэгээс АНУ руу нүүх талаар бодохдоо Ривагийн хувьд дараах хүчин зүйлсийн аль нь ""пулл"" хүчин зүйл гэж үзэх вэ?",Абжект ядуурал,"Илүү сайн ажил, өндөр цалинтай",Энэтхэгийн кастын систем,Ойр хавьд нь хүчирхийлэл,B
"Англи, Израиль зэрэг орнуудын улс төрийн намуудтай харьцуулахад, аль аль нь олон талт тогтолцоотой, Америкийн улс төрийн намууд",сонгуулийн үр дүнд нөлөөлөх сонирхол багатай,тогтмол улс төрийн үзэл сурталтай тодорхой тодорхой бус,улс төрийн дэмжигчдээс мөнгө цуглуулахад үр дүн багатай,бүх сонгуулийнхаа зорилгыг илүү сайн тусгаж чаддаг,B
Хамгийн ойрын мянгад хүрсэн тоо нь 47 000. Аль дугаар нь бөөрөнхий байсан байж болох вэ?,"46,295","46,504","47,520","47,924",B
"Танк нь гурвалжин призм хэлбэртэй байдаг. Гурвалжингийн бааз нь 116 м2 талбайтай, танк нь 30 метр өндөр байвал сав дүүрсэн үед хэр их ус агуулах вэ?",1725 ft^3,1740 ft^3,3480 ft^3,6960 ft^3,C
Индукцид индукцийн индукцийг,түүний индукцийн болон урсгалын бүтээгдэхүүн түүгээр дамжуулан.,түүний индукцийн харьцаа нь түүгээр дамжин урсгалтай.,урсгалын харьцаа нь түүний индукцтэй.,"түүний индукцийн үр дүн, түүгээр дамжуулан урсгалын өөрчлөлтийн хурд.",D
Ер нь болзоо хүчиндэхтэй ер нь ямар шинж чанарууд нийцэж байна вэ?,хэт их хүч хэрэглэх,урьдчилан төлөвлөсөн,бэлгийн сэдэлтэй,зэвсэг хэрэглэхийг хэлнэ,C
y = 1/2 ба y = 1 гэсэн цэгүүдийн хооронд муруй y = ln x-ийн уртыг ол.,0.53,0.86,1.18,1.36,C
$-\dfrac{1}{-3}\cdot\cfrac{1}{~\frac{1}{-3}~}.$,1,-1,0,2,B
Баруун Европт хорьдугаар зууны эхээр сэтгэл зүйн ямар үзэл бодол хамгийн их тархсан байсан бэ?,мэдрэлийн шинжлэх ухаан,эволюцийн онол,зан төлөв судлаач,сэтгэл зүйн эмч,D
Сурсан арчаагүй байдал нь шууд холбоотой байх магадлалтай,Барнумын эффект.,өөртөө үйлчлэх тал тохой татах.,хяналтын гадаад локус.,нөхцөл болзолгүй эерэгээр хандах.,C
"Гарсиа, Коэллинг нарын сурсан үзэн яддаг зүйлсийн талаарх судалгаа нь дараах UCS болон CS хосын аль нь хамгийн хүчирхэг, хамгийн хурдан сурдаг болохыг тогтоосон?","даалгавар гүйцэтгэх, хоол хүнсний шагнал авах","дотор муухайрч, хоол хүнс, уух юм уу","хөдөлгөөн, цочрол","шийтгэл, шагнал",B
"Марсын зарим ус хөрсөнд хөлдөж, мөсөн бүрхүүлтэй болж, зарим нь нарны салхи тайлснаас болж алдагдсан ч анхны усны ихэнх хэсэг нь өөр механизмаар алдагдсан гэж үздэг. Энэ ""алга болсон"" ус яасан бэ?",хүч чадал нь хурдан буурахад соронзон орон түүнийг тайлсан,"хэт ягаан туяагаар устөрөгч, хүчилтөрөгч болон задарч, устөрөгчийг халуун оргосноор алдсан",цангасан мартийн соёл иргэншилд идэгдсэн,"хүчтэй галт уулын үед агааржуулан, халуунаас зугтах замаар сансарт алдагдсан",B
"Протон нь 1,5 × 10^6 м/с хурдлахдаа 1.5 Т-ийн байнгын соронзон орны бүсэд нэвтрэн ордог. Хэрэв протоны анхны хурдны вектор соронзон талбартай 30°-ийн өнцгийг хийдэг бол соронзон орон руу орсны дараа протоны хурд 4 с-ийг тооцоол.",5.0 × 10^6 м/с,7.5 × 10^6 м/с,1.5 × 10^6 м/с,3.0 × 10^6 м/с,C
"Өндөр хүчдэлийн фосфат, АТП, фосфокреатины задралаас ялгардаг энерги нь хамгийн их хүчин чармайлт гаргах дасгалыг ойролцоогоор тэтгэх боломжтой:",1-2 секунд.,5-10 секунд.,30-40 секунд.,50-60 секунд.,B
Цуваа тойрог дотор нэг дэнлүүний урсгал 2 А байвал хажууд нь байгаа чийдэнгийн урсгал,"хагас, 1 А",2:00 ЦАГ,Аль дэнлүү нь батарейтай илүү ойр байхаас шалтгаална,Хэлэх хангалттай мэдээлэл байхгүй,B
Дараах зүйлсийн аль нь цаг хугацаа өнгөрөх тусам эдийн засгийн илүү хүчтэй өсөлтийг бий болгох вэ?,Байгалийн нөөц баялгийг илүү хурдан ашиглах.,Насанд хүрэгчдийн бичиг үсэгт тайлагдаагүй байдлын өндөр үзүүлэлт.,Капиталын барааны уналт.,Хөрөнгө оруулалтын татварын зээл.,D
Эдийн засаг гүн хямралд орж байна. Эдийн засгийн энэ нөхцөл байдлыг харгалзан үзвэл мөнгөний бодлогын талаарх дараах мэдэгдлүүдийн аль нь оновчтой вэ?,Өргөтгөсөн бодлого нь хямралыг улам дордуулах байв.,Хэрэв хөрөнгө оруулалт зээлийн хүүгийн өөрчлөлтөд мэдрэмтгий байвал өргөтгөсөн бодлого нийт эрэлтийг ихээр нэмэгдүүлдэг.,"Концессын бодлого нь хөрөнгө оруулалт, хэрэглээнд тохирсон урамшуулал юм.",Хэрэв мөнгөний хэрэгцээ маш элбэг дэлбэг байвал мөнгөний бодлого нэлээд үр дүнтэй байж болох юм.,B
"Бизнес эрхлэгчид _________ шаардлагын улмаас нийгмийн ________ тодорхойлох, ___________ сайжруулах, _________, ___________ урамшуулах зорилгоор нийгмийн нягтлан бодох","Хувьцаа эзэмшигчид, Эрсдэл, Гадасны менежмент, Хариуцлага, Ил тод байдал","Хувьцаа эзэмшигчид, Хариуцлага, Ил тод байдал, Эрсдэл, Гадасны менежмент","Хувьцаа эзэмшигчид, Хариуцлага, Эрсдэл, Хувьцаа эзэмшигчид, Хувьцаа эзэмшигчийн менежмент","Хувьцаа эзэмшигчид, Хувьцаа эзэмшигчийн менежмент, Ил тод байдал, Эрсдэл, Хариуцлага",A
Нийлүүлэгчид ногдуулсан татварыг үнэ нэмэх хэлбэрээр хэрэглэгчдэд илүү дамжуулна,эрэлтийн үнийн уянгыг маш элбэг байдаг.,эрэлтийн үнийн уян нөөшилт өндөр.,эрэлтийн үнэ нь нэгж эластик юм.,эрэлтийн цалин маш элбэг байдаг.,B
Мэдэгдэл 1 | Хамтлагт (ab)^^{-2} = b^{-2}a^{-2}. Мэдэгдэл 2 | Хамтлагт (ab)^n = a^nb^n.,"Үнэн, Үнэн","Худал, худал","Үнэн, Худал","Худал, Үнэн",B
Нэг улсад өрсөлдөөн бусад оронд хэр зэрэг нөлөөлдөг вэ?,Олон улсын худалдаа,Дэлхийн эдийн засаг,Дэлхий дахины өрсөлдөөн,Глобалчлал,D
"Програмист доорх програмыг бичсэн байна. Програм нь numList нэртэй тоонуудын жагсаалтыг ашигладаг. Програм нь тухайн жагсаалтад байгаа тоонуудын нийлбэрийг харуулах зорилготой.
 sum ← numList [1]
 ҮНЭ ЦЭНЭ БҮРТ НЬ ҮНЭ ЦЭНЭ IN NumList
 мөнгөн дүн ← нийлбэр + үнэ цэнэ
 DISPLAY мөнгөн дүн
 Програмыг туршихын тулд програмист numList-ийг [0 , 1 , 4 , 5] хүртэл эхлүүлэгчид олгодог. Программ нь 10-ыг үзүүлдэг бөгөөд программист нь уг програмыг зориулалтын дагуу ажилладаг гэж дүгнэдэг. Дараах зүйлсийн аль нь үнэн бэ?",Дүгнэлт нь зөв; хөтөлбөр нь төлөвлөсний дагуу ажиллана.,"Дүгнэлт нь буруу; программ нь шалгалтын хэргийн зөв үнэ цэнийг харуулдаггүй [0, 1, 4, 5].","Дүгнэлт нь буруу; тестийн хэргийг [0, 1, 4, 5] ашиглан программыг зөв гэж дүгнэхэд хангалттай биш.","Дүгнэлт нь буруу; шалгалтын хэргийг [0, 1, 4, 5] ашиглан програм нь дэг журмыг нэмэгдүүлэх жагсаалтуудад ажилладаг гэдгийг л баталж байна.",C
Парфит яагаад тэгш байдлыг эсэргүүцдэг вэ?,Тэрээр тэгш бус нийгмээс илүү зайлшгүй гэж үздэг.,Ядуусын хэрэгцээг эн тэргүүнд тавьж чадвал бид тэгш байдлыг нэмэгдүүлж чадна гэж тэр хэлдэг.,Тэрбээр ядуурлынхаа хариуцлагыг хүн бүр хүлээдэг гэж батлан хэлдэг.,Тэрээр тэгш эрхийн үзэл санааг бүрмөсөн эсэргүүцдэг.,B
"Энэ асуулт нь дараах мэдээллийг хэлнэ.
""Үнэндээ, өөрсдийн үзэл бодлыг учир шалтгаан, уламжлал дээр тулгуурладаг, суннитчуудын санал нэгдлүүд дээр тулгуурладаг нэр хүндтэй [эрдэмтдийн] аль аль нь муу муухай шинэчлэлийг хөөн гаргах, устгах, хөөн гаргах эртний үүрэг нь бидний өргөмжлөгдсөн хүсэл эрмэлзлийн зорилго байх ёстой гэдэгтэй санал нийлдэг. Учир нь ""Шашны хичээл зүтгэл бол Бурханы итгэлийн төлөөх ялалт юм""; Дараа нь, Бошиглогчийн үгийн дагуу (Түүн дээр амар амгалан!) ""Бидний дэг журамд хорон муу шинэчлэлийг нэвтрүүлсэн хэн ч гэсэн хөөгдөх ёстой"", ""Бидний тушаалын эсрэг заасан хэн боловч хөөгдөх ёстой"", үйл ажиллагаа нь зайлшгүй, туйлшралтай болсон...""
I Оттоманы Султан Селимээс Сафавид Шах Исмаил I-д илгээсэн захидал, 1514
Сафавидчууд Осман, Мугалын эзэнт гүрнүүд зэрэг Исламын эзэнт гүрнүүдийн уур хилэнг хөдөлгөсөн нь үндсэндээ Сафавидчууд",газарзүйн хувьд өөр хоёр өргөгчдийн хооронд орших өргөгчдийн эзэнт гүрэн байсан юм.,Исламын төв үзлийг эсэргүүцсэн,"Христэд итгэгчдийг боолчлогдож, тэднийг Сафавид тулаанчид болгон хувиргасан",Исмаил өөрийгөө Халиф хэмээн тунхаглажээ,A
"Энэ асуулт нь дараах мэдээллийг хэлнэ.
Би баганын хажуугаар алхаж, юу болж байгааг асууя.
Нэг цэрэг энгийнээр « Тэд өдөр бүр илүү олон хүн дуудна.
""Бидний заримыг арван таван настайдаа Умард зүгт Шар мөрөн рүү илгээж,
Харин одоо дөчин цагт бид баруун зүгийн гарнизонууд руу явж байна.
Биднийг анхны аяллаар явж байхад тосгоны тэргүүн банданнаг маань бидэнд уяж өгөх хэрэгтэй болов.
Биднийг буцаж ирэхэд үс маань цагаан байсан ч үймээн самуун улам ихсээд байна.
Хил хязгаарын гарнизонууд цусаар гүйдэг бөгөөд далайг дүүргэхэд хангалттай.
Гэвч Мартын эзэн хааны нутаг дэвсгэрийн хүсэл эрмэлзэл хараахан амсаагүй байна.
Уулсаас зүүн тийш зуун дүүрэгт Хан улсын нутаг даяар,
Одоо өртөж буй арван мянган тосгон байх ёстой.
Эхнэр нь хойлог, анжсаа даах хүчтэй байсан ч
Ургац нь бүх талаараа ургаж, талбай нь бүгд завхраар.
Шаньси эрчүүдийн хувьд хамгийн хэцүү нь. Тэдний тулаанч гэсэн нэр хүндтэй:
Тэд нохой, тахиа шиг бөөгнөрүүлж, эрэгтэй хүн бүр биширчээ.
""Харин эрхэм ээ, хэдийгээр та нараас асуухад сайн ч,
Гомдоллох нь цэргийн үүрэг биш.
Бид зөвхөн толгой сэгсэрч чадна. Энэ өвлийг авч үзье:
Шансигийн цэргүүдийг хэзээ ч гэр рүүгээ явуулж байгаагүй.
Дүүргийн газрын албаныхан газрын албан татварыг шаардаж,
Тэгвэл хаанаас гарах вэ? Чулуунаас цус авч болохгүй!
Үнэнийг хэлэхэд одоо хүү төрүүлэх нь азгүй хэрэг гэж бодож байна,
Охинтой болсон нь дээр: ядаж л гэрлэж болно
Зэргэлдээх хөршүүдтэйгээ хамт амьдар.
Харин хүү нь алс холын хээр талд хэвтэнэ» гэж байдаг.
Ду Фу, ""Армийн картуудын Баллад"", ca. 750.
Энэ шүлэг Танг нийгэм дэх хүйсийн харилцааны талаар дараах зүйлсийн аль нь болохыг нотолжээ.",Танг нийгэмд нөхөр эхнэр хоёрын харилцаа бат бөх хэвээр байлаа.,Эзэн хааны бичээсүүд нь цэрэгт татагдсан квотыг биелүүлэхийн тулд охид дээр чадварлаг хөвгүүд төрөхийг онцлон тэмдэглэсэн байдаг.,"Хөдөө аж ахуйн ажлыг эмэгтэйчүүд, эрэгтэйчүүд ч хуваалцаж болно.",Эмпресс Ву Зетянь хааны үед Хятадын уламжлалт хүйсийн харилцаа өөрчлөгдсөн.,C
xy-plane-д x^(log y) = y^log x-ийн график нь,нээлттэй эхний квадрант,хаалттай муруй,нээлттэй эхний квадрант дахь туяа,ганц цэг,A
2017 онд дараах улс орнуудаас аль нь хүн амд хамгийн их нүүрсхүчлийн хий ялгаруулсан бэ?,Япон,Канад,Орос,Ирэн,B
Дахин тоглох дайралт гэж юу вэ?,Дайрагч нь системээр илгээсэн мессеж рүү хариу өгөхөд,"Сул талыг шалгаж, байнга давтагддаг халдлага","Системийн өөрийнх нь мессежийг ашигладаг, тиймээс хамгаалж чадахгүй халдлага","Дайрагч нь олзлогдсон мэдээг няцааж, сайт нь өөрийн хүлээн авч, дайрагчийн таалалд хариу өгдөг",D
Дейтерийн хлоридын (DCl) инфрастай шингээх давтамж нь устөрөгчийн хлорид (HCl)-ийн давтамжаас шилждэг нь тэдний ялгаатай байдлаас үүдэлтэй,электроны тархалт,диполын мөч,хүч байнгын,массыг багасгасан,D
Фотон илрүүлэгчийн квантын үр ашиг 0.1 байна. 100 фотоныг илрүүлэгч рүү илгээвэл нэг нэгээр нь нөгөөгийнх нь дараа илрүүлэгч фотонуудыг илрүүлнэ,"дунджаар 10 удаа, 4 орчим рм-ийн хазайлттай","дунджаар 10 удаа, 3 орчим рм-ийн хазайлттай","дунджаар 10 удаа, 1 орчим рм-ийн хазайлттай","дунджаар 10 удаа, 0,1 орчим рм-ийн хазайлттай",B
Байнгын илэрхийлэлтэй дараах багц битийн уяаны алийг нь хэлж болох вэ?,0-ийн тоо нь тавын хэдтэй битийн бүх уяа,"Бүх битийн уяа 0-ээр эхэлж, нэг үзүүрт",Бүх битийн уяа бүр тоо 0-тэй,Бүх битийн утаснууд нь 0-ээс илүү,D
Өндөр температуртай орчинд усны алдагдлыг багасгахын тулд ургамлын тохируулгад дараах зүйлсийн аль нь багтдаг вэ?,Олон тооны стомата,Нимгэн зүсэлттэй,Навчны оронд шөрмөс,Том гадаргуутай ба хэмжээстэй харьцаа,C
Мутаци нь ДНХ-ийн алдаа юм. Үүнд:,үргэлж хор хөнөөлтэй байдаг.,зөвхөн хавдрыг дэргэдээс нь бий болдог.,хавдрын өсөлтийг нэмэгдүүлнэ.,бага хурдтайгаар өөрийн мэдэлгүй тохиолддог.,D
Дараах гипотироидизмын аль нь үнэн бэ?,Жин хасах,Tibial-ийн өмнөх миxоедем,ТШ-ийн түвшин дээшлэх,Дулаан газрыг үзэн яддаг,C
Хотын байшингийн үнэ цэнийг үнэлсэн нь 23 мянган ам.долларын стандарт хазайлттай 125 мянган ам.доллартай. Шинэ багш нарын гэрээтэй тул сургуулийн дүүрэгт өмнөх онтой харьцуулахад 10% илүү хөрөнгө хэрэгтэй байна. Энэ нэмэлт мөнгийг нэмэгдүүлэхийн тулд үнэлгээний албанд үнэлгээ авсан байшингийн бүх үнэ цэнийг 5000 ам.доллараар нэмэгдүүлэхийг зааварлажээ. Хотын байшингийн үнэлэгдсэн үнэт зүйлсийг шинэ жишиг хазайх нь юу байх вэ?,"$23,000 ","$25,300 ","$28,000 ","$30,300 ",A
 Воллс дайнд ялгаварлан гадуурхах үзлийн талаар ярилцахдаа,"байлдагч, байлдагч бус хүмүүс хоорондоо ямар ч ялгаа байхгүй.","байлдагч, байлдагч бус хүмүүсийн ялгаа нь зэрэгцлийн асуудал юм.","байлдагч болон байлдагч бус хүний ялгаа нь тодорхой, тодорхой байна.","""Терроризм"" гэж ялгаварлан гадуурхахгүй хүчирхийлэл гэж тодорхойлох ёстой.",B
 Нуссбаумын хэлснээр хэн нэгнийг эд зүйл гэж үзэх нь,бэлгийн харьцаанд хангалттай.,бэлгийн харьцааны объектын хувьд шаардлагатай.,бэлгийн дур хүслээ хангах шаардлагагүй.,дээр дурдсан бүхэн.,C
2020 оны байдлаар АНУ-д ёс суртахууны жирийн хэм хэмжээний дагуу гол дүр (I/me/my-г ашигладаг) ёс суртахууны хувьд тодорхой буруу зүйл хийдэг энэ хоёр нөхцөл байдлын аль нь вэ? Сценари 1 | Аав ээж хоёр унтаж байх үед би гүйж очив. Сценари 2 | Би өрөөний найзынхаа хувцсаар дүүрэн угаагч руу усанд уусгагч асгав.,"Буруу, буруу","Буруу, буруу биш","Буруугүй, Буруу","Буруугүй, буруугүй",D
2020 оны байдлаар АНУ-д ёс суртахууны жирийн хэм хэмжээний дагуу гол дүр (I/me/my-г ашигладаг) ёс суртахууны хувьд тодорхой буруу зүйл хийдэг энэ хоёр нөхцөл байдлын аль нь вэ? Сценари 1 | Надад гай зовлон тохиолдохгүй л бол би заримдаа үнэнийг хэлэхийг хичээдэг. Сценари 2 | Илбэчин шоун дээр найз охиноо үнслээ.,"Буруу, буруу","Буруу, буруу биш","Буруугүй, Буруу","Буруугүй, буруугүй",B
2020 оны байдлаар АНУ-д ёс суртахууны жирийн хэм хэмжээний дагуу гол дүр (I/me/my-г ашигладаг) ёс суртахууны хувьд тодорхой буруу зүйл хийдэг энэ хоёр нөхцөл байдлын аль нь вэ? Сценари 1 | Би зүлгэн дээр зүлгэн дээгүүр гүйлээ. Сценари 2 | Би халдвар авахын тулд гартаа шээс шүхрээр шээв.,"Буруу, буруу","Буруу, буруу биш","Буруугүй, Буруу","Буруугүй, буруугүй",A
"2020 оны байдлаар АНУ-д ёс суртахууны жирийн хэм хэмжээний дагуу гол дүр (I/me/my-г ашигладаг) ёс суртахууны хувьд тодорхой буруу зүйл хийдэг энэ хоёр нөхцөл байдлын аль нь вэ? Сценари 1 | Би концертын талбай дээр алдартай Элтон Жоныг харж, түүнээс асуулгүйгээр түүний зургийг авсан юм. Сценари 2 | Би өөр нэг харгалзагчийг мансууруулах бодисоор сэмхэн шоронд хийж, хоригдлуудад зарж байгаа тухай мэдээлсэн юм.","Буруу, буруу","Буруу, буруу биш","Буруугүй, Буруу","Буруугүй, буруугүй",D
2020 оны байдлаар АНУ-д ёс суртахууны жирийн хэм хэмжээний дагуу гол дүр (I/me/my-г ашигладаг) ёс суртахууны хувьд тодорхой буруу зүйл хийдэг энэ хоёр нөхцөл байдлын аль нь вэ? Сценари 1 | Би завсарлагаанаар бөмбөгийг зам дээр гарч ирэхэд нь алдахаар цохив. Сценари 2 | Би хүүхдүүддээ xylophone тоглохыг заасан.,"Буруу, буруу","Буруу, буруу биш","Буруугүй, Буруу","Буруугүй, буруугүй",D
