Question,A,B,C,D,Answer
"Бул суроо төмөнкү маалыматка тиешелүү.
Адегенде космос формада сфералык экенин белгилешибиз керек, жарым-жартылай, анткени бул форма эч кандай муундарды талап кемчиликсиз бүтүндөй болуп саналат, баарынан толук болуп саналат, жарым-жартылай, анткени ал баарын сактоого жана сактоого эң ылайыктуу эң жөндөмдүү форманы түзөт; же дагы бир жолу ааламдын бардык курама бөлүктөрү, бул Күн, Ай жана планеталар бул формада пайда болгондуктан; же баары өздөрүн аныктоого аракет болсо, суу тамчылары жана башка суюктук денелер учурда пайда болгондой эле, бул формага жетүүгө умтулгандыктан. Ошентип, бул форманын асмандагы денелерге таандык экенине эч ким күмөн санабайт. ...
Ошондуктан жердин да сфералык экени шексиз, анткени ал өз борборунда ар тараптан басылат. Тоолордун бийиктиктеринен жана өрөөндөрдүн депрессияларынан улам кемчиликсиз тегеректи түшүнүү мүмкүн эмес болсо да, бул жердин жалпы сфералык табиятына таасир этпейт. ...
Жердин сфера формасы бар экени буга чейин көрсөтүлгөндөй, биз бир кыймылдын да бул формага дал келер-келбесин жана Ааламда Жердин кайсы жерди ээлегенин карап чыгууга тийишпиз. ... Авторлордун басымдуу көпчүлүгү, албетте, жер ааламдын борборунда турат дегенге макул, жана тескерисинче деп ойлоо акылга сыйбаган жана күлкүлүү деп эсептешет. Бирок, эгерде маселе кылдат таразаланса, суроо али чечилбегендиктен жана ошондуктан эч кандай жолдор менен жеңил каралбагандыгы байкалат. Байкалган жердин ар бир өзгөрүүсү, атап айтканда, байкалган объектинин же байкоочунун кыймылына же экөөнүн тең кыймылдарына байланыштуу. ... Эми асман төңкөрүшү байкалып, ал биздин көзүбүз үчүн өндүрүлгөн жер бетинен. Ошондуктан жер эч кандай кыймылдан өтпөсө, бул кыймыл жердин сыртындагы бардык нерседе болушу керек, бирок жер бетиндеги бардык нерсе көчүп кеткенге караганда карама-каршы багытта болушу керек, жана мындай кыймыл күнүмдүк революция болуп саналат. Ошентип, бул бүт ааламга таасир эткендей көрүнөт, демек, жердин өзүн эске албаганда, жердин сыртындагы нерселердин баары. Бирок, эгерде бул кыймыл асман үчүн өзгөчө эмес экенин, бирок жер батыштан чыгышка айланганын моюнга алуу керек болсо, жана эгер бул Күндүн, Айдын жана жылдыздардын көрүнүктүү көтөрүлүшүнө жана батып кетишине байланыштуу кылдат каралса, бул реалдуу жагдай экени аныкталат."".
Николя Коперникус, Асман денелеринин төңкөрүштөрү, 1543
Өткөөл Коперниктин өз мезгилинин салттуу, аристотелиялык табигый философторунан айырмалангандыгынын далили катары колдонулушу мүмкүн, анткени ал муну сунуштады",космос — сфералык,Жер — сфералык,космос — геостатик,Жер туруктуу эмес,D
"1.0 М фенол, C6H5OH, чечимде H +(aq) концентрациясын аныктоо. (Фенол үчүн Ка — 1 × 10^-10.)",1 × 10^-10 М,1 × 10^-9 М,1 × 10^-3 М,1 × 10^-5 М,D
"Индиядан АКШга өтүү жөнүндө ойлонуп жатканда төмөнкү факторлордун кайсынысы Рива үчүн ""тартылуу"" фактору болуп эсептелет?",Жакырчылык,Жакшы жумуш жана жогорку эмгек акы,Индиянын каста системасы,Кошунасындагы зордук - зомбулук,B
"Англия жана Израиль сыяктуу өлкөлөрдөгү саясий партиялар менен салыштырганда, экөөнүн тең көп тараптуу системалары бар, америкалык саясий партиялар",шайлоонун жыйынтыктарына таасир этүүгө аз кызыкдар,ырааттуу саясий идеологиялар менен азыраак так аныкталган,саясий жактоочулардан акча чогултууда натыйжалуулугу аз,алардын бүт сайлау округторунун максаттарын жакшыраак чагылдыра алат,B
"Жакынкы миңге чейин дөңгөлөктүү бир катар 47,000 болуп саналат. Дөңгөлөктүү сан кайсы сан болушу мүмкүн?","46,295","46,504","47,520","47,924",B
"Бир танк үч бурчтуу призма калыпта. Үч бурчтуу база 116 чарчы метр аянты бар болсо, жана танк бийиктиги 30 фут болсо, ал толгондо танк канча суу камтыйт?",1725 фт^3,1740 фут^3,3480 фут^3,6960 фут^3,C
"Индуктордо индукцияланган кернеу катары көрсөтүлөт,",ал аркылуу анын индукциялык жана учурдагы продукту.,анын индукциясынын ал аркылуу учурдагыга катышы.,ал аркылуу учурдагы агымдын анын индукциясына катышы.,анын индукциясынын жана ал аркылуу учурдагы өзгөрүү ылдамдыгынын продукту.,D
"Төмөнкү өзгөчөлүктөрдүн кайсынысы, адатта, дата зордуктоо менен шайкеш келет?",ашыкча күч колдонуу,алдын ала ойдон чыгарылган,жыныстык түрткү,курал колдонууну камтыйт,C
y = 1 / 2 жана y = 1 пункттарынын ортосунда ийри y = ln x узундугун табуу.,0.53,0.86,1.18,1.36,C
$-dfrac{1}{-3}cfrac{1}{\frac{1}{-3}}$$ табуу,1,-1,0,2,B
Батыш Европада Жыйырманчы кылымдын башында кайсы психологиялык көз караш эң популярдуу болгон?,нейроғылым,эволюция,жүрүм-туруму,психоаналитикалык,D
Үйрөнгөн жардамсыздык менен түздөн - түз байланышта болушу мүмкүн,Барнум эффекти.,өзүмчүл бейкалыстык.,башкаруунун тышкы локустары.,сөзсүз оң көзкараш.,C
Гарсия менен Коэллингдин үйрөнгөн жек көрүндүлөргө байланыштуу изилдөөлөрү төмөнкү УКС жана CS жуптарынын кайсынысы эң күчтүү экенин жана эң тез үйрөнгөнүн аныктады?,тапшырманы аткаруу жана тамак-аш сыйлыгын алуу,"жүрөк оорусу, тамак-аш же ичимдик",кыймылы жана шок,жазалар жана сыйлыктар,B
"Марстын сууларынын кээ бирлери топуракта тоңуп, муз каптары жана кээ бирлери күн шамалын тазалоодон улам жоготулган, бирок баштапкы суулардын көбү башка механизм аркылуу жоготулган деп эсептелет. Бул ""жоготулган"" сууга эмне болду?",күч - кубаты тез азайганда магнит талаасы аны алып салган,"ультракүлгін жарык менен суутекке жана кычкылтекке бөлүнүп , жылуулук качуу аркылуу суутек жоготулган",суусаган марстыктардын цивилизациясы аны жеген,"ал катуу вулканизм учурунда бууланып , жылуулук качуу аркылуу мейкиндикке жоготулган",B
"1,5 × 10^6 м / с баштапкы ылдамдыкта саякаттап, протон 1,5 Т өлчөмүндөгү туруктуу магнит талаасынын аймагына кирет. Протондун баштапкы ылдамдыгы вектор магнит талаасы менен 30 ° бурч жасаса, магнит талаасына киргенден кийин протондун ылдамдыгын 4 с эсептөө.",5.0 × 10^6 м / с,7.5 × 10^6 м / с,"1,5 × 10^6 м / с",3.0 × 10^6 м / с,C
"Жогорку энергетикалык фосфаттардын, АТПнын жана фосфокреатиндин талкаланышынан чыгарылган энергия жөнүндө максималдуу күч-аш көнүгүүлөрүн уланта алат:",1-2 секунд.,5-10 секунд.,30-40 секунд.,50-60 секунд.,B
"бир катар райондук, бир чырак агымы 2 А болсо, жанындагы чырактагы агым","жарымы, 1 А",2:00 ЖАТАМ,Аккумулятор батареясына кайсы чырак жакыныраак экенине жараша,Айтууга жетиштүү маалымат жок,B
Төмөнкүлөрдүн кайсынысы убакыттын өтүшү менен экономикалык өсүштүн күчтүүрөөк болушуна алып келиши мүмкүн?,Жаратылыш ресурстарын тезирээк керектөө.,Чоңдордун сабатсыздык деңгээли жогору.,Капиталдык товарлардын төмөндөп бараткан запасы.,Инвестициялык салыктык кредиттер.,D
"Экономика терең рецессияга дуушар болуп жатат. Бул экономикалык жагдайды эске алганда, акча-кредит саясаты жөнүндө төмөнкү билдирүүлөрдүн кайсынысы так?",Кеңейтүү саясаты рецессияны гана начарлатат.,"Эгерде инвестициялар пайыздык чендеги өзгөрүүлөргө сезгич болсо, кеңейтүү саясаты жалпы суроо-талапты бир топ жогорулатат.",Консистенциялык саясат – бул инвестиция жана керектөө үчүн ылайыктуу стимул.,"Эгерде акчага болгон суроо-талап жеткилең серпилгич кеңейтүүчү акча-кредит саясаты болсо, бул абдан натыйжалуу болушу мүмкүн.",B
"Бизнес ________ аныктоо, ___________ жакшыртуу жана _________ жана ___________ ынталандыра турган _________ талабынан улам социалдык бухгалтердик эсеп менен алектенет","Катышуучулар, тобокелдиктер, катышуучуларды башкаруу, отчеттуулук, ачыктык","Катышуучулар, отчеттуулук, ачыктык, тобокелдиктер, катышуучуларды башкаруу","Катышуучулар, отчеттуулук, тобокелдиктер, катышуучулар, катышуучуларды башкаруу","Катышуучулар, катышуучуларды башкаруу, ачыктык, тобокелдиктер, отчеттуулук",A
"Берүүчүгө коюлган салык керектөөчүгө баанын өсүшү түрүндөгү берилиши ыктымалдыгы көбүрөөк болот, эгерде",суроо-талаптын баа серпилгичтиги абдан серпилгич болуп саналат.,суроо-талаптын баа серпилгичтиги абдан ажырагыс болуп саналат.,суроо-талаптын баа серпилгичтиги бирдик серпилгич болуп саналат.,суроо-талаптын эмгек акы серпилгичтиги абдан серпилгич болуп саналат.,B
1 - билдирүү | Топто (ab)^{-2} = b^{-2}a^{-2}. Билдирүү 2 | Топто (ab)^n = a^nb^n.,"Туура, туура","Жалган, жалган","Туура, жалган","Жалган, чын",B
Бир өлкөдө атаандаштыкка башка өлкөлөрдөгү атаандаштык канчалык деңгээлде таасир этет деген термин кандай?,Эл аралык соода,Глобалдык экономика,Глобалдык атаандаштык,Жаһан,D
"Программаны төмөндө программчы жазган. Программада numList деп аталган сандардын тизмеси колдонулат. Программа тизмедеги сандардын суммасын көрсөтүүгө арналган.
 сумма ← сан тизмеси [1]
 НУМЛИСТТЕГИ АР БИР БААЛУУЛУК ҮЧҮН
 сумманын суммасы + наркы ←
 ДИСПЛЕЙ суммасы
 Программаны текшерүү максатында программист numList-ты [0, 1, 4, 5] деп иниализациялайт. Программада 10 көрсөтүлөт, ал эми программчу программа максаттуу иштейт деген жыйынтыкка келет. Төмөнкүлөрдүн кайсынысы туура?",Корутунду туура; программа максаттуу иштейт.,"Корутунду туура эмес; программа сыноо иши үчүн туура мааниге ээ эмес [0, 1, 4, 5].","Корутунду туура эмес; тесттик ишти колдонуу менен [0, 1, 4, 5] программа туура деген жыйынтыкка келүү жетишсиз.","Корутунду туура эмес; тесттик ишти колдонуу менен [0, 1, 4, 5] программанын көбөйүү тартибинде тизмелер үчүн иштегенин гана тастыктайт.",C
Эмне үчүн Парфит теңдикке каршы?,Ал тең эмес коомго караганда сөзсүз деп ырастайт.,Ал жакырлардын муктаждыктарына артыкчылык берүү менен теңдикти жогорулата алабыз деп ырастайт.,Ал жакырчылыгыбыз үчүн ар бирибиз жооптуубуз деп ырастайт.,Ал теңдик идеясын толугу менен четке кагат.,B
"Бул суроо төмөнкү маалыматка тиешелүү.
""Чындыгында, өз оюн акылга да, салтка да негиздеген көрүнүктүү [окумуштуулардын] фатвалары да, сунниттик коомдоштуктун консенсусы да байыркы жаратуу, жок кылуу жана жаман инновацияларды кууп чыгаруу боюнча байыркы милдетибиз биздин жогорку умтулуубуздун максаты болушу керек дегенге макул, анткени ""Диний ынталуулук — Кудайдын Бенефициентинин ишениминин жеңиши""; андан кийин, Пайгамбардын сөздөрүнө ылайык (Ага тынчтык!) ""Ким биздин тартипке жаман инновацияларды киргизип, кууп чыгарылышы керек"" жана ""Ким биздин тартипке каршы окутса, кууп чыгарылышы керек"", иш-аракет зарыл жана эксгитент болуп калды."".""
Османлы Сұлтан Селим I сафавид Шах Исмаил I кат, 1514
Сафавиддер Османлы жана Мугал империялары сыяктуу ислам империяларынын кыжырын келтиришкен , себеби биринчи кезекте сафавиддер",географиялык жактан башка эки экспансионисттин ортосунда жайгашкан экспансионисттик империя болгон,исламдын борбордук тенденцияларын четке какты,"Ыйсанын кулу Ыйсанын жолдоочулары, жана аларды Сафавид жоокерлерине айлантты",Исмаил өзүн Халиф деп жарыялаган,A
"Бул суроо төмөнкү маалыматка тиешелүү.
Мен колоннанын жанында жүрөм, эмне болуп жатканын сурайм.
Жоокер жөн гана мындай дейт: ""Алар күн сайын көбүрөөк чакырышат.
""Кээ бирлерибиз түндүктү он беш жашында Сары дарыяга жөнөтүлдүк,
Ал эми кырк жашында батыштагы гарнизондорго барабыз.
Биздин биринчи турда айыл башчысы биз үчүн банданналарыбызды байлоого туура келди.
Биз кайтып келгенде, чачыбыз ак болчу, бирок дагы көп толкуштар бар.
Чек ара гарнизондору кан менен чуркашат, океанды толтурууга жетиштүү,
Бирок Согуш императорунун территориялык амбициялары али өрчүй элек.
тоонун чыгышындагы жүз райондо, Бүт Хань жеринде,
Азыр дүрбөлөңгө түшкөн он миң айыл болушу керек.
аялдар шланг жана соко кармаш үчүн жетишерлик күчтүү болсо да,
Түшүмдөр ар кандай жол менен өсөт, талаалардын баары бузулат.
Бул Шаньси эркектери үчүн кыйын, алардын жоокерлер катары кадыр-баркы менен:
Алар иттер же тоок сыяктуу тегеректеп турушат, ар бир эркек таасирлентти.
""Бирок, мырза, сураган жакшы болсо да,
Арыздануу жоокердин милдетинин бир бөлүгү эмес.
Биз башыбызды гана селкинчектей алабыз. Бул кышты алып:
Шаньси аскерлери эч качан үйлөрүнө жөнөтүлгөн эмес.
Райондук кызматкерлер жер салыгын талап кылып жатышат,
Бирок ал кайдан келет? Сиз таштан кан ала албайсыз!
Чынын айтсам, азыр балалуу болуу жаман ийгилик деп эсептейм,
Кызы бар болсо жакшы: жок дегенде, ал үйлөнө алат
Жана кошуна кошуналары менен жашашат.
Бирок уулу кээ бир алыскы шалбаада жатып калат.""
Дю Фу, ""Армия арабаларынын балладасы"", о. 750 б.з.
Поэма Тан коомунда гендердик мамилелерге карата төмөнкүлөрдүн кайсынысы далил берет?",Тан коомунда күйөөсү менен аялынын ортосундагы конфуцийдик мамилелер дагы деле бекем болгон.,Императордук жазууларда кыздардын үстүнөн аскерге чакыруу квоталарын аткарууга жөндөмдүү уулдардын төрөлүшү баса айтылган.,"Айыл чарба иштерин аялдар да, эркектер да бөлүшө алышмак.",Кытайдын салттуу гендердик мамилелери Император Ву Зетяндын башкаруусунун учурунда өзгөртүлдү.,C
Xy-учакта X^(log y) = y^log X графиги,ачык биринчи квадрант,жабык ийри,ачык биринчи квадранттагы нур,бир пункт,A
Төмөнкү өлкөлөрдүн кайсынысы 2017-жылы жан башына эң көп СО2 чыгарган?,Жапония,Канада,Орусия,Иран,B
Кайталоочу чабуул деген эмне?,Кол салуучу система жөнөткөн билдирүүгө жооп бергенде,"Алсыздыкты сынап, үзгүлтүксүз кайталанган чабуул",Системанын өз билдирүүлөрүн колдонгон чабуулдан коргонуу мүмкүн эмес,"Кол салуучу басып алынган кабарды таарынтып, сайт аны кабыл алып, кол салуучу пайдасына жооп берет",D
Деутерий хлоридинин (DCl) инфракызыл сиңирүү жыштыгы суутек хлоридинин (HCl) инфракызыл жыштыгы алардын айырмачылыктарынан улам,электрон бөлүштүрүү,дипол моменти,күч туруктуу,массанын төмөндөшү,D
"Фотон детекторунун кванттык натыйжалуулугу 0,1 болуп саналат. Детекторго 100 фотон жөнөтүлгөн болсо, бири-бирин кийин, детектор фотондорду аныктайт","орто эсеп менен 10 жолу, болжол менен 4 румс четтөө менен","орто эсеп менен 10 жолу, 3 жөнүндө рмс четтөө менен","орто эсеп менен 10 жолу, болжол менен 1 румс четтөө менен","орто эсеп менен 10 жолу, болжол менен 0,1 ремс четтөө менен",B
Бит саптарынын төмөнкү топтомдорунун кайсынысын үзгүлтүксүз билдирүү менен сүрөттөп коюуга болбойт?,Нөлдөрдүн саны бештен көп болгон бардык бит саптары,"Бардык бит саптары нөлдөн баштап, бир менен аяктайт",Нөлдөрдүн бирдей саны менен бардык бит саптары,Нөлдөн көп менен бардык бит саптары,D
Жогорку температурадагы чөйрөлөрдө суу жоготууларын минимумга жеткирүү үчүн өсүмдүктөрдүн ылайыкташтыруусу төмөнкүлөрдүн кайсынысын камтыйт?,Көп сандаган стомата,Ичке кескичтер,Жалбырактардын ордуна омурткалар,Чоң беттик-томдук коэффициенттер,C
Мутациялар ДНКдагы каталар болуп саналат:,ар дайым зыяндуу болуп саналат.,канцерогендердин катышуусунда гана пайда болот.,туберкулин өсүшүн жогорулатуу.,өз алдынча төмөн чен менен пайда болот.,D
Төмөнкүлөрдүн кайсынысы гипотироидизмге тиешелүү?,Салмагын жоготуу,Алдын-ала тибиалдык миксоэдема,ТШ деңгээлинин көтөрүлүшү,Жылуу жерлерди четке кагуу,C
"Бир шаардагы үйлөрдүн бааланган баалуулуктары 23,000 $ стандарттык четтөө менен $ 125,000 дегенди билдирет. Мугалимдердин жаңы келишиминин айынан мектеп округуна өткөн жылга салыштырмалуу кошумча 10% каражат керек. Бул кошумча акча чогултуу үчүн, шаар баалоо офисине бардык бааланган үй баалуулуктарын 5000 АКШ долларына жогорулатууну буйруйт. Шаардагы үйлөрдүн бааланган баалуулуктарынын жаңы стандарттык четтөөлөрү кандай болот?","$ 23,000 ","$ 25,300 ","$ 28,000 ","$ 30,300 ",A
 Согушта дискриминацияны талкуулоодо Вальс муну сунуштайт,согушка катышуучулар менен согушпагандардын ортосунда эч кандай айырма жок.,согушка катышуучулар менен согушпагандардын ортосундагы айырмачылык даражага байланыштуу маселе болуп саналат.,согушка катышуучулар менен согушпагандардын ортосундагы айырма категориялык жана айкын.,"""Террорчулук"" кемсинтерлик зордук-зомбулук катары аныкталышы керек.",B
" Нусбаумдун айтуусу боюнча, кимдир бирөөгө объект катары мамиле кылуу",жыныстык объектификация үчүн жетиштүү.,жыныстык объектификация үчүн зарыл.,жыныстык объектификация үчүн зарыл эмес.,жогоруда берилгендердин баары.,C
"Бул эки сценарийдин кайсынысы үчүн башкы мүнөзү (I/me /my колдонот) 2020-жылга карата АКШдагы жөнөкөй адеп-ахлак нормаларына ылайык, адеп-ахлактык жактан ачык-айкын туура эмес иш кылат? Сценарий 1 | Ата-энем уктап жатканда, мен чуркап бардым. Сценарий 2 | Мен бөлмөмдүн кийимине толгон шайбага жуугуч куюп бердим.","Туура эмес, туура эмес","туура эмес, туура эмес","туура эмес, туура эмес","туура эмес, туура эмес",D
"Бул эки сценарийдин кайсынысы үчүн башкы мүнөзү (I/me /my колдонот) 2020-жылга карата АКШдагы жөнөкөй адеп-ахлак нормаларына ылайык, адеп-ахлактык жактан ачык-айкын туура эмес иш кылат? Сценарий 1 | Кээде чындыкты айтууга аракет кылып жатам, эгер ал мени кыйынчылыкка дуушар кылбаса. Сценарий 2 | Сыйкырдуу шоудо кызымды өптүм.","Туура эмес, туура эмес","туура эмес, туура эмес","туура эмес, туура эмес","туура эмес, туура эмес",B
"Бул эки сценарийдин кайсынысы үчүн башкы мүнөзү (I/me /my колдонот) 2020-жылга карата АКШдагы жөнөкөй адеп-ахлак нормаларына ылайык, адеп-ахлактык жактан ачык-айкын туура эмес иш кылат? Сценарий 1 | Мен жаңы килемдин үстүнөн газон шалбаасы менен чуркадым. Сценарий 2 | Мен аны инфекцияга текшерүү үчүн колума заара.","Туура эмес, туура эмес","туура эмес, туура эмес","туура эмес, туура эмес","туура эмес, туура эмес",A
"Бул эки сценарийдин кайсынысы үчүн башкы мүнөзү (I/me /my колдонот) 2020-жылга карата АКШдагы жөнөкөй адеп-ахлак нормаларына ылайык, адеп-ахлактык жактан ачык-айкын туура эмес иш кылат? Сценарий 1 | Мен концерт аренасынын сыртында атактуу Элтон Джонду көрүп, андан сурабай эле анын сүрөтүн алдым. Сценарий 2 | Мен баңгизат колдонуп түрмөгө жашынып, камактагыларга саткан дагы бир күзөтчү жөнүндө кабарладым.","Туура эмес, туура эмес","туура эмес, туура эмес","туура эмес, туура эмес","туура эмес, туура эмес",D
"Бул эки сценарийдин кайсынысы үчүн башкы мүнөзү (I/me /my колдонот) 2020-жылга карата АКШдагы жөнөкөй адеп-ахлак нормаларына ылайык, адеп-ахлактык жактан ачык-айкын туура эмес иш кылат? Сценарий 1 | Мен жолго келгенде допты калтырып кетүү үчүн тыныгууларыма сокку урдум. Сценарий 2 | Мен балдарымды ксилофон ойноого үйрөттүм.","Туура эмес, туура эмес","туура эмес, туура эмес","туура эмес, туура эмес","туура эмес, туура эмес",D
"Бул эки сценарийдин кайсынысы үчүн башкы мүнөзү (I/me /my колдонот) 2020-жылга карата АКШдагы жөнөкөй адеп-ахлак нормаларына ылайык, адеп-ахлактык жактан ачык-айкын туура эмес иш кылат? Сценарий 1 | Ресторанымдын муздаткычы сынганда, мен жылуу этти абдан коопсуз эмес экенин билсем да кызмат кылдым. Сценарий 2 | Мен токойдо өрт баштоону чечтим.","Туура эмес, туура эмес","туура эмес, туура эмес","туура эмес, туура эмес","туура эмес, туура эмес",A
"Сүт керектөөсүн жогорулатуу
",Бир нече изилдөөлөрдө сынуу жана өлүмдүн жогорулашы менен байланыштуу экени маалымдалган,Жыныстык жетилүү маалында сөөк минералынын тыгыздыгы кийинки жашоодо жогорулагандай сезилет .,Сыныктардын төмөндөшү менен үзгүлтүксүз байланышта,Сынуу ылдамдыгы эң жогору өлкөлөрдө сүт керектөө скелет үчүн пайдалуу экенин көрсөтүп турат.,A
"Глюкоза метаболизми жөнүндө төмөнкү билдирүүлөрдүн кайсынысы туура?
",Глюкагон гликолиздин ылдамдыгын жогорулатат,Гликолиз НАДП талап кылат+,Гликолизде глюкоза эки үч көмүртектүү продуктка бөлүнүп жатат,Эритроциттердеги гликолиздин акыркы продукту пируват болуп саналат,C
Нагель адеп-ахлактык ийгилик көйгөйү көйгөйү менен тыгыз байланышта деп ырастайт:,Кудайдын бар экени.,эрк эркиндиги.,психологиялык эгоизм.,универсалдар.,B
"Сингердин айтуусу боюнча, анын принцибин сактоо үчүн төмөнкүлөр талап кылынат:","биздин жеке адаттарыбызга жөнөкөй өзгөрүүлөр, бирок жалпы коомго эмес.","биздин жеке адаттарыбызга, ошондой эле коомго жөнөкөй өзгөрүүлөр.","биздин жеке адаттарыбызга олуттуу өзгөрүүлөр, бирок биздин коомго эмес.","биздин жеке адаттарыбызга да, коомубузга да олуттуу өзгөрүүлөр.",D
Төмөнкүлөрдүн кайсынысы адам ээлеген акыркы болуп саналат?,Жаңы Гвинея,Австралия,Жаңы Зеландия,Тимор,C
Нубиан цивилизациясы:,мурда жана Египет маданиятынын өсүшүнө түрткү берди.,түштүктө Месопотамия колонизациясынын натыйжасы болду.,"жооп катары иштелип чыккан, бирок имитация эмес, Египет маданияты.",кошуна маданияттар менен эч кандай байланышы болгон эмес.,C
"Мамлекеттик субъектке накталай акча агымдары жөнүндө билдирүүнү киргизүү талап кылынат, анда төмөнкү финансылык отчеттордун кайсынысы?",Мамлекеттик фонддун финансылык отчеттору.,Мамлекеттик жалпы финансылык отчеттор.,Жекече фонддун финансылык отчеттору.,Фидуциарлық фонддун финансылык отчеттору.,C
