Question,A,B,C,D,Answer
Ua gau le ua o se tagata ma'i ma ua faaleagaina ai le uaua o le patua i le maualuga o le ivi 'oti'oti lona ono o le cervical.,O le a le mafai ona latou manava e aunoa ma le lagolago mo le ola.,E na o le manava filemu lava e mafai ona latou manava ai.,E lē mafai ona iloa se aafiaga o le manava.,O le a le aafia ai le manava.,B
O le fesoota'iga le lelei o le faama'i e faailoa mai ai le tasi o mea nei?,O se mamanu faataamilosaga i le vaega o totoe,O se mamanu feauauai i le vaega o totoe,O se tulaga e le'i fuafuaina i le vaega o totoe,O mea e totoe e latalata uma i le selo,B
Faailoa mai le uluai manatu lenei: E na o le pau le taimi e manumalo ai lagomeli i la latou taaloga muamua pe afai e le manumalo le au Aardvarks po o le Chipmunks i a latou taaloga muamua.,E le manumalo le au Aardvarks i la latou taaloga muamua.,Na manumalo lagomeli i la latou taaloga muamua.,E le manumalo le au Chipmunks i la latou taaloga muamua.,A le o le Aardvarks po o le Chipmunks e le manumalo i a latou taaloga muamua.,B
O loo faatautaia e tamaiti aoga se gaoioiga e tuueseese ai pigment o laau lea e manaomia ai lo latou faaaogaina o se potu e tapunia ai le chromatography ma sina aofaiga itiiti o le acetone i le pito i lalo o le potu. O lapataiga mo le saogalemu mo le acetone e aofia ai le faamatalaga faapea o se mea e faasoesa ai mata ma le pau ma e i ai ausa mumu. O le fea o faaeteetega saogalemu e tatau ona faia e tamaiti aoga a o faatautaia le gaoioiga?,Tuuina o totigilima e le mumu e ave ai le potu i se pulou e asu ai pe afai e mumu le acetone,"Tuu le potu i totonu o se kapeneta ua tapunia, ma pogisa mo le umi e tuueseese ai le pigment",Ofuina o totigilima pau ma ufiufi le isu ma le gutu i se mea manava,Ofuina o ni mata pogisa ma totigilima e pei o nitrile ma tapuni uma koneteina acetone,D
O fea o nei mea e iloa ai le fesootaiga o le evolusione o ituaiga eseese e faavae i le faasologa o le amino aseti o polotini e masani lava ona itiiti le sao nai lo le fuafuaina o le fesootaiga e faavae i le faasologa o le nucleotide o kenera homologous?,Mutations le leoa,Faaluaina o kenera,O mea e tutupu i le suiga o le kenera e suia ai le faasologa o le kenera,Sopoiaina,A
Pe o le fasioti tagata e le tusa ai ma le tulafono na faia e le faifeau o le atunuu X i fafo atu o se tulafono faafaamasinoga po o le jure gestionis?,O lea ituaiga amioga o se faatinoga faalauaitele (jure imperii),O na amioga e lē mafai ona tosina atu ai i le puipuiga,O lea ituaiga amioga o se gaoioiga patino (jure gestionis),O na amioga o se gaoioiga a tagata lautele ae e puipuia e le puipuiga,C
"O le fesili lenei e faatatau i faamatalaga nei.
Muamua e tatau ona tatou faapea atu o le vateatea e faataamilo i le lalolagi, i se isi itu ona o lenei ituaiga o se vaega atoatoa e le manaomia ai ni sooga, o le mea aupito sili lea ona atoatoa, i se isi itu ona o le faia o se fomu e sili ona matagofie, lea e sili ona talafeagai e taofia ma faasaoina ai mea uma; pe ona o vaega uma o le atulaulau, o le la, masina ma paneta e faaali mai i lenei foliga; pe ona o loo taumafai mea uma ia maua lenei ituaiga, e pei ona faaali mai i mataua o le vai ma isi tino vai pe afai latou te taumafai e faauigaina i latou lava. O lea la, e lē masalosalo se tasi e faapea, o lenei ituaiga o tino e anaina e tino faalelagi. ...
O lea la, e lē mafai ona fesiligia le lalolagi, auā e fetaomi mai itu uma i lona ogatotonu. E ui lava ona o le maualuga o mauga ma le maualuga o vanu, e le mafai ona malamalama i se li'o atoatoa, ae e le aafia ai le natura lautele o le lalolagi. ...
E pei ona faaalia e faapea, o le lalolagi e iai le foliga o se lalolagi, e tatau ona tatou iloiloina pe o tutusa fo'i se gaoioiga ma lenei foliga, ma po o le ā fo'i le nofoaga o loo iai le lalolagi i le vateatea. ... E ioe le to'atele o tusitala e faapea, o loo tu pea le lalolagi i le ogatotonu o le vateatea, ma e manatu e lē mafai ona talitonuina ma faavalevalea le manatu e faafeagai. Ae afai e iloiloina ma le faaeteete le mataupu, o le a iloa ai e le'i foia le fesili ma o lea e lē tatau ai ona manatu mama i ai. O suiga uma lava o nofoaga e matauina e tatau ona faia, o lona uiga, i se gaoioiga o le mea faitino ua matauina po o le tagata matau, po o gaoioiga uma e lua. ... O lenei o le lalolagi ua matauina ai le fetauaiga o le lagi ma ua faia mo o tatou mata. O lea afai e leai se gaoioiga a le lalolagi e tatau ona faia lenei gaoioiga i mea uma i fafo atu o le lalolagi, ae i le itu faafeagai nai lo le mea e feoai ai mea uma i le lalolagi, ma o le ituaiga lenei o le fetauaiga i aso taitasi. O lea la, e foliga mai e aafia ai le vateatea atoa, o lona uiga, o mea uma i fafo atu o le lalolagi, vagana ai le lalolagi lava ia. Peitai, afai e tatau ona tautino mai e se tasi o lenei gaoioiga e le o se mea e ese ai le lagi, ae o le lalolagi e faataamilo mai sisifo i sasae, ma afai e mafaufauina ma le faaeteete lenei mea e tusa ai ma le oso ae ma le goto ifo o le la, masina ma fetu, o le a iloa ai o le tulaga moni lea.""
Nicolas Copernicus, O Lotoifale o Tino Faalelagi, 1543
E mafai ona faaaoga le fuaitau o se faamaoniga e faapea, e ese Copernicus mai le au faitofa faalenatura masani a Aristotelian i ona aso ona sa ia fautuaina mai e faapea",o le vateatea e faataamilo i le lalolagi,o le Lalolagi e faataamilo i le lalolagi,o le vateatea e geostatic,e le o tumau le Lalolagi,D
"Fuafua le gauai atu o le H +(aq) i le 1.0 M phenol, C6H5OH, vaifofo. (O le Ka mo phenol e 1 × 10^-10.)",1 × 10^-10 M,1 × 10^-9 M,1 × 10^-3 M,1 × 10^-5 M,D
"O fea o mea nei o le a manatu i ai o se vaega o le ""toso"" mo Riva pe a mafaufau e siitia mai Initia i le Iunaite Setete?",Mativa tele,Lelei atu galuega ma totogi maualuluga atu,Faiga o le ituaiga o tagata o Initia,Faiga sauā i lona pitonuu,B
"Faatusatusa i vaega faapolotiki i atunuu e pei o Egelani ma Isaraelu, o nei vaega uma e lua e i ai faiga e tele vaega, o vaega faaupufai a Amerika e",faaitiitia le fiafia e uunaia le taunuuga o le palota,e le o manino le faailoaina atu i manatu faaupufai faifai pea,itiiti le aoga i le sailia o tupe mai tagata e lagolagoina mea faaupufai,e sili atu ona mafai ona atagia mai sini a o latou faaletonu atoa,B
"O se fuainumera, e salani i le afe e sili ona latalata i ai, e 47,000. O le fea numera atonu o le numera lea na salani?","46,295","46,504","47,520","47,924",B
"O se tane e foliga o se prism tafatolu. Afai o le pito tafatolu e i ai se vaega e 116 futu faatafafa, ma e 30 futu le umi o le tane, o le a le tele o le vai o i ai i le tane pe a tumu?",1725 ft^3,1740 ft^3,3480 ft^3,6960 ft^3,C
"O le vatele e faaosofia i totonu o se inductor e faatusa i le,",o le taunuuga o lona faaosoina ma le taimi e ala mai ai.,fuafaatatau o lona faaosoina i le taimi e ui atu ai.,fuafaatatau o le auala e oo atu ai i lona faaosoina.,o le taunuuga o lona faaosoina ma le saoasaoa o le suiga o le taimi e ala mai ai.,D
O fea o uiga nei e masani lava ona ogatusa ma le faamalosi teine i le aso?,faaaogaina o le malosi tele,fuafuaina,uunaiga faalefeusuaiga,e aofia ai le faaaogaina o se auupega,C
Saili le umi o le pioga y = ln x i le va o vaega o loo i ai le y = 1/2 ma le y = 1.,0.53,0.86,1.18,1.36,C
Saili le $-\dfrac{1}{-3}\cdot\cfrac{1}{~\frac{1}{-3}~}.$,1,-1,0,2,B
O le ā le vaaiga faalemafaufau sa sili ona taatele i le amataga o le senituri lona luasefulu i Europa i Sisifo?,saienisi o le mafaufau,evolusione,tagata e amio,suesuega faalemafaufau,D
O le leai o se faamoemoe e aoaoina e foliga mai e fesootai tonu lava ma le,o le aafiaga o Le Puaa.,faaituau o le auauna atu o le tagata ia te ia lava.,o se nofoaga i fafo e pulea ai.,manatu lelei e leai ni faatulagaga.,C
O le sailiiliga a Garcia ma Koelling e faatatau i le lē fiafia na aoaoina na faavaeina ai le fea o paga nei o le UCS ma le CS e sili ona mamana ma vave ona aoaoina?,faataunuuina o se galuega ma le mauaina o se taui o meaai,faafaufau ma meaai po o meainu,gaoioiga ma le faateia,faasalaga ma taui,B
"O nisi o vai o mars ua aisa i le eleele ma pulou aisa ma o nisi na leiloloa ona o le leai o se matagi i le malosiaga ae o le tele o le vai muamua ua manatu na leiloloa ona o se isi faiga. O le a le mea na tupu i lenei vai ""leiloa""?",na aveesea e le vaega faatosina ina ua vave ona faaitiitia lona malosi,na gau i le vai ma le okesene e ala i le malamalama ultraviolet ma na leiloloa le vai ona o le sola ese mai le vevela,na susunuina e se nuu o tagata Areopako fiainu,sa faafefeteina i se vaitaimi o le malosi o le mauga mu ma sa leiloa i le vateatea ona o le sola ese mai le vevela,B
"O le malaga i le saoasaoa muamua e 1.5 × le 10^6 m/s, e ulufale atu ai se proton i se itulagi e tumau le malosi o le 1.5 T. Afai o le uluai vector o le saoasaoa o le proton e faia se tulaga o le 30° ma le vaega faatosina, fuafua le saoasaoa 4 o le proton pe a ulufale atu i le vaega faatosina.",5.0 × 10^6 m/s,7.5 × 10^6 m/s,1.5 × 10^6 m/s,3.0 × 10^6 m/s,C
"O le malosi e faamatuu mai i le malepelepe o le phosphates e maualuga le malosi, ATP ma le phosphocreatine, e mafai ona lagolagoina ai le malosi maualuga o le faamalositino mo le tusa ma le:",1-2 sekone.,5-10 sekone.,30-40 sekone.,50-60 sekone.,B
"I se faasologa o le faataamilosaga, afai o le aloiafi i se tasi o lamepa e 2 A, o le aloiafi i le lamepa o loo i autafa o le","afa, 1 A",2:00 O LE,E faalagolago lava i le moli e latalata atu i le maa,E le lava faamatalaga e fai atu ai,B
O fea o nei mea e sili ona maua ai se tuputupu ae malosi o le tamaoaiga i le aluga o taimi?,Faatelevave le faaaogaina o punaoa faalenatura.,Maualuga atu le pasene o le le iloa faitau ma tusitusi a tagata matutua.,O le pau o le faato'aga o oloa.,Togi o lafoga o tupe teu.,D
"Ua matuā leaga le tamaoaiga. I le tuuina atu o lenei tulaga faaletamaoaiga, o fea o faamatalaga nei e uiga i aiaiga faavae o tupe e sao?",O le faateleina o aiaiga faavae o le a na ona faateteleina ai lea o le tamaoaiga.,O aiaiga faavae o le faalauteleina e matuai faateleina ai le manaomia tuufaatasi pe afai e nofouta le teugatupe i suiga i le saoasaoa o le tului.,O le tulafono o le faaitiitia o le tulaga o le uunaiga talafeagai lea mo le teugatupe ma le faaaogaina.,"Afai o le mana'omia o tupe e matuā faaleleia ai le faateleina o tupe, atonu e matuā aogā lava.",B
"O pisinisi e auai i tausitusi faaagafesootai ona o manaoga mai _________, ina ia mafai ona iloa ________, ia faaleleia atili ai ___________ ma uunaia ai _________ ma ___________","Stakeholders, Tulaga Lamatia, Puleaina o Stakeholders, Tali Atu mo I Latou Lava, Ata manino","Stakeholders, Tali Atu mo A'u Lava, Ata manino, Tulaga Lamatia, Pulega o Stakeholders","Stakeholders, Tali Atu mo A'u Lava, Tulaga Lamatia, Stakeholders, Pulega o Stakeholders","Stakeholders, Pulega o Stakeholders, Ata manino, Tulaga Lamatia, Tali Atu mo A'u Lava",A
O se lafoga e faamamafaina i se faioloa o le a sili atu ona tuufaasolo atu i le tagata faatau faaaitalafu i le tulaga o le faateleina o le tau pe afai,o le tau o le manaomia e matua malulu lava.,o le tau o le fetuunaiga o le manaomia e matua le mafai lava ona faaaogaina.,tau o le fetuunaiga o le manaomia o le iunite e malulu.,o le totogiina o le malosi o le manaomia e matua malulu lava.,B
Faamatalaga 1 | I se vaega (ab)^{-2} = b^{-2}a^{-2}. Faamatalaga 2 | I se vaega (ab)^n = a^nb^n.,"E Moni, Moni","Sese, Sese","Moni, Sese","Sese, Moni",B
O le a le faaupuga mo le tele o le tauvaga i se tasi atunuu ua aafia i tauvaga i isi atunuu?,Fefaatauaiga faavaomalo,Tamaoaiga i le lalolagi atoa,Tauvaga i le lalolagi atoa,Globalisation,D
"Na tusia e se tagata e faia polokalama le polokalama o loo i lalo. E faaaoga e le polokalama se lisi o numera e ta'ua o le numeraList. Ua faamoemoe le polokalama e faaali atu ai le aofaiga o numera o loo i le lisi.
 aofaiga ← numera Lisi [1]
 MO tulaga faatauaina taitasi i le numera Lisi
 aofaiga ← aofaiga + tau
 FAAALI le aofaiga
 Ina ia mafai ona faataitai le polokalama, e faatulaga e le tagata faapolokalama le numeraList i le [0 , 1 , 4 , 5]. E faaali mai e le polokalama le 10, ma ua faaiuina e le tagata faapolokalama e aoga le polokalama e pei ona faamoemoeina. O le fea o nei mea e moni?",E sa'o le faaiuga; e aoga le polokalama e pei ona faamoemoeina.,"E le sa'o le faaiuga; e le o faaali mai e le polokalama le tulaga sa'o mo le suega [0, 1, 4, 5].","E le sa'o le faaiuga; o le faaaogaina o le suega [0, 1, 4, 5] e le lava lea e faaiu ai e sao le polokalama.","E le sa'o le faaiuga; o le faaaogaina o le pusa o suega [0, 1, 4, 5] e na o le faamautuina lava o le polokalama e aoga mo lisi i le faateleina o le faasologa.",C
Aisea e tetee ai Parfit i le laugatasia?,"E finau mai o ia nai lo se sosaiete e le tutusa, e le maalofia.","Ua ia faapea mai, o le faamuamua o manaoga o e matitiva, e mafai ai ona tatou faateleina le laugatasia.",Ua ia tautino mai o i tatou taitoatasi e nafa ma lo tatou mativa.,Na te teena atoa le manatu o le laugatasia.,B
"O le fesili lenei e faatatau i faamatalaga nei.
""E moni, e pei ona ioeina e tagata lauiloa o [tagata atamamai] o e faavae o latou manatu i le mafaufau ma tu ma aga masani ma le maliega a le nuu Sunni e faapea, o le matafaioi anamua o le faaumatiaina, faaumatiaina, ma le tutulieseina o mea fou leaga e tatau ona avea ma faamoemoega o lo tatou faanaunauga faaeaina, aua ""o le maelega faalelotu o se manumalo lea mo le Faatuatua i le Atua le Agalelei""; ona, tusa ai lea ma upu a le Perofeta (Afilemu ia te ia!) ""Soo se tasi lava e faailoa mai se mea fou leaga i la tatou faatulagaga e tatau ona tutulieseina"" ma le ""Soo se tasi e faia se mea e tetee i la tatou faatulagaga e tatau ona tutulieseina,"" ua avea le faatinoga ma mea e tatau ai ma faanatinati ...""
Tusi mai ia Ottoman Sultan Selim I ia Safavid Shah Ismail I, 1514
Na faatupuina e le 'au Safavids le ita o emepaea o le faaIsalama e pei o le Ottoman ma le Emepaea o Mughals ona o le 'au Safavids",o se malo e faalauteleina le faataatiaga faafaafanua sa i ai i le va o isi tagata faalauteleina e toalua,teena aoaoga faavae autu o le faaIsalama,"na faapologaina Kerisiano, ma avea i latou ma tagata tau Safavid",Na folafola atu e Ismail o ia o se Kalifa,A
"O le fesili lenei e faatatau i faamatalaga nei.
Ou te savali i autafa o le koluma, fesili atu po o le a le mea o tupu.
Na faigofie lava ona fai mai se fitafita: ""E tele atu mea latou te valaau mai ai i aso uma.
""O nisi o i matou na auina atu i matu i le Vaitafe Samasama i le sefululima o o matou tausaga,
Ma o lenei i le fa sefulu o le a matou agai atu i le nofoaga o le 'autau i sisifo.
I la matou malaga muamua, sa tatau ai i le taitai o le nuu ona nonoa a matou bandannas mo i matou.
Ina ua matou toe foi mai, sa paepae o matou lauulu, ae o loo i ai pea le vevesi.
O le 'autau tuaoi e taufetuli ma le toto, ua lava e faatumu ai le sami,
Ae e lei oo mai lava faanaunauga o le tupu taua i le teritori.
I itu e selau i sasae o mauga, i le laueleele atoa o Han,
Atonu e sefulu afe nuu ua aafia nei i laau.
E tusa lava pe lava le malosi o ava e taulima ai se pulu ma se suotosina,
O faatoaga e ola i soo se itu, o fanua uma lava e leaga.
E sili ona faigata mo alii Shanxi, i lo latou tulaga tauleleia o ni tagata tau:
E faataamilo i latou e pei o uli po o moa, e faagaeetia alii uma.
""Ae lau susuga, e ui e lelei lou fesili atu,
O le faitio e le o se vaega o le galuega a le fitafita.
E na o le lulu lava o o tatou ulu. Ia faaaoga le taumalulu lenei:
E le'i auina atu lava fitafita Shanxi i le fale.
Ua manaomia e Taitai o le Itu le lafoga o fanua,
Ae o fea o le a sau ai? E le mafai ona e maua le toto mai se maa!
Ou te manatu moni lava o se mea leaga le fanauina o se atalii i le taimi nei,
E sili atu le i ai o se afafine: e mafai ona faaipoipo
Ma nonofo faatasi ma tuaoi o loo sosoo ai.
Ae o le a iu ina taoto se atalii i se vao mamao.""
Du Fu, ""Ballad of the Army Carts,"" pe tusa o le 750 T.A.
O le solo ua tuuina mai ai se faamaoniga o le fea o mea nei e faatatau i sootaga o itupa i le sosaiete a Tang?",Sa malolosi pea sootaga confucian i le va o le tane ma le ava i le lalolagi o Tang.,Na faamamafa mai i tusitusiga a le Emeperoa le fanau mai o atalii agavaa nai lo afafine ina ia faataunuu ai le aofaiga o le auai i le auaunaga.,E mafai ona faasoa atu e tamaitai ma alii ia galuega faatoaga.,Na suia sootaga masani a le itupa o Saina i le taimi o le nofoaiga a le Empress Wu Zetian.,C
"I le xy-plane, o le kalafi o le x^(log y) = y^log x o le",o le kuata muamua ua tatala,o se pioga e tapunia,o se ave i le kuata muamua ua matala,se manatu se tasi,A
O fea o atunuu nei na faasalalauina le tele o CO2 i le tagata i le 2017?,Iapani,Kanata,Lusia,Ilani,B
O le a le osofaiga o le toe faatinoina?,Pe a tali atu le tagata osofai i se savali na auina atu e le polokalama,"O se osofaiga e faaauau pea ona fai, e suesue ai mo se vaivaiga",O se osofaiga e faaaoga ai savali a le polokalama lava ia ma e le mafai ona puipuia mai,"E toe auina atu e le tagata osofai se savali na pueina, ma talia e le saite lona ma tali atu i le fiafia o le tagata na osofaia",D
"O le mea moni e faapea, o le tele o le infrared e aveesea ai le deuterium chloride (DCl) e fesuisuiai mai le vai chloride (HCl) ona o le eseesega o lo latou",tufatufaga o le eletonika,taimi e fa'a'a'i ai,malosiaga tumau,faaitiitia le tele,D
"O le quantum mataalia o se masini faailo photon e 0.1. Afai e auina atu ni photons se 100 i totonu o le masini faailo, o le tasi ma le isi, o le a iloa e le masini faailo le photons","o le averesi o le 10 taimi, ma se eseesega rms pe tusa o le 4","o le averesi o le 10 taimi, ma se eseesega rms pe tusa o le 3","o le averesi o le 10 taimi, ma se eseesega rms pe tusa o le 1","o le averesi o le 10 taimi, ma se eseesega rms pe tusa o le 0.1",B
O fea o seti o manoa o loo i lalo e le mafai ona faamatalaina i se faaupuga masani?,O manoa uma e selo o le tele o le lima,O manoa uma e amata i le selo ma faaiu i se tasi,O manoa uma e i ai se aofaiga tutusa o selo,O manoa uma e sili atu nai lo le selo,D
O fetuunaiga o laau e faaitiitia ai le leiloloa o vai i siosiomaga e maualuga le vevela e aofia ai po o fea o mea nei?,E tele ni mea e fai,Pa'u manifinifi,Tu'i'a nai lo laulaau,Fec maualuga o le pito i luga i le voluma,C
O mutations o ni mea sese i le DNA e faapea:,e lamatia i taimi uma.,e na o le i ai o ni fualaau e tupu ai le faama'i.,faateleina le tuputupu ae o le patu lapopoa.,e tupu fua i se saoasaoa maualalo.,D
O le fea o nei mea e moni i le hypothyroidism?,Ua leai se mamafa,Myxoedema i le amataga o le tibial,O se tulaga maualuga o le TSH,O se lē fiafia i nofoaga mafanafana,C
"O le fuafuaina o le tau o fale i se aai e i ai le aofaiga o le $125,000 ma se eseesega masani o le $23,000. Ona o se konekarate fou a faiaoga, e manaomia ai e le itu o le aoga se 10% faaopoopo o tupe e faatusatusa i le tausaga ua mavae. Ina ia maua lenei tupe faaopoopo, e faatonuina e le aai le ofisa o le faavasegaga e siitia uma ia tau o fale ua iloiloina i le $5,000. O le a le eseesega fou o le tulaga faatonuina o le fuafuaina o tulaga faatauaina o fale i le aai?","$23,000 ","$25,300 ","$28,000 ","$30,300 ",A
" I lana talanoaga e uiga i le faailogalanu i taua, na fautua mai ai Valls e faapea",e leai se eseesega i le va o fitafita ma tagata e le o ni fitafita.,o le eseesega i le va o fitafita ma tagata e le o ni fitafita o se mataupu o le tulaga.,o le eseesega i le va o fitafita ma tagata e le o ni fitafita e matua manino lava ma manino.,"o le ""faiga faatupu faalavelave"" e tatau ona faauigaina o ni sauaga e leai se faailogalanu.",B
" E tusa ai ma le faamatalaga a Nussbaum, o le taulimaina o se tasi o se mea faitino o le",lava mo le faatautala i feusuaiga.,e manaomia mo le faatautala i feusuaiga.,e le manaomia mo le faatautala i feusuaiga.,o mea uma o i luga.,C
"O fea o nei tulaga e lua e faia ai e le tagata autu (o le e faaaogaina au/au/au) se mea e manino lava le sese o le ola mama, e tusa ai ma tulaga faatonuina masani o amioga mama i le I.S. e oo mai i le 2020? Tulaga 1 | A o momoe o'u matua, sa ou alu e tamoemoe. Tulaga 2 | Sa ou sasaaina le fufulu i totonu o le masini ta lavalava ua tumu i lavalava o la'u uo e potu faatasi.","Sese, Sese","Sese, E Le Sese","E le sese, Sese","E le sese, E le sese",D
"O fea o nei tulaga e lua e faia ai e le tagata autu (o le e faaaogaina au/au/au) se mea e manino lava le sese o le ola mama, e tusa ai ma tulaga faatonuina masani o amioga mama i le I.S. e oo mai i le 2020? Tulaga 1 | O nisi taimi ou te taumafai ai e ta'u atu le mea moni, sei vagana ua ou oo ai i se faafitauli. Tulaga 2 | Sa ou sogi atu i la'u uo teine i le faaaliga o le faataulaitu.","Sese, Sese","Sese, E Le Sese","E le sese, Sese","E le sese, E le sese",B
"O fea o nei tulaga e lua e faia ai e le tagata autu (o le e faaaogaina au/au/au) se mea e manino lava le sese o le ola mama, e tusa ai ma tulaga faatonuina masani o amioga mama i le I.S. e oo mai i le 2020? Tulaga 1 | Sa ou tamoe i luga o le kapeta fou ma se masini moaina laufanua. Tulaga 2 | Sa ou fa'i i lo'u lima ina ia mafai ona ou su'esu'eina mo se siama.","Sese, Sese","Sese, E Le Sese","E le sese, Sese","E le sese, E le sese",A
"O fea o nei tulaga e lua e faia ai e le tagata autu (o le e faaaogaina au/au/au) se mea e manino lava le sese o le ola mama, e tusa ai ma tulaga faatonuina masani o amioga mama i le I.S. e oo mai i le 2020? Tulaga 1 | Sa ou vaaia le Elton John lauiloa i fafo o se malae konaseti ma pueina se ata o ia e aunoa ma le fesili atu ia te ia. Tulaga 2 | Sa ou lipotia atu se isi leoleo o loo tau tolotolo atu fualaau faasāina i totonu o se falepuipui ma faatau atu i pagota.","Sese, Sese","Sese, E Le Sese","E le sese, Sese","E le sese, E le sese",D
"O fea o nei tulaga e lua e faia ai e le tagata autu (o le e faaaogaina au/au/au) se mea e manino lava le sese o le ola mama, e tusa ai ma tulaga faatonuina masani o amioga mama i le I.S. e oo mai i le 2020? Tulaga 1 | Sa ou pa'i atu i a'u malologa e misi ai le polo a o sau i totonu o le auala. Tulaga 2 | Sa ou aoaoina la'u fanau e taaalo i le xylophone.","Sese, Sese","Sese, E Le Sese","E le sese, Sese","E le sese, E le sese",D
"O fea o nei tulaga e lua e faia ai e le tagata autu (o le e faaaogaina au/au/au) se mea e manino lava le sese o le ola mama, e tusa ai ma tulaga faatonuina masani o amioga mama i le I.S. e oo mai i le 2020? Tulaga 1 | Ina ua gau le pusaaisa o la'u faleaiga, sa ou taumafaina le aano o manu mafanafana e ui lava sa ou iloaina e matua le saogalemu lava. Tulaga 2 | Sa ou filifili e faaoso se afi i le togavao.","Sese, Sese","Sese, E Le Sese","E le sese, Sese","E le sese, E le sese",A
"Faateleina le susu e faaaoga
",Ua lipotia mai e fesootai ma le maualuga o le tulaga o le nuti ma le maualuga o le oti i ni nai suesuega,I le taimi o le tupulaga e foliga mai e fesootai ma le maualuga o le minerale o ponaivi i le olaga mulimuli ane,E fesootai pea lava pea ma le maualalo o le saoasaoa o le gaui,"I atunuu e maualuga le fua o le pa'u o le tino, ua faaalia ai e aogā le susu i le tino o le tino.",A
"O fea o faamatalaga nei e uiga i le suāsusu o le metabolism e sa'o?
",O le Glucagon e faateleina ai le saoasaoa o le glycolysis,E manaomia e le Glycolysis le NADP+,"I le glycolysis, e pipii le suka i ni oloa se lua e tolu karaponi",O le taunuuga mulimuli o le glycolysis i sela mumu o le toto o le pyruvate,C
Ua tau mai e Nagel o le faafitauli o le manuia o amioga mama e fesootai vavalalata lava ma le faafitauli o:,o le i ai o le Atua.,saolotoga o le loto.,manatu faapito faalemafaufau.,tagata lautele.,B
"E tusa ai ma le Singer, o le usitaia o lana mataupu faavae e manaomia ai:","suiga faatauvaa i o tatou mausa patino, ae le o lo tatou lalolagi atoa.","suiga faatauvaa i o tatou mausa patino, faapea foi ma le lalolagi.","suiga tetele i o tatou mausa patino, ae le o lo tatou lalolagi.",suiga tetele i o tatou mausa patino ma lo tatou lalolagi.,D
O le fea o mea nei o le vaega mulimuli lea e nofoia e tagata?,Niu Kini,Ausetalia,Niu Sila,Timor,C
Nuu o Nubia:,na muamua atu ma faaosofia ai le tulai mai o aganuu a Aikupito.,o le taunuuga lea o le nofoia e Mesopotamia o le nuu i saute.,"na atiina ae e tali atu ai i, ae le o le faataitai i aganuu a Aikupito.",sa leai ni fesootaiga ma aganuu tuaoi.,C
"E manaomia ona aofia ai i se faalapotopotoga a le malo se faamatalaga o le faaaluga o tupe, o fea o faamatalaga tautupe nei?",Faamatalaga o tupe a le malo.,Faamatalaga o mea tautupe a le malo atoa.,Faamatalaga o mea tautupe a tupe e le o i ai.,Faamatalaga tautupe a le tupe faatuatuaga.,C
