Question,A,B,C,D,Answer
"Diese Frage bezieht sich auf die folgenden Informationen.
""Die Saat totalitärer Regime wird von Elend und Not genährt. Sie breiten sich aus und wachsen auf dem bösen Boden der Armut und des Streits. Sie erreichen ihr volles Wachstum, wenn die Hoffnung eines Volkes auf ein besseres Leben gestorben ist. Wir müssen diese Hoffnung am Leben erhalten. Die rasche Entwicklung der Ereignisse hat uns eine große Verantwortung auferlegt. Ich bin zuversichtlich, dass der Kongress sich dieser Verantwortung stellen wird.""
Präsident Harry S. Truman, 1947
Die Ideen, die in der obigen Passage zum Ausdruck kommen, spiegeln am direktesten wider, welche der folgenden Kontinuitäten in der US-Geschichte?",Debatten über das Verhältnis zwischen dem Kongress und dem Präsidenten.,Debatten über den Einsatz militärischer Gewalt in brisanten Situationen.,Debatten über die Rolle der Vereinigten Staaten im Weltgeschehen.,Debatten über die richtige Rolle der politischen Parteien.,C
Ein Patient erleidet einen Genickbruch mit Schädigung des Rückenmarks auf Höhe des sechsten Halswirbels.,Sie werden ohne lebenserhaltende Maßnahmen nicht mehr atmen können.,Sie werden nur ruhig atmen können.,"Es ist unmöglich, einen Effekt auf die Atmung vorherzusagen.",Die Atmung wird nicht beeinträchtigt.,B
Eine negative residuale Autokorrelation wird durch welche der folgenden Faktoren angezeigt?,Ein zyklisches Muster in den Residuen,Ein alternierendes Muster in den Residuen,Eine vollständige Zufälligkeit in den Residuen,"Residuen, die alle nahe Null liegen",B
"Identifiziere den Antezedenzfall der folgenden bedingten Aussage: Die Bienen gewinnen ihr erstes Spiel nur, wenn entweder die Erdferkel oder die Streifenhörnchen ihre ersten Spiele nicht gewinnen.",Die Erdferkel gewinnen ihr erstes Spiel nicht.,Die Bees gewinnen ihr erstes Spiel.,Die Chipmunks gewinnen ihr erstes Spiel nicht.,Entweder die Erdferkel oder die Streifenhörnchen gewinnen ihre ersten Spiele nicht.,B
"Die Studenten führen eine Übung zur Trennung von Pflanzenpigmenten durch, bei der sie eine geschlossene Chromatographiekammer mit einer kleinen Menge Aceton im Boden der Kammer verwenden müssen. Sicherheitswarnungen für Aceton enthalten die Aussage, dass es augen- und hautreizend ist und brennbare Dämpfe enthält. Welche Sicherheitsvorkehrungen sollten die Schülerinnen und Schüler bei der Durchführung der Übung treffen?","Anziehen von feuerhemmenden Handschuhen, um die Kammer zu einem Abzug zu tragen, wenn das Aceton Feuer fängt","Platzieren der Kammer in einem geschlossenen, abgedunkelten Schrank für die Dauer der Pigmenttrennung",Tragen von Lederhandschuhen und Bedecken von Nase und Mund mit einer Partikelmaske,Tragen Sie eine Schutzbrille und Nitrilhandschuhe und halten Sie alle Acetonbehälter geschlossen,D
Was macht die Bestimmung der evolutionären Verwandtschaft verschiedener Spezies auf der Grundlage der Aminosäuresequenz homologer Proteine im Allgemeinen ungenauer als die Bestimmung der Verwandtschaft auf der Grundlage der Nukleotidsequenzen homologer Gene?,Stille Mutationen,Gen-Duplikationen,"Translokationsereignisse, die Gensequenzen verändern",Überquerung,A
"Ist die rechtswidrige Tötung, die der Minister des Landes X im Ausland begangen hat, eine Handlung jure imperii oder jure gestionis?",Ein solches Verhalten ist ein öffentlicher Akt (jure imperii),Ein solches Verhalten begründet niemals Immunität,Ein solches Verhalten ist eine private Handlung (jure gestionis),"Ein solches Verhalten ist ein öffentlicher Akt, der jedoch durch Immunität geschützt ist",C
"Diese Frage bezieht sich auf die folgenden Informationen.
Zuerst müssen wir bemerken, dass der Kosmos kugelförmig ist, teils weil diese Form ein vollkommenes Ganzes ist, das keiner Fugen bedarf, die vollständigste von allen, teils weil sie die geräumigste Form bildet, die am besten geeignet ist, alles aufzunehmen und zu erhalten; oder wiederum, weil alle Bestandteile des Universums, d.h. die Sonne, der Mond und die Planeten, in dieser Form erscheinen; oder weil alles danach strebt, diese Form zu erreichen, wie es bei Wassertropfen und anderen flüssigen Körpern der Fall ist, wenn sie sich zu definieren versuchen. Niemand wird also daran zweifeln, dass diese Form zu den Himmelskörpern gehört. ...
Daß die Erde auch kugelförmig ist, steht also außer Frage, denn sie drückt von allen Seiten auf ihren Mittelpunkt. Obgleich wegen der Erhebungen der Berge und der Vertiefungen der Täler ein vollkommener Kreis nicht verstanden werden kann, so berührt dies doch nicht die allgemeine Kugelnatur der Erde. ...
Da schon gezeigt worden ist, daß die Erde die Form einer Kugel hat, so müssen wir uns überlegen, ob mit dieser Form auch eine Bewegung zusammenfällt, und welchen Platz die Erde im Weltall einnimmt. ... Die große Mehrheit der Autoren stimmt natürlich darin überein, dass die Erde im Zentrum des Universums still steht, und hält es für unvorstellbar und lächerlich, das Gegenteil anzunehmen. Aber wenn man die Sache sorgfältig abwägt, wird man sehen, dass die Frage noch nicht entschieden ist und daher keineswegs auf die leichte Schulter zu nehmen ist. Jede Veränderung des Ortes, die beobachtet wird, ist nämlich auf eine Bewegung des beobachteten Gegenstandes oder des Beobachters oder auf Bewegungen beider zurückzuführen. ... Von der Erde aus wird nun die Umdrehung des Himmels beobachtet und für unsere Augen hervorgebracht. Wenn also die Erde keine Bewegung erfährt, so muß diese Bewegung in allem außerhalb der Erde stattfinden, aber in entgegengesetzter Richtung, als wenn sich alles auf der Erde bewegt, und von dieser Art ist die tägliche Umwälzung. Dies scheint also das gesamte Universum zu betreffen, d.h. alles außerhalb der Erde mit der einzigen Ausnahme der Erde selbst. Würde man aber zugeben, daß diese Bewegung nicht dem Himmel eigentümlich sei, sondern daß die Erde sich von Westen nach Osten drehe, und wenn man dies in bezug auf den scheinbaren Auf- und Untergang der Sonne, des Mondes und der Sterne sorgfältig erwäge, so würde man entdecken, daß dies die wirkliche Situation sei.""
Nikolaus Kopernikus, Die Umdrehungen der Himmelskörper, 1543
Die Passage kann als Beweis dafür dienen, dass Kopernikus sich von den traditionellen, aristotelischen Naturphilosophen seiner Zeit unterschied, weil er andeutete, dass",Der Kosmos ist kugelförmig,die Erde ist kugelförmig,Der Kosmos ist geostatisch,die Erde ist nicht stationär,D
"Bestimmung der H+(aq)-Konzentration in 1,0 M Phenol, C6H5OH, Lösung. (Das Ka für Phenol beträgt 1 × 10^-10.)",1 × 10^-10 m,1 × 10^-9 M,1 × 10^-3 m,1 × 10^-5 m,D
"Welcher der folgenden Faktoren würde für Riva als ""Pull""-Faktor gelten, wenn ein Umzug von Indien in die Vereinigten Staaten in Betracht gezogen wird?",Erbärmliche Armut,Bessere Arbeit und höhere Löhne,Indiens Kastensystem,Gewalt in ihrer Nachbarschaft,B
"Verglichen mit politischen Parteien in Ländern wie England und Israel, die beide über ein Mehrparteiensystem verfügen, sind die amerikanischen politischen Parteien",weniger Interesse an der Beeinflussung des Wahlergebnisses,weniger klar mit konsistenten politischen Ideologien identifiziert werden,weniger effektiv bei der Beschaffung von Geld von politischen Unterstützern,"besser in der Lage sind, die Ziele ihrer gesamten Wählerschaft widerzuspiegeln",B
"Eine Zahl, auf die nächsten Tausend gerundet, ist 47.000. Welche Zahl könnte die Zahl sein, die gerundet wurde?","46,295","46,504","47,520","47,924",B
"Ein Tank hat die Form eines dreieckigen Prismas. Wenn der dreieckige Sockel eine Fläche von 116 Quadratfuß hat und der Tank 30 Fuß hoch ist, wie viel Wasser würde der Tank enthalten, wenn er voll ist?",1725 ft^3,1740 ft^3,3480 ft^3,6960 ft^3,C
Die in einer Induktivität induzierte Spannung wird dargestellt als:,Produkt seiner Induktivität und des Stroms durch ihn.,Verhältnis seiner Induktivität zu Strom durch ihn.,Verhältnis des Stroms durch sie zu ihrer Induktivität.,Produkt seiner Induktivität und der Änderungsrate des Stroms durch ihn.,D
Welche der folgenden Merkmale stimmen im Allgemeinen mit einer Vergewaltigung überein?,Anwendung übermäßiger Gewalt,vorsätzlich,sexuell motiviert,den Einsatz einer Waffe beinhaltet,C
"Ermitteln Sie die Länge der Kurve y = ln x zwischen den Punkten, an denen y = 1/2 und y = 1 ist.",0.53,0.86,1.18,1.36,C
Suchen Sie $-\dfrac{1}{-3}\cdot\cfrac{1}{~\frac{1}{-3}~}.$,1,-1,0,2,B
Welche psychologische Perspektive war um die Jahrhundertwende in Westeuropa am populärsten?,Neurowissenschaften,evolutionär,Behaviorist,psychoanalytisch,D
Erlernte Hilflosigkeit steht am ehesten in direktem Zusammenhang mit,der Barnum-Effekt.,eigennützige Voreingenommenheit.,eine externe Kontrollstelle.,bedingungslos positive Wertschätzung.,C
"Die Forschung von Garcia und Koelling über erlernte Aversionen ergab, dass welches der folgenden UCS- und CS-Paare am mächtigsten ist und am schnellsten erlernt wird.",Erfüllen einer Aufgabe und Erhalten einer Nahrungsbelohnung,Übelkeit und Essen oder Trinken,Bewegung und Schock,Bestrafungen und Belohnungen,B
"Ein Teil des Marswassers ist im Boden und in den Eiskappen gefroren und ein Teil ging durch das Abstreifen des Sonnenwindes verloren, aber es wird angenommen, dass ein Großteil des ursprünglichen Wassers durch einen anderen Mechanismus verloren gegangen ist. Was ist mit diesem ""verlorenen"" Wasser passiert?","Es wurde durch das Magnetfeld abgetragen, als es schnell an Stärke verlor",Es wurde durch ultraviolettes Licht in Wasserstoff und Sauerstoff zerbrochen und der Wasserstoff ging durch thermische Entweichung verloren,es wurde von einer Zivilisation durstiger Marsianer verzehrt,Es wurde während einer Periode intensiven Vulkanismus verdampft und ging durch thermische Flucht in den Weltraum verloren,B
"Mit einer Anfangsgeschwindigkeit von 1,5 × 10^6 m/s tritt ein Proton in eine Region mit konstantem Magnetfeld der Größenordnung 1,5 T ein. Wenn der anfängliche Geschwindigkeitsvektor des Protons einen Winkel von 30° mit dem Magnetfeld bildet, berechnen Sie die Geschwindigkeit des Protons 4 s nach Eintritt in das Magnetfeld.","5,0 × 10^6 m/s","7,5 × 10^6 m/s","1,5 × 10^6 m/s","3,0 × 10^6 m/s",C
"Die Energie, die durch den Abbau der energiereichen Phosphate ATP und Phosphokreatin freigesetzt wird, kann eine maximale Anstrengung für etwa aufrechterhalten:",1-2 Sekunden.,5-10 Sekunden.,30-40 Sekunden.,50-60 Sekunden.,B
"Wenn in einem Reihenstromkreis der Strom in einer Lampe 2 A beträgt, ist der Strom in der Lampe daneben","halb, 1 A",02:00 Uhr,"Hängt davon ab, welche Lampe näher an der Batterie ist","Nicht genug Informationen, um etwas zu sagen",B
Welche der folgenden Maßnahmen wird im Laufe der Zeit am ehesten zu einem stärkeren Wirtschaftswachstum führen?,Schnellerer Verbrauch natürlicher Ressourcen.,Höhere Analphabetenrate bei Erwachsenen.,Ein sinkender Bestand an Investitionsgütern.,Steuergutschriften für Investitionen.,D
Die Wirtschaft befindet sich in einer tiefen Rezession. Welche der folgenden Aussagen über die Geldpolitik trifft angesichts dieser wirtschaftlichen Situation zu?,Eine expansive Politik würde die Rezession nur verschlimmern.,"Eine expansive Geldpolitik erhöht die Gesamtnachfrage erheblich, wenn die Investitionen empfindlich auf Zinsänderungen reagieren.",Die kontraktive Politik ist der geeignete Impuls für Investitionen und Konsum.,"Wenn die Geldnachfrage vollkommen elastisch ist, könnte eine expansive Geldpolitik durchaus effektiv sein.",B
"Unternehmen betreiben aufgrund der Nachfrage von _________ Sozialbuchhaltung, um ________ zu ermitteln, ___________ zu verbessern und _________ und ___________ zu fördern","Stakeholder, Risiken, Stakeholder-Management, Rechenschaftspflicht, Transparenz","Stakeholder, Rechenschaftspflicht, Transparenz, Risiken, Stakeholder-Management","Stakeholder, Rechenschaftspflicht, Risiken, Stakeholder, Stakeholder-Management","Stakeholder, Stakeholder-Management, Transparenz, Risiken, Rechenschaftspflicht",A
"Eine Steuer, die einem Lieferanten auferlegt wird, wird eher in Form einer Preiserhöhung an den Verbraucher weitergegeben, wenn",Die Preiselastizität der Nachfrage ist sehr elastisch.,Die Preiselastizität der Nachfrage ist sehr unelastisch.,Die Preiselastizität der Nachfrage ist einheitselastisch.,Die Löhnelastizität der Nachfrage ist sehr elastisch.,B
Aussage 1 | In einer Gruppe (ab)^{-2} = b^{-2}a^{-2}. Erklärung 2 | In einer Gruppe (ab)^n = a^nb^n.,"Wahr, wahr","Falsch, Falsch","Wahr, Falsch","Falsch, Wahr",B
"Was ist der Begriff für das Ausmaß, in dem der Wettbewerb in einem Land durch den Wettbewerb in anderen Ländern beeinflusst wird?",Internationaler Handel,Weltwirtschaft,Globaler Wettbewerb,Globalisierung,D
"Ein Programmierer hat das folgende Programm geschrieben. Das Programm verwendet eine Liste von Zahlen mit dem Namen numList. Das Programm ist dazu gedacht, die Summe der Zahlen in der Liste anzuzeigen.
 sum ← numList [1]
 FOR EACH value IN numList
 Summe ← Summe + Wert
 DISPLAY-Summe
 Um das Programm zu testen, initialisiert der Programmierer numList mit [0 , 1 , 4 , 5]. Das Programm zeigt 10 an, und der Programmierer kommt zu dem Schluss, dass das Programm wie beabsichtigt funktioniert. Welche der folgenden Aussagen trifft zu?",Die Schlussfolgerung ist richtig; Das Programm funktioniert wie vorgesehen.,"Die Schlussfolgerung ist falsch; Das Programm zeigt nicht den korrekten Wert für den Testfall [0, 1, 4, 5] an.","Die Schlussfolgerung ist falsch; Die Verwendung des Testfalls [0, 1, 4, 5] reicht nicht aus, um zu dem Schluss zu kommen, dass das Programm korrekt ist.","Die Schlussfolgerung ist falsch; Die Verwendung des Testfalls [0, 1, 4, 5] bestätigt lediglich, dass das Programm für Listen in aufsteigender Reihenfolge arbeitet.",C
Warum ist Parfit gegen Gleichberechtigung?,"Er argumentiert, dass eine ungleiche Gesellschaft unvermeidlich ist.","Er behauptet, dass wir die Gleichheit erhöhen können, wenn wir den Bedürfnissen der Armen Vorrang einräumen.","Er behauptet, dass jeder von uns für seine Armut verantwortlich ist.",Er lehnt die Idee der Gleichheit gänzlich ab.,B
"Diese Frage bezieht sich auf die folgenden Informationen.
""In der Tat, da sowohl die Fatwas angesehener [Gelehrter], die ihre Meinung auf Vernunft und Tradition gleichermaßen gründen, als auch der Konsens der sunnitischen Gemeinschaft darin übereinstimmen, dass die uralte Verpflichtung der Ausrottung, Ausrottung und Austreibung der bösen Innovation das Ziel unseres erhabenen Strebens sein muss, denn ""religiöser Eifer ist ein Sieg für den Glauben Gottes, des Wohltätigen""; dann, in Übereinstimmung mit den Worten des Propheten (Friede sei mit ihm!) ""Wer eine böse Neuerung in unsere Ordnung einführt, muss vertrieben werden"" und ""Wer etwas gegen unsere Ordnung tut, muss vertrieben werden"", ist Handeln notwendig und dringend geworden...""
Brief des osmanischen Sultans Selim I. an den Safawiden-Schah Ismail I., 1514
Die Safawiden zogen den Zorn islamischer Reiche wie des Osmanischen Reiches und des Mogulreiches auf sich, vor allem weil die Safawiden","waren ein expansionistisches Imperium, das sich geographisch zwischen zwei anderen Expansionisten befand",lehnte die zentralen Lehren des Islam ab,versklavte Christen und machten sie zu Safawiden-Kämpfern,Ismail erklärte sich selbst zum Kalifen,A
"Diese Frage bezieht sich auf die folgenden Informationen.
Ich gehe an der Säule entlang und frage, was los ist.
Ein Soldat sagt einfach: ""Sie rufen jeden Tag mehr an.
""Einige von uns wurden im Alter von fünfzehn Jahren in den Norden an den Gelben Fluss geschickt.
Und jetzt, mit vierzig, gehen wir in die Garnisonen im Westen.
Bei unserer ersten Tour musste der Dorfvorsteher unsere Halstücher für uns binden.
Als wir zurückkamen, waren unsere Haare weiß, aber es gab immer noch mehr Unruhe.
Die Grenzgarnisonen fließen mit Blut, genug, um einen Ozean zu füllen,
Aber die territorialen Ambitionen des kriegerischen Kaisers haben noch nicht ihren Höhepunkt erreicht.
In den hundert Bezirken östlich der Berge, im ganzen Land Han,
Es müssen zehntausend Dörfer sein, die jetzt von Brombeersträuchern befallen werden.
Selbst wenn die Ehefrauen stark genug sind, um mit Hacke und Pflug umzugehen,
Die Feldfrüchte wachsen in alle Richtungen, die Felder sind ein einziges Chaos.
Am schwersten ist es für die Shanxi-Männer mit ihrem Ruf als Kämpfer:
Sie werden wie Hunde oder Hühner zusammengetrieben, jedes Männchen ist beeindruckt.
»Aber, mein Herr, obgleich es gut von Ihnen ist, zu fragen,
Sich zu beschweren gehört nicht zu den Aufgaben des Soldaten.
Da können wir nur den Kopf schütteln. Nehmen Sie diesen Winter:
Die Shanxi-Truppen wurden nie nach Hause geschickt.
Die Bezirksbeamten fordern die Grundsteuer,
Aber woher soll es kommen? Man kann keine Steine erweichen!
Ich glaube ehrlich gesagt, dass es Pech ist, jetzt einen Sohn zu gebären,
Es ist besser, eine Tochter zu haben: Wenigstens kann sie heiraten
Und mit den Nachbarn von nebenan wohnen.
Aber ein Sohn wird in einer fernen Prärie liegen.«
Du Fu, ""Ballade von den Armeekarren"", ca. 750 u. Z.
Das Gedicht liefert Belege für welche der folgenden Aussagen in Bezug auf die Geschlechterverhältnisse in der Tang-Gesellschaft?",Konfuzianische Beziehungen zwischen Mann und Frau waren in der Tang-Gesellschaft immer noch stark.,"Kaiserliche Reskripte betonten die Geburt fähiger Söhne gegenüber Töchtern, um die Wehrpflichtquoten zu erfüllen.",Die landwirtschaftliche Arbeit könnte von Frauen und Männern gleichermaßen geteilt werden.,Die traditionellen chinesischen Geschlechterverhältnisse wurden während der Herrschaft von Kaiserin Wu Zetian umgekehrt.,C
In der xy-Ebene ist der Graph von x^(log y) = y^log x,Der offene erste Quadrant,eine geschlossene Kurve,Ein Strahl im offenen ersten Quadranten,Ein einziger Punkt,A
Welches der folgenden Länder hat 2017 das meiste CO2 pro Kopf ausgestoßen?,Japan,Kanada,Russland,Iran,B
Was ist ein Replay-Angriff?,"Wenn der Angreifer auf eine Nachricht antwortet, die ihm vom System gesendet wird","Ein Angriff, der sich ständig wiederholt und nach einer Schwachstelle sucht","Ein Angriff, der die eigenen Nachrichten des Systems verwendet und daher nicht abgewehrt werden kann","Der Angreifer sendet eine erfasste Nachricht erneut, und die Website akzeptiert sie und reagiert zu Gunsten des Angreifers",D
"Die Tatsache, dass die Infrarot-Absorptionsfrequenz von Deuteriumchlorid (DCl) von der von Chlorwasserstoff (HCl) verschoben ist, ist auf die Unterschiede in ihren",Elektronenverteilung,Dipolmoment,Kraft-Konstante,reduzierte Masse,D
"Die Quanteneffizienz eines Photonendetektors beträgt 0,1. Wenn 100 Photonen nacheinander in den Detektor geschickt werden, detektiert der Detektor Photonen","durchschnittlich 10 Mal, mit einer RMS-Abweichung von ca. 4","durchschnittlich 10 Mal, mit einer RMS-Abweichung von ca. 3","durchschnittlich 10 Mal, mit einer RMS-Abweichung von ca. 1","durchschnittlich 10 Mal, mit einer RMS-Abweichung von etwa 0,1",B
Welche der folgenden Sätze von Bitzeichenfolgen können NICHT mit einem regulären Ausdruck beschrieben werden?,"Alle Bitzeichenfolgen, deren Anzahl der Nullen ein Vielfaches von fünf ist","Alle Bitzeichenfolgen, die mit einer Null beginnen und mit einer Eins enden",Alle Bit-Strings mit einer geraden Anzahl von Nullen,Alle Bitzeichenfolgen mit mehr Einsen als Nullen,D
Zu den Anpassungen von Pflanzen zur Minimierung des Wasserverlusts in Umgebungen mit hohen Temperaturen gehören die folgenden?,Zahlreiche Spaltöffnungen,Dünne Nagelhaut,Stacheln statt Blätter,Große Flächen-Volumen-Verhältnisse,C
"Mutationen sind Fehler in der DNA, die:",sind immer schädlich.,treten nur in Gegenwart von Karzinogenen auf.,Erhöhen Sie das Tumorwachstum.,treten spontan mit geringer Rate auf.,D
Welche der folgenden Aussagen trifft auf eine Schilddrüsenunterfunktion zu?,Gewichtsverlust,Prätibiales Myxödem,Ein erhöhter TSH-Wert,Eine Abneigung gegen warme Orte,C
"Die geschätzten Werte von Häusern in einer Stadt haben einen Mittelwert von 125.000 US-Dollar mit einer Standardabweichung von 23.000 US-Dollar. Aufgrund eines neuen Lehrervertrags benötigt der Schulbezirk im Vergleich zum Vorjahr 10 % mehr Mittel. Um dieses zusätzliche Geld aufzubringen, weist die Stadt das Bewertungsbüro an, alle geschätzten Hauswerte um 5.000 US-Dollar zu erhöhen. Wie hoch wird die neue Standardabweichung der Schätzwerte der Häuser in der Stadt sein?",23.000 $ ,25.300 $ ,28.000 $ ,30.300 $ ,A
" In seiner Erörterung der Diskriminierung im Krieg schlägt Valls vor, dass",Es gibt keinen Unterschied zwischen Kombattanten und Nichtkombattanten.,Der Unterschied zwischen Kombattanten und Nichtkombattanten ist eine Frage des Grades.,Der Unterschied zwischen Kombattanten und Nichtkombattanten ist kategorisch und klar.,"""Terrorismus"" sollte als willkürliche Gewalt definiert werden.",B
" Jemanden als Objekt zu behandeln, ist laut Nussbaum",ausreichend für die sexuelle Objektifizierung.,für die sexuelle Objektifizierung notwendig sind.,für die sexuelle Objektifizierung nicht notwendig.,alle oben genannten.,C
"In welchem dieser beiden Szenarien tut die Hauptfigur (die Ich/Ich/Mein) etwas eindeutig moralisch Falsches, gemäß den üblichen moralischen Standards in den USA im Jahr 2020? Szenario 1 | Da meine Eltern schliefen, ging ich joggen. Szenario 2 | Ich schüttete Waschmittel in die Waschmaschine voller Klamotten meiner Mitbewohnerin.","Falsch, Falsch","Falsch, nicht falsch","Nicht falsch, falsch","Nicht falsch, nicht falsch",D
"In welchem dieser beiden Szenarien tut die Hauptfigur (die Ich/Ich/Mein) etwas eindeutig moralisch Falsches, gemäß den üblichen moralischen Standards in den USA im Jahr 2020? Szenario 1 | Manchmal versuche ich, die Wahrheit zu sagen, es sei denn, es bringt mich in Schwierigkeiten. Szenario 2 | Ich habe meine Freundin bei der Zaubershow geküsst.","Falsch, Falsch","Falsch, nicht falsch","Nicht falsch, falsch","Nicht falsch, nicht falsch",B
"In welchem dieser beiden Szenarien tut die Hauptfigur (die Ich/Ich/Mein) etwas eindeutig moralisch Falsches, gemäß den üblichen moralischen Standards in den USA im Jahr 2020? Szenario 1 | Ich fuhr mit einem Rasenmäher über den frischen Teppich. Szenario 2 | Ich urinierte in meine Hand, um sie auf Infektionen testen zu können.","Falsch, Falsch","Falsch, nicht falsch","Nicht falsch, falsch","Nicht falsch, nicht falsch",A
"In welchem dieser beiden Szenarien tut die Hauptfigur (die Ich/Ich/Mein) etwas eindeutig moralisch Falsches, gemäß den üblichen moralischen Standards in den USA im Jahr 2020? Szenario 1 | Ich habe den berühmten Elton John vor einer Konzertarena gesehen und ein Foto von ihm gemacht, ohne ihn zu fragen. Szenario 2 | Ich berichtete von einem anderen Wärter, der Drogen in ein Gefängnis schmuggelt und an Gefangene verkauft.","Falsch, Falsch","Falsch, nicht falsch","Nicht falsch, falsch","Nicht falsch, nicht falsch",D
"In welchem dieser beiden Szenarien tut die Hauptfigur (die Ich/Ich/Mein) etwas eindeutig moralisch Falsches, gemäß den üblichen moralischen Standards in den USA im Jahr 2020? Szenario 1 | Ich habe auf meine Bremsen geknallt, um den Ball zu verfehlen, als er auf die Straße kam. Szenario 2 | Ich habe meinen Kindern beigebracht, Xylophon zu spielen.","Falsch, Falsch","Falsch, nicht falsch","Nicht falsch, falsch","Nicht falsch, nicht falsch",D
"In welchem dieser beiden Szenarien tut die Hauptfigur (die Ich/Ich/Mein) etwas eindeutig moralisch Falsches, gemäß den üblichen moralischen Standards in den USA im Jahr 2020? Szenario 1 | Als der Gefrierschrank meines Restaurants kaputt ging, servierte ich das warme Fleisch, obwohl ich wusste, dass es sehr unsicher war. Szenario 2 | Ich beschloss, ein Feuer im Wald zu entfachen.","Falsch, Falsch","Falsch, nicht falsch","Nicht falsch, falsch","Nicht falsch, nicht falsch",A
"Höherer Milchkonsum
","In einigen Studien wurde berichtet, dass sie mit einer höheren Inzidenz von Frakturen und einer höheren Mortalität verbunden ist",Während der Pubertät scheint mit einer höheren Knochenmineraldichte im späteren Leben verbunden zu sein,Ist durchweg mit einer geringeren Frakturrate verbunden,"In Ländern mit der höchsten Frakturrate deutet darauf hin, dass der Konsum von Milch für das Skelett von Vorteil ist.",A
"Welche der folgenden Aussagen über den Glukosestoffwechsel ist richtig?
",Glucagon erhöht die Glykolyserate,Glykolyse erfordert NADP+,Bei der Glykolyse wird Glukose in zwei Drei-Kohlenstoff-Produkte gespalten,Das Endprodukt der Glykolyse in den roten Blutkörperchen ist Pyruvat,C
"Nagel behauptet, dass das Problem des moralischen Glücks eng mit dem Problem verbunden ist:",die Existenz Gottes.,Freiheit des Willens.,Psychologischer Egoismus.,Universalien.,B
Die Einhaltung seines Prinzips erfordert laut Singer:,"Bescheidene Veränderungen unserer persönlichen Gewohnheiten, aber nicht unserer Gesellschaft als Ganzes.",Bescheidene Veränderungen unserer persönlichen Gewohnheiten sowie der Gesellschaft.,"Drastische Veränderungen unserer persönlichen Gewohnheiten, aber nicht unserer Gesellschaft.",drastische Veränderungen sowohl unserer persönlichen Gewohnheiten als auch unserer Gesellschaft.,D
"Welches der folgenden ist das letzte, das von Menschen besetzt wird?",Neuguinea,Australien,Neuseeland,Timor,C
Nubische Zivilisation:,Vorgeschichte und Vortrieb des Aufstiegs der ägyptischen Kultur.,war das Ergebnis der mesopotamischen Kolonisierung im Süden.,"entwickelt als Antwort auf die ägyptische Kultur, aber nicht in Nachahmung derselben.",hatte keine Kontakte zu benachbarten Kulturen.,C
"Eine staatliche Stelle ist verpflichtet, eine Kapitalflussrechnung in welche der folgenden Abschlüsse aufzunehmen?",Jahresabschlüsse staatlicher Fonds.,Regierungsweite Jahresabschlüsse.,Eigene Fondsabschlüsse.,Jahresabschlüsse von Treuhandfonds.,C
Welche der folgenden Aussagen ist in Bezug auf Änderungen von rechnungslegungsbezogenen Schätzungen richtig?,Die meisten Änderungen der rechnungslegungsbezogenen Schätzungen werden rückwirkend bilanziert.,"Wenn es unmöglich ist, festzustellen, ob eine Änderung einer Schätzung oder eine Änderung der Rechnungslegungsvorschrift stattgefunden hat, sollte die Änderung als Grundsatzänderung betrachtet werden.","Wenn es unmöglich ist, festzustellen, ob eine Änderung der rechnungslegungsbezogenen Schätzung oder eine Änderung der Rechnungslegungsvorschrift eingetreten ist, sollte die Änderung als Änderung der Schätzung betrachtet werden.","Es ist einfacher, zwischen einer Änderung der Schätzung und einer Änderung der Rechnungslegungsvorschrift zu unterscheiden, als zwischen einer Änderung der Schätzung und einer Korrektur eines Fehlers.",C
