Question,A,B,C,D,Answer
"Ezek közül melyik teszi a homológ fehérjék aminosavszekvenciáján alapuló különböző fajok evolúciós rokonságának meghatározását általában kevésbé pontossá, mint a homológ gének nukleotidszekvenciáin alapuló rokonsági meghatározásokat?",Csendes mutációk,Génduplikációk,A génszekvenciákat megváltoztató transzlokációs események,Keresztezés,A
Az X ország minisztere által külföldön elkövetett jogellenes emberölés jure imperii vagy jure gestionis aktus?,Az ilyen magatartás közjogi cselekménynek (jure imperii) minősül,Az ilyen magatartás soha nem vonzza a mentességet,Az ilyen magatartás magáncselekménynek (jure gestionis) minősül,"Az ilyen magatartás közcselekménynek minősül, de mentelmi jog védi",C
"Ez a kérdés a következő információkra vonatkozik.
Először is meg kell jegyeznünk, hogy a kozmosz gömb alakú, részben azért, mert ez a forma tökéletes egész, amely nem igényel ízületeket, a legteljesebb mind közül, részben azért, mert ez alkotja a legtágasabb formát, amely a legalkalmasabb arra, hogy mindent magába foglaljon és megőrizzen; vagy ismét azért, mert a világegyetem minden alkotórésze, azaz a Nap, a Hold és a bolygók ebben a formában jelennek meg; vagy azért, mert minden arra törekszik, hogy elérje ezt a formát, mint ahogy a vízcseppek és más folyékony testek esetében megjelenik, ha megpróbálják meghatározni magukat. Tehát senki sem kételkedik abban, hogy ez a forma az égitestekhez tartozik. ...
Az, hogy a Föld gömb alakú is, nem kérdéses, mert minden oldalról a középpontjához nyomódik. Bár a hegyek emelkedése és a völgyek mélyedései miatt nem lehet megérteni egy tökéletes kört, ez mégsem befolyásolja a föld általános gömb természetét. ...
Mivel már kimutattuk, hogy a Föld gömb alakú, meg kell vizsgálnunk, hogy egy mozgás is egybeesik-e ezzel a formával, és milyen helyet foglal el a Föld a világegyetemben. ... A szerzők nagy többsége természetesen egyetért abban, hogy a Föld mozdulatlanul áll a világegyetem középpontjában, és elképzelhetetlennek és nevetségesnek tartják az ellenkezőjét feltételezni. De ha gondosan mérlegeljük a kérdést, látni fogjuk, hogy a kérdés még nem dőlt el, és ezért semmiképpen sem szabad félvállról venni. Minden megfigyelt helyváltozás a megfigyelt tárgy vagy a megfigyelő mozgásának, vagy mindkettő mozgásának köszönhető. ... Most a földről figyeljük meg az ég forgását, és termelődik a szemünk számára. Ha tehát a Föld nem mozog, akkor ennek a mozgásnak mindenben a Földön kívül kell végbemennie, de az ellenkező irányba, mintha a Földön minden mozogna, és ez a napi forradalom. Tehát úgy tűnik, hogy ez hatással van az egész univerzumra, vagyis mindenre, ami a Földön kívül van, kivéve magát a Földet. Ha azonban elfogadnánk, hogy ez a mozgás nem az égre jellemző, hanem hogy a Föld nyugatról keletre kering, és ha ezt gondosan megvizsgálnánk a nap, a hold és a csillagok látszólagos felkelése és lenyugvása szempontjából, akkor kiderülne, hogy ez a valóságos helyzet.""
Nicolas Copernicus: Az égitestek forradalmai, 1543
Ez a szakasz bizonyítékként szolgálhat arra, hogy Kopernikusz különbözött korának hagyományos, arisztotelészi természetfilozófusaitól, mert azt sugallta, hogy",A kozmosz gömb alakú,a Föld gömb alakú,A kozmosz geosztatikus,a Föld nem mozdulatlan,D
"Határozzuk meg a H+(vízben oldott) koncentrációt 1,0 M fenolban (C6H5OH) oldatban. (A fenol Ka értéke 1 × 10^-10.)",1 × 10^-10 M,1 × 10^-9 M,1 × 10^-3 M,1 × 10^-5 M,D
"Az alábbiak közül melyik tényező tekinthető ""húzó"" tényezőnek a Riva számára, amikor Indiából az Egyesült Államokba költözik?",Nyomorúságos szegénység,Jobb munkahely és magasabb bérek,India kasztrendszere,Erőszak a szomszédságában,B
"Összehasonlítva az olyan országok politikai pártjaival, mint Anglia és Izrael, amelyek mindegyike többpártrendszerrel rendelkezik, az amerikai politikai pártok",kevésbé érdekli a választások eredményének befolyásolása,kevésbé egyértelműen azonosulnak a következetes politikai ideológiákkal,kevésbé hatékony a politikai támogatóktól való pénzszerzésben,jobban tudják tükrözni teljes választókerületük céljait,B
A legközelebbi ezresre kerekített szám 47 000. Melyik szám lehet a kerekített szám?,"46,295","46,504","47,520","47,924",B
"A tartály háromszög alakú prizma alakú. Ha a háromszög alakú alap területe 116 négyzetláb, és a tartály 30 láb magas, mennyi vizet tartalmazna a tartály, ha tele van?",1725 Ft^3,1740 Ft^3,3480 Ft^3,6960 Ft^3,C
Az induktorban indukált feszültség a következőképpen jelenik meg:,induktivitásának és áramának terméke.,induktivitásának aránya az áthaladó árammal.,az áram aránya rajta keresztül az induktivitásához.,induktivitásának és az áram változásának sebessége.,D
Az alábbiak közül melyik jellemző felel meg általában a randevú nemi erőszaknak?,túlzott erő alkalmazása,előre megfontolt,szexuális indíttatású,fegyverhasználattal jár,C
"Keresse meg az y = ln x görbe hosszát azon pontok között, ahol y = 1/2 és y = 1.",0.53,0.86,1.18,1.36,C
Keresse meg a $-\dfrac{1}{-3}\cdot\cfrac{1}{~\frac{1}{-3}~}.$ fájlt,1,-1,0,2,B
Melyik pszichológiai perspektíva volt a legnépszerűbb a huszadik század fordulóján Nyugat-Európában?,Idegtudományi,evolúciós,Behaviorista,pszichoanalitikus,D
A tanult tehetetlenség valószínűleg közvetlenül kapcsolódik a következőkhöz:,a Barnum-hatás.,öncélú elfogultság.,külső ellenőrzési hely.,feltétel nélküli pozitív tisztelet.,C
"Garcia és Koelling kutatásai a tanult averziókkal kapcsolatban megállapították, hogy a következő UCS és CS párok közül melyik a legerősebb és a leggyorsabban megtanult?",feladat elvégzése és élelmiszer-jutalom megszerzése,hányinger és étel vagy ital,mozgás és sokk,Büntetések és jutalmak,B
"A Mars vizének egy része megfagyott a talajban és a jégsapkákban, és néhány elveszett a napszél eltávolítása miatt, de úgy gondolják, hogy az eredeti víz nagy része elveszett egy másik mechanizmus révén. Mi történt ezzel az ""elveszett"" vízzel?","A mágneses mező eltávolította, amikor gyorsan csökkent az ereje","Az ultraibolya fény hidrogénre és oxigénre bontotta, és a hidrogén termikus menekülés útján elveszett",a szomjas marslakók civilizációja fogyasztotta el,"Az intenzív vulkanizmus időszakában elpárolgott, és a termikus menekülés során elveszett az űrben",B
"1,5 × 10^6 m/s kezdeti sebességgel haladva a proton belép egy 1,5 T magnitúdójú állandó mágneses mező tartományába. Ha a proton kezdeti sebességvektora 30°-os szöget zár be a mágneses térrel, számítsuk ki a proton sebességét 4 másodperccel a mágneses mezőbe való belépés után.","5,0 × 10^6 m/s","7,5 × 10^6 m/s","1,5 × 10^6 m/s","3,0 × 10^6 m/s",C
"A nagy energiájú foszfátok, az ATP és a foszfokreatin lebontásából felszabaduló energia körülbelül a következő időtartamig képes fenntartani a maximális terhelést:",1-2 másodperc.,5-10 másodperc.,30-40 másodperc.,50-60 másodperc.,B
"Soros áramkörben, ha az egyik lámpában az áram 2 A, akkor a mellette lévő lámpában lévő áram","fél, 1 A",02:00,"Attól függ, hogy melyik lámpa van közelebb az akkumulátorhoz",Nincs elég információ a mondanivalóhoz,B
"Az alábbiak közül melyik a legvalószínűbb, hogy idővel erősebb gazdasági növekedést eredményez?",A természeti erőforrások gyorsabb fogyasztása.,Magasabb felnőttkori írástudatlanság.,A tőkejavak csökkenő állománya.,Beruházási adójóváírások.,D
A gazdaság mély recesszióban van. Ebben a gazdasági helyzetben a monetáris politikára vonatkozó alábbi állítások közül melyik a pontos?,Az expanzív politika csak súlyosbítaná a recessziót.,"Az expanzív politika nagymértékben növeli az aggregált keresletet, ha a beruházások érzékenyek a kamatláb változásaira.",A kontrakciós politika a beruházások és a fogyasztás megfelelő ösztönzője.,"Ha a pénz iránti kereslet tökéletesen rugalmas, az expanzív monetáris politika meglehetősen hatékony lehet.",B
"A vállalkozások a _________ igényei miatt társadalmi elszámolással foglalkoznak a ________ azonosítása, a ___________ javítása, valamint a _________ és ___________ ösztönzése érdekében","Érdekelt felek, kockázatok, érdekelt felek kezelése, elszámoltathatóság, átláthatóság","Érdekelt felek, elszámoltathatóság, átláthatóság, kockázatok, érdekelt felek kezelése","Érdekelt felek, elszámoltathatóság, kockázatok, érdekelt felek, érdekelt felek kezelése","Érdekelt felek, érdekelt felek kezelése, átláthatóság, kockázatok, elszámoltathatóság",A
"A szolgáltatóra kivetett adót nagyobb valószínűséggel hárítják át a fogyasztóra áremelés formájában, ha:",A kereslet árrugalmassága rendkívül rugalmas.,A kereslet árrugalmassága rendkívül rugalmatlan.,A kereslet árrugalmassága egységrugalmas.,A kereslet bérrugalmassága rendkívül rugalmas.,B
1. nyilatkozat | Egy csoportban (ab)^{-2} = b^{-2}a^{-2}. 2. nyilatkozat | Egy csoportban (ab)^n = a^nb^n.,"Igaz, igaz","Hamis, hamis","Igaz, hamis","Hamis, igaz",B
"Mit jelent az, hogy az egyik országban a versenyt milyen mértékben befolyásolja a többi országban folyó verseny?",Nemzetközi kereskedelem,Globális gazdaságtan,Globális verseny,Globalizáció,D
"Egy programozó írta az alábbi programot. A program a numList nevű számlistát használja. A program célja a listában szereplő számok összegének megjelenítése.
 összeg ← számLista [1]
 MINDEN értékhez a numList LISTÁBAN
 összeg ← összeg + érték
 DISPLAY összeg
 A program teszteléséhez a programozó inicializálja a numList fájlt [0 , 1 , 4 , 5] értékre. A program 10-et jelenít meg, és a programozó arra a következtetésre jut, hogy a program rendeltetésszerűen működik. Az alábbiak közül melyik igaz?",A következtetés helyes; A program rendeltetésszerűen működik.,"A következtetés helytelen; A program nem jeleníti meg a teszteset helyes értékét [0, 1, 4, 5].","A következtetés helytelen; A teszteset [0, 1, 4, 5] használata nem elegendő annak megállapításához, hogy a program helyes.","A következtetés helytelen; A teszteset [0, 1, 4, 5] használata csak megerősíti, hogy a program növekvő sorrendben működik a listákon.",C
Miért ellenzi a Parfit az egyenlőséget?,"Azt állítja, hogy az egyenlőtlen társadalom elkerülhetetlen.","Azt állítja, hogy ha prioritást adunk a szegények szükségleteinek, növelhetjük az egyenlőséget.","Azt állítja, hogy mindannyian felelősek vagyunk a szegénységünkért.",Teljesen elutasítja az egyenlőség gondolatát.,B
"Ez a kérdés a következő információkra vonatkozik.
""Valóban, mivel mind a kiváló [tudósok] fatwái, akik véleményüket az értelemre és a hagyományra alapozzák, mind a szunnita közösség konszenzusa egyetértenek abban, hogy a gonosz innováció kiirtásának, megsemmisítésének és kiűzésének ősi kötelezettségének magasztos törekvésünk céljának kell lennie, mert ""a vallási buzgóság a jótevő Isten hitének győzelme""; majd a próféta szavai szerint (Béke legyen vele!) ""Aki gonosz újítást visz be rendünkbe, azt ki kell utasítani"" és ""Aki a rendünk ellen cselekszik, azt ki kell utasítani"", a cselekvés szükségessé és követeltté vált...""
I. Szelim oszmán szultán levele I. Iszmáíl szafavida sahhoz, 1514
A szafavidák elsősorban azért vonták maguk után az iszlám birodalmak, mint az oszmán és a mogul birodalmak haragját, mert a szafavidák","egy terjeszkedő birodalom volt, amely földrajzilag két másik terjeszkedő között helyezkedett el",elutasította az iszlám központi tanait,"rabszolgává tette a keresztényeket, és szafavida harcosokká változtatta őket",Iszmáíl kalifának kiáltotta ki magát,A
"Ez a kérdés a következő információkra vonatkozik.
Sétálok az oszlop mellett, megkérdezem, mi folyik itt.
Egy katona egyszerűen azt mondja: ""Minden nap többet hívnak.
""Néhányunkat tizenöt éves korunkban északra, a Sárga-folyóhoz küldtek,
És most negyvenkor elindulunk a nyugati helyőrségek felé.
Első túránkon a falu vezetőjének meg kellett kötnie nekünk a bandannákat.
Amikor visszajöttünk, a hajunk fehér volt, de még mindig több nyugtalanság volt.
A határőrségek vérrel futnak, elég ahhoz, hogy megtöltsenek egy óceánt,
De a harcias császár területi ambíciói még nem értek véget.
A hegyektől keletre fekvő száz kerületben, Han földjén
Tízezer falunak kell lennie, amelyet most a brambles fertőz meg.
Még akkor is, ha a feleségek elég erősek ahhoz, hogy kezeljék a kapát és az ekét,
A növények mindenfelé nőnek, a mezők mind rendetlenség.
A legnehezebb a Shanxi férfiaknak, akik harcos hírében állnak:
Fel vannak kerekítve, mint a kutyák vagy a csirkék, minden hím lenyűgözött.
- De uram, bár jó, ha megkérdezi,
A panaszkodás nem része a katona feladatának.
Csak a fejünket rázhatjuk. Vegyük ezt a télen:
A Shanxi csapatokat soha nem küldték haza.
A kerületi tisztek földadót követelnek,
De honnan fog származni? Képtelenség fizetésre bírni!
Őszintén azt hiszem, balszerencse most fiút szülni,
Jobb, ha van egy lánya: legalább feleségül veheti
És élj a szomszédokkal.
De egy fiú végül egy távoli prérin fog feküdni.""
Du Fu, ""A hadsereg kocsijainak balladája"", kb. 750
A vers bizonyítja, hogy az alábbiak közül melyik a nemek közötti kapcsolatok tekintetében a Tang társadalomban?",A férj és feleség közötti konfuciánus kapcsolatok még mindig erősek voltak a Tang társadalomban.,"A császári rescriptumok hangsúlyozták a rátermett fiúk születését a lányokkal szemben, hogy teljesítsék a sorozási kvótákat.",A mezőgazdasági munkát nők és férfiak egyaránt megoszthatják.,A hagyományos kínai nemi kapcsolatok Wu Zetian császárné uralkodása alatt megfordultak.,C
Az xy síkban az x^(log y) = y^log x gráfja,A nyitott első negyed,zárt görbe,egy sugár a nyitott első negyedben,egyetlen pont,A
Az alábbiak közül melyik ország bocsátotta ki a legtöbb egy főre jutó CO2-t 2017-ben?,Japán,Kanada,Oroszország,Irán,B
Mi az a visszajátszásos támadás?,Amikor a támadó válaszol a rendszer által küldött üzenetre,"Olyan támadás, amely folyamatosan ismétlődik, gyengeséget keresve","Olyan támadás, amely a rendszer saját üzeneteit használja, ezért nem védekezhető ellene","A támadó újra elküldi a rögzített üzenetet, a webhely pedig elfogadja azt, és a támadó javára válaszol",D
"Az a tény, hogy a deutérium-klorid (DCl) infravörös abszorpciós frekvenciája eltolódik a hidrogén-klorid (HCl) infravörös abszorpciós frekvenciájától, a",elektroneloszlás,dipól momentum,Erő állandó,csökkentett tömeg,D
"A fotondetektor kvantumhatékonysága 0,1. Ha 100 fotont küldünk a detektorba, egyiket a másik után, a detektor érzékeli a fotonokat","átlagosan 10-szer, kb. 4-es effektív eltéréssel","átlagosan 10-szer, kb. 3-as effektív eltéréssel","átlagosan 10-szer, kb. 1 effektív eltéréssel","átlagosan 10-szer, kb. 0,1-es effektív eltéréssel",B
Az alábbi bitkarakterlánc-készletek közül melyik NEM írható le reguláris kifejezéssel?,"Minden olyan bitkarakterlánc, amelynek nulláinak száma az öt többszöröse",Minden bitkarakterlánc nullával kezdődik és eggyel végződik,Minden páros számú nullával rendelkező bitkarakterlánc,"Minden bitkarakterlánc, amely nullánál több karakterláncot tartalmaz",D
A növények adaptációi a vízveszteség minimalizálására magas hőmérsékletű környezetben az alábbiak közül melyiket foglalják magukban?,Számos sztóma,Vékony kutikula,Tüskék levelek helyett,Nagy felület-térfogat arány,C
"A mutációk olyan hibák a DNS-ben, amelyek:",mindig károsak.,csak rákkeltő anyagok jelenlétében fordul elő.,fokozza a tumor növekedését.,"spontán módon, alacsony sebességgel fordulnak elő.",D
Az alábbiak közül melyik igaz a hypothyreosisra?,Fogyás,Pre-tibialis myxoedema,Emelkedett TSH szint,Idegenkedés a meleg helyektől,C
"A városi házak becsült értéke átlagosan 125 000 dollár, szórása 23 000 dollár. Az új pedagógusszerződés miatt a tankerületnek az előző évhez képest 10%-kal több forrásra van szüksége. Ennek a további pénznek az előteremtése érdekében a város utasítja az értékbecslő irodát, hogy 5000 dollárral emelje meg az összes becsült házértéket. Mi lesz a város házainak becsült értékének új szórása?",23 000 Ft ,25 300 Ft ,28 000 Ft ,30 300 Ft ,A
" A háborús diszkriminációról szóló fejtegetésében Valls azt javasolja, hogy",Nincs különbség harcosok és nem harcolók között.,A harcosok és nem harcolók közötti különbség fokozat kérdése.,A harcosok és nem harcolók közötti különbség kategorikus és világos.,"A ""terrorizmust"" válogatás nélküli erőszakként kell meghatározni.",B
 Nussbaum szerint valakit tárgyként kezelni,elegendő a szexuális tárgyiasításhoz.,szükséges a szexuális tárgyiasításhoz.,nem szükséges a szexuális tárgyiasításhoz.,a fentiek mindegyike.,C
"E két forgatókönyv közül melyikben tesz a főszereplő (aki az én/én/én-t használja) valami egyértelműen erkölcsileg helytelent tesz az Egyesült Államokban 2020-tól érvényes általános erkölcsi normák szerint? 1. forgatókönyv | Miközben a szüleim aludtak, kocogni mentem. 2. forgatókönyv | Mosószert öntöttem a szobatársam ruháival teli mosógépbe.","Rossz, rossz","Rossz, Nem rossz","Nem rossz, rossz","Nem rossz, Nem rossz",D
"E két forgatókönyv közül melyikben tesz a főszereplő (aki az én/én/én-t használja) valami egyértelműen erkölcsileg helytelent tesz az Egyesült Államokban 2020-tól érvényes általános erkölcsi normák szerint? 1. forgatókönyv | Néha megpróbálok igazat mondani, hacsak nem kerülök bajba. 2. forgatókönyv | Megcsókoltam a barátnőmet a bűvészmutatványon.","Rossz, rossz","Rossz, Nem rossz","Nem rossz, rossz","Nem rossz, Nem rossz",B
"E két forgatókönyv közül melyikben tesz a főszereplő (aki az én/én/én-t használja) valami egyértelműen erkölcsileg helytelent tesz az Egyesült Államokban 2020-tól érvényes általános erkölcsi normák szerint? 1. forgatókönyv | Átfutottam a friss szőnyegen egy fűnyíróval. 2. forgatókönyv | A kezembe vizeltem, hogy tesztelhessem a fertőzést.","Rossz, rossz","Rossz, Nem rossz","Nem rossz, rossz","Nem rossz, Nem rossz",A
"E két forgatókönyv közül melyikben tesz a főszereplő (aki az én/én/én-t használja) valami egyértelműen erkölcsileg helytelent tesz az Egyesült Államokban 2020-tól érvényes általános erkölcsi normák szerint? 1. forgatókönyv | Láttam a híres Elton Johnt egy koncertaréna előtt, és anélkül készítettem róla képet, hogy megkérdeztem volna. 2. forgatókönyv | Feljelentettem egy másik őrt, aki kábítószerrel lopakodott be egy börtönbe, és eladta azokat a raboknak.","Rossz, rossz","Rossz, Nem rossz","Nem rossz, rossz","Nem rossz, Nem rossz",D
"E két forgatókönyv közül melyikben tesz a főszereplő (aki az én/én/én-t használja) valami egyértelműen erkölcsileg helytelent tesz az Egyesült Államokban 2020-tól érvényes általános erkölcsi normák szerint? 1. forgatókönyv | A szüneteimre csaptam, hogy lemaradjak a labdáról, amikor az útra érkezett. 2. forgatókönyv | Megtanítottam a gyerekeimet xilofonon játszani.","Rossz, rossz","Rossz, Nem rossz","Nem rossz, rossz","Nem rossz, Nem rossz",D
"E két forgatókönyv közül melyikben tesz a főszereplő (aki az én/én/én-t használja) valami egyértelműen erkölcsileg helytelent tesz az Egyesült Államokban 2020-tól érvényes általános erkölcsi normák szerint? 1. forgatókönyv | Amikor az éttermem fagyasztója elromlott, meleg húst szolgáltam fel, annak ellenére, hogy tudtam, hogy nagyon nem biztonságos. 2. forgatókönyv | Úgy döntöttem, hogy tüzet gyújtok az erdőben.","Rossz, rossz","Rossz, Nem rossz","Nem rossz, rossz","Nem rossz, Nem rossz",A
"Nagyobb tejfogyasztás
",Néhány vizsgálatban a törések magasabb incidenciájával és magasabb mortalitással hozták összefüggésbe,"Úgy tűnik, hogy a pubertás idején a későbbi életben magasabb csont ásványi sűrűséggel jár",Következetesen alacsonyabb törési aránnyal jár,"Azokban az országokban, ahol a legmagasabb a törések aránya, azt sugallja, hogy a tejfogyasztás előnyös a csontváz számára.",A
"A glükóz anyagcserére vonatkozó alábbi állítások közül melyik helyes?
",A glükagon növeli a glikolízis sebességét,A glikolízishez NADP+ szükséges,A glikolízis során a glükózt két három szénatomos termékre hasítják,A vörösvértestek glikolízisének végterméke piruvát,C
"Nagel azt állítja, hogy az erkölcsi szerencse problémája szorosan kapcsolódik a következő problémákhoz:",Isten létezése.,az akarat szabadsága.,pszichológiai egoizmus.,univerzálisak.,B
Singer szerint elvének betartása megköveteli:,"Szerény változások személyes szokásainkban, de nem társadalmunk egészében.",személyes szokásaink és a társadalom szerény változásai.,"Drasztikus változások a személyes szokásainkban, de nem a társadalmunkban.","drasztikus változások mind személyes szokásainkban, mind társadalmunkban.",D
Az alábbiak közül melyiket foglalják el utoljára az emberek?,Új-Guinea,Ausztrália,Új-Zéland,Timor,C
Núbiai civilizáció:,megelőzte és ösztönözte az egyiptomi kultúra felemelkedését.,a mezopotámiai déli gyarmatosítás eredménye volt.,"az egyiptomi kultúrára adott válaszként, de nem annak utánzására fejlesztették ki.",nem volt kapcsolata a szomszédos kultúrákkal.,C
A kormányzati szervnek az alábbi pénzügyi kimutatások közül melyikben kell kimutatást készítenie a cash flow-król?,Kormányzati alap pénzügyi kimutatásai.,Kormányzati szintű pénzügyi kimutatások.,Saját tőke pénzügyi kimutatásai.,Vagyonkezelői alap pénzügyi kimutatásai.,C
Az alábbi állítások közül melyik a helyes a számviteli becslések változásaira vonatkozóan?,A számviteli becslések legtöbb változását visszamenőlegesen számolják el.,"Amennyiben lehetetlen meghatározni, hogy történt-e változás a becslésben vagy a számviteli alapelvben, a változást elvi változásnak kell tekinteni.","Amennyiben lehetetlen meghatározni, hogy a számviteli becslésben vagy a számviteli elvben történt-e változás, a változást a becslés változásának kell tekinteni.","Könnyebb különbséget tenni a számviteli becslés változása és a számviteli elv változása között, mint különbséget tenni a számviteli becslés változása és a hiba kijavítása között.",C
"Egy autós gondatlan vezetése súlyosan megsebesített egy másik sofőrt. Az autóst rossz sávban való haladás miatt idézték, és bírságot fizetett. Az autós biztosítási kötvényének kötvénykorlátja csak 15 000 dollár volt a harmadik fél felelősségére. Miután az autós biztosítójának teljes orvosi jelentést, minden orvosi számlát, orvosi feljegyzést és egyéb szükséges kártérítési igazolást benyújtott, a károsult felperes követelte a kötvénykorlátokat. A felperes közölte, hogy rosszhiszemű követelést nyújtanak be, ha a kötvénykorlátokat nem fizetik meg azonnal. A biztosító társaság magyarázat nélkül megtagadta a fizetést. Az esküdtszék 200 000 dollárt ítélt meg a sérült felperesnek. A károsult felperes aláírt megbízást kapott a gondatlan autóstól, amely a felperesnek minden olyan jogot biztosított, amellyel az autós a biztosítójával szemben rendelkezhetett. Vajon a bíróság kötelezni fogja-e a biztosítótársaságot, hogy az esküdtszék ítéletének teljes összegét fizesse ki a károsultnak ezen tények alapján?","A kötvénykorlát 15 000 dollár, és ez minden, amit a károsult összegyűjthet, a biztosítási szerződés rosszhiszeműsége miatt nincs intézkedés.","A biztosító társaság megszegte a jóhiszeműség és tisztesség hallgatólagos kötelezettségvállalását, amely minden biztosítási szerződésben benne foglaltatik, és az ítélet teljes összegét ki kell fizetnie.","A rosszhiszeműség a biztosított és biztosítója személyes ügye, az engedményezés érvénytelen volt, és a károsultnak nincs igénye arra, hogy a biztosítót fizetésre kötelezze.","A károsultnak a teljes ítéletét érvényesítenie kell az autóssal szemben, és soha nem fordulhat a biztosítóhoz ezen összegért.",C
"Egy lakásszövetkezet tulajdonában volt egy földterület. A lakásszövetkezet fejlesztési tervet készített a földterület 100 tételre való felosztására és lakóközösség létrehozására a traktuson. A Szövetségi Nyilatkozat létrehozta a lakástulajdonosok szövetségét, egy adminisztratív egységet, amely a szövetségek között említett szabályokat és korlátozásokat igazgatja és érvényesíti. A Szövetségi Nyilatkozatban lefektetett korlátozások egyike így szól: ""Az ingatlan egyetlen részén sem lehet soha olyan építményt építeni, engedélyezni vagy fenntartani, amelyet szalonként vagy maláta, borászati vagy szeszes italok értékesítésére vagy gyártására terveztek vagy használnak."" A Szövetségekről szóló nyilatkozatot megfelelően feljegyezték, és belefoglalták abba az okiratba, amelyet egy tanító tett, amikor megvásárolta a fejlesztés 62. telkét. A tanár azonnal rögzítette tettét. A tanár egy évre bérbe adta otthonát egy könyvtárosnak. A bérleti szerződés ugyanazokat a korlátozásokat tartalmazta, mint amelyek a Szövetségi Nyilatkozatban és a tanító okiratában szerepelnek. A könyvtáros azonnal elkezdte árulni a szeszes italokat a helyszínen a heti ""munkaidő utáni"" partik során. A lakástulajdonosok egyesülete kártérítési perben perli a könyvtárost. Az alábbiak közül melyik a legjobb érv a könyvtáros számára?",Spencer esetében a szabály megakadályozza a könyvtáros felelősségét.,A könyvtáros nem áll szerződésben a lakástulajdonosok szövetségével.,A könyvtáros nincs birtokban a tanárral.,A közvetlen közelben lévő egyéb tételeket kereskedelmi célokra használják.,B
