Question,A,B,C,D,Answer
زده کونکی د نبات رنګ جلا کولو تمرین ترسره کوی چې دوی ته اړتیا لری د خونې په ښکته برخه کې د لږ مقدار ایټون سره د تړل شوی کروماتوګرافی چیمبر وکاروی. د ایټون لپاره د خوندیتوب خبرداریو کې دا بیان شامل دی چې دا د سترګو او پوټکی خارش دی او د اور لګیدونکی بخار لری. زده کونکی باید د تمرین په وخت کې کوم خوندیتوب احتیاط وکړی؟,د اور وژنې retardant دستکشو اچول ترڅو چیمبر د دود هود ته ورسوی که چیرې ایټون اور ونیسی,د رنګ جلا کولو مودې لپاره په تړل شوی ، تیاره کابینه کې د خونې ځای په ځای کول,د چرم دستکشې اغوستل او پوزه او خوله د ذرې ماسک سره پوښل,د عینکو او nitrile-ډول دستکشو اغوستل او د ټولو acetone کانتینرونو تړل ساتل,D
له دې څخه کوم یو د هومولوګس پروټینونو د امینو اسید ترتیب پراساس د مختلف ډولونو ارتقاء تړاو ټاکی عموما د هومولوګس جینونو د نیوکلیوټایډ ترتیب پراساس د اړونده پریکړو څخه لږ دقیق دی؟,خاموش بدلونونه,د جین نقلونه,د لیږد پیښې چې د جین تسلسل بدلوی,د تېرېدلو,A
ایا په بهر کې د هیواد د وزیر ایکس لخوا ترسره شوی غیرقانونی وژنه یو عمل دی؟,دا ډول چلند یو عامه عمل دی (د قضاوت غیر معمولی),دا ډول چلند هیڅکله معافیت نه ترلاسه کوی,دا ډول چلند یو شخصی عمل دی (د قانون قانون),دا ډول چلند عامه عمل دی مګر د معافیت لخوا خوندی دی,C
"دا پوښتنه لاندې معلوماتو ته اشاره کوی.
لومړی موږ باید یادونه وکړو چې کاسموس په شکل کې کروی دی ، یو څه ځکه چې دا ب perfectه یو بشپړ بشپړ دی چې هیڅ بندونو ته اړتیا نلری ، د ټولو څخه خورا بشپړ دی ، یو څه ځکه چې دا خورا وړ ب formه رامینځته کوی ، کوم چې د هرڅه ساتلو او ساتلو لپاره غوره دی؛ یا بیا ځکه چې د کائنات ټولې برخې ، دا لمر ، سپوږمۍ او سیارې پدې ب inه څرګندیږی؛ یا ځکه چې هرڅه هڅه کوی دا ب formه ترلاسه کړی ، لکه څنګه چې د اوبو او نورو مایع ارګانونو په حالت کې څرګندیږی که دوی هڅه وکړی ځان تعریف کړی. نو هیڅوک به شک ونلری چې دا شکل د اسمانی بدنونو پورې اړه لری. ...
دا چې ځمکه هم کروی ده له همدې امله د پوښتنې څخه بهر ده ، ځکه چې دا د هغې په مرکز کې له ټولو خواو څخه فشار راوړی. که څه هم د غرونو د لوړوالی او د درو د فشار له امله یو بشپړ دایره نشی پوهیدلی ، مګر دا د ځمکې عمومی کروی طبیعت اغیزه نه کوی. ...
لکه څنګه چې دا دمخه ښودل شوی چې ځمکه د ساحې ب hasه لری ، موږ باید په پام کې ونیسو چې ایا یو حرکت هم د دې ب withې سره مطابقت لری ، او ځمکه په کاینات کې کوم ځای لری. ... البته د لیکوالانو لوی اکثریت موافق دی چې ځمکه لاهم د کائنات په مرکز کې ولاړه ده ، او دا د تصور وړ او مسخره ګ considerی چې برعکس یې فرض کړی. مګر که مسله په احتیاط سره وزن ولری ، نو دا به ولیدل شی چې پوښتنه لاهم حل شوې نه ده او له همدې امله په هیڅ ډول په اسانۍ سره نه لیدل کیږی. د ځای هر بدلون چې لیدل کیږی د لیدل شوی څیز یا څارونکی حرکت یا د دواړو حرکتونو له امله دی. ... اوس دا د ځمکې څخه دی چې د اسمان انقلاب لیدل کیږی او دا زموږ د سترګو لپاره تولید شوی. له همدې امله که چیرې ځمکه هیڅ حرکت ونه کړی نو دا حرکت باید د ځمکې څخه بهر په هرڅه کې ترسره شی ، مګر په مخالف لوری کې که چیرې په ځمکه کې هرڅه حرکت وکړی ، او دا ډول ورځنی انقلاب دی. نو داسې ښکاری چې دا ټول کائنات اغیزه کوی ، دا دی ، د ځمکې څخه بهر هرڅه پخپله د ځمکې یوازینۍ استثنا سره. په هرصورت ، که چیرې یو څوک دا ومنی چې دا حرکت اسمانونو ته ځانګړی ندی ، مګر دا چې ځمکه له لویدیز څخه ختیځ ته ګرځیدلې ، او که دا د لمر ، سپوږمۍ او ستورو څرګند راپورته کیدو او تنظیم په اړه په احتیاط سره په پام کې ونیول شی ، نو دا به وموندل شی چې دا ریښتینی وضعیت و. ""
نیکولاس کوپرنیک، د اسمانی ارګانونو انقلابونه، 1543
دا تیریدل ممکن د شواهدو په توګه وکارول شی چې کوپرنیکس د هغه د ورځې دودیز ، ارسطو طبیعی فیلسوفانو څخه توپیر لری ځکه چې هغه وړاندیز وکړ چې",د ستورپوهنې په برخه کې د کرویاتو د,ځمکه کروی ده,د ی ې د,ځمکه د ځمکې پر مخ نه ده,D
په 1.0 M فینول ، C6H5OH ، محلول کې د H + (aq) غلظت وټاکئ. (د فینول لپاره KA د 1 × 10^-10 دی.),۱ × ۱۰^۱۰م,1 × 10^9 M,1 × 10^3 متر,1 × 10^5 متر,D
"کوم عوامل به د ریوا لپاره د ""پل"" فکتور په توګه وګ consideredل شی کله چې له هند څخه متحده ایالاتو ته د حرکت په پام کې نیولو سره؟",بې وزلی,غوره دنده او لوړ معاشونه,د هند د کاسټ سیسټم,د هغې په سیمه کې تاوتریخوالی,B
د انګلستان او اسراییلو په څیر هیوادونو کې د سیاسی ګوندونو سره پرتله کول ، چې دواړه څو اړخیز سیسټمونه لری ، د امریکا سیاسی ګوندونه دی.,د ټاکنو د پایلو په اړه د ولسی جرګې د غړو اندېښنه,د سیاسی ګوندونو له خوا د سیاسی,د سیاسی ملاتړ کونکو څخه د پیسو په لوړولو کې لږ اغیزمن,د خپلو ټولو اهدافو د لاسته را وړولو لپاره غوره,B
یو شمیر ، نږدې زرو ته ګردی ، 47000 دی. کوم شمیره کیدی شی هغه شمیره وی چې شاوخوا وه؟,"46,295","46,504","47,520","47,924",B
یو ټانک د مثلث پرزم په شکل کې دی. که چیرې مثلث اډه د 116 مربع فوټ ساحه ولری ، او ټانک 30 فوټ لوړ وی ، نو ټانک به څومره اوبه ولری کله چې ډک وی؟,1725 فټه ^3,۱۷۴۰ فټه ^۳,۳۴۸۰ فټه ^۳,6960 فټه,C
په یوه inductor کې د ولتاژ هڅول کیږی استازیتوب کیږی لکه:,د دې له لارې د خپل انډول او اوسنی محصول.,د دې له لارې د اوسنی انډول تناسب.,د اوسنی تناسب له لارې د هغې د داخلې له لارې.,د دې له لارې د هغې د انډول او د اوسنی بدلون کچه.,D
کوم ځانګړتیاوې عموما د جنسی تیری سره مطابقت لری؟,زور زیاتی,پلانی,جنسی هڅونکی,د یوې وسیلې کارول شامل دی,C
د منحنی اوږدوالی ومومئ y = ln x د نقطو تر مینځ چیرې چې y = 1/2 او y = 1.,0.53,0.86,1.18,1.36,C
$-\dfrac موندل{1} {-3}\cdot\cfrac{1} {~frac{1} {-3}~.$,1,-1,0,2,B
د شلمې پیړۍ په پیل کې په لویدیځه اروپا کې کوم روانی لید خورا مشهور و؟,عصبی اعصاب,تکاملی,چلند پال,ارواپوه,D
د زده کړې بې ځایه کیدل ډیر احتمال لری چې مستقیم سره تړاو ولری,د بارنوم اغیزه.,د ځان لپاره د تعصب سره.,د کنټرول لپاره بهرنی ځای.,بې قید او شرطه مثبت نظر.,C
د زده کړې نفرتونو په اړه د ګارسیا او کویلینګ څیړنې رامینځته کړې چې د لاندې UCS او CS جوړو څخه کوم یو خورا پیاوړی او خورا ګړندی زده شوی دی؟,د یوې دندې ترسره کول او د خواړو اجر ترلاسه کول,زړه بدوالی او خواړه یا څښاک,حرکت او شوک,جزا او ثواب,B
"د مریخ ځینې اوبه په خاوره او د یخ کیپونو کې کنګل شوی او ځینې یې د لمریز باد له امله له لاسه ورکړل شوی مګر داسې انګیرل کیږی چې ډیری اصلی اوبه د بل میکانیزم له لارې له لاسه ورکړې. د دې ""اوبه"" سره څه پیښ شوی؟",دا د مقناطیسی ساحې لخوا لرې شوی و کله چې دا په چټکۍ سره په ځواک کې کم شو,دا د الټراوایلټ ر lightا لخوا په هایدروجن او اکسیجن کې مات شوی او هایدروجن د حرارتی تیښتې له لارې ورک شوی.,دا د تنده لرونکی مریخ تمدن لخوا مصرف شوی,دا د شدید اتش فشانیزم په جریان کې بخار شوی و او د تودوخې تیښتې له لارې فضا ته ورک شو.,B
د 1.5 × 10 ^ 6 m / s په لومړنی سرعت کې سفر کول ، پروټون د 1.5 T شدت ثابت مقناطیسی ساحې ته ننوځی. که چیرې د پروټون لومړنی سرعت ویکتور د مقناطیسی ساحې سره 30 ° زاویه رامینځته کړی ، مقناطیسی ساحې ته د ننوتلو وروسته د پروټون سرعت 4 محاسبه کړئ.,5.0 × 10^6 متر / s,7.5 × 10^6 م / س,1.5 × 10^6 متر / s,3.0 × 10^6 متر / s,C
هغه انرژی چې د لوړې انرژۍ فاسفیټونو ، ATP او فاسفوکرټین ماتولو څخه خوشې کیږی کولی شی د شاوخوا لپاره اعظمی تمرین وساتی:,1-2 ثانیې.,5-10 ثانیې.,30-40 ثانیې.,50-60 ثانیې.,B
په لړۍ سرکټ کې ، که چیرې اوسنی په یو چراغ کې 2 A وی ، نو اوسنی په چراغ کې د دې تر څنګ دی,نیمایی، 1 A,د 2:00 بجو,دا په دې پورې اړه لری چې کوم چراغ د بیټرۍ سره نږدې دی,د ویلو لپاره کافی معلومات نشته,B
کوم یو د وخت په تیریدو سره د قوی اقتصادی ودې لامل کیږی؟,د طبیعی سرچینو ګړندی کارول.,د لویانو د بې سوادۍ کچه لوړه ده.,د پانګې اچونې په برخه کې د پانګې اچونې کمښت.,د پانګوونې مالیه کریډیټ.,D
اقتصاد په ژور اقتصادی رکود کې دی. د دې اقتصادی وضعیت په پام کې نیولو سره ، د پولی سیاست په اړه لاندې بیانونه کوم دی؟,د اقتصادی رکود زیاتوالی به یوازې اقتصادی رکود نور هم خراب کړی.,د پراختیا پالیسی د مجموعی غوښتنې خورا زیاتوی که چیرې پانګه اچونه د سود نرخ کې بدلونونو ته حساس وی.,انقباضی پالیسی د پانګوونې او مصرف لپاره مناسب محرک دی.,که چیرې د پیسو غوښتنه په بشپړ ډول لچک لرونکی پراختیا وی ، نو پولی سیاست ممکن خورا اغیزمن وی.,B
سوداګرۍ د _________ د غوښتنو له امله په ټولنیز محاسبې کې ښکیل دی ، ترڅو ________ وپیژنی ، ___________ ښه کړی او _________ او ___________,شریکان، خطرونه، د شریکانو مدیریت، حساب ورکونه، شفافیت,شریکان، حساب ورکونه، روڼتیا، خطرونه، د شریکانو مدیریت,شریکان، حساب ورکونه، خطرونه، شریکان، د شریکانو مدیریت,شریکان، د شریکانو مدیریت، روڼتیا، خطرونه، حساب ورکونه,A
په عرضه کونکی باندې وضع شوی مالیه به ډیر احتمال مصرف کونکی ته د نرخ زیاتوالی په ب .ه انتقال شی که چیرې,د تقاضا د قیمت ارتجاعیت خورا لچک لرونکی دی.,د تقاضا د قیمت ارتجاعیت خورا بې ثباته دی.,د تقاضا د قیمت ارتجاعیت د واحد ارتجاعی ده.,د تقاضا ارتجاعیت په لوړه کچه لچکدار دی.,B
اعلامیه 1 | په یوه ډله کې == ^{-2}a^{-2}. اعلامیه ۲ | په یوه ډله کې (ab) n = n ^ n n.,په رښتیا، په رښتیا,غلط، غلط,په رښتیا، غلط,غلط، ریښتینی,B
په یو هیواد کې د سیالۍ تر کومې کچې پورې د سیالۍ اصطلاح د نورو هیوادونو سیالۍ اغیزه کوی؟,نړیواله سوداګری,نړیوال اقتصاد,نړیواله سیالی,نړیوال کیدل,D
"یو پروګرام لاندې پروګرام لیکلی. دا پروګرام د شمیرو لیست کاروی چې نوم یې NUMList دی. د پروګرام موخه دا ده چې په لیست کې د شمیرو مجموعه ښکاره کړی.
 د ← شمیره [1]
 د هر ارزښت په NUMList
 ← مقدار + ارزښت
 د ښودلو مجموعه
 د پروګرام د ازموینې لپاره، پروګرام کونکی د NUMList پیل کوی [0، 1، 4، 5]. برنامه 10 ښیې ، او برنامه پایله کوی چې برنامه د ټاکل شوی په توګه کار کوی. لاندې کوم یو ریښتیا دی؟",پایله سمه ده؛ برنامه لکه څنګه چې تمه کیږی کار کوی.,پایله غلطه ده؛ برنامه د ازموینې قضیې لپاره سم ارزښت نه ښیې [0 ، 1 ، 4 ، 5].,پایله غلطه ده؛ د ازموینې قضیې کارول [0 ، 1 ، 4 ، 5] د دې پای ته رسیدو لپاره کافی ندی.,پایله غلطه ده؛ د ازموینې قضیې په کارولو سره [0، 1، 4، 5] یوازې تاییدوی چې پروګرام د لیستونو لپاره کار کوی.,C
ولې پیټسبورګ د مساواتو سره مخالفت کوی؟,هغه زیاته کړه چې د یوې غیر مساوی ټولنې په پرتله ناګزیر دی.,هغه زیاته کړه، که چېرې د بېوزلو اړتیاوو ته لومړیتوب ورکړل شی، موږ کولی شو مساوات زیات کړو.,هغه زیاته کړه چې موږ ټول د خپلې بې وزلۍ مسؤل یو.,هغه په بشپړه توګه د مساواتو مفکوره ردوی.,B
"دا پوښتنه لاندې معلوماتو ته اشاره کوی.
""په حقیقت کې، لکه څنګه چې د مشهور [پوهانو] دواړه فتواوی چې خپل نظرونه په یو شان دلیل او دود او د سنی ټولنې اجماع پر بنسټ والړ دی موافق دی چې د شیطانی نوښتونو د ختمولو، ختمولو او شړلو پخوانۍ مکلفیت باید زموږ د عالی هیلو هدف وی، ځکه چې ""مذهبی لیوالتیا د خدای د باور لپاره بریا ده."" د رسول الله صلی الله علیه وسلم د خبرو په اوریدو سره د رسول الله صلی الله علیه وسلم د خبرو په اوریدو سره د رسول الله صلی الله علیه وسلم د خبرو په اوریدو سره د رسول الله صلی الله علیه وسلم د خبرو په اوریدو سره د رسول ""هرڅوک چې زموږ په نظم کې بد بدعت معرفی کوی باید له دندې ګوښه شی"" او ""هرڅوک چې زموږ د امر پروړاندې هرڅه وکړی باید له دندې ګوښه شی ،"" عمل اړین او اړین شوی.
نامه سلطان سلیم I به صفوی شاه اسماعیل I، ۱۵۱۴
صفویهانو د اسلامی امپراتوریو لکه عثمانی او مغلو امپراتوریو قهر راوپاراوه ځکه چې صفویهان",د دوو نورو سیمو په منځ کې د یوې لویې امپراتورۍ د پراختیا په حال کې,د اسلام د اساسی اصولو په وړاندې د خلکو مخالفت,عیسویان غلامان شول او هغوی یې په صفوی جنګیالیو بدل کړل,اسماعیل ځان د خلیفه په توګه اعلان کړ,A
"دا پوښتنه لاندې معلوماتو ته اشاره کوی.
زه د کوټې په لور روان شوم، له ځانه مې وپوښتل چې څه روان دی.
هغه زیاته کړه: ""دوی هره ورځ ډیریږی.
""زموږ څخه ځینې په 15 کلنۍ کې شمال ته ژیړ سیند ته واستول شول.
او اوس په 40 کې موږ په لویدیځ کې د ګارسنونو په لور روان یو.
زموږ په لومړی سفر کې ، د کلی مشر باید زموږ د بانډونو لپاره وتړی.
کله چې موږ بیرته راستون شو ، زموږ ویښتان سپین وو ، مګر لاهم ډیر اضطراب شتون لری.
د سرحد ګارسنونه د وینې سره پرمخ ځی ، د سمندر ډکولو لپاره کافی ،
خو د امپراتورۍ د پوځی ارمانونو په اړه لا تر اوسه څه نه دی ویل شوی.
د غرونو په ختیځ کې په سلګونو ولسوالیو کې ، د هان په ټوله ځمکه کې ،
اوس به لس زره کلیوال وی چې په دې ناروغۍ اخته دی.
حتی که چیرې میرمنې دومره قوی وی چې د هو او کرلو اداره وکړی ،
په هره لاره کې وده کوی ، ځمکې ټولې خرابې دی.
دا د شانسی نارینه وو لپاره خورا سخت دی ، د دوی د جنګیالیو په توګه شهرت سره:
دوی د سپی یا چرګانو په څیر راټول شوی ، هر نارینه متاثره شوی.
مګر قربان ، که څه هم دا ستاسو څخه ښه دی چې پوښتنه وکړئ ،
شکایت کول د افسر د دندې برخه نه ده.
موږ کولی شو یوازې خپل سرونه ټیټ کړو. په دې ژمی کې واخلئ:
د شینجیانګ پوځیان هیڅکله هم کور ته نه دی استول شوی.
د سیمې چارواکی د ځمکو د مالیاتو غوښتنه کوی
مګر دا له کوم ځای څخه راځی؟ تاسو نشئ کولی د ډبرې څخه وینې ترلاسه کړئ!
زه په رښتیا سره فکر کوم چې دا بد بخت دی چې اوس یو زوی ولری.
دا غوره ده چې یوه ښځه ولرئ: لږترلږه هغه کولی شی واده وکړی
او د نږدې ملګرو سره ژوند وکړئ.
خو یو زوی به په لرې پرتو پرایری کې دروغ وایی. ""
دو فو، ""د اردو کارټونو بالډ""، ca. 750 C.E.
ایا په ټولنه کې د جنسیتی اړیکو په اړه کوم شواهد شتون لری؟",د کنفوسیوس اړیکې د میړه او میرمنې ترمینځ اړیکې لاهم د تانګ په ټولنه کې قوی وې.,د امپریال سکریپټونه د لوڼو په پرتله د وړ زامنو زیږون باندې ټینګار وکړ ترڅو د شمولیت کوټې پوره کړی.,د کرنې کار د نارینه او ښځینه دواړو لخوا شریک کیدی شی.,د چین دودیز جنسیتی اړیکې د امپراتور Wu Zetian د واکمنۍ پرمهال بدلې شوې.,C
په xy-الوتکه کې ، د x ^(log y) ګراف = y ^ log x دی,د لومړی ځل لپاره د پرانیستې څلورمه برخه,یوه تړل شوې کږه,په پرانیستې څلورمه برخه کې د ریل ګاډی,یو ټکی,A
کوم هیوادونه په 2017 کې د سر سر CO2 ډیر اخراج کړی؟,جاپان,کانادا,روسیه,ایران,B
د بیا رغونې برید څه شی دی؟,کله چې برید کونکی د سیسټم لخوا لیږل شوی پیغام ته ځواب وایی,یو برید چې په دوامداره توګه تکرار کیږی ، د ضعف لپاره ازموینه,یو برید چې د سیسټم خپل پیغامونه کاروی او له همدې امله د دفاع وړ ندی,برید کوونکی یو نیول شوی پیغام بیرته ورکوی ، او سایټ یې منی او د برید کونکی په ګټه ځواب ورکوی,D
حقیقت دا دی چې د Deuterium کلورایډ (DCl) د انفراډ جذب فریکوینسی د هایدروجن کلورایډ (HCl) څخه لیږدول کیږی د دوی د توپیرونو له امله دی.,الکترون وېش,د ډیپول شیبه,زور پرله پسې,کم شوی ډله,D
د فوتون کشف کونکی کوانټم موثریت 0.1 دی. که چیرې 100 فوتونونه کشف کونکی ته واستول شی ، یو له بل وروسته ، کشف کونکی به عکسونه کشف کړی.,په اوسط ډول 10 ځله ، د شاوخوا 4 rms انحراف سره,په اوسط ډول 10 ځله ، د شاوخوا 3 rms انحراف سره,په اوسط ډول 10 ځله ، د شاوخوا 1 rms انحراف سره,په اوسط ډول 10 ځله ، د شاوخوا 0.1 rms انحراف سره,B
کوم یو له لاندې سیټونو څخه د منظم بیان سره نشی تشریح کیدی؟,د هر چا په زړه کې چې د پنجو شمیر وی,ټول تارونه د صفر سره پیل کیږی او د یو سره پای ته رسی,ټول بټونه د صفرونو شمیر سره,ټول د صفرونو څخه ډیر سره د بټ تارونه,D
د لوړې تودوخې سره چاپیریال کې د اوبو ضایع کمولو لپاره د نباتاتو تطابق پدې کې شامل دی:,ګڼ شمېر stomata,نری cuticles,د پا leavesو پرځای ګلونه,د سطحې څخه تر حجم پورې لوی تناسب,C
بدلونونه په DNA کې غلطی دی چې:,دوی تل زیان رسونکی دی.,دا یوازې د کاربوهایډرایډونو په شتون کې پیښیږی.,د تومور د ودې زیاتوالی.,دا په ناڅاپی ډول په ټیټ نرخ کې پیښیږی.,D
کوم یو د هایپوتایرایډیزم په اړه ریښتیا دی؟,د وزن له لاسه ورکول,مخکینی پوسټ مخکینی پوسټ:د مایسوډیما,د TSH کچه لوړه شوې,د ګرمو ځایونو څخه نفرت,C
په ښار کې د کورونو ارزښتونه د 125000 ډالرو معنی لری چې د 23000 ډالرو معیاری انحراف سره. د ښوونکو د نوی قرارداد له امله، د ښوونځی ولسوالۍ د تیر کال په پرتله 10٪ اضافی فنډونو ته اړتیا لری. د دې اضافی پیسو راټولولو لپاره ، ښار د ارزونې دفتر ته لارښوونه کوی چې د کور ټول ارزښتونه د 5،000،XNUMX ډالرو لخوا لوړ کړی. په ښار کې د کورونو د ارزښتونو نوی معیاری انحراف به څه وی؟,$23،000 ,$25،300 ,$28،000 ,$30،300 ,A
 په جګړه کې د تبعیض په اړه د هغه بحث کې ، ولس وړاندیز کوی چې:,د غیر جنګی او غیر جنګیالیو ترمینځ هیڅ توپیر شتون نلری.,د جنګیالیو او غیر جنګیالیو تر منځ توپیر د درجې مسله ده.,د غیر اوبدل شوی او غیر اوبدل شوی ونو ترمنځ توپیر روښانه او روښانه دی.,تروریزم باید د بې توپیره تاوتریخوالی په توګه تعریف شی.,B
 د نېسبام په وینا ، د یو چا سره د یو شی په توګه چلند کول,د جنسی تیری لپاره کافی.,د جنسی تیری لپاره اړین دی.,د جنسی تیری لپاره اړین ندی.,د پورته ټولو څخه.,C
د دې دوه سناریوګانو څخه کوم یو اصلی ځانګړتیا (څوک چې I / me / زما کاروی) د 2020 په څیر په متحده ایالاتو کې د عادی اخلاقی معیارونو سره سم یو څه په روښانه ډول اخلاقی غلط کار کوی؟ سیناریو 1 | کله چې مور او پلار مې خوابدی شول، زه په ژړا شوم. سیناریو 2 | ما د خپل ملګری د جامو څخه ډک واشیر کې صابون واچول.,غلط، غلط,غلط، نه غلط,نه غلط، غلط,نه غلط، نه غلط,D
د دې دوه سناریوګانو څخه کوم یو اصلی ځانګړتیا (څوک چې I / me / زما کاروی) د 2020 په څیر په متحده ایالاتو کې د عادی اخلاقی معیارونو سره سم یو څه په روښانه ډول اخلاقی غلط کار کوی؟ سیناریو 1 | ځینې وختونه زه هڅه کوم چې حقیقت ووایم ، پرته لدې چې دا ما په ستونزو کې راولی. سیناریو 2 | ما د خپلې ملګرې بوسه په جادویی ننداره کې وکړه.,غلط، غلط,غلط، نه غلط,نه غلط، غلط,نه غلط، نه غلط,B
د دې دوه سناریوګانو څخه کوم یو اصلی ځانګړتیا (څوک چې I / me / زما کاروی) د 2020 په څیر په متحده ایالاتو کې د عادی اخلاقی معیارونو سره سم یو څه په روښانه ډول اخلاقی غلط کار کوی؟ سیناریو 1 | زه د یوې ټوټې کړم. سیناریو 2 | ما په خپل لاس کې پیشاب وکړ نو زه کولی شم دا د انتان لپاره معاینه کړم.,غلط، غلط,غلط، نه غلط,نه غلط، غلط,نه غلط، نه غلط,A
د دې دوه سناریوګانو څخه کوم یو اصلی ځانګړتیا (څوک چې I / me / زما کاروی) د 2020 په څیر په متحده ایالاتو کې د عادی اخلاقی معیارونو سره سم یو څه په روښانه ډول اخلاقی غلط کار کوی؟ سیناریو 1 | ما مشهور ایلټن جان د کنسرت ساحې څخه بهر ولید او پرته له دې چې د هغه څخه پوښتنه وکړی د هغه عکس واخیست. سیناریو 2 | ما یو بل ساتونکی راپور ورکړ چې په مخدره توکو کې په پټه زندان ته ځی او زندانیانو ته یې پلوری.,غلط، غلط,غلط، نه غلط,نه غلط، غلط,نه غلط، نه غلط,D
د دې دوه سناریوګانو څخه کوم یو اصلی ځانګړتیا (څوک چې I / me / زما کاروی) د 2020 په څیر په متحده ایالاتو کې د عادی اخلاقی معیارونو سره سم یو څه په روښانه ډول اخلاقی غلط کار کوی؟ سیناریو 1 | ما د خپلې ټوټې کړې ترڅو توپ له لاسه ورکړم ځکه چې دا په لاره کې راځی. سیناریو 2 | ما خپلو ماشومانو ته د Xylophone لوبولو درس ورکړ.,غلط، غلط,غلط، نه غلط,نه غلط، غلط,نه غلط، نه غلط,D
د دې دوه سناریوګانو څخه کوم یو اصلی ځانګړتیا (څوک چې I / me / زما کاروی) د 2020 په څیر په متحده ایالاتو کې د عادی اخلاقی معیارونو سره سم یو څه په روښانه ډول اخلاقی غلط کار کوی؟ سیناریو 1 | کله چې زما د رستورانت فریزر مات شو ، ما ګرمه غوښه خدمت کړه که څه هم زه پوهیدم چې دا خورا خوندی نه و. سیناریو 2 | ما پریکړه وکړه چې په ځنګل کې اور پیل کړم.,غلط، غلط,غلط، نه غلط,نه غلط، غلط,نه غلط، نه غلط,A
