Question,A,B,C,D,Answer
Negatif rezidüel otokorelasyon aşağıdakilerden hangisi ile gösterilir?,Kalıntılarda döngüsel bir model,Kalıntılarda alternatif bir desen,Kalıntılarda tam bir rastgelelik,Hepsi sıfıra yakın olan artıklar,B
Aşağıdaki koşullu önermenin öncülünü tanımlayın: Arılar ilk oyunlarını ancak Yaban Domuzları veya Sincaplar ilk oyunlarını kazanamazlarsa kazanırlar.,Aardvarks ilk maçını kazanamadı.,Arılar ilk maçlarını kazandılar.,Sincaplar ilk maçlarını kazanamazlar.,Ne Aardvarks ne de Sincaplar ilk oyunlarını kazanamazlar.,B
"Öğrenciler, odanın dibinde az miktarda aseton bulunan kapalı bir kromatografi odası kullanmalarını gerektiren bir bitki pigmenti ayırma alıştırması yapıyorlar. Aseton için güvenlik uyarıları, gözü ve cildi tahriş edici olduğu ve yanıcı buharlara sahip olduğu ifadesini içerir. Aşağıdakilerden biri olan öğrenciler tatbikatı yaparken hangi güvenlik önlemlerini almalıdır?",Aseton alev alırsa hazneyi çeker ocaklara taşımak için yangın geciktirici eldivenler giymek,"Pigment ayırma süresi boyunca hazneyi kapalı, karanlık bir kabine yerleştirmek","Deri eldiven giymek, burnu ve ağzı partikül maskesi ile örtmek",Gözlük ve nitril tipi eldiven takmak ve tüm aseton kaplarını kapalı tutmak,D
"Bunlardan hangisi, homolog proteinlerin amino asit dizilerine dayalı olarak farklı türlerin evrimsel akrabalığını belirlemeyi, homolog genlerin nükleotid dizilerine dayalı akrabalık belirlemelerinden genellikle daha az doğru kılar?",Sessiz mutasyonlar,Gen duplikasyonları,Gen dizilerini değiştiren translokasyon olayları,Geçiş,A
X ülkesinin bakanı tarafından yurtdışında işlenen hukuka aykırı cinayet bir act jure imperii mi yoksa jure gestionis mi?,Bu tür davranışlar kamusal bir eylemdir (jure imperii),Bu tür davranışlar asla dokunulmazlığı çekmez,Bu tür davranışlar özel bir eylemdir (jure gestionis),"Bu tür davranışlar kamusal bir eylemdir, ancak dokunulmazlıkla korunmaktadır",C
"Bu soru aşağıdaki bilgileri ifade eder.
İlk olarak, kozmosun biçim olarak küresel olduğunu belirtmeliyiz, kısmen bu formun eklem gerektirmeyen mükemmel bir bütün olması, hepsinden daha eksiksiz olması, kısmen de her şeyi içermek ve korumak için en uygun olan en geniş formu oluşturması nedeniyle; ya da yine evrenin tüm kurucu parçaları, yani güneş, ay ve gezegenler bu biçimde göründüğü için; ya da her şey bu forma ulaşmaya çalıştığı için, kendilerini tanımlamaya çalışırlarsa su damlaları ve diğer akışkan cisimlerde olduğu gibi. Bu yüzden hiç kimse bu formun gök cisimlerine ait olduğundan şüphe etmeyecektir. ...
Bu nedenle, dünyanın da küresel olduğu şüphe götürmez, çünkü her taraftan merkezine baskı yapar. Dağların yükseklikleri ve vadilerin çöküntüleri nedeniyle mükemmel bir daire anlaşılamasa da, bu yine de dünyanın genel küresel doğasını etkilemez. ...
Dünyanın bir küre biçiminde olduğu daha önce gösterildiğine göre, bir hareketin de bu biçime uyup uymadığını ve dünyanın evrendeki yerini düşünmeliyiz. ... Yazarların büyük çoğunluğu elbette dünyanın evrenin merkezinde durduğu konusunda hemfikirdir ve bunun aksini düşünmenin akıl almaz ve gülünç olduğunu düşünmektedir. Ancak mesele dikkatlice tartılırsa, sorunun henüz çözülmediği ve bu nedenle hiçbir şekilde hafife alınmaması gerektiği görülecektir. Gözlemlenen her yer değişikliği, yani gözlemlenen nesnenin veya gözlemcinin hareketinden veya her ikisinin hareketinden kaynaklanır. ... Şimdi göklerin dönüşü yeryüzünden gözlemleniyor ve gözlerimiz için üretiliyor. Bu nedenle, eğer dünya bir harekete uğramıyorsa, bu hareket yerin dışındaki her şeyde gerçekleşmelidir, ancak yeryüzündeki her şeyin hareket etmesinin tersi yönde gerçekleşmelidir ve bu tür günlük devrimdir. Yani bu, tüm evreni, yani dünyanın kendisi dışında dünyanın dışındaki her şeyi etkiliyor gibi görünüyor. Ancak bu hareketin sadece göklere özgü olmadığı, dünyanın batıdan doğuya doğru döndüğü kabul edilirse ve bu, güneşin, ayın ve yıldızların görünürdeki doğuşu ve batışı açısından dikkatle düşünülürse, gerçek durumun bu olduğu anlaşılır.""
Nicolas Copernicus, Gök Cisimlerinin Devrimleri, 1543
Bu pasaj, Kopernik'in zamanının geleneksel, Aristotelesçi doğa filozoflarından farklı olduğunun kanıtı olarak kullanılabilir, çünkü şunu öne sürdü:",Kozmos küreseldir,Dünya küreseldir,Kozmos jeostatiktir,Dünya durağan değil,D
"1.0 M fenol, C6H5OH çözeltisindeki H+(sulu) konsantrasyonunu belirleyin. (Fenol için Ka 1 × 10^-10'dur.)",1 × 10^-10 m,1 × 10^-9 m,1 × 10^-3 m,1 × 10^-5 m,D
"Hindistan'dan Amerika Birleşik Devletleri'ne taşınmayı düşünürken aşağıdaki faktörlerden hangisi Riva için bir ""çekme"" faktörü olarak kabul edilir?",Sefil yoksulluk,Daha iyi iş ve daha yüksek ücretler,Hindistan'ın kast sistemi,Mahallesinde şiddet,B
"Her ikisi de çok partili sistemlere sahip olan İngiltere ve İsrail gibi ülkelerdeki siyasi partilerle karşılaştırıldığında, Amerikan siyasi partileri",seçimlerin sonucunu etkilemekle daha az ilgileniyor,tutarlı siyasi ideolojilerle daha az açık bir şekilde özdeşleşmiştir,siyasi destekçilerden para toplamada daha az etkili,tüm seçim bölgelerinin hedeflerini daha iyi yansıtabilme,B
En yakın binliğe yuvarlanmış bir sayı 47.000'dir. Yuvarlanan sayı hangisi olabilir?,"46,295","46,504","47,520","47,924",B
"Bir tank üçgen prizma şeklindedir. Üçgen taban 116 fit karelik bir alana sahipse ve tank 30 fit boyundaysa, tank dolduğunda ne kadar su içerir?",1725 ft^3,1740 ft^3,3480 ft^3,6960 ft^3,C
Bir indüktörde indüklenen voltaj şu şekilde temsil edilir:,endüktansının ve içinden geçen akımın ürünü.,endüktansının içinden geçen akıma oranı.,içinden geçen akımın endüktansına oranı.,endüktansının ve içinden geçen akımın değişim hızının ürünü.,D
Aşağıdaki özelliklerden hangisi genellikle flört tecavüzü ile tutarlıdır?,Aşırı güç kullanımı,kasıtlı,cinsel güdümlü,silah kullanımını içerir,C
y = 1/2 ve y = 1 olan noktalar arasındaki y = ln x eğrisinin uzunluğunu bulun.,0.53,0.86,1.18,1.36,C
$-\dfrac{1}{-3}\cdot\cfrac{1}{~\frac{1}{-3}~}.$ öğesini bulun.,1,-1,0,2,B
Yirminci yüzyılın başında Batı Avrupa'da en popüler psikolojik bakış açısı hangisiydi?,Nörobilim,Evrimsel,Davranışçı,Psikanalitik,D
Öğrenilmiş çaresizliğin doğrudan ilişkili olması muhtemeldir.,Barnum etkisi.,kendi kendine hizmet eden önyargı.,harici bir kontrol odağı.,koşulsuz olumlu saygı.,C
"Garcia ve Koelling'in öğrenilmiş isteksizliklerle ilgili araştırması, aşağıdaki UCS ve CS çiftlerinden hangisinin en güçlü ve en hızlı öğrenilen olduğunu ortaya koydu?",Bir görevi yerine getirmek ve bir yiyecek ödülü almak,mide bulantısı ve yiyecek veya içecek,Hareket ve şok,Cezalar ve ödüller,B
"Mars'ın suyunun bir kısmı toprakta ve buzullarda donmuş durumda ve bir kısmı güneş rüzgarının sıyrılması nedeniyle kayboldu, ancak orijinal suyun çoğunun başka bir mekanizma ile kaybolduğu düşünülüyor. Bu ""kayıp"" suya ne oldu?",Gücü hızla azaldığında manyetik alan tarafından sıyrıldı,Ultraviyole ışıkla hidrojen ve oksijene bölündü ve hidrojen termal kaçış yoluyla kayboldu,susamış Marslılardan oluşan bir uygarlık tarafından tüketildi,Yoğun bir volkanizma döneminde buharlaştı ve termal kaçış yoluyla uzayda kayboldu,B
"1.5 × 10^6 m/s'lik bir başlangıç hızında hareket eden bir proton, 1.5 T büyüklüğünde sabit bir manyetik alan bölgesine girer. Protonun ilk hız vektörü manyetik alanla 30°'lik bir açı yapıyorsa, manyetik alana girdikten 4 s sonra protonun hızını hesaplayın.","5,0 × 10^6 m/sn","7,5 × 10^6 m/sn","1,5 × 10^6 m/sn","3,0 × 10^6 m/sn",C
"Yüksek enerjili fosfatların, ATP ve fosfokreatinin parçalanmasından açığa çıkan enerji, yaklaşık olarak maksimum efor egzersizini sürdürebilir:",1-2 saniye.,5-10 saniye.,30-40 saniye.,50-60 saniye.,B
"Bir seri devrede, bir lambadaki akım 2 A ise, yanındaki lambadaki akım","yarım, 1 A",02:00,Hangi lambanın aküye daha yakın olduğuna bağlıdır,Söyleyecek yeterli bilgi yok,B
Aşağıdakilerden hangisinin zaman içinde daha güçlü bir ekonomik büyüme üretme olasılığı daha yüksektir?,Doğal kaynakların daha hızlı tüketimi.,Daha yüksek yetişkin okuma yazma bilmeme oranları.,Düşen sermaye malları stoğu.,Yatırım vergisi kredileri.,D
"Ekonomi derin bir durgunluk içinde. Bu ekonomik durum göz önüne alındığında, para politikası ile ilgili aşağıdaki ifadelerden hangisi doğrudur?",Genişlemeci politika sadece durgunluğu daha da kötüleştirir.,"Genişlemeci politika, yatırımın faiz oranındaki değişikliklere duyarlı olması durumunda toplam talebi büyük ölçüde artırır.","Daraltıcı politika, yatırım ve tüketim için uygun teşviktir.","Para talebi tamamen esnekse, genişlemeci para politikası oldukça etkili olabilir.",B
"İşletmeler, ________ belirlemek, ___________ geliştirmek ve _________ ve ___________ teşvik etmek için _________ gelen talepler nedeniyle sosyal muhasebe yapmaktadır","Paydaşlar, Riskler, Paydaş yönetimi, Hesap verebilirlik, Şeffaflık","Paydaşlar, Hesap Verebilirlik, Şeffaflık, Riskler, Paydaş Yönetimi","Menfaat Sahipleri, Hesap Verebilirlik, Riskler, Menfaat Sahipleri, Paydaş Yönetimi","Paydaşlar, Paydaş Yönetimi, Şeffaflık, Riskler, Hesap Verebilirlik",A
"Bir tedarikçiye uygulanan bir vergi, aşağıdaki durumlarda tüketiciye fiyat artışı şeklinde yansıtılacaktır:",Talebin fiyat esnekliği oldukça esnektir.,Talebin fiyat esnekliği oldukça esnek değildir.,Talebin fiyat esnekliği birim elastiktir.,Talebin ücret esnekliği oldukça esnektir.,B
Bildirim 1 | Bir grupta (ab)^{-2} = b^{-2}a^{-2}. Bildirim 2 | Bir grupta (ab)^n = a^nb^n.,"Doğru, doğru","Yanlış, Yanlış","Doğru, Yanlış","Yanlış, Doğru",B
Bir ülkedeki rekabetin diğer ülkelerdeki rekabetten ne ölçüde etkilendiğini ifade eden terim nedir?,Uluslararası ticaret,Küresel ekonomi,Küresel rekabet,Küreselleşme,D
"Bir programcı aşağıdaki programı yazdı. Program, numList adlı bir sayı listesi kullanır. Program, listedeki sayıların toplamını görüntülemek için tasarlanmıştır.
 sum ← numList [1]
 numList içindeki HER değer İÇİN
 toplam ← toplamı + değer
 EKRAN toplamı
 Programı test etmek için, programcı numList'i [0 , 1 , 4 , 5] olarak başlatır. Program 10 görüntüler ve programcı programın amaçlandığı gibi çalıştığı sonucuna varır. Aşağıdakilerden hangisi doğrudur?",Sonuç doğru; Program amaçlandığı gibi çalışır.,"Sonuç yanlıştır; Program, test senaryosu [0, 1, 4, 5] için doğru değeri göstermiyor.","Sonuç yanlıştır; Test senaryosunun [0, 1, 4, 5] kullanılması, programın doğru olduğu sonucuna varmak için yeterli değildir.","Sonuç yanlıştır; Test çalışmasının [0, 1, 4, 5] kullanılması yalnızca programın listeler için artan sırada çalıştığını doğrular.",C
Parfit neden eşitliğe karşı çıkıyor?,Eşitsiz bir toplumun kaçınılmaz olduğunu savunuyor.,Yoksulların ihtiyaçlarına öncelik vererek eşitliği artırabileceğimizi iddia ediyor.,Yoksulluğumuzdan her birimizin sorumlu olduğunu iddia ediyor.,Eşitlik fikrini tamamen reddediyor.,B
"Bu soru aşağıdaki bilgileri ifade eder.
""Gerçekten de, hem görüşlerini akıl hem de geleneğe dayandıran seçkin [alimlerin] fetvaları ve Sünni toplumun fikir birliği, kötülüğün kökünün kazınması, yok edilmesi ve kovulması şeklindeki eski yükümlülüğün yüce özlemimizin amacı olması gerektiği konusunda hemfikirdir, çünkü ""Dini gayret, Rahman olan Tanrı'nın Dini için bir zaferdir""; Sonra Peygamber Efendimiz'in (s.a.v.) sözlerine uygun olarak ""Düzenimize kötü bir yenilik getiren kovulmalıdır"" ve ""Düzenimize aykırı bir şey yapan kovulmalıdır"", eylem gerekli ve zorunlu hale geldi...""
Osmanlı Padişahı I. Selim'in Safevi Şahı I. İsmail'e Mektubu, 1514
Safeviler, Osmanlı ve Babür İmparatorlukları gibi İslam imparatorluklarının öfkesini çekti, çünkü öncelikle Safeviler",coğrafi olarak diğer iki yayılmacı arasında yer alan yayılmacı bir imparatorluktu,İslam'ın temel ilkelerini reddetti,Hıristiyanları köleleştirdi ve onları Safevi savaşçılarına dönüştürdü,İsmail kendini Halife ilan etti,A
"Bu soru aşağıdaki bilgileri ifade eder.
Sütunun yanında yürüyorum, neler olduğunu soruyorum.
Bir asker basitçe şöyle diyor: ""Her gün daha fazla arıyorlar.
""Bazılarımız on beş yaşında kuzeye, Sarı Nehir'e gönderildi.
Ve şimdi kırk yaşındayız, batıdaki garnizonlara doğru yola çıkıyoruz.
İlk turumuzda köy muhtarı bizim için bandanalarımızı bağlamak zorunda kaldı.
Geri döndüğümüzde saçlarımız beyazdı ama yine de daha fazla huzursuzluk vardı.
Sınır garnizonları, bir okyanusu doldurmaya yetecek kadar kanla koşuyor.
Ancak Dövüş İmparatoru'nun toprak hırsları henüz zirveye çıkmamıştı.
Dağların doğusundaki yüz bölgede, Han ülkesi boyunca,
Böğürtlenlerin şimdi istila ettiği on bin köy olmalı.
Eşler çapa ve sabanı tutacak kadar güçlü olsalar bile,
Ekinler her şekilde büyür, tarlaların hepsi karmakarışıktır.
Savaşçı olarak ünleri olan Shanxi erkekleri için en zoru:
Köpekler ya da tavuklar gibi toplanırlar, her erkek etkilenir.
""Ama efendim, sormanız iyi olsa da,
Şikayet etmek askerin görevinin bir parçası değildir.
Sadece başımızı sallayabiliriz. Bu kışı ele alalım:
Shanxi birlikleri asla eve gönderilmedi.
Bölge Memurları arazi vergisi talep ediyor,
Ama nereden gelecek? Deveye hendek atlatamazsın!
Dürüst olmak gerekirse, şimdi bir oğul doğurmanın kötü şans olduğunu düşünüyorum.
Bir kızı olması daha iyi: en azından evlenebilir
Ve yan komşularla birlikte yaşa.
Ama bir oğul uzak bir çayırda yatacak.""
Du Fu, ""Ordu Arabalarının Türküsü"", yaklaşık MS 750
Şiir, Tang toplumundaki cinsiyet ilişkileriyle ilgili olarak aşağıdakilerden hangisinin kanıtını sunar?",Karı koca arasındaki Konfüçyüsçü ilişkiler Tang toplumunda hala güçlüydü.,"İmparatorluk yazıtları, zorunlu askerlik kotalarını yerine getirmek için kızlar üzerinde yetenekli oğulların doğumunu vurguladı.",Tarım işleri hem kadınlar hem de erkekler tarafından paylaşılabilir.,"Geleneksel Çin cinsiyet ilişkileri, İmparatoriçe Wu Zetian'ın saltanatı sırasında tersine çevrildi.",C
"xy düzleminde, x^(log y) = y^log x'in grafiği",Açık Birinci Çeyrek,kapalı bir eğri,açık ilk kadranda bir ışın,tek bir nokta,A
Aşağıdaki ülkelerden hangisi 2017 yılında kişi başına en fazla CO2 saldı?,Japonya,Kanada,Rusya,İran,B
Tekrarlama saldırısı nedir?,"Saldırgan, sistem tarafından kendisine gönderilen bir iletiyi yanıtladığında","Sürekli tekrarlanan, bir zayıflığı araştıran bir saldırı",Sistemin kendi mesajlarını kullanan ve bu nedenle savunulamayan bir saldırı,Saldırgan yakalanan bir iletiyi yeniden gönderir ve site bunu kabul eder ve saldırganın lehine yanıt verir,D
"Döteryum klorürün (DCl) kızılötesi absorpsiyon frekansının, hidrojen klorürün (HCl) frekansından kayması, aralarındaki farklılıklardan kaynaklanmaktadır.",Elektron dağılımı,dipol momenti,kuvvet sabiti,azaltılmış kütle,D
"Bir foton dedektörünün kuantum verimliliği 0.1'dir. Dedektöre birbiri ardına 100 foton gönderilirse, dedektör fotonları algılayacaktır",yaklaşık 4 RMS sapması ile ortalama 10 kez,RMS sapması yaklaşık 3 olan ortalama 10 kez,yaklaşık 1 RMS sapması ile ortalama 10 kez,"yaklaşık 0,1'lik bir RMS sapması ile ortalama 10 kez",B
Aşağıdaki bit dizisi kümelerinden hangisi normal bir ifadeyle TANIMLANAMAZ?,Sıfır sayısı beşin katı olan tüm bit dizileri,Sıfır ile başlayan ve bir ile biten tüm bit dizileri,Çift sayıda sıfır içeren tüm bit dizileri,Sıfırdan büyük birler içeren tüm bit dizeleri,D
Bitkilerin yüksek sıcaklıktaki ortamlarda su kaybını en aza indirgemek için adaptasyonları aşağıdakilerden hangisini içerir?,Çok sayıda stoma,İnce tırnak etleri,Yapraklar yerine dikenler,Büyük yüzey-hacim oranları,C
Mutasyonlar DNA'daki hatalardır:,her zaman zararlıdır.,sadece kanserojen madde varlığında ortaya çıkar.,tümör büyümesini arttırır.,düşük oranda kendiliğinden ortaya çıkar.,D
Aşağıdakilerden hangisi hipotiroidi için doğrudur?,Kilo kaybı,Pre-tibial miksödem,Yükseltilmiş bir TSH seviyesi,Sıcak yerlere karşı bir isteksizlik,C
"Bir şehirdeki evlerin ekspertiz değerleri ortalama 125.000 dolar, standart sapma ise 23.000 dolar. Yeni bir öğretmen sözleşmesi nedeniyle, okul bölgesinin bir önceki yıla göre fazladan %10 fona ihtiyacı var. Bu ek parayı toplamak için şehir, değerlendirme ofisine değerlendirilen tüm ev değerlerini 5.000 $ artırması talimatını verir. Şehirdeki konutların ekspertiz değerlerinin yeni standart sapması ne olacak?",23.000 Dolar ,25.300 Dolar ,28.000 Dolar ,30.300 Dolar ,A
" Savaşta ayrımcılık tartışmasında Valls, şunları öne sürüyor:",Savaşçılar ve savaşçı olmayanlar arasında hiçbir fark yoktur.,Savaşçılar ve savaşçı olmayanlar arasındaki fark bir derece meselesidir.,Savaşçılar ve savaşçı olmayanlar arasındaki fark kategorik ve açıktır.,"""Terörizm"", ayrım gözetmeyen şiddet olarak tanımlanmalıdır.",B
" Nussbaum'a göre, birine nesne olarak davranmak",cinsel nesneleştirme için yeterlidir.,cinsel nesneleştirme için gerekli.,cinsel nesneleştirme için gerekli değildir.,yukarıdakilerin tümü.,C
"2020 itibariyle ABD'deki olağan ahlaki standartlara göre, ana karakter (ben/ben/benimkini kullanan) bu iki senaryodan hangisi için ahlaki olarak açıkça yanlış bir şey yapıyor? Senaryo 1 | Annem ve babam uyurken ben koşuya çıktım. Senaryo 2 | Oda arkadaşımın kıyafetleriyle dolu çamaşır makinesine deterjan döktüm.","Yanlış, Yanlış","Yanlış, yanlış değil","Yanlış değil, yanlış","Yanlış değil, yanlış değil",D
"2020 itibariyle ABD'deki olağan ahlaki standartlara göre, ana karakter (ben/ben/benimkini kullanan) bu iki senaryodan hangisi için ahlaki olarak açıkça yanlış bir şey yapıyor? Senaryo 1 | Bazen başımı belaya sokmadığı sürece doğruyu söylemeye çalışırım. Senaryo 2 | Sihir gösterisinde kız arkadaşımı öptüm.","Yanlış, Yanlış","Yanlış, yanlış değil","Yanlış değil, yanlış","Yanlış değil, yanlış değil",B
"2020 itibariyle ABD'deki olağan ahlaki standartlara göre, ana karakter (ben/ben/benimkini kullanan) bu iki senaryodan hangisi için ahlaki olarak açıkça yanlış bir şey yapıyor? Senaryo 1 | Çim biçme makinesiyle taze halının üzerinden geçtim. Senaryo 2 | Enfeksiyon testi yapabilmek için elime idrar yaptım.","Yanlış, Yanlış","Yanlış, yanlış değil","Yanlış değil, yanlış","Yanlış değil, yanlış değil",A
"2020 itibariyle ABD'deki olağan ahlaki standartlara göre, ana karakter (ben/ben/benimkini kullanan) bu iki senaryodan hangisi için ahlaki olarak açıkça yanlış bir şey yapıyor? Senaryo 1 | Ünlü Elton John'u bir konser alanının dışında gördüm ve ona sormadan fotoğrafını çektim. Senaryo 2 | Hapishaneye narkotik uyuşturucu sokan ve mahkumlara satan başka bir gardiyanı ihbar ettim.","Yanlış, Yanlış","Yanlış, yanlış değil","Yanlış değil, yanlış","Yanlış değil, yanlış değil",D
"2020 itibariyle ABD'deki olağan ahlaki standartlara göre, ana karakter (ben/ben/benimkini kullanan) bu iki senaryodan hangisi için ahlaki olarak açıkça yanlış bir şey yapıyor? Senaryo 1 | Yola gelen topu kaçırmak için molalarıma çarptım. Senaryo 2 | Çocuklarıma ksilofon çalmayı öğrettim.","Yanlış, Yanlış","Yanlış, yanlış değil","Yanlış değil, yanlış","Yanlış değil, yanlış değil",D
"2020 itibariyle ABD'deki olağan ahlaki standartlara göre, ana karakter (ben/ben/benimkini kullanan) bu iki senaryodan hangisi için ahlaki olarak açıkça yanlış bir şey yapıyor? Senaryo 1 | Restoranımın dondurucusu bozulduğunda, çok güvensiz olduğunu bilmeme rağmen sıcak eti servis ettim. Senaryo 2 | Ormanda ateş yakmaya karar verdim.","Yanlış, Yanlış","Yanlış, yanlış değil","Yanlış değil, yanlış","Yanlış değil, yanlış değil",A
"Daha fazla süt tüketimi
",Birkaç çalışmada daha yüksek kırık insidansı ve daha yüksek mortalite ile ilişkili olduğu bildirilmiştir,"Ergenlik döneminde, daha sonraki yaşamda daha yüksek kemik mineral yoğunluğu ile ilişkili görünmektedir",Sürekli olarak daha düşük bir kırık oranı ile ilişkilidir,"Kırık oranının en yüksek olduğu ülkelerde, süt tüketiminin iskelet için faydalı olduğunu düşündürmektedir.",A
"Glukoz metabolizması ile ilgili aşağıdaki ifadelerden hangisi doğrudur?
",Glukagon glikoliz oranını arttırır,"Glikoliz, NADP + gerektirir","Glikolizde, glikoz iki üç karbonlu ürüne bölünür",Kırmızı kan hücrelerinde glikolizin son ürünü piruvattır,C
"Nagel, ahlaki şans sorununun şu sorunla yakından bağlantılı olduğunu iddia ediyor:",Tanrı'nın varlığı.,irade özgürlüğü.,psikolojik egoizm.,evrensel.,B
"Singer'e göre, ilkesine uymak şunları gerektirir:","Kişisel alışkanlıklarımızda mütevazı değişiklikler, ancak bir bütün olarak toplumumuzda değil.",kişisel alışkanlıklarımızda ve toplumda mütevazı değişiklikler.,"kişisel alışkanlıklarımızda köklü değişiklikler, ancak toplumumuzda değil.",hem kişisel alışkanlıklarımızda hem de toplumumuzda köklü değişiklikler.,D
Aşağıdakilerden hangisi insanlar tarafından en son işgal edilenlerdir?,Yeni Gine,Avustralya,Yeni Zelanda,Timor,C
Nubian uygarlığı:,Mısır kültürünün yükselişinden önce geldi ve teşvik etti.,güneydeki Mezopotamya kolonizasyonunun sonucuydu.,"Mısır kültürüne yanıt olarak geliştirildi, ancak onu taklit etmedi.",komşu kültürlerle hiçbir teması yoktu.,C
Bir devlet kurumunun aşağıdaki finansal tablolardan hangisine nakit akış tablosu eklemesi gerekir?,Devlet fonu mali tabloları.,Devlet çapında mali tablolar.,Özel fon mali tabloları.,Mütevelli fonu mali tabloları.,C
Muhasebe tahminlerindeki değişikliklerle ilgili olarak aşağıdaki ifadelerden hangisi doğrudur?,Muhasebe tahminlerindeki değişikliklerin çoğu geriye dönük olarak muhasebeleştirilir.,"Bir tahminde veya muhasebe ilkesinde bir değişikliğin meydana gelip gelmediğini belirlemek mümkün olmadığında, değişiklik ilkede bir değişiklik olarak kabul edilmelidir.","Muhasebe tahmininde bir değişikliğin mi yoksa muhasebe ilkesinde bir değişikliğin mi meydana geldiğini belirlemek mümkün olmadığında, değişiklik tahminde bir değişiklik olarak kabul edilmelidir.","Muhasebe tahminindeki bir değişiklik ile muhasebe ilkesindeki bir değişiklik arasında ayrım yapmak, muhasebe tahminindeki bir değişiklik ile bir hatanın düzeltilmesi arasında ayrım yapmaktan daha kolaydır.",C
"Bir sürücünün ihmalkar sürüşü başka bir sürücüyü ciddi şekilde yaraladı. Sürücünün yanlış şeritte seyahat ettiği gerekçesiyle para cezası ödedi. Sürücünün, sigorta poliçesinde üçüncü şahıs sorumluluğu için yalnızca 15.000 dolarlık bir poliçe limiti vardı. Sürücünün sigortacısına tam bir sağlık raporu, tüm tıbbi faturalar, tıbbi kayıtlar ve diğer gerekli hasar kanıtlarını verdikten sonra, yaralı davacı poliçe limitlerini talep etti. Davacı, poliçe limitlerinin derhal ödenmemesi halinde kötü niyet davası açılacağını bildirmiştir. Sigorta şirketi açıklama yapmadan ödemeyi reddetti. Bir jüri, yaralı davacıya 200,000 dolar verdi. Yaralı davacı, ihmalkar sürücüden, sürücünün sigortacısına karşı sahip olabileceği tüm hakları davacıya veren imzalı bir ödev aldı. Mahkeme, sigorta şirketini bu gerçekler altında jüri kararının tamamını yaralanan kişiye ödemeye zorlayacak mı?","Poliçe limiti 15.000 $ 'dır ve yaralanan kişi tarafından tahsil edilebilecek tek şey budur, bir sigorta sözleşmesinde kötü niyet davası yoktur.","Sigorta şirketi, her sigorta sözleşmesinde zımni olan ve kararın tamamını ödemesi gereken zımni iyi niyet ve adil işlem sözleşmesini ihlal etmiştir.","Kötü niyet, sigortalı taraf ve sigortacısı için kişiseldir, temlik geçersizdir ve zarar gören kişinin sigortacıyı ödemeye zorlama iddiası yoktur.","Zarar gören taraf, sürücüye karşı tüm kararını uygulamalıdır ve bu miktar için sigortacıyı asla takip edemez.",C
