Question,A,B,C,D,Answer
Manakah dari berikut ini yang paling mungkin menghasilkan pertumbuhan ekonomi yang lebih kuat dari waktu ke waktu?,Konsumsi sumber daya alam lebih cepat.,Tingkat buta huruf orang dewasa yang lebih tinggi.,Stok barang modal yang jatuh.,Kredit pajak investasi.,D
"Ekonomi berada dalam resesi yang dalam. Mengingat situasi ekonomi ini, manakah dari pernyataan berikut tentang kebijakan moneter yang akurat?",Kebijakan ekspansif hanya akan memperburuk resesi.,Kebijakan ekspansif sangat meningkatkan permintaan agregat jika investasi sensitif terhadap perubahan suku bunga.,Kebijakan kontraktif adalah stimulus yang tepat untuk investasi dan konsumsi.,"Jika permintaan uang sangat elastis, kebijakan moneter ekspansif mungkin cukup efektif.",B
"Bisnis terlibat dalam akuntansi sosial karena tuntutan dari _________, untuk mengidentifikasi ________, untuk meningkatkan ___________ dan untuk mendorong _________ dan ___________","Pemangku kepentingan, Risiko, Manajemen pemangku kepentingan, Akuntabilitas, Transparansi","Pemangku Kepentingan, Akuntabilitas, Transparansi, Risiko, Manajemen Pemangku Kepentingan","Pemangku Kepentingan, Akuntabilitas, Risiko, Pemangku Kepentingan, Manajemen Pemangku Kepentingan","Pemangku Kepentingan, Manajemen Pemangku Kepentingan, Transparansi, Risiko, Akuntabilitas",A
Pajak yang dikenakan pada pemasok akan lebih mungkin diteruskan ke konsumen dalam bentuk kenaikan harga jika:,Elastisitas harga permintaan sangat elastis.,Elastisitas harga permintaan sangat tidak elastis.,Elastisitas harga permintaan adalah unit elastis.,Elastisitas upah permintaan sangat elastis.,B
Pernyataan 1 | Dalam grup (ab)^{-2} = b^{-2}a^{-2}. Pernyataan 2 | Dalam grup (ab)^n = a^nb^n.,"Benar, benar","Salah, Salah","Benar, Salah","Salah, Benar",B
Apa istilah sejauh mana persaingan di satu negara dipengaruhi oleh persaingan di negara lain?,Perdagangan luar negeri,Ekonomi global,Persaingan global,Globalisasi,D
"Seorang programmer menulis program di bawah ini. Program ini menggunakan daftar angka yang disebut numList. Program ini dimaksudkan untuk menampilkan jumlah angka dalam daftar.
 jumlah ← numList [1]
 UNTUK SETIAP nilai DALAM numList
 Jumlah ← jumlah + nilai
 Jumlah DISPLAY
 Untuk menguji program, programmer menginisialisasi numList ke [0 , 1 , 4 , 5]. Program menampilkan 10, dan programmer menyimpulkan bahwa program bekerja sebagaimana dimaksud. Manakah dari berikut ini yang benar?",Kesimpulannya benar; Program ini berfungsi sebagaimana dimaksud.,"Kesimpulannya salah; Program tidak menampilkan nilai yang benar untuk kasus uji [0, 1, 4, 5].","Kesimpulannya salah; Menggunakan kasus uji [0, 1, 4, 5] tidak cukup untuk menyimpulkan bahwa program tersebut benar.","Kesimpulannya salah; Menggunakan kasus uji [0, 1, 4, 5] hanya menegaskan bahwa program bekerja untuk daftar dalam urutan yang meningkat.",C
Mengapa Parfit menentang kesetaraan?,Dia berpendapat bahwa masyarakat yang tidak setara tidak bisa dihindari.,"Dia mengklaim bahwa dengan mengutamakan kebutuhan orang miskin, kita dapat meningkatkan kesetaraan.",Dia menegaskan bahwa kita masing-masing bertanggung jawab atas kemiskinan kita.,Dia menolak gagasan kesetaraan sama sekali.,B
"Pertanyaan ini mengacu pada informasi berikut.
""Memang, karena kedua fatwa [ulama] terkemuka yang mendasarkan pendapat mereka pada akal dan tradisi sama-sama dan konsensus komunitas Sunni setuju bahwa kewajiban kuno pemusnahan, pemusnahan, dan pengusiran inovasi jahat harus menjadi tujuan aspirasi mulia kami, karena ""Semangat keagamaan adalah kemenangan bagi Iman Tuhan Yang Maha Pemurah""; kemudian, sesuai dengan sabda Nabi (saw!) ""Siapa pun yang memperkenalkan inovasi jahat ke dalam tatanan kita harus dikeluarkan"" dan ""Siapa pun yang melawan tatanan kita harus dikeluarkan,"" tindakan telah menjadi perlu dan mendesak ...""
Surat dari Sultan Ottoman Selim I kepada Shah Ismail I Safawi, 1514
Safawi menarik kemarahan kerajaan Islam seperti Kekaisaran Ottoman dan Mughal terutama karena Safawi",adalah kerajaan ekspansionis yang secara geografis terletak di antara dua ekspansionis lainnya,menolak prinsip-prinsip utama Islam,"memperbudak orang-orang Kristen, dan mengubah mereka menjadi pejuang Safawi",Ismail memproklamirkan dirinya sebagai khalifah,A
"Pertanyaan ini mengacu pada informasi berikut.
Saya berjalan di samping kolom, bertanya apa yang terjadi.
Seorang tentara hanya berkata: ""Mereka menelepon lebih banyak setiap hari.
""Beberapa dari kami dikirim ke utara ke Sungai Kuning pada usia lima belas tahun,
Dan sekarang pada usia empat puluh kita menuju ke garnisun di barat.
Pada tur pertama kami, kepala desa harus mengikat bandana kami untuk kami.
Ketika kami kembali, rambut kami putih, tetapi masih ada lebih banyak kerusuhan.
Garnisun perbatasan berjalan dengan darah, cukup untuk mengisi lautan,
Tapi ambisi teritorial Martial Emperor belum mencapai puncaknya.
Di seratus distrik di sebelah timur pegunungan, di seluruh negeri Han,
Pasti ada sepuluh ribu desa yang sekarang merajalela.
Bahkan jika istri cukup kuat untuk menangani cangkul dan bajak,
Tanaman tumbuh ke segala arah, ladang semuanya berantakan.
Ini yang paling sulit bagi pria Shanxi, dengan reputasi mereka sebagai pejuang:
Mereka ditangkap seperti anjing atau ayam, setiap laki-laki terkesan.
""Tapi tuan, meskipun ada baiknya Anda bertanya,
Mengeluh bukanlah bagian dari tugas prajurit.
Kita hanya bisa menggelengkan kepala. Ambil musim dingin ini:
Pasukan Shanxi tidak pernah dikirim pulang.
Pejabat Distrik menuntut pajak tanah,
Tapi dari mana asalnya? Anda tidak bisa mendapatkan darah dari batu!
Sejujurnya saya pikir itu nasib buruk untuk melahirkan seorang putra sekarang,
Lebih baik punya anak perempuan: setidaknya dia bisa menikah
Dan tinggal bersama tetangga sebelah.
Tetapi seorang putra pada akhirnya akan berbaring di padang rumput yang jauh.""
Du Fu, ""Balada Gerobak Angkatan Darat,"" sekitar tahun 750 M.
Puisi itu memberikan bukti manakah dari berikut ini sehubungan dengan hubungan gender dalam masyarakat Tang?",Hubungan Konfusianisme antara suami dan istri masih kuat di masyarakat Tang.,Reskrip kekaisaran menekankan kelahiran anak laki-laki yang mampu di atas anak perempuan untuk memenuhi kuota wajib militer.,Pekerjaan pertanian dapat dibagi oleh perempuan dan laki-laki.,Hubungan gender tradisional Tiongkok dibalik pada masa pemerintahan Permaisuri Wu Zetian.,C
"Pada bidang xy, grafik x^(log y) = y^log x adalah",Kuadran Pertama Terbuka,kurva tertutup,sinar di kuadran pertama terbuka,satu poin,A
Manakah dari negara-negara berikut yang mengeluarkan CO2 per kapita paling banyak pada tahun 2017?,Jepang,Kanada,Rusia,Iran,B
Apa itu serangan replay?,Ketika penyerang membalas pesan yang dikirim kepadanya oleh sistem,"Serangan yang terus berulang, menyelidiki kelemahan",Serangan yang menggunakan pesan sistem sendiri sehingga tidak dapat dipertahankan,"Penyerang mengirim ulang pesan yang diambil, dan situs menerima dan merespons demi penyerang",D
Fakta bahwa frekuensi penyerapan inframerah deuterium klorida (DCl) bergeser dari hidrogen klorida (HCl) adalah karena perbedaan dalam mereka,distribusi elektron,momen dipol,konstanta gaya,massa berkurang,D
"Efisiensi kuantum detektor foton adalah 0,1. Jika 100 foton dikirim ke detektor, satu demi satu, detektor akan mendeteksi foton","rata-rata 10 kali, dengan penyimpangan RMS sekitar 4","Rata-rata 10 kali, dengan penyimpangan RMS sekitar 3","Rata-rata 10 kali, dengan penyimpangan RMS sekitar 1","Rata-rata 10 kali, dengan penyimpangan RMS sekitar 0,1",B
Manakah dari rangkaian string bit berikut yang TIDAK DAPAT dijelaskan dengan ekspresi reguler?,Semua string bit yang jumlah nolnya adalah kelipatan lima,Semua string bit dimulai dengan nol dan diakhiri dengan satu,Semua string bit dengan angka nol genap,Semua string bit dengan lebih banyak string daripada nol,D
Adaptasi tanaman untuk meminimalkan kehilangan air di lingkungan dengan suhu tinggi termasuk yang mana dari berikut ini?,Banyak stomata,Kutikula tipis,Duri bukan daun,Rasio permukaan-ke-volume yang besar,C
Mutasi adalah kesalahan dalam DNA yang:,selalu berbahaya.,hanya terjadi di hadapan karsinogen.,meningkatkan pertumbuhan tumor.,terjadi secara spontan pada tingkat rendah.,D
Manakah dari berikut ini yang benar tentang hipotiroidisme?,Penurunan berat badan,Myxoedema pra-tibialis,Tingkat TSH yang meningkat,Keengganan terhadap tempat-tempat hangat,C
"Nilai rumah yang dinilai di kota memiliki rata-rata $ 125.000 dengan standar deviasi $ 23.000. Karena kontrak guru baru, distrik sekolah membutuhkan dana tambahan 10% dibandingkan tahun sebelumnya. Untuk mengumpulkan uang tambahan ini, kota menginstruksikan kantor penilaian untuk menaikkan semua nilai rumah yang dinilai sebesar $ 5.000. Apa yang akan menjadi standar deviasi baru dari nilai-nilai rumah yang dinilai di kota?","$ 23,000 ","$ 25,300 ","$ 28,000 ","$ 30,300 ",A
" Dalam diskusinya tentang diskriminasi dalam perang, Valls menyarankan bahwa",Tidak ada perbedaan antara kombatan dan nonkombatan.,Perbedaan antara kombatan dan nonkombatan adalah masalah derajat.,Perbedaan antara kombatan dan nonkombatan adalah kategoris dan jelas.,"""Terorisme"" harus didefinisikan sebagai kekerasan tanpa pandang bulu.",B
" Menurut Nussbaum, memperlakukan seseorang sebagai objek adalah",cukup untuk objektifikasi seksual.,diperlukan untuk objektifikasi seksual.,tidak diperlukan untuk objektifikasi seksual.,semua hal di atas.,C
"Manakah dari dua skenario ini yang karakter utama (yang menggunakan I/me/my) melakukan sesuatu yang jelas salah secara moral, menurut standar moral biasa di AS pada tahun 2020? Skenario 1 | Ketika orang tua saya sedang tidur, saya pergi jogging. Skenario 2 | Saya menuangkan deterjen ke mesin cuci yang penuh dengan pakaian teman sekamar saya.","Salah, Salah","Salah, Tidak salah","Tidak salah, Salah","Tidak salah, Tidak salah",D
"Manakah dari dua skenario ini yang karakter utama (yang menggunakan I/me/my) melakukan sesuatu yang jelas salah secara moral, menurut standar moral biasa di AS pada tahun 2020? Skenario 1 | Saya kadang-kadang mencoba untuk mengatakan yang sebenarnya, kecuali itu membuat saya dalam masalah. Skenario 2 | Aku mencium pacarku di pertunjukan sulap.","Salah, Salah","Salah, Tidak salah","Tidak salah, Salah","Tidak salah, Tidak salah",B
"Manakah dari dua skenario ini yang karakter utama (yang menggunakan I/me/my) melakukan sesuatu yang jelas salah secara moral, menurut standar moral biasa di AS pada tahun 2020? Skenario 1 | Saya berlari di atas karpet segar dengan mesin pemotong rumput. Skenario 2 | Saya buang air kecil ke tangan saya sehingga saya bisa mengujinya untuk infeksi.","Salah, Salah","Salah, Tidak salah","Tidak salah, Salah","Tidak salah, Tidak salah",A
"Manakah dari dua skenario ini yang karakter utama (yang menggunakan I/me/my) melakukan sesuatu yang jelas salah secara moral, menurut standar moral biasa di AS pada tahun 2020? Skenario 1 | Saya melihat Elton John yang terkenal di luar arena konser dan memotretnya tanpa bertanya padanya. Skenario 2 | Saya melaporkan penjaga lain yang menyelundupkan obat-obatan narkotika ke penjara dan menjualnya kepada tahanan.","Salah, Salah","Salah, Tidak salah","Tidak salah, Salah","Tidak salah, Tidak salah",D
"Manakah dari dua skenario ini yang karakter utama (yang menggunakan I/me/my) melakukan sesuatu yang jelas salah secara moral, menurut standar moral biasa di AS pada tahun 2020? Skenario 1 | Saya membanting istirahat saya untuk melewatkan bola saat datang ke jalan. Skenario 2 | Saya mengajar anak-anak saya bermain gambang.","Salah, Salah","Salah, Tidak salah","Tidak salah, Salah","Tidak salah, Tidak salah",D
"Manakah dari dua skenario ini yang karakter utama (yang menggunakan I/me/my) melakukan sesuatu yang jelas salah secara moral, menurut standar moral biasa di AS pada tahun 2020? Skenario 1 | Ketika freezer restoran saya rusak, saya menyajikan daging hangat meskipun saya tahu itu sangat tidak aman. Skenario 2 | Saya memutuskan untuk menyalakan api di hutan.","Salah, Salah","Salah, Tidak salah","Tidak salah, Salah","Tidak salah, Tidak salah",A
"Konsumsi susu yang lebih besar
",Telah dilaporkan terkait dengan insiden patah tulang yang lebih tinggi dan mortalitas yang lebih tinggi dalam beberapa penelitian,Selama pubertas tampaknya dikaitkan dengan kepadatan mineral tulang yang lebih tinggi di kemudian hari,Secara konsisten dikaitkan dengan tingkat patah tulang yang lebih rendah,Di negara-negara dengan tingkat fraktur tertinggi menunjukkan bahwa konsumsi susu bermanfaat bagi kerangka.,A
"Manakah dari pernyataan berikut tentang metabolisme glukosa yang benar?
",Glukagon meningkatkan laju glikolisis,Glikolisis membutuhkan NADP +,"Dalam glikolisis, glukosa dibelah menjadi dua produk tiga karbon",Produk akhir glikolisis dalam sel darah merah adalah piruvat,C
Nagel mengklaim bahwa masalah keberuntungan moral terkait erat dengan masalah:,keberadaan Tuhan.,kebebasan berkehendak.,egoisme psikologis.,universal.,B
"Menurut Singer, kepatuhan terhadap prinsipnya membutuhkan:","perubahan sederhana pada kebiasaan pribadi kita, tetapi tidak pada masyarakat kita secara keseluruhan.","perubahan sederhana pada kebiasaan pribadi kita, serta masyarakat.","perubahan drastis pada kebiasaan pribadi kita, tetapi tidak pada masyarakat kita.",perubahan drastis pada kebiasaan pribadi kita dan masyarakat kita.,D
Manakah dari berikut ini yang terakhir ditempati oleh manusia?,Nugini,Australia,Selandia Baru,Timor,C
Peradaban Nubia:,mendahului dan memacu kebangkitan budaya Mesir.,adalah hasil dari penjajahan Mesopotamia di selatan.,"dikembangkan sebagai tanggapan, tetapi tidak meniru, budaya Mesir.",tidak memiliki kontak dengan budaya tetangga.,C
Entitas pemerintah diharuskan untuk menyertakan laporan arus kas di mana dari laporan keuangan berikut?,Laporan keuangan dana pemerintah.,Laporan keuangan di seluruh pemerintah.,Laporan keuangan dana kepemilikan.,Laporan keuangan dana fidusia.,C
Manakah dari pernyataan berikut yang benar karena berkaitan dengan perubahan estimasi akuntansi?,Sebagian besar perubahan dalam estimasi akuntansi dicatat secara retrospektif.,"Setiap kali tidak mungkin untuk menentukan apakah perubahan dalam estimasi atau perubahan prinsip akuntansi terjadi, perubahan tersebut harus dianggap sebagai perubahan prinsip.","Setiap kali tidak mungkin untuk menentukan apakah perubahan dalam estimasi akuntansi atau perubahan prinsip akuntansi telah terjadi, perubahan tersebut harus dianggap sebagai perubahan estimasi.",Lebih mudah untuk membedakan antara perubahan dalam estimasi akuntansi dan perubahan prinsip akuntansi daripada membedakan antara perubahan estimasi akuntansi dan koreksi kesalahan.,C
"Kelalaian mengemudi seorang pengendara motor melukai pengemudi lain. Pengendara dikutip karena bepergian di jalur yang salah dan membayar denda. Pengendara memiliki batas kebijakan hanya $ 15.000 untuk kewajiban pihak ketiga pada polis asuransinya. Setelah memberikan laporan medis lengkap kepada perusahaan asuransi pengendara, semua tagihan medis, catatan medis, dan bukti kerusakan lain yang diperlukan, penggugat yang terluka menuntut batas kebijakan. Penggugat memberikan pemberitahuan bahwa klaim itikad buruk akan diajukan jika batas polis tidak segera dibayar. Perusahaan asuransi menolak pembayaran tanpa penjelasan. Juri memberikan penggugat yang terluka $ 200.000. Penggugat yang terluka memperoleh penugasan yang ditandatangani dari pengendara yang lalai yang memberikan kepada penggugat hak apa pun yang mungkin dimiliki pengendara terhadap perusahaan asuransinya. Akankah pengadilan kemungkinan memaksa perusahaan asuransi untuk membayar jumlah penuh putusan juri kepada orang yang terluka berdasarkan fakta-fakta ini?","Batas polis adalah $ 15.000 dan hanya itu yang dapat dikumpulkan oleh orang yang terluka, tidak ada tindakan untuk itikad buruk pada kontrak asuransi.",Perusahaan asuransi melanggar perjanjian tersirat dengan itikad baik dan transaksi yang adil yang tersirat dalam setiap kontrak asuransi dan harus membayar jumlah penuh putusan.,"Itikad buruk bersifat pribadi bagi pihak tertanggung dan perusahaan asuransinya penugasan itu tidak sah, dan orang yang terluka tidak memiliki klaim untuk memaksa perusahaan asuransi untuk membayar.",Pihak yang terluka harus menegakkan seluruh penilaiannya terhadap pengendara dan mungkin tidak pernah mengejar perusahaan asuransi untuk jumlah itu.,C
