Question,A,B,C,D,Answer
"આ પ્રશ્ન નીચેની માહિતીનો સંદર્ભ આપે છે.
""સર્વાધિકારવાદી શાસનના બીજ દુ:ખ અને ઇચ્છાઓ દ્વારા પોષાય છે. તેઓ ગરીબી અને ઝઘડાની દુષ્ટ ભૂમિમાં ફેલાય છે અને ઉગે છે. જ્યારે વધુ સારા જીવન માટે લોકોની આશા મરી ગઈ હોય ત્યારે તેઓ તેમના સંપૂર્ણ વિકાસ પર પહોંચે છે. આપણે તે આશાને જીવંત રાખવી જોઈએ... . ઘટનાઓની ઝડપી હિલચાલ દ્વારા મોટી જવાબદારીઓ આપણા પર મૂકવામાં આવી છે. . . . મને વિશ્વાસ છે કે કોંગ્રેસ આ જવાબદારીઓનો સામનો કરશે.""
પ્રમુખ હેરી એસ. ટ્રુમેન, ૧૯૪૭
ઉપરોક્ત ફકરામાં વ્યક્ત થયેલા વિચારો સૌથી વધુ પ્રત્યક્ષ રીતે પ્રતિબિંબિત કરે છે કે યુ.એસ.ના ઇતિહાસમાં નીચેનામાંથી કઈ સાતત્યતા છે?",કોંગ્રેસ અને અધ્યક્ષ વચ્ચેના સંબંધો વિશે ચર્ચાઓ.,અસ્થિર પરિસ્થિતિઓમાં લશ્કરી બળના ઉપયોગ વિશે ચર્ચાઓ.,વિશ્વની બાબતોમાં યુનાઇટેડ સ્ટેટ્સની ભૂમિકા વિશે ચર્ચાઓ.,રાજકીય પક્ષોની યોગ્ય ભૂમિકા વિશે ચર્ચાઓ.,C
છઠ્ઠા સર્વાઇકલ વર્ટેબ્રાના સ્તરે કરોડરજ્જુને નુકસાન સાથે દર્દીને તૂટેલી ગરદનનો ભોગ બને છે.,તેઓ લાઇફ સપોર્ટ વિના શ્વાસ લેવામાં અસમર્થ રહેશે.,તેઓ માત્ર શાંતિથી શ્વાસ લઈ શકશે.,શ્વાસ પર અસરની આગાહી કરવી અશક્ય છે.,શ્વાસ પર કોઈ અસર નહીં થાય.,B
નકારાત્મક અવશેષ ઓટોકોરિલેશન નીચેનામાંથી કયા દ્વારા સૂચવવામાં આવે છે?,અવશેષોમાં એક ચક્રીય ભાત,અવશેષોમાં વૈકલ્પિક ભાત,અવશેષોમાં સંપૂર્ણ રેન્ડમનેસ,અવશેષો કે જે બધા શૂન્યની નજીક છે,B
નીચેની શરતી દરખાસ્તના પૂર્વવર્તીને ઓળખી કાઢોઃ મધમાખીઓ તેમની પ્રથમ ગેમ ત્યારે જ જીતે છે જ્યારે આર્ડવાર્ક્સ અથવા ચિપમન્ક્સ તેમની પ્રથમ ગેમ જીતી ન શકે.,આર્ડવાર્ક્સ તેમની પ્રથમ રમત જીતી શકતા નથી.,મધમાખીઓ તેમની પ્રથમ રમત જીતે છે.,ચિપમન્ક્સ તેમની પ્રથમ રમત જીતી શકતા નથી.,કાં તો આર્ડવાર્ક્સ અથવા ચિપમન્ક્સ તેમની પ્રથમ રમતો જીતી શકતા નથી.,B
વિદ્યાર્થીઓ છોડના રંગદ્રવ્યને અલગ કરવાની કવાયત હાથ ધરી રહ્યા છે જેમાં તેમને બંધ ક્રોમેટોગ્રાફી ચેમ્બરનો ઉપયોગ કરવો પડે છે જેમાં ચેમ્બરના તળિયે એસિટોનની થોડી માત્રા હોય છે. એસિટોન માટેની સલામતી ચેતવણીઓમાં તે નિવેદનનો સમાવેશ થાય છે કે તે આંખ અને ત્વચામાં બળતરા કરે છે અને તેમાં જ્વલનશીલ વરાળ છે. આ કવાયત હાથ ધરતી વખતે વિદ્યાર્થીઓએ કઈ સલામતીની સાવચેતી રાખવી જોઈએ તે નીચેનામાંથી?,જો એસિટોન આગ પકડે તો ચેમ્બરને ફ્યુમ હૂડમાં લઈ જવા માટે ફાયર-રિટાર્ડન્ટ ગ્લોવ્સ મૂકવા,"રંગદ્રવ્યના વિભાજનના સમયગાળા માટે ચેમ્બરને બંધ, ઘાટા કેબિનેટમાં મૂકવું",ચામડાના મોજા પહેરવા અને નાક અને મોંને કણોના માસ્કથી ઢાંકી દેવું,ગોગલ્સ અને નાઇટ્રિલ-પ્રકારના મોજા પહેરવા અને તમામ એસિટોન કન્ટેનર બંધ રાખવા,D
આમાંથી કયું સમાનધર્મી જનીનોના ન્યુક્લિઓટાઇડ અનુક્રમ પર આધારિત સંબંધના નિર્ધારણ કરતા સામાન્ય રીતે ઓછા સચોટ હોય તેવા સમાનધર્મી પ્રોટીનના એમિનો એસિડ ક્રમના આધારે વિવિધ પ્રજાતિઓની ઉત્ક્રાંતિસંબંધી સંબંધ નક્કી કરવાનું કારણ બને છે?,શાંત પરિવર્તનો,જનીન ડુપ્લિકેશન્સ,સ્થળાંતરની ઘટનાઓ જે જનીન ક્રમો બદલે છે,ક્રોસિંગ-ઓવર,A
શું વિદેશના દસમા દેશના પ્રધાન દ્વારા કરવામાં આવેલી ગેરકાયદેસર હત્યા એ ખોટી અથવા જ્યુર ગેસ્ટિઓનિસનું કૃત્ય છે?,આ પ્રકારનું આચરણ એક જાહેર કૃત્ય છે (જ્યુર ઇમ્પેરિરી),આ પ્રકારનું વર્તન ક્યારેય રોગપ્રતિકારક શક્તિને આકર્ષતું નથી,આ પ્રકારનું આચરણ એ ખાનગી કૃત્ય છે (જ્યુર ગેસ્ટિઓનિસ),આવું વર્તન એ જાહેર કૃત્ય છે પરંતુ રોગપ્રતિકારક શક્તિ દ્વારા રક્ષણ આપવામાં આવે છે,C
"આ પ્રશ્ન નીચેની માહિતીનો સંદર્ભ આપે છે.
સૌ પ્રથમ તો આપણે એ નોંધવું જોઈએ કે વિશ્વ ગોળાકાર સ્વરૂપે છે, અંશતઃ એટલા માટે કે આ સ્વરૂપ એક સંપૂર્ણ પૂર્ણ હોવાને કારણે જેમાં કોઈ સાંધાની જરૂર પડતી નથી, તે બધામાં સૌથી વધુ સંપૂર્ણ છે, અંશતઃ એટલા માટે કે તે સૌથી વધુ કેપેશિયસ સ્વરૂપ બનાવે છે, જે પ્રત્યેક ચીજને સમાવવા અને જાળવવા માટે શ્રેષ્ઠ રીતે અનુકૂળ છે; અથવા ફરીથી કારણ કે બ્રહ્માંડના તમામ ઘટક ભાગો, એટલે કે સૂર્ય, ચંદ્ર અને ગ્રહો આ સ્વરૂપમાં દેખાય છે; અથવા કારણ કે બધું જ આ સ્વરૂપ પ્રાપ્ત કરવા માટે મથામણ કરે છે, જેમ કે જો તેઓ પોતાની જાતને વ્યાખ્યાયિત કરવાનો પ્રયાસ કરે તો પાણી અને અન્ય પ્રવાહી પદાર્થોનાં ટીપાંના કિસ્સામાં દેખાય છે. એટલે આ સ્વરૂપ સ્વર્ગીય દેહોનું છે એ વિશે કોઈને શંકા નહીં હોય. ...
તેથી પૃથ્વી પણ ગોળાકાર છે તે પ્રશ્નાર્થની બહાર છે, કારણ કે તે તેના કેન્દ્ર પર બધી જ બાજુએથી દબાવે છે. જો કે પર્વતોની ઊંચાઈ અને ખીણોની હતાશાને કારણે એક સંપૂર્ણ વર્તુળ સમજી શકાતું નથી, તેમ છતાં આ પૃથ્વીની સામાન્ય ગોળાકાર પ્રકૃતિને અસર કરતું નથી. ...
પૃથ્વીને ગોળાનું સ્વરૂપ છે એવું અગાઉ દર્શાવવામાં આવ્યું છે તેમ, આપણે એ વિચારવું જોઈએ કે કોઈ હલનચલન પણ આ સ્વરૂપ સાથે મેળ ખાય છે કે નહીં, અને પૃથ્વી બ્રહ્માંડમાં કયું સ્થાન ધરાવે છે. ... અલબત્ત, મોટા ભાગના લેખકો સંમત થાય છે કે પૃથ્વી બ્રહ્માંડના કેન્દ્રમાં સ્થિર છે, અને તેનાથી વિપરીત ધારવું તેને અકલ્પનીય અને હાસ્યાસ્પદ માને છે. પરંતુ જો આ બાબતને કાળજીપૂર્વક તોલવામાં આવે તો જણાશે કે આ પ્રશ્નનો હજુ નિકાલ આવ્યો નથી અને તેથી કોઈ પણ રીતે તેને હળવાશથી ગણવામાં આવતો નથી. સ્થળનો પ્રત્યેક ફેરફાર જે અવલોકન કરવામાં આવે છે તે, એટલે કે, અવલોકિત પદાર્થની અથવા નિરીક્ષકની હિલચાલને કારણે, અથવા બંનેની હિલચાલને કારણે થાય છે. ... હવે પૃથ્વી પરથી જ સ્વર્ગની ક્રાંતિ જોવા મળે છે અને તે આપણી આંખો માટે ઉત્પન્ન થાય છે. એટલા માટે, જો પૃથ્વી કોઈ હલનચલન ન કરે તો આ ચેષ્ટા પૃથ્વીની બહારની પ્રત્યેક ચીજમાં થવી જોઈએ, પણ પૃથ્વી ઉપરની પ્રત્યેક ચીજ જો ગતિ કરે તો તેના કરતાં વિરુદ્ધ દિશામાં આ ચેષ્ટા થવી જોઈએ, અને આ પ્રકારનું દૈનિક ક્રાન્તિ છે. એટલે આ બાબત સમગ્ર બ્રહ્માંડને, એટલે કે, પૃથ્વીની બહારની પ્રત્યેક ચીજને, પૃથ્વીના ખુદના એક અપવાદ સિવાય, અસર કરતી હોય એમ લાગે છે. તેમ છતાં, જો કોઈ કબૂલ કરે કે આ હિલચાલ સ્વર્ગ માટે વિશિષ્ટ નહોતી, પરંતુ પૃથ્વી પશ્ચિમથી પૂર્વ તરફ ફરતી હતી, અને જો સૂર્ય, ચંદ્ર અને તારાઓના દેખીતા ઉદય અને આથમવાના સંદર્ભમાં આ બાબતને કાળજીપૂર્વક ધ્યાનમાં લેવામાં આવે તો, તે શોધી કાઢવામાં આવશે કે આ જ વાસ્તવિક પરિસ્થિતિ હતી.""
નિકોલસ કોપર્નિકસ, ધ રિવોલ્યુશન્સ ઓવ ધ હેવનલી બોડીઝ, 1543
આ ફકરાનો ઉપયોગ એ વાતના પુરાવા તરીકે થઈ શકે છે કે કોપર્નિકસ તેના સમયના પરંપરાગત, એરિસ્ટોટેલીયન કુદરતી ફિલસૂફોથી અલગ હતો કારણ કે તેણે સૂચવ્યું હતું કે",બ્રહ્માંડ ગોળાકાર છે,પૃથ્વી ગોળાકાર છે,બ્રહ્માંડ જીઓસ્ટેટિક છે,પૃથ્વી સ્થિર નથી,D
"1.0 એમ ફિનોલ, C6H5OH, દ્રાવણમાં H+(aq) સાંદ્રતા નક્કી કરો. (ફીનોલ માટેનો Ka એ 1 × 10^-10 છે.)",1 × 10^-10 M,1 × 10^-9 M,1 × 10^-3 M,૧ × ૧૦^-૫ એમ,D
"ભારતથી યુનાઇટેડ સ્ટેટ્સ તરફના પગલાને ધ્યાનમાં લેતી વખતે રીવા માટે નીચેનામાંથી કયા પરિબળોને ""પુલ"" પરિબળ માનવામાં આવશે?",અબજેક્ટ ગરીબી,વધુ સારી નોકરી અને વધુ વેતન,ભારતની જ્ઞાતિપ્રથા,તેના પાડોશમાં હિંસા,B
"ઇંગ્લેન્ડ અને ઇઝરાઇલ જેવા દેશોના રાજકીય પક્ષોની તુલનામાં, જે બંને બહુપક્ષીય સિસ્ટમ્સ ધરાવે છે, અમેરિકન રાજકીય પક્ષો છે",ચૂંટણીના પરિણામને પ્રભાવિત કરવામાં ઓછો રસ,સુસંગત રાજકીય વિચારધારાઓ સાથે ઓછી સ્પષ્ટ રીતે ઓળખાય છે,રાજકીય સમર્થકો પાસેથી નાણાં એકઠાં કરવામાં ઓછી અસરકારક,તેમના સમગ્ર મતવિસ્તારોના લક્ષ્યોને પ્રતિબિંબિત કરવા માટે વધુ સારી રીતે સક્ષમ છે,B
"એક સંખ્યા, નજીકના હજારના ગોળાકાર, 47,000 છે. કયો નંબર એ નંબર હોઈ શકે કે જેને ગોળાકાર કરવામાં આવ્યો હતો?","46,295","46,504","47,520","47,924",B
એક ટાંકી ત્રિકોણાકાર પ્રિઝમના આકારની હોય છે. જો ત્રિકોણાકાર આધારનું ક્ષેત્રફળ 116 ચોરસ ફૂટ હોય અને ટાંકી 30 ફૂટ ઊંચી હોય તો ટાંકી ભરાઈ જાય ત્યારે તેમાં કેટલું પાણી હશે?,1725 ft^3,1740 ft^3,3480 ft^3,6960 ft^3,C
"પ્રેરકમાં પ્રેરિત વોલ્ટેજને આ રીતે રજૂ કરવામાં આવે છે,",તેના આનુષાંગિકતા અને તેના દ્વારા વર્તમાનનું ઉત્પાદન.,તેના દ્વારા વિદ્યુતપ્રવાહમાં તેના પ્રેરકબળનો ગુણોત્તર.,તેના દ્વારા થતા વિદ્યુતપ્રવાહનો તેના પ્રેરકબળ સાથેનો ગુણોત્તર.,તેના આનુષાંગિકતા અને તેના દ્વારા વિદ્યુતપ્રવાહમાં ફેરફારના દરનું ઉત્પાદન.,D
નીચેનામાંથી કઇ લાક્ષણિકતા સામાન્ય રીતે તારીખના બળાત્કાર સાથે સુસંગત છે?,અતિશય બળનો ઉપયોગ,પૂર્વનિર્ધારિત,જાતીય રીતે પ્રેરિત,જેમાં હથિયારનો ઉપયોગ સામેલ છે,C
y = 1/2 અને y = 1 બિંદુઓ વચ્ચે વળાંક y = ln x ની લંબાઇ શોધો.,0.53,0.86,1.18,1.36,C
$-\dfrac{1}{-3}\cdot\cfrac{1}{~\frac{1}{-3}~}$ શોધો.,1,-1,0,2,B
પશ્ચિમ યુરોપમાં વીસમી સદીના વળાંક પર કયો મનોવૈજ્ઞાનિક પરિપ્રેક્ષ્ય સૌથી વધુ લોકપ્રિય હતો?,ન્યુરોસાયન્સ,ઈવોલ્યુશનરી,વર્તણૂકવાદી,મનોવિશ્લેષણાત્મક,D
શીખેલી લાચારીનો સીધો સંબંધ હોવાની સંભાવના છે,બાર્નમ અસર.,સ્વ-સેવાભાવી પૂર્વગ્રહ.,નિયંત્રણનું બાહ્ય સ્થાન.,બિનશરતી હકારાત્મક આદર.,C
ગાર્સિયા અને કોએલિંગના વિદ્વાન અણગમાઓ અંગેના સંશોધનથી સ્થાપિત થયું છે કે નીચેના યુસીએસ અને સીએસ જોડીઓમાંથી કઈ સૌથી શક્તિશાળી છે અને સૌથી ઝડપથી શીખી શકાય છે?,એક કાર્ય કરવું અને આહાર પુરસ્કાર મેળવવો,ઉબકા અને ખોરાક અથવા પીણા,હલનચલન અને આઘાત,સજાઓ અને પુરસ્કારો,B
"મંગળનું કેટલુંક પાણી જમીનમાં થીજી ગયું છે અને બરફની ટોપીઓ છે અને કેટલાક સૌર પવનના વિચ્છેદનને કારણે નષ્ટ થઈ ગયા હતા, પરંતુ મૂળ પાણીનો મોટાભાગનો ભાગ અન્ય મિકેનિઝમ દ્વારા ખોવાઈ ગયો હોવાનું માનવામાં આવે છે. આ ""ખોવાયેલા"" પાણીનું શું થયું?",જ્યારે તે ઝડપથી તાકાતમાં ઘટાડો કરે છે ત્યારે તે ચુંબકીય ક્ષેત્ર દ્વારા છીનવી લેવામાં આવ્યું હતું,તે અલ્ટ્રાવાયોલેટ પ્રકાશ દ્વારા હાઇડ્રોજન અને ઓક્સિજનમાં તૂટી ગયું હતું અને થર્મલ એસ્કેપ દ્વારા હાઇડ્રોજન ખોવાઈ ગયો હતો,તે તરસ્યા માર્ટિયન્સની સંસ્કૃતિ દ્વારા પીવામાં આવ્યું હતું,તે તીવ્ર જ્વાળામુખીના સમયગાળા દરમિયાન બાષ્પીભવન થયું હતું અને થર્મલ એસ્કેપ દ્વારા અવકાશમાં ખોવાઈ ગયું હતું,B
"1.5 × 10^6 m/sની પ્રારંભિક ઝડપે મુસાફરી કરતા પ્રોટોન 1.5 Tના પરિમાણના અચળ ચુંબકીય ક્ષેત્રના પ્રદેશમાં પ્રવેશે છે. જો પ્રોટોનનો પ્રારંભિક વેગ વેક્ટર ચુંબકીય ક્ષેત્ર સાથે 30° નો ખૂણો બનાવે છે, તો ચુંબકીય ક્ષેત્રમાં પ્રવેશ્યા પછી પ્રોટોનની ગતિ 4 સેકંડની ગણતરી કરો.",5.0 × 10^6 મી/સે,7.5 × 10^6 મી/સે,૧.૫ × ૧૦^૬ મી/સે,3.0 × 10^6 મી/સે,C
"ઉચ્ચ-ઊર્જા ફોસ્ફેટ્સ, એટીપી (ATP) અને ફોસ્ફોક્રિએટીનના ભંગાણમાંથી મુક્ત થતી ઊર્જા મહત્તમ શ્રમની કવાયતને જાળવી રાખી શકે છેઃ",૧-૨ સેકન્ડ.,5-10 સેકન્ડ.,30-40 સેકન્ડ.,50-60 સેકન્ડ.,B
"શ્રેણી પરિપથમાં, જો એક લેમ્પમાં વિદ્યુતપ્રવાહ 2 A હોય, તો તેની બાજુના લેમ્પમાં વિદ્યુતપ્રવાહ હોય છે","અડધું, 1 A",2:00 PM,બેટરીની નજીક કયો લેમ્પ છે તેના પર આધાર રાખે છે,કહેવા માટે પૂરતી માહિતી નથી,B
નીચેનામાંથી કયું સમય જતાં મજબૂત આર્થિક વૃદ્ધિ પેદા કરે તેવી સૌથી વધુ શક્યતા છે?,કુદરતી સંસાધનોનો વધુ ઝડપી વપરાશ.,પુખ્ત નિરક્ષરતાનું ઊંચું પ્રમાણ.,કેપિટલ ગુડ્ઝનો ઘટતો સ્ટોક.,ઇન્વેસ્ટમેન્ટ ટેક્સ ક્રેડિટ્સ.,D
અર્થવ્યવસ્થા ઊંડી મંદીમાં છે. આ આર્થિક પરિસ્થિતિને જોતાં નાણાકીય નીતિ વિશેના નીચેનામાંથી કયું વિધાન સચોટ છે?,વિસ્તરણકારી નીતિ મંદીને વધુ ખરાબ કરશે.,જો રોકાણ વ્યાજના દરમાં ફેરફાર પ્રત્યે સંવેદનશીલ હોય તો વિસ્તરણકારી નીતિ એકંદર માંગમાં મોટા પ્રમાણમાં વધારો કરે છે.,સંકોચન નીતિ એ રોકાણ અને વપરાશ માટે યોગ્ય ઉત્તેજના છે.,જો નાણાંની માંગ સંપૂર્ણ પણે સ્થિતિસ્થાપક હોય તો વિસ્તરણકારી નાણાકીય નીતિ તદ્દન અસરકારક હોઈ શકે છે.,B
"વ્યવસાયો _________ માંગને કારણે સામાજિક એકાઉન્ટિંગમાં જોડાય છે, જેથી ________ ઓળખવા, ___________ સુધારવા અને _________ અને ___________","હિતધારકો, જોખમો, હિસ્સેદારોનું વ્યવસ્થાપન, જવાબદારી, પારદર્શકતા","હિતધારકો, જવાબદારી, પારદર્શકતા, જોખમો, હિસ્સેદારોનું વ્યવસ્થાપન","હિસ્સેદારો, જવાબદારી, જોખમો, હિસ્સેદારો, હિસ્સેદારોનું સંચાલન","હિસ્સેદારો, હિસ્સેદારોનું વ્યવસ્થાપન, પારદર્શકતા, જોખમો, જવાબદારી",A
"સપ્લાયર પર લાદવામાં આવેલો કર જો ભાવ વધારાના સ્વરૂપમાં ગ્રાહકને આપવામાં આવે તેવી શક્યતા વધારે છે, જો",માંગની કિંમતની સ્થિતિસ્થાપકતા ખૂબ જ સ્થિતિસ્થાપક હોય છે.,માંગની ભાવ સ્થિતિસ્થાપકતા ખૂબ જ સ્થિતિસ્થાપક છે.,માંગની કિંમતની સ્થિતિસ્થાપકતા એકમ સ્થિતિસ્થાપક હોય છે.,માંગની વેતન સ્થિતિસ્થાપકતા અત્યંત સ્થિતિસ્થાપક હોય છે.,B
નિવેદન 1 | એક જૂથમાં (ab)^{-2} = b^{-2}a^{-2}. નિવેદન 2 | એક જૂથમાં (ab)^n = a^n^n.,"સાચું, સાચું","ખોટું, ખોટું","સાચું, ખોટું","ખોટું, સાચું",B
એક દેશમાં સ્પર્ધા બીજા દેશોની સ્પર્ધાથી કેટલી હદે પ્રભાવિત થાય છે તે માટેનો શબ્દ શું છે?,આંતરરાષ્ટ્રીય વેપાર,વૈશ્વિક અર્થશાસ્ત્ર,વૈશ્વિક સ્પર્ધા,વૈશ્વિકરણ,D
"એક પ્રોગ્રામરે નીચે પ્રોગ્રામ લખ્યો હતો. આ પ્રોગ્રામ નંબરની સૂચિનો ઉપયોગ કરે છે જેને નંબરલિસ્ટ કહેવામાં આવે છે. પ્રોગ્રામનો હેતુ સૂચિમાં સંખ્યાઓનો સરવાળો દર્શાવવાનો છે.
 સરવાળો ← નંબરની યાદી [1]
 numList માં દરેક કિંમત માટે
 સરવાળો ← સરવાળો + કિંમત
 સરવાળો દર્શાવો
 પ્રોગ્રામને ચકાસવા માટે, પ્રોગ્રામર [0, 1 , 4 , 5] માં નંબરલિસ્ટનો પ્રારંભ કરે છે. પ્રોગ્રામ 10 દર્શાવે છે, અને પ્રોગ્રામર નિષ્કર્ષ કાઢે છે કે પ્રોગ્રામ ધાર્યા પ્રમાણે કામ કરે છે. નીચેનામાંથી કયું સાચું છે?",તારણ સાચું છે; કાર્યક્રમ ધાર્યા પ્રમાણે કામ કરે છે.,"આ તારણ ખોટું છે; પ્રોગ્રામ ટેસ્ટ કેસ [0, 1, 4, 5] માટે સાચી કિંમત દર્શાવતો નથી.","આ તારણ ખોટું છે; ટેસ્ટ કેસ [0, 1, 4, 5] નો ઉપયોગ કરીને પ્રોગ્રામ સાચો છે તેવું તારણ કાઢવા માટે પૂરતું નથી.","આ તારણ ખોટું છે; ટેસ્ટ કેસ [0, 1, 4, 5]નો ઉપયોગ કરવાથી માત્ર એ વાતની પુષ્ટિ થાય છે કે પ્રોગ્રામ યાદીઓ માટે વધતા ક્રમમાં કામ કરે છે.",C
પાર્ફિટ શા માટે સમાનતાનો વિરોધ કરે છે?,તે દલીલ કરે છે કે અસમાન સમાજ અનિવાર્ય છે તેના કરતાં.,તેમનો દાવો છે કે ગરીબોની જરૂરિયાતોને પ્રાધાન્ય આપીને આપણે સમાનતા વધારી શકીએ છીએ.,તે ભારપૂર્વક જણાવે છે કે આપણે દરેક આપણી ગરીબી માટે જવાબદાર છીએ.,તે સમાનતાના વિચારને સંપૂર્ણપણે નકારી કાઢે છે.,B
"આ પ્રશ્ન નીચેની માહિતીનો સંદર્ભ આપે છે.
""ખરેખર, પ્રતિષ્ઠિત [વિદ્વાનો]ના બંને ફતવાઓ કે જેઓ તર્ક અને પરંપરા અને સુન્ની સમુદાયની સર્વસંમતિ પર પોતાનો અભિપ્રાય આધાર રાખે છે, તે બંને સંમત થાય છે કે દુષ્ટ નવીનતાનો બહિષ્કાર, નાશ અને હાંકી કાઢવાની પ્રાચીન જવાબદારી આપણી ઉન્નત આકાંક્ષાનો ઉદ્દેશ હોવો જોઈએ, કારણ કે ""ધાર્મિક ઉત્સાહ એ પરોપકારી ઈશ્વરની શ્રદ્ધાનો વિજય છે""; પછી, પયગંબરના શબ્દો અનુસાર (તેના પર શાંતિ!) ""જે કોઈ પણ વ્યક્તિ આપણી વ્યવસ્થામાં દુષ્ટ નવીનતા દાખલ કરે છે તેને હાંકી કાઢવો જ જોઇએ"" અને ""જે કોઈ પણ વ્યક્તિ આપણા હુકમની વિરુદ્ધ પકડાય છે તેને હાંકી કાઢવી જ જોઇએ,"" કાર્યવાહી જરૂરી અને અનિવાર્ય બની ગઈ છે ...""
ઓટ્ટોમન સુલતાન સેલિમનો પત્ર હું સફાવિદ શાહ ઇસ્માઇલને પત્ર, ૧૫૧૪
સફાવિદોએ ઓટ્ટોમન અને મોગલ સામ્રાજ્યો જેવા ઇસ્લામિક સામ્રાજ્યોનો ક્રોધ મુખ્યત્વે એટલા માટે દોર્યો હતો કારણ કે સફાવિદ્સ",ભૌગોલિક રીતે બે અન્ય વિસ્તરણવાદીઓ વચ્ચે સ્થિત એક વિસ્તારવાદી સામ્રાજ્ય હતું,ઇસ્લામના કેન્દ્રીય સિદ્ધાંતોને નકારી કાઢ્યા,"ખ્રિસ્તીઓને ગુલામ બનાવ્યા, અને તેમને સફાવિદ લડવૈયાઓમાં ફેરવ્યા",ઇસ્માઇલે પોતાને ખલીફા હોવાનું જાહેર કર્યું,A
