Question,A,B,C,D,Answer
"この質問は、次の情報を参照しています。
まず、宇宙が球形であるということを述べておかなければならないが、その理由の一つは、この形が接合部を必要としない完全な全体であり、すべての中で最も完全であり、一つには、それが最も容量の大きい形をしており、すべてを収容し保存するのに最も適しているからである。あるいはまた、宇宙のすべての構成要素、つまり太陽、月、惑星がこの形で現れるからです。あるいは、水滴やその他の流体体が自分自身を定義しようとする場合、それらが現れるように、すべてがこの形を達成しようと努力するからです。ですから、この形が天体のものであることを疑う人はいないでしょう。...
それゆえ、地球もまた球形であることは、その中心を四方八方から圧迫しているので、疑問の余地がない。山の標高と谷の窪みのために完全な円を理解することはできませんが、これは地球の一般的な球形の性質に影響を与えません。...
地球が球体の形をしていることはすでに示したように、運動も球体と一致しているのかどうか、地球は宇宙の中でどのような位置を占めているのかを考えなければなりません。...もちろん、大多数の著者は、地球が宇宙の中心で静止していることに同意し、その反対を仮定することは考えられず、ばかげていると考えています。しかし、この問題を慎重に検討すれば、問題はまだ解決されておらず、したがって決して軽視すべきではないことがわかります。観察される場所のすべての変化は、すなわち、観察対象または観察者の動き、または両方の動きによるものです。...今、天の回転が観察され、私たちの目のために生み出されるのは地球からです。それゆえ、もし地球が動かないならば、この動きは地球の外側のすべてで起こらねばならないが、地球上のすべてのものが動いた場合とは反対の方向に起こるはずであり、この種のものは日々の公転である。ですから、これは宇宙全体、つまり地球自体の唯一の例外を除いて、地球の外側のすべてに影響を与えるようです。しかし、この動きが天に特有なものではなく、地が西から東に回転していることを認め、太陽、月、星の見かけ上の昇りと沈みに関して注意深く検討するならば、これが実際の状況であったことが発見されるであろう。
ニコラ・コペルニクス『天体の回転』1543年
この一節は、コペルニクスが当時の伝統的なアリストテレスの自然哲学者と異なっていたことの証拠として使われるかもしれません。",宇宙は球形です,地球は球形です,宇宙は静電気です,地球は静止していない,D
1.0 M フェノール、C6H5OH 溶液中の H+(aq) 濃度を測定します。(フェノールのKaは1 × 10^-10です。,1 × 10^-10 M,1 × 10^-9 M,1 × 10^-3 M,1 × 10^-5 M,D
インドから米国への移転を検討する際に、Rivaにとって「プル」要因と見なされる要因は、次のうちどれですか?,絶望的な貧困,より良い仕事とより高い賃金,インドのカースト制度,近所での暴力,B
イギリスやイスラエルなど複数政党制の政党と比べると、アメリカの政党は,選挙結果に影響を与えることにあまり関心がない,一貫した政治的イデオロギーとあまり明確に同一視されていない,政治的支持者からの資金集めにはあまり効果的ではない,選挙区全体の目標をよりよく反映できる,B
"1000 の位に四捨五入すると、47,000 になります。四捨五入された数値はどれですか?","46,295","46,504","47,520","47,924",B
タンクは三角柱の形をしています。三角形の底面の面積が 116 平方フィートで、タンクの高さが 30 フィートの場合、タンクがいっぱいになったときにタンクにはどのくらいの水が含まれますか?,1725フィート^ 3,1740フィート^ 3,3480フィート^3,6960フィート^3,C
インダクタに誘導される電圧は、次のように表されます。,そのインダクタンスとそれを流れる電流の積。,それを流れる電流に対するインダクタンスの比率。,インダクタンスに対する電流の比率。,そのインダクタンスとそれを流れる電流の変化率の積。,D
次のうち、デートレイプと一般的に一致する特徴はどれですか?,過度な力の行使,計画的,性的動機,武器の使用を伴うもの,C
y = 1/2 と y = 1 の点間の曲線 y = ln x の長さを求めます。,0.53,0.86,1.18,1.36,C
$-\dfrac{1}{-3}\cdot\cfrac{1}{~\frac{1}{-3}~}.$ を見つけます。,1,-1,0,2,B
20世紀初頭に西ヨーロッパで最も人気があった心理学的視点はどれですか?,神経 科学,進化,行動学者,精神分析,D
学習性無力感は、,バーナム効果。,利己的な偏見。,制御の外部軌跡。,無条件の肯定的な評価。,C
Garcia と Koelling の学習性嫌悪に関する研究により、次の UCS と CS のペアのうち、最も強力で学習が早いのはどれかが確立されました。,タスクを実行し、食べ物の報酬を受け取る,吐き気と食べ物や飲み物,動きと衝撃,罰と報酬,B
火星の水の一部は土壌や氷冠で凍っており、一部は太陽風の剥離によって失われましたが、元の水の多くは別のメカニズムによって失われたと考えられています。この「失われた」水はどうなったのでしょうか?,それは、強度が急激に低下したときに磁場によって剥ぎ取られました,紫外線によって水素と酸素に分解され、熱逃避によって水素が失われました,それは喉が渇いた火星人の文明によって消費された,激しい火山活動の時期に蒸発し、熱脱出によって宇宙空間に失われました,B
陽子は1.5 × 10^6 m/sの初速で移動し、1.5 Tの大きさの定磁場の領域に入ります。陽子の初速度ベクトルが磁場に対して30°の角度を作る場合、磁場に入ってから4秒後の陽子の速度を計算します。,5.0 × 10^6 m/s,7.5 × 10^6 m/s,1.5 × 10^6 m/s,3.0 × 10^6 m/s,C
高エネルギーのリン酸塩であるATPとクレアチンリン酸の分解から放出されるエネルギーは、最大運動を約1分間維持することができます。,1〜2秒。,5〜10秒。,30〜40秒。,50〜60秒。,B
直列回路では、1つのランプの電流が2Aの場合、その隣のランプの電流は,半分、1 A,午前2:00,どのランプがバッテリーに近いかによって異なります,言うには情報が足りない,B
次のうち、時間の経過とともにより強力な経済成長を生み出す可能性が最も高いのはどれですか?,天然資源のより急速な消費。,成人の非識字率が高い。,資本財の在庫の減少。,投資税額控除。,D
経済は深刻な不況に陥っています。このような経済状況を踏まえると、金融政策に関する次の記述のうち、正しいものはどれでしょうか。,拡張政策は景気後退を悪化させるだけだ。,拡張政策は、投資が金利の変化に敏感である場合、総需要を大幅に増加させる。,引き締め政策は、投資と消費に対する適切な刺激策である。,貨幣需要が完全に弾力的であれば、拡張的な金融政策は極めて効果的かもしれない。,B
企業は、________を特定し、___________を改善し、_________と___________を促進するために、_________からの要求により社会会計に従事しています,ステークホルダー、リスク、ステークホルダーマネジメント、説明責任、透明性,ステークホルダー、説明責任、透明性、リスク、ステークホルダーマネジメント,ステークホルダー、説明責任、リスク、ステークホルダー、ステークホルダーマネジメント,ステークホルダー、ステークホルダーマネジメント、透明性、リスク、説明責任,A
サプライヤーに課せられる税金は、次の場合に価格上昇の形で消費者に転嫁される可能性が高くなります。,需要の価格弾力性は高い。,需要の価格弾力性は極めて非弾力的である。,需要の価格弾力性は単位弾力性である。,需要の賃金弾力性は高い弾力性を持つ。,B
ステートメント 1 |グループ(ab)^{-2} = b^{-2}a^{-2}。ステートメント 2 |グループ(ab)^n = a^nb^n。,本当、本当,False、False (誤り、誤り),真、偽,False、True (偽、真),B
ある国の競争が他の国の競争にどの程度影響するかを表す用語は何ですか?,国際貿易,グローバル経済,グローバル競争,グローバリゼーション,D
"プログラマーが以下のプログラムを書きました。このプログラムでは、numList という数値のリストを使用します。このプログラムは、リスト内の数値の合計を表示することを目的としています。
 numList ←合計 [1]
 FOR EACH 値 IN numList
 sum ← sum + value (合計 + 値)
 DISPLAY 合計
 プログラムをテストするために、プログラマは numList を [0 , 1 , 4 , 5] に初期化します。プログラムは 10 を表示し、プログラマーはプログラムが意図したとおりに動作すると結論付けます。次のうち正しいものはどれですか?",結論は正しいです。プログラムは意図したとおりに動作します。,"結論は正しくありません。テストケース [0, 1, 4, 5] の正しい値が表示されません。","結論は正しくありません。テストケース [0, 1, 4, 5] を使用するだけでは、プログラムが正しいと結論付けるには不十分です。","結論は正しくありません。テスト ケース [0, 1, 4, 5] を使用すると、プログラムが昇順でリストに対して機能することが確認されるだけです。",C
なぜパーフィットは平等に反対するのですか?,彼は、不平等な社会は避けられないと主張しています。,彼は、貧しい人々のニーズを優先することで、平等を高めることができると主張しています。,彼は、私たち一人一人が貧困の責任があると主張しています。,彼は平等という考えを完全に否定しています。,B
"この質問は、次の情報を参照しています。
「実に、理性と伝統を同様に基礎づける著名な[学者]のファトワとスンナ派共同体のコンセンサスの両方が、邪悪な革新の絶滅、根絶、追放という古代の義務が私たちの崇高な願望の目標でなければならないことに同意しているように、宗教的熱意は慈悲深い神の信仰の勝利である。そして、預言者の言葉(彼に平安あれ!「我々の秩序に邪悪な革新を持ち込む者は追放されねばならない」「我々の秩序に反する者は追放されねばならない」、行動は必要かつ緊急のものとなった...」
オスマン帝国のスルタン・セリム1世からサファヴィー朝シャー・イスマーイール1世への手紙、1514年
サファヴィー朝がオスマン帝国やムガル帝国などのイスラム帝国の怒りを買ったのは、主にサファヴィー朝が",地理的に他の2つの拡張主義者の間に位置していた拡張主義帝国でした,イスラームの中心的な教義を拒絶した,キリスト教徒を奴隷にし、サファヴィー朝の戦士に変えた,イスマーイールは自らをカリフであると宣言した,A
"この質問は、次の情報を参照しています。
私は柱の横を歩き、何が起こっているのかを尋ねた。
ある兵士は「彼らは毎日、より多くの招集者を出している。
「私たちの何人かは、15歳で北の黄河に送られました。
そして今、40歳になった今、私たちは西の駐屯地に向かいます。
最初のツアーでは、村長がバンダナを結んでくれました。
戻ってきたとき、私たちの髪は白くなっていましたが、それでも不安は続いています。
辺境の守備隊は海を埋め尽くすほどの血で流れ、
しかし、武帝の領土的野心はまだ頂点に達していない。
山の東の百県、漢の国全体に、
今、茨がはびこる村は一万あるに違いない。
妻が鍬や鋤を扱えるほど強くても、
作物はあちこちに生え、畑はめちゃくちゃです。
それは、戦士としての名声を持つ山西省の男性にとって最も難しいことです。
彼らは犬や鶏のように丸められ、すべての男性が感銘を受けました。
「しかし、先生、お聞きするのは良いことですが、
文句を言うのは兵士の仕事ではありません。
首を横に振ることしかできません。この冬を例にとってみましょう。
山西省の軍隊は帰国させられなかった。
地区役員は土地税を要求しています。
しかし、それはどこから来るのでしょうか?ない袖は振れぬ！
正直、今息子を産むのは縁起が悪いと思いますが、
娘がいた方がいい、少なくとも結婚できる
そして、隣の隣人と一緒に暮らします。
しかし、息子はどこか遠くの草原に横たわってしまうでしょう。
杜甫「軍車のバラード」西暦750年頃
この詩は、唐社会における男女関係に関して、次のうちどれであるかを示す証拠を提供している。",唐の社会では、儒教的な夫婦関係が依然として強かった。,勅書は、徴兵のノルマを満たすために、娘よりも有能な息子の誕生を強調しました。,農作業は女性も男性も同様に分担できる。,中国の伝統的な男女関係は、武則天皇后の治世に逆転しました。,C
xy 平面では、x^(log y) = y^log x のグラフは次のようになります。,オープン ファースト クアドラント,閉じた曲線,開いた第 1 象限の光線,1 つのポイント,A
2017年に一人当たりのCO2排出量が最も多かった国は次のうちどれですか?,日本,カナダ,ロシア,イラン,B
リプレイ攻撃とは?,システムから送信されたメッセージに攻撃者が返信したとき,弱点を探るために継続的に繰り返される攻撃,システム自体のメッセージを使用するため、防御できない攻撃,攻撃者はキャプチャされたメッセージを再送信し、サイトはそれを受け入れて攻撃者に有利な応答をします,D
塩化重水素(DCl)の赤外線吸収周波数が塩化水素(HCl)の赤外線吸収周波数からずれているのは、,電子分布,双極子モーメント,フォース定数,質量の削減,D
光子検出器の量子効率は0.1です。100個の光子が次々に検出器に送られると、検出器は光子を検出します,平均10倍、RMS偏差約4,平均10倍、RMS偏差約3,平均10倍、RMS偏差は約1,平均10倍、RMS偏差約0.1,B
次のビット文字列のセットのうち、正規表現で記述できないものはどれですか?,ゼロの数が 5 の倍数であるすべてのビット・ストリング,0 で始まり 1 で終わるすべてのビット列,偶数のゼロを持つすべてのビット列,0 より 1 が多いすべてのビット文字列,D
高温環境下での水の損失を最小限に抑えるための植物の適応には、次のうちどれが含まれますか?,多数の気孔,薄いキューティクル,葉の代わりに棘,大きな表面積対体積比,C
突然変異は、次のようなDNAのエラーです。,常に有害です。,発がん性物質の存在下でのみ発生します。,腫瘍の成長を促進します。,低い割合で自発的に発生します。,D
甲状腺機能低下症に当てはまるのは次のうちどれですか?,減量,前脛骨粘液水腫,TSHレベルの上昇,暖かい場所への嫌悪感,C
"都市の住宅の評価額は、平均が125,000ドルで、標準偏差は23,000ドルです。新しい教師の契約のため、学区は前年と比較してさらに10%の資金を必要としています。この追加資金を調達するために、市は査定事務所にすべての評価住宅価格を5,000ドル引き上げるように指示します。市内の住宅の評価額の新しい標準偏差はどのくらいになりますか?","23,000ドル","25,300ドル","28,000ドル","30,300ドル",A
戦争における差別についての議論の中で、ヴァルスは次のように示唆している。,戦闘員と非戦闘員に違いはない。,戦闘員と非戦闘員の違いは程度の問題である。,戦闘員と非戦闘員の違いは明確である。,「テロリズム」は、無差別な暴力と定義されるべきである。,B
ヌスバウムによれば、誰かを物として扱うことは、,性的な対象化には十分です。,性的な対象化に必要。,性的対象化には必要ありません。,上記のすべて。,C
この2つのシナリオのうち、主人公(I/me/myを使う)は、2020年現在の米国の通常の道徳的基準に照らして、明らかに道徳的に間違ったことをしているのでしょうか?シナリオ 1 |両親が寝ている間に、私はジョギングに出かけました。シナリオ 2 |ルームメイトの服でいっぱいの洗濯機に洗剤を注ぎました。,間違っている、間違っている,間違っている、間違っていない,間違ってはいない、間違っている,間違ってない、間違っていない,D
この2つのシナリオのうち、主人公(I/me/myを使う)は、2020年現在の米国の通常の道徳的基準に照らして、明らかに道徳的に間違ったことをしているのでしょうか?シナリオ 1 |トラブルに巻き込まれない限り、真実を言おうとすることもあります。シナリオ 2 |マジックショーでガールフレンドにキスをしました。,間違っている、間違っている,間違っている、間違っていない,間違ってはいない、間違っている,間違ってない、間違っていない,B
この2つのシナリオのうち、主人公(I/me/myを使う)は、2020年現在の米国の通常の道徳的基準に照らして、明らかに道徳的に間違ったことをしているのでしょうか?シナリオ 1 |芝刈り機で絨毯の上を走りました。シナリオ 2 |手に小便をして、感染の検査をしました。,間違っている、間違っている,間違っている、間違っていない,間違ってはいない、間違っている,間違ってない、間違っていない,A
この2つのシナリオのうち、主人公(I/me/myを使う)は、2020年現在の米国の通常の道徳的基準に照らして、明らかに道徳的に間違ったことをしているのでしょうか?シナリオ 1 |有名なエルトン・ジョンをコンサート会場の外で見かけたので、彼に頼まずに写真を撮りました。シナリオ 2 |刑務所に麻薬を忍び込ませ、囚人に売っている別の看守を報告しました。,間違っている、間違っている,間違っている、間違っていない,間違ってはいない、間違っている,間違ってない、間違っていない,D
この2つのシナリオのうち、主人公(I/me/myを使う)は、2020年現在の米国の通常の道徳的基準に照らして、明らかに道徳的に間違ったことをしているのでしょうか?シナリオ 1 |僕はブレイクでボールを叩きつけて、道路に飛んできたボールを見逃してしまった。シナリオ 2 |私は子供たちに木琴の弾き方を教えました。,間違っている、間違っている,間違っている、間違っていない,間違ってはいない、間違っている,間違ってない、間違っていない,D
この2つのシナリオのうち、主人公(I/me/myを使う)は、2020年現在の米国の通常の道徳的基準に照らして、明らかに道徳的に間違ったことをしているのでしょうか?シナリオ 1 |レストランの冷凍庫が壊れたとき、私はそれが非常に危険だとわかっていても、温かい肉を提供しました。シナリオ 2 |私は森で火を起こすことにしました。,間違っている、間違っている,間違っている、間違っていない,間違ってはいない、間違っている,間違ってない、間違っていない,A
"牛乳の消費量の増加
",いくつかの研究では、骨折の発生率が高く、死亡率が高いことが報告されています,思春期は、その後の人生でより高い骨ミネラル密度と関連しているようです,一貫して骨折率の低下と関連している,骨折率が最も高い国では、牛乳の摂取が骨格に有益であることを示唆しています。,A
"グルコース代謝に関する次の記述のうち、正しいものはどれですか?
",グルカゴンは解糖速度を増加させます,解糖系にはNADP+が必要,解糖系では、グルコースは2つの3炭素生成物に切断されます,赤血球の解糖系の最終生成物はピルビン酸です,C
ナーゲルは、道徳的運の問題は、次の問題と密接に関連していると主張しています。,神の存在。,意志の自由。,心理的エゴイズム。,ユニバーサル。,B
シンガー氏によると、彼の原則を遵守するには、次のことが必要です。,私たちの個人的な習慣にはささやかな変化がありますが、社会全体には変化しません。,私たちの個人的な習慣、そして社会へのささやかな変化。,私たちの個人的な習慣は劇的に変化しますが、社会はそうではありません。,私たちの個人的な習慣と社会の両方に劇的な変化があります。,D
次のうち、人間が最後に占めているのはどれですか?,ニューギニア,オーストラリア,ニュージーランド,ティモール,C
ヌビア文明:,エジプト文化の興隆に先立つ、それに拍車をかけた。,南のメソポタミアの植民地化の結果でした。,エジプト文化に呼応して発展したが、エジプト文化を模倣したものではない。,近隣の文化との接触はありませんでした。,C
政府機関は、キャッシュフロー計算書を含める必要がありますが、次の財務諸表のどれですか?,政府資金の財務諸表。,政府全体の財務諸表。,プロプライエタリファンドの財務諸表。,受託者基金の財務諸表。,C
会計上の見積りの変更に関する記述として、次のうち正しいものはどれですか。,会計上の見積もりのほとんどの変更は、遡及的に計上されます。,見積の変更または会計原則の変更が発生したかどうかを判断できない場合は、その変更を原則の変更と見なす必要があります。,会計見積の変更または会計原則の変更が発生したかどうかを判断できない場合は、その変更を見積の変更と見なす必要があります。,会計見積の変更と会計原則の変更を区別する方が、会計見積の変更とエラーの修正を区別するよりも簡単です。,C
"運転手の過失運転により、別のドライバーに重傷を負わせました。運転手は間違った車線を走行したとして引用され、罰金を支払いました。運転手は、彼の保険契約の第三者賠償責任のためにわずか15,000ドルのポリシー制限を持っていました。完全な医療報告書、すべての医療費、医療記録、およびその他の必要な損害の証拠を運転手の保険会社に提出した後、負傷した請求者は保険契約の制限を要求しました。原告は、保険契約の限度額が直ちに支払われない場合、悪意の請求が提起されることを通知しました。保険会社は説明なしに支払いを拒否しました。陪審員は負傷した原告に20万ドルを授与した。負傷した原告は、過失運転者から署名された割り当てを取得し、原告に運転手が彼の保険会社に対して持っていた可能性のある権利を与えました。裁判所は、これらの事実に基づいて、保険会社に陪審員の評決の全額を負傷者に支払うよう強制する可能性がありますか?","保険限度額は15,000ドルで、負傷者が回収できるのはそれだけで、保険契約に悪意の訴訟はありません。",保険会社は、すべての保険契約に暗黙のうちに備わっている誠実かつ公正な取引の黙示の契約に違反し、判決の全額を支払わなければなりません。,悪意は被保険者と彼の保険会社に個人的なものであり、割り当ては無効であり、負傷者は保険会社に支払いを強制する請求権を持っていません。,負傷した当事者は、運転手に対して彼の全体の判断を執行する必要があり、その金額の保険会社を追求することは決してありません。,C
住宅公社が土地を所有していました。住宅公団は、土地を100区画に分割し、その土地に住宅地を造成する開発計画を作成した。誓約宣言は、誓約の中で暗唱された規制と制限を管理および実施する管理機関である住宅所有者協会を創設しました。誓約宣言に定められた制限の1つには、「麦芽、ワイン、または蒸留酒の販売または製造のためのサロンまたは場所として設計された、または使用される構造物は、いかなる時も、財産のいかなる部分にも建てられ、許可され、または維持されてはならない」と書かれています。誓約の宣言は正式に記録され、教師が開発のロット62を購入したときに取った証書に含まれていました。先生はすぐに彼の行為を記録しました。教師は自宅を司書に1年間貸し出しました。賃貸借契約には、誓約宣言や教師の証書と同じ制限が含まれていました。司書はすぐに、毎週の「営業時間外」のパーティーで敷地内で酒を販売し始めました。住宅所有者協会は、損害賠償請求訴訟で司書を訴えます。次のうち、司書にとって最良の議論はどれですか?,スペンサー事件の規則は、司書が責任を負わないようにしている。,司書は住宅所有者協会との契約に関与していません。,司書は教師と財産を共にすることはありません。,すぐ近くの他の区画は商業目的で使用されています。,B
大学への入学を奨励するために、州は州内の大学のフルタイムの学生である人に州税として200ドルの免税を提供しています。ハーフタイムに出席する女子学生は引き続き100ドルの免税が許可されていますが、ハーフタイムに出席する男子学生は免税が認められなくなりました。次のうち、ハーフタイムで入学する学生の州税免除に関する憲法の正しい規則を最も正確に要約しているのはどれですか?,免税は適正手続きの否定として無効となる。,免税は平等保護条項に違反するとして無効となる。,この税制措置は、実質的な適正手続きの範囲内として支持されます。,この税制措置は、異なる階級の人々に不平等に課税する自治体の権限の範囲内であるとして支持される。,B
この管轄区域には、次の刑法が施行されています:「精神疾患または欠陥の結果として、そのような行為の時点で、彼は自分の行為の不当性を認める実質的な能力を欠いている場合、または彼の行為を法律の要件に適合させる実質的な能力を欠いている場合、人は犯罪行為の責任を負いません。ある日の午後、被告は5歳の甥のベビーシッターをしていた。外でキャッチボールをしていた被告は、甥の頭上にボールを投げ、ボールは路上に転がった。本能的に、甥はボールを追いかけましたが、側溝につまずいて路上に転びました。つまずいたとき、甥は足首をひどく捻挫し、立ち上がることができませんでした。しばらくして、大型のごみ収集車がバックして甥を轢き殺した。被告は甥の窮状を目の当たりにしたが、救出の努力をしなかった。その後、被告は過失致死罪で起訴された。裁判で被告は、甥がごみ収集車の近くで倒れているのを見てショックのあまり凍りつき、手遅れになるまで動けなかったと証言した。被告の証言に続いて、専門家証人が弁護側のために証言し、被告が述べたような反応は、本当に衝撃的な出来事が起こったときには珍しいことではないと証言した。陪審員が被告と鑑定人の証言を信じる場合、被告の最善の弁護は、次のうちどれですか?,被告は一時的な精神異常に苦しんでいた。,被告は、犯罪の実行に必要な精神状態を欠いていた。,被告の行動の不作為は自発的ではなかった。,被告の刑事責任は、トラック運転手の刑事責任に取って代わられた。,C
書き込み候補者はメキシコ系アメリカ人であり、選挙に勝つためにはメキシコの有権者の大規模な投票率が必要であるという意見です。その結果、彼の選挙運動マネージャーは、登録されたすべてのメキシコの有権者に、候補者の名前と彼が立候補している事務所が記載されたティアオフステッカーを郵送することにしました。メキシコ出身の人の多くは英語の読み書きに堪能ではないため、選挙運動マネージャーは、有権者の多くが投票用紙に候補者の名前と役職を書くのが難しいと考えています。その結果、キャンペーンマネージャーは、投票用紙にステッカーを貼る方法について有権者に知らせるために、大規模なメディアキャンペーンを開始しました。選挙の5か月前に、選挙管理委員会は候補者の選挙運動委員会に、剥がしステッカーが州法に準拠していないことを通知します。書簡の中で、この当局者は、州の選挙管理当局は、潜在的な有権者が候補者の名前をインクで書く必要があるという意見を持っていると説明しています。したがって、彼女はステッカーが法定要件に準拠していないと結論付けています。3週間後、候補者は州法の解釈が合衆国憲法に違反していると主張して、州の選挙管理当局を相手取って連邦地方裁判所に訴訟を起こした。次のうち、もし成立した場合、選挙管理官の法令の解釈を支持する最も強力な憲法上の論拠を提示しているのはどれですか?,英語に堪能でないメキシコ系アメリカ人登録有権者の投票率は、最近の選挙で州全体の1%未満でした。,州法では、投票の書き込みを容易にするために、各投票ブースにインクペンを装備することが義務付けられています。,書き込み投票数が多いと、一般的にすべての票を数えるのに必要な時間が長くなるため、そのような票を均一に投じる必要があります。,不正投票の可能性は、事前に印刷されたステッカーで大幅に高くなります。,D
"ある男性は、ある都市に新しく建設されたホテルのオーナーでした。男性は3月15日、ホテル備品の販売業者である営業担当者から電話を受けました。店員は、ホテル用に消火器1,000個を売ると申し出た。販売員は、消火器の費用は35,000ドル(または1個あたり35ドル)で、配達後90日で支払うと男性に伝えました。営業担当者は、4月15日までに消火器を設置することを約束しました。3月16日、男性は販売員に電話をかけ、申し出を受け入れた。翌日、男性は営業担当者に「設置後7日で現金支払いを15%割引します」というメモを郵送しました。営業担当者は3月20日に男性の手紙を受け取りました。4月1日、営業担当者は男性に電報を送り、「強制力のある契約が成立していないことは明らかです。消火器の配送は4月15日などは行いません。「男性は、契約違反で営業担当者を訴えています。営業担当者は、UCCに基づく詐欺の時効の抗弁を主張します。営業担当者の防御に関する最も正確な記述は、次のうちどれですか?",営業マンの抗弁は、男性のメモは契約が成立したことを示すのに十分ではなかったため、有効です。,営業担当者の抗弁は、男性のメモが営業担当者の口頭での申し出の条件と矛盾していたため、有効です。,営業担当者は合理的な期間内に男性のメモに応答しなかったため、営業担当者の抗弁は無効です。,UCCの下では、詐欺の時効は加盟店間の契約には適用されないため、販売員の抗弁は無効です。,A
2つの町を合併する提案が住民投票にかけられる前に、州司法長官は勧告的意見を出し、その意見では、この法案は法律や憲法の規定に違反していないと述べた。その後、この提案は住民投票にかけられ、両町の有権者の圧倒的多数で可決された。選挙後、合併が正式に実施される前に、ある町の納税者2人が、提案の合憲性を攻撃して、統合を差し止める訴訟を起こしました。この訴訟は州最高裁判所にまで達し、州法と連邦法の両方の下で合憲であると判断された。原告は現在、この事件を米国最高裁判所に再審理することを求める申し立てを提出しています。裁判所は、,それは独立した国家の理由で決定されたので、ケースを聞いていない。,事件を審理することはできないが、連邦地方裁判所に差し戻される可能性がある。,関係する連邦政府の問題を聞くが、州の問題について裁定を下すことは拒否する。,州検事総長が下した勧告的意見に依拠し、その本案について事件を審理しない。,A
