Question,A,B,C,D,Answer
Iza amin'izy ireo no mamaritra ny fifandraisan'ny evolisiona amin'ny karazana samihafa mifototra amin'ny asidra asidra amin'ny proteinina homologous amin'ny ankapobeny tsy dia marina loatra noho ny famaritana ny fifandraisana mifototra amin'ny fizotry ny nucleotide amin'ny genes homologous?,Mutations mangina,Gene duplications,Ny fiovan'ny toe-javatra izay manova ny sequence gene,Fiampitana,A
Moa ve ny famonoana tsy ara-dalàna nataon'ny Minisitry ny firenena X any ivelany dia fihetsika jure imperii na jure gestionis?,Ny fihetsika toy izany dia fihetsika ampahibemaso (jure imperii),Tsy mahasarika ny tsimatimanota mihitsy ny fitondran - tena toy izany.,Ny fihetsika toy izany dia fihetsika manokana (jure gestionis),Fihetsika ho an'ny daholobe izany fihetsika izany saingy voaaron'ny tsimatimanota,C
"Ity fanontaniana ity dia manondro ireto fampahalalana manaraka ireto.
Voalohany dia tsy maintsy manamarika isika fa ny cosmos dia boribory amin'ny endrika, amin'ny ampahany satria ity endrika ity dia tonga lafatra tanteraka tsy mitaky vanin-taolana, no tena feno indrindra amin'ny rehetra, amin'ny ampahany satria mahatonga ny endrika tena mety indrindra, izay mety tsara indrindra mba hitahirizana sy hitahirizana ny zava-drehetra; na indray satria ny faritra rehetra mandrafitra an'izao rehetra izao, dia ny masoandro, ny volana ary ny planeta no miseho amin'io endrika io; Na satria miezaka ny hahatratra izany endrika izany ny zava-drehetra, araka ny hita amin'ny tranga misy rano mitete sy vatana hafa raha miezaka mamaritra ny tenany izy ireo. Tsy hisy hisalasala àry hoe avy amin'ny tenan'ny lanitra io endriny io. ...
Tsy azo iadian - kevitra àry ny hoe boribory ny tany, satria mibosesika avy amin'ny lafiny rehetra eo amin'ny ivony. Na dia noho ny haavon'ny tendrombohitra sy ny fahaketrahana eo amin'ny lohasaha aza dia tsy azo takarina ny faribolana tonga lafatra, kanefa tsy misy fiantraikany amin'ny toetra ankapobeny amin'ny tany izany. ...
Satria efa naseho fa manana endrika sehatra ny tany, dia tsy maintsy mandinika isika raha toa ka mifanaraka amin'io endrika io ihany koa ny hetsika iray, ary inona no toerana misy ny tany eo amin'izao rehetra izao. ... Ny ankamaroan'ny mpanoratra mazava ho azy dia manaiky fa ny tany dia mbola eo afovoan'izao rehetra izao, ary mihevitra fa tsy azo eritreretina sy mahatsikaiky ny mihevitra ny mifanohitra amin'izany. Saingy raha lanjaina tsara ny raharaha, dia ho hita fa tsy mbola voavaha ny fanontaniana ary noho izany dia tsy tokony hohamaivanina. Ny fiovan'ny toerana rehetra izay hita dia tokony ho an'ny hetsika ataon'ny zavatra hita maso na ny mpanara-maso, na ny fihetsiky ny roa tonta. ... Ankehitriny dia avy amin'ny tany no tsikaritra ny fiovan'ny lanitra ary vokarina ho an'ny masontsika. Koa raha tsy mihetsika ny tany, dia tsy maintsy atao amin'ny zavatra rehetra ivelan'ny tany izany hetsika izany, fa mifanohitra amin'ny lalana mifanohitra amin'ny zava-drehetra eto an-tany raha oharina amin'ny hoe mihetsika ny zava-drehetra eto an-tany, ary toy izany koa ny revolisiona isan'andro. Toa misy vokany eo amin'izao rehetra izao àry izany, izany hoe ny zava - drehetra any ivelan'ny tany, afa - tsy ny tany ihany. Raha tokony hiaiky anefa ny olona fa tsy miavaka amin'ny lanitra io fihetsehana io, fa ny tany kosa miolaka miankandrefana hatrany atsinanana, ary raha dinihina tsara izany mikasika ny fiposahan'ny masoandro sy ny volana ary ny kintana, dia ho hita fa izany no tena zava-misy.
Nicolas Copernicus, Ny Revolisionan'ny Vatana any an-danitra, 1543
Azo ampiasaina ho porofo io andalan-tsoratra masina io fa tsy nitovy tamin'ny filozofa voajanahary Aristoteriana tamin'ny androny i Copernic satria nilaza izy fa",Ny cosmos dia boribory,Boribory ny tany,Geostatic ny cosmos,Tsy mijanona ny tany,D
"Fantaro ny fifantohana H + (aq) amin'ny 1.0 M phenol, C6H5OH, vahaolana. (Ny Ka ho an'ny phenol dia 1 × 10^-10.)",1 × 10^-10 M,1 × 10^-9 M,1 × 10^-3 M,1 × 10^-5 M,D
"Iza amin'ireto manaraka ireto no heverina ho ""fitarihana"" ho an'i Riva rehefa mieritreritra ny hifindra avy any India mankany Etazonia?",Fahantrana lalina,Asa tsara kokoa sy karama ambony kokoa,Ny rafi-piarahamonina ao India,Herisetra teo amin'ny manodidina azy,B
"Raha oharina amin'ireo antoko politika any amin'ny firenena toa an'i Angletera sy Israely, izay samy manana rafitra antoko maro, ireo antoko politika Amerikana dia",Tsy dia liana loatra amin'ny fitarihana ny voka-pifidianana,Tsy dia fantatra mazava loatra amin'ny foto-kevitra ara-politika tsy miovaova,Tsy dia mahomby loatra amin'ny fanangonam-bola avy amin'ireo mpanohana ara-politika,Afaka maneho ny tanjon'ny vondrom-pifidianana iray manontolo,B
Ny isan'ny olona manakaiky ny arivo dia 47.000. Inona no isa mety ho ny isa izay nihodidina?,"46,295","46,504","47,520","47,924",B
"Ny tanky dia manana endrika triangular prisme. Raha manana velarana mirefy 116 metatra toradroa ny toby telolafy, ary mirefy 30 metatra ny haavony, ohatrinona ny rano ao anatin'ilay fitoeran-drano rehefa feno?",1725 ft^ 3,1740 ft^ 3,3480 ft^ 3,6960 ft^ 3,C
"Ny fampidirana ao amin'ny inductor dia aseho toy ny,",Ny vokatry ny inductance sy ny amin'izao fotoana izao amin'ny alalan'ny izany.,Ny tahan'ny fampidirana azy amin'izao fotoana izao amin'ny alalan'izany.,Ny tahan'ny amin'izao fotoana izao amin'ny alalan'ny izany ho amin'ny inductance.,Vokatra avy amin'ny inductance sy ny tahan'ny ny fiovana amin'izao fotoana izao amin'ny alalan'ny izany.,D
Iza amin'ireto manaraka ireto no mifanaraka amin'ny daty fanolanana?,Fampiasana hery tafahoatra,Nomanina mialoha,Ny antony manosika hanao firaisana ara-nofo,Mampiasà fitaovam-piadiana,C
Jereo ny halavan'ny curve y = ln x eo anelanelan'ny teboka izay y = 1/2 sy y = 1.,0.53,0.86,1.18,1.36,C
Find $-\dfrac{1}{-3}\cdot\cfrac{1}{~\frac{1}{-3}~}.$,1,-1,0,2,B
Inona no fomba fijery ara-psikôlôjika malaza indrindra tamin'ny fiandohan'ny taonjato faha-20 tany Eoropa Andrefana?,Neuroscience,evolisiona,Behaviorist,psychoanalytic,D
Ny tsy fahampian'ny fahalalana dia mety ho mifandray mivantana amin'ny,Ny fiantraikan'ny Barnum.,Fitiavan-tena ny fitongilanana.,Valala iray avy any ivelany.,Fijery tsy misy fepetra.,C
Ny fikarohana nataon'i Garcia sy Koelling momba ireo fanodikodinana nianatra dia nametraka fa iza amin'ireto UCS sy CS manaraka ireto no mahery indrindra sy nianatra haingana indrindra?,Manao asa iray ary mandray valisoa amin'ny sakafo,maloiloy sy ny sakafo na zava-pisotro,hetsika sy ny fahatairana,Sazy sy valisoa,B
"Ny sasany amin'ireo ranon'i Mars dia mangatsiaka ao amin'ny tany sy ny ranomandry ary ny sasany dia very noho ny fitsokan'ny rivotra avy amin'ny masoandro saingy ny ankamaroan'ny rano tany am-boalohany dia heverina ho very tamin'ny alalan'ny rafitra hafa. Inona no nitranga tamin'io ""rano very"" io?",Nesorin'ny sahan'andriamby izy io rehefa nihena haingana ny heriny.,Notapahina ho hydrogen sy oksizenina izy io noho ny hazavana ultraviolet ary very ny hydrogen tamin'ny alalan'ny fandosirana hafanana.,Resin'ny sivilizasionan'ny Martiora mangetaheta izy,Nanjavona izy io nandritra ny vanim-potoana volkano mahery vaika ary very tany amin'ny habakabaka tamin'ny alalan'ny fandosirana hafanana.,B
"Mandeha amin'ny hafainganam-pandehan'ny 1.5 × 10 ^ 6 m / s, ny proton dia miditra ao amin'ny faritra misy sahan'andriamby tsy tapaka amin'ny maridrefy 1.5 T. Raha ny voalohany ny hafainganam-pandehan'ny proton vector manao zoro ny 30 ° amin'ny andriamby an-tsaha, compute ny hafainganam-pandehan'ny proton 4 S rehefa niditra ny andriamby an-tsaha.",5.0 × 10^ 6 m / s,7.5 × 10^ 6 m / s,1.5 × 10^ 6 m / s,3.0 × 10^ 6 m / s,C
"Ny angovo azo avy amin'ny fihenan'ny phosphates avo lenta, ATP ary phosphocreatine, dia afaka manohana ny fampiasana ny fampiasana faran'izay betsaka:",1-2 segondra.,5-10 segondra.,30-40 segondra.,50-60 segondra.,B
"Raha ny jiro iray dia 2 A, ny jiro eo akaikiny dia","1 a, 1 a",2:00 AM,Miankina amin'ny hoe iza amin'ireo jiro no akaiky kokoa ny vaton'aratra,Tsy ampy ny fampahalalana azo lazaina,B
Iza amin'ireto manaraka ireto no mety hiteraka fitomboana ara-toekarena matanjaka kokoa rehefa mandeha ny fotoana?,Hafainganan'ny fanjifàna ny harena voajanahary.,Ny tahan'ny tsy fahaiza-mamaky teny sy manoratra ho an'ny olon-dehibe.,Fihenan'ny tahirin'ny renivola.,Hetra amin'ny fampiasam-bola.,D
"Ao anatin'ny fitotonganana lalina ny toekarena. Raha jerena ny toe-draharaha ara-toekarena, iza amin'ireto fanambarana manaraka ireto momba ny politika ara-bola no marina?",Vao mainka hanaratsy ny fihemoran'ny toe-karena ny politikan'ny fanitarana.,Ny politikan'ny fanitarana dia mampitombo be ny tinady raha toa ka mora tohina amin'ny fiovana eo amin'ny tahan'ny zanabola ny fampiasam-bola.,Ny politikan'ny fifanarahana dia ny fanentanana mety amin'ny fampiasam-bola sy ny fandaniana.,Raha toa ka tena mahomby ny fangatahana vola amin'ny politika ara-bola elastika.,B
"Ny orinasa dia mandray anjara amin'ny kaonty sosialy noho ny fitakiana avy amin'ny _________, mba hamantarana ________, hanatsarana ny ___________ ary hamporisika _________ sy ___________","Ireo mpandray anjara, ny risika, ny fitantanana ny mpandray anjara, ny fandraisana andraikitra, ny mangarahara","Ireo mpandray anjara, ny fandraisana andraikitra, ny mangarahara, ny loza, ny fitantanana ny mpandray anjara","Ireo mpandray anjara, ny fandraisana andraikitra, ny loza, ny mpandray anjara, ny fitantanana ny mpandray anjara","Ireo mpandray anjara, ny fitantanana ny mpandray anjara, ny mangarahara, ny loza, ny fandraisana andraikitra",A
Ny hetra napetraka amin'ny mpamatsy iray dia azo inoana kokoa fa halefa amin'ny mpanjifa amin'ny endriky ny fiakaran'ny vidiny raha toa ka,Ny vidin'ny elasticity ny fangatahana dia tena elasticated.,Ny vidin'ny elasticity ny fangatahana dia tena inelasticated.,Ny vidin'ny elasticity ny fangatahana dia elastic unit.,Ny fihenjanan'ny tinady amin'ny karama dia tena elastika.,B
Fanambarana 1 | Ao amin'ny vondrona (ab)^{-2} = b^{-2}a^{-2}. Fehezanteny 2 | Ao amin'ny vondrona (ab)^n = a^nb^n.,"Marina, Marina","Diso, diso","Marina, diso","Diso, Marina",B
Inona no dikan'ny fifaninanana any amin'ny firenena iray izay misy fiantraikany amin'ny fifaninanana any amin'ny firenena hafa?,Varotra iraisam-pirenena,Ny toekarena manerantany,Fifaninanana iraisam-pirenena,Fanatontoloana,D
"Nanoratra ny programa eto ambany ny mpanoratra iray. Ny fandaharana dia mampiasa ny lisitry ny isa antsoina hoe numList. Ny fandaharana dia natao mba haneho ny isan'ny isa ao amin'ny lisitra.
 Sum ← numList [1]
 HO AN'NY SANDA TSIRAIRAY AMIN'NY NUMLIST
 sum ← isa + sanda
 ASEHOY NY VOLA
 Mba hitsapana ilay fandaharana, dia manomboka ny numList ho [0, 1 , 4 , 5] ilay programa. Ny fandaharana dia mampiseho 10, ary ny mpanoratra dia mamintina fa ny fandaharana dia miasa araka ny nokasaina. Iza amin'ireto manaraka ireto no marina?",Marina ny fehin-kevitra; Ny programa dia miasa araka ny tokony ho izy.,"Diso ny fehin-kevitra; Tsy mampiseho ny sanda marina amin'ny tranga fitsapana [0, 1, 4, 5] ny fandaharana.","Diso ny fehin-kevitra; Ny fampiasana ny tranga fitsapana [0, 1, 4, 5] dia tsy ampy hanatsoahana hevitra fa marina ny fandaharana.","Diso ny fehin-kevitra; Ny fampiasana ny tranga fitsapana [0, 1, 4, 5] dia manamafy fotsiny fa ny programa dia miasa amin'ny lisitra amin'ny lamina mitombo.",C
Nahoana no manohitra ny fitoviana ny Parfit?,Milaza izy fa tsy azo ihodivirana ny fiarahamonina tsy mitovy.,"Nilaza izy fa amin'ny fanomezana laharam-pahamehana ny zavatra ilain'ny mahantra, afaka mampitombo ny fitoviana isika.",Nambarany fa isika tsirairay no tompon'andraikitra amin'ny fahantrana eto amintsika.,Mandà tanteraka ny hevitra momba ny fitoviana izy.,B
"Ity fanontaniana ity dia manondro ireto fampahalalana manaraka ireto.
""Eny tokoa, na ny fatwas [manam-pahaizana] manan-kaja izay mifototra amin'ny fomba fisainany sy ny fomban-drazana ary ny marimaritra iraisana eo amin'ny fiarahamonina Sonita dia manaiky fa ny adidy taloha amin'ny fandroahana, ny famongorana ary ny fandroahana ny fanavaozana ratsy no tsy maintsy tanjontsika amin'ny faniriana ambony, satria ""fandresena ho an'ny finoana an'Andriamanitra ilay Mpanome soa ny zotom-po ara-pivavahana""; Ary araka ny tenin'ny mpaminany izay manao hoe: Fiadanana anie ho azy. ""Na iza na iza mampiditra zava-baovao ratsy ao anatin'ny laminantsika dia tsy maintsy roahina"" ary ""Izay rehetra mikatsaka ny tsy hankatò ny baikontsika dia tsy maintsy horoahina,"" lasa ilaina sy ilaina ny hetsika...""
Taratasy avy amin'i Ottoman Sultan Selim I ho an'i Safavid Shah Ismail I, 1514
Ny Safavids dia nitarika ny fahatezeran'ny fanjakana Islamika toy ny Ottoman sy ny Fanjakana Mughal satria ny Safavids",Fanitarana ny Empira ara-jeografika eo anelanelan'ny fanitarana roa hafa,Nanda ny foto-kevitra fototry ny finoana silamo,"Andevo ny Kristianina, ary namadika azy ireo ho mpiady Safavid",Nanambara ny tenany ho kalifa i Ismail,A
"Ity fanontaniana ity dia manondro ireto fampahalalana manaraka ireto.
Mandeha eo akaikin'ny tsanganana aho, manontany hoe inona no mitranga.
Hoy ny miaramila iray: ""Miantso bebe kokoa isan'andro izy ireo.
""Ny sasany taminay dia nalefa nianavaratra tany amin'ny Renirano Mavo tamin'ny faha-15 taonany.
Ary ankehitriny, amin'ny faha-40 taona, dia handeha ho any amin'ny toby miaramila any andrefana izahay.
Tamin'ny fitsidihanay voalohany, tsy maintsy namatotra ny bandannas ho anay ny lehiben'ny tanàna.
Rehefa niverina izahay, fotsy ny volonay, saingy mbola misy korontana bebe kokoa.
Ny sisin-tany garrisons mihazakazaka amin'ny ra, ampy mba hameno ny ranomasina,
Saingy mbola tsy hita ny tanjon'ny Emperora Martial Imperial.
amin'ny tany zato atsinanan'ny tendrombohitra, manerana ny tanin'i Hano,
Tsy maintsy misy tanàna 1000 000 izay mivangongo amin'izao fotoana izao.
Na dia matanjaka aza ny vehivavy ka mahazaka ny angadinomby sy ny angadinomby,
Ny vokatra dia mitombo amin'ny fomba rehetra, ny saha dia mikorontana avokoa.
Sarotra ho an'ireo lehilahy Shanxi izany, miaraka amin'ny lazan'izy ireo amin'ny maha-mpiady azy:
Voahodidina toy ny alika na akoho izy ireo, ary ny lehilahy rehetra dia gaga.
Fa na dia tsara ho anao aza ny manontany hoe:
Tsy anisan'ny asan'ny miaramila ny mitaraina.
Tsy afaka afa-tsy ny mihozongozona ny lohantsika isika. Amin'ity ririnina ity:
Tsy nalefa nody mihitsy ny tafika Shanxi.
Mitaky ny hetran'ny tany ny tompon'andraikitra ao amin'ny distrika,
Fa avy aiza izany? Tsy afaka mahazo rà avy amin'ny vato ianao!
Tsoriko fa ratsy vintana ny hiteraka zazalahy amin'izao fotoana izao,
Tsara kokoa ny manan-janaka vavy: farafaharatsiny afaka manambady izy
Ary mipetraka miaraka amin'ny mpifanolo-bodirindrina amin'ny trano akaiky.
Fa ny zazalahy dia handry amin'ny lavaka fantsakana lavitra. ""
Du Fu, ""Ballad of the Army Carts,"" tamin'ny taona 750.
Ny tononkalo dia manome porofo amin'ny hoe iza amin'ireto manaraka ireto no mikasika ny fifandraisan'ny lahy sy ny vavy ao amin'ny fiarahamonina Tang?",Ny fifandraisana Confucian eo amin'ny mpivady dia mbola matanjaka ao amin'ny fiarahamonina Tang.,Nanasongadina ny fahaterahan'ireo zanakalahy afaka mihoatra noho ny zanakavavy mba hanatanterahana ny fetran'isan'ny zazalahikely ny Imperialy.,Ny asa fambolena dia azo zaraina amin'ny vehivavy sy ny lehilahy.,Nivadika ny fifandraisana nentim-paharazana eo amin'ny lahy sy ny vavy Shinoa nandritra ny fitondran'i Empress Wu Zetian.,C
"Ao amin'ny xy-plane, ny kisarin'ny x^ (log y) = y^log x dia",Ny Quadrant voalohany misokatra,Closed curve,Taratra iray ao amin'ny efa-bolana voalohany misokatra,Teboka tokana,A
Iza amin'ireto firenena manaraka ireto no namoaka CO2 betsaka indrindra isam-batan'olona tamin'ny 2017?,Japana,Kanada,Rosia,Iran,B
Inona no atao hoe fanafihana miverimberina?,Rehefa mamaly ny hafatra nalefan'ny rafitra ho azy ilay mpanafika,"Fanafihana izay miverimberina hatrany, manadihady ny fahalemena",Ny fanafihana izay mampiasa ny hafatra manokana avy amin'ny rafitra ary noho izany dia tsy azo arovana amin'ny,"Mamerina mandefa hafatra voasambotra ilay mpanafika, ary manaiky izany ny tranonkala ary mamaly ho an'ilay mpanafika",D
Ny zava-misy fa ny infrared hisakana ny fiasan'ireny matetika ny deuterium klôro (DCl) dia nafindra avy amin'ny an'ny hydrogène chloride (HCl) dia noho ny fahasamihafana eo amin'ny,Electron fizarana,Dipole fotoana,hery tsy tapaka,Mihena ny habetsahan'ny olona,D
"Ny fahombiazan'ny quantum amin'ny detector photon dia 0.1. Raha misy sary 100 alefa ao amin'ny detector, ny tsirairay aorian'ny iray hafa, ny detector dia hahita sary",10 Ar ny an'ny Gasy fa 4 ny isan'ny,10 Ar ny an'ny Gasy fa efa ho 3 ny isan'ny,10 Ar ny an'ny Gasy fa 10 eo ho eo ny isan'ny,"10 Ar ny isan'ny olona tsy ampy taona, ka ny 10 no isan'ny",B
Iza amin'ireto kofehy kely manaraka ireto no tsy azo lazaina amin'ny fomba fiteny mahazatra?,Ny kofehy kely rehetra izay misy ny isa aotra dia dimy,Ny kofehy kely rehetra manomboka amin'ny zero ary mifarana amin'ny iray,Ny kofehy kely rehetra miaraka amin'ny aotra maromaro,Ny kofehy kely rehetra miaraka amin'ny mihoatra noho ny zeros,D
Ny fampifanarahana ny zavamaniry mba hampihenana ny fahaverezan'ny rano amin'ny tontolo misy hafanana avo dia ahitana iza amin'ireto manaraka ireto?,Maro ny stomata,Manify cuticles,Spines fa tsy ravina,Ny tahan'ny velaran-tany lehibe,C
Ny fiovana dia fahadisoana ao amin'ny ADN izay:,Manimba hatrany izany.,Ny fisian'ny carcinogens ihany no mitranga.,Mampitombo ny fitomboan'ny fivontosana.,Mitranga tampoka amin'ny vidiny ambany.,D
Iza amin'ireto manaraka ireto no marina amin'ny hypothyroidism?,Fahaverezan'ny lanja,Ny myxoedema mialoha ny tibial,Ambaratonga TSH natsangana,Fankahalana toerana mafana,C
"Ny sandan'ny trano ao amin'ny tanàna iray dia manana vola mitentina 125.000 dolara miaraka amin'ny 23.000 dolara mahazatra. Noho ny fifanarahana vaovao nataon'ny mpampianatra, mila vola fanampiny 10% ny distrikan'ny sekoly raha oharina tamin'ny taona lasa. Mba hanangonana io vola fanampiny io, dia manome toromarika ny biraon'ny fitsapam-pahaizana ny tanàna mba hampiakatra 5.000 dolara ny sandan'ny trano rehetra. Inona no ho fiovana vaovao amin'ny soatoavina fototry ny trano ao an-tanàna?","$23,000 ","$25,300 ","$ 28,000 ","$30,300 ",A
" Ao amin'ny fifanakalozan-kevitra momba ny fanavakavahana amin'ny ady, Valls milaza fa",Tsy misy fahasamihafana eo amin'ny mpiady sy ny tsy mpiady.,Ny fahasamihafana eo amin'ny mpiady sy ny tsy mpiady dia resaka mari-pahaizana.,Mazava sy mazava ny fahasamihafana eo amin'ny mpiady sy ny tsy mpiady.,"Ny ""fampihorohoroana"" dia tokony ho faritana ho herisetra tsy misy fanavakavahana.",B
" Araka ny filazan'i Nussbaum, ny fandraisana olona ho toy ny zavatra iray dia",Ampy ho an'ny firaisana ara-nofo.,Ilaina amin'ny fanaovana firaisana ara-nofo.,Tsy ilaina amin'ny fanaovana firaisana ara-nofo.,Ireo rehetra voalaza etsy ambony ireo.,C
"Iza amin'ireo tranga roa ireo no ataon'ny mpilalao fototra (izay mampiasa ahy / ahy) manao zavatra tsy mety ara-moraly, araka ny fenitra ara-moraly mahazatra ao Etazonia hatramin'ny taona 2020? Scenario 1 | Rehefa natory ny ray aman-dreniko dia nandeha nihazakazaka aho. Scenario 2 | Narotsako tao amin'ny fanasana lamba feno akanjon'ilay mpiray efitra tamiko ny detergent.","Diso, diso","Tsy mety, tsy diso","Tsy mety izany, diso","Tsy diso, tsy diso",D
"Iza amin'ireo tranga roa ireo no ataon'ny mpilalao fototra (izay mampiasa ahy / ahy) manao zavatra tsy mety ara-moraly, araka ny fenitra ara-moraly mahazatra ao Etazonia hatramin'ny taona 2020? Scenario 1 | Indraindray aho miezaka milaza ny marina, raha tsy hoe miteraka olana amiko izany. Scenario 2 | Nanoroka ny sipako aho tamin'ny fampisehoana majika.","Diso, diso","Tsy mety, tsy diso","Tsy mety izany, diso","Tsy diso, tsy diso",B
"Iza amin'ireo tranga roa ireo no ataon'ny mpilalao fototra (izay mampiasa ahy / ahy) manao zavatra tsy mety ara-moraly, araka ny fenitra ara-moraly mahazatra ao Etazonia hatramin'ny taona 2020? Scenario 1 | Nihazakazaka teo ambonin'ilay karipetra vaovao aho niaraka tamin'ny bozaka. Scenario 2 | Nipipỳ an-tanako aho mba hahafahako mitsapa izany ho voan'ny aretina.","Diso, diso","Tsy mety, tsy diso","Tsy mety izany, diso","Tsy diso, tsy diso",A
"Iza amin'ireo tranga roa ireo no ataon'ny mpilalao fototra (izay mampiasa ahy / ahy) manao zavatra tsy mety ara-moraly, araka ny fenitra ara-moraly mahazatra ao Etazonia hatramin'ny taona 2020? Scenario 1 | Nahita an'i Elton John malaza teo ivelan'ny kianja fanaovana fampisehoana aho ary naka sary azy nefa tsy nanontany azy. Scenario 2 | Nilaza aho fa nisy mpiambina iray hafa niditra an - tsokosoko tany am - ponja, ary nivarotra izany tamin'ny voafonja.","Diso, diso","Tsy mety, tsy diso","Tsy mety izany, diso","Tsy diso, tsy diso",D
"Iza amin'ireo tranga roa ireo no ataon'ny mpilalao fototra (izay mampiasa ahy / ahy) manao zavatra tsy mety ara-moraly, araka ny fenitra ara-moraly mahazatra ao Etazonia hatramin'ny taona 2020? Scenario 1 | Nokapohiko ny fiatoako mba tsy ho afaka ny baolina rehefa tonga teny an-dalana izany. Scenario 2 | Nampianariko ny zanako mba hilalao ny Xylophone.","Diso, diso","Tsy mety, tsy diso","Tsy mety izany, diso","Tsy diso, tsy diso",D
