Question,A,B,C,D,Answer
"Deze vraag heeft betrekking op de volgende informatie.
Ten eerste moeten we opmerken dat de kosmos bolvormig is, deels omdat deze vorm, omdat hij een volmaakt geheel is dat geen gewrichten nodig heeft, de meest volledige van allemaal is, deels omdat hij de meest ruime vorm vormt, die het meest geschikt is om alles te bevatten en te bewaren; of omdat alle samenstellende delen van het heelal, dat wil zeggen de zon, de maan en de planeten, in deze vorm verschijnen; Of omdat alles ernaar streeft deze vorm te bereiken, zoals blijkt uit waterdruppels en andere vloeibare lichamen als ze zichzelf proberen te definiëren. Niemand zal er dus aan twijfelen dat deze vorm tot de hemellichamen behoort. ...
Dat de aarde ook bolvormig is, staat dus buiten kijf, omdat ze van alle kanten op haar middelpunt drukt. Hoewel vanwege de hoogten van de bergen en de dalen van de valleien een volmaakte cirkel niet kan worden begrepen, heeft dit toch geen invloed op de algemene bolvormige aard van de aarde. ...
Omdat al is aangetoond dat de aarde de vorm van een bol heeft, moeten we ons afvragen of een beweging ook met deze vorm samenvalt en welke plaats de aarde in het heelal inneemt. ... De overgrote meerderheid van de auteurs is het er natuurlijk over eens dat de aarde stilstaat in het centrum van het heelal, en vindt het ondenkbaar en belachelijk om het tegenovergestelde te veronderstellen. Maar als de zaak zorgvuldig wordt afgewogen, zal men zien dat de kwestie nog niet is opgelost en daarom geenszins lichtvaardig moet worden opgevat. Elke verandering van plaats die wordt waargenomen, is te wijten aan een beweging van het waargenomen object of van de waarnemer, of aan bewegingen van beide. ... Nu is het vanaf de aarde dat de omwenteling van de hemel wordt waargenomen en voor onze ogen wordt voortgebracht. Als de aarde dus geen beweging ondergaat, moet deze beweging in alles buiten de aarde plaatsvinden, maar in de tegenovergestelde richting dan wanneer alles op de aarde bewoog, en dit is de dagelijkse omwenteling. Dit lijkt dus het hele universum te beïnvloeden, dat wil zeggen, alles buiten de aarde met als enige uitzondering de aarde zelf. Als men echter zou toegeven dat deze beweging niet specifiek was voor de hemel, maar dat de aarde van west naar oost draaide, en als dit zorgvuldig werd overwogen met betrekking tot het schijnbare opkomen en ondergaan van de zon, de maan en de sterren, zou men ontdekken dat dit de werkelijke situatie was.
Nicolas Copernicus, De omwentelingen van de hemellichamen, 1543
De passage kan worden gebruikt als bewijs dat Copernicus verschilde van de traditionele, Aristotelische natuurfilosofen van zijn tijd, omdat hij suggereerde dat",De kosmos is bolvormig,de aarde is bolvormig,De kosmos is geostatisch,de aarde staat niet stil,D
"Bepaal de H+(aq)-concentratie in 1,0 M fenol, C6H5OH, oplossing. (De Ka voor fenol is 1 × 10^-10.)",1 × 10^-10 m,1 × 10^-9 M,1 × 10^-3 M,1 × 10^-5 M,D
"Welke van de volgende factoren zou voor Riva als een ""pull""-factor worden beschouwd bij het overwegen van een verhuizing van India naar de Verenigde Staten?",Bittere armoede,Betere baan en hogere lonen,India's kastenstelsel,Geweld in haar buurt,B
"Vergeleken met politieke partijen in landen als Engeland en Israël, die beide een meerpartijenstelsel hebben, zijn Amerikaanse politieke partijen",minder geïnteresseerd in het beïnvloeden van de uitslag van verkiezingen,minder duidelijk geïdentificeerd met consistente politieke ideologieën,minder effectief in het werven van geld van politieke aanhangers,beter in staat zijn om de doelstellingen van hun hele achterban te weerspiegelen,B
"Een getal, afgerond op het dichtstbijzijnde duizendtal, is 47.000. Welk getal zou het getal kunnen zijn dat is afgerond?","46,295","46,504","47,520","47,924",B
"Een tank heeft de vorm van een driehoekig prisma. Als de driehoekige basis een oppervlakte heeft van 116 vierkante voet en de tank 30 voet lang is, hoeveel water zou de tank dan bevatten als deze vol is?",1725 voet ^ 3,1740 voet ^ 3,3480 voet ^ 3,6960 voet ^ 3,C
"De spanning die in een spoel wordt geïnduceerd, wordt weergegeven als:",product van de inductantie en de stroom erdoorheen.,verhouding van de inductantie tot de stroom erdoorheen.,verhouding tussen de stroom erdoorheen en de inductantie.,product van de inductantie en de snelheid van verandering van de stroom erdoorheen.,D
Welke van de volgende kenmerken komen over het algemeen overeen met verkrachting?,Gebruik van buitensporig geweld,opzettelijk,seksueel gemotiveerd,het gebruik van een wapen inhoudt,C
Zoek de lengte van de kromme y = ln x tussen de punten waar y = 1/2 en y = 1.,0.53,0.86,1.18,1.36,C
Zoek $-\dfrac{1}{-3}\cdot\cfrac{1}{~\frac{1}{-3}~}.$,1,-1,0,2,B
Welk psychologisch perspectief was aan het begin van de twintigste eeuw het populairst in West-Europa?,neurowetenschap,evolutionair,behaviorist,Psychoanalytisch,D
Aangeleerde hulpeloosheid is hoogstwaarschijnlijk direct gerelateerd aan,het Barnum-effect.,egoïstische vooringenomenheid.,een externe locus of control.,onvoorwaardelijke positieve waardering.,C
Het onderzoek van Garcia en Koelling met betrekking tot aangeleerde aversies stelde vast dat welke van de volgende UCS- en CS-paren het krachtigst zijn en het snelst worden geleerd?,het uitvoeren van een taak en het ontvangen van een voedselbeloning,misselijkheid en eten of drinken,Beweging en schok,Straffen en beloningen,B
"Een deel van het water van Mars is bevroren in de grond en de ijskappen en een deel is verloren gegaan door het strippen van de zonnewind, maar men denkt dat veel van het oorspronkelijke water verloren is gegaan door een ander mechanisme. Wat is er met dit ""verloren"" water gebeurd?",Het werd weggenomen door het magnetische veld toen het snel in sterkte afnam,Het werd gebroken in waterstof en zuurstof door ultraviolet licht en de waterstof ging verloren door thermische ontsnapping,het werd geconsumeerd door een beschaving van dorstige marsmannetjes,Het werd verdampt tijdens een periode van intens vulkanisme en ging verloren in de ruimte door thermische ontsnapping,B
"Met een beginsnelheid van 1,5 × 10^6 m/s komt een proton een gebied binnen met een constant magnetisch veld van magnitude 1,5 T. Als de beginsnelheidsvector van het proton een hoek van 30° maakt met het magnetische veld, bereken dan de snelheid van het proton 4 s na het betreden van het magnetische veld.",5.0 × 10^6 m/s,"7,5 × 10^6 m/s","1,5 × 10^6 m/s",3.0 × 10^6 m/s,C
"De energie die vrijkomt bij de afbraak van de hoogenergetische fosfaten, ATP en fosfocreatine, kan maximale inspanning ondersteunen voor ongeveer:",1-2 seconden.,5-10 seconden.,30-40 seconden.,50-60 seconden.,B
"Als in een serieschakeling de stroom in een lamp 2 A is, is de stroom in de lamp ernaast","helft, 1 A",02:00 uur,Hangt af van welke lamp zich het dichtst bij de batterij bevindt,Niet genoeg informatie om te zeggen,B
Welke van de volgende zal in de loop van de tijd waarschijnlijk leiden tot een sterkere economische groei?,Sneller verbruik van natuurlijke hulpbronnen.,Hoger analfabetisme onder volwassenen.,Een dalende voorraad kapitaalgoederen.,Belastingkredieten voor investeringen.,D
"De economie bevindt zich in een diepe recessie. Welke van de volgende uitspraken over het monetair beleid is, gezien deze economische situatie, juist?",Een expansief beleid zou de recessie alleen maar verergeren.,Een expansief beleid verhoogt de totale vraag aanzienlijk als de investeringen gevoelig zijn voor veranderingen in de rentevoet.,Een krimpbeleid is de juiste stimulans voor investeringen en consumptie.,"Als de vraag naar geld perfect elastisch is, kan expansief monetair beleid behoorlijk effectief zijn.",B
"Bedrijven houden zich bezig met sociale boekhouding vanwege de vraag van _________, om ________ te identificeren, de ___________ te verbeteren en _________ en ___________ aan te moedigen","Stakeholders, Risico's, Stakeholdermanagement, Verantwoording, Transparantie","Stakeholders, Verantwoording, Transparantie, Risico's, Stakeholdermanagement","Stakeholders, Verantwoording, Risico's, Stakeholders, Stakeholdermanagement","Stakeholders, Stakeholdermanagement, Transparantie, Risico's, Verantwoordingsplicht",A
"Een belasting die aan een leverancier wordt opgelegd, zal eerder in de vorm van een prijsverhoging aan de consument worden doorberekend indien",De prijselasticiteit van de vraag is zeer elastisch.,De prijselasticiteit van de vraag is zeer inelastisch.,De prijselasticiteit van de vraag is eenheidselasticiteit.,De loonelasticiteit van de vraag is zeer elastisch.,B
Stelling 1 | In een groep (ab)^{-2} = b^{-2}a^{-2}. Stelling 2 | In een groep (ab)^n = a^nb^n.,"Waar, waar","Niet waar, niet waar","Waar, niet waar","Niet waar, waar",B
Wat is de term voor de mate waarin de concurrentie in het ene land wordt beïnvloed door de concurrentie in andere landen?,Internationale handel,Mondiale economie,Wereldwijde concurrentie,Globalisering,D
"Een programmeur schreef onderstaand programma. Het programma maakt gebruik van een lijst met getallen die numList wordt genoemd. Het programma is bedoeld om de som van de getallen in de lijst weer te geven.
 som ← numList [1]
 VOOR ELKE waarde IN numList
 Som ← som + waarde
 DISPLAY som
 Om het programma te testen, initialiseert de programmeur numList naar [0 , 1 , 4 , 5]. Het programma geeft 10 weer en de programmeur concludeert dat het programma werkt zoals bedoeld. Welke van de volgende beweringen is waar?",De conclusie is juist; Het programma werkt zoals bedoeld.,"De conclusie is onjuist; Het programma geeft niet de juiste waarde weer voor de testcase [0, 1, 4, 5].","De conclusie is onjuist; Het gebruik van de testcase [0, 1, 4, 5] is niet voldoende om te concluderen dat het programma correct is.","De conclusie is onjuist; Het gebruik van de testcase [0, 1, 4, 5] bevestigt alleen dat het programma werkt voor lijsten in oplopende volgorde.",C
Waarom verzet Parfit zich tegen gelijkheid?,Hij stelt dat een ongelijke samenleving onvermijdelijk is.,"Hij beweert dat we door prioriteit te geven aan de behoeften van de armen, de gelijkheid kunnen vergroten.",Hij stelt dat we allemaal verantwoordelijk zijn voor onze armoede.,Hij verwerpt het idee van gelijkheid helemaal.,B
"Deze vraag heeft betrekking op de volgende informatie.
""Inderdaad, aangezien zowel de fatwa's van vooraanstaande [geleerden] die hun mening baseren op zowel rede als traditie en de consensus van de soennitische gemeenschap het erover eens zijn dat de oude verplichting van uitroeiing, uitroeiing en verdrijving van kwade innovatie het doel moet zijn van onze verheven aspiratie, want ""Religieuze ijver is een overwinning voor het geloof van God de Weldoende""; dan, in overeenstemming met de woorden van de Profeet (vrede zij met hem!) ""Wie kwade vernieuwing in onze orde brengt, moet worden verdreven"" en ""Wie iets tegen onze orde doet, moet worden verdreven"", actie is noodzakelijk en dringend geworden...""
Brief van de Ottomaanse sultan Selim I aan Safavid Shah Ismail I, 1514
De Safaviden haalden zich de woede van islamitische rijken zoals het Ottomaanse en het Mogolrijk, voornamelijk omdat de Safaviden",waren een expansionistisch rijk dat geografisch gelegen was tussen twee andere expansionisten,verwierp de centrale leerstellingen van de islam,christenen tot slaaf maakten en hen veranderden in Safavidische strijders,Ismail riep zichzelf uit tot kalief,A
"Deze vraag heeft betrekking op de volgende informatie.
Ik loop langs de zuil, vraag wat er aan de hand is.
Een soldaat zegt eenvoudig: ""Ze roepen elke dag meer op.
""Sommigen van ons werden op vijftienjarige leeftijd naar het noorden gestuurd, naar de Gele Rivier,
En nu, om veertig, gaan we op weg naar de garnizoenen in het westen.
Tijdens onze eerste tour moest het dorpshoofd onze bandana's voor ons binden.
Toen we terugkwamen was ons haar wit, maar toch is er meer onrust.
De grensgarnizoenen lopen van het bloed, genoeg om een oceaan te vullen,
Maar de territoriale ambities van de krijgshaftige keizer moeten nog worden bereikt.
In de honderd districten ten oosten van de bergen, in het hele land van Han,
Er moeten tienduizend dorpen zijn die nu braamstruiken teisteren.
Zelfs als vrouwen sterk genoeg zijn om een schoffel en ploeg te hanteren,
De gewassen groeien alle kanten op, de velden zijn allemaal een puinhoop.
Het is het moeilijkst voor de Shanxi-mannen, met hun reputatie als vechters:
Ze worden opgepakt als honden of kippen, elk mannetje is onder de indruk.
""Maar meneer, hoewel het goed van u is om te vragen,
Klagen behoort niet tot de taak van de soldaat.
We kunnen alleen maar ons hoofd schudden. Neem deze winter:
De Shanxi-troepen werden nooit naar huis gestuurd.
De districtsofficieren eisen de grondbelasting,
Maar waar komt het vandaan? Van een kale kip kun je niet plukken!
Ik denk eerlijk gezegd dat het ongeluk brengt om nu een zoon te baren,
Het is beter om een dochter te hebben: ze kan tenminste trouwen
En woon bij de buren naast de deur.
Maar een zoon zal uiteindelijk op een verre prairie liggen.""
Du Fu, 'Ballade van de legerwagens', ca. 750 G.T.
Het gedicht levert het bewijs van welke van de volgende met betrekking tot genderverhoudingen in de Tang-samenleving?",Confucianistische relaties tussen man en vrouw waren nog steeds sterk in de Tang-samenleving.,Keizerlijke rescripts legden de nadruk op de geboorte van bekwame zonen boven dochters om aan de dienstplichtquota te voldoen.,Landbouwwerk zou zowel door vrouwen als door mannen kunnen worden gedeeld.,De traditionele Chinese genderverhoudingen werden omgedraaid tijdens het bewind van keizerin Wu Zetian.,C
In het xy-vlak is de grafiek van x^(log y) = y^log x gelijk aan,Het open eerste kwadrant,een gesloten curve,Een straal in het open eerste kwadrant,Eén punt,A
Welke van de volgende landen stootte in 2017 de meeste CO2 per hoofd van de bevolking uit?,Japan,Canada,Rusland,Iran,B
Wat is een replay-aanval?,Wanneer de aanvaller reageert op een bericht dat door het systeem naar hem is verzonden,"Een aanval die zich voortdurend herhaalt, op zoek naar een zwakte",Een aanval die gebruik maakt van de eigen berichten van het systeem en waartegen dus niet kan worden verdedigd,"De aanvaller verzendt een vastgelegd bericht opnieuw, de site accepteert het en reageert in het voordeel van de aanvaller",D
Het feit dat de infraroodabsorptiefrequentie van deuteriumchloride (DCl) is verschoven van die van waterstofchloride (HCl) is te wijten aan de verschillen in hun,Elektronenverdeling,dipoolmoment,Kracht constante,Verminderde massa,D
"De kwantumefficiëntie van een fotonendetector is 0,1. Als er 100 fotonen achter elkaar de detector in worden gestuurd, zal de detector fotonen detecteren","Gemiddeld 10 keer, met een RMS-afwijking van ongeveer 4","Gemiddeld 10 keer, met een RMS-afwijking van ongeveer 3","gemiddeld 10 keer, met een RMS-afwijking van ongeveer 1","gemiddeld 10 keer, met een RMS-afwijking van ongeveer 0,1",B
Welke van de volgende sets bitstrings kan NIET worden beschreven met een reguliere expressie?,Alle bitstrings waarvan het aantal nullen een veelvoud van vijf is,Alle bitstrings beginnen met een nul en eindigen met een één,Alle bitstrings met een even aantal nullen,Alle bitstrings met meer enen dan nullen,D
"Aanpassingen van planten om waterverlies in omgevingen met hoge temperaturen te minimaliseren, omvatten welke van de volgende?",Talrijke huidmondjes,Dunne nagelriemen,Stekels in plaats van bladeren,Grote oppervlakte-volumeverhoudingen,C
Mutaties zijn fouten in het DNA die:,zijn altijd schadelijk.,komen alleen voor in aanwezigheid van kankerverwekkende stoffen.,tumorgroei verhogen.,spontaan optreden in een laag tempo.,D
Welke van de volgende is waar voor hypothyreoïdie?,Gewichtsverlies,Pre-tibiaal myxoedeem,Een verhoogd TSH-niveau,Een afkeer van warme plekken,C
"De getaxeerde waarden van huizen in een stad hebben een gemiddelde van $ 125.000 met een standaarddeviatie van $ 23.000. Vanwege een nieuw lerarencontract heeft het schooldistrict 10% extra aan middelen nodig in vergelijking met het voorgaande jaar. Om dit extra geld in te zamelen, geeft de stad het taxatiebureau de opdracht om alle getaxeerde huiswaarden met $ 5,000 te verhogen. Wat wordt de nieuwe standaarddeviatie van de taxatiewaarden van woningen in de stad?","$ 23,000 ",25.300 dollar ,"$ 28,000 ","$ 30,300 ",A
 In zijn bespreking van discriminatie in oorlog suggereert Valls dat,Er is geen verschil tussen strijders en niet-strijders.,Het verschil tussen strijders en niet-strijders is een kwestie van gradatie.,Het verschil tussen strijders en niet-strijders is categorisch en duidelijk.,"""Terrorisme"" moet worden gedefinieerd als willekeurig geweld.",B
 Volgens Nussbaum is het behandelen van iemand als een object,voldoende voor seksuele objectivering.,noodzakelijk voor seksuele objectivering.,niet noodzakelijk voor seksuele objectivering.,al het bovenstaande.,C
"Voor welke van deze twee scenario's doet de hoofdpersoon (die ik/mij/mijn gebruikt) iets duidelijk moreel verkeerd, volgens de gewone morele normen in de VS anno 2020? Scenario 1 | Terwijl mijn ouders sliepen, ging ik joggen. Scenario 2 | Ik goot wasmiddel in de wasmachine vol met de kleren van mijn kamergenoot.","Fout, fout","Fout, niet verkeerd","Niet fout, fout","Niet fout, Niet verkeerd",D
"Voor welke van deze twee scenario's doet de hoofdpersoon (die ik/mij/mijn gebruikt) iets duidelijk moreel verkeerd, volgens de gewone morele normen in de VS anno 2020? Scenario 1 | Ik probeer soms de waarheid te vertellen, tenzij het me in de problemen brengt. Scenario 2 | Ik kuste mijn vriendin bij de goochelshow.","Fout, fout","Fout, niet verkeerd","Niet fout, fout","Niet fout, Niet verkeerd",B
"Voor welke van deze twee scenario's doet de hoofdpersoon (die ik/mij/mijn gebruikt) iets duidelijk moreel verkeerd, volgens de gewone morele normen in de VS anno 2020? Scenario 1 | Ik rende met een grasmaaier over het verse tapijt. Scenario 2 | Ik urineerde in mijn hand zodat ik hem kon testen op infectie.","Fout, fout","Fout, niet verkeerd","Niet fout, fout","Niet fout, Niet verkeerd",A
"Voor welke van deze twee scenario's doet de hoofdpersoon (die ik/mij/mijn gebruikt) iets duidelijk moreel verkeerd, volgens de gewone morele normen in de VS anno 2020? Scenario 1 | Ik zag de beroemde Elton John buiten een concertarena en nam een foto van hem zonder het hem te vragen. Scenario 2 | Ik meldde een andere bewaker die verdovende middelen een gevangenis binnensmokkelde en ze aan gevangenen verkocht.","Fout, fout","Fout, niet verkeerd","Niet fout, fout","Niet fout, Niet verkeerd",D
"Voor welke van deze twee scenario's doet de hoofdpersoon (die ik/mij/mijn gebruikt) iets duidelijk moreel verkeerd, volgens de gewone morele normen in de VS anno 2020? Scenario 1 | Ik sloeg op mijn remmen om de bal te missen toen deze op de weg kwam. Scenario 2 | Ik leerde mijn kinderen xylofoon spelen.","Fout, fout","Fout, niet verkeerd","Niet fout, fout","Niet fout, Niet verkeerd",D
"Voor welke van deze twee scenario's doet de hoofdpersoon (die ik/mij/mijn gebruikt) iets duidelijk moreel verkeerd, volgens de gewone morele normen in de VS anno 2020? Scenario 1 | Toen de vriezer van mijn restaurant kapot ging, serveerde ik het warme vlees, ook al wist ik dat het erg onveilig was. Scenario 2 | Ik besloot een vuurtje te stoken in het bos.","Fout, fout","Fout, niet verkeerd","Niet fout, fout","Niet fout, Niet verkeerd",A
"Grotere melkconsumptie
",In enkele onderzoeken is gemeld dat het in verband wordt gebracht met een hogere incidentie van fracturen en een hogere mortaliteit,Tijdens de puberteit lijkt geassocieerd te zijn met een hogere botmineraaldichtheid op latere leeftijd,Wordt consequent geassocieerd met een lager aantal fracturen,In landen met het hoogste percentage fracturen suggereert dat melkconsumptie gunstig is voor het skelet.,A
"Welke van de volgende uitspraken over het glucosemetabolisme is juist?
",Glucagon verhoogt de snelheid van glycolyse,Glycolyse vereist NADP+,Bij glycolyse wordt glucose gesplitst in twee producten met drie koolstofatomen,Het eindproduct van glycolyse in rode bloedcellen is pyruvaat,C
Nagel beweert dat het probleem van moreel geluk nauw verbonden is met het probleem van:,het bestaan van God.,vrijheid van de wil.,psychologisch egoïsme.,universalia.,B
Volgens Singer vereist naleving van zijn principe:,"bescheiden veranderingen in onze persoonlijke gewoonten, maar niet in onze samenleving als geheel.","bescheiden veranderingen in onze persoonlijke gewoonten, maar ook in de samenleving.","drastische veranderingen in onze persoonlijke gewoonten, maar niet in onze samenleving.",drastische veranderingen in zowel onze persoonlijke gewoonten als in onze samenleving.,D
Welke van de volgende is de laatste die door mensen wordt bezet?,Nieuw-Guinea,Australië,Nieuw-Zeeland,Timor,C
Nubische beschaving:,dateerde van vóór en stimuleerde de opkomst van de Egyptische cultuur.,was het resultaat van de Mesopotamische kolonisatie in het zuiden.,"ontwikkeld als reactie op, maar niet in navolging van, de Egyptische cultuur.",had geen contacten met naburige culturen.,C
In welke van de volgende jaarrekeningen is een overheidsinstantie verplicht een kasstroomoverzicht op te nemen?,Financiële overzichten van het overheidsfonds.,Overheidsbrede jaarrekeningen.,Jaarrekening van het eigen fonds.,Jaarrekening van fiduciaire fondsen.,C
Welke van de volgende beweringen is juist met betrekking tot schattingswijzigingen?,De meeste schattingswijzigingen worden met terugwerkende kracht verwerkt.,"Wanneer het onmogelijk is om vast te stellen of zich een wijziging in een schatting of een wijziging in de boekhoudkundige grondslag heeft voorgedaan, moet de wijziging als een principewijziging worden beschouwd.","Wanneer het onmogelijk is om vast te stellen of er sprake is van een schattingswijziging of een wijziging van de grondslag, moet de wijziging worden beschouwd als een schattingswijziging.",Het is gemakkelijker om een onderscheid te maken tussen een schattingswijziging en een wijziging in het boekhoudkundig beginsel dan om een onderscheid te maken tussen een schattingswijziging en een correctie van een fout.,C
"Door nalatig rijgedrag van een automobilist raakte een andere bestuurder ernstig gewond. De automobilist werd aangehouden voor het rijden op de verkeerde rijstrook en betaalde een boete. De automobilist had een polislimiet van slechts $ 15.000 voor wettelijke aansprakelijkheid op zijn verzekeringspolis. Na de verzekeraar van de automobilist een volledig medisch rapport, alle medische rekeningen, medische dossiers en andere vereiste bewijzen van schade te hebben verstrekt, eiste de benadeelde eiser de polislimieten. De eiser heeft laten weten dat er een claim te kwader trouw zou worden ingediend als de polislimieten niet onmiddellijk zouden worden betaald. De verzekeringsmaatschappij weigerde zonder opgaaf van redenen te betalen. Een jury kende de gewonde eiser $ 200,000 toe. De benadeelde eiser verkreeg een ondertekende opdracht van de nalatige automobilist die de eiser alle rechten gaf die de automobilist mogelijk had jegens zijn verzekeraar. Zal de rechtbank de verzekeringsmaatschappij waarschijnlijk dwingen om het volledige bedrag van het juryvonnis aan de benadeelde persoon te betalen op grond van deze feiten?","De polislimiet is $ 15,000 en dat is alles wat door de benadeelde persoon kan worden geïnd, er is geen actie wegens kwade trouw op een verzekeringscontract.",De verzekeringsmaatschappij heeft het impliciete convenant van goede trouw en eerlijke behandeling geschonden dat impliciet in elk verzekeringscontract besloten ligt en moet het volledige bedrag van het vonnis betalen.,Kwade trouw is persoonlijk voor de verzekerde en zijn verzekeraar de overdracht was ongeldig en de benadeelde heeft geen aanspraak om de verzekeraar tot betaling te dwingen.,De benadeelde moet zijn volledige vonnis ten uitvoer leggen tegen de automobilist en kan de verzekeraar nooit voor dat bedrag aanspreken.,C
"Een woningcorporatie bezat een stuk grond. De woningcorporatie stelde een ontwikkelingsplan op om het land in 100 kavels te verdelen en op het perceel een woongemeenschap te creëren. De Verklaring van Convenanten creëerde de Vereniging van Eigenaren, een administratieve entiteit die de voorschriften en beperkingen die in de convenanten worden genoemd, zou beheren en handhaven. Een van de beperkingen die in de Verklaring van Verbonden zijn uiteengezet, luidt: ""Er mag op geen enkel moment op enig deel van het terrein een structuur worden opgericht, toegestaan of onderhouden die is ontworpen voor of gebruikt als een salon of plaats voor de verkoop of vervaardiging van mout-, wijn- of gedistilleerde dranken. "" De Verklaring van Verbonden werd naar behoren vastgelegd en werd opgenomen in de akte die een leraar opmaakte toen hij kavel 62 in de ontwikkeling kocht. De leraar noteerde onmiddellijk zijn daad. De leraar verhuurde zijn huis aan een bibliothecaris voor een periode van een jaar. De huurovereenkomst bevatte dezelfde beperkingen als die in de Verklaring van Convenanten en in de akte van de leraar. De bibliothecaris begon onmiddellijk sterke drank te verkopen op het terrein tijdens wekelijkse feesten ""na sluitingstijd"". De Vereniging van Eigenaren daagt de bibliothecaris voor de rechter in een schadevordering. Welke van de volgende argumenten is het beste argument voor de bibliothecaris?",De regel in de zaak van Spencer voorkomt dat de bibliothecaris aansprakelijk is.,De bibliothecaris heeft geen privaat contract met de vereniging van eigenaren.,De bibliothecaris heeft geen privaat van nalatenschap met de leraar.,Andere kavels in de directe omgeving worden gebruikt voor commerciële doeleinden.,B
