Question,A,B,C,D,Answer
"សំណួរ នេះ សំដៅ ទៅ លើ ព័ត៌មាន ដូច ខាង ក្រោម ។
«ពូជ នៃ របប សរុប ត្រូវ បាន ចិញ្ចឹម បីបាច់ ដោយ ទុក្ខវេទនា និង ចង់ បាន។ រាល ដាល និង លូត លាស់ នៅ ក្នុង ដី អាក្រក់ នៃ ភាព ក្រីក្រ និង ជម្លោះ ។ ពួក គេ ឈាន ដល់ ការ រីក ចម្រើន ពេញលេញ របស់ ពួក គេ នៅ ពេល ដែល ក្តី សង្ឃឹម របស់ ប្រជា ជន សម្រាប់ ជីវិត ល្អ ប្រសើរ បាន ស្លាប់ ។ យើងត្រូវតែរក្សាក្តីសង្ឃឹមនោះឲ្យនៅរស់... ទំនួល ខុសត្រូវដ៏ធំធេងត្រូវបានដាក់មកលើយើងដោយចលនាដ៏រហ័សនៃព្រឹត្តិការណ៍... ខ្ញុំជឿជាក់ថា សភានឹងប្រឈមមុខនឹងភារកិច្ចទាំងនេះដោយភាពជឿជាក់""។
ប្រធានាធិបតី Harry S. Truman ឆ្នាំ ១៩៤៧
គំនិត ដែល បាន បង្ហាញ នៅ ក្នុង វគ្គ ខាង លើ នេះ ឆ្លុះ បញ្ចាំង ដោយ ផ្ទាល់ ពី ការ បន្ត បន្ទាប់ ណា មួយ ក្នុង ប្រវត្តិ សាស្ត្រ សហ រដ្ឋ អាមេរិក ?",ការ ជជែក ពិភាក្សា អំពី ទំនាក់ទំនង រវាង សភា និង ប្រធានាធិបតី ។,ការ ជជែក ពិភាក្សា អំពី ការ ប្រើប្រាស់ កម្លាំង យោធា នៅ ក្នុង ស្ថាន ភាព មិន ប្រែប្រួល ។,ការ ជជែក ពិភាក្សា អំពី តួនាទី របស់ សហរដ្ឋ អាមេរិក ក្នុង កិច្ច ការ ពិភព លោក។,ការ ជជែក ពិភាក្សា អំពី តួនាទី ត្រឹមត្រូវ របស់ គណបក្ស នយោបាយ។,C
អ្នក ជំងឺ ម្នាក់ បាន រង របួស ក បាក់ ដោយ ការ ខូច ខាត ដល់ ខ្សែ ខួរ ក្បាល នៅ កម្រិត នៃ ខួរ ក្បាល ទី ប្រាំមួយ ។,ពួកគេ នឹង មិន អាច ដក ដង្ហើម ដោយ គ្មាន ការ គាំទ្រ ពី ជីវិត បាន ឡើយ ។,ពួកគេ នឹង អាច ដក ដង្ហើម បាន ដោយ ស្ងៀម ស្ងាត់ តែ ប៉ុណ្ណោះ ។,វា មិន អាច ព្យាករណ៍ ពី ផល ប៉ះ ពាល់ ទៅ លើ ការ ដក ដង្ហើម បាន ទេ ។,ការ ដក ដង្ហើម នឹង មិន ប៉ះ ពាល់ ឡើយ ។,B
ការ ស្វ័យ ប្រវត្តិ ដែល នៅ សល់ អវិជ្ជមាន ត្រូវ បាន បង្ហាញ ថា តើ ស្វ័យ ប្រវត្តិ មួយ ណា ក្នុង ចំណោម ស្វ័យ ប្រវត្តិ ខាង ក្រោម នេះ ?,លំនាំ វដ្ត នៅ ក្នុង សំណល់,លំនាំ ផ្លាស់ ប្តូរ នៅ ក្នុង មនុស្ស ដែល នៅ សល់,ចៃដន្យ ទាំងស្រុង នៅ សល់,សំណល់ ដែល នៅ ជិត សូន្យ,B
កំណត់ អត្តសញ្ញាណ នៃ សំណើ លក្ខខណ្ឌ ដូច ខាង ក្រោម ៖ ឃ្មុំ ឈ្នះ ការ ប្រកួត លើក ដំបូង របស់ ពួក គេ តែ ប៉ុណ្ណោះ ប្រសិន បើ ទាំង ក្រុម អាដវ៉ាក ឬ ក្រុម Chipmunks មិន ឈ្នះ ការ ប្រកួត លើក ដំបូង របស់ ពួក គេ ។,ក្រុម អាដវ៉ាក់ មិន បាន ឈ្នះ ការ ប្រកួត លើក ទី មួយ របស់ ពួក គេ ទេ ។,ក្រុម បេស ឈ្នះ ការ ប្រកួត លើក ដំបូង របស់ ពួក គេ ។,Chipmunks មិន បាន ឈ្នះ ការ ប្រកួត ដំបូង របស់ ពួក គេ ទេ ។,ទាំង ក្រុម Aardvarks ឬ Chipmunks មិន បាន ឈ្នះ ការ ប្រកួត លើក ដំបូង របស់ ពួក គេ ទេ ។,B
និស្សិត កំពុង ធ្វើ លំហាត់ បំបែក ជាតិ សរសៃ រុក្ខជាតិ ដែល តម្រូវ ឲ្យ ពួក គេ ប្រើ បន្ទប់ ក្រូម៉ាតូក្រាហ្វិក បិទ ដែល មាន អាកតេតូន តិចតួច នៅ ខាង ក្រោម បន្ទប់ ។ ការ ព្រមាន អំពី សុវត្ថិភាព សម្រាប់ acetone រួម មាន សេចក្តី ថ្លែង ការណ៍ ថា វា គឺ ជា ការ រំខាន ភ្នែក និង ស្បែក និង មាន ចំហាយ ដែល អាច ឆេះ បាន ។ ក្នុង ចំណោម ' ការ ប្រុង ប្រយ័ត្ន សុវត្ថិភាព មួយ ណា ដែល សិស្ស គួរ តែ ធ្វើ នៅ ពេល ធ្វើ លំហាត់ ប្រាណ ?,ការ ដាក់ ដៃ ពន្លត់ អគ្គី ភ័យ ដើម្បី ដឹក បន្ទប់ ទៅ កាន់ គម្រប អណ្តាត ភ្លើង ប្រសិន បើ អាកតូន ឆេះ,ការ ដាក់ បន្ទប់ នៅ ក្នុង ខុទ្ទកាល័យ ដែល បាន បិទ និង ងងឹត អស់ រយៈ ពេល នៃ ការ បំបែក ពណ៌ ទឹក កក,ពាក់ ស្រោម ដៃ ស្បែក និង គ្រប ច្រមុះ និង មាត់ ដោយ របាំង មុខ ភាគល្អិត,ពាក់ ស្រោមដៃ និង ដៃ ប្រភេទ nitrile និង ការ រក្សា កុងតឺន័រ acetone ទាំងអស់ ត្រូវ បាន បិទ,D
តើ មួយ ណា ដែល ធ្វើ ឲ្យ កំណត់ ពី ភាព ទាក់ ទង នឹង ការ វិវត្ត នៃ ពូជ ផ្សេង ៗ ដោយ ផ្អែក លើ លំដាប់ អាស៊ីដ អាមីណូ នៃ ប្រូតេអ៊ីន ហូមូឡូជី ជា ទូទៅ មិន ត្រឹម ត្រូវ ជាង ការ តាំង ចិត្ត នៃ ទំនាក់ទំនង ដោយ ផ្អែក លើ លំដាប់ នៃ ហ្សែន ដែល មាន ជាតិ ពុល នោះ ?,ការ បំលាស់ ប្តូរ ដោយ ស្ងៀម ស្ងាត់,ការ ជីក ហ្សែន,ព្រឹត្តិការណ៍ Translocation ដែល ផ្លាស់ប្ដូរ លំដាប់ ហ្សែន,ការឆ្លងឆ្លង,A
តើ ឃាត កម្ម ខុស ច្បាប់ ដែល បាន ប្រព្រឹត្ត ដោយ រដ្ឋ មន្ត្រី ប្រទេស X នៅ ក្រៅ ប្រទេស ជា ទង្វើ មិន ត្រឹម ត្រូវ ឬ ជា ហ្គីសេ ?,ការប្រព្រឹត្តបែបនេះ គឺជាទង្វើសាធារណៈ (jure imperii),ការ ប្រព្រឹត្ត បែប នេះ មិន ដែល ទាក់ ទាញ ភាព ស៊ាំ ឡើយ,ឥរិយាបថបែបនេះ គឺជាទង្វើឯកជន (jure gestionis),ការ ប្រព្រឹត្ត បែប នេះ គឺ ជា ទង្វើ សាធារណៈ មួយ ប៉ុន្តែ ត្រូវ បាន ការពារ ដោយ ភាព ស៊ាំ,C
"សំណួរ នេះ សំដៅ ទៅ លើ ព័ត៌មាន ដូច ខាង ក្រោម ។
ដំបូង យើង ត្រូវ តែ កត់ សម្គាល់ ថា ចក្រ វាល គឺ ជា អក្ខរាវិរុទ្ធ ក្នុង ទម្រង់ ផ្នែក ខ្លះ ដោយសារ តែ ទម្រង់ នេះ គឺ ជា ទម្រង់ ដ៏ ល្អ ឥត ខ្ចោះ មួយ ដែល តម្រូវ ឲ្យ គ្មាន សន្លាក់ គឺ ជា ពេញលេញ បំផុត មួយ ផ្នែក ដោយសារ តែ វា បង្កើត ទម្រង់ ដ៏ ល្បីល្បាញ បំផុត ដែល សម បំផុត ដើម្បី មាន និង រក្សា ទុក អ្វី ៗ ទាំង អស់ ។ ឬ ជា ថ្មី ម្តង ទៀត ដោយ សារ តែ ផ្នែក ទាំង អស់ នៃ សកល លោក ដែល ជា ព្រះ អាទិត្យ ព្រះ ចន្ទ និង ភព ទាំង នោះ លេច ឡើង ក្នុង ទម្រង់ នេះ ។ ឬ ដោយសារ អ្វីៗ គ្រប់ យ៉ាង ខិតខំ ដើម្បី ទទួល បាន ទម្រង់ នេះ ដូច ដែល លេច ឡើង ក្នុង ករណី ដំណក់ ទឹក និង សាក សព សារ ធាតុ រាវ ផ្សេង ទៀត ប្រសិន បើ ពួក គេ ព្យាយាម កំណត់ ខ្លួន ឯង ។ ដូច្នេះ គ្មាន នរណា ម្នាក់ នឹង សង្ស័យ ថា ទម្រង់ នេះ ជា របស់ រូបកាយ សួគ៌ នោះ ទេ ។ ...
ដូច្នេះ ផែនដី ក៏ មាន វិសាលភាព លើសពី ចម្ងល់ ដែរ ព្រោះ វា ផ្ដោត ពី គ្រប់ ជ្រុង នៅ លើ កណ្តាល របស់ វា ។ ទោះបី ជា ដោយ ហេតុ ផល នៃ ការ ឡើង ភ្នំ និង ការ ធ្លាក់ ទឹក ចិត្ត នៃ ជ្រលង ភ្នំ ជា រង្វង់ ដ៏ ល្អ ឥត ខ្ចោះ មួយ មិន អាច យល់ បាន ក៏ ដោយ ប៉ុន្តែ នេះ មិន ប៉ះ ពាល់ ដល់ លក្ខណៈ ទូទៅ នៃ ភព ផែន ដី នោះ ទេ ។ ...
ដូច ដែល បាន បង្ហាញ រួច ហើយ ថា ផែនដី មាន ទម្រង់ នៃ វិសាលភាព យើង ត្រូវ ពិចារណា ថា តើ ចលនា មួយ ក៏ ស្រប ពេល ជាមួយ នឹង ទម្រង់ នេះ ដែរ ឬ ទេ ហើយ តើ ផែនដី កាន់ កាប់ នៅ ក្នុង សកលលោក ឬ អត់។ ... អ្នក និពន្ធ ភាគ ច្រើន ពិត ជា យល់ ស្រប ថា ផែនដី នៅ តែ ស្ថិត នៅ ចំ កណ្តាល នៃ សកល លោក ហើយ ចាត់ ទុក វា មិន អាច យល់ បាន និង គួរ ឲ្យ អស់ សំណើច ក្នុង ការ សន្មត ថា ផ្ទុយ ទៅ វិញ ។ ប៉ុន្តែ ប្រសិន បើ បញ្ហា នេះ មាន ទម្ងន់ ដោយ ប្រុង ប្រយ័ត្ន នោះ វា នឹង ត្រូវ បាន គេ មើល ឃើញ ថា សំណួរ នេះ មិន ទាន់ ត្រូវ បាន ដោះ ស្រាយ នៅ ឡើយ ទេ ដូច្នេះ មិន ត្រូវ បាន ចាត់ ទុក ថា ស្រាល នោះ ទេ ។ រាល់ការផ្លាស់ប្តូរទីកន្លែងដែលគេសង្កេត គឺត្រូវធ្វើចលនានៃវត្ថុដែលសង្កេត ឬអ្នកសង្កេតការណ៍ ឬដើម្បីចលនារបស់ទាំងពីរ។ ... ឥឡូវ នេះ គឺ មក ពី ផែនដី ដែល បដិវត្តន៍ នៃ ស្ថាន សួគ៌ ត្រូវ បាន គេ សង្កេត ឃើញ ហើយ វា ត្រូវ បាន បង្កើត ឡើង សម្រាប់ ភ្នែក របស់ យើង ។ ហេតុ ដូច្នេះ ហើយ បើ ផែនដី គ្មាន ចលនា ណា មួយ ដែល ចលនា នេះ ត្រូវ តែ ធ្វើ ឡើង នៅ ក្នុង អ្វីៗ ទាំង អស់ ក្រៅ ផែនដី នោះ ទេ ប៉ុន្តែ នៅ ក្នុង ទិស ផ្ទុយ គ្នា ជាង បើ អ្វីៗ គ្រប់ យ៉ាង នៅ លើ ផែនដី បាន ផ្លាស់ ប្ដូរ ហើយ ប្រភេទ នេះ គឺ ជា បដិវត្តន៍ ប្រចាំ ថ្ងៃ។ ដូច្នេះ នេះ ហាក់ ដូច ជា ប៉ះ ពាល់ ដល់ សកល លោក ទាំង មូល ដែល ជា អ្វី ៗ ទាំង អស់ នៅ ក្រៅ ផែនដី ដោយ លើក លែង តែ ផែនដី ខ្លួន ឯង ។ ទោះ ជា យ៉ាង ណា ក៏ ដោយ មនុស្ស ម្នាក់ គួរ តែ សារភាព ថា ចលនា នេះ មិន មែន ជា រឿង ចម្លែក ចំពោះ ឋានសួគ៌ នោះ ទេ ប៉ុន្តែ ផែនដី បាន ងើប ពី ទិស ខាង លិច ទៅ ទិស ខាង កើត ហើយ ប្រសិន បើ នេះ ត្រូវ បាន ចាត់ ទុក ដោយ ប្រុង ប្រយ័ត្ន ទាក់ទង នឹង ការ ងើប ឡើង ជាក់ ស្តែង និង ការ កំណត់ ព្រះ អាទិត្យ ព្រះ ចន្ទ និង ផ្កាយ នោះ នឹង ត្រូវ បាន គេ រក ឃើញ ថា នេះ ជា ស្ថានភាព ពិត ប្រាកដ»។
Nicolas Copernicus, បដិវត្តន៍នៃព្រះកាយសួគ៌, ១៥៤៣
ការ ឆ្លង កាត់ នេះ អាច ត្រូវ បាន ប្រើ ជា ភស្តុតាង ដែល បញ្ជាក់ ថា កូភើនីកូស ខុស គ្នា ពី ទស្សន វិជ្ជា ធម្ម ជាតិ បុរាណ អារីស្តូថែលៀន នៅ សម័យ របស់ គាត់ ពីព្រោះ គាត់ បាន ស្នើ ថា",កោដ្ឋ គឺ ជា អក្ខរាវិរុទ្ធ,ផែនដីមាន spherical,កូស្ម៉ូស គឺ ជា ភូមិ សាស្ត្រ,ផែនដីមិនជាប់ស្ថេរទេ,D
"កំណត់ការប្រមូលផ្តុំ H+(aq) ក្នុង 1.0 M phenol, C6H5OH, ដំណោះស្រាយ។ (The Ka for phenol is 1 × 10^-10.)",1 × 10^-10 M,1 × 10^-9 M,1 × 10^-3 M,1 × 10^-5 M,D
"តើ កត្តា មួយ ណា ខាង ក្រោម នេះ នឹង ត្រូវ បាន ចាត់ ទុក ថា ជា កត្តា "" ទាញ "" សម្រាប់ រីវ៉ា នៅ ពេល ពិចារណា អំពី ការ ផ្លាស់ ប្តូរ ពី ប្រទេស ឥណ្ឌា ទៅ កាន់ សហ រដ្ឋ អាមេរិក ?",ភាពក្រីក្រ Abject,ការងារ និង ប្រាក់ ឈ្នួល កាន់ តែ ខ្ពស់,ប្រព័ន្ធ caste របស់ ឥណ្ឌា,អំពើ ហិង្សា នៅ តំបន់ ជិត ខាង របស់ នាង,B
បើ ប្រៀបធៀប ជាមួយ គណបក្ស នយោបាយ នៅ ក្នុង ប្រទេស នានា ដូចជា អង់គ្លេស និង អ៊ីស្រាអែល ដែល ទាំង ពីរ មាន ប្រព័ន្ធ ពហុបក្ស គណបក្ស នយោបាយ អាមេរិក,មិន សូវ ចាប់ អារម្មណ៍ នឹង ការ ជះ ឥទ្ធិពល ដល់ លទ្ធផល នៃ ការ បោះ ឆ្នោត,មិន សូវ ត្រូវ បាន កំណត់ អត្ត សញ្ញាណ យ៉ាង ច្បាស់ ជាមួយ មនោគម វិជ្ជា នយោបាយ ខ្ជាប់ខ្ជួន,មិន សូវ មាន ប្រសិទ្ធភាព ក្នុង ការ រៃ អង្គាស ប្រាក់ ពី អ្នក គាំទ្រ នយោបាយ,អាចឆ្លុះបញ្ចាំងពីគោលដៅនៃការបោះឆ្នោតទាំងមូលរបស់ពួកគេបានកាន់តែប្រសើរ,B
១. មានចំនួនមួយជុំ ដែលស្ថិតនៅជិត ១ពាន់ មានចំនួន ៤៧.០០០នាក់។ តើ ចំនួន មួយ ណា ដែល អាច ជា ចំនួន ដែល ត្រូវ បាន ប្រមូល ផ្តុំ ?,"46,295","46,504","47,520","47,924",B
ធុង មួយ ស្ថិត នៅ ក្នុង រូបរាង នៃ ភាព ព្រីស ត្រីកោណ ។ បើ មូលដ្ឋាន ត្រីកោណ មាន ផ្ទៃ ដី ១១៦ ម៉ែត្រការ៉េ ហើយ ធុង មាន កម្ពស់ ៣០ ហ្វីត តើ ធុង នោះ មាន ទឹក ប៉ុន្មាន នៅ ពេល វា ពេញ ?,1725 ft^3,1740 ft^3,3480 ft^3,6960 ft^3,C
តង់ស្យុង ដែល បាន បង្ក ឡើង នៅ ក្នុង ឧបករណ៍ ដឹក ជញ្ជូន ត្រូវ បាន តំណាង ឲ្យ ដូច ជា,ផលិតផល នៃ ការ ជំរុញ និង បច្ចុប្បន្ន របស់ វា តាម រយៈ វា ។,សមាមាត្រ នៃ ការ ជំរុញ របស់ វា ទៅ បច្ចុប្បន្ន តាម រយៈ វា ។,សមាមាត្រ បច្ចុប្បន្ន តាម រយៈ វា ទៅ លើ ការ ជំរុញ របស់ វា ។,ផលិត ផល នៃ ការ ជំរុញ និង អត្រា នៃ ការ ផ្លាស់ ប្តូរ បច្ចុប្បន្ន របស់ វា តាម រយៈ វា ។,D
តើ លក្ខណៈ មួយ ណា ដែល ជា ទូទៅ ស្រប ទៅ នឹង ការ រំលោភ សេព សន្ថវៈ កាល បរិច្ឆេទ ?,ការប្រើប្រាស់កម្លាំងហួសប្រមាណ,បុព្វេសន្និវាស,កាមតណ្ហា,ពាក់ ព័ន្ធ នឹង ការ ប្រើប្រាស់ អាវុធ,C
រកប្រវែងនៃខ្សែកោង y = ln x រវាងចំនុចដែល y = 1/2 និង y = 1.,0.53,0.86,1.18,1.36,C
រក $-\dfrac{1}{-3}\cdot\cfrac{1}{~\frac{1}{-3}~}.$,1,-1,0,2,B
តើ ទស្សនៈ ចិត្ត សាស្ត្រ មួយ ណា ដែល មាន ប្រជាប្រិយ ភាព បំផុត នៅ ដើម សតវត្សរ៍ ទី ម្ភៃ នៅ អឺរ៉ុប ខាង លិច ?,៦. ប្រសាទ,ការវិវត្ដន៍,កិរិយាសព្ទ,psychoanalytic,D
ការ មិន ជួយ រៀន ទំនង ជា ទាក់ ទង ដោយ ផ្ទាល់ ទៅ នឹង,ឥទ្ធិ ពល បាណុម ។,លំអៀងដែលបម្រើខ្លួនឯង។,ោងកៅ ខាង ក្រៅ នៃ ការ ត្រួត ពិនិត្យ ។,ការ គោរព វិជ្ជមាន ដោយ គ្មាន លក្ខខណ្ឌ ។,C
ការ ស្រាវជ្រាវ របស់ ហ្គាសៀ និង កូលីង ទាក់ ទង នឹង ការ ស្អប់ ដែល បាន រៀន បាន បញ្ជាក់ ថា គូ UCS និង CS មួយ ណា ខាង ក្រោម នេះ គឺ មាន ឥទ្ធិ ពល បំផុត និង បាន រៀន យ៉ាង លឿន បំផុត ?,ការបំពេញភារកិច្ច និងទទួលរង្វាន់អាហារ,ក្អក និង អាហារ ឬ ភេសជ្ជៈ,ចលនា និង ការ ភ្ញាក់ ផ្អើល,ការដាក់ទោស និងរង្វាន់,B
"ទឹក មួយ ចំនួន របស់ ភព ព្រះ អង្គារ ត្រូវ បាន កក នៅ ក្នុង ដី និង ផ្ទាំង ទឹក កក ហើយ ទឹក កក មួយ ចំនួន ត្រូវ បាន បាត់ បង់ ដោយសារ ការ ដក ខ្យល់ ព្រះ អាទិត្យ ប៉ុន្តែ ទឹក ដើម ភាគ ច្រើន ត្រូវ បាន គេ គិត ថា ត្រូវ បាន បាត់ បង់ តាម រយៈ យន្ត ការ មួយ ផ្សេង ទៀត ។ តើ មាន អ្វី កើត ឡើង ចំពោះ ទឹក "" បាត់ បង់ "" នេះ ?",វា ត្រូវ បាន ដក ចេញ ដោយ ដែន ម៉ាញេទិច នៅ ពេល ដែល វា បាន ថយ ចុះ យ៉ាង លឿន ក្នុង កម្លាំង,វា ត្រូវ បាន បំបែក ទៅ ជា អ៊ីដ្រូសែន និង អុកស៊ីសែន ដោយ ពន្លឺ អូលtraviolet ហើយ អ៊ីដ្រូសែន ត្រូវ បាន បាត់ បង់ តាម រយៈ ការ រត់ គេច កំដៅ ។,វា ត្រូវ បាន ប្រើប្រាស់ ដោយ អារ្យធម៌ របស់ ជន ជាតិ ម៉ារៀ ស្រេក ឃ្លាន,វា ត្រូវ បាន គេ ដាក់ ទំនេរ ក្នុង អំឡុង ពេល នៃ ភ្នំ ភ្លើង ដ៏ ខ្លាំង និង ត្រូវ បាន បាត់ បង់ ទៅ កន្លែង ទំនេរ តាម រយៈ ការ រត់ គេច កំដៅ ។,B
ធ្វើដំណើរក្នុងល្បឿនដំបូង 1.5 × 10^6 m/s ប្រូតុង ចូលទៅក្នុងតំបន់មួយនៃដែនម៉ាញ៉េទិចថេរកម្រិត 1.5 T។ ប្រសិន បើ វ៉ិចទ័រ ល្បឿន ដំបូង របស់ Proton ធ្វើ ឲ្យ មុំ 30 ° មាន ដែន ម៉ាញេទិច គណនា ល្បឿន 4 s របស់ proton បន្ទាប់ ពី ចូល ទៅ ក្នុង ដែន ម៉ាញេទិច ។,5.0 × 10^6 m/s,7.5 × 10^6 m/s,1.5 × 10^6 m/s,3.0 × 10^6 m/s,C
ថាមពល ដែល បាន បញ្ចេញ ពី ការ បំបែក ផូស្វាត ដែល មាន ថាមពល ខ្ពស់ ATP និង phosphocreatine អាច រក្សា ការ ហ្វឹក ហាត់ អតិបរមា សម្រាប់ :,១-២ វិនាទី។,៥-១០ វិនាទី។,៣០-៤០ វិនាទី។,៥០-៦០ វិនាទី។,B
ក្នុងសៀគ្វីស៊េរី បើបច្ចុប្បន្នក្នុងចង្កៀងមួយមាន 2 A បច្ចុប្បន្ននៅក្នុងចង្កៀងនៅក្បែរ,"កន្លះ, 1 A",ម៉ោង 2:00 ព្រឹក,អាស្រ័យលើចង្កៀងណាដែលជិតនឹងថ្ម,មិន ទាន់ មាន ព័ត៌មាន គ្រប់គ្រាន់ ដើម្បី និយាយ,B
តើ មួយ ណា ខាង ក្រោម នេះ ទំនង ជា នឹង បង្កើត កំណើន សេដ្ឋ កិច្ច កាន់ តែ រឹង មាំ ក្នុង ពេល វេលា ?,ការ ប្រើប្រាស់ ធនធាន ធម្មជាតិ កាន់ តែ លឿន ។,អត្រា មិន ចេះ អក្សរ មនុស្ស ពេញ វ័យ ខ្ពស់ ។,ការ ធ្លាក់ ចុះ ភាគ ហ៊ុន នៃ ទំនិញ មូលនិធិ ។,ឥណទានពន្ធលើការវិនិយោគ។,D
សេដ្ឋ កិច្ច ស្ថិត នៅ ក្នុង វិបត្តិ សេដ្ឋ កិច្ច ដ៏ ជ្រាល ជ្រៅ មួយ ។ ដោយ ផ្អែក លើ ស្ថានភាព សេដ្ឋកិច្ច នេះ តើ សេចក្តី ថ្លែងការណ៍ មួយ ណា ខាង ក្រោម អំពី គោល នយោបាយ រូបិយវត្ថុ គឺ ត្រឹមត្រូវ?,គោល នយោបាយ ពង្រីក នឹង ធ្វើ ឲ្យ វិបត្តិ សេដ្ឋ កិច្ច កាន់ តែ អាក្រក់ ទៅ ៗ ។,គោល នយោបាយ ពង្រីក បង្កើន តម្រូវ ការ សរុប យ៉ាង ខ្លាំង ប្រសិន បើ ការ វិនិយោគ ដឹង ពី ការ ផ្លាស់ ប្តូរ ក្នុង អត្រា ការ ប្រាក់ ។,គោល នយោបាយ កិច្ច សន្យា គឺ ជា ការ ជំរុញ ដ៏ ត្រឹម ត្រូវ សម្រាប់ ការ វិនិយោគ និង ការ ប្រើប្រាស់ ។,ប្រសិន បើ តម្រូវ ការ សំរាប់ លុយ គឺ ជា គោល នយោបាយ រូបិយ ប័ណ្ណ ពង្រីក យ៉ាង ល្អ ឥត ខ្ចោះ អាច មាន ប្រសិទ្ធិ ភាព ខ្លាំង ណាស់ ។,B
អាជីវករ ប្រឡូក ក្នុង គណនី សង្គម ដោយសារ តែ ការ ទាមទារ ពី _________ ដើម្បី កំណត់ អត្តសញ្ញាណ ________ ដើម្បី ធ្វើ ឲ្យ ប្រសើរ ឡើង នូវ ___________ និង លើក ទឹក ចិត្ត _________ និង ___________,"Stakeholders, Risks, Stakeholder management, Accountability, Transparency","Stakeholders, ការទទួលខុសត្រូវ, តម្លាភាព, ហានិភ័យ, ការគ្រប់គ្រងStakeholder","Stakeholders, ការទទួលខុសត្រូវ, ហានិភ័យ, Stakeholders, Stakeholder Management","Stakeholders, Stakeholder Management, Transparency, Risks, Accountability",A
ពន្ធ ដែល បាន ដាក់ លើ អ្នក ផ្គត់ផ្គង់ នឹង ទំនង ជា នឹង ត្រូវ បញ្ជូន ទៅ អ្នក ប្រើប្រាស់ ក្នុង ទម្រង់ នៃ ការ កើន ឡើង តម្លៃ ប្រសិន បើ,ភាព ល្អិតល្អន់ នៃ តម្រូវ ការ តម្លៃ គឺ មាន ភាព ល្អិតល្អន់ ខ្លាំង ។,ភាព ល្អិតល្អន់ នៃ តម្រូវ ការ តម្លៃ គឺ មិន ច្បាស់លាស់ ខ្លាំង ទេ ។,ភាព ល្អិតល្អន់ នៃ តម្រូវ ការ តម្លៃ គឺ មាន ភាព ល្អិតល្អន់ នៃ អង្គ ភាព ។,ភាព ល្អិតល្អន់ នៃ តម្រូវ ការ ប្រាក់ ឈ្នួល គឺ មាន ភាព ល្អិតល្អន់ ខ្លាំង ។,B
