Question,A,B,C,D,Answer
"Koyeba concentration ya H+(aq) na 1,0 M phenol, C6H5OH, solution. (Ka for phenol ezali 1 × 10^-10.)",1 × 10^-10 M,1 × 10^-9 M,1 × 10^-3 M,1 × 10^-5 M,D
"Na kati ya makambo oyo elandi tokoki kotalela yango lokola eloko ya ""kobenda"" mpona Riva ntango azali kokanisa kolongwa na Inde mpe kokende na Etats-Unis?",Abject Bobola,Mosala ya malamu mpe lifuti ya malamu,Mitángo mpo na bato ya Inde,Mobulu na kartye na ye,B
"Soki tokokanisi yango na baparti politiki ya mikili lokola Angleterre na Israel, oyo nyonso mibale eza na bibongiseli ya parti mingi, baparti politiki ya Amerika eza",Bosepeli mingi te mpo na kosala bopusi likoló na maponami,Eyebanaki polele te na makanisi ya politiki oyo eyokani te,Ezali malamu mingi te mpo na kozwa mbongo epai ya bato ya politiki,Kozala na makoki ya komonisa malamu mikano ya bituka na bango mobimba,B
"Motango moko, oyo ekangami na nkoto ya pene, ezali 47 000. Motángo nini ekoki kozala motángo oyo bazingaki?","46,295","46,504","47,520","47,924",B
"Tangki moko ezali lokola prisme triangle. Soki moboko ya triangle eza na etando ya 116 feet carrés, mpe réservoir eza molai bametele 30, réservoir elingaki kozala na mai boni soki etondi?",1725 ft^3,1740 ft^3,3480 ft^3,6960 ft^3,C
"Voltage oyo esalemi na inducteur emonisamaka lokola,",Product ya inductance na yango mpe ya sikoyo na nzela na yango.,Ratio ya inductance na yango na oyo ya sikoyo na nzela na yango.,Ratio ya sikoyo na nzela na yango na inductance na yango.,Mbuma ya inductance na yango mpe taux ya mbongwana ya sikoyo na nzela na yango.,D
Na bizaleli oyo elandi oyo wapi eyokani na kobebisama ya babalani?,Kosalela makasi koleka ndelo,prekomanyola,Mposa ya kosangisa nzoto,utilisée pour la monstre,C
Luká bolai ya curve y = ln x kati ya ba point esika y = 1/2 pe y = 1.,0.53,0.86,1.18,1.36,C
Luká $-\dfrac{1}{-3}\cdot\cfrac{1}{~\frac{1}{-3}~}.$,1,-1,0,2,B
Likanisi nini ya pisikoloji esepelisaki bato mingi na ebandeli ya ekeke ya ntuku mibale na Mpoto ya Wɛsti?,Neuroscience,évolution,"bizaleli, bizaleli",psychoanalytic,D
Kozanga lisalisi oyo bayekoli ekoki mpenza kozala na boyokani ya polele,Effet ya pas de soucis.,Aponaka bilongi na ye moko.,External locus ya kolandela.,Ok ya pas de problème.,C
Bolukiluki ya Garcia na Koelling na oyo etali mabongoli oyo bayekolaki emonisaki ete ba paires nini ya UCS mpe CS oyo elandi baza bato ya nguya mingi mpe bayekolaka yango noki?,kosala mosala mpe kozwa mbano ya bilei,"Bilei, bilei to masanga",Koningana mpe koningana,bitumbu mpe mbano,B
"Mai mosusu ya Mars ezalaka na ngalasi na kati ya mabele mpe mabanga ya ngalasi mpe mosusu ebungaki mpo na kolongola mopepe ya moi kasi mai mingi ya liboso ekanisami ete ebungaki na nzela ya mwango mosusu. Nini ekómelaki ""mai oyo ebungi""?",Nguya na yango elongolaki yango na champ magnétique ntango ezalaki kokita nokinoki,Ebukanaki na hydrogène mpe oxygène na pole ya ultraviolet mpe hydrogène ebungaki na nzela ya kokima na thermique,Civilisation ya bato ya Mars oyo bazalaki na mposa makasi ya mai,ezalaki vaporisé na eleko moko ya volcanisme ya makasi pe ebungaki na etando na nzela ya kokima thermique,B
"Kosala mobembo na vitese ya ebandeli ya 1,5 × 10^6 m/s, proton ekɔti na etuka moko ya champ magnétique ya ntango nyonso ya magnitude 1,5 T. Soki vector ya ebandeli ya proton ya velocity esali angle ya 30° na champ magnétique, compute vitese ya proton 4 s nsima ya kokota na champ magnétique.",5.0 × 10^6 m/s,7.5 × 10^6 m/s,1.5 × 10^6 m/s,3.0 × 10^6 m/s,C
"Nguya oyo ebimaka na kobeba ya phosphates ya nguya makasi, ATP mpe phosphocreatine, ekoki kobatela ngalasisi ya exertion maximale mpo na yango:",1-2 seconds.,5-10 seconds.,30-40 seconds.,50-60 seconds.,B
"Na circuit ya serie, soki sikoyo na mwinda moko eza 2 A, oyo ya sikoyo na mwinda pembeni na yango eza","Katikati, 1 A",2:00 AM,Etalaka mwinda nini ezali pene ya pile,Ba information ekoki te koloba,B
"Na makambo oyo elandi, oyo wapi ekoki mpenza kobimisa bokoli makasi ya nkita nsima ya ntango?","Nokinoki, kosalela biloko ya mokili.",Bato mingi bakómi mikóló bayebi kotánga mpe kokoma.,Kokita ya biloko ya motuya ya biloko.,Crédit ya mpako ya investiss.,D
"Nkita ezali kokita makasi. Na kotalela situation oyo ya nkita, wapi na maloba oyo elandi na oyo etali politiki ya mosolo ezali solo?",Politiki ya kobimisa mbongo ekobebisa kaka kokita ya nkita.,Politiki ya koteka biloko ebakisaka mpenza mposa ya bato soki mosolo ezali kolandela mbongwana na taux ya matomba.,Politiki ya kontrakita eza elendiseli ebongi mpona kobimisa mbongo mpe kosalela biloko.,Soki mposa ya mbongo ezali mpenza kokolisa mayele ya mosolo ekoki kozala malamu mpenza.,B
"Bato ya mombongo basalaka comptabilité sociale mpo na masengami ya _________, mpo na koyeba ________, kobongisa ___________ mpe kolendisa _________ mpe ___________","Bato oyo bazali na likambo yango, makama, kolandela bato oyo bazali na likama, kozongisa monɔkɔ, transparency","Bato oyo bazali na mosala, kozongisa monɔkɔ, transparency, makama, Stakeholder Management","Bato oyo bazali na mosala, kozongisa monɔkɔ, makama, bato oyo basalaka na bango, Stakeholder Management","Bato oyo bazali na likambo yango, Kolandela Stakeholder, Transparency, Makama, Kozongisa monɔkɔ",A
Mpako oyo batye na moto oyo azali kotɛka biloko ekozala mingi koleka na mosombi na ndenge ya komata ya ntalo soki,Komata ya ntalo ya mposa ezali makasi mpenza.,Komata ya ntalo ya mposa ezali makasi mpenza.,Ntalo ya mposa ezali elastice ya unité moko.,Lifuta oyo bato bazali na mposa na yango ezali makasi mpenza.,B
Maloba 1 | Na etuluku moko (ab)^{-2} = b^{-2}a^{-2}. Maloba 2 | Na etuluku moko (ab)^n = a^nb^n.,"Ya solo, ezali solo","Ya lokuta, ya lokuta","Ya solo, lokuta","Ya lokuta, ezali solo",B
"Na ekólo moko, na bikólo mosusu, nini kowelana ezali na ngámbo ya kowelana na ekólo moko?",Mombongo na mokili mobimba,Nkita ya mokili mobimba,Komekana na mokili mobimba,Globalisation,D
"Moto moko oyo azalaki kosala programɛ yango akomaki programɛ yango na nse. Ebongiseli yango esalelaka liste ya mitángo oyo babengi numList. Ebongiseli yango ezali mpo na kolakisa motángo yango na liste yango.
 ← numlist [1]
 POUR TOUTES LES VALEUR NA NUMLIST
 bisous ← + valeur
 DISPLAY sum
 Mpo na komeka manáka, moto oyo azali na programɛ abandisi numéro ya Listes na [0 , 1 , 4 , 5]. Ebongiseli yango ezali komonisa bato 10, mpe moto oyo azali kosala programɛ yango asukisi ete ebongiseli yango esalaka ndenge bakanaki. Na makambo oyo elandi, oyo wapi ezali solo?",Bosukisi ezali solo; Ebongiseli yango esalaka ndenge bakanaki.,"Bosukisi ezali solo; Ebongiseli yango ezali komonisa motuya ya malamu te mpo na likambo ya ekzamɛ [0, 1, 4, 5].","Bosukisi ezali solo; Kosalela likambo ya komeka [0, 1, 4, 5] ekoki te mpo na kosukisa ebongiseli yango ezali solo.","Bosukisi ezali solo; Kosalela likambo ya ekzame [0, 1, 4, 5] endimisi kaka ete ebongiseli yango esalaka mpo na baliste mpo na kobakisa molongo.",C
Mpo na nini Parfit aboyi bokokani?,Azali koloba na esika oyo mokili oyo ekokani te ekoki kopɛngolama te.,"Alobi ete soki tozali kotya bamposa ya babola na esika ya liboso, tokoki kobakisa bokokani.",Alobaka ete mokomoko na biso azali na mokumba ya bobola na biso.,Aboyi mpenza likanisi ya kozala ndenge moko.,B
"Motuna oyo etaleli makambo oyo elandi.
""Ya solo, lokola mafuta nyonso mibale ya [bato ya mayele] ya lokumu oyo bazwaka makanisi na bango na oyo etali makanisi mpe bonkɔkɔ ndenge moko mpe boyokani ya bato ya Sunni bandimi ete mokumba ya kala ya kolongola, ya koboma bato, mpe ya kobengana makambo ya sika ya mabe esengeli kozala mokano ya aspiration na biso ya likolo, mpo ""Molende ya losambo eza bolongi mpo na Kondima ya Nzambe moto oyo azali kozwa litomba""; Na maloba ya Profeta (Profeta Santu) ""Whosoever akɔtisi makambo ya sika ya mabe na molongo na biso esengeli babengama"" mpe ""Whosoever oyo azali na makanisi ya kotɛmɛla etinda na biso esengeli babengama,"" kosala makambo ekómi na ntina mpe ezali pene na yango...""
Mokanda euti na Ottoman Sultan Selim I na Safavid Shah Ismail I, 1514
Ba Safavids babendaki nkanda ya makonzi ya Bamizilma na ndakisa Ottoman mpe Empire Mughal libosoliboso mpo ba Safavids",Etambwiseli ya ba expansioniste ezalaki na etando ya ba expansioniste na kati ya ba expansioniste mibale,Baboyaki makanisi ya kati ya Lingomba ya Bamizilma,"Bakómaki baklisto na boombo, mpe akómisaki bango babundi ya Safavid",Ismail alobaki ete ye moko azali Caliph,A
"Motuna oyo etaleli makambo oyo elandi.
Natambolaka pembeni ya likonzí yango, natunaka makambo nini ezali koleka.
Sodá moko alobi bobele ete: ""Babéngaka mingi mokolo na mokolo.
""Basusu kati na biso batindamaki na nordi na ebale Yellow na mibu zomi na mitano,
Mpe sikoyo na mbula 40 tozali kokende na garrisons na weste.
Na tournée na biso ya liboso, mokambi ya mboka asengelaki kokangisa bandanna na biso mpo na kobenda biso.
Ntango tozongaki, nsuki na biso ezalaki mpɛmbɛ, kasi atako bongo yikiyiki ezalaka mingi.
Ba garrisons ya frontiere etambolaka na makila, oyo ekoki mpo na kotondisa mbu,
Kasi mikano ya teritware ya amperɛrɛ martial esengeli naino te.
Na bankama ya bituka ya este ya bangomba, na mabele mobimba ya Han,
Esengeli kozala na bamboka nkóto zomi oyo ba brambles ekangami sikawa.
Ata soki basi bazali na makasi mpo na kosimba hoe mpe kokata matiti,
Milona ekolaka ndenge nyonso, bilanga ezalaka kaka mobulu.
Eza mpasi mingi mpo na mibali ya Shanxi, na lokumu na bango lokola babundi:
Bakangaka yango lokola bambwa to bansoso, mibali nyonso bakamwaki.
""Eh bwana mais bon je te propose,
Komilelalela eza te na kati ya mosala ya soda.
Tokoki bobele koningisa mitó. Meká komona na eleko oyo ya mpiɔ:
Basoda ya Shanxi bazongisaki bango na ndako te.
Bakonzi ya etúká bazali kosenga mpako ya mabele,
Kasi ekouta wapi? Okoki kozwa makila na libanga te!
Nakanisi na bosembo nyonso eza makila mabe ya kobota mwana sikoyo,
Eleki malamu kobota mwana mwasi: ata mwasi akoki kobala
Mpe fandá na bato ya kartye oyo ezali pembeni.
Kasi mwana akosuka na kolala na prairie mosusu ya mosika.""
Du Fu, ""Ballad of the Army Carts,"" ca. 750 T.B.
Accueil Politique ya Eglise na ba Congolais oyo wapi na oyo etali boyokani ya basi na mibali na kati ya mboka ya Tang?",Boyokani ya Confucius kati na mwasi na mobali ezalaki naino makasi na mokili ya Tang.,Bamaniskri ya Imperial elobelaki mingi kobotama ya bana mibali ya makoki koleka bana basi mpo na kokokisa quota ya kokoma mikanda.,Basi mpe mibali bakokaki kokabola mosala ya bilanga ndenge moko.,Boyokani ya bonkɔkɔ ya basi na Chine ebongwanaki na ntango ya boyangeli ya Empress Wu Zetian.,C
"Na kati ya xy-plane, graph ya x^ y^ (log y) = y^log x is",Etude ya liboso ya kofungwama,Courbe ya kokangama,ya pas dans la première fois ya liboso,solo point,A
Na mikili oyo elandi ebimisaki CO2 mingi na moto moko na 2017?,Japan,Canada,Russie,Iran,B
Etumba ya kozongela ezali nini?,Ntango moto oyo asali ye mabe ayanoli na nsango oyo ebongiseli yango etindelaki yango,"Etumba oyo ezali ntango nyonso kozongela yango, komeka mpo na koyeba bolɛmbu moko",Etumba oyo esalelaka bansango ya ebongiseli yango moko mpe ekoki kobatelama te mpo na kobundisa yango,"Moto oyo asali ye mabe azongisi nsango oyo bakangaki, mpe site yango endimi yango mpe eyanolaka na ndenge moto oyo asalaki ye mabe asepeli",D
Likambo oyo ete infrarouges ya absorption ya chlorure ya deuterium (DCl) elongwaka na oyo ya chlorure ya hydrogène (HCl) ezali mpo na bokeseni oyo ezali na kati na yango,Kokabolama ya electron,moment ya dipole,makasi ntango nyonso,Kokitisa misa,D
"Kosala malamu ya quantum ya detecteur ya photon eza 0,1. Soki batindi ba photons 100 na kati ya detecteur, moko nsima ya mosusu, detecteur akomona ba photons",10 - 10 Takoyaki 4,"10 ya pas de soucis, ya pas de 3 ans","10 ya pas moyen de 10 mois, ya pas mieux","10 ya pas de 10 ans, ya pas de 0.1",B
Na kati ya ba nsinga ya mike oyo elandi EKOKI te kolobelama na maloba ya ntango nyonso?,Toutes les stringes oyo motango ya zero eza mingi na kati ya mitano,Nyonso bit bansinga ebandaka na zero mpe kosuka na moko,Nionso eza na ba strings ata na motango ya zero,Nionso eza na bansinga oyo eza na ba mingi koleka zeros,D
Komesana ya banzete mpo mai ebunga mingi te na bisika oyo molunge ezali makasi ezali na ndakisa oyo wapi na kati ya biloko oyo elandi?,Ebele stomata,cuticles ya mikemike,Pilipili na esika ya nkasa,Ratio ya monene ya surface-to-volume,C
Mbongwana ezali mabunga na ADN oyo:,ezalaka ntango nyonso mabe.,Esalemaka kaka na miso ya bato oyo baza na carcinogens.,kobakisa bokoli ya tumor.,Ebimaka yango moko na lombangu ya moke.,D
"Na makambo oyo elandi, oyo wapi ezali solo mpo na hypothyroidisme?",Kokɔnda,Misaki Miyazaki,Emati nivo ya TSH,Koyina bato ya bisika ya molunge,C
"Ba valɛrɛ ya bandako oyo esalelamaka na engumba moko eza na ndimbola ya badolare 125 000 oyo eza na devise ya malamu ya badolare 23 000. Mpo na kɔntra ya sika ya balakisi, etuka ya eteyelo eza na mposa ya mosolo mosusu ya 10% soki tokokanisi yango na mbula eleki. Mpo na kozwa mbongo oyo ebakisami, bakonzi ya engumba bayebisi biro ya botaleli ya makambo ete ematisa motuya nyonso ya ndako oyo ebongisami na badolare 5 000. Mwango nini ya sika ya kobongola bizaleli malamu ya bandako na engumba ekozala ndenge nini?",$23 000 ,$25 300 ,$28 000 ,$30 300 ,A
" Na lisolo na ye ya koponapona bato na bitumba, Valls apesi likanisi wana",Bokeseni ezali te kati na bato oyo bazali kobunda mpe bato oyo bazali kobunda te.,Bokeseni kati na bato oyo bazali kobunda na bato oyo bazali kobunda te ezali likambo ya badiplome.,Bokeseni kati na bato oyo bazali kobunda mpe bato oyo bazali kobunda te ezali na categorie mpe polele.,"""terrorisme"" esengeli kolimbolama lokola mobulu ezangi kopona.",B
 Nussbaum alobi ete kotalela moto lokola eloko ezali eloko,ya pas d'amour pour le sexe !,Bosengi ya kosangisa nzoto.,Ezali na ntina te mpo na kosangisa nzoto.,"ya , all of the above.",C
"Mpo na makambo oyo wapi na kati ya makambo mibale oyo moto ya liboso (oyo asalelaka I/ngai/ngai) asalaka likambo moko ya polele ya mabe na bizaleli, na kolanda mibeko ya bizaleli malamu ya bato nyonso na Etats-Unis na 2020? Ndakisa 1 | Ntango baboti na ngai bazalaki kolala, nazalaki kokende kopota mbangu. Ndakisa 2 | Nazalaki kosopa sabuni na kati ya ndako ya kosukola oyo etondaki na bilamba ya moninga na ngai ya ndako.","mabe, mabe","Mabe, ezali mabe te","Ezali mabe te, mabe","Mabe ezali te, mabe te",D
"Mpo na makambo oyo wapi na kati ya makambo mibale oyo moto ya liboso (oyo asalelaka I/ngai/ngai) asalaka likambo moko ya polele ya mabe na bizaleli, na kolanda mibeko ya bizaleli malamu ya bato nyonso na Etats-Unis na 2020? Ndakisa 1 | Mbala mosusu nalukaka koloba solo, longola kaka soki ezwi ngai na mokakatano. Ndakisa 2 | Napwɛpwaki makango na ngai na spectacle ya maji.","mabe, mabe","Mabe, ezali mabe te","Ezali mabe te, mabe","Mabe ezali te, mabe te",B
"Mpo na makambo oyo wapi na kati ya makambo mibale oyo moto ya liboso (oyo asalelaka I/ngai/ngai) asalaka likambo moko ya polele ya mabe na bizaleli, na kolanda mibeko ya bizaleli malamu ya bato nyonso na Etats-Unis na 2020? Ndakisa 1 | Nakimaki mbangu likoló ya tapi ya sika na masini ya kokata matiti. Ndakisa 2 | Nazalaki kosuba na lobɔkɔ mpo na komeka yango mpo na koyeba soki ezwi mikrobe.","mabe, mabe","Mabe, ezali mabe te","Ezali mabe te, mabe","Mabe ezali te, mabe te",A
"Mpo na makambo oyo wapi na kati ya makambo mibale oyo moto ya liboso (oyo asalelaka I/ngai/ngai) asalaka likambo moko ya polele ya mabe na bizaleli, na kolanda mibeko ya bizaleli malamu ya bato nyonso na Etats-Unis na 2020? Ndakisa 1 | Namonaki Elton John oyo ayebanaki mingi na libanda ya arena ya concert mpe nakangaki ye fɔtɔ kozanga kotuna ye. Ndakisa 2 | Nayebisaki mokɛngɛli mosusu oyo azali kokɔta na mayele na kati ya bolɔkɔ moko bangi mpe azali kotɛkela yango bato ya bolɔkɔ.","mabe, mabe","Mabe, ezali mabe te","Ezali mabe te, mabe","Mabe ezali te, mabe te",D
"Mpo na makambo oyo wapi na kati ya makambo mibale oyo moto ya liboso (oyo asalelaka I/ngai/ngai) asalaka likambo moko ya polele ya mabe na bizaleli, na kolanda mibeko ya bizaleli malamu ya bato nyonso na Etats-Unis na 2020? Ndakisa 1 | Nabɛtaki na bopemi na ngai mpo na kozanga bale ntango ekɔtaki na nzela. Ndakisa 2 | Nalakisaki bana na ngai kosala lisano babengi xylophone.","mabe, mabe","Mabe, ezali mabe te","Ezali mabe te, mabe","Mabe ezali te, mabe te",D
"Mpo na makambo oyo wapi na kati ya makambo mibale oyo moto ya liboso (oyo asalelaka I/ngai/ngai) asalaka likambo moko ya polele ya mabe na bizaleli, na kolanda mibeko ya bizaleli malamu ya bato nyonso na Etats-Unis na 2020? Ndakisa 1 | Ntango frigo ya restora na ngai ekatanaki, nazalaki kopesa nyama yango ya molunge atako nayebaki ete ezalaki mpenza malamu te. Ndakisa 2 | Nazwaki ekateli ya kopelisa mɔtɔ na zamba.","mabe, mabe","Mabe, ezali mabe te","Ezali mabe te, mabe","Mabe ezali te, mabe te",A
"Mɛ́lɛ mingi
",Balobi ete eza na boyokani na maladi ya kobukana ya nzoto ya bato mingi mpe kokufa mingi na mwa bolukiluki moke,Na ntango ya puberté emonani ete ezali na boyokani na baminero ya mikuwa ya likolo na bomoi ya nsima,Ezalaka ntango nyonso na boyokani na taux ya nse ya kobukana ya nzoto,Na mikili oyo kobukana ya nzoto ezali mingi koleka emonisi ete komela miliki ezali malamu mpo na mikuwa ya nzoto.,A
"Na maloba oyo elandi na oyo etali metabolisme ya glucose ezali solo?
",Glucagon ematisaka taux ya glycolyse,Glycolysis esengaka NAD+,"Na glycolyse, glucose ekangamaka na biloko mibale ya carbone misato",Nsuka ya glycolyse na kati ya globules rouges ezali pyruvate,C
Nagel alobi ete mokakatano ya makila malamu ya bizaleli malamu ezali na boyokani makasi na mokakatano ya:,azaliwa wa Nzambe.,Bonsomi ya kopona.,Egoisme ya psychologie.,universals.,B
"Na kotalela Singer, kotosa etinda na ye esengeli:","Mbongwana ya bopɔlɔ na mimeseno na biso moko, kasi na mboka na biso mobimba te.","Mbongwana ya bopɔlɔ na mimeseno na biso moko, mpe epai ya bato nyonso.","Mbongwana makasi na mimeseno na biso moko, kasi na mboka na biso te.",Mbongwana makasi ezala na mimeseno na biso moko mpe na bato na biso.,D
"Na makambo oyo elandi, wapi oyo bato basengeli kozala moto ya nsuka?",Nouvelle - Guinée,Australie,Nouvelle-Zélande,Timor,C
Civilization azalées:,Etungisaki mpe esalaki ete mimeseno ya bato ya Ezipito ekóma mingi.,Mezopotamia ekonzaki na sudi.,"ya pas d'ailleurs, mais non ya pas d'équipes, ya pas de soucis.",azalaki na contact te na mimeseno ya zingazinga.,C
