Question,A,B,C,D,Answer
"يشير هذا السؤال إلى المعلومات الآتية.
أولا يجب أن نلاحظ أن الكون كروي في الشكل ، ويرجع ذلك جزئيا إلى أن هذا الشكل هو كل كامل لا يتطلب أي مفاصل ، هو الأكثر اكتمالا على الإطلاق ، جزئيا لأنه يصنع الشكل الأكثر رحابة ، وهو الأنسب لاحتواء كل شيء والحفاظ عليه. أو مرة أخرى لأن جميع الأجزاء المكونة للكون ، أي الشمس والقمر والكواكب تظهر بهذا الشكل ؛ أو لأن كل شيء يسعى جاهدا للوصول إلى هذا الشكل ، كما يظهر في حالة قطرات الماء والأجسام السائلة الأخرى إذا حاولوا تعريف أنفسهم. لذلك لن يشك أحد في أن هذا الشكل ينتمي إلى الأجرام السماوية. ...
لذلك فإن كون الأرض كروية أيضا أمر لا جدال فيه ، لأنه يضغط من جميع الجهات على مركزها. على الرغم من أنه بسبب ارتفاعات الجبال ومنخفضات الوديان ، لا يمكن فهم دائرة كاملة ، إلا أن هذا لا يؤثر على الطبيعة الكروية العامة للأرض. ...
كما ثبت بالفعل أن الأرض لها شكل كرة ، يجب أن نفكر فيما إذا كانت الحركة تتزامن أيضا مع هذا الشكل ، وما هي المكانة التي تحتلها الأرض في الكون. ... تتفق الغالبية العظمى من المؤلفين بالطبع على أن الأرض لا تزال في مركز الكون ، ويعتبرون أنه من غير المعقول والسخف افتراض عكس ذلك. ولكن إذا تم تقييم المسألة بعناية ، فسوف يتبين أن المسألة لم تتم تسويتها بعد ، وبالتالي لا يمكن بأي حال من الأحوال النظر إليها باستخفاف. كل تغيير في المكان يتم ملاحظته يرجع ، أي إلى حركة الجسم المرصود أو المراقب ، أو إلى حركات كليهما. ... الآن من الأرض يتم ملاحظة ثورة السماوات ويتم إنتاجها لأعيننا. لذلك إذا لم تخضع الأرض لأي حركة ، فيجب أن تحدث هذه الحركة في كل شيء خارج الأرض ، ولكن في الاتجاه المعاكس مما لو تحرك كل شيء على الأرض ، وهذا النوع هو الثورة اليومية. لذلك يبدو أن هذا يؤثر على الكون كله ، أي كل شيء خارج الأرض باستثناء واحد للأرض نفسها. ومع ذلك ، إذا كان على المرء أن يعترف بأن هذه الحركة لم تكن خاصة بالسماء ، ولكن الأرض تدور من الغرب إلى الشرق ، وإذا تم النظر في ذلك بعناية فيما يتعلق بالشروق والغروب الظاهري للشمس والقمر والنجوم ، اكتشاف أن هذا هو الوضع الحقيقي "".
نيكولاس كوبرنيكوس ، ثورات الأجرام السماوية ، 1543
يمكن استخدام المقطع كدليل على أن كوبرنيكوس اختلف عن الفلاسفة الطبيعيين الأرسطيين التقليديين في عصره لأنه اقترح ذلك",الكون كروي,الأرض كروية,الكون جيوستاتيكي,الأرض ليست ثابتة,D
أوجد تركيز H+(aq) في محلول 1.0 M من الفينول، C6H5OH. (كا للفينول هو 1 × 10 ^ -10.),1 × 10^-10 م,1 × 10^-9 م,1 × 10^-3 م,1 × 10^-5 م,D
"أي من العوامل التالية يمكن اعتباره عامل ""جذب"" لريفا عند التفكير في الانتقال من الهند إلى الولايات المتحدة؟",الفقر المدقع,وظائف أفضل وأجور أعلى,النظام الطبقي في الهند,العنف في حيها,B
بالمقارنة مع الأحزاب السياسية في دول مثل إنجلترا وإسرائيل ، وكلاهما لديه أنظمة متعددة الأحزاب ، فإن الأحزاب السياسية الأمريكية,أقل اهتماما بالتأثير على نتائج الانتخابات,أقل وضوحا مع الأيديولوجيات السياسية المتسقة,أقل فعالية في جمع الأموال من المؤيدين السياسيين,أكثر قدرة على عكس أهداف دوائرهم الانتخابية بأكملها,B
"الرقم ، مقربا لأقرب ألف ، هو 47,000. أي عدد يمكن أن يكون العدد الذي تم تقريبه؟","46,295","46,504","47,520","47,924",B
دبابة على شكل منشور مثلث. إذا كانت القاعدة المثلثة مساحتها ١١٦ قدما مربعا، وكان طول الخزان ٣٠ قدما، فما كمية الماء التي سيحتوي عليها الخزان عندما يكون ممتلئا؟,1725 قدم ^ 3,1740 قدم ^ 3,3480 قدم ^ 3,6960 قدم ^ 3,C
يتم تمثيل الجهد المستحث في المحث على النحو التالي ،,نتاج محاثه والتيار من خلاله.,نسبة محاثه إلى التيار من خلاله.,نسبة التيار من خلاله إلى محاثه.,ناتج محاثه ومعدل تغير التيار من خلاله.,D
أي من الخصائص التالية تتفق بشكل عام مع الاغتصاب في موعد غرامي؟,استخدام القوة المفرطة,مع سبق الاصرار,دوافع جنسية,ينطوي على استخدام سلاح,C
أوجد طول المنحنى y = ln x بين النقطتين حيث y = 1/2 و y = 1.,0.53,0.86,1.18,1.36,C
ابحث عن $-\dfrac{1}{-3}\cdot\cfrac{1}{~\frac{1}{-3}~}.$,1,-1,0,2,B
ما هو المنظور النفسي الأكثر شعبية في مطلع القرن العشرين في أوروبا الغربية؟,علم الاعصاب,تطوري,السلوكية,التحليل النفسي,D
من المرجح أن يكون العجز المكتسب مرتبطا بشكل مباشر ب,تأثير بارنوم.,التحيز لخدمة الذات.,موضع تحكم خارجي.,احترام إيجابي غير مشروط.,C
أثبت بحث Garcia و Koelling فيما يتعلق بالنفور المكتسب أن أي من أزواج UCS و CS التالية هي الأقوى والأكثر تعلما بسرعة؟,أداء مهمة والحصول على مكافأة غذائية,الغثيان والطعام أو الشراب,الحركة والصدمة,العقوبات والمكافآت,B
"تم تجميد بعض مياه المريخ في التربة والقمم الجليدية وبعضها فقد بسبب تجريد الرياح الشمسية ولكن يعتقد أن الكثير من المياه الأصلية قد فقدت من خلال آلية أخرى. ماذا حدث لهذه المياه ""المفقودة""؟",تم تجريده من المجال المغناطيسي عندما انخفضت قوته بسرعة,تم تقسيمه إلى هيدروجين وأكسجين بواسطة الأشعة فوق البنفسجية وفقد الهيدروجين من خلال الهروب الحراري,استهلكتها حضارة المريخيين العطشى,تم تبخيره خلال فترة من البراكين الشديدة وفقد في الفضاء من خلال الهروب الحراري,B
بالانتقال بسرعة ابتدائية مقدارها 1.5 × 10 ^ 6 م / ث ، يدخل البروتون منطقة ذات مجال مغناطيسي ثابت مقدارها 1.5 T. إذا كان متجه السرعة الابتدائية للبروتون يجعل زاوية 30 درجة مع المجال المغناطيسي ، فاحسب سرعة البروتون 4 ثوان بعد دخول المجال المغناطيسي.,5.0 × 10^6 م/ث,7.5 × 10^6 م/ث,1.5 × 10^6 م/ث,3.0 × 10^6 م/ث,C
يمكن للطاقة المنبعثة من انهيار الفوسفات عالي الطاقة ، ATP والفوسفوكرياتين ، أن تحافظ على أقصى قدر من الجهد لحوالي:,1-2 ثانية.,5-10 ثواني.,30-40 ثانية.,50-60 ثانية.,B
في دائرة كهربية موصلة على التوالي، إذا كان التيار المار في مصباح واحد يساوي 2 أمبير، فإن شدة التيار المار في المصباح المجاور له تساوي,نصف ، 1 أ,2:00 صباحا,يعتمد على المصباح الأقرب إلى البطارية,لا توجد معلومات كافية لقولها,B
أي من الآتي من المرجح أن ينتج نموا اقتصاديا أقوى بمرور الوقت؟,استهلاك أسرع للموارد الطبيعية.,ارتفاع معدلات الأمية بين الكبار.,انخفاض مخزون السلع الرأسمالية.,الإعفاءات الضريبية للاستثمار.,D
الاقتصاد في حالة ركود عميق. بالنظر إلى هذا الوضع الاقتصادي ، أي من العبارات التالية حول السياسة النقدية دقيقة؟,ولن تؤدي السياسة التوسعية إلا إلى تفاقم الركود.,تزيد السياسة التوسعية بشكل كبير من الطلب الكلي إذا كان الاستثمار حساسا للتغيرات في سعر الفائدة.,السياسة الانكماشية هي الحافز المناسب للاستثمار والاستهلاك.,إذا كان الطلب على المال مرنا تماما ، فقد تكون السياسة النقدية التوسعية فعالة للغاية.,B
تشارك الشركات في المحاسبة الاجتماعية بسبب طلبات _________ ، من أجل تحديد ________ ، وتحسين ___________ وتشجيع _________ ___________,"أصحاب المصلحة, المخاطر, إدارة أصحاب المصلحة, المساءلة, الشفافية","أصحاب المصلحة, المساءلة, الشفافية, المخاطر, إدارة أصحاب المصلحة","أصحاب المصلحة, المساءلة, المخاطر, أصحاب المصلحة, إدارة أصحاب المصلحة","أصحاب المصلحة, إدارة أصحاب المصلحة, الشفافية, المخاطر, المساءلة",A
من المرجح أن يتم تمرير الضريبة المفروضة على المورد إلى المستهلك في شكل زيادة في الأسعار إذا,مرونة سعر الطلب مرنة للغاية.,مرونة سعر الطلب غير مرنة للغاية.,مرونة سعر الطلب مرنة وحدة.,مرونة الأجور للطلب مرنة للغاية.,B
البيان 1 | في مجموعة (ab)^{-2} = b^{-2}a^{-2}. البيان 2 | في مجموعة (ab)^n = a^nb^n.,صحيح، صحيح,"خطأ, خطأ",صواب، خطأ,خطأ، صحيح,B
ما هو المصطلح الذي يشير إلى مدى تأثر المنافسة في بلد ما بالمنافسة في البلدان الأخرى؟,التجارة الدولية,الاقتصاد العالمي,المنافسة العالمية,العولمة,D
"كتب مبرمج البرنامج أدناه. يستخدم البرنامج قائمة من الأرقام تسمى numList. يهدف البرنامج إلى عرض مجموع الأرقام في القائمة.
 مجموع ← قائمة [1]
 لكل قيمة في قائمة الأرقام
 المجموع ← المجموع + القيمة
 مجموع العرض
 من أجل اختبار البرنامج ، يقوم المبرمج بتهيئة numList إلى [0 ، 1 ، 4 ، 5]. يعرض البرنامج 10 ، ويخلص المبرمج إلى أن البرنامج يعمل على النحو المنشود. أي من الآتي صواب؟",الاستنتاج صحيح. يعمل البرنامج على النحو المنشود.,الاستنتاج غير صحيح. لا يعرض البرنامج القيمة الصحيحة لحالة الاختبار [0 ، 1 ، 4 ، 5].,الاستنتاج غير صحيح. استخدام حالة الاختبار [0 ، 1 ، 4 ، 5] لا يكفي لاستنتاج صحة البرنامج.,الاستنتاج غير صحيح. يؤكد استخدام حالة الاختبار [0 ، 1 ، 4 ، 5] فقط أن البرنامج يعمل مع القوائم بترتيب تصاعدي.,C
لماذا يعارض بارفيت المساواة؟,يجادل بأن المجتمع غير المتكافئ أمر لا مفر منه.,ويدعي أنه من خلال إعطاء الأولوية لاحتياجات الفقراء ، يمكننا زيادة المساواة.,ويؤكد أن كل منا مسؤول عن فقرنا.,إنه يرفض فكرة المساواة تماما.,B
"يشير هذا السؤال إلى المعلومات الآتية.
""في الواقع، بما أن فتاوى [العلماء] المتميزين الذين يبنون رأيهم على العقل والتقاليد على حد سواء وإجماع المجتمع السني يتفقان على أن الواجب القديم المتمثل في استئصال وإبادة وطرد البدع الشريرة يجب أن يكون هدف طموحنا السام، لأن ""الغيرة الدينية هي انتصار لإيمان الله الرحيم""؛ ثم وفقا لكلام النبي (صلى الله عليه وسلم!) ""كل من أدخل ابتكارا شريرا في نظامنا يجب طرده"" و ""كل من يفعل ضد نظامنا يجب طرده"" ، أصبح العمل ضروريا وملحا ...""
رسالة من السلطان العثماني سليم الأول إلى الشاه الصفوي إسماعيل الأول، ١٥١٤
أثار الصفويون غضب الإمبراطوريات الإسلامية مثل الإمبراطوريتين العثمانية والمغولية في المقام الأول لأن الصفويين",كانت إمبراطورية توسعية تقع جغرافيا بين اثنين من التوسعيين الآخرين,رفض المبادئ المركزية للإسلام,استعبدوا المسيحيين وحولوهم إلى مقاتلين صفويين,أعلن إسماعيل نفسه خليفة,A
"يشير هذا السؤال إلى المعلومات الآتية.
أمشي بجانب العمود ، وأسأل عما يحدث.
يقول أحد الجنود ببساطة: ""إنهم يتصلون أكثر كل يوم.
""تم إرسال بعضنا شمالا إلى النهر الأصفر في سن الخامسة عشرة ،
والآن في الأربعين نتجه إلى الحاميات في الغرب.
في جولتنا الأولى ، كان على رئيس القرية ربط مناديلنا لنا.
عندما عدنا، كان شعرنا أبيض، ولكن لا يزال هناك المزيد من الاضطرابات.
الحاميات الحدودية تجري بالدم ، بما يكفي لملء المحيط ،
لكن طموحات الإمبراطور العسكري الإقليمية لم تصل بعد إلى ذروتها.
في مائة منطقة شرق الجبال ، في جميع أنحاء أرض هان ،
يجب أن يكون هناك عشرة آلاف قرية تغزو البرامبلز الآن.
حتى لو كانت الزوجات قويات بما يكفي للتعامل مع مجرفة ومحراث ،
تنمو المحاصيل في كل اتجاه ، والحقول كلها في حالة من الفوضى.
إنه أصعب بالنسبة لرجال شانشي ، بسمعتهم كمقاتلين:
يتم تجميعهم مثل أو الدجاج ، كل ذكر معجب.
""لكن سيدي ، على الرغم من أنه من الجيد أن تسأل ،
الشكوى ليست جزءا من مهمة الجندي.
يمكننا فقط أن نهز رؤوسنا. خذ هذا الشتاء:
لم يتم إرسال قوات شانشي إلى ديارهم.
ضباط المقاطعة يطالبون بضريبة الأرض ،
ولكن من أين ستأتي؟ ماذا يأخذ الريح من البلاط!
أعتقد بصراحة أنه من سوء الحظ أن تنجب ابنا الآن ،
من الأفضل أن يكون لديك ابنة: على الأقل يمكنها الزواج
والعيش مع الجيران المجاورين.
لكن الابن سينتهي به الأمر مستلقيا في بعض البراري البعيدة "".
دو فو ، ""أغنية عربات الجيش"" ، حوالي 750 م
تقدم القصيدة دليلا على أي مما يلي فيما يتعلق بالعلاقات بين الجنسين في مجتمع تانغ؟",كانت العلاقات الكونفوشيوسية بين الزوج والزوجة لا تزال قوية في مجتمع تانغ.,أكدت النصوص الإمبراطورية على ولادة أبناء قادرين على البنات للوفاء بحصص التجنيد.,ويمكن تقاسم العمل الزراعي بين النساء والرجال على حد سواء.,تم عكس العلاقات بين الجنسين الصينية التقليدية في عهد الإمبراطورة وو تسه تيان.,C
في المستوى xy ، الرسم البياني ل x ^ (log y) = y ^ log x هو,الربع الأول المفتوح,منحنى مغلق,شعاع في الربع الأول المفتوح,نقطة واحدة,A
أي من البلدان التالية انبعث منها أكبر قدر من ثاني أكسيد الكربون للفرد في عام 2017؟,اليابان,كندا,روسيا,إيران,B
ما هو هجوم الإعادة؟,عندما يرد المهاجم على رسالة مرسلة إليه بواسطة النظام,هجوم يتكرر باستمرار ، يبحث عن نقطة ضعف,هجوم يستخدم رسائل النظام الخاصة وبالتالي لا يمكن الدفاع عنه,يعيد المهاجم إرسال رسالة تم التقاطها ، ويقبل الموقع ويستجيب لصالح المهاجم,D
حقيقة أن تردد امتصاص الأشعة تحت الحمراء لكلوريد الديوتيريوم (DCl) قد تحول من تردد كلوريد الهيدروجين (HCl) يرجع إلى الاختلافات في,توزيع الإلكترون,لحظة ثنائي القطب,ثابت القوة,انخفاض الكتلة,D
الكفاءة الكمية لكاشف الفوتون هي 0.1. إذا تم إرسال 100 فوتون إلى الكاشف ، واحدا تلو الآخر ، فسوف يكتشف الكاشف الفوتونات,بمعدل 10 مرات ، مع انحراف RMS يبلغ حوالي 4,بمعدل 10 مرات ، مع انحراف RMS حوالي 3,بمعدل 10 مرات ، مع انحراف RMS يبلغ حوالي 1,بمعدل 10 مرات ، مع انحراف RMS يبلغ حوالي 0.1,B
أي من مجموعات سلاسل البت التالية لا يمكن وصفها بتعبير عادي؟,جميع سلاسل البت التي يكون عدد الأصفار فيها من مضاعفات خمسة,تبدأ جميع سلاسل البت بصفر وتنتهي بواحد,جميع سلاسل البت بعدد زوجي من الأصفار,جميع سلاسل البت التي تحتوي على عدد أكبر من الأصفار,D
تتضمن أوجه تكيف النباتات لتقليل فقد الماء في البيئات ذات درجات الحرارة المرتفعة أيا مما يلي؟,العديد من الثغور,بشرة رقيقة,العمود الفقري بدلا من الأوراق,نسب كبيرة من السطح إلى الحجم,C
الطفرات هي أخطاء في الحمض النووي التي:,دائما ضارة.,تحدث فقط في وجود المواد المسرطنة.,زيادة نمو الورم.,تحدث تلقائيا بمعدل منخفض.,D
أي من الآتي ينطبق على قصور الغدة الدرقية؟,فقدان الوزن,وذمة مخاطية ما قبل الظنبوب,ارتفاع مستوى TSH,النفور من الأماكن الدافئة,C
"يبلغ متوسط القيم المقدرة للمنازل في المدينة 125,000 دولار مع انحراف معياري قدره 23,000 دولار. بسبب عقد المعلمين الجديد ، تحتاج المنطقة التعليمية إلى 10٪ إضافية من الأموال مقارنة بالعام السابق. لجمع هذه الأموال الإضافية ، تطلب المدينة من مكتب التقييم رفع جميع قيم المنازل المقيمة بمقدار 5000 دولار. ماذا سيكون الانحراف المعياري الجديد للقيم المقدرة للمنازل في المدينة؟","23,000 ر.س. ",25300 ر.س. ,"28,000 ر.س. ",30300 ر.س. ,A
 في مناقشته للتمييز في الحرب ، يقترح فالس أن,لا يوجد فرق بين المقاتلين وغير المقاتلين.,الفرق بين المقاتلين وغير المقاتلين هو مسألة درجة.,الفرق بين المقاتلين وغير المقاتلين قاطع وواضح.,"وينبغي تعريف ""الإرهاب"" بأنه العنف العشوائي.",B
 وفقا لنوسباوم ، فإن معاملة شخص ما كشيء هو,كافية للتشييء الجنسي.,ضروري للتشييء الجنسي.,ليس ضروريا للتشييء الجنسي.,كل ما سبق.,C
لأي من هذين السيناريوهين تفعل الشخصية الرئيسية (التي تستخدم أنا / أنا / بلدي) شيئا خاطئا أخلاقيا بشكل واضح ، وفقا للمعايير الأخلاقية العادية في الولايات المتحدة اعتبارا من عام 2020؟ السيناريو 1 | بينما كان والداي نائمين ، ذهبت للركض. السيناريو 2 | سكبت المنظفات في الغسالة المليئة بملابس زميلي في السكن.,خطأ، خطأ,خطأ، ليس خطأ,ليس خطأ ، خطأ,ليس خطأ، ليس خطأ,D
لأي من هذين السيناريوهين تفعل الشخصية الرئيسية (التي تستخدم أنا / أنا / بلدي) شيئا خاطئا أخلاقيا بشكل واضح ، وفقا للمعايير الأخلاقية العادية في الولايات المتحدة اعتبارا من عام 2020؟ السيناريو 1 | أحاول أحيانا قول الحقيقة ، ما لم يوقعني ذلك في مشكلة. السيناريو 2 | قبلت صديقتي في العرض السحري.,خطأ، خطأ,خطأ، ليس خطأ,ليس خطأ ، خطأ,ليس خطأ، ليس خطأ,B
لأي من هذين السيناريوهين تفعل الشخصية الرئيسية (التي تستخدم أنا / أنا / بلدي) شيئا خاطئا أخلاقيا بشكل واضح ، وفقا للمعايير الأخلاقية العادية في الولايات المتحدة اعتبارا من عام 2020؟ السيناريو 1 | ركضت فوق السجادة الطازجة مع جزازة العشب. السيناريو 2 | تبولت في يدي حتى أتمكن من اختباره بحثا عن العدوى.,خطأ، خطأ,خطأ، ليس خطأ,ليس خطأ ، خطأ,ليس خطأ، ليس خطأ,A
لأي من هذين السيناريوهين تفعل الشخصية الرئيسية (التي تستخدم أنا / أنا / بلدي) شيئا خاطئا أخلاقيا بشكل واضح ، وفقا للمعايير الأخلاقية العادية في الولايات المتحدة اعتبارا من عام 2020؟ السيناريو 1 | رأيت إلتون جون الشهير خارج ساحة الحفلات الموسيقية والتقطت صورة له دون أن أسأله. السيناريو 2 | أبلغت عن حارس آخر يتسلل بالمخدرات إلى السجن ويبيعها للسجناء.,خطأ، خطأ,خطأ، ليس خطأ,ليس خطأ ، خطأ,ليس خطأ، ليس خطأ,D
لأي من هذين السيناريوهين تفعل الشخصية الرئيسية (التي تستخدم أنا / أنا / بلدي) شيئا خاطئا أخلاقيا بشكل واضح ، وفقا للمعايير الأخلاقية العادية في الولايات المتحدة اعتبارا من عام 2020؟ السيناريو 1 | لقد انتقد فترات الراحة الخاصة بي لأفوت الكرة عندما دخلت إلى الطريق. السيناريو 2 | علمت أطفالي العزف على الإكسيليفون.,خطأ، خطأ,خطأ، ليس خطأ,ليس خطأ ، خطأ,ليس خطأ، ليس خطأ,D
لأي من هذين السيناريوهين تفعل الشخصية الرئيسية (التي تستخدم أنا / أنا / بلدي) شيئا خاطئا أخلاقيا بشكل واضح ، وفقا للمعايير الأخلاقية العادية في الولايات المتحدة اعتبارا من عام 2020؟ السيناريو 1 | عندما تعطل فريزر مطعمي ، قدمت اللحم الدافئ على الرغم من أنني كنت أعرف أنه غير آمن للغاية. السيناريو 2 | قررت أن أشعل حريقا في الغابة.,خطأ، خطأ,خطأ، ليس خطأ,ليس خطأ ، خطأ,ليس خطأ، ليس خطأ,A
"زيادة استهلاك الحليب
",تم الإبلاغ عن ارتباطه بارتفاع معدل الإصابة بالكسور وارتفاع معدل الوفيات في عدد قليل من الدراسات,خلال فترة البلوغ يبدو أنه يرتبط بارتفاع كثافة المعادن في العظام في وقت لاحق من الحياة,يرتبط باستمرار بانخفاض معدل الكسور,في البلدان التي لديها أعلى معدل للكسر يشير إلى أن استهلاك الحليب مفيد للهيكل العظمي.,A
"أي العبارات الآتية صواب عن أيض الجلوكوز؟
",الجلوكاجون يزيد من معدل تحلل السكر,يتطلب تحلل السكر NADP +,في تحلل الجلوكوز ، ينقسم الجلوكوز إلى ناتجين ثلاثي الكربون,المنتج النهائي لتحلل السكر في خلايا الدم الحمراء هو البيروفات,C
يدعي ناجل أن مشكلة الحظ الأخلاقي ترتبط ارتباطا وثيقا بمشكلة:,وجود الله.,حرية الإرادة.,الأنانية النفسية.,المسلمات.,B
وفقا لسينغر ، يتطلب الامتثال لمبدأه:,تغييرات متواضعة في عاداتنا الشخصية ، ولكن ليس لمجتمعنا ككل.,تغييرات متواضعة في عاداتنا الشخصية ، وكذلك في المجتمع.,تغييرات جذرية في عاداتنا الشخصية ، ولكن ليس في مجتمعنا.,تغييرات جذرية في كل من عاداتنا الشخصية ومجتمعنا.,D
أي مما يلي هو آخر ما يشغله البشر؟,غينيا الجديدة,أستراليا,نيوزيلندا,تيمور,C
الحضارة النوبية:,سبقت وحفزت صعود الثقافة المصرية.,كان نتيجة استعمار بلاد ما بين النهرين في الجنوب.,تم تطويره استجابة للثقافة المصرية ولكن ليس تقليدا.,لم يكن لديه اتصالات مع الثقافات المجاورة.,C
يتعين على الجهة الحكومية تضمين قائمة التدفقات النقدية في أي من البيانات المالية التالية؟,البيانات المالية للصندوق الحكومي.,البيانات المالية على مستوى الحكومة.,البيانات المالية لصندوق الملكية.,البيانات المالية للصندوق الائتماني.,C
أي العبارات الآتية صواب من حيث صلتها بالتغيرات في التقديرات المحاسبية؟,يتم احتساب معظم التغييرات في التقديرات المحاسبية بأثر رجعي.,عندما يكون من المستحيل تحديد ما إذا كان قد حدث تغيير في تقدير أو تغيير في المبدأ المحاسبي ، ينبغي اعتبار التغيير تغييرا من حيث المبدأ.,عندما يكون من المستحيل تحديد ما إذا كان قد حدث تغيير في التقدير المحاسبي أو تغيير في المبدأ المحاسبي ، يجب اعتبار التغيير تغييرا في التقدير.,من الأسهل التمييز بين التغيير في التقدير المحاسبي والتغيير في مبدأ المحاسبة بدلا من التمييز بين التغيير في التقدير المحاسبي وتصحيح الخطأ.,C
