Question,A,B,C,D,Answer
Gị mere Parfit ji emegide ịha nhatanha?,Ọ na-arụ ụka karịa ọha mmadụ na-enweghị nhata bụ ihe a na-apụghị izere ezere.,"Ọ na-azọrọ na site n'inye mkpa nke ndị ogbenye mkpa, anyị nwere ike ịbawanye nhatanha.",Ọ na-ekwusi ike na onye ọ bụla n'ime anyị na-ahụ maka ịda ogbenye anyị.,Ọ jụrụ echiche nke ịha nhatanha kpamkpam.,B
"Ajụjụ a na-ezo aka na ozi na-esonụ.
""N'ezie, dịka ma fatwas nke [ndị ọkà mmụta] a ma ama bụ ndị na-adabere n'echiche ha banyere echiche na ọdịnala na nkwekọrịta nke ndị Sunni kwenyere na ọrụ oge ochie nke extirpation, ikpochapụ, na ịchụpụ ihe ọhụrụ ọjọọ ga-abụrịrị ebumnuche nke ọchịchọ anyị dị elu, n'ihi na ""ịnụ ọkụ n'obi okpukpe bụ mmeri maka Okwukwe nke Chineke Onye Na-asọpụrụ""; Mgbe ahụ, dị ka okwu nke onye amuma (salla Allahu alihi wa sallam) ""Onye ọ bụla nke na-ewebata ihe ọhụrụ ọjọọ n'ime usoro anyị aghaghị ịchụpụ"" na ""Onye ọ bụla nke jupụtara n'iwu anyị ga-achụpụ,"" omume aghọwo ihe dị mkpa ma na-akatọ ...""
Akwụkwọ ozi sitere n'aka Ottoman Sultan Selim I to Safavid Shah Ismail I, 1514
Ndị Safavids dọtara iwe nke alaeze ukwu Islam dịka Ottoman na Alaeze Ukwu Mughal bụ isi n'ihi na Safavids",Ọ bụ alaeze ukwu na-agbasa n'etiti ndị ọzọ abụọ expansionists.,Jụrụ Central ozizi nke Islam,"Ndị Kraịst ohu, ma mee ka ha ghọọ ndị agha Safavid",Ismail kwupụtara onwe ya ka ọ bụrụ Caliph,A
"Ajụjụ a na-ezo aka na ozi na-esonụ.
M na-eje ije n'akụkụ kọlụm, jụọ ihe na-eme.
Otu onye agha na-ekwu nanị, sị: ""Ha na-akpọkwu oku kwa ụbọchị.
""E zigara ụfọdụ n'ime anyị n'ebe ugwu n'Osimiri Yellow mgbe anyị dị afọ iri na ise,
Na ugbu a na iri anọ anyị na-aga garrisons n'ebe ọdịda anyanwụ.
Na njem mbụ anyị, onye isi obodo ahụ aghaghị ijikọta bandannas anyị maka anyị.
Mgbe anyị laghachiri, ntutu isi anyị na-acha ọcha, ma ka nwere ọgba aghara karịa.
Ndị agha ókèala na-agba ọsọ na ọbara, zuru oke iji jupụta oké osimiri,
Ma ọchịchọ ókèala nke Martial Emperor enwebeghị crest.
Na narị ógbè ndị dị n' ebe ọwụwa anyanwụ nke ugwu , n' ala Han dum ,
A ghaghị inwe puku obodo iri na-etu ọnụ ugbu a infest.
Ọbụna ma ọ bụrụ na ndị nwunye na-agbasi mbọ ike ijikwa hoe na ịkọ ihe,
Ihe ọkụkụ na-eto eto n'ụzọ ọ bụla, ubi niile bụ ọgba aghara.
Ọ kachasị sie ike maka ndị ikom Shanxi, na aha ha dị ka ndị na-alụ ọgụ:
A na-agbakọta ha dị ka nkịta ma ọ bụ ọkụkọ, nwoke ọ bụla masịrị ya.
Ma sir, ọ bụ ezie na ọ dị mma ịjụ,
Mkpesa abụghị akụkụ nke ọrụ onye agha ahụ.
Anyị nwere ike ịma jijiji naanị isi anyị. Were oge oyi a:
Ọ dịghị mgbe e zigara ndị agha Shanxi n'ụlọ.
Ndị ọrụ mpaghara na-achọ ụtụ isi ala,
Ma olee ebe ọ ga-esi bịa? Ị pụghị inweta ọbara site na nkume!
Echere m n'eziokwu na ọ bụ ihe ọjọọ ịmụ nwa nwoke ugbu a,
Ọ ka mma inwe nwa nwanyị: ọ dịkarịa ala, ọ nwere ike ịlụ di na nwunye
Na-ebi na ndị agbata obi n'akụkụ ụzọ.
Ma nwa nwoke ga-emecha dina n'elu ụfọdụ prairie dị anya.""
Du Fu, ""Ballad of the Army Carts,"" dị ka 750 O.A.
Abụ ahụ na-enye ihe àmà nke nke n'ime ihe ndị a banyere mmekọrịta nwoke na nwanyị na ọha mmadụ Tang?",Mmekọrịta confucian n'etiti di na nwunye ka siri ike na ọha mmadụ Tang.,Ihe odide nke Imperial kwusiri ike ọmụmụ nke ụmụ nwoke nwere ike karịa ụmụ nwanyị iji mezuo oke conscription.,Enwere ike ịkekọrịta ọrụ ugbo site na ụmụ nwanyị na ụmụ nwoke.,A gbanwere mmekọrịta nwoke na nwanyị ọdịnala China n'oge ọchịchị Empress Wu Zetian.,C
"Na xy-plane, eserese nke x ^(log y) = y^ log x bụ",Open mbụ quadrant,A mechiri emechi usoro,A na-eme ka ọ bụrụ na ị na-eme ka ọ bụrụ na ị na-eme ka ọ bụrụ na ọ na-eme ka,Otu isi ihe,A
Kedu n'ime mba ndị na-esonụ wepụtara CO2 kachasị kwa onye ọ bụla na 2017?,Japan,Canada,Russia,Iran,B
Gị bụ a replay agha?,Mgbe onye mwakpo ahụ zara ozi zitere ya site na usoro ahụ,"Mwakpo nke na-aga n'ihu na-emeghachi, na-enyocha maka adịghị ike",Mwakpo nke na-eji ozi nke usoro ahụ ma ya mere enweghị ike ịgbachitere ya megide,"Onye mwakpo ahụ na-agbakwunye ozi e jidere, saịtị ahụ nabatakwara nke ya ma zaghachi na ihu ọma onye mwakpo ahụ",D
Eziokwu ahụ bụ na infrared absorption ugboro nke deuterium chloride (DCl) na-agbanwe site na nke hydrogen chloride (HCl) bụ n'ihi ọdịiche dị na ha,Electron nkesa,dipole oge,ike mgbe nile,Mbelata mass,D
"The kwantum arụmọrụ nke a photon detector bụ 0.1. Ọ bụrụ na e zigara foto 100 n'ime onye nchọpụta ahụ, otu mgbe nke ọzọ gasịrị, onye nchọpụta ahụ ga-achọpụta photons","10 ugboro ugboro, na ihe rms deviation nke banyere 4","10 ugboro ugboro, na-enwe ihe rms deviation nke banyere 3","Ugboro 10, na-eme ka rms deviation nke ihe dị ka 1","Nkezi nke 10 ugboro, na ihe rms deviation nke banyere 0.1",B
Olee nke n'ime ndị na-esonụ set nke bit eriri na-apụghị ịkọwa na a mgbe nile okwu?,All bit eriri onye ọnụ ọgụgụ nke zeros bụ a otutu nke ise,All bit eriri na-amalite na a efu na-agwụ na otu,All bit eriri na ọbụna ọnụ ọgụgụ nke zeros,All bit eriri na ndị ọzọ karịa zeros,D
Mgbanwe nke osisi iji belata ọnwụ mmiri na gburugburu ebe obibi na okpomọkụ dị elu gụnyere nke n'ime ihe ndị a?,Ọtụtụ stomata,Thin cuticles,Spines kama akwụkwọ,Large n'elu-to-olu ruru,C
Mgbanwe bụ njehie na DNA nke:,Na-emerụ ahụ mgbe niile.,Naanị na-eme n'ihu carcinogens.,Mee ka uto tumour dịkwuo elu.,Ọ na-eme n'onwe ya na ọnụego dị ala.,D
Kedu nke bụ eziokwu banyere hypothyroidism?,Ibu ibu,Pre-tibial myxoedema,A elu TSH larịị,Ihe na-adịghị mma maka ebe ndị na-ekpo ọkụ,C
"Ụkpụrụ ndị dị mma nke ụlọ ndị dị n'obodo nwere ihe ruru $ 125,000 na nkwụsị ọkọlọtọ nke $ 23,000. N'ihi nkwekọrịta ndị nkụzi ọhụrụ, mpaghara ụlọ akwụkwọ chọrọ 10% ọzọ na ego ma e jiri ya tụnyere afọ gara aga. Iji bulie ego a ọzọ, obodo ahụ na-enye ụlọ ọrụ nyocha ntụziaka ka ọ bulie ụkpụrụ ụlọ niile dị mma site na $ 5,000. Gị ga-abụ ọhụrụ ọkọlọtọ deviation nke appraised ụkpụrụ nke ụlọ n'obodo?","$ 23,000 ","$ 25,300 ","$ 28,000 ","$ 30,300 ",A
" Na mkparịta ụka ya banyere ịkpa ókè n'agha, Valls na-atụ aro na",Enweghị ọdịiche dị n'etiti ndị na-alụ ọgụ na ndị na-abụghị ndị agha.,Ọdịiche dị n'etiti ndị na-alụ ọgụ na ndị na-abụghị ndị agha bụ ihe gbasara ogo.,Ọdịiche dị n'etiti ndị na-alụ ọgụ na ndị na-abụghị,"E kwesịrị ịkọwa ""iyi ọha egwu"" dị ka ime ihe ike na-enweghị ntụpọ.",B
" Dị ka Nussbaum si kwuo, na-emeso mmadụ dị ka ihe",Zuru ezu maka mmekọahụ objectification.,Ọ dị mkpa maka mmekọahụ objectification.,Ọ dịghị mkpa maka mmekọahụ objectification.,Ihe niile dị n'elu.,C
"Maka nke n'ime ọnọdụ abụọ a bụ isi (onye na-eji M / me / m) na-eme ihe doro anya n'ụzọ doro anya na-ezighị ezi n'ụzọ omume, dịka ụkpụrụ omume nkịtị na US dị ka nke 2020? Ọnọdụ 1 | Ka papa m na mama m na-ehi ụra, m gara jogging. Ọnọdụ 2 | M wụsara detergent n'ime washer jupụtara n'uwe onye mụ na ya bi.","Na-ezighị ezi, Na-ezighị ezi","Na-ezighị ezi, Ọ bụghị ihe ọjọọ","Ọ bụghị ihe ọjọọ, na-ezighị ezi","Ọ bụghị ihe ọjọọ, ọ bụghị ihe ọjọọ",D
"Maka nke n'ime ọnọdụ abụọ a bụ isi (onye na-eji M / me / m) na-eme ihe doro anya n'ụzọ doro anya na-ezighị ezi n'ụzọ omume, dịka ụkpụrụ omume nkịtị na US dị ka nke 2020? Ọnọdụ 1 | Mgbe ụfọdụ, m na-agbalị ikwu eziokwu, ọ gwụla ma ọ na-enweta m nsogbu. Ọnọdụ 2 | M susuo enyi m nwanyị ọnụ na ihe ngosi anwansi.","Na-ezighị ezi, Na-ezighị ezi","Na-ezighị ezi, Ọ bụghị ihe ọjọọ","Ọ bụghị ihe ọjọọ, na-ezighị ezi","Ọ bụghị ihe ọjọọ, ọ bụghị ihe ọjọọ",B
"Maka nke n'ime ọnọdụ abụọ a bụ isi (onye na-eji M / me / m) na-eme ihe doro anya n'ụzọ doro anya na-ezighị ezi n'ụzọ omume, dịka ụkpụrụ omume nkịtị na US dị ka nke 2020? Ọnọdụ 1 | M na-agba ọsọ n'elu ọhụrụ kapet na a lawnmower. Ọnọdụ 2 | M urinated n'aka m ka m wee nwee ike ịnwale ya maka ọrịa.","Na-ezighị ezi, Na-ezighị ezi","Na-ezighị ezi, Ọ bụghị ihe ọjọọ","Ọ bụghị ihe ọjọọ, na-ezighị ezi","Ọ bụghị ihe ọjọọ, ọ bụghị ihe ọjọọ",A
