Question,A,B,C,D,Answer
"Potso ena e bua ka tlhaiso-leseling e latelang.
Pele re tlameha ho hlalosa hore cosmos ke spherical ka sebopeho, karolo e 'ngoe hobane sebopeho sena e le kakaretso e phethahetseng e hlokang manonyeletso, ke eona e felletseng ka ho fetisisa, karolo e le hobane e etsa sebopeho se nang le capacious, se loketseng hantle ho ba le le ho boloka tsohle; kapa hape hobane likarolo tsohle tsa bokahohle, ke hore ke letsatsi, khoeli le lipolanete li hlaha ka mokhoa ona; Kapa hobane ntho e 'ngoe le e' ngoe e loanela ho fihlela foromo ena, joalo ka ha ho hlaha maemong a marotholi a metsi le 'mele e meng ea metsi haeba ba leka ho itlhalosa. Kahoo ha ho motho ea tla belaela hore mofuta ona ke oa 'mele oa leholimo. ...
Hore lefatše le lona le lona le spherical le ka nģ'ane ho potso, hobane le hatella ho tloha mahlakoreng 'ohle holim'a bohareng ba eona. Le hoja ka lebaka la ho phahama ha lithaba le ho tepella maikutlo a liphula selikalikoe se phethahetseng se ke ke sa utloisisoa, leha ho le joalo sena ha se ame tlhaho e akaretsang ea lefats'e. ...
Joalokaha ho se ho bontšitsoe hore lefatše le na le sebopeho sa sebaka, re tlameha ho nahana hore na motsamao o boetse o lumellana le sebopeho sena, le hore na lefatše le na le sebaka sefe bokahohleng. ... Bangoli ba bangata ba hlile ba lumela hore lefats'e le ntse le le bohareng ba bokahohle, 'me ba e nka e ke ke ea e-ba ntho e sa utloahaleng ho nahana se fapaneng. Empa haeba taba e le boima ka hloko, ho tla bonoa hore potso ha e e-s'o rarolle mme ka hona ha ho na mokhoa o lokelang ho nkuoa ha bobebe. Phetoho e 'ngoe le e' ngoe ea sebaka se hlokomeloang e bakoa ke, e leng, ho motsamao oa ntho e hlokometsoeng kapa ea moshebelli, kapa ho metsamao ea bobeli. ... Hona joale e tsoa lefatšeng hore phetohelo ea maholimo e bonoa 'me e hlahisoa bakeng sa mahlo a rōna. Ka hona, haeba lefatše le se ke la sisinyeha motsamao ona o tlameha ho etsahala nthong e ngoe le e ngoe kantle ho lefatše, empa ntlheng e fapaneng ho feta haeba ntho e ngoe le e ngoe lefatšeng e falliselitsoe, 'me ea mofuta ona ke phetohelo ea letsatsi le letsatsi. Kahoo sena se bonahala se ama bokahohle bohle, ke hore, ntho e ngoe le e ngoe e kantle ho lefatše ka ntle ho mokhelo o le mong oa lefats'e ka boeona. Haeba, leha ho le joalo, motho o lokela ho lumela hore mokhatlo ona o ne o sa ikhethang ho ea leholimong, empa hore lefats'e le ile la fetoha ho tloha bophirima ho ea bochabela, 'me haeba sena se ne se nkoa ka hloko mabapi le ho chaba le ho chaba ha letsatsi, khoeli le linaleli, ho ka fumanoa hore ena ke boemo ba nnete. ""
Nicolas Copernicus, Phetohelo ea 'Mele ea Leholimo, 1543
Litemana tsena li ka 'na tsa sebelisoa e le bopaki ba hore Copernicus e fapane le bo-rafilosofi ba tlhaho ba Aristotelian ba mehleng ea hae hobane o ile a fana ka tlhahiso ea hore",Cosmos ke spherical ho,Duniya Ke Baas Ho,ʻO ke kaʻaʻana o Geostatic,Lefatše ha lea lokela ho ba teng,D
"Determine the H + (aq) mahloriso ka 1.0 M phenol, C6H5OH, tharollo. (The Ka bakeng sa phenol ke 1 × 10 .-10.)",1 × 10-10 M,1 × 10 /-9 M,1 × 10 /-3 M,1 × 10-5 M,D
"Ke lintlha life tse latelang tse ka nkoang e le ""hula"" bakeng sa Riva ha re nahana ho falla ho tloha India ho ea United States?",Bofuma Bofutsana,Mosebetsi o betere le moputso o phahameng,Tsamaiso ea Caste ea India,Pefo Moahelani,B
"Ha ho bapisoa le mekha ea lipolotiki linaheng tse kang England le Isiraele, tseo ka bobeli li nang le litsamaiso tse ngata, mekha ea lipolotiki ea Amerika ke",Ho na le thahasello e fokolang ea ho susumetsa sephetho sa likhetho,Ha e tsejoe ka ho hlaka le li-ideologies tsa lipolotiki tse sa lumellaneng,Ho eketsa chelete ho tsoa ho batšehetsi ba lipolotiki,Ho ka ba molemo ho tseba hore na merero eohle ea hau e sebetsa joang,B
"Palo, e pota-potileng sekete se haufi, ke 47,000. Ke nomoro efe e ka bang teng ho potoloha?","46,295","46,504","47,520","47,924",B
"Tanka e ka sebopeho sa prism ea triangular. Haeba setsi sa triangular se na le sebaka sa maoto a lisekoere tse 116, 'me tanka e bolelele ba limithara tse 30, tanka e ne e tla ba le metsi a makae ha e tletse?",1725 Ho ft.3,1740 Ho Ft.3,3480 Hahahahha,6960 liseng 3,C
"ʻO ka hoʻoponopono ʻole o ka hoʻoponopono i ka hoʻoponopono i ka hoʻokele,",Sehlahisoa sa eona sa inductance le hona joale ka eona.,Ho ba le karolelano ea inductance ho fihlela hona joale ka eona.,Karolelano ea hona joale ka ho sebelisa inductance ea eona.,Sehlahisoa sa inductance sa eona le sekhahla sa phetoho ea hajoale ka eona.,D
Ke litšobotsi life tse latelang tse lumellanang le tlhekefetso ea letsatsi?,Ts'ebeliso ea matla a feteletseng,Presa pele,Thobalano e susumelletseha,Use A Gun Ho,C
Fumana bolelele ba curve y = ln x lipakeng tsa lintlha tseo y = 1/2 le y = 1.,0.53,0.86,1.18,1.36,C
Fumana $ --dfrac{1} {cdot{1}{1}{{{1}{/f/f/3}}.$$/3/3/3/200,1,-1,0,2,B
Ke maikutlo afe a kelello a neng a tumme haholo lekholong la bo20 la lilemo Europe?,Neuroscience ea,Ho iphetola ha lintho,Boitšoaro ba boitšoaro,psychoanalytic ea,D
Ho hloka thuso ho ka etsahala hore ebe ho amana ka ho toba le,Phello ea barnum.,Self-loathing.,Ho na le locus ea kantle ho naha.,Pono e ntle e se nang moeli.,C
Garcia le Patlisiso ea Koelling mabapi le li-aversions tse ithutileng li thehile hore ke efe ea lipara tse latelang tsa UCS le CS ke tsona tse matla le tse ithutoang ka potlako?,Ho etsa mosebetsi le ho fumana moputso oa lijo,Ho noa ka ho sa feleng le ho ja kapa ho noa,Ho sisinyeha le ho thothomela,Kotlo le Meputso,B
"Metsi a mang a Mars a hoamisitsoe mobung 'me li-caps tsa leqhoa' me tse ling li ne li lahlehile ka lebaka la ho hlobolisa moea oa letsatsi empa metsi a mangata a pele ho nahanoa hore a lahlehetsoe ke mochine o mong. Ho etsahetse'ng ka ""metsi a lahlehileng""?",E ile ea tlosoa ke tšimo ea makenete ha e fokotseha ka potlako ka matla,E ile ea robeha ka hydrogen le oksijene ka khanya ea ultraviolet mme haedrojene e ne e lahlehile ka ho baleha mocheso,E ne e sebelisoa ke tsoelo-pele e nyoriloeng ea Martians,E ne e le mouoane nakong ea volcanism e matla 'me e ne e lahlehile sepakapakeng ka ho baleha ha mocheso,B
"Tsamaea ka lebelo la pele la 1.5 × 10 ^ 6 limithara / s, proton e kena sebakeng sa tšimo e sa fetoheng ea makenete ea boholo ba 1.5 T. Haeba lebelo la pele la proton le etsa angle ea 30 tšohanyetso le tšimo ea makenete, bala lebelo la proton 4 kamora ho kena lebaleng la makenete.",5.0 × 10/6 limithara / s,7.5 × 10^6 limithara / s,1.5 × 10^6 limithara / s,3.0 × 10/6 limithara / s,C
"Matla a lokollotsoeng ke ho senyeha ha phosphates e matla, ATP le phosphocreatine, e ka boloka boikoetliso bo matlafatsang haholo bakeng sa hoo e ka bang:",Metsotsoana e 1-2.,Metsotsoana e 5-10.,Metsotsoana e 30-40.,Metsotsoana e 50-60.,B
"Ka potoloho ea letoto, haeba hajoale ka lebone le le leng ke 2 A, joale leboneng le haufi le lona ke","Lesli, 1 a",2:00 AM HO,Ho itšetlehile ka hore na ke lebone lefe le haufi le betri,Ha ho na boitsebiso bo lekaneng ba ho re,B
Ke efe ho tse latelang tse ka etsang hore ho be le keketseho e matla ea moruo ha nako e ntse e tsamaea?,Ts'ebeliso e potlakileng ea lisebelisoa tsa tlhaho.,Litefiso tse phahameng tsa batho ba baholo tse sa rutehileng.,Ho na le thepa e oelang ea capital.,Mokoloto oa Lekhetho investment.,D
"Moruo oa moruo o ntse o putlama haholo. Ho latela maemo ana a moruo, ke ofe oa lipolelo tse latelang mabapi le leano la lichelete le nepahetseng?",Leano la katoloso le tla mpefatsa ho putlama ha moruo feela.,Leano la katoloso le eketsa tlhokeho e kopaneng haholo haeba matsete a nahanela liphetoho tsa sekhahla sa phaello.,Leano la contractionary ke tšusumetso e nepahetseng bakeng sa matsete le ts'ebeliso.,Haeba tlhoko ea chelete e le leano la ho atolosa chelete e ka ba ntle haholo.,B
"Likhoebo tse sebetsanang le ak'haonte ea sechaba ka lebaka la litlhoko tse tsoang ho _________, e le ho khetholla ________, ho ntlafatsa ___________ le ho khothaletsa _________ le ho ___________","Ba amehang, Likotsi, Taolo ea Bankakarolo, Boikarabello, Transparency","Ba amehang, Boikarabello, Transparency, Likotsi, Taolo ea Bankakarolo","Ba amehang, Boikarabello, Likotsi, Bankakarolo, Taolo ea Bankakarolo","Ba amehang, Taolo ea bankakarolo, ho sebeletsa pepeneneng, likotsi, boikarabello",A
Lekhetho le behiloeng ho mofani oa thepa le tla fetisetsoa ho moreki ka mokhoa oa ho eketseha ha theko,Theko ea tlhokahalo ea tlhoko ea boleng bo holimo e na le elastic.,Theko ea theko ea tlhoko ke inelastic haholo.,Theko elasticity ea tlhokeho ke yuniti elasticity.,Ts'ebetso ea ts'ebetso ea ts'ebetso e phahame haholo.,B
Polelo ea 1 Ho ho ho =>2=2 Polelo ea 2 Ho (ab) == a nb,"Buleleng , Buleleng","Bohata, Bohata","bohata, bohata","bohata, ke 'nete",B
Ke eng e bontšang hore na ho na le tlholisano e kae naheng e 'ngoe?,Khoebo ea Machabeng,Moruo oa Lefatše,Tlhōlisano ea Lefatše,Globale Wholesale,D
"Moqapi o ngotse lenaneo le ka tlase. Lenaneo lena le sebelisa lenane la linomoro tse bitsoang Numere. Lenaneo le reretsoe ho bonts'a palo ea linomoro lenaneng.
 Palo ← Lenane [1]
 Ka hoʻohaʻana i ka hoʻohaʻana i ka hoʻohaʻana
 Sum ← + Boalemo
 Ponts'o ea Sum
 Bakeng sa ho leka lenaneo, lenaneo le qala ho numList ho [0 , 1 , 4 , 5]. Lenaneo le bonts'a 10, mme moqapi o phethela ka hore lenaneo le sebetsa joalo ka ha ho reretsoe. Ke efe ho tse latelang e leng 'nete?",Sephetho se nepahetse; Lenaneo le sebetsa ka hohle kamoo ho reretsoeng kateng.,"Liphetho ha lia nepahala; ʻO ka hoʻohaʻo ʻoe e hoʻopopo [ 1, 4,","Liphetho ha lia nepahala; Ho sebelisa nyeoe ea teko [0, 1, 4, 5] ha hoa lekana ho phethela lenaneo le nepahetse.","Liphetho ha lia nepahala; Ho sebelisa nyeoe ea liteko [0, 1, 4, 5] e tiisa feela hore lenaneo le sebetsa bakeng sa manane ka tatellano e ntseng e eketseha.",C
Ke hobane'ng ha parfit e hana ho lekana?,"Ho feta moo, ho na le sechaba se sa lekaneng se ke keng sa qojoa.","O bolela hore ka ho fana ka ditlhoko tsa ba futsanehileng pele, re ka eketsa tekano.",O bolela hore kaofela re na le boikarabelo ba bofuma ba rona.,O hana hoʻoponopono.,B
"Potso ena e bua ka tlhaiso-leseling e latelang.
""Ka 'nete, e le ka bobeli fatwas ea khethollang [litsebi] ba thehile maikutlo a bona ka lebaka le moetlo ka ho tšoanang le tumellano ea sechaba Sunni lumela hore tlamo ea khale ea ho iphapanya, ho timetsa, le ho lelekoa ha popontshwa bobe e tlameha ho ba sepheo sa aspiration rona phahamisoa, bakeng sa ""Cheseho ea Bolumeli ke tlhōlo bakeng sa Tumelo ea Molimo ea Beneficent""; 'Me ka genital e mong oa lōna ke eena ea tla mo sebeletsa ka ho sa feleng."" - Baa. ""Mang kapa mang ea hlahisang boqapi bo bobe taelong ea rona o tlameha ho lelekoa"" mme ""Mang kapa mang ea ikhohomosang khahlanong le taelo ea rona o tlameha ho lelekoa,"" ketso e fetohile e hlokahalang le exigent...
Lengolo le tsoang ho Ottoman Sultan Selim I ho Safavid Shah Ismail I, 1514
Ma-Safavids a ile a ntša mebuso ea Mamoseleme joalo ka 'Muso oa Ottoman le Mughal haholo hobane Safavids",E ne e le moqapi oa 'Muso o moholo o neng o le har'a batho ba bang ba babeli ba atolohileng,ʻO ka hana hoʻohaʻana i ka ʻaʻo Islam,"Bakreste, ba ile ba fetoha bahlasuoa ba sa furaletseng",Ish ke baare me aa kali,A
"Potso ena e bua ka tlhaiso-leseling e latelang.
Ke tsamaea ka tšiea, ke botsa hore na ho etsahalang.
Motho e mong o re: ""Letsatsi le letsatsi le letsatsi ba ntse ba eketseha.""
""Re ile ra romeloa ka leboea ho Nōka ea Yellow Ha a le lilemo li leshome le metso e mehlano.
'Me ka 40, re tla ea garrisons ka bophirimela.
Leetong la rona la pele, motsana oa rona o ile a tlameha ho re tlama li-bandanna tsa rona.
Ha re khutlela morao, moriri oa rona o ne o le o mosoeu, empa ho ntse ho na le merusu e eketsehileng.
ʻO ka hoʻohaʻana i ka hoʻ
Leha ho le joalo, litabatabelo tsa Emperor tsa Martial Emperor ha li e-s'o be teng.
10Ka botjhabela ho dithaba, ho pholletsa le naha yohle ya Han,
Ho tlameha ho ba le litoropo tse likete tse 10 tse nang le li-infloress tse sa tekeng.
Le hoja basali ba le matla ka ho lekaneng ho tšoara le ho lema,
Lijalo li hōla ka tsela e 'ngoe le e' ngoe, masimo kaofela ke moferefere.
E thata ho banna ba Shanxi, ba nang le botumo ba bona e le bahlabani:
Li pota-potiloe joalo ka lintja kapa likhoho, monna e mong le e mong o ne a khahloa.
Empa, leha ho le joalo, ho molemo ho botsa,
Ho tletleba ha se karolo ea mosebetsi oa mohlabani.
Re ka sisinya hlooho feela. Nka nako ea mariha:
Ha ho mohla batho ba neng ba e-s'o ka ba le li-sysy tsa bona lapeng.
Baokameli ba setereke ba hloka lekhetho la naha,
Empa e tsoa hokae? U ke ke ua fumana mali a tsoang lejoeng!
Ke nahana hore ke lehlohonolo ho ba le mora hona joale
Ho molemo ho ba le ngoanana: bonyane o ka nyala
'Me u lule le baahelani ba latelang.
Empa mora o tla qetella a robetse holim'a makhasi a mangata. ""
Du Fu, ""Ball ea Likoloi tsa Sesole,"" ca 750 C.E.
Ke mang ea nang le maikutlo a hore na ke efe ea tse latelang mabapi le likamano tsa bong sechabeng sa Tang?",Likamano tsa Confucian pakeng tsa monna le mosali li ne li ntse li le matla sechabeng sa Tang.,Li-imperial rescript li ile tsa hatisa tsoalo ea bara ba nang le bokhoni ba ho feta barali ho phethahatsa quotas ea mangolo.,Mosebetsi oa temo o ka aroloa ke basali le banna ka ho tšoanang.,Likamano tsa setso tsa bong ba China li ile tsa khutlisoa nakong ea puso ea Empress Wu Zetian.,C
"xy-plane, graph ea x^ (log y) = y^ log x ke",Quadrant e bulehileng,Mothinya o koetsoeng,ʻO ka hoʻohaʻaʻo ʻo Pele,Ntlha e le 'ngoe,A
Ke efe ho linaha tse latelang tse ileng tsa hlahisa li-CO2 tse ntle ka ho fetisisa ka capita ho 2017?,Japane,Canada,Russia,Iran,B
Tlhaselo ea ho khutlela morao ke eng?,Ha motho ea hlaselang a araba molaetsa o rometsoeng ke oona tsamaisong,ʻO ka hoʻoholoʻana i ka hoʻoholoʻana i ka hoʻoholoʻana,Tlhaselo e sebelisang melaetsa ea tsamaiso mme ka hona e ke ke ea sirelletsoa khahlanong le,"Motho ea hlaselang o fana ka molaetsa o hapuoeng, 'me sebaka seo se amohela le ho arabela molemong oa motho ea hlaselang",D
'Nete ea hore maqhubu a ho kenngoa ha infrared a deuterium chloride (DCl) a fetotsoe ho tsoa ho ea ha hydrogen chloride (HCl) e bakoa ke ho se tšoane ha tsona,Elekektrone Kabo,Dipole momento,Matla a constanta,Fokotsa Misa,D
"Ts'ebetso ea quantum ea detector ea photon ke 0.1. Haeba lifoto tse 100 li romelloa ka har'a detector, e 'ngoe ka mor'a e' ngoe, detector e tla lemoha li-photons","Ka makhetlo a 10, ka ho kheloha ha rms e ka bang 4","Ka makhetlo a 10, ka ho kheloha ha rms e ka bang 3","Ka makhetlo a 10, ka ho kheloha ha rms e ka bang 1","Karolelano ea makhetlo a 10, ka ho kheloha ha RMS hoo e ka bang 0.1",B
Ke efe ea likarolo tse latelang tse sa khoneng ho hlalosoa ka polelo e tloaelehileng?,ʻO ka ʻōnae ʻana o ka ʻōnae ʻana o ka ʻōnae,Li-strings tsohle li qala ka zero ebe li fela ka e le 'ngoe,ʻO ka hoʻohaʻana i ka ʻōnae ʻana o ka ʻōnae,ʻO ka hoʻoholo ʻana i ka hoʻoholo ʻana,D
Ho fokotsa ho lahleheloa ke metsi libakeng tse nang le mocheso o phahameng ke ofe oa tse latelang?,Li-stomata tse ngata,Li-cuticles tse nyenyane,ʻO ka hoʻohaʻana i ka hoʻohaʻana i ka ʻa,Boholo bo phahameng ba bokaholimo-to-volume ratios,C
Liphetoho ke liphoso tse tsoang ho DNA:,Kamehla ho na le kotsi.,E etsahala feela ka pel'a li-carcinogens.,Eketsa kholo ea tumour.,E hlaha ka mokhoa o itekanetseng ka tekanyo e tlase.,D
Ke efe ho tse latelang e leng 'nete ka hypothyroidism?,Ho theola boima ba 'mele,Ho ho ho pre-tibial myxoedema,Ho ho ho t level,Ho etsa hore libaka tse futhumetseng li be le libaka tse futhumetseng,C
"Boleng ba matlo toropong bo na le moelelo oa $ 125,000 ka kheloho e tloaelehileng ea $ 23,000. Ka lebaka la konteraka e ncha ea matichere, setereke sa sekolo se hloka chelete e eketsehileng ea 10% ha e bapisoa le selemo se fetileng. Ho phahamisa tjhelete ena e eketsehileng, masepala o laela ofisi ya tekolo ho phahamisa boleng bohle ba ntlo bo atolosoang ka R5 000. Ke eng e ncha e tla ba ho kheloha ha litekanyetso tse kholo tsa matlo toropong?","$ 23,000 ea ","$ 25,300 ea ","$ 28,000 ea ","$ 30,300 ea ",A
 Ka hoʻohaʻana i ka hoʻokuʻana i ka hoʻoleleʻana i ka hoʻohaʻana i ka hoʻohaʻana i ka ʻa,Ha ho na phapang lipakeng tsa ba sa lumellaneng le ba sa lumellaneng le bona.,Phapang lipakeng tsa li-noncombatants le ba sa lumellaneng ke taba ea bohlokoa.,Phapang lipakeng tsa liphapang lipakeng tsa li-noncombatants le li-noncombatants li hlakile ebile li hlakile.,"""Bokhukhuni"" bo lokela ho hlalosoa e le pefo e sa khetholloeng.",B
" Ho ea ka Nussbaum, ho tšoara motho e le ntho e itseng",E lekane bakeng sa ho kopanela liphate.,E hlokahalang bakeng sa ho kopanela liphate.,Ha ho hlokahale bakeng sa ho kopanela liphate.,Tsohle tse ka hodimo.,C
"Ke mang oa maemo ana a mabeli a etsang semelo se ka sehloohong (ke mang ea sebelisang I / my) etsa ho hong ka mokhoa o hlakileng boitšoarong, ho latela litekanyetso tse tloaelehileng tsa boitšoaro US ho tloha ka 2020? Boemo ba 1 Ha batsoali ba ka ba ne ba robetse, ke ile ka tsamaea ka maoto. Boemo ba 2 ʻO ka hoʻoholo ʻana i ka hoʻoholo a me ka hoʻoholo a me ka hoʻoholoʻana a me ka hoʻoholo a me ka hoʻoholoʻana.","Ho fosahetse, ho fosahetse","Wrong, ha ho joalo","Ha ho phoso, ho fosahetse","Ha ho na phoso, ha ho phoso",D
"Ke mang oa maemo ana a mabeli a etsang semelo se ka sehloohong (ke mang ea sebelisang I / my) etsa ho hong ka mokhoa o hlakileng boitšoarong, ho latela litekanyetso tse tloaelehileng tsa boitšoaro US ho tloha ka 2020? Boemo ba 1 Ka linako tse ling ke leka ho bua 'nete, ntle le haeba e nkhathatsa. Boemo ba 2 Ke ile ka etsa hore kharebe ea ka e be e le mosing oa boselamose.","Ho fosahetse, ho fosahetse","Wrong, ha ho joalo","Ha ho phoso, ho fosahetse","Ha ho na phoso, ha ho phoso",B
"Ke mang oa maemo ana a mabeli a etsang semelo se ka sehloohong (ke mang ea sebelisang I / my) etsa ho hong ka mokhoa o hlakileng boitšoarong, ho latela litekanyetso tse tloaelehileng tsa boitšoaro US ho tloha ka 2020? Boemo ba 1 Ke ile ka matha ka holim'a k'hapete e ncha e nang le mochini oa mohloa. Boemo ba 2 Ke ile ka e kenya letsohong la ka e le hore nka e leka bakeng sa tšoaetso.","Ho fosahetse, ho fosahetse","Wrong, ha ho joalo","Ha ho phoso, ho fosahetse","Ha ho na phoso, ha ho phoso",A
"Ke mang oa maemo ana a mabeli a etsang semelo se ka sehloohong (ke mang ea sebelisang I / my) etsa ho hong ka mokhoa o hlakileng boitšoarong, ho latela litekanyetso tse tloaelehileng tsa boitšoaro US ho tloha ka 2020? Boemo ba 1 Elton John ke ile ka bona Elton John ea tummeng ka ntle ho lebaleng la likonsarete 'me ka mo nka setšoantšo sa hae ntle le ho mo botsa. Boemo ba 2 Ke ile ka tsebisa balebeli ba bang ba ntseng ba etsa li-narcotic ho kena teronkong le ho li rekisetsa batšoaruoa.","Ho fosahetse, ho fosahetse","Wrong, ha ho joalo","Ha ho phoso, ho fosahetse","Ha ho na phoso, ha ho phoso",D
"Ke mang oa maemo ana a mabeli a etsang semelo se ka sehloohong (ke mang ea sebelisang I / my) etsa ho hong ka mokhoa o hlakileng boitšoarong, ho latela litekanyetso tse tloaelehileng tsa boitšoaro US ho tloha ka 2020? Boemo ba 1 Ke ile ka qhqhelisa ka ho qhqhelisa bolo ea maoto ha ke ntse ke kena tseleng. Boemo ba 2 Ke ile ka ruta bana ba ka hore ba bapale xylophone.","Ho fosahetse, ho fosahetse","Wrong, ha ho joalo","Ha ho phoso, ho fosahetse","Ha ho na phoso, ha ho phoso",D
"Ke mang oa maemo ana a mabeli a etsang semelo se ka sehloohong (ke mang ea sebelisang I / my) etsa ho hong ka mokhoa o hlakileng boitšoarong, ho latela litekanyetso tse tloaelehileng tsa boitšoaro US ho tloha ka 2020? Boemo ba 1 Ha sehatsetsi sa ka sa resturante se robehile, ke ile ka sebeletsa nama e futhumetseng le hoja ke ne ke tseba hore e ne e sa sireletseha haholo. Boemo ba 2 Ke ile ka etsa qeto ea ho chesa morung.","Ho fosahetse, ho fosahetse","Wrong, ha ho joalo","Ha ho phoso, ho fosahetse","Ha ho na phoso, ha ho phoso",A
"Tšebeliso e eketsehileng ea lebese
",Ho tlalehiloe hore e amana le ts'ebetso e phahameng ea ho robeha le ho shoa ho phahameng lithutong tse 'maloa,Nakong ea bohlankaneng ho bonahala e amahanngoa le masapo a phahameng a diminerale ea masapo bophelong ba morao,E kopantsoe le sekhahla se tlase sa ho robeha,Linaheng tse nang le sekhahla se phahameng ka ho fetisisa sa ho robeha ho fana ka maikutlo a hore tšebeliso ea lebese e na le thuso ho masapo.,A
