Question,A,B,C,D,Answer
"Ovo pitanje se odnosi na sledeće informacije.
Prvo moramo da primetimo da je kosmos sferan u formi, delimično zato što je ova forma savršena celina koja ne zahteva zglobove, najdetaljenija od svih, delimično zato što čini najprisutniji oblik, koji je najpogodniji za suzbijanje i očuvanje svega; ili opet zato što se svi konstitutivni delovi univerzuma, to jest Sunce, Mesec i planete pojavljuju u ovom obliku; ili zato što sve teži da dostigne ovaj oblik, kao što se pojavljuje u slučaju kapi vode i drugih tela tečnosti ako pokušaju da se definišu. Tako da niko neće sumnjati da ovaj oblik pripada nebeskim telima. ...
Da je zemlja takođe sferna stoga je van svake sumnje, jer pritiska sa svih strana na njen centar. Iako se iz razloga uzdizanja planina i depresije dolina savršen krug ne može razumeti, ipak to ne utiče na opštu sfernu prirodu zemlje. ...
Kao što je već pokazano da Zemlja ima oblik sfere, moramo razmotriti da li se pokret takođe poklapa sa ovim oblikom i koje mesto zemlja drži u univerzumu. ... Velika većina autora se naravno slaže da Zemlja stoji mirno u centru univerzuma, i smatraju je nezamislivom i smešnom da pretpostave suprotno. Međutim, ako stvar bude pažljivo odmerena, videće se da pitanje još uvek nije rešeno i da se stoga nikako ne smatra olako. Svaka promena mesta koja se posmatra je, naime, posledica kretanja posmatranih objekata ili posmatrača, ili kretanja oba. ... Sada je sa zemlje posmatrana revolucija nebesa i ona je proizvedena za naљe oиi. Stoga, ako zemlja ne prolazi kroz nikakve pokrete, ovaj pokret mora da se odvija u svemu izvan zemlje, već u suprotnom smeru nego ako se sve na zemlji pomeri, a ovakva vrsta je svakodnevna revolucija. Izgleda da ovo utiče na ceo univerzum, to je sve izvan zemlje sa jednim izuzetkom same Zemlje. Ako bi se, međutim, trebalo priznati da taj pokret nije bio čudan nebesima, već da se zemlja okretala od zapada ka istoku, i ako bi se to pažljivo razmotrilo u pogledu očiglednog izlaska i zalaska Sunca, Meseca i zvezda, bilo bi otkriveno da je to bila stvarna situacija.""
Nicolas Copernicus, The Revolutions of the Heavenly Bodies, 1543
Odlomak se može koristiti kao dokaz da se Kopernikus razlikovao od tradicionalnih, aristotelijskih prirodnih filozofa svoga vremena jer je sugerisao da",kosmos je sferan,Zemlja je sferna,kosmos je geostatik,Zemlja nije stacionarna,D
"Odredite H+(aq) koncentraciju u 1.0 M phenol, C6H5OH, rastvor. (Ka za fenol je 1 × 10^-10.)",1 × 10^-10 M,1 × 10^-9 M,1 × 10^-3 M,1 × 10^-5 M,D
"Koji od sledećih faktora bi se smatrao faktorom ""povlačenja"" za Rivu kada se razmatra selidba iz Indije u SAD?",Beskrajno siromaštvo,Bolji posao i veće plate,Indijski kasti sistem,Nasilje u njenom komšiluku,B
"U poređenju sa političkim strankama u zemljama kao što su Engleska i Izrael, koje imaju višestranačke sisteme, američke političke stranke su",manje zainteresovan da utiče na ishod izbora,manje jasno identifikovan sa doslednim političkim ideologijama,manje efikasan u prikupljanju novca od političkih pristalica,bolje sposobni da odražavaju ciljeve čitavih svojih izbornih jedinica,B
"Broj, zaokružen na najbližu hiljadu, je 47.000. Koji broj bi mogao da bude broj koji je zaokružen?","46,295","46,504","47,520","47,924",B
"Tenk je u obliku trouglaste prizme. Ako trouglasta baza ima površinu od 116 kvadratnih metara, a rezervoar je visok 30 stopa, koliko vode bi rezervoar sadržao kada je pun?",1725 ft^3,1740 ft^3,3480 ft^3,6960 ft^3,C
"Napon indukovan u induktoru je predstavljen kao,",proizvod njegove indukcije i aktuelnosti kroz njega.,odnos njegove indukcije prema struji kroz njega.,odnos struje kroz njega do njegove indukcije.,proizvod njegove indukcije i stope promene struje kroz njega.,D
Koja od sledećih karakteristika je generalno u skladu sa silovanjem na sastanku?,upotreba prekomerne sile,s predumišljajem,seksualno motivisan,podrazumeva upotrebu oružja,C
Pronađite dužinu krive y = ln x između tačaka na kojima je = 1/2 i y = 1.,0.53,0.86,1.18,1.36,C
Pronađite $-\dfrac{1}{-3}\cdot\cfrac{1}{~\frac{1}{-3}~}.$,1,-1,0,2,B
Koja psihološka perspektiva je bila najpopularnija na početku dvadesetog veka u zapadnoj Evropi?,neuronauka,Evolucije,ponašanjeiste,psihoanalitika,D
Naučena bespomoćnost će najverovatnije biti direktno povezana sa,Barnum efekat.,samoživa pristrasnost.,spoljašnji lokus kontrole.,bezuslovno pozitivno poštovanje.,C
Garsija i Koellingovo istraživanje u vezi sa naučenim averzijama ustanovilo je da je koji od sledećih UCS i CS parova najmoćniji i najbrže naučen?,obavljanje zadatka i primanje nagrade za hranu,mučnina i hrana ili piće,kretanje i šok,kazne i nagrade,B
"Deo Marsove vode je zamrznut u zemljištu i ledenim kapama a neki su izgubljeni zbog skidanja solarnog vetra ali se smatra da je veći deo originalne vode izgubljen kroz drugi mehanizam. Šta se desilo sa tom ""izgubljenom"" vodom?",oduzelo ga je magnetno polje kada se brzo smanjilo u snazi,razbijen je u vodonik i kiseonik ultraljubičastom svetlošću i vodonik je izgubljen kroz toplotno bekstvo,progutala ga je civilizacija žednih Marsovaca,ispario je u periodu intenzivnog vulkanizma i izgubljen je u svemiru kroz toplotno bekstvo,B
"Putujući početnom brzinom od 1,5 × 10^6 m/s, proton ulazi u region konstantnog magnetnog polja magnitude 1,5 T. Ako protonski početni vektor brzine napravi ugao od 30° sa magnetnim poljem, izračunajte brzinu protona 4 s nakon ulaska u magnetno polje.","5,0 × 10^6 m/s","7,5 × 10^6 m/s","1,5 × 10^6 m/s","3,0 × 10^6 m/s",C
"Energija oslobođena od sloma visokoenergetskog fosfata, ATP-a i fosforatina, može da održi maksimalnu vežbu naprezanja za oko:",1-2 sekunde.,5-10 sekundi.,30-40 sekundi.,50-60 sekundi.,B
"U seriji kolo, ako je struja u jednoj lampi 2 A, struja u lampi pored nje je","pola, 1 A",14:00,Zavisi koja lampa je bliža bateriji,Nema dovoljno informacija da se kaže,B
Koja od sledećih stvari će najverovatnije vremenom proizvesti jači ekonomski rast?,Brže konzumiranje prirodnih resursa.,Veća stopa nepismenosti odraslih.,Pad zaliha kapitalne robe.,Investicioni poreski krediti.,D
Ekonomija je u dubokoj recesiji. S obzirom na ovu ekonomsku situaciju koja je od sledećih izjava o monetarnoj politici tačna?,Ekspanzivna politika bi samo pogoršala recesiju.,Ekspanzivna politika u velikoj meri povećava agregatnu potražnju ako su investicije osetljive na promene kamatne stope.,Kontrakciona politika je odgovarajući stimulans za investicije i potrošnju.,Ako je potražnja za novcem savršeno elastična ekspanzivna monetarna politika bi mogla da bude prilično efikasna.,B
"Preduzeća se bave socijalnim knjigovodstvom zbog zahteva _________-a, u cilju identifikacije ________, poboljšanja ___________ i _________ i ___________","Zainteresovani, rizici, upravljanje zainteresovanim stranama, odgovornost, transparentnost","Zainteresovani, Odgovornost, Transparentnost, Rizici, Upravljanje zainteresovanim stranama","Zainteresovani, odgovornost, rizici, zainteresovane strane, upravljanje zainteresovanim stranama","Zainteresovani, Upravljanje zainteresovanim stranama, Transparentnost, Rizici, Odgovornost",A
Porez nametnut dobavljaču verovatnije će biti prosleđen potrošaču u vidu povećanja cena ako,cenovna elastičnost potražnje je veoma elastična.,cenovna elastičnost potražnje je veoma neelastična.,cenovna elastičnost potražnje je jedinica elastična.,elastičnost zarada potražnje je veoma elastična.,B
Izjava 1 | U grupi (ab)^{-2} = b^{-2}a^{-2}. Izjava 2 | U grupi (ab)^n = a^nb^n.,"Istina, istina","Netačno, netačno","Tačno, netačno","Netačno, tačno",B
Koji je termin u kojoj meri je konkurencija u jednoj zemlji pod uticajem konkurencije u drugim zemljama?,Međunarodna trgovina,Globalna ekonomija,Globalna konkurencija,Globalizacija,D
"Programer je napisao program ispod. Program koristi listu brojeva koji se zovu ""Lista numera"". Program je namenjen prikazivanju zbira brojeva na listi.
 sum ← numList [1]
 ZA SVAKU vrednost U numerisalisti
 zbir ← zbir + vrednost
 PRIKAZ zbira
 Da bi testirao program, programer se inicijalizuje na [0 , 1 , 4 , 5]. Program prikazuje 10, a programer zaključuje da program radi kako je predviđeno. Koja od sledećih stvari je tačna?",Zaključak je tačan; program radi kako je predviđeno.,"Zaključak je netačan; program ne prikazuje ispravnu vrednost za predmet testa [0, 1, 4, 5].","Zaključak je netačan; korišćenje predmeta testa [0, 1, 4, 5] nije dovoljno da bi se zaključilo da je program tačan.","Zaključak je netačan; korišćenjem test predmeta [0, 1, 4, 5] samo potvrđuje da program radi za liste u sve većem redosledu.",C
Zašto se Parfit protivi jednakosti?,On tvrdi da je nejednako društvo neizbežno.,On tvrdi da davanjem prioriteta potrebama siromašnih možemo povećati jednakost.,On tvrdi da smo svi odgovorni za svoje siromaštvo.,On u potpunosti odbacuje ideju jednakosti.,B
"Ovo pitanje se odnosi na sledeće informacije.
""Zaista, kao što se i fatva istaknutih [naučnika] koji svoje mišljenje zasnivaju na razumu i tradiciji i konsenzusu sunitske zajednice slažu se da drevna obaveza istrebljenja, istrebljenja i proterivanja zlih inovacija mora da bude cilj naše veličajuće težnje, jer ""Verski žar je pobeda za Veru Božiju Beneficiranu""; onda, u skladu sa rečima Proroka (Mir na njega!) ""Ko god uvede zlu inovaciju u naš poredak mora biti izbačen"" i ""Ko god da se suprotstavi našem naređenju mora biti izbačen"", akcija je postala neophodna i egzistentna...""
Pismo otomanskog sultana Selima I Safavidu Šahu Ismailu I, 1514
Safavidovi su izazvali gnev islamskih imperija kao što su Otomansko i Mughal carstvo pre svega zato što su Safavidovi",bili ekspanzionističko carstvo geografski locirano između druga dva ekspanzioniste,odbacio centralne tenetove islama,"porobio hrišćane, i pretvorio ih u Safavid borce",Ismail se proglasio Kalifom,A
"Ovo pitanje se odnosi na sledeće informacije.
Hodam pored kolone, pitam šta se dešava.
Vojnik jednostavno kaže: ""Oni zovu više svakog dana.
""Neki od nas su poslati na sever u Žutu reku sa 15 godina,
A sada u četrdesetoj idemo u garnizone na zapadu.
Na našoj prvoj turneji, seoski šef je morao da nam veže bandane.
Kada smo se vratili, kosa nam je bila bela, ali i dalje ima više nemira.
Granice garnizona teиu krvlju, dovoljno da napune okean,
Ali teritorijalne ambicije borilačkog cara tek treba da se pokreću.
U stotinu okruga istočno od planina, širom zemlje Hana,
Mora da postoji 10.000 sela koja se sada najezde.
Čak i ako su žene dovoljno jake da podnesu kurva i plug,
Usevi rastu na sve načine, polja su u haosu.
Najteže je Šanksi ljudima, sa njihovom reputacijom boraca:
Zaokruženi su kao psi ili kokoške, svaki mužjak impresioniran.
""Ali gospodine, iako je lepo od vas što pitate,
Ћalenje nije deo vojničkog zadatka.
Moћemo samo da odmahnemo glavom. Uzmite ovu zimu:
Љanksi trupe nikada nisu poslate kuжi.
Okružni oficiri traže porez na zemljište,
Ali odakle жe doжi? Ne moћete da dobijete krv iz kamena!
Iskreno mislim da je loљa sreжa imati sina sada.
Bolje je imati ćerku: Bar može da se uda
I živi sa komšijama iz komšiluka.
Ali sin жe leћati u nekoj dalekoj preriji.""
Du Fu, ""Ballad of the Army Carts,"" ca. 750 C.E.
Pesma pruža dokaze o tome koji od sledećih odnosa u društvu Tang?",Konfučijanski odnosi između muža i žene su još uvek bili jaki u Tang društvu.,Carski recepti naglasili su rađanje sposobnih sinova nad ćerkama kako bi se ispunile kvote za obavezni vojni rok.,Poljoprivredne radove mogli bi da dele i žene i muškarci.,Tradicionalni kineski rodni odnosi su obrnuti za vreme vladavine carice Vu Zetian.,C
"U xy-avionu, grafikon x^(log y) = y^log x je",otvoreni prvi kvadrant,zatvorena krivina,zrak na otvorenom prvom kvadrantu,jednu tačku,A
Koja od sledećih zemalja emituje najviše CO2 po glavi stanovnika u 2017?,Japan,Kanada,Rusija,Iran,B
Šta je ponovni napad?,Kada napadač odgovori na poruku koju mu je poslao sistem,"Napad koji se neprekidno ponavlja, istražuje slabost",Napad koji koristi sopstvene poruke sistema i od kojeg se ne može braniti,"Napadač ponovo šalje uhvaćenu poruku, a sajt prihvata njenu i odgovara u korist napadača",D
Činjenica da je infracrvena apsorpciona učestalost deuterijum hlorida (DCl) premeštena iz vodonik hlorida (HCl) posledica je razlika u njihovim,distribucija elektrona,dipole momenat,konstanta sile,smanjena masa,D
"Kvantna efikasnost detektora fotona je 0,1. Ako se 100 fotona pošalje u detektor, jedan za drugim, detektor će otkriti fotone","u proseku 10 puta, sa rms odstupanjem od oko 4","u proseku 10 puta, sa rms odstupanjem od oko 3","u proseku 10 puta, sa rms odstupanjem od oko 1","u proseku 10 puta, sa rms odstupanjem od oko 0,1",B
Koji od sledećih skupova bit niska ne može biti opisan običnim izrazom?,Sve niske za bitove čiji je broj nula višestruko veći od pet,"Sve niske za bitove počevši od nule, a završavaju se jednom",Sve niske za bitove sa parnom brojem nula,Sve niske za bitove sa više od nula,D
Adaptacije biljaka kako bi se smanjio gubitak vode u sredinama sa visokim temperaturama uključuju koje od sledećih?,Brojne stomate,Tanke sečenice,Kičme umesto lišća,Veliki odnos zemlja-prema volumenu,C
Mutacije su greške u DNK koje:,uvek su štetni.,javlja se samo u prisustvu kancerogenih materije.,povećati rast tumora.,javlja se spontano niskom brzinom.,D
Koja od sledećih stvari važi za hipotireozu?,Mršavljenje,Pre-tibial myxoedema,Podignut nivo TSH,Averzija prema toplim mestima,C
"Procenjene vrednosti kuća u gradu imaju vrednost od 125.000 dolara sa standardnim odstupanjem od 23.000 dolara. Zbog novog ugovora nastavnika, školskom okrugu je potrebno dodatnih 10 odsto sredstava u poređenju sa prethodnom godinom. Da bi prikupio ovaj dodatni novac, grad nalaže kancelariji za procenu da podigne sve procenjene vrednosti kuća za 5.000 dolara. Kakvo će biti novo standardno odstupanje od procenjenih vrednosti kuća u gradu?","$23,000 ","$25,300 ","$28,000 ","$30,300 ",A
" U svojoj diskusiji o diskriminaciji u ratu, Vals sugeriše da",nema razlike između boraca i nekombutanta.,razlika između boraca i nekonaglašenika je stvar stepena.,razlika između boraca i nekombanata je kategorična i jasna.,"""terorizam"" treba definisati kao neselektivno nasilje.",B
" Prema Nussbaumu, tretirati nekoga kao objekat je",dovoljno za seksualnu objektivizaciju.,neophodno za seksualnu objektivizaciju.,nije neophodno za seksualnu objektivizaciju.,sve navedeno.,C
"Za koji od ova dva scenarija glavni junak (ko koristi I/me/moj) radi nešto očigledno moralno pogrešno, po običnim moralnim standardima u SAD od 2020. godine? Scenario 1 | Dok su moji roditelji spavali, ja sam džogirala. Scenario 2 | Sipala sam deterdžent u veš pun odeće moje cimerke.","Pogrešno, pogrešno","Pogrešno, ne pogrešno","Ne grešiš, grešiš","Ne grešiš, ne grešiš",D
"Za koji od ova dva scenarija glavni junak (ko koristi I/me/moj) radi nešto očigledno moralno pogrešno, po običnim moralnim standardima u SAD od 2020. godine? Scenario 1 | Ponekad pokuљavam da kaћem istinu, osim ako me to ne ugaрa u nevolji. Scenario 2 | Poljubio sam svoju devojku na magičnom šou.","Pogrešno, pogrešno","Pogrešno, ne pogrešno","Ne grešiš, grešiš","Ne grešiš, ne grešiš",B
"Za koji od ova dva scenarija glavni junak (ko koristi I/me/moj) radi nešto očigledno moralno pogrešno, po običnim moralnim standardima u SAD od 2020. godine? Scenario 1 | Pregazio sam svež tepih kosilicom. Scenario 2 | Urinirao sam u ruku da bih mogao da ga testiram na infekciju.","Pogrešno, pogrešno","Pogrešno, ne pogrešno","Ne grešiš, grešiš","Ne grešiš, ne grešiš",A
"Za koji od ova dva scenarija glavni junak (ko koristi I/me/moj) radi nešto očigledno moralno pogrešno, po običnim moralnim standardima u SAD od 2020. godine? Scenario 1 | Video sam čuvenog Eltona Džona ispred koncertne arene i slikao ga bez pitanja. Scenario 2 | Prijavio sam drugog čuvara koji se šunja narko drogama u zatvor i prodaje ih zatvorenicima.","Pogrešno, pogrešno","Pogrešno, ne pogrešno","Ne grešiš, grešiš","Ne grešiš, ne grešiš",D
"Za koji od ova dva scenarija glavni junak (ko koristi I/me/moj) radi nešto očigledno moralno pogrešno, po običnim moralnim standardima u SAD od 2020. godine? Scenario 1 | Zakucao sam na pauze da promašim loptu dok je išla na put. Scenario 2 | Učio sam decu da sviraju ksilofon.","Pogrešno, pogrešno","Pogrešno, ne pogrešno","Ne grešiš, grešiš","Ne grešiš, ne grešiš",D
"Za koji od ova dva scenarija glavni junak (ko koristi I/me/moj) radi nešto očigledno moralno pogrešno, po običnim moralnim standardima u SAD od 2020. godine? Scenario 1 | Kada mi je pukao zamrzivač u restoranu, poslužila sam toplo meso iako sam znala da je veoma nebezbedno. Scenario 2 | Odluиio sam da zapalim vatru u љumi.","Pogrešno, pogrešno","Pogrešno, ne pogrešno","Ne grešiš, grešiš","Ne grešiš, ne grešiš",A
"Veća konzumacija mleka
",Zabeleženo je da je povezan sa većom incidenciji preloma i većom smrtnošću u nekoliko studija,Tokom puberteta izgleda da je povezan sa većom gustinom minerala u kostima u kasnijem životu,Dosledno je povezan sa nižom stopom preloma,U zemljama sa najvećom stopom preloma ukazuje se da je konzumiranje mleka korisno za skelet.,A
"Koja od sledećih izjava o metabolizmu glukoze je tačna?
",Glukagon povećava stopu glikolize,Glikoliza zahteva NADP+,"U glikolizi, glukoza se pretvara u dva proizvoda od tri ugljenika",Krajnji proizvod glikolize u crvenim krvnim zrnca je piruvat,C
Nagel tvrdi da je problem moralne sreće usko povezan sa problemom:,postojanje Boga.,slobodu volje.,psihološki egoizam.,univerzalci.,B
"Prema Singerovim rečima, pridržavanje njegovog principa zahteva:","skromne promene naših ličnih navika, ali ne i našeg društva u celini.","skromne promene naših ličnih navika, kao i društva.","drastične promene naših ličnih navika, ali ne i našeg društva.","drastične promene kako naših ličnih navika, tako i našeg društva.",D
Koja od sledećih stvari je poslednja koju zauzimaju ljudska bića?,Nova Gvineja,Australija,Novi Zeland,Timor,C
Nubijska civilizacija:,pre toga i podstakao uspon egipatske kulture.,je rezultat mezopotamske kolonizacije na jugu.,"razvio kao odgovor na, ali ne imitaciju egipatske kulture.",nije imao kontakte sa susednim kulturama.,C
Od vladinog entiteta se traži da uključi izvod o tokovima gotovine u koji od sledećih finansijskih izveštaja?,Finansijski izveštaji državnog fonda.,Finansijski izveštaji širom vlade.,Finansijski izveštaji vlasničkog fonda.,Finansijski izveštaji Fiduciary fonda.,C
Koja od sledećih izjava je tačna u odnosu na promene računovodstvenih procena?,Većina promena u računovodstvenim procenama se računa retrospektivno.,"Kad god je nemoguće utvrditi da li je došlo do promene u proceni ili promene računovodstvenog principa, promenu treba smatrati promenom u načelu.","Kad god je nemoguće utvrditi da li je došlo do promene računovodstvene procene ili promene računovodstvenog principa, promenu treba smatrati promenom procene.",Lakše je razlikovati promenu računovodstvene procene i promenu računovodstvenog principa nego razlikovati između promene računovodstvene procene i korekcije greške.,C
"U nemarnoj vožnji vozača teško je povređen drugi vozač. Vozač je naveden zbog putovanja pogrešnom trakom i platio je kaznu. Vozač je imao ograničenje polise od samo 15.000 dolara za odgovornost treće strane na polisi osiguranja. Nakon opremanja osiguravača vozača kompletnim medicinskim izveštajem, svim medicinskim računima, medicinskim kartonima i drugim potrebnim dokazima o šteti, povređeni podnosilac zahteva zahtevao je ograničenje polise. Podnosilac zahteva je dao obaveštenje da će zahtev za lošu veru biti podnet ako se odmah ne plate ograničenja polise. Osiguravajuća kuća je odbila plaćanje bez objašnjenja. Porota je povređenom podnosiocu zahteva dodelila 200.000 dolara. Povređeni podnosilac zahteva dobio je potpisani zadatak od nemarnog vozača koji je podnosiocu zahteva dao sva prava koja je vozač možda imao protiv svog osiguravača. Da li će sud verovatno primorati osiguravajuću kompaniju da plati pun iznos presude porote povređenoj osobi pod ovim činjenicama?",Limit polise je 15.000 dolara i to je sve što može da prikupi povređena osoba.,Osiguravajuća kompanija je prekršila podrazumevajući zavet dobre volje i poštenog poslovanja koji je implicitan u svakom ugovoru o osiguranju i mora da plati pun iznos presude.,"Loša vera je lična za osiguranika i njegov osiguravač zadatak je bio nevažeći, a povređena osoba nema pravo da primora osiguravača da plati.",Povređena strana mora da sprovede celu presudu protiv vozača i možda nikada neće goniti osiguravača za tu sumu.,C
"Stambena korporacija je posedovala zemljište. Stambena korporacija pripremila je plan razvoja za podelu zemljišta na 100 placa i stvaranje stambene zajednice na traktu. Deklaracijom zaveta stvoreno je udruženje vlasnika kuća, administrativni entitet koji će upravljati i sprovoditi propise i ograničenja recitovana među zavetima. Jedno od ograničenja postavljenih u Deklaraciji zaveta glasi: ""Nikada ni u jednom trenutku neće biti podignuto, dozvoljeno ili održavano na bilo kom delu imovine bilo koje strukture dizajnirane ili korišćene kao salun ili mesto za prodaju ili proizvodnju slada, vinusa ili duhovnog pića."" Deklaracija zaveta je uredno snimljena i uvrštena je u delo koje je uzeo nastavnik kada je kupio loto 62 u razvoju. Učitelj je odmah zabeležio svoje delo. Nastavnik je iznajmio svoj dom bibliotekarki na godinu dana. Zakup je uključivao ista ograničenja kao i ona u Deklaraciji o zavetima i u nastavničkom dela. Bibliotekarka je odmah počela da prodaje alkohol u prostorijama tokom nedeljnih žurki ""posle radnog vremena"". Udruženje vlasnika kuća tuži bibliotekara u akciji za naknadu štete. Koji od sledećih je najbolji argument za bibliotekara?",Pravilo u Spenserinom slučaju sprečava bibliotekara da bude odgovorna.,Bibliotekar nije u vlasništvu ugovora sa udruženjem vlasnika kuća.,Bibliotekar nije u privilegijama imanja sa učiteljicom.,Drugi placi u neposrednoj blizini koriste se u komercijalne svrhe.,B
"Da bi se podstakao upis na fakultet, država obezbeđuje oslobađanje od poreza u iznosu od 200 dolara za državne poreze za one koji su studenti sa punim radnim vremenom na fakultetima unutar države. Studentkinjama koje pohađaju poluvreme još uvek je dozvoljeno oslobađanje od poreza u iznosu od 100 dolara, dok muškim studentima koji pohađaju poluvreme više nije dozvoljeno nikakvo oslobađanje od poreza. Koja od sledećih stvari najpričnije sumira ispravnu vladavinu ustavnog prava u vezi sa oslobađanjem od državnog poreza za studente koji se upišu na poluvreme?",Oslobađanje od poreza biće poništeno kao uskraćivanje dospelog procesa.,Oslobađanje od poreza biće poništeno kao kršenje klauzule o jednakoj zaštiti.,Poreska mera biće potvrđena kao u oblasti suštinskog procesa dospeća.,Poreska mera biće potvrđena kao u okviru ovlašćenja opštine da nejednako oporeza različite klase lica.,B
"Ova nadležnost ima na snazi sledeći krivični statut:""Lice nije odgovorno za krivično delo ako u vreme takvog postupanja, kao posledica mentalne bolesti ili mane, nema znatnu sposobnost da ceni nepravdu svog ponašanja, ili da svoje ponašanje uskladi sa zahtevima zakona. Jednog popodneva, optuženi je čuvao svog petogodišnjeg nećaka. Dok su se igrali hvatanja napolju, optuženi je bacio loptu preko glave svog nećaka, i ona se otkotrljala na ulicu. Instinktivno, nećak je potrčao za loptom ali se sapleo o oluk i pao na ulicu. Kada se sapleo, nećak je ozbiljno uganuo zglob i nije mogao da ustane. Nekoliko trenutaka kasnije, veliki đubretarski kamion se povlačio i pregazio nećaka, ubivši ga. Iako je optuženi video nepriliku svog nećaka, nije se potrudio da ga spase. Nakon toga, optuženi je optužen za ubistvo iz nehata. Na suđenju, optuženi je svedočio da je bio toliko šokiran kada je video da je njegov nećak pao u blizini đubretarskog kamiona da se smrzao i da nije mogao da se pomeri dok nije bilo prekasno. Posle svedočenja optuženog, svedok veštaka svedočio je za odbranu da reakcije vrste koje je opisao optuženi nisu neuobičajene kada se dogodi zaista šokantan događaj. Ako porota veruje u svedočenje optuženog i njegovog stručnog svedoka, najbolja odbrana optuženog je koja od sledećih?",Optuženi je patio od privremenog ludila.,Optuženom je nedostajalo potrebno mentalno stanje potrebno za izvršenje krivičnog dela.,Neuspeh optuženog nije bio dobrovoljan.,Krivična odgovornost optuženog je nadjačena od strane vozača kamiona.,C
