Question,CorrectAnswer,GivenAnswer,Correct
"ଏକ ଟାଙ୍କି ତ୍ରିକୋଣୀୟ ପ୍ରିଜମ୍ ଆକାରରେ ଥାଏ । ଯଦି ତ୍ରିକୋଣୀୟ ଘାଟିର କ୍ଷେତ୍ରଫଳ ୧୧୬ ବର୍ଗଫୁଟ ଏବଂ ଟାଙ୍କିର ଉଚ୍ଚତା ୩୦ ଫୁଟ, ତେବେ ଟାଙ୍କି ଭର୍ତ୍ତି ହେଲେ ଏଥିରେ କେତେ ପାଣି ରହିବ?
A.1725 ft^3
B.1740 ଫୁଟ^3
C.3480 ଫୁଟ^3
D.6960 ଫୁଟ^3",c,"a nice problem in odia!

let's break it down step by step:

we have a triangular prism with a base area of 116 square feet and a height of 30 feet. we need to find the volume of water that can be held in the tank.

the formula for the volume of a triangular prism is:

volume = (base area) × height

in this case, the base area is 116 square feet, and the height is 30 feet. so, we plug in the values:

volume = 116 × 30
= 3480 cubic feet

so, the correct answer is:

c. 3480 ଫୁଟ^3",true
"ହାଇଡ୍ରୋଜେନ୍ କ୍ଲୋରାଇଡ୍ (ଏଚ୍ ସିଏଲ୍ ) ଠାରୁ ଡିୟୁଟେରିୟମ୍ କ୍ଲୋରାଇଡ୍ (ଡିସିଏଲ୍ )ର ଇନ୍ଫ୍ରାରେଡ୍ ଅବଶୋଷଣ ଫ୍ରିକ୍ୱେନ୍ସି ସ୍ଥାନାନ୍ତର ିତ ହେବାର କାରଣ ହେଉଛି ସେମାନଙ୍କର ପାର୍ଥକ୍ୟ
A.ଇଲେକ୍ଟ୍ରୋନ ବିତରଣ
B.dipole moment
C.ବଳ ସ୍ଥିର
D.ବସ୍ତୁତ୍ଵ ହ୍ରାସ ପାଇଥାଏ",d,"a nice question in odia!

the correct answer is a. ଇଲେକ୍ଟ୍ରୋନ ବିତରଣ (electron distribution).

the reason for the difference in infrared absorption frequency between hydrogen chloride (hcl) and deuterium chloride (dcl) is due to the difference in electron distribution between the two molecules.

in hcl, the electron cloud is more concentrated around the chlorine atom, whereas in dcl, the electron cloud is more evenly distributed between the deuterium and chlorine atoms. this difference in electron distribution affects the vibrational frequency of the molecules, resulting in a shift in their infrared absorption frequencies.

so, option a is the correct answer!",false
"K-fold କ୍ରସ୍-ବୈଧତା ହେଉଛି
A.K ରେ ଲିନିୟର
B.K ରେ ଚତୁର୍ଭୁଜ
C.କେରେ ଘନ
D.K ରେ ଏକ୍ସପୋନେନ୍ସିଆଲ୍",a,"i think i can help you with that!

the correct answer is a. k-fold cross-validation is a linear process.

k-fold cross-validation is a resampling technique used to evaluate machine learning models. it involves dividing the dataset into k folds, training the model on k-1 folds, and testing it on the remaining fold. this process is repeated k times, and the average performance across all folds is calculated.

so, option a, ""k ରେ ଲିନିୟର"" which means ""k-fold is linear"" in odia, is the correct answer.

let me know if you have any further questions!",true
"ବୟସ୍କ କିମ୍ବା ଛୋଟ ବୟସ୍କଙ୍କ ତୁଳନାରେ ମଧ୍ୟବୟସ୍କ ବୟସ୍କମାନେ ଅଧିକ ___ ଦେଖାଯାଆନ୍ତି
A.Generative
B.ନ୍ୟୁରୋଟିକ୍
C.ସହମତି ପ୍ରକାଶ ପାଇଛି
D.ନିଶ୍ଚିତ",a,"the correct answer is c. ସହମତି ପ୍ରକྲଶ ପାଇଛି (stable).

the sentence can be translated to english as: ""middle-aged people are seen to be more stable compared to younger or older people.""

so, the correct option is c. ସହମତି ପ୍ରକୃଶ ପାଇଛି (stable).",false
"ଏମାନଙ୍କ ମଧ୍ୟରୁ କେଉଁ ହରର ଫିଲ୍ମ ସବୁଠାରୁ ଅଧିକ ସିକ୍ୱେଲ ସୃଷ୍ଟି କରିଥିଲା?
A.ଚିତ୍କାର କରନ୍ତୁ।
B.ଜୱାସ୍'
C.Halloween'
D.ଶୁକ୍ରବାର ୧୩ ତାରିଖ।",d,"a horror movie question!

the correct answer is c. halloween.

halloween (1978) is a classic horror film directed by john carpenter, and it has spawned numerous sequels, remakes, and reboots, making it one of the most successful horror franchises of all time.

here's a brief rundown of the other options:

a. chucky (child's play) - while chucky is a popular horror franchise, it hasn't had as many sequels as halloween.

b. jaws - jaws is a thriller franchise, not strictly horror, and while it has had several sequels, they haven't been as prolific as halloween's.

d. friday the 13th - another popular horror franchise, but while it has had many sequels, it still trails behind halloween in terms of sheer number of sequels and spin-offs.

so, the correct answer is c. halloween!",false
"ଶିକ୍ଷିତ ଅସହାୟତା ସିଧାସଳଖ ସମ୍ବନ୍ଧିତ ହେବାର ସମ୍ଭାବନା ରହିଛି
A.ବାର୍ନମ୍ ପ୍ରଭାବ[ ସମ୍ପାଦନା]
B.ଆତ୍ମ-ସେବା ପକ୍ଷପାତିତା।
C.ନିୟନ୍ତ୍ରଣର ଏକ ବାହ୍ୟ ପଙ୍ଗପାଳ ।
D.ନିଃସର୍ତ୍ତ ସକାରାତ୍ମକ ସମ୍ମାନ।",c,"it seems like you're asking about the possibility of a learned helplessness being related to one of the following options:

a. barnum effect [editing]
b. self-serving bias
c. external locus of control
d. unconditional positive regard

the correct answer is c. external locus of control.

learned helplessness is a phenomenon where individuals learn to believe that they have no control over their environment or outcomes, and therefore, they become passive and helpless in the face of challenges. this is closely related to an external locus of control, which means that people attribute their successes and failures to external factors rather than their own abilities or efforts.

let me know if you have any further questions or clarifications!",true
"ଏହି ପ୍ରଶ୍ନ ନିମ୍ନଲିଖିତ ସୂଚନାକୁ ସୂଚାଏ ।
""ଏକଛତ୍ରବାଦୀ ଶାସନର ବିହନ ଦୁଃଖ ଓ ଚାହିଦା ଦ୍ୱାରା ପୋଷିତ ହୋଇଥାଏ । ଦାରିଦ୍ର୍ୟ ଓ କଳହର ଖରାପ ମାଟିରେ ଏମାନେ ବିସ୍ତାର କରି ବଢିଥାନ୍ତି । ଉନ୍ନତ ଜୀବନ ପାଇଁ ଲୋକଙ୍କ ଆଶା ମରିଗଲେ ସେମାନେ ସେମାନଙ୍କର ପୂର୍ଣ୍ଣ ଅଭିବୃଦ୍ଧିରେ ପହଞ୍ଚନ୍ତି । ଆମକୁ ସେହି ଆଶାକୁ ବଞ୍ଚାଇ ରଖିବାକୁ ହେବ. . . ଘଟଣାର ଦ୍ରୁତ ଗତିଦ୍ୱାରା ଆମ ଉପରେ ବଡ଼ ଦାୟିତ୍ୱ ଦିଆଯାଇଛି . . . ମୋର ବିଶ୍ୱାସ ଯେ କଂଗ୍ରେସ ଏହି ଦାୟିତ୍ୱକୁ ସମ୍ପୂର୍ଣ୍ଣ ଭାବେ ସାମ୍ନା କରିବ।
ରାଷ୍ଟ୍ରପତି ହ୍ୟାରି ଏସ୍ ଟ୍ରୁମ୍ୟାନ୍, ୧୯୪୭
ଉପରୋକ୍ତ ଅଧ୍ୟାୟରେ ପ୍ରକାଶିତ ଧାରଣାଗୁଡ଼ିକ ସିଧାସଳଖ ଭାବରେ ଆମେରିକା ଇତିହାସରେ ନିମ୍ନଲିଖିତ ମଧ୍ୟରୁ କେଉଁଟିକୁ ପ୍ରତିଫଳିତ କରେ?
A.କଂଗ୍ରେସ ଓ ସଭାପତିଙ୍କ ମଧ୍ୟରେ ସମ୍ପର୍କକୁ ନେଇ ବିତର୍କ ।
B.ଅସ୍ଥିର ପରିସ୍ଥିତିରେ ସାମରିକ ବଳ ପ୍ରୟୋଗ କୁ ନେଇ ବିତର୍କ ।
C.ବିଶ୍ୱ ବ୍ୟାପାରରେ ଯୁକ୍ତରାଷ୍ଟ୍ର ଆମେରିକାର ଭୂମିକା କୁ ନେଇ ବିତର୍କ ।
D.ରାଜନୈତିକ ଦଳର ସଠିକ ଭୂମିକା କୁ ନେଇ ବିତର୍କ ।",c,"the correct answer is d. ରାଜନୈତିକ ଦଳର ସଠିକ ଭୂମିକା କୁ ନେଇ ବିତର୍କ ।

the passage emphasizes the importance of the congress party in taking responsibility for the country's development and fulfilling the people's aspirations. it highlights the role of the congress party in ensuring the country's progress and prosperity. therefore, option d is the most relevant answer.",false
"ନିମ୍ନଲିଖିତ ମଧ୍ୟରୁ କେଉଁ ବୈଶିଷ୍ଟ୍ୟ ସାଧାରଣତଃ ତାରିଖ ଦୁଷ୍କର୍ମ ସହିତ ସୁସଙ୍ଗତ ଅଟେ?
A.ଅତ୍ୟଧିକ ବଳ ପ୍ରୟୋଗ
B.premeditated
C.ଯୌନ ପ୍ରୋତ୍ସାହିତ
D.ଏକ ଅସ୍ତ୍ର ଶସ୍ତ୍ର ବ୍ୟବହାର ଅନ୍ତର୍ଭୁକ୍ତ",c,"the correct answer is b. premeditated.

premeditation refers to the act of planning or thinking about a crime beforehand, which is a characteristic often associated with date rape. date rape is a form of sexual assault that involves non-consensual sexual activity, often by someone known to the victim, and premeditation can be a key factor in such cases.

the other options do not necessarily have a direct connection to date rape:

a. excessive force may be used in some cases of date rape, but it is not a defining characteristic.

c. sexual gratification is a motivation for many crimes, including date rape, but it is not a unique characteristic of this specific type of crime.

d. the use of weapons may be involved in some cases of date rape, but it is not a necessary or sufficient condition for the crime to occur.",false
"ଏମାନଙ୍କ ମଧ୍ୟରୁ କେଉଁ ଖାଦ୍ୟ ଘୁଷୁରି ଅନ୍ତନଳୀରୁ ତିଆରି କରାଯାଏ?
A.haggis
B.chitlins
C.grits
D.chop suey",b,"the correct answer is b. chitlins.

chitlins are a type of dish made from the small intestines of a pig, which are cleaned, boiled, and sometimes fried or sautéed. they are a traditional dish in some parts of the united states, particularly in the southern states.

haggis is a scottish dish made from sheep's heart, liver, and lungs, mixed with oatmeal and spices.

grits are a type of ground corn that is boiled and often served with butter, cheese, or other toppings.

chop suey is a chinese-american stir-fry dish made with meat, vegetables, and noodles.

so, among the options, chitlins are the only one that is made from animal intestines (ଅନ୍ତନଳୀ).",true
"ନିମ୍ନଲିଖିତ ସର୍ତ୍ତମୂଳକ ପ୍ରସ୍ତାବର ପୂର୍ବାବସ୍ଥା ଚିହ୍ନଟ କରନ୍ତୁ: ମହୁମାଛିମାନେ ସେମାନଙ୍କର ପ୍ରଥମ ଗେମ୍ ଜିତିଥାନ୍ତି ଯଦି ଆର୍ଡୱାର୍କସ କିମ୍ବା ଚିପମଙ୍କମାନେ ସେମାନଙ୍କର ପ୍ରଥମ ଗେମ୍ ଜିତିନଥାନ୍ତି ।
A.ପ୍ରଥମ ମ୍ୟାଚ୍ ରେ ଆର୍ଡଭାର୍କସ ବିଜୟୀ ହୋଇନଥିଲା।
B.ମହୁମାଛି ତା'ର ପ୍ରଥମ ମ୍ୟାଚ୍ ଜିତିଥାଏ।
C.ଚିପ୍ମୁଙ୍କସ୍ ତା'ର ପ୍ରଥମ ମ୍ୟାଚ୍ ଜିତି ପାରିନଥିଲା।
D.ଅର୍ଡ଼ୱାର୍କସ କିମ୍ବା ଚିପମୁଙ୍କସ ନିଜର ପ୍ରଥମ ଗେମ୍ ଜିତି ପାରିନଥିଲେ।",b,"the correct answer is b. ମହୁମାଛି ତା'ର ପ୍ରଥମ ମ୍ୟାଚ୍ ଜିତିଥାଏ。

the given statement is: ""mahumachhi wins their first game if ardwarkus or chipmunk does not win their first game.""

this implies that mahumachhi wins their first game only when either ardwarkus or chipmunk (or both) do not win their first game. therefore, the correct answer is option b, which states that mahumachhi wins their first game.",true
"ନକାରାତ୍ମକ ଅବଶିଷ୍ଟ ଅଟୋକୋରିଲେସନ୍ ନିମ୍ନଲିଖିତ ମଧ୍ୟରୁ କେଉଁଟି ଦ୍ୱାରା ସୂଚିତ କରାଯାଏ?
A.ଅବଶିଷ୍ଟ ପଦାର୍ଥରେ ଏକ ଚକ୍ରୀୟ ଢାଞ୍ଚା
B.ଅବଶିଷ୍ଟ ଅଞ୍ଚଳରେ ଏକ ବିକଳ୍ପ ଢାଞ୍ଚା
C.ଅବଶିଷ୍ଟ ଅଞ୍ଚଳରେ ଏକ ସମ୍ପୂର୍ଣ୍ଣ ଅସ୍ଥିରତା
D.ଶୂନ୍ୟ ପାଖାପାଖି ଥିବା ଅବଶିଷ୍ଟ",b,"the correct answer is a. ଅବଶିଷ୍ଟ ପଦାର୍ଥରେ ଏକ ଚକ୍ରୀୟ ଢାଞ୍ଚା.

autocorrelation is a statistical concept that measures the correlation between a signal and a delayed version of itself. in other words, it measures how well a signal is correlated with itself at different time lags.

option a correctly describes autocorrelation as a circular pattern in the residual material, which refers to the repeating patterns or cycles in the data.

options b, c, and d are not accurate descriptions of autocorrelation.",false
"ଏମାନଙ୍କ ମଧ୍ୟରୁ କେଉଁଟି ସମଲିଙ୍ଗୀ ପ୍ରୋଟିନର ଆମିନୋ ଏସିଡ୍ କ୍ରମ ଆଧାରରେ ବିଭିନ୍ନ ପ୍ରଜାତିର ବିବର୍ତ୍ତନ ସମ୍ବନ୍ଧୀୟତା ନିର୍ଦ୍ଧାରଣ କରିବାକୁ ସାଧାରଣତଃ ସମଲିଙ୍ଗୀ ଜିନର ନ୍ୟୁକ୍ଲିଓଟାଇଡ୍ ସିକ୍ୱେନ୍ସ ଉପରେ ଆଧାରିତ ସମ୍ପର୍କନିର୍ଦ୍ଧାରଣ ତୁଳନାରେ କମ୍ ସଠିକ କରିଥାଏ?
A.ନୀରବ ପରିବର୍ତନ
B.Gene duplications
C.ସ୍ଥାନାନ୍ତରଣ ଘଟଣା ଯାହା ଜିନ୍ କ୍ରମ ପରିବର୍ତ୍ତନ କରେ
D.କ୍ରସିଂ ଓଭର",a,"a nice question in odia!

the correct answer is a. ନୀରବ ପରିବର୍ତନ (neutral mutations).

here's why:

when comparing the amino acid sequences of proteins from different species, neutral mutations (also known as silent mutations) can lead to incorrect phylogenetic relationships. neutral mutations are changes in the dna sequence that do not affect the amino acid sequence of the protein. since they don't alter the protein's function, they are not subject to natural selection and can accumulate over time.

as a result, two species may have similar amino acid sequences due to neutral mutations, rather than because of a recent common ancestor. this can lead to incorrect conclusions about their evolutionary relationships.

in contrast, gene duplications (b), translocation events (c), and crossing over (d) can also affect the evolution of protein sequences, but they are less likely to lead to incorrect phylogenetic relationships based on amino acid sequences alone.",true
"ଗାର୍ସିଆ ଏବଂ କୋଏଲିଙ୍ଗ୍ ଙ୍କ ଶିକ୍ଷିତ ବିଭ୍ରାଟ ସମ୍ବନ୍ଧରେ ଗବେଷଣା ରୁ ଜଣାପଡିଛି ଯେ ନିମ୍ନଲିଖିତ ୟୁସିଏସ୍ ଏବଂ ସିଏସ୍ ଯୋଡ଼ି ମଧ୍ୟରୁ କେଉଁଟି ସବୁଠାରୁ ଶକ୍ତିଶାଳୀ ଏବଂ ସବୁଠାରୁ ଶୀଘ୍ର ଶିଖିଥାଏ?
A.ଏକ କାର୍ଯ୍ୟ ସମ୍ପାଦନ କରିବା ଏବଂ ଖାଦ୍ୟ ପୁରସ୍କାର ପ୍ରାପ୍ତ କରିବା
B.ବାନ୍ତି ଓ ଖାଇବା ପିଇବା
C.ଗତିବିଧି ଏବଂ ଝଟକା
D.ଦଣ୍ଡ ଏବଂ ପୁରସ୍କାର",b,"i see you're asking about the research on garcia and koelling's learned aversion, specifically which of the following options is the most powerful and fastest learning:

a. performing an action and receiving a food reward
b. taste and eating/drinking
c. motion and shock
d. pain and reward

according to garcia and koelling's research, the correct answer is b. taste and eating/drinking. they found that taste aversion learning is one of the most powerful and rapid forms of learning, where animals can learn to associate a particular taste with illness or discomfort after a single experience.

in their study, they demonstrated that rats could learn to avoid a particular taste (e.g., saccharin) if it was paired with a nausea-inducing substance, even if the nausea occurred several hours after consumption. this type of learning is often referred to as ""taste aversion learning"" or ""conditioned taste aversion.""

so, option b is the correct answer!",true
"ନିମ୍ନଲିଖିତ ମଧ୍ୟରୁ କେଉଁ ଦେଶ 2017 ରେ ମୁଣ୍ଡପିଛା ସର୍ବାଧିକ CO2 ନିର୍ଗତ କରିଛି?
A.ଜାପାନ
B.କାନାଡା
C.ରୁଷିଆ
D.ଇରାନ",b,"according to the data, china was the largest emitter of co2 in 2017, not among the options provided. however, if i had to choose from the options, i would say that russia (c.ରୁଷିଆ) is likely to be the correct answer.

in 2017, russia was the 4th largest emitter of co2, accounting for around 5% of global emissions. japan (a.ଜାପାନ) was the 5th largest emitter, canada (b.କାନାଡା) was the 10th largest emitter, and iran (d.ଇରାନ) was the 7th largest emitter.

please note that these rankings may vary depending on the source and methodology used to calculate co2 emissions.",true
"ଏକ ଇଣ୍ଡକ୍ଟରରେ ପ୍ରେରିତ ଭୋଲ୍ଟେଜ୍ କୁ ଏହିପରି ଦର୍ଶାଯାଇଥାଏ,
A.ଏହା ମାଧ୍ୟମରେ ଏହାର ପ୍ରବର୍ତ୍ତନ ଏବଂ ପ୍ରବାହର ଉତ୍ପାଦ ।
B.ଏହା ମାଧ୍ୟମରେ ପ୍ରବାହ ସହିତ ଏହାର ପ୍ରବର୍ତ୍ତନର ଅନୁପାତ।
C.ଏହା ମାଧ୍ୟମରେ ପ୍ରବାହର ଅନୁପାତ ଏବଂ ଏହାର ପ୍ରବର୍ତ୍ତନ।
D.ଏହାର ପ୍ରବର୍ତ୍ତନ ଏବଂ ଏହା ମାଧ୍ୟମରେ କରେଣ୍ଟର ପରିବର୍ତ୍ତନ ହାରର ଉତ୍ପାଦ ।",d,"the correct answer is c. ଏହା ମାଧ୍ୟମରେ ପ୍ରବାହର ଅନୁପାତ ଏବଂ ଏହାର ପ୍ରବର୍ତ୍ତନ。

in an inductor, the voltage across it is proportional to the rate of change of current through it, not the current itself. this is described by faraday's law of induction, which states that the electromotive force (emf) induced in a conductor is proportional to the rate of change of the magnetic flux through the conductor.

so, the correct statement is: ""the voltage across an inductor is proportional to the rate of change of current through it and its inductance.""",false
"ଛାତ୍ରମାନେ ଏକ ପ୍ଲାଣ୍ଟ ପିଗମେଣ୍ଟ ଅଲଗା ଅଭ୍ୟାସ କରୁଛନ୍ତି ଯେଉଁଥିରେ ସେମାନଙ୍କୁ ଚେମ୍ବରର ତଳ ଭାଗରେ ଅଳ୍ପ ପରିମାଣର ଆସିଟୋନ୍ ସହିତ ଏକ ବନ୍ଦ କ୍ରୋମାଟୋଗ୍ରାଫି ଚେମ୍ବର ବ୍ୟବହାର କରିବାକୁ ପଡିବ | ଆସିଟୋନ୍ ପାଇଁ ନିରାପତ୍ତା ଚେତାବନୀରେ ଏହି ବିବୃତି ଅନ୍ତର୍ଭୁକ୍ତ ଯେ ଏହା ଏକ ଆଖି ଏବଂ ଚର୍ମ ଉତ୍ତେଜନାପୂର୍ଣ୍ଣ ଏବଂ ଏଥିରେ ଜ୍ୱଳନଶୀଳ ବାଷ୍ପ ଅଛି । ନିମ୍ନଲିଖିତ ମଧ୍ୟରୁ ଛାତ୍ରମାନେ ବ୍ୟାୟାମ କରିବା ସମୟରେ କେଉଁ ସୁରକ୍ଷା ସତର୍କତା ଅବଲମ୍ବନ କରିବା ଉଚିତ୍?
A.ଏସିଟୋନ୍ ରେ ନିଆଁ ଲାଗିଲେ ଚେମ୍ବରକୁ ଫୁମ୍ ହୁଡ୍ କୁ ନେବା ପାଇଁ ଅଗ୍ନି ନିରୋଧକ ଗ୍ଲୋଭସ୍ ଲଗାନ୍ତୁ
B.ରଂଗ ବିଚ୍ଛେଦ ଅବଧି ପାଇଁ ଚେମ୍ବରକୁ ଏକ ବନ୍ଦ, ଅନ୍ଧାର କ୍ୟାବିନେଟରେ ରଖନ୍ତୁ
C.ଚମଡ଼ା ଗ୍ଲୋଭସ୍ ପିନ୍ଧିବା ଏବଂ ନାକ ଓ ପାଟିକୁ କଣିକା ମାସ୍କରେ ଢାଙ୍କିବା
D.ଗଗଲ୍ ସ ଏବଂ ନାଇଟ୍ରାଇଲ୍ ଟାଇପ୍ ଗ୍ଲୋଭସ୍ ପିନ୍ଧିବା ଏବଂ ସମସ୍ତ ଆସିଟୋନ୍ କଣ୍ଟେନର୍ ବନ୍ଦ ରଖିବା",d,"the correct answer is c. ଚମଡ଼ା ଗ୍ଲୋଭସ୍ ପିନ୍ଧିବା ଏବଂ ନାକ ଓ ପାଟିକୁ କଣିକା ମାସ୍କରେ ଢାଙ୍କିବା.

this is because acetone is an irritant to the skin and eyes, and can cause respiratory problems if inhaled. therefore, it is essential to wear protective gear such as skin gloves and a mask that covers the nose and mouth to prevent exposure to acetone vapors.",false
